x	y	z	Leading Strand Synthesis
213	294	27	1
231	294	27	1
235	294	27	1
238	294	27	1
246	294	27	2
218	295	27	1
221	295	27	1
241	295	27	1
255	295	27	1
237	296	27	1
241	296	27	1
246	296	27	1
249	296	27	1
252	296	27	1
237	297	27	1
242	297	27	1
246	297	27	1
235	298	27	1
239	298	27	1
239	299	27	2
243	299	27	1
248	299	27	1
228	300	27	1
235	300	27	1
234	301	27	1
245	301	27	1
234	302	27	1
237	302	27	1
237	305	27	1
235	266	28	1
235	268	28	1
236	268	28	1
237	270	28	1
232	272	28	1
234	272	28	1
250	272	28	1
235	274	28	2
236	278	28	1
248	281	28	1
250	281	28	1
249	282	28	1
237	283	28	1
245	285	28	1
246	286	28	1
248	286	28	1
245	287	28	2
248	287	28	1
224	288	28	1
226	290	28	1
244	290	28	1
245	290	28	1
226	291	28	2
239	291	28	1
247	291	28	1
248	292	28	1
240	294	28	1
241	294	28	1
245	294	28	1
249	294	28	1
242	295	28	1
235	256	29	1
181	258	29	1
233	258	29	1
229	259	29	1
234	260	29	1
183	261	29	1
226	261	29	1
229	262	29	1
234	263	29	1
226	264	29	1
238	265	29	1
239	265	29	1
249	265	29	2
228	266	29	1
250	266	29	1
192	267	29	1
196	267	29	1
197	267	29	1
230	267	29	1
234	267	29	1
234	268	29	1
235	268	29	1
244	268	29	1
234	269	29	1
227	270	29	1
232	270	29	1
203	271	29	1
215	271	29	1
240	271	29	1
249	271	29	2
215	272	29	1
211	273	29	1
250	273	29	1
235	274	29	1
184	275	29	1
237	275	29	1
204	276	29	1
205	276	29	1
206	276	29	1
233	276	29	1
234	276	29	1
249	276	29	1
250	276	29	1
208	278	29	1
206	279	29	1
247	279	29	2
233	280	29	1
234	280	29	2
241	280	29	1
247	280	29	1
249	280	29	1
254	280	29	1
214	281	29	1
243	281	29	2
249	281	29	1
206	282	29	1
241	282	29	1
245	282	29	1
246	283	29	1
249	283	29	1
235	284	29	1
252	284	29	1
226	285	29	1
238	285	29	1
250	285	29	1
242	286	29	1
243	286	29	1
248	286	29	1
236	287	29	1
241	287	29	1
246	287	29	1
247	287	29	2
233	288	29	1
241	288	29	1
246	288	29	1
249	288	29	1
227	289	29	1
228	289	29	1
250	289	29	1
227	290	29	1
230	290	29	1
245	290	29	1
247	290	29	1
222	291	29	1
225	291	29	1
248	291	29	1
227	292	29	1
237	292	29	1
241	292	29	2
242	292	29	1
243	292	29	1
249	292	29	1
222	293	29	1
225	293	29	1
242	293	29	1
246	293	29	1
249	293	29	1
224	294	29	1
241	294	29	2
243	294	29	1
220	295	29	1
243	295	29	1
239	297	29	1
241	297	29	1
226	298	29	1
237	298	29	1
242	298	29	1
249	298	29	1
221	299	29	2
226	299	29	1
235	300	29	2
230	301	29	1
250	302	29	2
236	305	29	1
232	253	30	1
237	255	30	1
230	256	30	1
181	257	30	1
190	257	30	1
236	257	30	1
239	257	30	1
240	257	30	1
175	258	30	1
215	258	30	1
229	258	30	1
239	258	30	1
175	259	30	1
183	259	30	1
241	259	30	1
184	260	30	1
196	260	30	2
212	260	30	1
226	260	30	1
227	260	30	1
245	260	30	1
211	261	30	1
218	261	30	1
219	261	30	1
229	261	30	1
230	261	30	1
231	261	30	1
238	261	30	1
241	261	30	1
246	261	30	1
216	262	30	1
218	262	30	1
219	262	30	1
247	262	30	1
249	262	30	1
182	263	30	1
185	263	30	1
193	263	30	1
215	263	30	1
218	263	30	1
219	263	30	1
234	263	30	1
242	263	30	1
226	264	30	1
227	264	30	2
238	264	30	1
240	264	30	1
241	264	30	1
196	265	30	1
200	265	30	3
211	265	30	1
212	265	30	1
217	265	30	1
219	265	30	1
235	265	30	1
236	265	30	1
247	265	30	1
184	266	30	1
211	266	30	1
226	266	30	1
230	266	30	1
249	266	30	1
209	267	30	1
228	267	30	1
231	267	30	1
237	267	30	2
244	267	30	1
245	267	30	1
191	268	30	1
205	268	30	1
207	268	30	1
213	268	30	2
214	268	30	2
230	268	30	1
235	268	30	1
244	268	30	1
247	268	30	1
250	268	30	1
182	269	30	1
193	269	30	2
211	269	30	1
215	269	30	1
243	269	30	1
248	269	30	1
184	270	30	1
195	270	30	1
196	270	30	1
197	270	30	1
200	270	30	1
217	270	30	1
175	271	30	1
206	271	30	1
212	271	30	1
215	271	30	1
233	271	30	1
247	271	30	1
179	272	30	1
181	272	30	1
197	272	30	1
223	272	30	1
233	272	30	1
236	272	30	1
250	272	30	1
227	273	30	1
233	273	30	2
246	273	30	1
208	274	30	2
209	274	30	1
241	274	30	1
247	274	30	1
180	275	30	1
182	275	30	1
211	275	30	1
212	275	30	1
233	275	30	1
240	275	30	1
242	275	30	1
179	276	30	1
233	276	30	1
243	276	30	1
238	277	30	1
250	277	30	1
251	277	30	1
203	278	30	1
226	278	30	1
253	278	30	1
221	279	30	1
236	279	30	1
239	279	30	1
241	279	30	1
249	279	30	1
183	280	30	1
206	280	30	1
219	280	30	1
237	280	30	1
249	280	30	3
233	281	30	1
237	281	30	1
239	281	30	1
252	281	30	1
174	282	30	1
181	282	30	1
219	282	30	1
239	282	30	1
240	282	30	1
248	282	30	1
251	282	30	1
256	282	30	1
205	283	30	1
221	283	30	1
238	283	30	1
251	283	30	1
257	283	30	1
177	284	30	2
180	284	30	1
224	284	30	1
240	284	30	1
242	284	30	1
243	284	30	1
244	284	30	1
251	284	30	1
256	284	30	1
211	285	30	1
226	285	30	1
229	285	30	2
242	285	30	1
246	285	30	1
248	285	30	1
252	285	30	1
255	285	30	2
219	286	30	1
226	286	30	1
228	286	30	1
230	286	30	1
241	286	30	2
252	286	30	1
255	286	30	1
234	287	30	1
241	287	30	2
244	287	30	1
254	287	30	1
255	287	30	1
233	288	30	1
234	288	30	1
252	288	30	1
201	289	30	1
234	289	30	1
232	290	30	1
235	290	30	1
236	290	30	1
240	290	30	1
223	291	30	1
232	291	30	1
242	291	30	1
244	291	30	1
203	292	30	1
220	292	30	1
230	292	30	1
237	292	30	1
238	292	30	1
251	292	30	1
221	293	30	2
224	293	30	1
225	293	30	1
232	293	30	1
234	293	30	1
245	293	30	1
253	293	30	1
220	294	30	1
233	294	30	1
236	294	30	1
220	295	30	1
226	295	30	2
243	295	30	1
253	295	30	1
256	295	30	1
257	295	30	1
233	296	30	1
237	296	30	1
246	296	30	1
220	297	30	1
238	297	30	1
241	297	30	2
221	298	30	1
222	298	30	1
226	298	30	1
230	298	30	2
236	298	30	1
250	298	30	1
215	299	30	1
218	299	30	1
225	299	30	1
227	299	30	1
250	299	30	1
222	300	30	1
223	300	30	3
227	300	30	1
230	300	30	1
236	300	30	1
244	300	30	1
248	300	30	1
249	300	30	1
224	301	30	1
230	301	30	1
236	301	30	1
241	301	30	1
245	301	30	1
247	301	30	1
248	301	30	1
229	302	30	1
239	302	30	2
217	303	30	1
246	303	30	1
234	304	30	1
240	304	30	1
242	304	30	1
223	305	30	1
233	305	30	1
236	306	30	1
227	250	31	1
235	251	31	1
226	252	31	1
239	252	31	1
193	253	31	1
228	253	31	1
233	253	31	1
226	254	31	1
215	255	31	1
230	255	31	1
233	255	31	1
240	255	31	1
216	257	31	2
237	257	31	1
237	258	31	1
206	259	31	1
226	259	31	1
232	259	31	1
237	259	31	1
186	260	31	2
187	260	31	1
190	260	31	2
191	260	31	1
216	260	31	1
224	260	31	1
228	260	31	1
237	260	31	1
240	260	31	1
244	260	31	1
210	261	31	2
211	261	31	1
227	261	31	1
234	261	31	1
244	261	31	1
245	261	31	1
221	262	31	1
225	262	31	1
236	262	31	1
187	263	31	1
218	263	31	1
240	263	31	1
244	263	31	1
249	263	31	1
178	264	31	1
185	264	31	1
190	264	31	1
194	264	31	1
199	264	31	1
204	264	31	1
209	264	31	1
214	264	31	1
218	264	31	1
224	264	31	1
240	264	31	2
248	264	31	1
184	265	31	1
185	265	31	1
196	265	31	3
234	265	31	1
239	265	31	1
246	265	31	1
248	265	31	2
193	266	31	1
211	266	31	2
213	266	31	1
220	266	31	2
229	266	31	1
232	266	31	1
236	266	31	1
195	267	31	1
223	267	31	2
229	267	31	1
245	267	31	2
247	267	31	1
183	268	31	1
195	268	31	1
197	268	31	1
213	268	31	1
225	268	31	1
242	268	31	1
247	268	31	1
184	269	31	1
204	269	31	1
215	269	31	2
230	269	31	1
231	269	31	1
232	269	31	1
234	269	31	1
235	269	31	1
239	269	31	1
242	269	31	1
243	269	31	1
246	269	31	2
252	269	31	1
199	270	31	1
212	270	31	1
247	270	31	2
249	270	31	1
250	270	31	1
172	271	31	1
174	271	31	1
217	271	31	1
231	271	31	1
237	271	31	1
239	271	31	1
199	272	31	1
208	272	31	1
216	272	31	1
227	272	31	1
230	272	31	1
234	272	31	1
235	272	31	1
236	272	31	1
254	272	31	2
211	273	31	1
238	273	31	1
242	273	31	1
185	274	31	1
204	274	31	1
213	274	31	1
232	274	31	1
236	274	31	1
237	274	31	1
239	274	31	1
201	275	31	1
229	275	31	1
236	275	31	1
238	275	31	1
239	275	31	1
241	275	31	1
250	275	31	3
181	276	31	1
205	276	31	1
236	276	31	1
177	278	31	1
237	278	31	1
238	278	31	1
242	278	31	1
245	278	31	1
175	279	31	1
207	279	31	3
208	279	31	2
234	279	31	1
237	279	31	1
244	279	31	1
247	279	31	1
253	279	31	2
254	279	31	1
219	280	31	1
220	280	31	1
250	280	31	1
181	281	31	1
184	281	31	1
220	281	31	1
224	281	31	1
235	281	31	2
236	281	31	1
239	281	31	1
240	281	31	1
180	282	31	1
223	282	31	1
225	282	31	1
233	282	31	1
234	282	31	1
244	282	31	1
254	282	31	1
256	282	31	1
176	283	31	1
179	283	31	2
221	283	31	1
230	283	31	1
232	283	31	1
236	283	31	1
241	283	31	1
243	283	31	2
176	284	31	1
182	284	31	2
212	284	31	1
219	284	31	1
220	284	31	1
222	284	31	1
231	284	31	1
238	284	31	1
243	284	31	1
248	284	31	1
223	285	31	1
240	285	31	2
251	285	31	1
252	285	31	1
222	286	31	1
227	286	31	1
238	286	31	1
246	286	31	1
252	286	31	1
187	287	31	1
220	287	31	1
225	287	31	1
226	287	31	1
229	287	31	1
236	287	31	2
233	288	31	1
234	288	31	1
240.5	288.5	31.5	2
245	288	31	1
249	288	31	1
224	289	31	1
225	289	31	1
231	289	31	1
241	289	31	1
242	289	31	1
245	289	31	1
254	289	31	3
200	290	31	1
221	290	31	1
222	290	31	1
227	290	31	1
230	290	31	1
231	290	31	1
234	290	31	1
239	290	31	1
199	291	31	1
222	291	31	1
240	291	31	1
241	291	31	1
199	292	31	1
226	292	31	1
227	292	31	1
238	292	31	1
243	292	31	1
222	293	31	1
231	293	31	2
232	293	31	2
233	293	31	1
241	294	32.8	1
247	293	31	1
248	293	31	1
209	294	31	1
225	294	31	1
230	294	31	2
235	294	31	1
244	294	31	1
246	294	31	1
252	294	31	1
228	295	31	1
240	295	31	1
242	295	31	2
243	295	31	1
257	295	31	2
224	296	31	1
235	296	31	1
243	296	31	1
248	296	31	2
221	297	31	1
230	297	31	1
236	297	31	1
239	297	31	1
223	298	31	2
224	298	31	2
235	298	31	1
240	298	31	2
245	298	31	2
229	299	31	1
230	299	31	1
240	299	31	1
248	299	31	1
251	299	31	1
223	300	31	1
232	300	31	1
244	300	31	1
249	300	31	1
250	300	31	1
221	301	31	1
229	301	31	1
232	301	31	1
236	301	31	1
245	301	31	1
247	301	31	1
249	301	31	1
222	302	31	1
223	302	31	1
236	302	31	1
240	302	31	1
242	302	31	1
244	302	31	1
247	302	31	1
231	303	31	1
232	303	31	2
242	303	31	1
243	303	31	1
245	303	31	1
224	305	31	1
233	306	31	2
237	307	31	1
226	250	32	1
226	251	32	1
227	251	32	2
228	251	32	3
229	251	32	1
217	252	32	1
231	252	32	1
193	253	32	2
217	253	32	1
218	253	32	1
223	253	32	1
240	253	32	1
216	254	32	1
230	254	32	1
232	254	32	1
235	254	32	1
236	254	32	1
219	255	32	1
234	255	32	1
237	255	32	1
240	255	32	1
177	256	32	1
219	256	32	1
237	256	32	1
195	257	32	1
202	257	32	1
209	257	32	1
238	257	32	2
192	258	32	1
207	258	32	1
219	258	32	1
228	258	32	1
230	258	32	1
233	258	32	2
235	258	32	1
213	259	32	1
216	259	32	1
220	259	32	1
242	259	32	1
245	259	32	1
247	259	32	1
192	260	32	1
210	260	32	1
214	260	32	1
218	260	32	1
222	260	32	1
244	260	32	1
248	260	32	1
210	261	32	1
229	261	32	1
242	261	32	1
245	261	32	1
194	262	32	1
215.5	262.5	32.5	1
235	262	32	1
248	262	32	1
204	263	32	1
212	263	32	1
228	263	32	1
232	263	32	1
233	263	32	1
241	263	32	1
243	263	32	1
245	263	32	1
250	263	32	1
189	264	32	1
190	264	32	1
192	264	32	1
193	264	32	1
194	264	32	1
199	264	32	1
215	264	32	1
224	264	32	1
228	264	32	2
244	264	32	1
194	265	32	1
211	265	32	1
212	265	32	1
215	265	32	1
230	265	32	1
231	265	32	1
233	265	32	1
244	265	32	1
248	265	32	1
249	265	32	1
178	266	32	1
188	266	32	1
189	266	32	2
196	266	32	1
203	266	32	1
212	266	32	1
216	266	32	1
218	266	32	3
222	266	32	1
228	266	32	1
234	266	32	1
183	267	32	1
191	267	32	1
221	267	32	2
225	267	32	1
238	267	32	1
240	267	32	1
247	267	32	1
248	267	32	1
189	268	32	1
198	268	32	1
215	268	32	1
219	268	32	1
241	268	32	1
246	268	32	1
176	269	32	1
180	269	32	1
186	269	32	1
194	269	32	1
210	269	32	1
211	269	32	1
214	269	32	1
240	269	32	1
241	269	32	1
180	270	32	1
184	270	32	1
185	270	32	1
200	270	32	1
201	270	32	1
211	270	32	1
227	270	32	2
232	270	32	1
247	270	32	1
174	271	32	1
175	271	32	1
202	271	32	1
208	271	32	1
238	271	32	3
240	271	32	1
246	271	32	1
181	272	32	1
203	272	32	1
207	272	32	1
216	272	32	1
226	272	32	1
235	272	32	1
239	272	32	1
246	272	32	1
248	272	32	1
249	272	32	1
251	272	32	1
252	272	32	1
255	272	32	1
185	273	32	1
186	273	32	1
201	273	32	1
204	273	32	1
205	273	32	1
210	273	32	1
214	273	32	1
225	273	32	1
238	273	32	1
241	273	32	1
246	273	32	1
254	273	32	1
182	274	32	1
206	274	32	1
209	274	32	1
211	274	32	1
236	274	32	1
238	274	32	1
181	275	32	1
211	275	32	2
216	275	32	1
235	275	32	1
247	275	32	1
252	275	32	2
203	276	32	1
205	276	32	1
206	276	32	1
239	276	32	1
174	277	32	1
176	277	32	3
214	277	32	1
216	277	32	1
239	277	32	3
240	277	32	1
248	277	32	1
249	277	32	1
254	277	32	1
177	278	32	1
206	278	32	1
220	278	32	1
235	278	32	1
239	278	32	1
246	278	32	1
179	279	32	2
219	279	32	1
239	279	32	1
240	279	32	1
241	279	32	2
245	279	32	1
247	279	32	1
176	280	32	1
221	280	32	1
232	280	32	1
237	280	32	1
238	280	32	1
246	280	32	1
176	281	32	2
179	281	32	1
181	281	32	1
221	281	32	1
239	281	32	1
246	281	32	1
252	281	32	1
254	281	32	1
178	282	32	1
220	282	32	1
222	282	32	1
224	282	32	1
229	282	32	1
231	282	32	1
242	282	32	1
245	282	32	2
247	282	32	2
254	282	32	1
175	283	32	1
223	283	32	2
245	283	32	1
246	283	32	1
254	283	32	1
176	284	32	1
178	284	32	1
233	284	32	2
245	284	32	1
247	284	32	1
248	284	32	1
252	284	32	1
177	285	32	2
182	285	32	1
208	285	32	1
223	285	32	2
236	285	32	1
240	285	32	1
241	285	32	1
245	285	32	1
246	285	32	1
250	285	32	1
254	285	32	1
174	286	32	1
175	286	32	1
222	286	32	1
236	286	32	1
237	286	32	1
240	286	32	1
249	286	32	1
250	286	32	1
254	286	32	1
223	287	32	2
230	287	32	1
234	287	32	1
238	287	32	1
247	287	32	2
248	287	32	1
254	287	32	2
243	288	32	1
187	289	32	1
235	289	32	1
244	289	32	1
248	289	32	1
199	290	32	1
224	290	32	2
233	290	32	1
235	290	32	1
239	290	32	1
241	290	32	1
253	290	32	1
255	290	32	2
197	291	32	1
231	291	32	1
233.333333333333	291.333333333333	33	1
235	291	32	1
239	291	32	1
242	291	32	1
245	291	32	1
254	291	32	1
255	291	32	1
188	292	32	1
201	292	32	1
203	292	32	1
224	292	32	3
238	292	32	1
248	292	32	1
251	292	32	1
197	293	32	2
216	293	32	1
220	293	32	1
237	293	32	1
238	293	32	1
241	293	32	1
250	293	32	1
199	294	32	1
204	294	32	1
227	294	32	1
230	295	33	2
245	294	32	1
246	294	32	2
256	294	32	1
195	295	32	1
220	295	32	1
240	295	32	1
248	295	32	1
249	295	32	1
187	296	32	1
218	296	32	1
226	296	32	1
228	296	32	1
232	296	32	1
252	296	32	1
183	297	32	1
234	297	32	1
241	297	32	1
242	297	32	1
247	297	32	1
249	297	32	1
251	297	32	1
195	298	32	1
219	298	32	1
220	298	32	1
221	298	32	1
228	298	32	1
233	298	32	2
238	298	32	1
244	298	32	2
247	298	32	2
249	298	32	2
252	298	32	1
253	298	32	1
236	299	32	1
240	299	32	1
225	300	32	1
235	300	32	1
239	300	32	1
248	300	32	2
198	301	32	1
227	301	32	1
234	301	32	1
239	301	32	1
243	301	32	1
229	302	32	1
239	302	32	1
242	302	32	2
229	303	32	1
232	303	32	2
235	303	32	1
241	303	32	1
217	304	32	1
237	304	32	1
241	304	32	1
243	304	32	1
244	304	32	1
204	305	32	1
222	305	32	1
237	305	32	1
208	306	32	1
224	306	32	2
236	306	32	1
206	307	32	1
226	307	32	1
234	307	32	2
237	307	32	1
235	308	32	1
225	309	32	1
234	309	32	1
225	311	32	1
234	311	32	1
227	312	32	1
228	249	33	1
232	249	33	1
228	250	33	1
216	253	33	2
218	253	33	1
232	253	33	1
223	254	33	1
230	254	33	1
240	254	33	1
241	254	33	1
226	255	33	2
238	256	33	1
215	257	33	1
216	257	33	1
218	257	33	1
221	257	33	1
239	257	33	1
215	258	33	1
216	258	33	1
217	258	33	1
218	258	33	1
223	258	33	1
232	258	33	1
194	259	33	1
218	259	33	1
223	259	33	2
226	259	33	1
228	259	33	1
229	259	33	1
231	259	33	1
239	259	33	1
242	259	33	1
246	259	33	1
192	260	33	1
215	260	33	1
224	260	33	1
233	260	33	1
239	260	33	1
243	260	33	1
182	261	33	1
195	261	33	1
208	261	33	1
227	261	33	1
232	261	33	1
236	261	33	1
240	261	33	1
245	261	33	1
247	261	33	2
203	262	33	1
210	262	33	1
214	262	33	1
236	262	33	1
246	262	33	1
248	262	33	1
249	262	33	1
188	263	33	1
189	263	33	1
213	263	33	2
217	263	33	1
220	263	33	1
224	263	33	1
225	263	33	1
237	263	33	1
248	263	33	1
249	263	33	1
188	264	33	1
190	264	33	1
214	264	33	1
216	264	33	3
218	264	33	1
223	264	33	1
247	264	33	1
191	265	33	1
195	265	33	2
207	265	33	2
210	265	33	1
212	265	33	1
214	265	33	1
219	265	33	1
221	265	33	1
223	265	33	1
245	265	33	1
248	265	33	1
196	266	33	1
222	266	33	1
225	266	33	2
228	266	33	2
249	266	33	1
209	267	33	1
215	267	33	1
225	267	33	1
231	267	33	1
248	267	33	1
253	267	33	1
210	268	33	1
211	268	33	1
216	268	33	1
226	268	33	2
232	268	33	1
245	268	33	1
195	269	33	1
212	269	33	1
215	269	33	1
239	269	33	1
240	269	33	1
246	269	33	2
178	270	33	2
183	270	33	2
205	270	33	1
207	270	33	1
213	270	33	1
215	270	33	1
231	270	33	1
239	270	33	1
247	270	33	1
249	270	33	1
251	270	33	1
186	271	33	1
187	271	33	1
190	271	33	1
209	271	33	2
215	271	33	1
233	271	33	1
240	271	33	1
244	271	33	1
246	271	33	1
247	271	33	1
248	271	33	1
173	272	33	1
183	272	33	1
184	272	33	2
201	272	33	1
225	272	33	1
231	272	33	1
232	272	33	1
233	272	33	2
235	272	33	1
238	272	33	1
242	272	33	1
171	273	33	1
182	273	33	1
184	273	33	2
185	273	33	1
186	273	33	1
202	273	33	1
205	273	33	1
209	273	33	1
248	273	33	2
253	273	33	1
170	274	33	1
177	274	33	1
183	274	33	1
201	274	33	1
203	274	33	1
232	274	33	1
235	274	33	2
239	274	33	1
244	274	33	1
185	275	33	1
188	275	33	1
211	275	33	1
212	275	33	1
237	275	33	3
251	275	33	2
215	276	33	1
240	276	33	1
241	276	33	1
242	276	33	2
205	277	33	1
237	277	33	2
244	277	33	1
205	278	33	1
223	278	33	2
235	278	33	1
238	278	33	1
244	278	33	1
220	279	33	1
231	279	33	1
243	279	33	1
248	279	33	1
249	279	33	1
176	280	33	1
177	280	33	1
191	280	33	1
203	280	33	1
207	280	33	1
208	280	33	1
217	280	33	1
241	280	33	1
242	280	33	2
250	280	33	1
176	281	33	2
179	281	33	1
207	281	33	1
219	281	33	1
224	281	33	1
239	281	33	1
248	281	33	1
179	282	33	1
185	282	33	1
188	282	33	1
214	282	33	1
224	282	33	1
229	282	33	2
242	282	33	1
176	283	33	1
179	283	33	1
207	283	33	1
212	283	33	1
221	283	33	1
225	283	33	1
229	283	33	1
239	283	33	1
242	283	33	2
243	283	33	1
246	283	33	1
249	283	33	2
220	284	33	1
224	284	33	1
225	284	33	1
230	284	33	1
234	284	33	1
242	284	33	1
176	285	33	1
208	285	33	1
227	285	33	1
228	285	33	2
230	285	33	1
233	285	33	1
245	285	33	2
248	285	33	1
185	286	33	1
201	286	33	1
206	286	33	1
208	286	33	1
209	286	33	1
230	286	33	1
236	286	33	1
238	286	33	2
242	286	33	1
249	286	33	1
252	286	33	1
204	287	33	1
205	287	33	1
220	287	33	1
224	287	33	1
229	287	33	1
242	287	33	1
245	287	33	1
223	288	33	2
239	288	33	1
246	288	33	1
234	289	33	1
235	289	33	1
247	289	33	1
184	290	33	1
199	290	33	1
231	290	33	2
238	290	33	1
257	290	33	3
197	291	33	2
200	291	33	1
226	291	33	1
201	292	33	1
227	292	33	1
229	292	33	1
242	292	33	1
