x	y	z	Interconversion of nucleotide di- and triphosphates
249	271	31	1
203	272	31	1
211	272	31	1
214	272	31	1
237	272	31	1
210	274	31	1
214	274	31	2
233	274	31	1
238	276	31	1
235	277	31	1
247	277	31	1
249	277	31	1
178	278	31	1
247	278	31	1
175	279	31	1
207	279	31	1
235	279	31	1
205	280	31	1
241	280	31	1
246	280	31	1
206	281	31	1
220	281	31	1
236	281	31	1
237	281	31	1
245	281	31	1
175	282	31	1
248	282	31	1
218	283	31	1
246	283	31	1
180	284	31	1
206	284	31	1
231	284	31	1
236	284	31	1
183	285	31	1
223	285	31	1
224	285	31	1
253	285	31	1
224	286	31	1
229	286	31	1
224	287	31	1
231	287	31	1
234	287	31	1
244	288	31	1
237	289	31	1
204	291	31	1
222	291	31	1
235	291	31	1
242	291	31	1
247	291	31	2
256	292	31	1
198	293	31	1
221	293	31	1
253	293	31	1
228	294	31	1
233	294	31	1
235	294	31	1
247	294	31	1
252	295	31	1
255	295	31	1
243	296	31	1
246	296	31	1
252	296	31	1
254	296	31	1
237	298	31	1
249	298	31	1
223	300	31	1
250	300	31	1
241	301	31	1
236	302	31	1
244	302	31	1
242	303	31	1
233	306	31	1
236	306	31	1
215	251	32	1
216	252	32	1
221	253	32	1
230	254	32	1
232	254	32	1
219	255	32	1
236	255	32	1
177	256	32	1
210	256	32	1
234	256	32	1
242	256	32	1
209	257	32	1
218	258	32	1
230	258	32	1
247	259	32	1
203	260	32	1
222	260	32	1
246	260	32	1
242	261	32	1
215.5	262.5	32.5	1
227	262	32	1
231	262	32	1
238	262	32	1
245	262	32	1
194	263	32	1
211	263	32	1
231	263	32	1
246	263	32	1
190	264	32	1
199	264	32	1
200	264	32	1
233	264	32	1
221	265	32	1
244	265	32	1
229	266	32	1
249	266	32	1
229	267	32	1
237	267	32	1
252	267	32	1
193	268	32	1
213	268	32	1
231	268	32	1
239	268	32	1
176	269	32	1
177	269	32	1
214	269	32	1
197	270	32	1
211	270	32	1
239	270	32	1
245	270	32	1
206	271	32	1
227	271	32	1
181	272	32	1
225	272	32	1
227	272	32	1
204	274	32	1
181	275	32	1
238	275	32	1
175	276	32	1
235	276	32	1
214	277	32	1
215	277	32	1
203	278	32	1
206	278	32	1
234	278	32	1
240	278	32	1
250	278	32	1
244	279	32	3
245	279	32	2
174	280	32	1
176	280	32	1
241	280	32	1
181	281	32	1
237	281	32	1
243	281	32	1
227	282	32	1
240	282	32	1
176	283	32	1
207	283	32	1
251	283	32	1
184	284	32	1
222	284	32	1
208	285	32	1
218	285	32	1
221	285	32	1
225	285	32	1
241	285	32	1
207	286	32	1
221	286	32	1
243	286	32	1
254	286	32	2
223	287	32	1
244	287	32	1
202	288	32	1
203	288	32	1
185	289	32	1
223	289	32	1
224	289	32	1
200	290	32	1
243	290	32	1
197	291	32	1
222	291	32	1
244	291	32	1
242	292	32	1
250	292	32	1
252	292	32	1
179	293	32	1
239	295	32	1
248	295	32	1
187	296	32	1
200	296	32	1
198	297	32	1
229	297	32	1
243	297	32	1
244	297	32	1
252	297	32	1
198	298	32	1
220	298	32	1
252	298	32	1
235	300	32	1
243	301	32	1
248	301	32	1
230	302	32	1
242	302	32	1
232	303	32	1
230	304	32	1
204	305	32	1
221	307	32	1
226	307	32	1
229	308	32	1
224	309	32	2
231	309	32	1
235	309	32	1
228	249	33	1
232	249	33	1
229	252	33	1
218	253	33	1
215	257	33	1
224	257	33	1
239	257	33	1
223	258	33	1
235	258	33	1
242	258	33	1
244	258	33	1
222	259	33	1
227	259	33	1
220	260	33	1
195	261	33	1
237	261	33	1
203	262	33	1
211	262	33	1
227	262	33	1
228	262	33	1
229	262	33	1
231	262	33	1
224	263	33	2
211	264	33	1
212	264	33	1
214	264	33	1
216	264	33	1
220	264	33	1
242	264	33	1
245	264	33	1
246	264	33	1
248	264	33	1
185	265	33	1
210	265	33	1
220	265	33	1
226	265	33	1
247	265	33	2
208	266	33	1
237	266	33	1
246	266	33	1
249	266	33	1
193	267	33	1
194	267	33	1
197	267	33	1
242	267	33	1
246	267	33	1
206	268	33	1
218	268	33	1
224	268	33	1
240	268	33	1
245	268	33	1
250	268	33	1
191	269	33	1
194	269	33	1
217	269	33	1
242	270	33	2
251	270	33	1
179	271	33	1
242	272	33	1
254	272	33	1
214	273	33	1
239	273	33	1
177	274	33	1
236	274	33	1
237	274	33	1
209	275	33	1
176	276	33	1
174	277	33	1
209	277	33	1
234	277	33	1
191	278	33	1
204	278	33	1
240	279	33	1
241	279	33	1
209	280	33	1
217	280	33	1
242	280	33	1
176	281	33	1
232	281	33	1
234	281	33	1
239	281	33	1
175	282	33	1
179	282	33	1
212	282	33	1
223	282	33	1
251	282	33	1
183	283	33	1
228	283	33	1
232	283	33	1
207	284	33	1
224	284	33	1
229	284	33	1
240	284	33	1
247	284	33	1
222	285	33	1
246	285	33	1
248	285	33	2
207	286	33	1
208	286	33	1
209	286	33	1
243	286	33	1
223	287	33	1
184	289	33	1
186	289	33	1
234	290	33	1
246	290	33	1
226	291	33	1
237	291	33	1
257	291	33	1
201	292	33	1
229	292	33	1
177	293	33	1
220	293	33	1
224	293	33	1
233	293	33	1
180	294	33	1
235	294	33	1
252	294	33	1
197	295	33	1
204	295	33	1
237	295	33	1
180	296	33	1
231	296	33	1
241	296	33	1
242	296	33	3
246	296	33	1
195	297	33	1
223	297	33	1
224	297	33	1
232	297	33	1
228	298	33	1
227	299	33	1
237	299	33	1
223	301	33	1
236	303	33	1
241	303	33	1
238	304	33	1
232	306	33	1
225	307	33	1
217	308	33	1
233	308	33	1
227	310	33	1
233	310	33	1
229	252	34	1
219	254	34	1
226	254	34	1
218	255	34	1
225	256	34	1
226	256	34	1
216	258	34	1
226	258	34	1
228	258	34	3
189	259	34	1
244	259	34	1
230	260	34	1
217	261	34	1
216	263	34	1
234	263	34	1
212	264	34	1
213	264	34	1
214	264	34	1
219	264	34	1
229	264	34	1
234	264	34	1
248	264	34	1
219	265	34	1
232	265	34	1
233	265	34	1
197	266	34	1
228	266	34	1
238	266	34	1
240	266	34	1
188	267	34	1
189	267	34	1
194	267	34	1
211	267	34	1
221	267	34	1
191	268	34	1
195	268	34	1
208	268	34	1
214	268	34	1
215	268	34	1
227	268	34	1
246	268	34	1
175	269	34	1
184	269	34	2
208	269	34	1
244	269	34	1
179	270	34	1
192	270	34	1
195	270	34	1
179	271	34	1
186	271	34	1
206	271	34	1
240	271	34	1
241	271	34	1
188	272	34	1
205	272	34	1
226	272	34	1
237	272	34	1
247	272	34	1
182	273	34	1
208	273	34	1
215	273	34	1
243	273	34	1
211	274	34	1
212	274	34	1
250	274	34	1
189	275	34	1
213	275	34	1
246	275	34	1
174	276	34	1
202	276	34	1
203	276	34	1
206	276	34	1
186	277	34	1
180	280	34	1
193	280	34	1
207	280	34	1
221	280	34	1
174	281	34	1
191	281	34	1
228	281	34	1
212	282	34	1
215	282	34	1
218	282	34	1
233	282	34	1
215	283	34	1
226	283	34	2
238	283	34	1
191	284	34	1
215	284	34	1
221	285	34	2
242	285	34	1
222	286	34	1
226	286	34	1
254	286	34	1
209	287	34	1
224	287	34	1
233	287	34	1
252	287	34	1
223	288	34	1
255	288	34	1
223	289	34	1
224	289	34	1
228	289	34	2
244	290	34	1
221	291	34	1
222	291	34	1
204	292	34	1
229	292	34	1
233	292	34	1
238	292	34	2
194	293	34	1
197	293	34	1
224	293	34	1
230	293	34	1
237	293	34	1
199	294	34	1
217	294	34	1
243	294	34	1
203	295	34	1
229	295	34	1
232	295	34	1
236	295	34	1
183	296	34	1
205	296	34	1
217	296	34	1
194	297	34	1
227	297	34	1
232	297	34	1
244	297	34	1
194	298	34	1
196	298	34	1
203	299	34	1
207	299	34	1
232	301	34	1
233	301	34	1
244	301	34	1
245	301	34	1
230	302	34	1
226	303	34	1
228	303	34	1
237	303	34	1
241	303	34	1
245	303	34	1
237	304	34	1
239	305	34	1
223	306	34	1
242	307	34	1
233	308	34	1
243	308	34	1
223	309	34	1
222	310	34	1
232	310	34	1
226	312	34	1
229	312	34	1
235	312	34	1
226	313	34	1
227	313	34	1
228	314	34	1
234	316	34	1
225	251	35	1
232	253	35	1
228	256	35	1
209	257	35	1
223	257	35	1
227	257	35	1
217	258	35	1
182	259	35	1
210	259	35	1
227	259	35	1
222	260	35	1
227	260	35	1
231	260	35	1
215	261	35	1
217	261	35	1
233	261	35	1
242	261	35	1
245	261	35	1
189	262	35	1
211	262	35	1
191	263	35	1
208	263	35	1
228	263	35	1
233	263	35	1
246	263	35	1
209	264	35	1
217	265	35	1
178	266	35	1
240	266	35	1
242	266	35	1
245	266	35	1
194	267	35	1
195	267	35	1
217	267	35	1
185	268	35	2
207	268	35	1
208	268	35	1
219	268	35	1
243	268	35	1
172	269	35	1
178	269	35	1
181	269	35	1
217	269	35	1
218	269	35	1
244	269	35	1
245	269	35	1
185	270	35	1
202	270	35	2
212	270	35	1
227	270	35	1
239	270	35	1
243	270	35	1
183	271	35	1
241	271	35	1
243	271	35	1
247	271	35	1
173	272	35	1
202	272	35	1
208	272	35	1
218	272	35	1
178	273	35	1
231	273	35	1
242	273	35	1
173	274	35	1
179	274	35	1
181	274	35	1
211	274	35	1
215	274	35	1
223	274	35	1
212	275	35	1
219	276	35	1
205	277	35	1
203	278	35	1
205	278	35	1
216	278	35	1
172	279	35	1
222	279	35	1
246	279	35	1
190	280	35	1
194	280	35	1
237	280	35	1
182	281	35	1
223	281	35	1
234	281	35	1
235	281	35	1
179	282	35	1
208	282	35	1
221	282	35	1
229	283	35	1
184	284	35	1
209	284	35	1
218	284	35	1
237	284	35	1
247	284	35	2
187	285	35	1
198	285	35	1
234	285	35	1
236	285	35	1
183	286	35	1
186	286	35	1
223	286	35	1
229	286	35	1
194	287	35	1
219	287	35	1
220	287	35	1
236	287	35	1
237	287	35	1
246	287	35	1
185	288	35	1
188	288	35	1
189	288	35	1
192	288	35	1
195	288	35	1
218	288	35	1
221	288	35	1
228	288	35	1
245	288	35	1
185	289	35	1
189	289	35	1
245	289	35	1
206	290	35	1
244	290	35	1
187	291	35	1
223	291	35	1
237	291	35	1
241	291	35	1
220	292	35	1
223	292	35	1
238	292	35	1
201	294	35	1
223	295	35	1
241	295	35	1
181	296	35	1
229	296	35	1
200	297	35	1
227	297	35	1
229	297	35	1
230	297	35	1
243	297	35	1
244	297	35	1
181	298	35	1
191	298	35	1
196	298	35	1
198	298	35	1
220	298	35	1
244	298	35	1
228	299	35	1
226	300	35	1
223	303	35	1
229	303	35	1
233	304	35	1
207	305	35	1
237	305	35	1
199	306	35	1
227	306	35	1
235	306	35	1
195	307	35	1
227	307	35	1
235	307	35	1
241	307	35	1
222	309	35	1
235	309	35	1
237	309	35	2
228	311	35	1
229	312	35	1
233	315	35	1
235	315	35	1
237	315	35	1
232	319	35	1
240	319	35	1
216	257	36	1
228	257	36	1
218	258	36	1
221	258	36	1
223	259	36	1
232	260	36	1
219	261	36	1
230	261	36	1
215	262	36	1
219	262	36	1
211	263	36	1
222	263	36	1
237	263	36	1
215	264	36	1
216	264	36	1
217	264	36	1
218	264	36	1
231	264	36	1
249	264	36	1
208	265	36	1
230	265	36	1
216	266	36	1
221	266	36	1
230	266	36	2
241	266	36	1
243	266	36	1
210	267	36	1
241	267	36	1
242	267	36	1
205	268	36	1
200	269	36	1
218	269	36	1
198	270	36	1
203	270	36	1
239	270	36	1
241	270	36	1
214	271	36	1
236	271	36	1
239	271	36	1
213	272	36	1
210	273	36	2
211	274	36	1
250	274	36	1
208	275	36	1
211	275	36	1
219	275	36	1
186	276	36	1
206	276	36	1
213	276	36	1
217	276	36	1
211	277	36	1
204	278	36	1
214	278	36	1
223	278	36	1
204	279	36	1
204	280	36	1
223	280	36	1
224	280	36	1
234	280	36	1
191	281	36	1
192	281	36	1
214	281	36	1
172	282	36	1
187	283	36	1
202	283	36	1
209	283	36	1
218	283	36	1
240	283	36	1
179	284	36	1
200	285	36	1
217	285	36	1
218	285	36	1
202	286	36	1
204	286	36	1
211	286	36	1
224	286	36	1
234	286	36	1
242	286	36	2
244	286	36	1
185	287	36	1
214	287	36	1
246	287	36	1
176	288	36	1
219	288	36	1
229	288	36	2
234	288	36	2
237	288	36	1
243	288	36	1
184	289	36	1
219	289	36	1
232	289	36	1
237	289	36	1
222	290	36	1
237	290	36	1
197	291	36	1
202	291	36	2
240	291	36	1
233	292	36	1
235	292	36	1
245	292	36	1
205	293	36	1
187	294	36	1
238	294	36	1
241	294	36	1
223	295	36	1
237	296	36	1
244	296	36	1
199	297	36	1
229	297	36	1
230	297	36	1
234	298	36	1
236	298	36	1
240	298	36	1
244	299	36	1
233	303	36	1
241	303	36	1
227	304	36	1
235	304	36	1
225	305	36	1
222	306	36	1
235	306	36	1
242	307	36	1
241	308	36	1
228	309	36	1
218	312	36	1
225	312	36	1
233	312	36	1
230	314	36	1
238	314	36	1
230	318	36	1
227	257	37	2
234	260	37	1
242	260	37	1
212	266	37	1
230	266	37	1
188	267	37	1
214	267	37	1
218	269	37	1
219	269	37	1
210	270	37	1
207	271	37	1
207	272	37	1
219	276	37	1
214	277	37	1
215	278	37	1
195	279	37	1
215	279	37	1
214	281	37	1
189	282	37	1
214	282	37	1
227	283	37	1
195	284	37	1
196	284	37	1
205	284	37	1
204	285	37	1
210	285	37	1
211	286	37	1
187	287	37	1
194	287	37	1
222	287	37	1
239	287	37	1
193	288	37	1
202	288	37	1
221	288	37	1
223	289	37	1
240	289	37	2
222	290	37	1
195	291	37	1
238	291	37	1
232	292	37	1
242	292	37	2
230	293	37	1
234	295	37	1
243	295	37	1
202	296	37	1
217	296	37	1
228	296	37	1
198	297	37	1
230	297	37	1
230	298	37	1
232	298	37	1
240	299	37	1
230	300	37	1
227	304	37	1
228	304	37	1
234	305	37	1
238	305	37	1
240	306	37	1
242	306	37	1
216	311	37	1
221	311	37	1
225	311	37	1
232	311	37	1
237	311	37	1
218	313	37	1
217	266	38	1
193	272	38	2
218	274	38	1
189	275	38	1
209	277	38	1
215	278	38	1
210	279	38	1
211	279	38	1
193	282	38	1
201	284	38	1
211	284	38	1
215	284	38	1
195	285	38	1
204	285	38	1
217	285	38	1
198	286	38	2
188	287	38	1
193	287	38	1
187	288	38	1
197	288	38	1
220	288	38	1
199	290	38	1
216	290	38	1
197	291	38	1
189	292	38	1
207	292	38	1
213	292	38	1
232	292	38	1
238	292	38	1
239	292	38	1
229	293	38	1
206	294	38	1
243	294	38	1
240	296	38	2
229	297	38	1
214	299	38	1
241	299	38	1
240	300	38	1
235	301	38	1
239	301	38	1
241	303	38	1
231	304	38	1
244	304	38	1
239	306	38	1
243	308	38	1
224	309	38	1
220	312	38	1
242	312	38	1
229	313	38	1
238	313	38	1
232	314	38	1
211	315	38	1
237	315	38	1
238	315	38	1
239	316	38	1
244	316	38	1
211	317	38	1
230	319	38	1
234	319	38	1
242	319	38	1
229	320	38	1
216	270	39	1
214	274	39	1
212	275	39	1
221	278	39	1
237	283	39	1
193	284	39	1
205	284	39	1
216	286	39	1
196	287	39	1
205	287	39	1
219	287	39	1
192	288	39	1
190	289	39	1
193	291	39	1
233	291	39	1
188	292	39	1
197	292	39	1
213	292	39	1
236	292	39	1
239	292	39	1
227	293	39	1
229	293	39	1
237	294	39	1
243	295	39	1
202	296	39	1
213	296	39	1
236	296	39	1
194	297	39	1
215	297	39	1
223	297	39	1
225	297	39	1
232	297	39	1
225	298	39	1
227	300	39	1
228	300	39	1
229	300	39	1
228	302	39	1
231	302	39	1
234	304	39	1
244	304	39	1
241	306	39	3
232	307	39	1
194	308	39	1
195	309	39	1
224	309	39	1
221	311	39	1
232	311	39	1
236	311	39	1
217	312	39	1
238	312	39	1
240	312	39	1
220	313	39	1
227	313	39	1
230	313	39	1
220	314	39	1
229	314	39	1
235	314	39	1
241	314	39	1
245	315	39	1
233	316	39	1
236	316	39	1
240	316	39	1
244	316	39	1
237	317	39	1
230	319	39	1
240	319	39	1
241	320	39	1
230	321	39	1
208	327	39	1
193	281	40	1
206	285	40	1
202	288	40	1
210	288	40	1
192	292	40	1
215	296	40	1
241	304	40	1
241	306	40	1
242	306	40	1
234	307	40	1
241	307	40	1
225	308	40	1
239	308	40	1
240	308	40	1
241	308	40	1
203	309	40	1
215	309	40	1
217	310	40	1
221	310	40	1
234	310	40	1
216	312	40	1
217	313	40	1
243	313	40	1
243	315	40	1
221	316	40	1
236	316	40	1
240	316	40	1
220	318	40	1
218	319	40	1
238	319	40	1
233	322	40	1
210	294	41	1
224	305	41	1
225	307	41	1
224	308	41	1
241	308	41	1
218	315	41	1
221	317	41	1
240	320	41	1
231	321	41	2
222	303	42	1
239	306	42	1
227	307	42	1
239	308	42	2
238	310	42	1
239	310	42	1
223	313	42	1
217	315	42	1
226	315	42	1
240	315	42	1
241	315	42	1
219	317	42	1
239	317	42	1
218	318	42	1
226	319	42	1
220	309	43	1
222	310	43	1
219	312	43	1
229	315	43	1
230	316	43	1
219	306	44	1
223	308	44	1
224	310	44	1
229	313	44	1
230	315	44	2
231	320	44	1
142	222	20	1
176	222	20	3
133	224	20	1
134	224	20	1
167	224	20	1
135	225	20	1
141	225	20	2
157	225	20	1
139	226	20	1
160	227	20	2
112	228	20	1
119	228	20	1
174	228	20	1
112	229	20	1
126	229	20	1
157	230	20	1
113	231	20	1
116	231	20	2
154	231	20	1
161	231	20	1
142	232	20	1
169	233	20	1
170	233	20	1
215	233	20	1
145	235	20	1
151	235	20	1
158	235	20	1
206	235	20	1
218	235	20	1
127	236	20	1
146	236	20	1
133	237	20	1
137	237	20	1
145	237	20	1
146	237	20	1
151	237	20	1
154	237	20	1
169	237	20	1
232	237	20	1
150	238	20	1
158	238	20	1
168	238	20	1
102	240	20	1
147	240	20	1
149	240	20	1
122	241	20	1
135	241	20	1
145	241	20	1
130	242	20	1
136	242	20	2
137	242	20	1
148	242	20	1
150	242	20	1
207	242	20	1
237	242	20	1
132	243	20	2
123	244	20	1
135	244	20	1
154	244	20	1
155	244	20	1
214	244	20	1
108	245	20	1
111	245	20	1
137	245	20	1
117	246	20	1
130	246	20	1
149	246	20	1
246	246	20	1
218	247	20	1
141	248	20	1
190	248	20	1
222	248	20	1
102	249	20	1
143	249	20	1
145	249	20	2
151	249	20	1
169	249	20	1
215	249	20	1
101	250	20	1
162	250	20	1
172	250	20	1
227	250	20	1
251	251	20	1
122	252	20	1
234	252	20	1
122	253	20	1
154	253	20	1
148	254	20	1
223	254	20	2
238	254	20	1
121	255	20	1
232	255	20	1
251	255	20	1
198	256	20	1
262	256	20	1
124	257	20	1
134	257	20	1
162	257	20	2
170	257	20	1
197	257	20	1
228	257	20	1
229	257	20	2
230	257	20	1
232	257	20	1
243	257	20	2
251	257	20	1
132	258	20	1
144	259	20	1
252	259	20	1
108	260	20	1
158	260	20	1
184	260	20	1
147	261	20	1
156	261	20	1
163	261	20	1
228	261	20	1
124	262	20	1
144	262	20	1
152	262	20	2
126	264	20	1
136	264	20	1
146	264	20	1
249	264	20	1
116	267	20	1
160	267	20	1
113	268	20	1
145	268	20	2
151	268	20	2
154	268	20	1
209	268	20	1
112	269	20	1
147	269	20	1
151	269	20	1
246	269	20	1
257	269	20	1
113	270	20	1
114	270	20	1
115	270	20	2
155	270	20	1
210	270	20	1
217	270	20	1
250	270	20	2
118	271	20	1
145	271	20	1
266	271	20	1
121	272	20	1
125	272	20	1
156	272	20	1
168	272	20	1
169	272	20	2
170	272	20	2
176	272	20	1
181	272	20	1
101	273	20	1
117	273	20	1
165	273	20	1
176	273	20	1
223	273	20	1
122	274	20	1
197	274	20	1
226	274	20	1
204	275	20	2
221	275	20	1
110	276	20	1
126	276	20	2
137	276	20	1
142	276	20	1
155	276	20	1
162	276	20	1
221	276	20	1
154	277	20	1
226	277	20	1
129	278	20	2
218	279	20	1
222	279	20	1
224	279	20	1
225	279	20	1
228	279	20	1
232	279	20	2
109	280	20	2
133	280	20	1
173	280	20	1
193	280	20	1
199	280	20	1
269	280	20	1
147	281	20	1
169	281	20	1
214	281	20	1
216	281	20	1
158	282	20	1
167	283	20	1
170	283	20	1
179	283	20	2
217	283	20	1
232	283	20	1
266	283	20	1
153	284	20	1
163	284	20	2
137	285	20	1
139	285	20	2
145	285	20	1
157	285	20	1
218	285	20	1
101	286	20	1
164	286	20	1
213	286	20	1
236	286	20	2
271	286	20	1
124	287	20	1
220	287	20	1
226	287	20	1
261	287	20	1
268	287	20	2
269	287	20	1
113	288	20	2
170	288	20	1
224	288	20	1
225	288	20	1
238	288	20	1
147	289	20	1
222	289	20	1
161	290	20	1
195	290	20	1
108	291	20	1
149	291	20	1
157	292	20	1
173	292	20	1
242	292	20	2
249	292	20	1
268	292	20	1
261	293	20	2
126	294	20	1
177	294	20	1
222	294	20	1
136	295	20	1
151	295	20	1
193	296	20	1
196	296	20	1
133	297	20	2
161	297	20	1
172	297	20	1
257	297	20	1
268	297	20	2
110	298	20	1
147	298	20	1
177	298	20	2
230	298	20	1
246	298	20	1
265	298	20	1
129	299	20	1
161	299	20	1
194	299	20	2
219	299	20	1
139	300	20	1
174	300	20	1
114	301	20	1
133	301	20	1
161	301	20	1
186	301	20	1
134	302	20	1
167	302	20	1
206	302	20	1
252	302	20	1
101	303	20	1
141	303	20	2
209	304	20	1
