x	y	z	NEP/NS2 Interacts with the Cellular Export Machinery
176	272	32	1
177	272	32	2
185	272	32	1
186	272	32	1
198	272	32	1
200	272	32	1
201	272	32	1
203	272	32	3
207	272	32	1
213	272	32	1
225	272	32	1
226	272	32	1
227	272	32	1
228	272	32	1
237	272	32	1
239	272	32	1
241	272	32	1
246	272	32	1
249	272	32	2
250	272	32	3
251	272	32	1
252	272	32	2
174	273	32	1
182	273	32	1
183	273	32	2
185	273	32	1
201	273	32	2
204	273	32	1
205	273	32	1
206	273	32	1
207	273	32	2
208	273	32	1
210	273	32	1
212	273	32	2
214	273	32	2
215	273	32	1
229	273	32	1
234	273	32	2
238	273	32	1
239	273	32	1
240	273	32	1
241	273	32	2
242	273	32	2
243	273	32	2
245	273	32	1
246	273	32	1
249	273	32	3
172	274	32	2
174	274	32	1
179	274	32	2
181	274	32	2
182	274	32	1
202	274	32	1
204	274	32	2
206	274	32	1
208	274	32	1
209	274	32	2
210	274	32	1
211	274	32	1
213	274	32	3
214	274	32	2
215	274	32	1
235	274	32	2
238	274	32	2
240	274	32	1
243	274	32	1
244	274	32	1
250	274	32	1
252	274	32	1
183	275	32	1
203	275	32	2
212	275	32	2
213	275	32	1
214	275	32	1
215	275	32	2
216	275	32	1
226	275	32	1
236	275	32	1
238	275	32	1
240	275	32	1
247	275	32	2
250	275	32	1
252	275	32	1
174	276	32	1
184	276	32	1
203	276	32	1
204	276	32	1
210	276	32	1
215	276	32	2
233	276	32	2
236	276	32	3
238	276	32	1
239	276	32	1
241	276	32	1
242	276	32	2
243	276	32	3
246	276	32	2
174	277	32	2
175	277	32	3
210	277	32	1
214	277	32	2
215	277	32	4
216	277	32	2
224	277	32	1
232	277	32	2
237	277	32	2
238	277	32	1
240	277	32	3
242	277	32	3
245	277	32	1
247	277	32	2
248	277	32	2
249	277	32	1
254	277	32	2
175	278	32	1
176	278	32	1
177	278	32	1
184	278	32	1
203	278	32	1
206	278	32	3
220	278	32	2
224	278	32	2
234	278	32	1
235	278	32	2
238	278	32	1
239	278	32	1
243	278	32	1
245	278	32	1
246	278	32	2
249	278	32	1
250	278	32	1
255	278	32	1
175	279	32	1
177	279	32	1
179	279	32	1
181	279	32	1
214	279	32	1
220	279	32	1
223	279	32	1
234	279	32	1
236	279	32	1
237	279	32	2
240	279	32	1
241	279	32	1
255	279	32	2
173	280	32	2
174	280	32	1
175	280	32	1
176	280	32	2
177	280	32	2
178	280	32	2
180	280	32	1
189	280	32	1
205	280	32	1
208	280	32	1
217	280	32	1
220	280	32	1
221	280	32	1
229	280	32	2
232	280	32	1
237	280	32	2
238	280	32	2
241	280	32	1
242	280	32	1
249	280	32	1
251	280	32	2
179	281	32	1
182	281	32	2
210	281	32	2
211	281	32	1
217	281	32	2
219	281	32	3
220	281	32	1
221	281	32	1
222	281	32	1
232	281	32	1
233	281	32	2
234	281	32	1
236	281	32	1
237	281	32	1
239	281	32	2
241	281	32	1
243	281	32	1
244	281	32	1
246	281	32	2
248	281	32	1
251	281	32	2
252	281	32	1
254	281	32	1
173	282	32	2
188	282	32	1
204	282	32	4
218	282	32	1
220	282	32	1
221	282	32	1
222	282	32	1
223	282	32	1
226	282	32	3
232	282	32	2
233	282	32	4
240	282	32	1
242	282	32	1
245	282	32	2
247	282	32	2
254	282	32	1
179	283	32	1
181	283	32	2
183	283	32	2
207	283	32	1
208	283	32	1
221	283	32	2
222	283	32	1
223	283	32	1
226	283	32	1
236	283	32	1
237	283	32	1
239	283	32	3
241	283	32	2
242	283	32	1
245	283	32	1
246	283	32	2
251	283	32	2
253	283	32	1
254	283	32	2
178	284	32	1
184	284	32	1
205	284	32	1
206	284	32	1
208	284	32	1
219	284	32	1
221	284	32	1
225	284	32	1
226	284	32	2
229	284	32	1
230	284	32	1
232	284	32	1
233	284	32	2
240	284	32	1
241	284	32	3
242	284	32	1
247	284	32	1
248	284	32	3
251	284	32	1
252	284	32	3
254	284	32	1
257	284	32	1
177	285	32	1
179	285	32	2
180	285	32	2
204	285	32	2
206	285	32	1
208	285	32	1
218	285	32	1
219	285	32	1
222	285	32	1
223	285	32	2
225	285	32	2
229	285	32	1
232	285	32	1
234	285	32	2
235	285	32	3
238	285	32	2
240	285	32	1
244	285	32	1
246	285	32	1
250	285	32	2
253	285	32	1
254	285	32	3
255	285	32	1
175	286	32	3
178	286	32	1
204	286	32	1
209	286	32	2
218	286	32	1
219	286	32	1
222	286	32	2
223	286	32	1
224	286	32	1
226	286	32	2
227	286	32	1
228	286	32	2
229	286	32	1
231	286	32	3
239	286	32	1
240	286	32	3
243	286	32	1
246	286	32	1
247	286	32	3
249	286	32	2
250	286	32	1
254	286	32	1
256	286	32	2
176	287	32	1
177	287	32	2
187	287	32	1
208	287	32	2
219	287	32	2
220	287	32	2
221	287	32	2
222	287	32	2
223	287	32	2
225	287	32	1
226	287	32	1
230	287	32	3
236.5	287.5	32.5	1
237	287	32	2
238	287	32	1
240	287	32	3
242	287	32	2
244	287	32	1
246	287	32	1
249	287	32	2
254	287	32	1
255	287	32	2
256	287	32	1
201	288	32	1
220	288	32	1
221	288	32	1
223	288	32	1
227	288	32	2
232	288	32	1
234	288	32	2
235	288	32	1
240	288	32	2
243	288	32	1
245	288	32	1
246	288	32	1
247	288	32	2
249	288	32	1
258	288	32	2
185	289	32	2
187	289	32	1
200	289	32	2
201	289	32	1
222	289	32	1
224	289	32	2
226	289	32	1
227	289	32	1
231	289	32	2
233	289	32	2
234	289	32	2
235	289	32	1
237	289	32	2
238	289	32	2
239	289	32	2
244	289	32	1
247	289	32	2
248	289	32	1
253	289	32	2
185	290	32	1
199	290	32	1
200	290	32	3
206	290	32	3
220	290	32	1
225	290	32	2
226	290	32	1
230	290	32	3
231	290	32	3
232	290	32	2
237	290	32	1
239	290	32	2
241	290	32	1
244	290	32	2
245	290	32	1
246	290	32	1
247	290	32	3
250	290	32	1
252	290	32	2
255	290	32	2
223	291	32	1
229	291	32	3
231	291	32	2
233.333333333333	291.333333333333	33	1
235	291	32	3
236	291	32	3
239	291	32	2
241	291	32	1
242	291	32	1
244	291	32	1
245	291	32	1
246	291	32	3
247	291	32	1
248	291	32	1
250	291	32	1
254	291	32	1
256	291	32	1
197	292	32	1
198	292	32	1
201	292	32	1
204	292	32	3
221	292	32	3
223	292	32	1
225	292	32	3
228	292	32	1
234	292	32	1
242	292	32	3
248	292	32	2
249	292	32	2
252	292	32	1
255	292	32	1
256	292	32	1
179	293	32	1
197	293	32	2
198	293	32	1
199	293	32	1
200	293	32	4
207	293	32	1
218	293	32	2
221	293	32	1
223	293	32	1
225	293	32	1
228	293	32	1
230	293	32	1
233	293	32	2
236	293	32	1
238	293	32	1
241	293	32	1
242	293	32	1
245	293	32	1
247	293	32	1
248	293	32	1
249	293	32	2
250	293	32	1
251	293	32	1
256	293	32	1
197	294	32	2
198	294	32	1
221	294	32	1
224	294	32	2
225	294	32	1
228	294	32	1
230	295	33	1
230	294	32	3
231	294	32	2
233	294	32	1
235	294	32	1
236	294	32	2
237	294	32	1
238	294	32	1
239	294	32	3
242	294	32	1
245	294	32	1
252	294	32	3
256	294	32	2
181	295	32	2
195	295	32	1
223	295	32	1
224	295	32	1
225	295	32	1
226	295	32	1
227	295	32	1
228	295	32	1
229	295	32	1
230	295	32	1
231	295	32	1
236	295	32	1
239	295	32	1
241	295	32	1
243	295	32	2
244	295	32	1
245	295	32	1
248	295	32	1
250	295	32	2
251	295	32	1
187	296	32	2
200	296	32	2
218	296	32	3
226	296	32	1
228	296	32	2
229	296	32	1
230	296	32	2
231	296	32	3
232	296	32	1
233	296	32	2
234	296	32	1
235	296	32	2
237	296	32	1
243	296	32	2
244	296	32	1
245	296	32	1
247	296	32	1
250	296	32	1
251	296	32	1
252	296	32	2
183	297	32	2
198	297	32	2
199	297	32	2
219	297	32	1
221	297	32	2
225	297	32	1
227	297	32	2
229	297	32	1
230	297	32	1
234	297	32	1
236	297	32	3
242	297	32	2
244	297	32	1
247	297	32	1
250	297	32	2
255	297	32	1
198	298	32	2
199	298	32	1
202	298	32	1
219	298	32	2
220	298	32	1
221	298	32	1
227	298	32	2
232	298	32	2
233	298	32	3
234	298	32	1
236	298	32	2
237	298	32	1
238	298	32	3
239	298	32	1
241	298	32	1
244	298	32	1
247	298	32	1
248	298	32	1
249	298	32	2
252	298	32	1
196	299	32	1
233	299	32	4
241	299	32	4
243	299	32	2
248	299	32	1
196	300	32	1
197	300	32	2
235	300	32	4
239	300	32	2
240	300	32	1
246	300	32	2
196	301	32	1
210	301	32	2
223	301	32	1
224	301	32	1
227	301	32	1
229	301	32	1
233	301	32	1
235	301	32	1
237	301	32	4
241	301	32	1
243	301	32	3
244	301	32	1
249	301	32	1
222	302	32	3
223	302	32	1
224	302	32	1
230	302	32	1
231	302	32	1
236	302	32	1
238	302	32	2
239	302	32	1
240	302	32	2
242	302	32	1
243	302	32	1
245	302	32	1
247	302	32	2
222	303	32	3
225	303	32	1
226	303	32	1
229	303	32	4
232	303	32	1
234	303	32	1
235	303	32	1
241	303	32	3
242	303	32	1
245	303	32	1
217	304	32	1
220	304	32	1
230	304	32	1
231	304	32	3
233	304	32	1
235	304	32	3
237	304	32	2
238	304	32	1
245	304	32	1
221	305	32	1
226	305	32	1
234	305	32	1
235	305	32	2
237	305	32	2
222	306	32	1
224	306	32	2
234	306	32	1
235	306	32	2
237	306	32	5
241	306	32	1
242	306	32	2
222	307	32	1
234	307	32	1
235	307	32	2
236	307	32	1
237	307	32	1
220	308	32	1
221	308	32	2
225	308	32	3
227	308	32	1
229	308	32	2
224	309	32	1
226	309	32	2
227	309	32	1
232	309	32	2
225	310	32	1
229	310	32	2
230	310	32	1
233	310	32	2
234	311	32	1
227	312	32	1
229	312	32	1
230	313	32	1
235	313	32	1
232	249	33	1
228	250	33	1
226	251	33	4
227	251	33	1
228	251	33	1
230	251	33	2
223	252	33	1
226	252	33	2
227	252	33	4
229	252	33	2
231	252	33	3
216	253	33	2
217	253	33	1
221	253	33	1
222	253	33	3
224	253	33	3
225	253	33	2
228	253	33	2
231	253	33	1
237	253	33	2
240	253	33	1
219	254	33	1
223	254	33	1
225	254	33	1
226	254	33	1
232	254	33	2
236	254	33	1
239	254	33	1
240	254	33	1
241	254	33	1
217	255	33	1
218	255	33	1
219	255	33	1
220	255	33	1
223	255	33	2
224	255	33	2
226	255	33	1
231	255	33	1
236	255	33	2
215	256	33	2
223	256	33	1
225	256	33	1
227	256	33	1
228	256	33	1
230	256	33	3
237	256	33	1
238	256	33	1
241	256	33	1
216	257	33	1
217	257	33	2
218	257	33	1
219	257	33	3
220	257	33	2
224	257	33	1
227	257	33	1
237	257	33	1
239	257	33	1
216	258	33	1
220	258	33	1
222	258	33	2
226	258	33	1
231	258	33	2
233	258	33	1
234	258	33	1
235	258	33	1
242	258	33	1
244	258	33	2
189	259	33	3
194	259	33	2
201	259	33	2
209	259	33	1
211	259	33	3
213	259	33	3
215	259	33	1
218	259	33	1
222	259	33	1
225	259	33	1
227	259	33	2
228	259	33	1
229	259	33	1
231	259	33	1
233	259	33	1
237	259	33	1
242	259	33	1
243	259	33	2
244	259	33	3
213	260	33	4
215	260	33	1
217	260	33	2
219	260	33	1
220	260	33	2
223	260	33	2
233	260	33	1
237	260	33	2
239	260	33	1
240	260	33	1
243	260	33	1
246	260	33	2
182	261	33	1
193	261	33	3
208	261	33	1
209	261	33	2
216	261	33	3
217.5	261.5	33.5	3
218	261	33	1
220	261	33	2
222	261	33	3
225	261	33	2
226	261	33	3
227	261	33	2
228	261	33	1
229	261	33	1
231	261	33	1
235	261	33	2
236	261	33	2
237	261	33	3
238	261	33	1
242	261	33	2
245	261	33	1
247	261	33	1
192	262	33	2
209	262	33	2
210	262	33	2
214	262	33	1
215	262	33	2
218	262	33	3
219	262	33	1
221	262	33	1
227	262	33	2
228	262	33	1
230	262	33	1
231	262	33	1
236	262	33	2
238	262	33	1
241	262	33	3
242	262	33	1
243	262	33	3
246	262	33	1
248	262	33	1
249	262	33	2
188	263	33	1
191	263	33	2
199	263	33	1
213	263	33	2
219	263	33	1
222	263	33	1
223	263	33	3
227	263	33	1
228	263	33	1
231	263	33	1
233	263	33	2
236	263	33	1
237	263	33	2
240	263	33	2
242	263	33	1
243	263	33	1
244	263	33	1
248	263	33	1
249	263	33	1
189	264	33	1
191	264	33	2
192	264	33	1
195	264	33	2
199	264	33	1
209	264	33	1
210	264	33	1
211	264	33	3
212	264	33	2
214	264	33	1
215	264	33	1
216	264	33	2
218	264	33	1
220	264	33	1
221	264	33	1
223	264	33	3
225	264	33	1
226	264	33	3
231	264	33	1
235	264	33	1
237	264	33	1
238	264	33	1
239	264	33	1
245	264	33	3
246	264	33	1
247	264	33	1
249	264	33	2
250	264	33	1
185	265	33	1
186	265	33	2
188	265	33	1
189	265	33	1
191	265	33	2
195	265	33	1
208	265	33	3
210	265	33	1
211	265	33	1
214	265	33	1
217	265	33	2
220	265	33	2
221	265	33	1
224	265	33	2
225	265	33	2
237	265	33	2
242	265	33	3
245	265	33	3
247	265	33	3
248	265	33	1
251	265	33	2
252	265	33	1
184	266	33	1
185	266	33	2
186	266	33	3
187	266	33	4
190	266	33	2
191	266	33	1
196	266	33	2
204	266	33	1
213	266	33	1
214	266	33	2
215	266	33	3
216	266	33	1
218	266	33	1
220	266	33	1
225	266	33	1
228	266	33	1
237	266	33	1
239	266	33	2
241	266	33	1
242	266	33	1
246	266	33	1
247	266	33	2
182	267	33	1
184	267	33	2
188	267	33	2
191	267	33	1
192	267	33	1
196	267	33	1
200	267	33	1
210	267	33	1
216	267	33	2
223	267	33	2
226	267	33	1
228	267	33	2
229	267	33	1
231	267	33	1
235	267	33	4
240	267	33	3
241	267	33	2
242	267	33	2
246	267	33	3
250	267	33	1
183	268	33	1
188	268	33	4
189	268	33	1
192	268	33	2
193	268	33	1
196	268	33	4
207	268	33	1
208	268	33	1
209	268	33	2
211	268	33	2
212	268	33	3
214	268	33	1
215	268	33	1
224	268	33	1
226	268	33	2
231	268	33	3
232	268	33	2
235	268	33	1
240	268	33	1
241	268	33	1
242	268	33	1
243	268	33	1
245	268	33	2
249	268	33	1
250	268	33	2
252	268	33	1
184	269	33	1
185	269	33	1
188	269	33	1
191	269	33	1
192	269	33	1
196	269	33	2
204	269	33	1
208	269	33	2
217	269	33	1
219	269	33	5
227	269	33	2
233	269	33	3
239	269	33	1
240	269	33	1
243	269	33	1
244	269	33	2
246	269	33	1
250	269	33	3
178	270	33	3
183	270	33	2
185	270	33	2
186	270	33	1
198	270	33	1
205	270	33	1
206	270	33	2
207	270	33	1
212	270	33	1
213	270	33	3
216	270	33	1
223	270	33	2
231	270	33	1
234	270	33	1
239	270	33	1
240	270	33	1
241	270	33	1
243	270	33	3
244	270	33	2
245	270	33	1
247	270	33	1
248	270	33	1
249	270	33	2
251	270	33	1
175	271	33	2
179	271	33	2
180	271	33	3
181	271	33	1
185	271	33	1
186	271	33	2
190	271	33	2
192	271	33	1
205	271	33	1
206	271	33	1
209	271	33	1
210	271	33	2
211	271	33	1
214	271	33	2
215	271	33	3
216	271	33	1
217	271	33	1
224	271	33	3
229	271	33	1
233	271	33	1
237	271	33	1
241	271	33	1
243	271	33	2
244	271	33	1
246	271	33	4
247	271	33	1
248	271	33	1
253	271	33	1
173	272	33	1
176	272	33	1
178	272	33	1
180	272	33	1
182	272	33	2
185	272	33	2
186	272	33	1
201	272	33	1
203	272	33	1
204	272	33	1
213	272	33	1
215	272	33	1
216	272	33	1
232	272	33	2
234	272	33	2
239	272	33	1
244	272	33	1
246	272	33	2
247	272	33	1
171	273	33	1
173	273	33	1
182	273	33	2
183	273	33	2
184	273	33	1
188	273	33	1
189	273	33	3
196	273	33	1
202	273	33	1
205	273	33	1
209	273	33	1
213	273	33	2
214	273	33	1
215	273	33	1
217	273	33	1
235	273	33	1
239	273	33	1
241	273	33	1
243	273	33	1
247	273	33	3
249	273	33	2
253	273	33	1
169	274	33	1
170	274	33	1
177	274	33	1
181	274	33	2
182	274	33	1
183	274	33	1
190	274	33	1
201	274	33	1
202	274	33	1
204	274	33	1
206	274	33	1
207	274	33	3
208	274	33	1
209	274	33	2
210	274	33	1
211	274	33	1
214	274	33	1
227	274	33	1
232	274	33	1
233	274	33	1
237	274	33	1
240	274	33	2
242	274	33	1
243	274	33	1
245	274	33	1
184	275	33	1
185	275	33	1
186	275	33	3
188	275	33	1
200	275	33	2
202	275	33	3
206	275	33	1
209	275	33	2
210	275	33	1
211	275	33	1
213	275	33	1
214	275	33	2
217	275	33	1
235	275	33	1
237	275	33	2
239	275	33	1
240	275	33	2
241	275	33	4
243	275	33	1
244	275	33	1
246	275	33	1
250	275	33	1
251	275	33	3
176	276	33	1
177	276	33	1
186	276	33	1
192	276	33	3
206	276	33	2
207	276	33	1
208	276	33	3
214	276	33	1
215	276	33	1
232	276	33	2
240	276	33	3
173	277	33	1
174	277	33	3
176	277	33	2
178	277	33	1
183	277	33	1
202	277	33	1
205	277	33	1
206	277	33	5
208	277	33	1
209	277	33	2
211	277	33	2
215	277	33	2
227	277	33	2
232	277	33	1
239	277	33	3
241	277	33	1
242	277	33	1
243	277	33	1
245	277	33	1
246	277	33	3
174	278	33	1
176	278	33	2
177	278	33	3
178	278	33	2
191	278	33	1
204	278	33	2
205	278	33	1
207	278	33	1
210	278	33	1
232	278	33	2
239	278	33	1
240	278	33	1
244	278	33	1
168	279	33	1
175	279	33	1
176	279	33	1
181	279	33	1
210	279	33	1
220	279	33	2
222	279	33	1
231	279	33	1
240	279	33	1
241	279	33	3
245	279	33	1
249	279	33	2
251	279	33	1
174	280	33	2
175	280	33	1
177	280	33	1
180	280	33	1
187	280	33	1
203	280	33	4
206	280	33	2
207	280	33	2
210	280	33	2
211	280	33	1
214	280	33	2
220	280	33	1
221	280	33	3
223	280	33	1
224	280	33	2
229	280	33	1
232	280	33	1
239	280	33	1
246	280	33	1
248	280	33	2
249	280	33	1
250	280	33	2
251	280	33	1
173	281	33	1
175	281	33	1
176	281	33	1
179	281	33	1
180	281	33	1
186	281	33	1
204	281	33	2
207	281	33	2
208	281	33	1
219	281	33	1
221	281	33	1
225	281	33	2
239	281	33	1
241	281	33	1
244	281	33	2
245	281	33	1
247	281	33	2
248	281	33	1
250	281	33	1
175	282	33	2
177	282	33	1
178	282	33	3
188	282	33	1
190	282	33	1
205	282	33	1
211	282	33	1
213	282	33	2
220	282	33	1
221	282	33	1
222	282	33	1
223	282	33	1
225	282	33	3
230	282	33	1
231	282	33	2
233	282	33	1
235	282	33	1
238	282	33	2
244	282	33	1
247	282	33	3
248	282	33	3
174	283	33	1
179	283	33	1
183	283	33	1
185	283	33	2
189	283	33	1
204	283	33	1
206	283	33	3
207	283	33	1
209	283	33	2
215	283	33	2
218	283	33	2
220	283	33	1
225	283	33	1
227	283	33	1
228	283	33	2
229	283	33	1
237	283	33	2
240	283	33	1
242	283	33	1
246	283	33	2
247	283	33	1
253	283	33	1
184	284	33	2
187	284	33	2
206	284	33	2
209	284	33	1
210	284	33	2
219	284	33	1
221	284	33	1
222	284	33	1
224	284	33	1
225	284	33	1
226	284	33	1
229	284	33	3
230	284	33	3
231	284	33	1
234	284	33	1
235	284	33	1
237	284	33	1
240	284	33	3
241	284	33	3
242	284	33	1
247	284	33	1
248	284	33	4
254	284	33	1
175	285	33	1
178	285	33	3
204	285	33	2
206	285	33	2
208	285	33	1
212	285	33	1
219	285	33	1
222	285	33	1
223	285	33	1
224	285	33	1
225	285	33	2
228	285	33	1
229	285	33	4
230	285	33	1
232	285	33	2
233	285	33	1
234	285	33	1
240	285	33	1
242	285	33	1
245	285	33	2
201	286	33	1
207	286	33	2
209	286	33	1
223	286	33	1
228	286	33	1
229	286	33	1
230	286	33	1
235	286	33	3
236	286	33	1
237	286	33	2
241.5	286.5	33.5	1
242	286	33	1
243	286	33	2
246	286	33	2
248	286	33	1
249	286	33	2
252	286	33	1
255	286	33	1
179	287	33	3
204	287	33	1
205	287	33	2
221	287	33	2
222	287	33	2
223	287	33	1
224	287	33	1
225	287	33	2
227	287	33	2
228	287	33	1
233	287	33	2
236	287	33	1
242	287	33	1
245	287	33	1
246	287	33	1
251	287	33	1
253	287	33	1
186	288	33	1
187	288	33	4
196	288	33	2
202	288	33	2
219	288	33	1
220	288	33	1
223	288	33	1
226	288	33	1
233	288	33	2
234	288	33	2
236	288	33	1
239	288	33	2
246	288	33	2
247	288	33	2
249	288	33	1
184	289	33	2
186	289	33	2
201	289	33	3
202	289	33	1
203	289	33	1
205	289	33	1
222	289	33	1
223	289	33	2
224	289	33	3
231	289	33	2
232	289	33	1
237	289	33	1
241.5	289.5	33.5	1
244	289	33	2
246	289	33	2
247	289	33	4
250	289	33	2
253	289	33	2
187	290	33	1
200	290	33	2
202	290	33	2
225	290	33	1
228	290	33	1
230	290	33	1
236	290	33	1
238	290	33	1
241	290	33	2
242	290	33	3
243	290	33	1
246	290	33	1
247	290	33	1
255	290	33	1
257	290	33	1
199	291	33	1
200	291	33	1
203	291	33	3
222	291	33	2
223	291	33	2
225	291	33	1
226	291	33	1
229	291	33	2
231	291	33	1
233	291	33	1
238	291	33	2
240	291	33	1
241	291	33	1
247	291	33	1
257	291	33	2
183	292	33	2
197	292	33	3
200	292	33	1
201	292	33	1
202	292	33	2
223	292	33	1
225	292	33	3
227	292	33	1
228	292	33	1
229	292	33	1
235	292	33	2
236	292	33	3
237	292	33	1
239	292	33	1
242	292	33	1
247	292	33	3
248	292	33	1
253	292	33	1
254	292	33	2
256	292	33	4
177	293	33	2
197	293	33	3
224	293	33	1
225	293	33	2
228	293	33	2
231	293	33	1
233	293	33	1
234	293	33	1
240	293	33	1
241	293	33	2
243	293	33	1
246	293	33	1
247	293	33	1
248	293	33	1
251	293	33	3
177	294	33	3
180	294	33	3
187	294	33	2
195	294	33	2
199	294	33	1
202	294	33	3
204	294	33	2
213	294	33	2
223	294	33	3
228	294	33	2
229	294	33	2
237	294	33	1
238	294	33	1
239	294	33	1
244	294	33	3
245	294	33	2
246	294	33	1
251	294	33	1
252	294	33	2
197	295	33	2
198	295	33	1
201	295	33	1
204	295	33	2
218	295	33	4
225	295	33	2
228	295	33	4
231	295	33	1
233	295	33	2
235	295	33	2
243	295	33	1
245	295	33	1
246	295	33	1
247	295	33	1
250	295	33	2
253	295	33	2
254	295	33	1
179	296	33	1
180	296	33	2
194	296	33	1
198	296	33	2
200	296	33	1
201	296	33	4
225	296	33	1
226	296	33	2
228	296	33	1
233	296	33	2
235	296	33	1
242	296	33	2
243	296	33	1
245	296	33	1
252	296	33	1
255	296	33	3
195	297	33	1
196	297	33	2
202	297	33	3
225	297	33	1
226	297	33	1
227	297	33	2
228	297	33	1
231	297	33	1
232	297	33	1
233	297	33	1
234	297	33	1
236	297	33	1
241	297	33	1
245	297	33	1
246	297	33	1
198	298	33	1
220	298	33	2
223	298	33	3
226	298	33	2
231	298	33	1
233	298	33	2
235	298	33	3
236	298	33	3
242	298	33	1
244	298	33	1
245	298	33	1
248	298	33	2
197	299	33	2
201	299	33	1
222	299	33	1
223	299	33	1
228	299	33	2
232	299	33	2
235	299	33	1
237	299	33	1
239	299	33	2
240	299	33	2
241	299	33	1
242	299	33	2
243	299	33	2
245	299	33	1
246	299	33	1
197	300	33	2
225	300	33	1
226	300	33	2
227	300	33	4
228	300	33	2
229	300	33	2
231	300	33	2
236	300	33	1
237	300	33	1
238	300	33	4
240	300	33	1
244	300	33	1
246	300	33	1
247	300	33	1
196	301	33	1
224	301	33	1
228	301	33	3
229	301	33	1
234	301	33	2
235	301	33	2
237	301	33	2
238	301	33	1
239	301	33	1
241	301	33	3
242	301	33	1
244	301	33	1
245	301	33	1
246	301	33	1
249	301	33	1
199	302	33	1
209	302	33	1
223	302	33	1
225	302	33	2
226	302	33	1
227	302	33	2
229	302	33	1
230	302	33	1
231	302	33	1
234	302	33	1
236	302	33	1
237	302	33	2
243	302	33	1
244	302	33	2
245	302	33	2
246	302	33	1
222	303	33	2
223	303	33	2
225	303	33	1
228	303	33	2
232	303	33	1
233	303	33	1
234	303	33	2
236	303	33	2
237	303	33	1
240	303	33	1
242	303	33	1
206	304	33	1
220	304	33	1
227	304	33	1
231	304	33	1
232	304	33	2
233	304	33	1
235	304	33	1
239	304	33	1
242	304	33	3
243	304	33	1
233	305	33	1
234	305	33	1
235	305	33	2
238	305	33	2
240	305	33	1
199	306	33	1
220	306	33	1
223	306	33	1
230	306	33	1
235	306	33	1
236	306	33	2
237	306	33	1
242	306	33	1
201	307	33	1
206	307	33	1
221	307	33	1
222	307	33	1
223	307	33	1
224	307	33	1
233	307	33	1
235	307	33	1
241	307	33	1
217	308	33	1
221	308	33	2
223	308	33	1
224	308	33	2
227	308	33	1
233	308	33	2
235	308	33	2
239	308	33	1
242	308	33	1
221	309	33	2
222	309	33	2
223	309	33	2
224	309	33	2
225	309	33	1
226	309	33	1
229	309	33	2
232	309	33	1
233	309	33	1
235	309	33	2
237	309	33	1
221	310	33	1
223	310	33	1
224	310	33	2
228	310	33	1
234	310	33	1
238	310	33	3
239	310	33	1
218	311	33	1
224	311	33	2
226	311	33	1
228	311	33	1
231	311	33	1
232	311	33	1
234	311	33	1
235	311	33	2
222	312	33	1
226	312	33	1
228	312	33	3
231	312	33	1
232	312	33	1
223	313	33	1
225	313	33	6
229	313	33	3
230	313	33	2
233	313	33	3
234	313	33	1
235	313	33	1
237	313	33	2
230	314	33	1
234	314	33	1
235	314	33	1
236	314	33	1
230	315	33	1
230	318	33	1
229	250	34	1
228	251	34	2
229	251	34	1
224	252	34	2
226	252	34	1
227	252	34	1
230	252	34	1
216	253	34	1
225	253	34	2
226	253	34	2
227	253	34	1
229	253	34	2
219	254	34	4
227	254	34	1
231	254	34	3
239	254	34	3
220	255	34	1
221	255	34	1
224	255	34	1
227	255	34	2
230	255	34	2
237	255	34	2
242	255	34	2
215	256	34	1
216	256	34	2
218	256	34	1
219	256	34	4
221	256	34	1
223	256	34	1
224	256	34	2
225	256	34	1
226	256	34	1
232	256	34	1
237	256	34	2
210	257	34	1
216	257	34	2
221	257	34	2
223	257	34	2
225	257	34	2
227	257	34	1
228	257	34	1
241	257	34	2
243	257	34	2
200	258	34	2
201	258	34	1
216	258	34	1
219	258	34	1
220	258	34	1
221	258	34	2
222	258	34	2
225	258	34	1
227	258	34	1
228	258	34	1
233	258	34	1
235	258	34	1
237	258	34	2
239	258	34	4
242	258	34	1
244	258	34	2
189	259	34	1
211	259	34	3
217	259	34	2
218	259	34	2
219	259	34	1
222	259	34	1
226	259	34	1
228	259	34	1
230	259	34	1
231	259	34	1
232	259	34	2
234	259	34	2
235	259	34	3
237	259	34	2
238	259	34	2
241	259	34	1
242	259	34	2
212	260	34	2
214	260	34	1
215	260	34	1
216	260	34	1
220	260	34	1
221	260	34	3
223	260	34	2
224	260	34	1
225	260	34	1
226	260	34	1
229	260	34	2
235	260	34	1
236	260	34	1
237	260	34	3
238	260	34	2
240	260	34	2
243	260	34	1
244	260	34	3
245	260	34	1
195	261	34	1
204	261	34	3
208	261	34	1
211	261	34	1
214	261	34	1
217	261	34	1
220	261	34	1
221	261	34	1
222	261	34	1
223	261	34	1
225	261	34	2
227	261	34	2
228	261	34	2
229	261	34	1
230	261	34	3
231	261	34	2
232	261	34	1
235	261	34	1
240	261	34	1
241	261	34	2
242	261	34	3
244	261	34	1
246	261	34	1
190	262	34	1
193	262	34	2
194	262	34	1
214	262	34	3
216	262	34	1
219	262	34	1
220	262	34	1
223	262	34	2
224	262	34	2
229	262	34	2
230	262	34	2
233	262	34	1
236	262	34	2
238	262	34	1
242	262	34	2
243	262	34	1
244	262	34	2
245	262	34	1
246	262	34	3
247	262	34	1
250	262	34	3
185	263	34	3
