x	y	z	Mitochondrial protein import
125	289	20	1
143	289	20	1
149	289	20	2
152	289	20	3
164	289	20	2
181	289	20	1
217	289	20	1
221	289	20	2
224	289	20	1
252	289	20	1
140	290	20	1
142	290	20	1
143	290	20	1
189	290	20	2
214	290	20	2
250	290	20	1
106	291	20	1
117	291	20	1
151	291	20	1
163	291	20	1
192	291	20	3
227	291	20	3
262	291	20	2
104	292	20	1
112	292	20	3
129	292	20	1
140	292	20	3
173	292	20	2
195	292	20	1
207	292	20	1
213	292	20	1
217	292	20	2
219	292	20	1
236	292	20	2
237	292	20	2
242	292	20	2
244	292	20	1
249	292	20	1
219	293	20	2
258	293	20	1
118	294	20	1
126	294	20	1
136	294	20	3
141	294	20	2
161	294	20	1
177	294	20	1
194	294	20	2
209	294	20	1
211	294	20	3
214	294	20	1
219	294	20	1
220	294	20	2
222	294	20	1
116	295	20	1
136	295	20	1
151	295	20	1
189	295	20	1
218	295	20	3
220	295	20	2
266	295	20	1
116	296	20	3
136	296	20	1
145	296	20	1
170	296	20	1
178	296	20	2
193	296	20	3
194	296	20	4
196	296	20	1
202	296	20	2
212	296	20	1
216	296	20	1
217	296	20	2
228	296	20	1
151	297	20	1
249	297	20	1
257	297	20	1
147	298	20	1
159	298	20	1
189	298	20	2
192	298	20	1
193	298	20	2
203	298	20	1
230	298	20	1
237	298	20	1
265	298	20	1
269	298	20	1
134	299	20	1
156	299	20	1
179	299	20	2
194	299	20	3
207	299	20	1
257	299	20	1
264	299	20	1
270	299	20	2
232	300	20	1
266	300	20	2
118	301	20	1
149	301	20	1
155	301	20	1
159	301	20	1
161	301	20	1
166	301	20	1
233	301	20	1
134	302	20	1
204	302	20	1
206	302	20	3
219	302	20	1
223	302	20	1
261	302	20	1
127	303	20	2
150	303	20	1
187	303	20	1
234	303	20	2
96	304	20	2
158	304	20	2
166	304	20	1
174	304	20	2
185	304	20	1
203	304	20	1
209	304	20	2
210	304	20	2
234	304	20	1
256	304	20	1
262	304	20	1
124	305	20	2
177	305	20	2
206	305	20	3
208	305	20	3
234	305	20	1
237	305	20	1
132	306	20	2
136	306	20	1
146	306	20	1
177	306	20	1
182	306	20	1
191	306	20	1
209	306	20	1
236	306	20	1
249	306	20	1
259	306	20	1
261	306	20	2
100	307	20	2
118	307	20	1
124	307	20	2
128	307	20	4
158	307	20	1
166	307	20	1
213	307	20	1
229	307	20	1
234	307	20	1
238	307	20	2
241	307	20	1
103	308	20	1
171	308	20	2
184	308	20	1
186	308	20	1
201	308	20	1
205	308	20	1
208	308	20	2
219	308	20	1
220	308	20	1
227	308	20	1
229	308	20	1
249	308	20	1
260	308	20	1
124	309	20	1
175	309	20	1
201	309	20	1
203	309	20	1
239	309	20	1
242	309	20	1
246	309	20	3
262	309	20	2
268	309	20	1
269	309	20	1
121	310	20	2
144	310	20	1
178	310	20	3
182	310	20	2
185	310	20	1
241	310	20	2
245	310	20	2
255	310	20	2
263	310	20	1
152	311	20	1
200	311	20	1
201	311	20	1
210	311	20	1
238	311	20	1
148	312	20	2
168	312	20	1
202	312	20	1
205	312	20	1
209	312	20	1
233	312	20	2
258	312	20	1
263	312	20	2
139	313	20	1
158	313	20	1
174	313	20	3
181	313	20	3
182	313	20	1
201	313	20	1
212	313	20	1
217	313	20	2
241	313	20	2
262	313	20	1
142	314	20	2
152	314	20	1
180	314	20	1
207	314	20	1
210	314	20	1
237	314	20	2
268	314	20	1
124	315	20	1
133	315	20	1
148	315	20	1
156	315	20	1
159	315	20	1
194	315	20	1
198	315	20	2
240	315	20	1
243	315	20	1
256	315	20	1
260	315	20	2
262	315	20	2
265	315	20	2
266	315	20	1
98	316	20	1
131	316	20	2
146	316	20	1
177	316	20	1
178	316	20	1
182	316	20	2
185	316	20	2
198	316	20	1
203	316	20	1
204	316	20	1
228	316	20	1
234	316	20	1
235	316	20	2
244	316	20	1
256	316	20	1
257	316	20	1
95	317	20	4
103	317	20	1
115	317	20	1
129	317	20	1
145	317	20	1
163	317	20	1
172	317	20	1
212	317	20	1
233	317	20	1
242	317	20	1
251	317	20	1
98	318	20	1
117	318	20	2
126	318	20	1
133	318	20	1
185	318	20	1
187	318	20	1
263	318	20	1
153	319	20	1
168	319	20	1
171	319	20	1
190	319	20	1
193	319	20	1
218	319	20	1
233	319	20	3
237	319	20	1
258	319	20	1
141	320	20	1
168	320	20	1
182	320	20	2
187	320	20	2
195	320	20	2
201	320	20	1
204	320	20	2
234	320	20	2
243	320	20	3
250	320	20	3
259	320	20	2
112	321	20	1
196	321	20	1
210	321	20	2
231	321	20	2
237	321	20	1
254	321	20	1
257	321	20	1
92	322	20	2
127	322	20	1
157	322	20	2
178	322	20	2
180	322	20	1
185	322	20	1
187	322	20	3
190	322	20	1
198	322	20	1
200	322	20	1
226	322	20	1
99	323	20	1
108	323	20	1
111	323	20	1
118	323	20	1
178	323	20	1
180	323	20	3
193	323	20	2
194	323	20	6
214	323	20	2
264	323	20	1
135	324	20	1
149	324	20	1
173	324	20	1
177	324	20	1
185	324	20	1
188	324	20	2
193	324	20	1
194	324	20	1
198	324	20	1
200	324	20	1
203	324	20	1
224	324	20	1
111	325	20	1
139	325	20	1
180	325	20	2
181	325	20	4
183	325	20	2
185	325	20	1
187	325	20	2
189	325	20	1
190	325	20	1
195	325	20	1
207	325	20	2
228	325	20	2
177	326	20	1
191	326	20	1
194	326	20	1
196	326	20	2
199	326	20	1
201	326	20	2
203	326	20	2
211	326	20	1
217	326	20	2
219	326	20	1
240	326	20	2
139	327	20	1
145	327	20	1
188	327	20	1
244	327	20	1
256	327	20	2
258	327	20	1
261	327	20	2
120	328	20	1
135	328	20	3
156	328	20	1
179	328	20	1
181	328	20	2
183	328	20	1
221	328	20	1
257	328	20	1
260	328	20	1
98	329	20	1
106	329	20	1
137	329	20	1
187	329	20	2
199	329	20	1
210	329	20	1
221	329	20	1
124	330	20	3
129	330	20	2
150	330	20	1
157	330	20	1
195	330	20	2
258	330	20	3
259	330	20	1
262	330	20	2
100	331	20	3
201	331	20	1
205	331	20	2
240	331	20	1
255	331	20	1
104	332	20	1
113	332	20	2
114	332	20	2
140	332	20	2
172	332	20	1
176	332	20	2
179	332	20	2
191	332	20	1
198	332	20	1
199	332	20	3
209	332	20	1
232	332	20	3
132	333	20	2
157	333	20	1
161	333	20	2
176	333	20	1
193	333	20	3
210	333	20	1
227	333	20	3
235	333	20	1
131	334	20	1
143	334	20	5
151	334	20	2
183	334	20	1
186	334	20	2
210	334	20	2
244	334	20	2
258	334	20	1
179	335	20	1
210	335	20	1
227	335	20	2
239	335	20	1
246	335	20	2
137	336	20	2
144	336	20	1
163	336	20	1
169	336	20	1
175	336	20	1
188	336	20	1
194	336	20	1
199	336	20	2
205	336	20	1
207	336	20	1
224	336	20	1
248	336	20	1
260	336	20	1
144	337	20	1
173	337	20	1
194	337	20	4
217	337	20	1
246	337	20	1
169	338	20	2
226	338	20	1
186	339	20	1
246	339	20	1
249	339	20	1
201	340	20	2
225	340	20	1
233	340	20	1
242	340	20	1
157	341	20	2
173	341	20	2
213	341	20	1
214	341	20	2
230	341	20	1
234	341	20	1
242	341	20	4
246	341	20	1
173	342	20	1
194	343	20	1
210	343	20	1
219	343	20	1
223	343	20	1
243	343	20	2
245	343	20	1
161	344	20	1
178	344	20	2
181	344	20	1
242	344	20	1
183	345	20	2
209	345	20	2
223	345	20	1
240	345	20	1
241	345	20	2
243	345	20	1
213	346	20	1
243	346	20	3
198	347	20	1
202	347	20	1
192	348	20	1
232	348	20	1
236	348	20	1
179	349	20	1
192	349	20	2
195	349	20	2
229	349	20	1
235	349	20	4
165	350	20	3
169	350	20	1
207	350	20	1
231	350	20	1
237	350	20	1
206	351	20	2
178	352	20	1
183	352	20	1
186	352	20	1
216	352	20	1
231	352	20	2
165	353	20	1
170	354	20	1
230	354	20	1
200	355	20	1
210	355	20	2
218	355	20	1
229	356	20	2
180	357	20	1
199	357	20	1
178	358	20	1
222	358	20	1
173	359	20	1
175	359	20	1
178	359	20	1
218	359	20	3
173	360	20	1
179	360	20	2
206	360	20	3
176	361	20	1
203	361	20	1
205	361	20	1
193	364	20	1
142	224	21	2
177	225	21	1
180	225	21	1
183	226	21	1
139	228	21	2
147	228	21	1
161	228	21	1
154	229	21	1
156	229	21	1
173	230	21	1
188	230	21	2
129	231	21	1
137	231	21	2
162	232	21	2
136	233	21	2
144	233	21	1
134	235	21	2
215	235	21	1
217	235	21	2
147	236	21	1
214	236	21	1
131	237	21	1
132	237	21	1
137	237	21	1
164	237	21	1
178	237	21	1
191	237	21	1
128	238	21	1
137	238	21	1
148	238	21	1
200	238	21	1
129	239	21	1
135	239	21	1
136	239	21	2
147	239	21	1
126	240	21	3
127	240	21	2
128	240	21	2
130	240	21	1
137	240	21	1
141	240	21	1
146	240	21	1
150	240	21	1
171	240	21	1
190	240	21	1
214	240	21	1
241	240	21	2
126	241	21	2
129	241	21	1
130	241	21	1
132	241	21	1
133	241	21	1
134	241	21	3
135	241	21	1
137	241	21	2
147	241	21	1
152	241	21	1
174	241	21	1
214	241	21	1
215	241	21	1
137	242	21	1
143	242	21	1
144	242	21	1
215	242	21	1
109	243	21	1
116	243	21	3
129	243	21	2
136	243	21	2
142	243	21	3
146	243	21	2
152	243	21	2
132	244	21	1
135	244	21	1
141	244	21	1
145	244	21	1
139	245	21	2
194	245	21	1
214	245	21	1
215	245	21	1
197	247	21	1
201	247	21	1
173	248	21	2
218	249	21	1
217	250	21	2
117	251	21	2
217	251	21	2
220	251	21	1
232	251	21	2
148	252	21	2
158	252	21	2
201	252	21	2
219	252	21	2
220	252	21	3
154	253	21	1
197	253	21	1
225	253	21	1
223	254	21	1
225	254	21	1
169	255	21	2
223	255	21	1
122	256	21	2
231	256	21	1
161	257	21	2
200	257	21	2
232	257	21	1
124	258	21	1
140	258	21	1
252	258	21	1
196	260	21	1
231	260	21	2
130	261	21	1
137	262	21	3
189	262	21	1
133	263	21	1
161	264	21	1
163	264	21	1
175	264	21	1
181	264	21	2
135	265	21	1
161	265	21	1
222	265	21	2
139	266	21	1
161	266	21	2
221	266	21	1
162	267	21	3
164	267	21	3
155	268	21	1
183	268	21	1
114	269	21	1
117	269	21	2
124	269	21	1
208	269	21	1
117	270	21	1
120	270	21	1
156	270	21	2
235	270	21	2
115	271	21	1
119	271	21	1
176	271	21	1
125	272	21	1
129	272	21	1
158	272	21	2
165	272	21	1
166	272	21	2
167	272	21	1
173	272	21	2
175	272	21	2
182	272	21	1
120	273	21	3
122	273	21	1
133	273	21	1
166	273	21	3
225	273	21	1
113	274	21	3
134	274	21	2
167	274	21	1
224	274	21	2
114	275	21	2
176	275	21	1
177	275	21	2
219	275	21	1
117	276	21	2
165	276	21	2
169	276	21	1
173	276	21	1
223	276	21	1
119	277	21	2
218	277	21	3
117	278	21	2
124	278	21	2
157	278	21	1
218	278	21	2
221	278	21	1
170	279	21	2
218	279	21	2
220	279	21	1
266	279	21	1
168	280	21	1
174	280	21	2
169	281	21	1
219	281	21	2
226	281	21	3
140	282	21	1
170	282	21	1
215	282	21	3
217	282	21	1
224	282	21	3
270	282	21	2
216	283	21	1
217	283	21	2
206	284	21	2
222	284	21	1
180	285	21	4
223	285	21	1
237	285	21	1
101	286	21	1
152	287	21	1
221	287	21	1
251	287	21	2
186	288	21	1
205	288	21	2
271	288	21	1
217	289	21	1
223	289	21	2
225	289	21	1
219	290	21	4
220	290	21	1
221	290	21	1
222	290	21	1
106	291	21	1
178	291	21	2
218	291	21	1
244	292	21	2
268	292	21	1
216	293	21	4
217	293	21	1
193	294	21	1
218	294	21	1
245	295	21	3
271	295	21	1
156	296	21	4
193	296	21	2
150	297	21	1
154	297	21	1
194	297	21	1
214	297	21	2
162	298	21	2
232	298	21	1
192	299	21	1
211	300	21	2
214	300	21	1
267	300	21	2
210	301	21	1
230	301	21	1
252	301	21	1
269	301	21	1
189	302	21	1
236	302	21	2
105	303	21	1
146	303	21	1
186	303	21	2
239	303	21	1
240	303	21	2
186	304	21	3
190	304	21	2
235	304	21	2
266	304	21	1
267	304	21	1
96	305	21	1
204	305	21	2
209	305	21	1
210	305	21	1
223	305	21	1
203	306	21	3
208	306	21	1
209	306	21	2
231	306	21	1
238	306	21	1
204	307	21	2
210	307	21	2
236	307	21	2
238	307	21	1
243	307	21	1
260	307	21	2
180	308	21	1
201	308	21	1
205	308	21	1
231	308	21	2
232	308	21	1
256	308	21	1
259	308	21	1
261	308	21	1
100	309	21	1
239	309	21	1
264	309	21	2
265	309	21	3
114	310	21	1
132	310	21	1
149	310	21	2
166	310	21	1
180	310	21	2
186	310	21	1
230	310	21	3
257	310	21	3
93	311	21	3
148	312	21	2
199	312	21	4
201	312	21	1
227	312	21	2
256	312	21	1
116	313	21	1
241	313	21	3
258	313	21	2
261	313	21	1
175	314	21	2
182	314	21	2
203	314	21	2
204	314	21	1
230	314	21	1
256	314	21	1
115	315	21	1
179	315	21	1
214	315	21	1
257	315	21	4
203	316	21	1
208	316	21	1
237	316	21	3
254	316	21	1
256	316	21	3
166	317	21	1
180	317	21	1
200	317	21	1
257	317	21	1
146	318	21	2
177	318	21	2
182	318	21	1
233	318	21	1
260	318	21	3
266	318	21	3
152	319	21	1
241	319	21	1
258	319	21	3
261	319	21	1
92	320	21	1
257	320	21	3
118	321	21	2
167	321	21	2
183	321	21	1
185	321	21	1
187	321	21	1
256	321	21	1
260	321	21	1
264	321	21	3
187	322	21	2
258	322	21	2
98	323	21	2
179	323	21	3
185	323	21	2
192	323	21	3
178	324	21	2
180	324	21	1
184	324	21	1
188	324	21	1
195	324	21	2
196	324	21	1
177	325	21	2
181	325	21	2
186	325	21	1
187	325	21	2
190	325	21	1
195	325	21	2
199	325	21	2
202	325	21	1
189	326	21	1
156	327	21	3
180	327	21	2
147	328	21	2
173	328	21	1
100	329	21	1
131	330	21	3
228	330	21	1
153	331	21	2
183	331	21	1
257	331	21	2
260	331	21	2
138	332	21	2
260	332	21	1
181	333	21	1
220	333	21	1
259	333	21	2
121	334	21	2
223	334	21	1
260	334	21	2
134	335	21	1
170	335	21	1
181	335	21	1
237	335	21	1
259	335	21	1
173	336	21	1
178	336	21	2
183	336	21	1
259	336	21	2
145	338	21	3
180	338	21	1
240	338	21	1
148	339	21	2
173	339	21	2
175	339	21	2
163	340	21	3
237	340	21	2
215	341	21	2
231	342	21	1
239	342	21	1
241	344	21	2
244	344	21	1
241	345	21	2
180	346	21	2
236	348	21	1
173	349	21	2
231	350	21	1
190	351	21	2
221	354	21	1
179	355	21	1
181	355	21	2
169	356	21	1
179	360	21	1
195	361	21	1
181	362	21	2
197	363	21	2
191	364	21	2
126	226	22	1
154	228	22	3
154	230	22	1
162	230	22	1
131	234	22	1
134	234	22	1
139	234	22	1
147	234	22	1
132	235	22	2
136	235	22	1
132	236	22	2
136	236	22	1
139	236	22	1
140	236	22	2
130	237	22	1
146	238	22	2
144	239	22	1
213	239	22	1
216	239	22	2
125	240	22	1
139	240	22	3
146	240	22	3
154	240	22	1
216	240	22	1
136	241	22	2
139	241	22	1
140	241	22	2
146	241	22	1
153	241	22	1
214	241	22	1
215	241	22	2
117	242	22	2
132	242	22	1
134	242	22	1
135	242	22	2
215	242	22	3
136	243	22	2
139	243	22	2
152	243	22	1
136	244	22	1
145	244	22	2
133	245	22	2
135	247	22	2
219	251	22	1
224	253	22	1
221	254	22	1
229	255	22	1
163	256	22	1
228	256	22	1
163	257	22	1
199	257	22	5
237	257	22	2
197	258	22	1
162	259	22	1
232	259	22	2
161	260	22	1
162	260	22	1
197	260	22	1
161	263	22	1
160	264	22	1
119	267	22	1
122	267	22	3
132	267	22	2
160	267	22	1
121	268	22	2
122	268	22	2
158	268	22	1
165	268	22	1
195	268	22	1
122	269	22	1
121	270	22	1
122	270	22	1
127	270	22	2
158	270	22	2
165	270	22	1
119	271	22	2
156	271	22	1
164	271	22	1
165	271	22	1
120	272	22	3
155	272	22	1
168	272	22	1
118	273	22	1
170	273	22	1
174	273	22	1
177	273	22	2
226	273	22	1
156	274	22	3
165	274	22	1
169	274	22	1
174	274	22	1
165	275	22	2
177	275	22	2
176	276	22	1
177	276	22	1
170	277	22	1
169	278	22	3
176	278	22	1
190	278	22	1
227	278	22	2
169	279	22	1
171	279	22	2
217	279	22	2
167	280	22	1
173	280	22	2
174	280	22	1
224	280	22	3
170	281	22	1
172	281	22	1
167	282	22	1
170	282	22	1
226	282	22	1
224	285	22	2
226	285	22	1
271	287	22	1
219	288	22	1
224	288	22	1
241	293	22	1
269	294	22	3
215	296	22	2
217	297	22	1
219	297	22	1
216	299	22	3
214	300	22	2
267	300	22	2
238	302	22	1
264	302	22	2
238	303	22	1
266	303	22	2
186	304	22	1
210	304	22	1
236	304	22	1
185	305	22	1
236	305	22	2
240	305	22	2
232	306	22	2
182	307	22	1
204	307	22	1
205	307	22	2
207	307	22	2
207	308	22	1
235	308	22	2
260	308	22	2
204	310	22	2
207	310	22	2
209	310	22	1
250	310	22	1
206	311	22	1
231	311	22	1
258	312	22	2
260	312	22	1
175	313	22	2
233	313	22	1
261	313	22	1
236	314	22	1
179	315	22	2
262	316	22	1
236	317	22	1
176	318	22	1
240	318	22	1
262	318	22	1
184	320	22	2
261	320	22	3
182	321	22	1
191	321	22	2
257	321	22	2
181	322	22	2
258	322	22	1
259	322	22	1
197	323	22	1
180	324	22	3
196	324	22	1
200	324	22	3
181	325	22	1
182	325	22	1
184	325	22	2
199	325	22	2
215	325	22	2
98	328	22	1
199	328	22	2
99	329	22	1
201	329	22	1
182	330	22	3
184	330	22	2
100	332	22	1
178	334	22	2
259	334	22	1
177	338	22	1
179	339	22	1
242	344	22	1
244	344	22	1
182	351	22	1
180	360	22	2
156	225	23	1
157	225	23	2
180	225	23	2
158	226	23	1
154	228	23	2
155	228	23	1
157	228	23	3
157	229	23	1
152	231	23	3
157	231	23	1
158	231	23	1
144	233	23	1
134	234	23	1
138	234	23	2
140	234	23	1
146	234	23	1
141	235	23	2
143	235	23	2
145	235	23	2
148	235	23	1
133	236	23	1
150	236	23	2
133	237	23	1
130	238	23	1
133	238	23	3
138	238	23	1
145	238	23	1
148	239	23	1
142	240	23	2
130	241	23	2
135	241	23	1
140	241	23	2
141	241	23	2
143	241	23	1
149	241	23	1
132	242	23	1
149	242	23	1
213	242	23	5
215	242	23	1
130	243	23	5
134	243	23	1
140	243	23	1
214	243	23	1
227	243	23	1
139	244	23	1
142	244	23	2
215	246	23	2
227	249	23	2
218	250	23	1
224	253	23	2
223	254	23	5
198	256	23	1
193	257	23	1
228	257	23	1
119	263	23	1
119	264	23	1
122	264	23	1
124	266	23	1
124	267	23	1
162	267	23	5
127	268	23	1
163	268	23	3
117	269	23	1
156	270	23	1
165	270	23	3
166	271	23	2
168	271	23	1
167	272	23	1
158	273	23	1
164	273	23	1
165	273	23	1
168	273	23	1
176	274	23	1
178	274	23	2
179	274	23	2
224	275	23	1
140	276	23	1
