x	y	z	Circadian Clock
239.5	266.5	30.5	1
240	266	30	2
243	266	30	1
247	266	30	1
249	266	30	1
176	267	30	1
183	267	30	2
189	267	30	2
191	267	30	1
194	267	30	2
199	267	30	1
202	267	30	1
208	267	30	1
209	267	30	2
219	267	30	1
229	267	30	2
235	267	30	1
236	267	30	1
238	267	30	3
244	267	30	1
245	267	30	2
248	267	30	2
249	267	30	1
250	267	30	2
172	268	30	2
188	268	30	1
189	268	30	2
190	268	30	1
196	268	30	1
213	268	30	2
214	268	30	1
217	268	30	1
223	268	30	1
226	268	30	1
230	268	30	3
235	268	30	1
237	268	30	3
238	268	30	1
240	268	30	1
241	268	30	1
244	268	30	1
245	268	30	3
247	268	30	2
248	268	30	1
249	268	30	1
250	268	30	3
172	269	30	2
182	269	30	2
191	269	30	1
194	269	30	1
196	269	30	2
197	269	30	1
199	269	30	1
211	269	30	2
213	269	30	1
222	269	30	2
232	269	30	1
235	269	30	1
236	269	30	2
237	269	30	3
238	269	30	2
239	269	30	1
240	269	30	2
242	269	30	3
243	269	30	2
245	269	30	1
247	269	30	2
248	269	30	2
249	269	30	1
250	269	30	1
252	269	30	1
179	270	30	2
181	270	30	2
183	270	30	2
186	270	30	1
196	270	30	4
197	270	30	2
198	270	30	1
201	270	30	2
207	270	30	1
214	270	30	1
215	270	30	1
223	270	30	1
230	270	30	1
231	270	30	2
232	270	30	2
233	270	30	2
234	270	30	2
235	270	30	1
244	270	30	3
249	270	30	3
250	270	30	1
175	271	30	2
176	271	30	1
181	271	30	1
183	271	30	2
188	271	30	2
193	271	30	1
194	271	30	3
198	271	30	1
199	271	30	2
200	271	30	3
204	271	30	1
206	271	30	1
208	271	30	1
211	271	30	1
212	271	30	1
215	271	30	1
216	271	30	1
225	271	30	2
229	271	30	1
232	271	30	1
233	271	30	1
238	271	30	2
239	271	30	1
243	271	30	2
244	271	30	1
247	271	30	2
249	271	30	1
179	272	30	2
180	272	30	2
181	272	30	1
184	272	30	3
185	272	30	1
203	272	30	2
206	272	30	1
207	272	30	1
216	272	30	1
224	272	30	1
235	272	30	1
238	272	30	1
240	272	30	1
242	272	30	1
247	272	30	1
181	273	30	1
183	273	30	1
203	273	30	2
208	273	30	2
210	273	30	2
211	273	30	1
214	273	30	2
227	273	30	1
234	273	30	3
235	273	30	2
236	273	30	1
239	273	30	1
240	273	30	1
177	274	30	1
180	274	30	2
182	274	30	1
183	274	30	1
185	274	30	1
203	274	30	3
208	274	30	2
209	274	30	2
233	274	30	1
234	274	30	3
241	274	30	2
244	274	30	1
247	274	30	1
175	275	30	1
180	275	30	2
182	275	30	2
183	275	30	1
184	275	30	1
203	275	30	2
211	275	30	1
212	275	30	1
213	275	30	3
215	275	30	1
235	275	30	2
238	275	30	1
239	275	30	1
244	275	30	1
249	275	30	1
251	275	30	1
179	276	30	1
205	276	30	2
206	276	30	1
236	276	30	1
238	276	30	1
239	276	30	1
240	276	30	1
241	276	30	5
243	276	30	1
249	276	30	2
180	277	30	2
205	277	30	1
208	277	30	3
232	277	30	1
235	277	30	3
237	277	30	2
241	277	30	1
243	277	30	1
245	277	30	1
247	277	30	3
249	277	30	2
250	277	30	1
175	278	30	2
190	278	30	2
201	278	30	3
203	278	30	1
204	278	30	2
205	278	30	1
208	278	30	2
230	278	30	3
238	278	30	3
243	278	30	1
246	278	30	1
248	278	30	1
249	278	30	1
219	279	30	1
221	279	30	1
235	279	30	1
237	279	30	4
239	279	30	1
240	279	30	1
241	279	30	1
243	279	30	2
244	279	30	1
245	279	30	1
247	279	30	2
248	279	30	2
251	279	30	1
252	279	30	1
254	279	30	1
206	280	30	1
226	280	30	1
232	280	30	1
236	280	30	1
237	280	30	1
238	280	30	1
247	280	30	2
248	280	30	1
249	280	30	2
251	280	30	2
252	280	30	1
254	280	30	1
175	281	30	1
181	281	30	2
217	281	30	1
218	281	30	4
223	281	30	1
233	281	30	2
234	281	30	1
235	281	30	1
237	281	30	1
239	281	30	1
240	281	30	1
242	281	30	1
243	281	30	1
244	281	30	1
249	281	30	2
251	281	30	1
254	281	30	2
172	282	30	3
174	282	30	1
179	282	30	2
182	282	30	2
210	282	30	1
213	282	30	1
220	282	30	1
222	282	30	2
229	282	30	1
232	282	30	1
234	282	30	2
237	282	30	2
240	282	30	1
250	282	30	1
253	282	30	1
179	283	30	2
202	283	30	1
209	283	30	2
215	283	30	3
219	283	30	1
220	283	30	2
221	283	30	3
222	283	30	1
223	283	30	1
234	283	30	1
238	283	30	2
239	283	30	3
240	283	30	3
241	283	30	1
242	283	30	2
244	283	30	2
249	283	30	2
250	283	30	2
251	283	30	2
257	283	30	3
173	284	30	2
177	284	30	1
180	284	30	2
181	284	30	2
219	284	30	1
220	284	30	1
226	284	30	5
230	284	30	2
233	284	30	1
236	284	30	1
238	284	30	1
240	284	30	1
241.666666666667	284.666666666667	31	4
243	284	30	3
244	284	30	2
245	284	30	2
249	284	30	3
250	284	30	1
252	284	30	1
254	284	30	2
258	284	30	1
211	285	30	2
220	285	30	2
223	285	30	1
224	285	30	1
225	285	30	1
226	285	30	1
227	285	30	1
229	285	30	2
233	285	30	1
234	285	30	1
236	285	30	2
237	285	30	1
246	285	30	1
248	285	30	1
254	285	30	5
255	285	30	1
256	285	30	1
180	286	30	1
205	286	30	1
222	286	30	1
224	286	30	2
225	286	30	2
229	286	30	3
235	286	30	1
238	286	30	1
239	286	30	2
240	286	30	2
241	286	30	2
243	286	30	1
244	286	30	1
246	286	30	1
248	286	30	1
251	286	30	2
255	286	30	2
256	286	30	1
207	287	30	1
219	287	30	1
220	287	30	1
222	287	30	2
224	287	30	1
231	287	30	1
233	287	30	2
237	287.5	30.5	1
238.5	287.5	30.5	1
241	287	30	1
246	287	30	2
248	287	30	2
250	287	30	3
251	287	30	2
255	287	30	1
221	288	30	1
223	288	30	2
225	288	30	2
228	288	30	1
229	288	30	1
231	288	30	1
232	288	30	1
234	288	30	1
235	288	30	1
237	288	30	1
238	288	30	2
239	288	30	1
241	288	30	2
244	288	30	2
247	288	30	4
249	288	30	1
252	288	30	1
253	288	30	2
184	289	30	2
200	289	30	1
201	289	30	2
222	289	30	1
223	289	30	1
224	289	30	2
226	289	30	2
233	289	30	3
235	289	30	1
237	289	30	2
245	289	30	2
247	289	30	1
248	289	30	2
250	289	30	2
252	289	30	3
256	289	30	1
198	290	30	1
224	290	30	3
226	290	30	2
227	290	30	1
231	290	30	1
232	290	30	1
233	290	30	3
235	290	30	1
236	290	30	2
244	290	30	1
246	290	30	2
250	290	30	1
253	290	30	1
222	291	30	2
225	291	30	1
234	291	30	1
238	291	30	1
239	291	30	1
241	291	30	1
242	291	30	1
244	291	30	3
245	291	30	2
247	291	30	2
258	291	30	1
197	292	30	1
198	292	30	4
223	292	30	1
226	292	30	1
227	292	30	1
228	292	30	2
230	292	30	1
232	292	30	3
235	292	30	2
236	292	30	1
238	292	30	1
241	292	30	3
243	292	30	2
245	292	30	1
246	292	30	1
247	292	30	1
248	292	30	1
251	292	30	1
201	293	30	2
223	293	30	2
224	293	30	1
225	293	30	2
231	293	30	1
238	293	30	1
239	293	30	2
243	293	30	1
244	293	30	3
247	293	30	3
249	293	30	1
253	293	30	1
189	294	30	1
221	294	30	2
225	294	30	1
226	294	30	1
227	294	30	2
230	294	30	1
231	294	30	1
235	294	30	1
236	294	30	1
237	294	30	2
238	294	30	1
241	294	30	5
243	294	30	1
244	294	30	1
245	294	30	1
249	294	30	2
253	294	30	1
258	294	30	1
197	295	30	1
218	295	30	3
222	295	30	1
224	295	30	1
226	295	30	1
241	295	30	2
243	295	30	1
250	295	30	2
252	295	30	4
256	295	30	1
222	296	30	2
226	296	30	1
228	296	30	1
232	296	30	2
233	296	30	1
234	296	30	1
235	296	30	1
239	296	30	2
241	296	30	1
242	296	30	2
243	296	30	2
247	296	30	1
252	296	30	2
253	296	30	2
220	297	30	3
221	297	30	1
223	297	30	2
226	297	30	1
227	297	30	1
231	297	30	2
240	297	30	1
241	297	30	2
243	297	30	1
244	297	30	1
246	297	30	1
250	297	30	1
252	297	30	1
215	298	30	1
220	298	30	2
221	298	30	4
225	298	30	1
228	298	30	1
231	298	30	2
236	298	30	1
237	298	30	1
240	298	30	1
241	298	30	1
242	298	30	1
245	298	30	1
252	298	30	2
215	299	30	2
227	299	30	2
229	299	30	1
230	299	30	2
231	299	30	1
236	299	30	3
240	299	30	2
241	299	30	2
244	299	30	3
246	299	30	2
248	299	30	1
250	299	30	1
214	300	30	1
223	300	30	2
226	300	30	3
230	300	30	1
236	300	30	2
237	300	30	1
240	300	30	2
241	300	30	1
242	300	30	1
247	300	30	2
248	300	30	1
249	300	30	2
251	300	30	2
223	301	30	1
225	301	30	4
226	301	30	1
227	301	30	1
235	301	30	1
236	301	30	2
237	301	30	2
238	301	30	2
239	301	30	1
240	301	30	1
241	301	30	3
243	301	30	1
245	301	30	1
246	301	30	1
247	301	30	1
248	301	30	1
221	302	30	1
223	302	30	2
231	302	30	1
240	302	30	1
247	302	30	1
248	302	30	2
217	303	30	1
225	303	30	1
239	303	30	2
241	303	30	2
243	303	30	2
244	303	30	1
220	304	30	1
233	304	30	2
234	304	30	1
236	304	30	2
242	304	30	1
236	305	30	1
238	305	30	1
240	305	30	1
236	306	30	1
238	306	30	1
240	306	30	1
224	250	31	2
226	250	31	1
227	250	31	2
235	250	31	1
215	251	31	2
229	251	31	1
225	252	31	3
229	252	31	1
235	252	31	1
239	252	31	1
193	253	31	1
215	253	31	1
224	253	31	1
232	253	31	1
233	253	31	1
237	253	31	2
193	254	31	2
226	254	31	2
227	254	31	3
229	254	31	1
231	254	31	1
232	254	31	2
235	254	31	1
238	254	31	1
191	255	31	1
195	255	31	1
215	255	31	1
226	255	31	2
235	255	31	1
236	255	31	1
238	255	31	1
207	256	31	1
233	256	31	4
236	256	31	1
239	256	31	1
202	257	31	1
215	257	31	3
229	257	31	2
230	257	31	1
232	257	31	1
236	257	31	2
237	257	31	1
240	257	31	1
190	258	31	3
205	258	31	2
228	258	31	1
229	258	31	1
235	258	31	1
237	258	31	2
239	258	31	1
240	258	31	1
188	259	31	1
209	259	31	1
216	259	31	1
218	259	31	1
219	259	31	1
226	259	31	1
229	259	31	1
232	259	31	1
237	259	31	2
186	260	31	3
195	260	31	1
209	260	31	1
216	260	31	2
228	260	31	1
234	260	31	1
235	260	31	1
237	260	31	2
238	260	31	2
239	260	31	1
244	260	31	1
245	260	31	2
246	260	31	2
184	261	31	2
187	261	31	1
195	261	31	1
213	261	31	1
217	261	31	2
224	261	31	2
227	261	31	1
228	261	31	1
229	261	31	3
230	261	31	2
231	261	31	2
234	261	31	1
235	261	31	3
239	261	31	1
243	261	31	1
244	261	31	2
193	262	31	3
194	262	31	1
207	262	31	1
210	262	31	2
211	262	31	1
218	262	31	2
220	262	31	2
221	262	31	1
226	262	31	2
227	262	31	1
229	262	31	2
233	262	31	1
238	262	31	1
240	262	31	1
185	263	31	2
186	263	31	1
188	263	31	1
189	263	31	1
197	263	31	1
211	263	31	2
215	263	31	2
217	263	31	1
218	263	31	1
221	263	31	1
222	263	31	1
223	263	31	1
226	263	31	1
227	263	31	2
229	263	31	1
230	263	31	1
232	263	31	1
233	263	31	1
234	263	31	1
235	263	31	2
238	263	31	2
244	263	31	2
245	263	31	1
187	264	31	1
188	264	31	1
189	264	31	1
195	264	31	1
197	264	31	3
199	264	31	2
216	264	31	2
217	264	31	1
220	264	31	1
221	264	31	1
222	264	31	1
224	264	31	3
226	264	31	1
227	264	31	1
228	264	31	1
231	264	31	1
232	264	31	1
234	264	31	3
238	264	31	2
239	264	31	1
244	264	31	1
245	264	31	2
246	264	31	3
248	264	31	1
249	264	31	1
185	265	31	1
192	265	31	1
200	265	31	1
205	265	31	1
213	265	31	1
216	265	31	2
222	265	31	1
223	265	31	2
226	265	31	2
229	265	31	1
231	265	31	1
236	265	31	2
239	265	31	3
246	265	31	1
248	265	31	1
249	265	31	1
189	266	31	2
193	266	31	2
194	266	31	3
198	266	31	1
211	266	31	2
212	266	31	1
213	266	31	1
217	266	31	2
221	266	31	1
229	266	31	1
236	266	31	2
241	266	31	1
243	266	31	1
244	266	31	3
247	266	31	1
248	266	31	1
251	266	31	2
176	267	31	1
182	267	31	1
183	267	31	1
186	267	31	1
192	267	31	2
193	267	31	3
194	267	31	1
195	267	31	1
197	267	31	2
199	267	31	1
211	267	31	4
219	267	31	2
224	267	31	1
228	267	31	1
229	267	31	1
230	267	31	1
232	267	31	4
235	267	31	1
236	267	31	1
237	267	31	1
241	267	31	1
242	267	31	1
244	267	31	1
247	267	31	1
183	268	31	1
184	268	31	1
188	268	31	1
193	268	31	2
195	268	31	2
197	268	31	2
198	268	31	1
203	268	31	1
205	268	31	5
216	268	31	1
218	268	31	1
220	268	31	1
231	268	31	1
232	268	31	2
242	268	31	1
243	268	31	1
245	268	31	2
247	268	31	2
173	269	31	1
183	269	31	1
184	269	31	2
191	269	31	1
194	269	31	2
204	269	31	1
209	269	31	3
213	269	31	2
214	269	31	1
215	269	31	1
230	269	31	1
235	269	31	1
238	269	31	1
240	269	31	2
242	269	31	3
246	269	31	1
247	269	31	3
248	269	31	1
249	269	31	3
252	269	31	1
178	270	31	1
183	270	31	1
194	270	31	1
196	270	31	2
199	270	31	1
201	270	31	1
217	270	31	1
237	270	31	2
239	270	31	2
240	270	31	2
244	270	31	2
247	270	31	1
248	270	31	3
250	270	31	2
174	271	31	1
175	271	31	1
176	271	31	2
177	271	31	1
178	271	31	2
182	271	31	1
184	271	31	1
185	271	31	3
198	271	31	1
199	271	31	2
203	271	31	1
204	271	31	1
210	271	31	2
212	271	31	1
214	271	31	3
215	271	31	1
224	271	31	1
225	271	31	2
226	271	31	2
231	271	31	1
233	271	31	1
235	271	31	3
237	271	31	1
238	271	31	1
240	271	31	2
241	271	31	2
244	271	31	3
249	271	31	2
251	271	31	3
182	272	31	2
203	272	31	1
204	272	31	3
205	272	31	1
208	272	31	2
210	272	31	1
211	272	31	3
212	272	31	1
215	272	31	2
216	272	31	3
218	272	31	2
225	272	31	2
227	272	31	2
230	272	31	1
232	272	31	1
234	272	31	5
238	272	31	2
239	272	31	2
240	272	31	1
241	272	31	2
243	272	31	2
249	272	31	1
251	272	31	1
254	272	31	1
181	273	31	1
207	273	31	1
211	273	31	1
214	273	31	2
215	273	31	3
232	273	31	1
242	273	31	1
246	273	31	1
248	273	31	1
250	273	31	2
179	274	31	2
182	274	31	2
185	274	31	1
211	274	31	2
213	274	31	2
214	274	31	1
216	274	31	2
225	274	31	2
226	274	31	1
229	274	31	1
230	274	31	1
232	274	31	2
236	274	31	1
239	274	31	1
241	274	31	1
244	274	31	1
247	274	31	1
248	274	31	1
250	274	31	3
252	274	31	1
184	275	31	1
201	275	31	2
205	275	31	1
206	275	31	1
229	275	31	1
231	275	31	1
235	275	31	1
238	275	31	1
239	275	31	1
241	275	31	2
244	275	31	2
176	276	31	1
184	276	31	1
198	276	31	1
226	276	31	1
234	276	31	1
236	276	31	1
237	276	31	1
238	276	31	2
239	276	31	2
240	276	31	4
241	276	31	2
243	276	31	1
244	276	31	1
246	276	31	1
252	276	31	1
205	277	31	1
233	277	31	2
235	277	31	2
237	277	31	2
240	277	31	1
241	277	31	1
243	277	31	2
244	277	31	1
245	277	31	4
247	277	31	3
177	278	31	1
180	278	31	2
204	278	31	1
206	278	31	1
207	278	31	1
224	278	31	1
236	278	31	1
237	278	31	1
240	278	31	1
244	278	31	1
245	278	31	2
247	278	31	1
175	279	31	2
180	279	31	3
207	279	31	3
208	279	31	1
216	279	31	3
219	279	31	1
235	279	31	1
236	279	31	2
238	279	31	1
242	279	31	1
243	279	31	1
244	279	31	1
245	279	31	1
249	279	31	1
253	279	31	1
175	280	31	2
176	280	31	1
181	280	31	1
205	280	31	2
220	280	31	1
221	280	31	5
226	280	31	1
235	280	31	2
236	280	31	1
237	280	31	1
245	280	31	3
247	280	31	2
250	280	31	1
251	280	31	2
176	281	31	1
179	281	31	3
181	281	31	3
184	281	31	1
204	281	31	2
206	281	31	1
222	281	31	1
231	281	31	1
234	281	31	1
235	281	31	2
236	281	31	1
237	281	31	2
240	281	31	1
244	281	31	2
245	281	31	2
248	281	31	3
250	281	31	2
251	281	31	2
173	282	31	1
179	282	31	1
180	282	31	3
220	282	31	1
221	282	31	1
231	282	31	1
232	282	31	1
234	282	31	1
235	282	31	1
238	282	31	2
240	282	31	1
241	282	31	2
244	282	31	1
245	282	31	1
249	282	31	1
250	282	31	2
252	282	31	1
256	282	31	1
176	283	31	1
182	283	31	1
208	283	31	1
209	283	31	2
218	283	31	2
219	283	31	1
223	283	31	1
224	283	31	1
230	283	31	2
232	283	31	2
233	283	31	2
235	283	31	2
239	283	31	1
240	283	31	1
242	283	31	2
244	283	31	2
246	283	31	1
251	283	31	1
253	283	31	1
180	284	31	1
181	284	31	1
206	284	31	1
212	284	31	1
219	284	31	1
220	284	31	1
236	284	31	2
237	284	31	2
243	284	31	2
248	284	31	1
249	284	31	3
250	284	31	2
254	284	31	1
257	284	31	1
177	285	31	1
179	285	31	1
183	285	31	2
218	285	31	2
220	285	31	1
222	285	31	1
223	285	31	1
224	285	31	5
226	285	31	1
229	285	31	2
231	285	31	1
233	285	31	1
234	285	31	1
236	285	31	1
238	285.5	31.5	1
240	285	31	2
243	285	31	2
245	285	31	1
248	285	31	1
251	285	31	1
252	285	31	1
253	285	31	1
255	285	31	1
256	285	31	2
178	286	31	1
180	286	31	1
204	286	31	1
218	286	31	2
219	286	31	1
220	286	31	2
221	286	31	3
222	286	31	1
227	286	31	1
229	286	31	1
231	286	31	1
237	286	31	1
238	286	31	2
239	286	31	1
240	286	31	1
244	286	31	3
187	287	31	1
219	287	31	2
221	287	31	3
223	287	31	2
225	287	31	1
226	287	31	1
227	287	31	1
229	287	31	2
230	287	31	2
234	287	31	3
236	287	31	1
237	287	31	1
240	287	31	2
243	287	31	2
244	287	31	2
246	287	31	1
250	287	31	1
251	287	31	1
256	287	31	3
186	288	31	1
187	288	31	1
220	288	31	3
222	288	31	2
223	288	31	1
225	288	31	1
230	288	31	1
233	288	31	2
234	288	31	1
240.5	288.5	31.5	3
246	288	31	1
247	288	31	1
185	289	31	2
200	289	31	1
205	289	31	1
221	289	31	2
225	289	31	1
235	289	31	2
238	289	31	1
242	289	31	1
244	289	31	1
245	289	31	1
246	289	31	1
247	289	31	1
250	289	31	1
200	290	31	2
221	290	31	1
226	290	31	1
230	290	31	2
231	290	31	2
234	290	31	1
235	290	31	1
237	290	31	1
242	290	31	1
243	290	31	1
248	290	31	2
250	290	31	1
200	291	31	1
223	291	31	1
226	291	31	5
227	291	31	1
231	291	31	2
235	291	31	1
237	291	31	1
240	291	31	1
241	291	31	2
245	291	31	1
247	291	31	2
255	291	31	1
197	292	31	2
198	292	31	1
201	292	31	3
222	292	31	3
226	292	31	2
227	292	31	1
232	292	31	2
235	292	31	2
238	292	31	3
243	292	31	2
246	292	31	1
247	292	31	1
250	292	31	1
251	292	31	1
253	292	31	1
254	292	31	1
257	292	31	1
198	293	31	1
228	293	31	1
229	293	31	1
231	293	31	1
234	293	31	1
235	293	31	1
241	294	32.8	2
242	293	31	2
243	293	31	1
246	293	31	3
247	293	31	3
248	293	31	1
251	293	31	1
198	294	31	2
202	294	31	1
221	294	31	1
224	294	31	1
225	294	31	1
228	294	31	2
230	294	31	1
237	294	31	1
240	294	31	1
241	294	31	1
245	294	31	1
246	294	31	1
250	294	31	1
198	295	31	1
202	295	31	1
222	295	31	1
225	295	31	2
229	295	31	1
231	295	31	1
232	295	31	2
233	295	31	1
235	295	31	1
242	295	31	1
244	295	31	1
247	295	31	1
248	295	31	1
249	295	31	2
250	295	31	1
257	295	31	1
188	296	31	1
197	296	31	3
200	296	31	2
223	296	31	1
224	296	31	1
225	296	31	2
229	296	31	2
234	296	31	1
235	296	31	2
236	296	31	1
240	296	31	1
243	296	31	1
245	296	31	1
246	296	31	2
248	296	31	3
250	296	31	3
253	296	31	1
254	296	31	3
195	297	31	1
223	297	31	1
225	297	31	1
227	297	31	2
230	297	31	2
234	297	31	1
236	297	31	1
239	297	31	1
242	297	31	2
248	297	31	1
252	297	31	2
255	297	31	1
196	298	31	1
205	298	31	1
223	298	31	1
224	298	31	2
226	298	31	3
228	298	31	1
229	298	31	1
232	298	31	2
237	298	31	2
238	298	31	3
239	298	31	2
245	298	31	1
247	298	31	3
248	298	31	2
249	298	31	1
250	298	31	1
252	298	31	2
224	299	31	2
229	299	31	2
230	299	31	1
233	299	31	2
236	299	31	3
237	299	31	1
240	299	31	1
246	299	31	1
218	300	31	1
223	300	31	1
224	300	31	1
227	300	31	2
228	300	31	1
229	300	31	1
230	300	31	1
231	300	31	1
232	300	31	1
237	300	31	3
241	300	31	2
244	300	31	1
246	300	31	1
247	300	31	1
249	300	31	2
216	301	31	5
224	301	31	2
225	301	31	2
227	301	31	2
228	301	31	1
229	301	31	1
232	301	31	1
236	301	31	4
245	301	31	1
247	301	31	2
248	301	31	2
249	301	31	1
220	302	31	2
222	302	31	1
224	302	31	1
229	302	31	1
231	302	31	2
240	302	31	2
243	302	31	1
246	302	31	3
248	302	31	1
223	303	31	1
224	303	31	1
233	303	31	1
235	303	31	1
236	303	31	1
237	303	31	2
239	303	31	2
245	303	31	3
247	303	31	1
232	304	31	1
235	304	31	1
237	304	31	2
238	304	31	4
243	304	31	2
225	305	31	2
234	305	31	1
238	305	31	1
240	305	31	1
231	306	31	1
233	306	31	1
223	307	31	1
224	307	31	1
237	307	31	1
223	308	31	1
226	250	32	1
215	251	32	1
226	251	32	4
229	251	32	1
217	252	32	1
226	252	32	1
193	253	32	1
214	253	32	1
216	253	32	1
217	253	32	1
221	253	32	2
223	253	32	1
224	253	32	1
225	253	32	2
229	253	32	1
231	253	32	2
215	254	32	5
223	254	32	2
225	254	32	1
226	254	32	3
227	254	32	5
228	254	32	1
232	254	32	1
236	254	32	1
239	254	32	1
214	255	32	2
215	255	32	2
217	255	32	1
221	255	32	1
224	255	32	1
226	255	32	2
227	255	32	3
230	255	32	1
235	255	32	2
236	255	32	1
238	255	32	1
240	255	32	1
177	256	32	1
210	256	32	1
216	256	32	1
219	256	32	2
227	256	32	2
229	256	32	1
232	256	32	2
234	256	32	1
236	256	32	2
240	256	32	2
242	256	32	2
192	257	32	2
193	257	32	1
195	257	32	2
202	257	32	1
208	257	32	4
209	257	32	3
218	257	32	1
219	257	32	1
221	257	32	2
230	257	32	2
232	257	32	2
240	257	32	2
192	258	32	2
213	258	32	1
214	258	32	1
217	258	32	1
220	258	32	2
226	258	32	4
231	258	32	2
233	258	32	1
237	258	32	3
240	258	32	1
241	258	32	1
191	259	32	1
192	259	32	2
193	259	32	1
207	259	32	1
211	259	32	1
215	259	32	1
216	259	32	1
217	259	32	2
219	259	32	2
220	259	32	2
227	259	32	1
228	259	32	4
229	259	32	1
230	259	32	3
231	259	32	3
234	259	32	2
237	259	32	3
240	259	32	2
242	259	32	1
243	259	32	1
245	259	32	1
247	259	32	2
192	260	32	1
210	260	32	1
211	260	32	2
214	260	32	1
216	260	32	1
218	260	32	1
220	260	32	2
228	260	32	2
235	260	32	1
236	260	32	1
237	260	32	1
238	260	32	1
239	260	32	1
243	260	32	2
244	260	32	1
245	260	32	1
248	260	32	1
186	261	32	1
210	261	32	2
216	261	32	1
218	261	32	1
220	261	32	1
222	261	32	1
225	261	32	1
226	261	32	1
229	261	32	2
231	261	32	3
238	261	32	1
242	261	32	3
186	262	32	1
194	262	32	1
196	262	32	1
197	262	32	1
198	262	32	2
203	262	32	3
207	262	32	1
210	262	32	2
215.5	262.5	32.5	1
216	262	32	2
219	262	32	2
221	262.666666666667	33	1
225	262	32	1
227	262	32	3
228	262	32	1
233	262	32	3
235	262	32	3
236	262	32	1
238	262	32	4
240	262	32	1
242	262	32	1
244	262	32	1
247	262	32	1
248	262	32	1
250	262	32	2
184	263	32	2
193	263	32	1
194	263	32	2
198	263	32	1
212	263	32	3
216	263	32	1
218	263	32	1
221	263	32	1
226	263	32	1
227	263	32	1
233	263	32	1
242	263	32	1
243	263	32	1
246	263	32	1
249	263	32	2
251	263	32	3
186	264	32	1
188	264	32	1
189	264	32	1
190	264	32	2
192	264	32	1
194	264	32	1
202	264	32	1
210	264	32	1
212	264	32	1
216	264	32	2
217	264	32	2
221	264	32	1
222	264	32	1
224	264	32	1
227	264	32	1
228	264	32	1
230	264	32	1
231	264	32	2
238	264	32	1
240	264	32	1
244	264	32	1
245	264	32	1
246	264	32	2
248	264	32	1
184	265	32	2
185	265	32	2
187	265	32	3
192	265	32	2
193	265	32	3
194	265	32	2
195	265	32	1
196	265	32	2
203	265	32	1
204	265	32	1
206	265	32	1
215	265	32	2
217	265	32	1
218	265	32	1
222	265	32	1
224	265	32	1
226	265	32	1
229	265	32	1
230	265	32	2
231	265	32	2
232	265	32	2
233	265	32	1
234	265	32	1
238	265	32	1
239	265	32	1
244	265	32	1
249	265	32	1
178	266	32	2
186	266	32	1
188	266	32	1
189	266	32	1
194	266	32	2
195	266	32	1
197	266	32	1
214	266	32	2
216	266	32	2
218	266	32	1
221	266	32	2
228	266	32	2
229	266	32	1
230	266	32	1
235	266	32	1
236	266	32	1
237	266	32	1
239	266	32	1
240	266	32	1
241	266	32	2
243	266	32	2
247	266	32	1
248	266	32	1
249	266	32	1
251	266	32	1
252	266	32	2
182	267	32	5
188	267	32	1
191	267	32	1
192	267	32	1
194	267	32	1
197	267	32	2
205	267	32	1
209	267	32	1
214	267	32	2
216	267	32	1
219	267	32	1
221	267	32	1
222	267	32	1
225	267	32	1
228	267	32	2
229	267	32	1
230	267	32	2
238	267	32	1
239	267	32	4
248	267	32	1
249	267	32	1
252	267	32	3
186	268	32	2
188	268	32	1
195	268	32	1
198	268	32	1
206	268	32	1
211	268	32	3
212	268	32	2
215	268	32	2
216	268	32	1
219	268	32	2
220	268	32	2
225	268	32	1
228	268	32	1
231	268	32	1
233	268	32	3
238	268	32	1
241	268	32	2
243	268	32	1
245	268	32	1
247	268	32	3
253	268	32	1
175	269	32	4
176	269	32	1
180	269	32	1
182	269	32	1
187	269	32	1
191	269	32	3
193	269	32	1
194	269	32	1
196	269	32	1
204	269	32	1
209	269	32	1
210	269	32	3
211	269	32	1
213	269	32	2
215	269	32	1
222	269	32	2
223	269	32	1
232	269	32	1
233	269	32	1
239	269	32	4
243	269	32	1
248	269	32	3
249	269	32	1
250	269	32	1
172	270	32	1
173	270	32	1
180	270	32	2
187	270	32	1
195	270	32	1
201	270	32	2
206	270	32	2
211	270	32	1
212	270	32	2
214	270	32	2
216	270	32	1
227	270	32	4
231	270	32	1
232	270	32	1
241	270	32	1
243	270	32	1
244	270	32	2
247	270	32	2
250	270	32	3
173	271	32	2
176	271	32	1
177	271	32	1
180	271	32	1
186	271	32	1
196	271	32	2
202	271	32	1
208	271	32	1
209	271	32	1
211	271	32	2
212	271	32	2
215	271	32	2
216	271	32	1
227	271	32	1
228	271	32	1
237	271	32	2
239	271	32	2
243	271	32	1
249	271	32	1
250	271	32	2
251	271	32	1
173	272	32	1
176	272	32	1
177	272	32	1
181	272	32	2
182	272	32	3
184	272	32	1
185	272	32	1
186	272	32	1
198	272	32	3
202	272	32	1
203	272	32	1
206	272	32	1
208	272	32	4
211	272	32	1
212	272	32	3
216	272	32	1
226	272	32	1
227	272	32	1
230	272	32	1
235	272	32	1
238	272	32	2
241	272	32	1
243	272	32	1
245	272	32	1
248	272	32	1
250	272	32	1
251	272	32	2
252	272	32	4
255	272	32	4
182	273	32	3
183	273	32	1
186	273	32	2
204	273	32	2
205	273	32	1
207	273	32	1
208	273	32	1
209	273	32	3
211	273	32	1
214	273	32	1
215	273	32	2
225	273	32	1
228	273	32	1
234	273	32	1
