x	y	z	G alpha (i) signalling events
247	277	32	2
248	277	32	2
250	277	32	1
175	278	32	2
176	278	32	1
177	278	32	1
204	278	32	2
206	278	32	1
220	278	32	1
224	278	32	1
234	278	32	2
235	278	32	1
236	278	32	1
238	278	32	2
239	278	32	1
241	278	32	2
246	278	32	1
248	278	32	2
249	278	32	2
177	279	32	1
179	279	32	1
181	279	32	1
205	279	32	1
214	279	32	2
219	279	32	2
220	279	32	2
223	279	32	2
234	279	32	2
236	279	32	3
240	279	32	2
241	279	32	2
242	279	32	2
244	279	32	2
245	279	32	3
246	279	32	3
247	279	32	1
250	279	32	2
175	280	32	1
176	280	32	1
177	280	32	2
180	280	32	1
217	280	32	1
219	280	32	2
220	280	32	1
223	280	32	1
229	280	32	1
237	280	32	2
241	280	32	2
242	280	32	2
246	280	32	1
249	280	32	2
251	280	32	1
173	281	32	1
175	281	32	1
176	281	32	1
179	281	32	1
181	281	32	1
186	281	32	1
211	281	32	1
217	281	32	2
219	281	32	2
220	281	32	1
221	281	32	1
222	281	32	1
232	281	32	1
233	281	32	3
236	281	32	1
237	281	32	1
239	281	32	2
240	281	32	2
241	281	32	3
243	281	32	1
244	281	32	1
248	281	32	2
250	281	32	2
251	281	32	3
254	281	32	3
174	282	32	1
175	282	32	3
178	282	32	2
179	282	32	2
187	282	32	1
188	282	32	1
220	282	32	2
221	282	32	3
222	282	32	1
223	282	32	1
224	282	32	1
227	282	32	1
229	282	32	1
231	282	32	1
232	282	32	2
233	282	32	2
240	282	32	1
241	282	32	1
242	282	32	2
245	282	32	2
246	282	32	2
248	282	32	1
249	282	32	1
256	282	32	2
176	283	32	3
179	283	32	3
181	283	32	1
183	283	32	3
207	283	32	1
208	283	32	2
211	283	32	1
221	283	32	1
222	283	32	1
224	283	32	1
226	283	32	1
237	283	32	1
238	283	32	2
239	283	32	1
240	283	32	1
241	283	32	1
242	283	32	1
244	283	32	3
245	283	32	1
246	283	32	1
249	283	32	1
254	283	32	3
179	284	32	1
181	284	32	1
184	284	32	1
205	284	32	1
206	284	32	1
209	284	32	1
210	284	32	1
219	284	32	1
221	284	32	1
225	284	32	3
227	284	32	1
232	284	32	1
237	284	32	1
240	284	32	2
242	284	32	2
244	284	32	3
245	284	32	1
248	284	32	1
251	284	32	1
254	284	32	1
176	285	32	2
177	285	32	1
178	285	32	1
179	285	32	2
180	285	32	1
182	285	32	2
185	285	32	1
204	285	32	3
206	285	32	1
215	285	32	1
218	285	32	1
219	285	32	6
220	285	32	2
221	285	32	1
222	285	32	2
229	285	32	1
231	285	32	1
234	285	32	1
236	285	32	1
237	285	32	2
238	285	32	2
241	285	32	1
244	285	32	1
250	285	32	2
254	285	32	1
174	286	32	1
180	286	32	2
204	286	32	1
207	286	32	1
219	286	32	2
221	286	32	1
226	286	32	1
227	286	32	1
228	286	32	1
229	286	32	1
231	286	32	1
234	286	32	1
236	286	32	1
239	286	32	2
247	286	32	1
249	286	32	1
252	286	32	1
254	286	32	1
256	286	32	1
177	287	32	1
187	287	32	2
207	287	32	2
219	287	32	1
220	287	32	2
222	287	32	1
226	287	32	1
227	287	32	2
228	287	32	2
230	287	32	1
233	287	32	1
234	287	32	2
240	287	32	2
241	287	32	1
242	287	32	2
243	287	32	1
245	287	32	1
246	287	32	1
247	287	32	1
248	287	32	1
249	287	32	1
255	287	32	2
256	287	32	2
201	288	32	1
202	288	32	3
222	288	32	2
223	288	32	2
226	288	32	2
231	288	32	1
232	288	32	2
235	288	32	1
236	288	32	2
237	288	32	3
239	288	32	2
243	288	32	2
244	288	32	1
245	288	32	1
248	288	32	2
250	288	32	1
187	289	32	1
222	289	32	2
223	289	32	2
224	289	32	3
226	289	32	1
230	289	32	1
231	289	32	1
234	289	32	2
235	289	32	1
237	289	32	1
238	289	32	1
239	289	32	4
248	289	32	1
187	290	32	2
199	290	32	1
206	290	32	1
220	290	32	1
222	290	32	1
225	290	32	1
229	290	32	1
230	290	32	2
231	290	32	2
232	290	32	3
233	290	32	3
234	290	32	3
235	290	32	1
237	290	32	1
241	290	32	3
243	290	32	2
244	290	32	1
246	290	32	2
252	290	32	1
255	290	32	2
186	291	32	1
200	291	32	1
223	291	32	1
226	291	32	1
231	291	32	1
233.333333333333	291.333333333333	33	1
235	291	32	4
238	291	32	1
239	291	32	1
241	291	32	2
242	291	32	1
245	291	32	2
246	291	32	1
254	291	32	1
255	291	32	1
188	292	32	1
197	292	32	1
198	292	32	1
218	292	32	1
224	292	32	2
225	292	32	1
227	292	32	1
229	292	32	2
233	292	32	1
236.75	292.75	33	1
242	292	32	2
246	292	32	1
248	292	32	2
249	292	32	1
251	292	32	4
252	292	32	2
254	292	32	1
255	292	32	1
179	293	32	1
197	293	32	2
216	293	32	1
218	293	32	3
220	293	32	1
221	293	32	1
222	293	32	1
228	293	32	4
229	293	32	2
233	293	32	1
234	293	32	1
236	293	32	1
237	293	32	1
238	293	32	1
241	293	32	3
244	293	32	1
245	293	32	1
247	293	32	2
248	293	32	1
250	293	32	1
251	293	32	3
180	294	32	1
198	294	32	1
202	294	32	1
223	294	32	2
224	294	32	1
230	295	33	1
231	294	32	1
233	294	32	1
235	294	32	1
236	294	32	1
237	294	32	1
238	294	32	1
239	294	32	2
242	294	32	1
245	294	32	1
246	294	32	1
247	294	32	1
251	294	32	1
253	294	32	1
192	295	32	1
195	295	32	1
217	295	32	1
224	295	32	1
225	295	32	1
227	295	32	2
232	295	32	2
236	295	32	3
239	295	32	1
240	295	32	2
241	295	32	3
247	295	32	1
249	295	32	1
250	295	32	2
187	296	32	1
197	296	32	1
198	296	32	1
218	296	32	1
225	296	32	1
226	296	32	1
228	296	32	1
231	296	32	1
235	296	32	1
241	296	32	2
243	296	32	1
245	296	32	1
250	296	32	1
255	296	32	2
183	297	32	1
199	297	32	1
219	297	32	2
225	297	32	1
226	297	32	1
227	297	32	1
234	297	32	4
236	297	32	1
241	297	32	1
242	297	32	1
243	297	32	1
244	297	32	1
247	297	32	1
248	297	32	1
249	297	32	2
250	297	32	2
251	297	32	1
252	297	32	1
254	297	32	1
255	297	32	3
197	298	32	3
202	298	32	1
221	298	32	1
223	298	32	2
227	298	32	1
228	298	32	2
232	298	32	2
234	298	32	1
238	298	32	1
241	298	32	1
244	298	32	2
246	298	32	1
247	298	32	1
248	298	32	1
250	298	32	1
252	298	32	2
253	298	32	1
196	299	32	2
228	299	32	4
235	299	32	1
236	299	32	4
240	299	32	2
241	299	32	3
247	299	32	1
248	299	32	1
196	300	32	1
227	300	32	2
228	300	32	1
232	300	32	1
235	300	32	2
239	300	32	2
244	300	32	2
246	300	32	1
248	300	32	1
196	301	32	1
198	301	32	1
221	301	32	2
223	301	32	2
225	301	32	2
227	301	32	2
229	301	32	3
231	301	32	1
232	301	32	1
234	301	32	1
236	301	32	3
237	301	32	1
239	301	32	1
240	301	32	1
241	301	32	1
243	301	32	2
246	301	32	1
249	301	32	1
222	302	32	1
223	302	32	3
229	302	32	1
230	302	32	1
233	302	32	1
234	302	32	1
236	302	32	2
238	302	32	3
239	302	32	1
240	302	32	1
242	302	32	2
249	302	32	1
207	303	32	1
225	303	32	2
234	303	32	2
235	303	32	1
241	303	32	2
242	303	32	1
217	304	32	2
220	304	32	1
225	304	32	3
230	304	32	1
233	304	32	1
234	304	32	2
236	304	32	1
237	304	32	1
238	304	32	2
239	304	32	2
243	304	32	1
244	304	32	1
245	304	32	1
204	305	32	1
221	305	32	1
222	305	32	1
226	305	32	2
242	305	32	2
222	306	32	1
224	306	32	1
230	306	32	1
235	306	32	1
236	306	32	1
237	306	32	1
241	306	32	1
242	306	32	1
206	307	32	2
222	307	32	1
225	307	32	1
226	307	32	1
236	307	32	1
237	307	32	1
220	308	32	1
223	308	32	1
225	308	32	1
235	308	32	1
220	309	32	1
225	309	32	2
226	309	32	1
227	309	32	1
231	309	32	1
232	309	32	1
235	309	32	1
230	310	32	1
231	310	32	2
225	311	32	2
227	312	32	1
229	312	32	1
230	313	32	1
235	313	32	2
228	249	33	1
232	249	33	1
228	250	33	1
226	251	33	1
227	251	33	3
230	251	33	3
223	252	33	1
226	252	33	1
227	252	33	2
231	252	33	2
240	252	33	2
216	253	33	3
221	253	33	3
225	253	33	1
228	253	33	2
237	253	33	1
241	253	33	1
219	254	33	1
220	254	33	1
223	254	33	1
225	254	33	3
227	254	33	2
230	254	33	1
231	254	33	2
236	254	33	2
239	254	33	1
240	254	33	1
217	255	33	1
218	255	33	1
219	255	33	1
220	255	33	1
221	255	33	1
223	255	33	2
224	255	33	2
226	255	33	1
236	255	33	1
215	256	33	3
216	256	33	1
221	256	33	1
225	256	33	4
232	256	33	1
240	256	33	2
241	256	33	2
214	257	33	1
217	257	33	2
218	257	33	2
219	257	33	3
220	257	33	1
221	257	33	1
227	257	33	2
230	257	33	1
237	257	33	1
239	257	33	1
216	258	33	1
217	258	33	1
222	258	33	2
230	258	33	1
231	258	33	1
232	258	33	1
235	258	33	1
242	258	33	1
244	258	33	1
189	259	33	2
194	259	33	2
201	259	33	1
209	259	33	1
211	259	33	1
215	259	33	2
216	259	33	2
218	259	33	2
220	259	33	2
222	259	33	1
223	259	33	1
224	259	33	2
227	259	33	2
233	259	33	1
239	259	33	1
243	259	33	2
192	260	33	1
208	260	33	2
212	260	33	1
213	260	33	1
220	260	33	1
223	260	33	1
224	260	33	1
230	260	33	1
231	260	33	1
233	260	33	2
238	260	33	2
240	260	33	1
243	260	33	2
246	260	33	1
182	261	33	1
188	261	33	1
208	261	33	1
209	261	33	1
211	261	33	1
214	261	33	1
219	261	33	2
220	261	33	1
222	261	33	1
224	261	33	2
226	261	33	2
227	261	33	1
228	261	33	1
229	261	33	2
232	261	33	1
235	261	33	3
236	261	33	2
237	261	33	2
238	261	33	1
239	261	33	2
244	261	33	1
191	262	33	1
196	262	33	2
203	262	33	1
209	262	33	2
210	262	33	2
215	262	33	3
218	262	33	2
219	262	33	1
221	262	33	1
228	262	33	2
230	262	33	1
231	262	33	1
233	262	33	1
239	262	33	1
241	262	33	1
242	262	33	1
246	262	33	1
248	262	33	3
249	262	33	1
250	262	33	1
185	263	33	1
190	263	33	2
191	263	33	1
198	263	33	2
200	263	33	2
211	263	33	2
212	263	33	2
213	263	33	1
219	263	33	1
220	263	33	1
222	263	33	2
223	263	33	2
224	263	33	1
227	263	33	1
231	263	33	1
233	263	33	1
237	263	33	1
240	263	33	2
243	263	33	2
244	263	33	1
247	263	33	1
248	263	33	2
249	263	33	1
185	264	33	2
186	264	33	1
188	264	33	1
191	264	33	1
192	264	33	1
199	264	33	2
210	264	33	1
214	264	33	2
216	264	33	2
217	264	33	2
218	264	33	3
221	264	33	2
223	264	33	1
225	264	33	3
228	264	33	1
229	264	33	1
231	264	33	2
237	264	33	1
245	264	33	1
248	264	33	1
249	264	33	1
185	265	33	2
186	265	33	1
189	265	33	1
192	265	33	1
194	265	33	1
202	265	33	1
207	265	33	1
210	265	33	1
213	265	33	1
214	265	33	1
217	265	33	1
218	265	33	1
219	265	33	2
220	265	33	2
222	265	33	1
223	265	33	1
229	265	33	2
233	265	33	1
235	265	33	2
239	265	33	2
244	265	33	1
245	265	33	2
247	265	33	2
248	265	33	1
184	266	33	1
186	266	33	2
189	266	33	1
193	266	33	1
195	266	33	1
196	266	33	1
197	266	33	1
204	266	33	1
208	266	33	2
211	266	33	1
213	266	33	2
214	266	33	1
215	266	33	1
216	266	33	1
217	266	33	1
218	266	33	1
220	266	33	1
221	266	33	1
222	266	33	1
224	266	33	1
230	266	33	1
237	266	33	1
239	266	33	1
240	266	33	1
241	266	33	1
246	266	33	2
247	266	33	1
249	266	33	1
183	267	33	2
184	267	33	3
186	267	33	1
188	267	33	3
193	267	33	1
194	267	33	1
197	267	33	1
200	267	33	1
202	267	33	2
209	267	33	2
212	267	33	1
214	267	33	1
216	267	33	1
217	267	33	3
219	267	33	2
220	267	33	3
223	267	33	2
228	267	33	1
229	267	33	1
231	267	33	1
240	267	33	2
241	267	33	1
245	267	33	1
248	267	33	2
252	267	33	1
188	268	33	1
189	268	33	2
192	268	33	1
206	268	33	1
209	268	33	3
211	268	33	1
212	268	33	1
213	268	33	1
216	268	33	1
219	268	33	1
224	268	33	2
231	268	33	1
232	268	33	2
235	268	33	1
242	268	33	1
245	268	33	2
250	268	33	2
184	269	33	2
187	269	33	1
193	269	33	1
194	269	33	2
196	269	33	2
198	269	33	2
201	269	33	4
209	269	33	3
215	269	33	1
217	269	33	2
219	269	33	1
227	269	33	7
232	269	33	2
233	269	33	2
234	269	33	1
235	269	33	1
241	269	33	1
244	269	33	1
246	269	33	1
250	269	33	1
251	269	33	1
183	270	33	1
184	270	33	2
185	270	33	1
187	270	33	2
188	270	33	2
206	270	33	1
207	270	33	1
209	270	33	1
210	270	33	2
212	270	33	2
213	270	33	2
214	270	33	1
216	270	33	1
223	270	33	1
231	270	33	1
233	270	33	1
234	270	33	1
241	270	33	1
242	270	33	1
243	270	33	1
244	270	33	1
245	270	33	1
247	270	33	1
175	271	33	3
179	271	33	1
180	271	33	2
181	271	33	3
187	271	33	1
192	271	33	2
205	271	33	1
208	271	33	2
209	271	33	1
215	271	33	2
216	271	33	2
217	271	33	1
224	271	33	1
229	271	33	3
231	271	33	1
233	271	33	2
237	271	33	2
238	271	33	2
239	271	33	1
242	271	33	1
243	271	33	1
245	271	33	1
247	271	33	2
248	271	33	1
253	271	33	1
172	272	33	2
175	272	33	2
176	272	33	1
180	272	33	2
185	272	33	1
186	272	33	1
187	272	33	1
189	272	33	3
201	272	33	1
203	272	33	1
204	272	33	1
215	272	33	1
216	272	33	3
217	272	33	1
225	272	33	1
231	272	33	1
232	272	33	2
234	272	33	1
235	272	33	1
237	272	33	2
238	272	33	1
240	272	33	1
241	272	33	1
245	272	33	2
246	272	33	1
249	272	33	2
250	272	33	1
251	272	33	1
171	273	33	1
173	273	33	1
174	273	33	1
176	273	33	1
181	273	33	2
182	273	33	3
185	273	33	1
186	273	33	1
188	273	33	1
201	273	33	2
209	273	33	1
210	273	33	1
213	273	33	1
214	273	33	1
217	273	33	1
226	273	33	1
227	273	33	2
235	273	33	4
238	273	33	3
240	273	33	3
248	273	33	1
249	273	33	2
174	274	33	1
176	274	33	1
182	274	33	4
183	274	33	1
185	274	33	1
186	274	33	1
193	274	33	4
204	274	33	1
207	274	33	1
208	274	33	1
209	274	33	1
210	274	33	1
211	274	33	2
212	274	33	2
214	274	33	2
217	274	33	1
227	274	33	1
229	274	33	2
233	274	33	2
236	274	33	1
237	274	33	1
239	274	33	2
240	274	33	1
250	274	33	1
176	275	33	3
183	275	33	1
202	275	33	1
205	275	33	1
206	275	33	1
209	275	33	2
210	275	33	1
211	275	33	1
213	275	33	2
216	275	33	2
217	275	33	1
227	275	33	1
235	275	33	1
237	275	33	1
239	275	33	2
240	275	33	1
243	275	33	1
244	275	33	1
246	275	33	2
250	275	33	1
251	275	33	2
174	276	33	1
177	276	33	1
189	276	33	1
235	276	33	1
236	276	33	1
237	276	33	2
239	276	33	1
242	276	33	2
243	276	33	1
173	277	33	2
174	277	33	2
176	277	33	1
178	277	33	2
180	277	33	3
187	277	33	1
205	277	33	1
208	277	33	2
210	277	33	1
215	277	33	3
216	277	33	1
224	277	33	1
232	277	33	1
234	277	33	1
237	277	33	1
238	277	33	1
242	277	33	1
243	277	33	1
244	277	33	1
245	277	33	2
247	277	33	1
174	278	33	2
177	278	33	2
191	278	33	1
205	278	33	2
234	278	33	1
237	278	33	2
238	278	33	3
239	278	33	1
244	278	33	2
245	278	33	1
168	279	33	1
176	279	33	2
178	279	33	1
181	279	33	1
201	279	33	1
207	279	33	2
208	279	33	1
243	279	33	1
244	279	33	1
245	279	33	1
248	279	33	1
176	280	33	1
177	280	33	2
180	280	33	2
187	280	33	2
206	280	33	2
207	280	33	2
208	280	33	1
209	280	33	1
217	280	33	2
220	280	33	2
221	280	33	1
224	280	33	1
225	280	33	1
232	280	33	1
239	280	33	1
241	280	33	1
242	280	33	2
248	280	33	2
249	280	33	1
251	280	33	3
173	281	33	1
175	281	33	1
180	281	33	1
206	281	33	4
208	281	33	1
217	281	33	1
219	281	33	2
221	281	33	2
222	281	33	1
225	281	33	1
230	281	33	1
232	281	33	1
233	281	33	2
239	281	33	1
241	281	33	2
243	281	33	2
244	281	33	3
245	281	33	1
247	281	33	1
248	281	33	2
250	281	33	1
175	282	33	1
177	282	33	1
188	282	33	1
190	282	33	1
207	282	33	1
210	282	33	1
212	282	33	2
213	282	33	1
214	282	33	1
218	282	33	1
220	282	33	1
223	282	33	1
226	282	33	1
230	282	33	1
231	282	33	1
232	282	33	2
233	282	33	2
234	282	33	3
235	282	33	2
241	282	33	1
242	282	33	2
243	282	33	2
245	282	33	1
248	282	33	2
250	282	33	1
176	283	33	3
179	283	33	2
181	283	33	2
183	283	33	2
185	283	33	4
209	283	33	2
211	283	33	1
212	283	33	2
215	283	33	1
218	283	33	2
220	283	33	1
226	283	33	1
236	283	33	2
237	283	33	1
239	283	33	2
240	283	33	1
241	283	33	1
242	283	33	2
250	283	33	2
253	283	33	1
187	284	33	1
188	284	33	2
207	284	33	1
208	284	33	1
209	284	33	1
210	284	33	1
222	284	33	1
224	284	33	1
225	284	33	2
229	284	33	1
230	284	33	1
236	284	33	1
237	284	33	1
240	284	33	2
241	284	33	1
242	284	33	2
243	284	33	1
246	284	33	1
247	284	33	1
175	285	33	1
176	285	33	1
178	285	33	2
202	285	33	1
204	285	33	2
208	285	33	3
221	285	33	1
223	285	33	1
224	285	33	1
226	285	33	1
227	285	33	1
230	285	33	1
232	285	33	1
237.5	285.5	33.5	1
241	285	33	1
245	285	33	1
247	285	33	1
248	285	33	1
254	285	33	1
178	286	33	2
203	286	33	2
204	286	33	3
206	286	33	1
207	286	33	1
209	286	33	1
211	286	33	1
218	286	33	1
219	286	33	1
221	286	33	4
223	286	33	1
226	286	33	1
230	286	33	1
235	286	33	1
237	286	33	1
238	286	33	1
239	286	33	2
242	286	33	1
243	286	33	2
244	286	33	1
248	286	33	2
185	287	33	1
199	287	33	1
219	287	33	2
221	287	33	2
224	287	33	2
227	287	33	2
228	287	33	1
235	287	33	1
236	287	33	4
242	287	33	1
245	287	33	3
247	287	33	1
253	287	33	1
186	288	33	1
187	288	33	1
202	288	33	1
219	288	33	1
220	288	33	1
223	288	33	1
226	288	33	1
230	288	33	1
231	288	33	1
234	288	33	1
236	288	33	1
239	288	33	2
244	288	33	5
245	288	33	2
248	288	33	2
249	288	33	2
250	288	33	2
255	288	33	1
257	288	33	1
186	289	33	1
200	289	33	1
203	289	33	1
205	289	33	1
222	289	33	2
232	289	33	1
235	289	33	1
249	289	33	1
185	290	33	2
187	290	33	1
199	290	33	2
200	290	33	2
202	290	33	1
225	290	33	1
228	290	33	2
230	290	33	2
231	290	33	3
232	290	33	5
233	290	33	1
234	290	33	2
238	290	33	2
239	290	33	1
241	290	33	1
242	290	33	2
246	290	33	1
248	290	33	1
250	290	33	3
198	291	33	1
200	291	33	1
222	291	33	3
226	291	33	2
231	291	33	3
232	291	33	2
233	291	33	2
234	291	33	4
236	291	33	1
241	291	33	1
242	291	33	1
244	291	33	3
245	291	33	1
246	291	33	2
247	291	33	2
248	291	33	1
249	291	33	1
183	292	33	2
200	292	33	1
201	292	33	1
202	292	33	1
223	292	33	1
226	292	33	1
227	292	33	1
228	292	33	1
233	292	33	1
235	292	33	2
237	292	33	1
238	292	33	1
239	292	33	3
242	292	33	1
247	292	33	1
248	292	33	1
253	292	33	1
254	292	33	1
177	293	33	2
188	293	33	1
197	293	33	1
199	293	33	1
223	293	33	2
224	293	33	1
225	293	33	1
226	293	33	1
228	293	33	2
230	293	33	1
234	293	33	1
235	293	33	1
237	293	33	1
240	293	33	1
241	293	33	1
243	293	33	1
244	293	33	1
246	293	33	1
247	293	33	1
248	293	33	2
251	293	33	2
254	293	33	2
202	294	33	1
204	294	33	2
213	294	33	2
229	294	33	1
231	294	33	3
235	294	33	1
238	294	33	2
239	294	33	2
243	294	33	1
245	294	33	3
246	294	33	1
252	294	33	2
256	294	33	1
182	295	33	1
197	295	33	1
199	295	33	2
201	295	33	2
225	295	33	1
228	295	33	1
229	295	33	1
232	295	33	2
235	295	33	1
238	295	33	1
243	295	33	2
245	295	33	1
246	295	33	1
248	295	33	1
250	295	33	1
254	295	33	1
191	296	33	1
195	296	33	2
220	296	33	2
226	296	33	2
229	296	33	1
230	296	33	1
231	296	33	2
233	296	33	5
235	296	33	3
237	296	33	1
241	296	33	3
243	296	33	1
246	296	33	1
195	297	33	1
202	297	33	2
226	297	33	2
227	297	33	1
228	297	33	1
231	297	33	1
232	297	33	2
233	297	33	1
234	297	33	1
240	297	33	1
241	297	33	1
242	297	33	1
246	297	33	1
194	298	33	1
196	298	33	1
200	298	33	1
223	298	33	2
226	298	33	2
231	298	33	2
235	298	33	1
238	298	33	1
242	298	33	2
243	298	33	1
245	298	33	1
246	298	33	2
248	298	33	2
197	299	33	1
198	299	33	2
201	299	33	2
223	299	33	1
224	299	33	1
228	299	33	1
229	299	33	1
230	299	33	1
232	299	33	1
234	299	33	1
235	299	33	1
237	299	33	1
240	299	33	1
241	299	33	2
242	299	33	2
245	299	33	1
246	299	33	1
229	300	33	2
231	300	33	1
235	300	33	2
236	300	33	1
240	300	33	1
244	300	33	1
246	300	33	1
247	300	33	1
196	301	33	1
223	301	33	1
224	301	33	1
225	301	33	1
226	301	33	1
228	301	33	1
234	301	33	1
235	301	33	2
236	301	33	1
237	301	33	1
240	301	33	2
241	301	33	3
242	301	33	2
243	301	33	1
244	301	33	1
246	301	33	1
199	302	33	1
209	302	33	1
211	302	33	1
226	302	33	1
227	302	33	1
229	302	33	1
230	302	33	1
231	302	33	1
232	302	33	1
233	302	33	3
234	302	33	1
243	302	33	1
246	302	33	2
207	303	33	1
222	303	33	1
224	303	33	2
228	303	33	1
232	303	33	3
235	303	33	1
243	303	33	1
206	304	33	1
209	304	33	2
223	304	33	1
229	304	33	1
230	304	33	3
231	304	33	1
232	304	33	4
236	304	33	1
238	304	33	1
239	304	33	3
243	304	33	3
207	305	33	2
208	305	33	1
225	305	33	1
227	305	33	3
230	305	33	1
233	305	33	1
237	305	33	2
240	305	33	1
223	306	33	2
224	306	33	2
231	306	33	1
232	306	33	1
236	306	33	1
237	306	33	2
238	306	33	3
222	307	33	2
223	307	33	1
226	307	33	1
233	307	33	1
234	307	33	2
235	307	33	2
241	307	33	1
217	308	33	1
223	308	33	1
224	308	33	1
229	308	33	2
233	308	33	1
239	308	33	1
240	308	33	1
242	308	33	3
223	309	33	2
226	309	33	1
228	309	33	2
233	309	33	1
234	309	33	1
237	309	33	1
221	310	33	1
227	310	33	4
231	310	33	1
234	310	33	1
238	310	33	1
239	310	33	1
224	311	33	2
227	311	33	1
230	311	33	4
231	311	33	1
233	311	33	1
235	311	33	1
222	312	33	1
228	312	33	1
231	312	33	1
232	312	33	3
223	313	33	2
225	313	33	1
230	313	33	2
234	313	33	3
235	313	33	1
236	313	33	2
237	313	33	2
234	314	33	2
230	315	33	2
230	318	33	1
226	250	34	1
228	251	34	1
229	251	34	1
224	252	34	1
228	252	34	1
229	252	34	2
230	252	34	2
225	253	34	2
228	253	34	2
232	253	34	1
217	254	34	1
219	254	34	1
225	254	34	1
226	254	34	1
228	254	34	1
233	254	34	1
239	254	34	4
218	255	34	1
220	255	34	1
221	255	34	2
223	255	34	1
225	255	34	1
230	255	34	1
242	255	34	2
190	256	34	1
215	256	34	2
216	256	34	3
218	256	34	2
219	256	34	1
221	256	34	2
223	256	34	2
224	256	34	1
225	256	34	1
226	256	34	1
233	256	34	2
210	257	34	1
216	257	34	1
218	257	34	1
220	257	34	2
221	257	34	2
223	257	34	1
225	257	34	4
237	257	34	1
217	258	34	1
218	258	34	1
224	258	34	1
226	258	34	1
228	258	34	1
232	258	34	1
234	258	34	2
235	258	34	1
237	258	34	1
239	258	34	1
240	258	34	1
242	258	34	2
209	259	34	2
216	259	34	2
217	259	34	2
219	259	34	1
222	259	34	1
223	259	34	1
226	259	34	3
227	259	34	2
228	259	34	1
229	259	34	1
230	259	34	1
232	259	34	1
234	259	34	1
241	259	34	3
244	259	34	1
192	260	34	1
211	260	34	1
212	260	34	2
215	260	34	2
216	260	34	2
217	260	34	1
218	260	34	1
220	260	34	1
223	260	34	1
224	260	34	1
225	260	34	1
228	260	34	1
230	260	34	3
235	260	34	1
237	260	34	1
240	260	34	2
244	260	34	1
190	261	34	3
195	261	34	2
204	261	34	2
216	261	34	1
217	261	34	1
221	261	34	1
222	261	34	2
225	261	34	1
229	261	34	1
230	261	34	1
232	261	34	4
241	261	34	2
242	261	34	1
244	261	34	1
190	262	34	3
192	262	34	3
194	262	34	2
210	262	34	2
214	262	34	1
216	262	34	2
217	262	34	3
220	262	34	1
221	262	34	2
224	262	34	2
226	262	34	2
229	262	34	2
233	262	34	2
234	262	34	1
240	262	34	1
241	262	34	1
243	262	34	1
245	262	34	1
246	262	34	1
247	262	34	1
250	262	34	1
185	263	34	3
193	263	34	1
207	263	34	1
210	263	34	1
211	263	34	1
217	263	34	1
218	263	34	1
220	263	34	1
223	263	34	4
224	263	34	2
226	263	34	1
228	263	34	3
229	263	34	1
231	263	34	2
232	263	34	3
233	263	34	1
234	263	34	2
241	263	34	1
244	263	34	1
248	263	34	1
249	263	34	1
251	263	34	1
252	263	34	1
188	264	34	1
192	264	34	1
193	264	34	1
194	264	34	2
200	264	34	1
202	264	34	3
203	264	34	1
210	264	34	4
213	264	34	1
214	264	34	1
215	264	34	1
217	264	34	2
218	264	34	1
221	264	34	3
222	264	34	2
223	264	34	2
226	264	34	1
228	264	34	1
233	264	34	2
234	264	34	2
235	264	34	1
236	264	34	1
237	264	34	3
239	264	34	1
242	264	34	1
243	264	34	1
244	264	34	1
245	264	34	1
248	264	34	1
187	265	34	2
189	265	34	2
190	265	34	2
193	265	34	1
204	265	34	1
207	265	34	1
209	265	34	1
213	265	34	2
218	265	34	3
219	265	34	1
220	265	34	1
226	265	34	1
228	265	34	1
229	265	34	2
230	265	34	1
233	265	34	1
239	265	34	2
248	265	34	1
249	265	34	1
250	265	34	2
251	265	34	1
186	266	34	2
193	266	34	1
194	266	34	1
195	266	34	3
196	266	34	3
204	266	34	2
208	266	34	1
209	266	34	1
217	266	34	1
220	266	34	1
221	266	34	1
227	266	34	1
228	266	34	1
229	266	34	3
230	266	34	1
233	266	34	2
235	266	34	1
238	266	34	1
242	266	34	1
249	266	34	2
250	266	34	1
182	267	34	1
183	267	34	2
189	267	34	1
194	267	34	2
196	267	34	1
197	267	34	4
206	267	34	1
208	267	34	2
215	267	34	1
216	267	34	4
217	267	34	1
220	267	34	1
221	267	34	2
223	267	34	1
232	267	34	1
235	267	34	2
239	267	34	4
240	267	34	1
243	267	34	1
245	267	34	1
247	267	34	1
248	267	34	1
249	267	34	1
250	267	34	1
176	268	34	1
188	268	34	3
189	268	34	1
195	268	34	2
207	268	34	2
208	268	34	3
210	268	34	1
214	268	34	3
215	268	34	2
216	268	34	1
217	268	34	5
221	268	34	1
231	268	34	1
242	268	34	1
245	268	34	3
246	268	34	2
249	268	34	1
250	268	34	1
171	269	34	1
175	269	34	1
176	269	34	2
182	269	34	3
184	269	34	1
187	269	34	4
188	269	34	1
189	269	34	1
191	269	34	1
193	269	34	1
197	269	34	2
204	269	34	2
212	269	34	1
215	269	34	2
216	269	34	1
218	269	34	3
219	269	34	1
222	269	34	1
230	269	34	1
232	269	34	1
234	269	34	1
235	269	34	2
242	269	34	2
249	269	34	1
250	269	34	1
251	269	34	1
252	269	34	2
253	269	34	1
175	270	34	2
179	270	34	1
185	270	34	3
186	270	34	1
187	270	34	3
189	270	34	1
194	270	34	1
195	270	34	1
196	270	34	1
197	270	34	1
