x	y	z	Activation of BH3-only proteins
250	287	31	1
255	287	31	1
222	288	31	1
225	288	31	1
228	288	31	1
231	288	31	2
247	288	31	1
185	289	31	1
200	289	31	2
227	289	31	1
238	289	31	1
243	289	31	1
222	290	31	1
232	290	31	1
240	290	31	1
226	291	31	2
230	291	31	2
240	291	31	1
242	291	31	1
244	291	31	1
255	291	31	1
198	292	31	1
199	292	31	1
227	292	31	1
257	292	31	1
222	293	31	1
231	293	31	1
237	293	31	1
247	293	31	1
228	294	31	1
230	294	31	1
235	294	31	2
250	294	31	1
253	294	31	1
198	295	31	1
220	295	31	1
221	295	31	1
229	295	31	1
231	295	31	1
234	295	31	1
240	295	31	1
249	295	31	1
257	295	31	1
199	296	31	2
200	296	31	1
224	296	31	1
240	296	31	1
246	296	31	1
250	296	31	2
252	296	31	1
246	297	31	1
248	297	31	1
255	297	31	1
196	298	31	1
226	298	31	2
238	298	31	1
245	298	31	1
253	298	31	1
224	299	31	1
229	299	31	1
247	299	31	1
218	300	31	1
224	300	31	2
226	300	31	1
236	300	31	1
238	300	31	1
244	300	31	1
221	301	31	1
225	301	31	1
236	301	31	1
241	301	31	3
242	301	31	1
248	302	31	1
224	303	31	1
234	303	31	1
245	303	31	1
235	304	31	1
244	304	31	1
224	305	31	1
225	305	31	2
236	305	31	2
240	305	31	1
223	306	31	1
236	306	31	1
224	307	31	1
223	308	31	1
225	308	31	1
226	251	32	1
227	251	32	1
228	251	32	1
214	252	32	1
235	252	32	1
193	253	32	2
231	253	32	1
215	254	32	2
216	254	32	1
226	254	32	1
221	255	32	1
226	255	32	1
228	255	32	1
238	255	32	1
177	256	32	1
232	256	32	1
236	256	32	1
237	256	32	2
208	257	32	1
218	257	32	1
230	257	32	1
190	258	32	1
193	258	32	1
217	258	32	1
230	258	32	1
241	258	32	2
207	259	32	1
216	259	32	2
222	259	32	2
227	259	32	1
228	259	32	1
240	259	32	1
243	259	32	1
210	260	32	1
214	260	32	1
216	260	32	1
218	260	32	1
220	260	32	1
222	260	32	1
236	260	32	1
240	260	32	1
245	260	32	1
246	260	32	1
229	261	32	1
230	261	32	3
231	261	32	1
245	261	32	1
186	262	32	1
216	262	32	1
218	262	32	1
221	262.666666666667	33	1
228	262	32	1
231	262	32	1
233	262	32	1
243	262	32	2
248	262	32	2
249	262	32	1
184	263	32	1
204	263	32	1
227	263	32	1
228	263	32	1
232	263	32	1
233	263	32	1
237	263	32	1
246	263	32	1
251	263	32	1
190	264	32	1
199	264	32	1
221	264	32	1
227	264	32	1
231	264	32	1
246	264	32	1
184	265	32	2
185	265	32	1
194	265	32	1
196	265	32	2
203	265	32	1
226	265	32	1
231	265	32	1
233	265	32	1
243	265	32	1
184	266	32	2
186	266	32	2
195	266	32	1
221	266	32	1
222	266	32	1
224	266	32	1
229	266	32	1
234	266	32	1
236	266	32	1
238	266	32	1
239	266	32	1
241	266	32	1
245	266	32	1
184	267	32	1
192	267	32	1
193	267	32	1
194	267	32	1
211	267	32	1
214	267	32	1
216	267	32	1
222	267	32	1
228	267	32	1
233	267	32	1
238	267	32	1
242	267	32	1
194	268	32	1
198	268	32	1
214	268	32	1
220	268	32	1
224	268	32	1
225	268	32	2
228	268	32	1
239	268	32	1
241	268	32	1
243	268	32	1
245	268	32	1
252	268	32	1
184	269	32	1
186	269	32	1
187	269	32	1
191	269	32	1
194	269	32	1
228	269	32	1
238	269	32	1
174	270	32	1
181	270	32	2
201	270	32	1
210	270	32	1
222	270	32	1
224	270	32	2
234	270	32	1
239	270	32	1
244	270	32	1
249	270	32	1
186	271	32	1
196	271	32	1
207	271	32	1
212	271	32	2
228	271	32	1
241	271	32	2
243	271	32	2
244	271	32	1
176	272	32	1
181	272	32	1
183	272	32	1
185	272	32	1
186	272	32	1
202	272	32	1
205	272	32	1
206	272	32	2
228	272	32	1
234	272	32	1
235	272	32	1
237	272	32	1
239	272	32	1
240	272	32	1
249	272	32	1
251	272	32	1
182	273	32	1
183	273	32	1
210	273	32	1
212	273	32	1
213	273	32	1
228	273	32	1
229	273	32	1
235	273	32	1
245	273	32	1
182	274	32	1
184	274	32	1
185	274	32	1
204	274	32	1
206	274	32	2
209	274	32	1
210	274	32	1
214	274	32	1
234	274	32	1
241	274	32	1
181	275	32	1
203	275	32	1
208	275	32	1
212	275	32	2
226	275	32	1
210	276	32	1
233	276	32	1
239	276	32	1
246	276	32	1
174	277	32	1
204	277	32	1
205	277	32	1
254	277	32	1
175	278	32	2
203	278	32	1
204	278	32	1
206	278	32	1
224	278	32	1
237	278	32	1
238	278	32	1
240	278	32	1
249	278	32	1
250	278	32	1
175	279	32	1
178	279	32	2
179	279	32	1
219	279	32	1
234	279	32	1
237	279	32	1
246	279	32	1
247	279	32	1
255	279	32	1
173	280	32	1
177	280	32	1
180	280	32	1
237	280	32	1
242	280	32	1
248	280	32	1
173	281	32	1
176	281	32	1
179	281	32	1
221	281	32	1
231	281	32	1
240	281	32	1
251	281	32	1
252	281	32	1
174	282	32	1
179	282	32	1
223	282	32	1
226	282	32	1
240	282	32	1
247	282	32	2
256	282	32	1
175	283	32	1
178	283	32	2
207	283	32	1
211	283	32	1
222	283	32	1
240	283	32	1
178	284	32	2
184	284	32	1
205	284	32	1
225	284	32	1
226	284	32	1
230	284	32	1
232	284	32	1
236	284	32	1
240	284	32	1
242	284	32	1
249	284	32	1
176	285	32	1
179	285	32	1
208	285	32	1
220	285	32	1
221	285	32	1
223	285	32	1
235	285	32	1
236	285	32	1
240	285	32	1
244	285	32	1
246	285	32	1
253	285	32	1
254	285	32	2
255	285	32	1
174	286	32	1
219	286	32	1
222	286	32	1
224	286	32	1
234	286	32	1
237	286	32	1
239	286	32	2
246	286	32	1
187	287	32	1
221	287	32	1
228	287	32	1
230	287	32	1
234	287	32	1
237	287	32	1
238	287	32	1
241	287	32	2
248	287	32	1
254	287	32	1
201	288	32	1
202	288	32	2
203	288	32	1
231	288	32	1
248	288	32	1
187	289	32	1
223	289	32	1
231	289	32	2
234	289	32	1
237	289	32	1
242	289	32	3
247	289	32	2
253	289	32	1
226	290	32	1
229	290	32	1
233	290	32	2
246	290	32	1
253	290	32	1
255	290	32	1
226	291	32	2
235	291	32	1
241	291	32	1
246	291	32	1
248	291	32	1
254	291	32	1
198	292	32	1
199	292	32	1
218	292	32	1
228	292	32	1
251	292	32	1
255	292	32	1
257	292	32	1
200	293	32	1
216	293	32	1
225	293	32	1
227	293	32	1
229	293	32	1
232	293	32	1
237	293	32	1
251	293	32	1
256	293	32	2
180	294	32	1
197	294	32	2
235	294	32	1
242	294	32	1
245	294	32	1
253	294	32	1
256	294	32	2
181	295	32	1
218	295	32	2
223	295	32	1
228	295	32	1
229	295	32	1
244	295	32	1
250	295	32	2
253	295	32	1
198	296	32	1
220	296	32	1
223	296	32	1
225	296	32	1
229	296	32	1
234	296	32	1
242	296	32	2
250	296	32	1
219	297	32	1
226	297	32	1
241	297	32	1
252	297	32	1
255	297	32	1
197	298	32	1
230	298	32	1
232	298	32	1
236	298	32	1
240	298	32	1
244	298	32	2
241	299	32	1
247	299	32	1
185	300	32	1
225	300	32	1
228	300	32	1
239	300	32	1
247	300	32	1
224	301	32	1
227	301	32	1
229	301	32	2
236	301	32	1
243	301	32	1
249	301	32	1
238	302	32	1
240	302	32	1
241	302	32	1
247	302	32	1
248	302	32	1
249	302	32	1
223	303	32	1
229	303	32	1
232	303	32	1
235	303	32	1
244	303	32	1
245	303	32	1
231	304	32	1
235	304	32	1
243	304	32	1
244	304	32	1
221	305	32	1
208	306	32	1
236	306	32	1
226	307	32	1
234	307	32	1
223	308	32	1
225	308	32	1
224	309	32	1
230	310	32	1
231	310	32	1
232	249	33	2
228	251	33	1
230	251	33	1
226	252	33	1
216	253	33	1
222	253	33	1
225	253	33	1
237	253	33	1
240	253	33	1
217	254	33	2
236	254	33	1
240	254	33	1
241	254	33	1
221	255	33	1
235	255	33	1
227	256	33	1
228	256	33	1
215	257	33	1
217	257	33	1
219	257	33	1
239	257	33	1
217	258	33	1
219	258	33	1
222	258	33	1
226	258	33	1
230	258	33	2
242	258	33	1
189	259	33	2
224	259	33	1
228	259	33	1
239	259	33	1
242	259	33	1
192	260	33	1
220	260	33	1
230	260	33	1
233	260	33	1
241	260	33	1
182	261	33	1
208	261	33	1
211	261	33	2
216	261	33	1
217.5	261.5	33.5	1
220	261	33	2
225	261	33	1
227	261	33	1
242	261	33	1
247	261	33	1
192	262	33	1
196	262	33	1
203	262	33	1
210	262	33	1
219	262	33	1
236	262	33	1
238	262	33	1
240	262	33	1
241	262	33	1
245	262	33	2
185	263	33	1
200	263	33	2
215	263	33	1
218	263	33	1
223	263	33	1
227	263	33	1
236	263	33	1
237	263	33	1
240	263	33	2
248	263	33	1
186	264	33	2
188	264	33	1
189	264	33	1
192	264	33	1
194	264	33	1
210	264	33	1
211	264	33	1
212	264	33	1
215	264	33	1
220	264	33	1
223	264	33	1
226	264	33	1
231	264	33	1
233	264	33	1
237	264	33	1
245	264	33	1
191	265	33	1
194	265	33	1
202	265	33	1
212	265	33	1
219	265	33	1
244	265	33	1
245	265	33	1
248	265	33	1
188	266	33	1
191	266	33	1
194	266	33	2
196	266	33	2
213	266	33	1
224	266	33	1
225	266	33	2
230	266	33	1
247	266	33	1
249	266	33	1
193	267	33	1
200	267	33	1
212	267	33	1
216	267	33	1
219	267	33	1
223	267	33	1
241	267	33	1
244	267	33	2
250	267	33	1
252	267	33	1
193	268	33	1
196	268	33	1
207	268	33	1
210	268	33	1
212	268	33	1
215	268	33	1
219	268	33	1
231	268	33	1
235	268	33	2
242	268	33	1
245	268	33	1
250	268	33	1
184	269	33	1
