x	y	z	Regulation of gene expression in late stage (branching morphogenesis) pancreatic bud precursor cells
173	270	32	1
197	270	32	2
201	270	32	1
206	270	32	1
207	270	32	1
212	270	32	1
214	270	32	1
222	270	32	1
233	270	32	2
234	270	32	1
243	270	32	1
245	270	32	1
247	270	32	2
175	271	32	1
182	271	32	1
183	271	32	3
184	271	32	1
202	271	32	1
208	271	32	1
209	271	32	3
210	271	32	1
213	271	32	1
233	271	32	1
243	271	32	1
247	271	32	1
251	271	32	1
183	272	32	1
184	272	32	1
185	272	32	1
198	272	32	1
207	272	32	1
210	272	32	1
213	272	32	1
230	272	32	2
234	272	32	1
238	272	32	1
241	272	32	1
243	272	32	1
245	272	32	1
249	272	32	1
181	273	32	1
186	273	32	1
207	273	32	1
211	273	32	1
228	273	32	1
229	273	32	1
236	273	32	2
240	273	32	1
249	273	32	1
172	274	32	1
179	274	32	1
184	274	32	1
185	274	32	2
202	274	32	1
203	274	32	1
206	274	32	1
211	274	32	1
236	274	32	1
237	274	32	1
240	274	32	1
250	274	32	1
203	275	32	1
214	275	32	1
215	275	32	1
226	275	32	1
240	275	32	1
252	275	32	1
184	276	32	1
203	276	32	1
206	276	32	2
215	276	32	1
236	276	32	1
241	276	32	1
174	277	32	1
175	277	32	2
176	277	32	1
215	277	32	1
240	277	32	1
248	277	32	1
249	277	32	1
175	278	32	1
176	278	32	2
203	278	32	1
206	278	32	1
224	278	32	1
235	278	32	1
248	278	32	1
220	279	32	1
241	279	32	1
247	279	32	1
255	279	32	1
176	280	32	1
177	280	32	1
178	280	32	1
189	280	32	1
217	280	32	1
237	280	32	2
238	280	32	2
242	280	32	1
175	281	32	1
182	281	32	1
219	281	32	2
221	281	32	1
226	281	32	1
233	281	32	1
237	281	32	1
239	281	32	1
246	281	32	1
250	281	32	2
251	281	32	1
252	281	32	1
173	282	32	1
175	282	32	1
179	282	32	1
188	282	32	1
222	282	32	1
227	282	32	1
233	282	32	1
246	282	32	1
247	282	32	1
248	282	32	1
251	282	32	1
181	283	32	2
223	283	32	1
237	283	32	1
251	283	32	1
253	283	32	2
177	284	32	1
178	284	32	1
179	284	32	2
181	284	32	1
186	284	32	1
219	284	32	1
221	284	32	1
222	284	32	1
230	284	32	1
240	284	32	2
241	284	32	1
245	284	32	1
249	284	32	2
254	284	32	1
179	285	32	1
204	285	32	1
206	285	32	1
219	285	32	1
220	285	32	2
230	285	32	1
235	285	32	1
243	285	32	1
250	285	32	1
252	285	32	1
253	285	32	1
255	285	32	1
174	286	32	1
177	286	32	1
178	286	32	2
209	286	32	1
221	286	32	1
222	286	32	1
224	286	32	1
227	286	32	1
229	286	32	1
234	286	32	1
247	286	32	1
249	286	32	1
252	286	32	1
254	286	32	1
177	287	32	2
219	287	32	2
222	287	32	1
224	287	32	1
227	287	32	1
228	287	32	1
233	287	32	1
237	287	32	1
241	287	32	1
256	287	32	1
220	288	32	1
229	288	32	1
239	288	32	2
248	288	32	2
200	289	32	1
224	289	32	1
226	289	32	1
230	289	32	1
238	289	32	1
247	289	32	1
256	289	32	1
199	290	32	2
221	290	32	2
224	290	32	2
225	290	32	1
231	290	32	1
236	290	32	1
237	290	32	2
245	290	32	1
247	290	32	2
253	290	32	1
186	291	32	1
198	291	32	1
222	291	32	1
226	291	32	1
233.333333333333	291.333333333333	33	1
235	291	32	1
238	291	32	1
243	291	32	1
244	291	32	1
245	291	32	1
254	291	32	1
188	292	32	1
197	292	32	1
198	292	32	2
199	292	32	1
229	292	32	1
236.75	292.75	33	1
243	292	32	1
246	292	32	1
249	292	32	1
179	293	32	1
198	293	32	1
207	293	32	1
216	293	32	1
218	293	32	2
223	293	32	1
224	293	32	1
225	293	32	1
230	293	32	1
232	293	32	1
238	293	32	1
248	293	32	3
249	293	32	1
251	293	32	1
199	294	32	1
204	294	32	3
221	294	32	1
230	294	32	1
236	294	32	1
253	294	32	2
181	295	32	1
223	295	32	2
225	295	32	1
226	295	32	1
240	295	32	2
241	295	32	1
245	295	32	1
250	295	32	1
187	296	32	1
197	296	32	1
200	296	32	1
218	296	32	2
225	296	32	1
232	296	32	1
233	296	32	1
234	296	32	1
247	296	32	1
252	296	32	1
183	297	32	2
225	297	32	1
227	297	32	1
229	297	32	1
233	297	32	1
241	297	32	1
242	297	32	1
249	297	32	2
255	297	32	2
197	298	32	1
199	298	32	1
202	298	32	1
219	298	32	1
220	298	32	1
221	298	32	2
223	298	32	1
234	298	32	1
236	298	32	1
237	298	32	1
240	298	32	2
248	298	32	1
251	298	32	1
235	299	32	4
244	299	32	1
245	299	32	1
248	299	32	1
185	300	32	1
227	300	32	1
232	300	32	2
247	300	32	1
223	301	32	1
224	301	32	1
227	301	32	1
229	301	32	1
235	301	32	1
236	301	32	1
239	301	32	1
241	301	32	1
244	301	32	1
224	302	32	1
230	302	32	1
233	302	32	1
240	302	32	1
241	302	32	2
242	302	32	1
243	302	32	1
247	302	32	1
249	302	32	1
222	303	32	1
223	303	32	1
226	303	32	1
235	304	32	1
241	304	32	1
243	304	32	1
245	304	32	1
234	305	32	1
235	305	32	1
237	306	32	1
227	308	32	1
226	309	32	1
225	310	32	1
232	312	32	1
235	313	32	1
232	249	33	1
226	251	33	2
228	251	33	1
230	251	33	1
226	252	33	1
216	253	33	1
228	253	33	1
229	253	33	1
241	253	33	1
225	254	33	1
236	254	33	1
239	254	33	2
240	254	33	2
217	255	33	1
219	255	33	2
226	255	33	1
216	256	33	1
230	256	33	1
214	257	33	1
215	257	33	2
224	257	33	1
230	257	33	1
237	257	33	1
218	258	33	1
231	258	33	1
234	258	33	1
242	258	33	2
194	259	33	1
209	259	33	2
218	259	33	1
224	259	33	1
225	259	33	1
228	259	33	1
231	259	33	1
235	259	33	1
243	259	33	1
246	259	33	2
192	260	33	1
212	260	33	1
215	260	33	1
220	260	33	1
224	260	33	1
238	260	33	1
240	260	33	1
188	261	33	1
205	261	33	1
209	261	33	1
211	261	33	1
214	261	33	1
217.5	261.5	33.5	1
220	261	33	1
222	261	33	2
224	261	33	1
230	261	33	2
232	261	33	1
235	261	33	2
240	261	33	1
245	261	33	1
196	262	33	2
203	262	33	1
209	262	33	1
210	262	33	1
211	262	33	1
228	262	33	1
229	262	33	1
231	262	33	1
238	262	33	1
239	262	33	2
241	262	33	2
246	262	33	1
248	262	33	1
188	263	33	2
190	263	33	1
211	263	33	1
222	263	33	1
227	263	33	1
231	263	33	1
237	263	33	1
238	263	33	1
239	263	33	3
243	263	33	1
244	263	33	1
185	264	33	2
188	264	33	2
209	264	33	1
210	264	33	1
212	264	33	2
215	264	33	1
216	264	33	2
218	264	33	1
221	264	33	2
226	264	33	2
229	264	33	1
238	264	33	1
245	264	33	2
246	264	33	1
191	265	33	2
214	265	33	1
218	265	33	1
221	265	33	2
224	265	33	1
237	265	33	1
248	265	33	1
251	265	33	1
252	265	33	1
184	266	33	2
186	266	33	1
188	266	33	1
190	266	33	2
192	266	33	1
195	266	33	1
196	266	33	1
216	266	33	2
219	266	33	1
220	266	33	1
221	266	33	2
225	266	33	3
237	266	33	1
240	266	33	2
241	266	33	2
246	266	33	1
184	267	33	2
191	267	33	1
194	267	33	1
209	267	33	1
217	267	33	1
219	267	33	1
223	267	33	1
226	267	33	1
244	267	33	1
245	267	33	2
250	267	33	1
252	267	33	1
188	268	33	1
196	268	33	1
208	268	33	1
215	268	33	1
218	268	33	1
219	268	33	1
231	268	33	3
242	268	33	1
245	268	33	1
249	268	33	1
252	268	33	1
188	269	33	1
196	269	33	2
208	269	33	1
211	269	33	1
212	269	33	1
215	269	33	2
227	269	33	1
245	269	33	1
174	270	33	2
178	270	33	1
179	270	33	1
185	270	33	1
209	270	33	1
214	270	33	1
239	270	33	1
245	270	33	1
247	270	33	1
175	271	33	1
179	271	33	2
192	271	33	1
208	271	33	1
216	271	33	1
231	271	33	1
237	271	33	1
238	271	33	1
241	271	33	1
245	271	33	1
246	271	33	1
248	271	33	1
182	272	33	1
185	272	33	1
186	272	33	2
187	272	33	4
201	272	33	1
208	272	33	1
237	272	33	1
240	272	33	1
249	272	33	1
254	272	33	1
184	273	33	1
205	273	33	1
209	273	33	1
226	273	33	1
181	274	33	1
190	274	33	1
193	274	33	1
201	274	33	1
202	274	33	1
206	274	33	1
211	274	33	1
212	274	33	1
217	274	33	1
226	274	33	1
233	274	33	1
235	274	33	1
237	274	33	2
239	274	33	1
183	275	33	1
186	275	33	1
202	275	33	1
205	275	33	1
235	275	33	1
239	275	33	1
240	275	33	1
242	275	33	1
205	276	33	1
235	276	33	1
241	276	33	2
242	276	33	1
243	276	33	1
173	277	33	1
202	277	33	3
227	277	33	1
232	277	33	2
237	277	33	2
245	277	33	1
246	277	33	1
174	278	33	1
178	278	33	1
223	278	33	2
232	278	33	2
237	278	33	1
239	278	33	1
240	278	33	2
244	278	33	1
246	278	33	1
168	279	33	1
175	279	33	1
176	279	33	1
178	279	33	2
210	279	33	1
234	279	33	1
243	279	33	2
245	279	33	1
174	280	33	1
191	280	33	1
207	280	33	1
210	280	33	1
225	280	33	1
226	280	33	2
239	280	33	1
241	280	33	1
249	280	33	1
251	280	33	1
173	281	33	1
176	281	33	1
180	281	33	1
186	281	33	2
209	281	33	1
217	281	33	1
223	281	33	2
224	281	33	2
233	281	33	1
250	281	33	1
175	282	33	1
190	282	33	1
205	282	33	1
214	282	33	1
222	282	33	1
224	282	33	2
226	282	33	2
231	282	33	2
233	282	33	3
234	282	33	1
238	282	33	1
247	282	33	1
252	282	33	1
183	283	33	1
218	283	33	2
220	283	33	1
225	283	33	1
227	283	33	1
229	283	33	2
232	283	33	1
233	283	33	1
241	283	33	1
249	283	33	1
250	283	33	1
175	284	33	2
205	284	33	1
206	284	33	1
207	284	33	2
208	284	33	1
219	284	33	1
220	284	33	1
221	284	33	1
233	284	33	2
244	284	33	1
247	284	33	1
248	284	33	1
206	285	33	1
219	285	33	1
220	285	33	1
229	285	33	1
233	285	33	1
238	285	33	1
241	285	33	1
253	285	33	1
178	286	33	2
188	286	33	2
201	286	33	1
208	286	33	1
219	286	33	1
235	286	33	1
238	286	33	2
239	286	33	1
243	286	33	1
246	286	33	1
179	287	33	2
199	287	33	2
219	287	33	1
224	287	33	1
229	287	33	2
235	287	33	1
242	287	33	1
245	287	33	2
196	288	33	1
202	288	33	1
239	288	33	1
244	288	33	2
245	288	33	1
247	288	33	2
200	289	33	1
201	289	33	1
202	289	33	1
203	289	33	1
205	289	33	1
222	289	33	1
235	289	33	2
237	289	33	1
247	289	33	1
249	289	33	1
250	289	33	1
197	290	33	1
200	290	33	2
202	290	33	1
223	290	33	1
233	290	33	1
234	290	33	1
235	290	33	2
236	290	33	1
246	290	33	1
248	290	33	1
255	290	33	1
257	290	33	1
197	291	33	1
201	291	33	1
225	291	33	2
234	291	33	1
240	291	33	1
242	291	33	2
245	291	33	1
247	291	33	1
197	292	33	1
201	292	33	2
223	292	33	1
225	292	33	1
226	292	33	1
228	292	33	1
237	292	33	2
239	292	33	1
242	292	33	1
188	293	33	1
220	293	33	1
226	293	33	1
229	293	33	1
235	293	33	1
237	293	33	1
246	293	33	2
177	294	33	2
204	294	33	1
229	294	33	1
231	294	33	1
243	294	33	1
199	295	33	1
201	295	33	3
220	295	33	1
238	295	33	1
246	295	33	1
247	295	33	1
180	296	33	3
195	296	33	1
200	296	33	1
228	296	33	1
235	296	33	1
245	296	33	2
246	296	33	2
195	297	33	2
198	297	33	1
231	297	33	1
233	297	33	1
241	297	33	1
195	298	33	1
200	298	33	1
223	298	33	1
233	298	33	2
234	298	33	1
241	298	33	1
243	298	33	1
195	299	33	1
197	299	33	1
222	299	33	1
228	299	33	1
241	299	33	1
243	299	33	1
246	299	33	2
247	299	33	1
225	300	33	1
227	300	33	1
228	300	33	1
240	300	33	1
244	300	33	1
196	301	33	2
234	301	33	1
241	301	33	1
249	301	33	1
226	302	33	1
227	302	33	2
229	302	33	1
207	303	33	1
225	303	33	1
232	303	33	1
236	303	33	1
240	303	33	1
241	303	33	1
242	303	33	1
243	303	33	2
229	304	33	1
232	304	33	1
222	305	33	2
234	305	33	1
237	305	33	1
240	305	33	1
199	306	33	2
220	306	33	1
223	306	33	1
232	306	33	1
235	306	33	1
236	306	33	2
237	306	33	1
242	306	33	1
221	307	33	1
224	307	33	1
234	307	33	2
241	307	33	1
221	308	33	1
222	308	33	1
223	309	33	1
226	309	33	2
229	309	33	1
234	309	33	1
235	309	33	1
225	310	33	1
227	310	33	1
226	311	33	1
228	311	33	1
230	311	33	1
232	311	33	2
233	311	33	1
238	311	33	1
231	312	33	1
223	313	33	1
225	313	33	1
229	313	33	1
234	313	33	1
237	313	33	1
230	315	33	1
230	318	33	1
226	250	34	1
229	250	34	1
228	251	34	2
229	251	34	1
224	252	34	1
227	252	34	1
228	252	34	1
216	253	34	2
229	253	34	2
232	253	34	2
217	254	34	2
219	254	34	2
228	254	34	2
231	254	34	1
220	255	34	2
225	255	34	1
237	255	34	1
215	256	34	2
219	256	34	1
223	256	34	1
224	256	34	1
227	256	34	2
233	256	34	1
237	256	34	2
243	256	34	1
217	257	34	1
227	257	34	1
228	257	34	1
241	257	34	1
220	258	34	1
224	258	34	2
225	258	34	2
226	258	34	1
232	258	34	1
237	258	34	1
244	258	34	1
189	259	34	1
211	259	34	1
216	259	34	1
220	259	34	1
232	259	34	1
235	259	34	2
237	259	34	1
211	260	34	1
212	260	34	1
215	260	34	1
217	260	34	1
218	260	34	2
219	260	34	1
220	260	34	2
221	260	34	1
228	260	34	1
235	260	34	1
208	261	34	1
214	261	34	1
220	261	34	2
221	261	34	1
230	261	34	2
189	262	34	1
190	262	34	1
211	262	34	1
215	262	34	1
220	262	34	1
228	262	34	1
233	262	34	1
235	262	34	1
240	262	34	1
243	262	34	1
245	262	34	1
247	262	34	1
188	263	34	1
204	263	34	1
211	263	34	1
214	263	34	1
216	263	34	2
224	263	34	1
225	263	34	1
231	263	34	1
235	263	34	1
239	263	34	1
240	263	34	1
248	263	34	3
250	263	34	1
188	264	34	1
200	264	34	1
201	264	34	1
203	264	34	2
205	264	34	1
206	264	34	1
215	264	34	1
216	264	34	1
218	264	34	1
219	264	34	2
224	264	34	2
229	264	34	1
232	264	34	1
240	264	34	1
248	264	34	1
176	265	34	1
189	265	34	1
190	265	34	1
192	265	34	1
193	265	34	1
194	265	34	2
207	265	34	1
210	265	34	1
211	265	34	1
219	265	34	2
221	265	34	1
223	265	34	1
232	265	34	2
233	265	34	1
243	265	34	2
245	265	34	1
248	265	34	1
178	266	34	1
196	266	34	1
197	266	34	1
225	266	34	1
227	266	34	1
230	266	34	1
243	266	34	1
249	266	34	1
197	267	34	1
206	267	34	1
208	267	34	1
209	267	34	1
215	267	34	1
218	267	34	1
220	267	34	1
221	267	34	1
224	267	34	2
229	267	34	1
230	267	34	1
231	267	34	1
240	267	34	1
245	267	34	1
248	267	34	1
183	268	34	1
191	268	34	1
208	268	34	2
210	268	34	1
214	268	34	1
221	268	34	2
227	268	34	1
231	268	34	1
250	268	34	1
182	269	34	2
183	269	34	2
184	269	34	1
187	269	34	1
188	269	34	1
191	269	34	1
196	269	34	1
213	269	34	2
231	269	34	1
232	269	34	1
234	269	34	1
241	269	34	1
242	269	34	1
175	270	34	1
180	270	34	1
189	270	34	1
192	270	34	1
196	270	34	1
203	270	34	1
206	270	34	1
209	270	34	1
215	270	34	1
216	270	34	1
221	270	34	1
228	270	34	2
231	270	34	1
249	270	34	1
177	271	34	1
179	271	34	1
188	271	34	1
201	271	34	1
209	271	34	1
212	271	34	1
218	271	34	1
226	271	34	1
237	271	34	2
240	271	34	1
241	271	34	1
245	271	34	1
248	271	34	1
173	272	34	1
175	272	34	1
177	272	34	1
206	272	34	1
207	272	34	1
238	272	34	1
241	272	34	1
176	273	34	1
185	273	34	2
186	273	34	1
205	273	34	1
207	273	34	1
208	273	34	1
211	273	34	1
213	273	34	1
230	273	34	1
241	273	34	1
248	273	34	1
186	274	34	1
196	274	34	2
203	274	34	1
206	274	34	1
213	274	34	2
215	274	34	1
226	274	34	2
233	274	34	1
237	274	34	1
238	274	34	1
240	274	34	2
241	274	34	1
250	274	34	1
176	275	34	1
179	275	34	1
184	275	34	1
185	275	34	1
201	275	34	1
209	275	34	1
215	275	34	1
235	275	34	1
239	275	34	1
177	276	34	3
184	276	34	1
203	276	34	1
206	276	34	2
210	276	34	1
211	276	34	1
214	276	34	1
229	276	34	1
236	276	34	2
242	276	34	1
243	276	34	1
176	277	34	1
184	277	34	1
203	277	34	1
204	277	34	2
205	277	34	1
206	277	34	2
207	277	34	1
209	277	34	2
235	277	34	1
236	277	34	4
238	277	34	1
241	277	34	2
178	278	34	2
201	278	34	1
202	278	34	1
204	278	34	1
205	278	34	1
207	278	34	1
208	278	34	1
211	278	34	2
226	278	34	1
234	278	34	1
243	278	34	1
174	279	34	1
175	279	34	1
176	279	34	1
180	279	34	1
181	279	34	1
204	279	34	1
207	279	34	1
208	279	34	1
231	279	34	1
236	279	34	1
245	279	34	1
249	279	34	1
173	280	34	1
174	280	34	1
209	280	34	1
215	280	34	1
235	280	34	1
238	280	34	1
239	280	34	1
246	280	34	1
248	280	34	2
175	281	34	1
176	281	34	1
177	281	34	1
180	281	34	1
189	281	34	1
191	281	34	1
192	281	34	1
203	281	34	1
205	281	34	2
206	281	34	1
208	281	34	1
210	281	34	1
222	281	34	1
228	281	34	1
231	281	34	1
232	281	34	1
237	281	34	1
244	281	34	2
178	282	34	1
188	282	34	1
190	282	34	1
206	282	34	1
208	282	34	2
223	282	34	1
230	282	34	1
235	282	34	1
247	282	34	1
176	283	34	1
206	283	34	1
208	283	34	1
210	283	34	1
223	283	34	1
230	283	34	1
234	283	34	1
253	283	34	2
177	284	34	1
184	284	34	1
186	284	34	1
205	284	34	1
209	284	34	1
211	284	34	1
212	284	34	1
214	284	34	2
222	284	34	2
223	284	34	1
225	284	34	1
226	284	34	1
227	284	34	1
231	284	34	1
235	284	34	2
242	284	34	1
246	284	34	1
247	284	34	1
185	285	34	1
188	285	34	1
202	285	34	1
203	285	34	1
205	285	34	1
223	285	34	1
240	285	34	1
246	285	34	1
186	286	34	1
189	286	34	1
203	286	34	1
207	286	34	2
213	286	34	1
218	286	34	1
220	286	34	1
223	286	34	2
227	286	34	1
240	286	34	1
242	286	34	2
254	286	34	2
184	287	34	1
187	287	34	2
190	287	34	2
199	287	34	3
227	287	34	1
234	287	34	1
235	287	34	1
245	287	34	1
247	287	34	1
252	287	34	2
187	288	34	1
190	288	34	1
200	288	34	2
209	288	34	1
221	288	34	1
222	288	34	2
229	288	34	1
231	288	34	1
246	288	34	1
248	288	34	1
253	288	34	1
185	289	34	3
198	289	34	1
199	289	34	1
246	289	34	1
249	289	34	1
182	290	34	1
185	290	34	1
198	290	34	1
204	290	34	1
220	290	34	3
223	290	34	1
232	290	34	1
237	290	34	1
240	290	34	1
244	290	34	2
186	291	34	1
199	291	34	2
203	291	34	1
221	291	34	1
222	291	34	1
223	291	34	1
234	291	34	1
236	291	34	1
241	291	34	1
247	291	34	2
187	292	34	2
201	292	34	3
222	292	34	1
229	292	34	1
234	292	34	1
237	292	34	1
242	292	34	1
244	292	34	2
247	292	34	1
252	292	34	1
182	293	34	1
188	293	34	1
207	293	34	1
224	293	34	2
225	293	34	2
231	293	34	1
232	293	34	1
177	294	34	4
182	294	34	1
225	294	34	1
235	294	34	1
197	295	34	1
204	295	34	1
220	295	34	2
224	295	34	1
229	295	34	1
238	295	34	1
239	295	34	1
244	295	34	1
183	296	34	1
225	296	34	1
229	296	34	1
236	296	34	1
238	296	34	2
239	296	34	1
245	296	34	3
179	297	34	1
202	297	34	2
219	297	34	1
220	297	34	1
223	297	34	1
224	297	34	1
231	297	34	2
233	297	34	1
239	297	34	2
243	297	34	1
247	297	34	1
220	298	34	1
236	298	34	1
242	298	34	1
251	298	34	1
182	299	34	2
196	299	34	2
198	299	34	1
203	299	34	1
207	299	34	1
229	299	34	1
243	299	34	1
244	299	34	2
245	299	34	1
224	300	34	1
236	300	34	1
246	300	34	2
225	301	34	1
232	301	34	1
241	301	34	3
242	301	34	3
223	302	34	1
226	302	34	1
228	302	34	1
229	302	34	1
236	302	34	1
242	302	34	1
236	303	34	1
240	303	34	1
244	303	34	2
199	304	34	1
227	304	34	1
231	304	34	2
240	304	34	1
204	305	34	1
229	305	34	2
237	305	34	2
228	306	34	2
232	306	34	2
233	306	34	1
236	306	34	1
242	306	34	1
225	307	34	1
240	307	34	1
241	307	34	1
222	308	34	1
224	308	34	2
229	308	34	1
240	308	34	1
241	308	34	1
242	308	34	3
243	308	34	1
220	309	34	1
233	309	34	1
221	310	34	2
226	310	34	1
227	310	34	1
230	310	34	2
234	310	34	1
237	310	34	1
239	310	34	1
241	310	34	1
218	311	34	1
224	311	34	1
230	311	34	1
232	311	34	1
222	312	34	1
224	312	34	1
226	312	34	1
228	312	34	1
230	312	34	1
235	312	34	1
237	312	34	1
225	313	34	1
231	313	34	1
234	313	34	2
226	314	34	1
232	314	34	1
230	315	34	1
238	315	34	1
226	316	34	1
233	316	34	1
231	317	34	1
233	317	34	1
211	318	34	2
235	318	34	1
230	248	35	1
227	251	35	1
228	251	35	2
221	253	35	1
223	253	35	1
219	254	35	1
226	254	35	1
230	254	35	1
235	254	35	2
220	255	35	1
222	255	35	1
227	255	35	1
229	255	35	1
231	255	35	1
222	256	35	1
225	256	35	1
226	256	35	1
228	256	35	1
191	257	35	1
216	257	35	1
223	257	35	1
239	257	35	1
243	257	35	1
217	258	35	2
218	258	35	3
223	258	35	1
225	258	35	2
232	258	35	2
237	258	35	1
239	258	35	2
240	258	35	1
244	258	35	1
182	259	35	1
201	259	35	1
211	259	35	1
215	259	35	1
221	259	35	1
223	259	35	1
225	259	35	1
226.5	259.5	35.5	1
229	259	35	2
239	259	35	1
241	259	35	1
212	260	35	1
217	260	35	1
223	260	35	1
225	260	35	1
226	260	35	1
227	260	35	1
228	260	35	1
229	260	35	1
231	260	35	1
233	260	35	1
234	260	35	1
235	260	35	2
239	260	35	1
241	260	35	1
242	260	35	1
244	260	35	1
193	261	35	1
194	261	35	1
210	261	35	1
216	261	35	1
218	261	35	1
226	261	35	2
228	261	35	1
229	261	35	2
234	261	35	1
236	261	35	1
211	262	35	2
232	262	35	1
239	262	35	1
241	262	35	1
243	262	35	1
245	262	35	2
188	263	35	1
189	263	35	1
191	263	35	1
210	263	35	1
212	263	35	1
217	263	35	1
219	263	35	1
224	263	35	2
226	263	35	1
237	263	35	1
241	263	35	1
250	263	35	1
190	264	35	1
191	264	35	1
192	264	35	1
211	264	35	1
212	264	35	2
222	264	35	1
223	264	35	1
237	264	35	1
248	264	35	1
185	265	35	1
189	265	35	1
195	265	35	1
204	265	35	1
205	265	35	1
211	265	35	1
212	265	35	1
216	265	35	2
221	265	35	1
226	265	35	1
229	265	35	1
238	265	35	1
239	265	35	1
245	265	35	1
249	265	35	2
190	266	35	2
194	266	35	1
208	266	35	1
214	266	35	1
229	266	35	1
234	266	35	1
242	266	35	1
245	266	35	1
246	266	35	1
247	266	35	1
250	266	35	2
251	266	35	1
176	267	35	1
186	267	35	1
191	267	35	1
210	267	35	1
214	267	35	1
215	267	35	1
226	267	35	1
227	267	35	1
228	267	35	1
229	267	35	1
232	267	35	1
233	267	35	1
238	267	35	1
177	268	35	1
186	268	35	1
194	268	35	1
196	268	35	2
210	268	35	1
213	268	35	1
214	268	35	1
220	268	35	1
222	268	35	1
225	268	35	1
232	268	35	1
233	268	35	1
242	268	35	2
243	268	35	1
246	268	35	1
176	269	35	2
180	269	35	1
184	269	35	1
191	269	35	1
193	269	35	1
202	269	35	1
214	269	35	1
222	269	35	1
224	269	35	1
234	269	35	1
246	269	35	2
248	269	35	1
176	270	35	1
181	270	35	1
190	270	35	1
191	270	35	1
202	270	35	1
214	270	35	1
217	270	35	1
218	270	35	1
221	270	35	1
235	270	35	1
239	270	35	1
241	270	35	1
245	270	35	1
250	270	35	1
176	271	35	2
187	271	35	1
188	271	35	1
189	271	35	1
194	271	35	1
196	271	35	1
207	271	35	1
209	271	35	1
210	271	35	1
212	271	35	1
233	271	35	1
236	271	35	2
238	271	35	2
247	271	35	1
250	271	35	1
173	272	35	2
179	272	35	1
180	272	35	2
193	272	35	1
197	272	35	1
205	272	35	1
209	272	35	1
218	272	35	1
237	272	35	1
238	272	35	1
241	272	35	1
246	272	35	1
173	273	35	1
178	273	35	1
181	273	35	1
185	273	35	1
204	273	35	1
208	273	35	1
227	273	35	1
232	273	35	1
234	273	35	2
248	273	35	1
250	273	35	1
178	274	35	1
187	274	35	1
196	274	35	1
203	274	35	1
218	274	35	1
224	274	35	2
228	274	35	1
231	274	35	1
233	274	35	1
235	274	35	1
236	274	35	1
243	274	35	1
244	274	35	1
176	275	35	1
184	275	35	1
186	275	35	1
189	275	35	2
205	275	35	1
210	275	35	1
214	275	35	1
218	275	35	1
219	275	35	1
239	275	35	1
245	275	35	3
175	276	35	2
202	276	35	1
203	276	35	1
248	276	35	1
173	277	35	1
176	277	35	2
182	277	35	1
183	277	35	1
188	277	35	1
210	277	35	1
219	277	35	1
220	277	35	1
224	277	35	1
229	277	35	1
232	277	35	1
241	277	35	1
244	277	35	2
178	278	35	1
179	278	35	1
188	278	35	1
202	278	35	1
203	278	35	2
222	278	35	1
235	278	35	1
244	278	35	1
172	279	35	2
179	279	35	1
184	279	35	2
190	279	35	1
195	279	35	1
203	279	35	1
209	279	35	1
214	279	35	2
221	279	35	2
227	279	35	1
229	279	35	1
234	279	35	1
245	279	35	2
172	280	35	1
173	280	35	1
174	280	35	1
191	280	35	2
194	280	35	1
199	280	35	1
205	280	35	1
208	280	35	1
210	280	35	1
212	280	35	1
214	280	35	2
234	280	35	1
180	281	35	1
203	281	35	1
204	281	35	1
207	281	35	1
212	281	35	1
221	281	35	1
226	281	35	1
230	281	35	1
244	281	35	1
207	282	35	1
213	282	35	1
216	282	35	1
224	282	35	2
225	282	35	1
227	282	35	1
232	282	35	1
181	283	35	3
183	283	35	1
190	283	35	1
202	283	35	1
204	283	35	2
207	283	35	3
208	283	35	1
216	283	35	1
218	283	35	2
223	283	35	2
228	283	35	1
229	283	35	1
241	283	35	1
177	284	35	2
181	284	35	1
184	284	35	1
186	284	35	1
189	284	35	1
203	284	35	1
207	284	35	2
208	284	35	1
214	284	35	1
219	284	35	1
224	284	35	1
225	284	35	1
233	284	35	1
236	284	35	1
243	284	35	2
247	284	35	2
176	285	35	1
177	285	35	1
188	285	35	2
189	285	35	2
205	285	35	1
218	285	35	1
231	285	35	1
243	285	35	2
183	286	35	2
188	286	35	1
196	286	35	2
198	286	35	1
204	286	35	1
205	286	35	1
207	286	35	1
213	286	35	1
216	286	35	1
219	286	35	1
220	286	35	1
221	286	35	2
233	286	35	2
248	286	35	1
175	287	35	1
187	287	35	1
190	287	35	2
196	287	35	1
199	287	35	2
202	287	35	1
203	287	35	1
204	287	35	1
219	287	35	1
223	287	35	1
224	287	35	2
239	287	35	1
192	288	35	1
195	288	35	2
196	288	35	1
200	288	35	1
222	288	35	1
230	288	35	1
236	288	35	1
247	288	35	2
187	289	35	1
188	289	35	1
220	289	35	1
224	289	35	1
228	289	35	2
235	289	35	1
237	289	35	2
246	289	35	2
185	290	35	1
190	290	35	1
198	290	35	1
200	290	35	1
201	290	35	1
204	290	35	1
205	290	35	1
227	290	35	1
231	290	35	2
232	290	35	1
247	290	35	2
191	291	35	1
194	291	35	1
199	291	35	1
202	291	35	1
206	291	35	1
226	291	35	1
229	291	35	2
230	291	35	1
231	291	35	1
232	291	35	1
242	291	35	1
183	292	35	1
185	292	35	1
187	292	35	1
197	292	35	1
198	292	35	1
201	292	35	2
204	292	35	1
223	292	35	1
228	292	35	2
182	293	35	1
196	293	35	1
