x	y	z	Interconversion of nucleotide di- and triphosphates
229	297	38	1
192	298	38	1
200	298	38	2
193	299	38	1
242	300	38	1
227	303	38	1
228	303	38	1
241	303	38	1
232	304	38	1
244	304	38	1
220	309	38	1
230	310	38	1
214	311	38	1
225	311	38	1
228	311	38	1
237	311	38	1
240	312	38	1
235	313	38	1
236	313	38	1
241	313	38	1
245	313	38	1
238	314	38	1
239	314	38	1
220	315	38	1
221	315	38	1
226	316	38	1
242	316	38	1
214	317	38	1
232	317	38	1
231	318	38	1
231	320	38	1
236	322	38	1
237	265	39	1
201	270	39	1
218	276	39	1
221	278	39	1
215	279	39	1
217	279	39	1
218	280	39	1
193	284	39	1
206	284	39	1
219	287	39	1
210	288	39	1
193	289	39	1
192	290	39	1
200	290	39	1
206	291	39	1
234	292	39	1
199	293	39	1
229	293	39	1
240	293	39	1
238	294	39	1
228	296	39	1
225	297	39	1
234	297	39	1
215	298	39	1
233	298	39	1
239	298	39	1
240	298	39	1
214	300	39	1
240	300	39	2
210	304	39	1
228	304	39	1
230	304	39	1
231	304	39	1
226	305	39	1
227	305	39	1
228	305	39	1
230	305	39	1
242	306	39	1
213	307	39	1
229	307	39	1
223	310	39	1
242	310	39	2
220	311	39	1
229	311	39	1
233	311	39	1
229	312	39	3
220	313	39	1
242	314	39	1
238	316	39	1
211	317	39	1
220	319	39	1
223	319	39	1
219	321	39	1
233	321	39	2
233	322	39	1
232	323	39	1
196	286	40	1
193	288	40	1
210	288	40	1
193	289	40	1
199	292	40	1
209	293	40	1
220	295	40	1
241	295	40	1
229	298	40	1
224	299	40	1
229	300	40	1
237	302	40	1
213	306	40	1
224	308	40	1
203	309	40	1
227	309	40	1
222	310	40	1
229	310	40	1
222	311	40	1
240	311	40	1
219	314	40	1
221	315	40	1
235	315	40	1
234	316	40	1
236	317	40	1
240	318	40	1
243	318	40	1
232	319	40	1
240	319	40	1
243	319	40	1
229	322	40	1
193	293	41	1
195	294	41	1
235	300	41	1
229	302	41	1
229	305	41	1
227	307	41	1
222	310	41	1
224	310	41	1
234	312	41	1
238	313	41	1
236	316	41	1
221	317	41	1
240	321	41	1
228	322	41	1
213	302	42	1
239	308	42	1
226	309	42	1
222	312	42	1
226	313	42	1
222	315	42	1
230	315	42	1
221	316	42	1
228	316	42	1
231	316	42	1
239	317	42	1
240	317	42	1
228	318	42	1
204	319	42	1
226	320	42	2
230	320	42	1
241	320	42	1
225	303	43	1
221	307	43	1
236	311	43	1
220	312	43	1
223	315	43	1
229	315	43	1
230	315	43	1
228	318	43	1
227	321	43	1
230	321	44	1
216	316	45	1
142	221	20	1
127	222	20	1
175	223	20	1
115	224	20	1
133	224	20	1
155	224	20	1
167	224	20	1
135	225	20	2
141	225	20	1
176	225	20	1
119	226	20	1
156	226	20	1
158	226	20	1
172	226	20	1
112	228	20	1
132	228	20	1
155	228	20	1
112	229	20	1
115	229	20	1
159	229	20	2
129	230	20	1
169	230	20	1
173	230	20	2
149	231	20	1
154	231	20	1
170	231	20	1
130	233	20	1
143	233	20	1
206	233	20	2
132	234	20	1
213	234	20	1
129	235	20	1
135	235	20	1
137	235	20	1
134	236	20	1
146	236	20	1
135	237	20	1
168	237	20	1
173	237	20	1
220	237	20	1
222	237	20	1
117	238	20	1
140	238	20	1
143	238	20	1
150	238	20	1
128	239	20	1
139	239	20	2
165	239	20	1
183	239	20	1
102	240	20	1
118	240	20	2
132	240	20	1
147	240	20	2
231	240	20	1
129	241	20	1
237	241	20	1
120	242	20	1
148	242	20	1
150	242	20	1
183	242	20	1
185	242	20	1
124	243	20	1
125	243	20	1
130	243	20	1
173	243	20	1
247	243	20	1
118	244	20	1
207	244	20	2
213	244	20	2
242	244	20	1
121	245	20	1
137	245	20	1
169	245	20	1
214	245	20	1
241	245	20	1
126	246	20	1
215	246	20	1
221	246	20	1
122	247	20	1
133	247	20	1
137	247	20	1
163	247	20	2
248	247	20	2
166	248	20	1
210	248	20	2
230	248	20	1
143	249	20	2
151	249	20	1
113	250	20	1
227	250	20	1
175	251	20	1
220	251	20	1
122	252	20	1
173	252	20	1
175	252	20	1
207	252	20	1
226	252	20	1
234	252	20	1
122	253	20	1
231	253	20	1
154	254	20	1
226	254	20	1
243	254	20	1
121	255	20	1
143	255	20	2
251	255	20	3
113	256	20	1
157	256	20	1
172	256	20	1
197	257	20	1
228	257	20	1
230	257	20	1
255	257	20	1
175	258	20	1
198	258	20	1
232	258	20	1
193	259	20	1
195	259	20	2
197	259	20	1
231	259	20	1
134	260	20	1
130	261	20	2
141	261	20	1
156	261	20	1
191	261	20	1
207	261	20	1
118	262	20	1
144	262	20	1
156	262	20	1
230	262	20	1
163	263	20	1
191	263	20	1
105	264	20	1
136	264	20	1
146	264	20	1
221	264	20	1
249	264	20	1
162	265	20	1
190	265	20	1
218	265	20	1
232	265	20	1
126	266	20	2
132	266	20	2
136	266	20	1
225	266	20	1
231	266	20	1
239	267	20	1
266	267	20	1
141	268	20	1
209	268	20	2
212	268	20	1
119	269	20	1
159	269	20	1
165	269	20	1
214	269	20	1
113	270	20	1
117	270	20	1
155	270	20	1
166	270	20	1
177	270	20	1
217	270	20	2
227	270	20	2
261	270	20	1
145	271	20	1
159	271	20	1
165	271	20	1
167	271	20	1
225	271	20	1
268	271	20	1
121	272	20	1
125	272	20	1
168	272	20	1
174	272	20	1
255	272	20	2
260	272	20	1
117	273	20	1
178	273	20	1
220	273	20	2
165	274	20	2
169	274	20	1
172	275	20	1
136	276	20	1
142	276	20	1
180	276	20	2
222	276	20	1
231	276	20	1
130	277	20	1
177	277	20	2
152	278	20	1
164	278	20	1
180	278	20	1
227	278	20	1
150	279	20	1
177	279	20	1
178	279	20	1
218	279	20	2
222	279	20	1
224	279	20	1
225	279	20	1
108	280	20	1
125	280	20	1
176	280	20	1
256	280	20	1
131	281	20	1
142	281	20	1
169	281	20	2
218	281	20	1
222	281	20	1
261	281	20	1
162	282	20	2
172	282	20	1
203	282	20	1
276	282	20	1
130	283	20	1
190	283	20	1
226	283	20	1
163	284	20	1
119	285	20	1
157	285	20	1
218	285	20	1
250	285	20	2
151	286	20	1
225	286	20	1
129	287	20	1
146	287	20	1
199	287	20	1
220	287	20	2
221	287	20	1
224	287	20	1
268	287	20	1
269	287	20	1
113	288	20	3
223	288	20	1
225	288	20	1
149	289	20	1
179	289	20	1
173	290	20	1
189	290	20	1
226	290	20	1
117	291	20	1
151	291	20	1
227	291	20	2
129	292	20	1
199	292	20	1
213	292	20	2
217	292	20	1
219	292	20	1
237	292	20	1
249	292	20	1
264	292	20	1
268	292	20	1
204	293	20	1
226	293	20	1
199	294	20	1
209	294	20	1
269	294	20	1
136	295	20	1
120	296	20	1
157	296	20	1
194	296	20	1
