x	y	z	Cristae formation
248	254	20	1
143	255	20	3
149	255	20	3
198	255	20	1
200	255	20	2
246	255	20	2
251	255	20	1
128	256	20	1
145	256	20	1
157	256	20	2
158	256	20	1
205	256	20	1
262	256	20	1
134	257	20	1
146	257	20	1
159	257	20	1
170	257	20	1
171	257	20	1
175	257	20	1
197	257	20	1
230	257	20	1
243	257	20	1
251	257	20	1
255	257	20	1
128	258	20	2
162	258	20	2
215	258	20	1
220	258	20	1
233	258	20	1
144	259	20	2
166	259	20	2
167	259	20	1
195	259	20	2
201	259	20	2
203	259	20	1
231	259	20	2
250	259	20	2
252	259	20	1
130	260	20	2
142	260	20	1
147	260	20	1
157	260	20	1
158	260	20	1
112	261	20	1
130	261	20	1
141	261	20	2
142	261	20	1
147	261	20	1
163	261	20	1
207	261	20	1
215	261	20	1
226	261	20	3
228	261	20	1
231	261	20	1
225	262	20	1
230	262	20	1
254	262	20	4
133	263	20	1
142	263	20	1
163	263	20	2
207	263	20	2
259	263	20	1
265	263	20	1
105	264	20	1
126	264	20	1
136	264	20	2
249	264	20	1
264	264	20	1
134	265	20	1
163	265	20	2
166	265	20	1
176	265	20	1
190	265	20	1
218	265	20	1
232	265	20	2
113	266	20	2
117	266	20	3
120	266	20	1
126	266	20	1
129	266	20	3
132	266	20	1
136	266	20	1
158	266	20	1
225	266	20	1
231	266	20	2
116	267	20	1
117	267	20	1
154	267	20	1
160	267	20	2
239	267	20	1
266	267	20	1
109	268	20	1
113	268	20	1
121	268	20	1
141	268	20	1
151	268	20	1
209	268	20	1
216	268	20	1
107	269	20	1
112	269	20	2
130	269	20	1
147	269	20	2
159	269	20	2
165	269	20	1
246	269	20	1
100	270	20	1
113	270	20	1
114	270	20	1
115	270	20	3
118	270	20	1
147	270	20	2
162	270	20	1
165	270	20	1
166	270	20	1
177	270	20	1
210	270	20	1
226	270	20	1
118	271	20	1
128	271	20	2
165	271	20	3
167	271	20	1
201	271	20	2
222	271	20	1
266	271	20	1
268	271	20	1
107	272	20	1
113	272	20	1
116	272	20	1
117	272	20	1
120	272	20	1
121	272	20	2
154	272	20	1
156	272	20	1
158	272	20	1
168	272	20	2
169	272	20	1
174	272	20	2
175	272	20	1
176	272	20	1
226	272	20	2
132	273	20	1
149	273	20	1
152	273	20	1
170	273	20	2
178	273	20	1
206	273	20	1
211	273	20	1
217	273	20	3
220	273	20	1
139	274	20	2
165	274	20	2
174	274	20	1
185	274	20	1
214	274	20	2
230	274	20	1
134	275	20	1
147	275	20	1
148	275	20	1
154	275	20	2
176	275	20	1
177	275	20	2
200	275	20	1
205	275	20	1
208	275	20	1
221	275	20	1
137	276	20	1
155	276	20	2
158	276	20	1
162	276	20	1
167	276	20	2
182	276	20	1
222	276	20	1
130	277	20	1
154	277	20	1
177	277	20	1
189	277	20	3
211	277	20	1
217	277	20	2
220	277	20	1
227	277	20	1
249	277	20	3
160	278	20	1
180	278	20	1
227	278	20	1
269	278	20	1
270	278	20	1
204	279	20	1
218	279	20	1
224	279	20	2
232	279	20	2
108	280	20	1
109	280	20	1
125	280	20	1
175	280	20	1
176	280	20	1
193	280	20	1
197	280	20	1
217	280	20	2
256	280	20	1
269	280	20	1
131	281	20	1
134	281	20	1
166	281	20	1
216	281	20	2
222	281	20	1
227	281	20	2
261	281	20	1
116	282	20	1
149	282	20	1
162	282	20	1
172	282	20	1
219	282	20	1
276	282	20	1
165	283	20	1
173	283	20	1
176	283	20	1
179	283	20	2
189	283	20	1
190	283	20	1
203	283	20	1
214	283	20	1
216	283	20	2
266	283	20	1
272	283	20	1
149	284	20	1
163	284	20	1
214	284	20	1
224	284	20	1
267	284	20	2
137	285	20	1
171	285	20	1
202	285	20	1
205	285	20	1
210	285	20	2
272	285	20	1
101	286	20	1
133	286	20	1
271	286	20	1
124	287	20	1
205	287	20	1
224	287	20	1
261	287	20	1
268	287	20	1
169	288	20	2
196	288	20	2
215	288	20	1
218	288	20	1
224	288	20	1
124	289	20	1
143	289	20	1
181	289	20	2
222	289	20	1
252	289	20	2
142	290	20	1
161	290	20	1
173	290	20	3
214	290	20	1
250	290	20	1
271	290	20	2
108	291	20	1
117	291	20	1
163	291	20	1
227	291	20	1
104	292	20	1
129	292	20	1
140	292	20	1
146	292	20	2
199	292	20	3
219	292	20	1
244	292	20	2
249	292	20	1
265	292	20	1
268	292	20	2
161	293	20	1
225	293	20	1
258	293	20	1
261	293	20	2
136	294	20	1
174	294	20	1
177	294	20	1
194	294	20	2
209	294	20	3
211	294	20	1
219	294	20	2
136	295	20	2
173	295	20	1
189	295	20	1
220	295	20	5
266	295	20	1
116	296	20	1
120	296	20	1
136	296	20	1
143	296	20	1
157	296	20	1
170	296	20	1
193	296	20	2
202	296	20	1
212	296	20	1
216	296	20	2
133	297	20	1
151	297	20	2
257	297	20	1
268	297	20	4
123	298	20	1
153	298	20	3
165	298	20	1
177	298	20	1
189	298	20	1
203	298	20	1
237	298	20	2
134	299	20	1
161	299	20	3
194	299	20	1
139	300	20	1
174	300	20	2
266	300	20	2
118	301	20	1
155	301	20	1
161	301	20	1
186	301	20	2
233	301	20	2
114	302	20	1
116	302	20	1
187	302	20	1
206	302	20	2
257	302	20	2
101	303	20	2
141	303	20	1
222	303	20	2
96	304	20	1
158	304	20	3
166	304	20	1
185	304	20	1
193	304	20	1
203	304	20	2
237	304	20	1
238	304	20	2
239	304	20	1
256	304	20	2
262	304	20	1
130	305	20	2
177	305	20	1
223	305	20	1
236	305	20	2
249	305	20	1
252	305	20	1
136	306	20	1
146	306	20	1
177	306	20	1
236	306	20	1
241	306	20	1
246	306	20	1
259	306	20	1
100	307	20	1
118	307	20	1
124	307	20	1
166	307	20	1
177	307	20	1
211	307	20	1
238	307	20	1
239	307	20	1
241	307	20	1
103	308	20	1
171	308	20	2
184	308	20	1
186	308	20	2
197	308	20	1
200	308	20	4
201	308	20	3
205	308	20	2
219	308	20	2
220	308	20	1
227	308	20	2
229	308	20	1
257	308	20	1
260	308	20	1
124	309	20	2
134	309	20	2
175	309	20	3
201	309	20	3
203	309	20	2
260	309	20	2
262	309	20	1
267	309	20	1
269	309	20	2
121	310	20	1
182	310	20	1
185	310	20	2
198	310	20	3
241	310	20	1
245	310	20	1
143	311	20	1
152	311	20	2
93	312	20	1
148	312	20	1
168	312	20	3
202	312	20	1
209	312	20	2
164	313	20	1
174	313	20	1
176	313	20	1
182	313	20	1
212	313	20	1
217	313	20	1
229	313	20	1
250	313	20	1
100	314	20	2
142	314	20	1
152	314	20	1
180	314	20	1
201	314	20	1
210	314	20	1
237	314	20	1
268	314	20	1
110	315	20	1
148	315	20	1
150	315	20	1
175	315	20	1
180	315	20	1
215	315	20	1
256	315	20	1
260	315	20	1
263	315	20	2
266	315	20	1
98	316	20	1
119	316	20	1
146	316	20	1
185	316	20	2
198	316	20	2
204	316	20	1
234	316	20	2
244	316	20	1
259	316	20	1
95	317	20	2
103	317	20	1
113	317	20	1
115	317	20	1
145	317	20	1
152	317	20	2
162	317	20	1
117	318	20	2
121	318	20	2
126	318	20	2
129	318	20	1
133	318	20	1
172	318	20	1
185	318	20	1
256	318	20	2
257	318	20	1
98	319	20	1
100	319	20	1
153	319	20	2
171	319	20	1
233	319	20	1
258	319	20	2
168	320	20	1
180	320	20	1
200	320	20	1
201	320	20	1
241	320	20	1
243	320	20	1
259	320	20	1
112	321	20	1
195	321	20	2
196	321	20	3
256	321	20	1
264	321	20	1
92	322	20	1
127	322	20	2
157	322	20	1
180	322	20	1
183	322	20	1
187	322	20	2
190	322	20	1
226	322	20	1
257	322	20	1
99	323	20	1
108	323	20	1
111	323	20	2
118	323	20	1
153	323	20	1
164	323	20	1
198	323	20	1
214	323	20	1
234	323	20	1
236	323	20	1
264	323	20	1
135	324	20	1
149	324	20	2
161	324	20	2
165	324	20	1
169	324	20	3
188	324	20	1
193	324	20	1
194	324	20	1
196	324	20	1
198	324	20	1
203	324	20	2
101	325	20	1
126	325	20	1
179	325	20	1
180	325	20	1
181	325	20	1
187	325	20	2
205	325	20	1
228	325	20	1
122	326	20	1
188	326	20	2
199	326	20	1
203	326	20	1
212	326	20	1
219	326	20	1
240	326	20	1
102	327	20	2
106	327	20	1
139	327	20	1
145	327	20	1
153	327	20	1
188	327	20	1
228	327	20	1
233	327	20	1
120	328	20	3
156	328	20	1
181	328	20	1
183	328	20	2
200	328	20	1
212	328	20	1
257	328	20	2
260	328	20	1
261	328	20	2
98	329	20	4
117	329	20	1
120	329	20	2
165	329	20	1
199	329	20	1
221	329	20	2
253	329	20	1
124	330	20	1
129	330	20	3
131	330	20	2
150	330	20	1
179	330	20	1
259	330	20	2
260	330	20	1
100	331	20	2
136	331	20	1
145	331	20	1
177	331	20	1
179	331	20	2
180	331	20	1
186	331	20	1
205	331	20	1
172	332	20	2
176	332	20	3
192	332	20	1
209	332	20	1
260	332	20	1
96	333	20	2
117	333	20	1
157	333	20	2
161	333	20	1
175	333	20	1
179	333	20	1
204	333	20	1
210	333	20	1
227	333	20	1
235	333	20	2
244	333	20	1
250	333	20	1
261	333	20	1
143	334	20	2
158	334	20	4
183	334	20	2
207	334	20	1
210	334	20	1
224	334	20	1
256	334	20	1
182	335	20	1
134	336	20	3
144	336	20	1
163	336	20	1
169	336	20	2
188	336	20	1
194	336	20	1
199	336	20	2
200	336	20	1
207	336	20	2
222	336	20	2
230	336	20	1
173	337	20	1
194	337	20	2
205	337	20	3
236	337	20	1
246	337	20	1
169	338	20	1
183	338	20	1
190	338	20	2
198	338	20	1
186	339	20	1
242	339	20	1
249	339	20	2
201	340	20	1
173	341	20	1
213	341	20	1
214	341	20	1
238	341	20	2
242	341	20	2
246	341	20	1
227	342	20	1
231	342	20	1
210	343	20	1
223	343	20	1
240	343	20	1
161	344	20	1
181	344	20	1
242	344	20	2
183	345	20	1
240	345	20	1
241	345	20	2
243	345	20	2
187	346	20	1
190	347	20	1
198	347	20	1
161	348	20	1
236	348	20	1
179	349	20	4
192	349	20	3
212	349	20	1
229	349	20	1
169	350	20	1
184	350	20	4
221	350	20	1
231	350	20	1
186	352	20	1
216	352	20	1
231	352	20	1
165	353	20	1
178	353	20	2
184	353	20	1
224	353	20	1
231	353	20	1
210	354	20	1
182	357	20	1
198	357	20	2
178	358	20	1
211	358	20	3
173	359	20	3
176	359	20	1
178	359	20	1
200	359	20	1
218	359	20	2
180	360	20	1
186	360	20	1
206	360	20	1
199	361	20	2
203	361	20	2
205	361	20	2
182	362	20	1
192	362	20	1
197	365	20	2
129	222	21	3
142	224	21	1
175	225	21	2
177	225	21	1
139	228	21	1
146	228	21	1
173	230	21	1
110	231	21	2
129	231	21	1
137	231	21	2
162	232	21	1
129	234	21	1
141	235	21	1
132	236	21	1
140	236	21	2
146	236	21	2
137	237	21	1
138	237	21	1
144	237	21	1
146	237	21	1
164	237	21	1
172	237	21	1
178	237	21	1
128	238	21	2
149	238	21	2
151	238	21	3
131	239	21	1
139	239	21	1
178	239	21	1
132	240	21	1
137	240	21	1
141	240	21	1
190	240	21	2
241	240	21	2
126	241	21	1
135	241	21	1
147	241	21	1
152	241	21	2
137	242	21	1
140	242	21	1
143	242	21	1
129	243	21	2
143	243	21	1
146	243	21	1
132	244	21	1
116	245	21	1
139	245	21	1
217	245	21	1
137	246	21	1
197	247	21	1
232	247	21	1
173	248	21	1
126	250	21	1
131	250	21	5
220	251	21	1
232	251	21	1
220	252	21	1
154	253	21	1
197	253	21	2
225	253	21	1
225	255	21	2
230	255	21	3
231	256	21	1
200	257	21	1
232	257	21	1
140	258	21	1
181	260	21	2
196	260	21	1
231	260	21	1
130	261	21	1
189	262	21	1
162	264	21	1
181	264	21	1
135	265	21	1
162	265	21	2
222	265	21	2
160	268	21	1
183	268	21	1
124	269	21	1
160	269	21	2
178	269	21	1
208	269	21	1
115	270	21	1
120	270	21	2
126	270	21	1
164	270	21	2
235	270	21	1
115	271	21	1
174	271	21	1
166	272	21	1
167	272	21	3
122	273	21	1
157	273	21	1
134	274	21	1
167	274	21	1
176	274	21	1
179	275	21	2
116	276	21	1
117	276	21	2
136	276	21	1
165	276	21	1
169	276	21	1
221	276	21	1
267	276	21	1
172	277	21	1
219	277	21	1
124	278	21	1
170	279	21	2
176	279	21	3
177	279	21	1
178	279	21	1
218	279	21	1
220	279	21	4
225	279	21	1
266	279	21	1
167	280	21	1
172	280	21	1
204	280	21	1
218	280	21	2
219	280	21	1
227	280	21	1
169	281	21	1
173	282	21	1
215	282	21	2
217	282	21	2
220	282	21	1
224	282	21	1
270	282	21	1
216	283	21	1
217	283	21	1
215	284	21	1
125	285	21	1
237	285	21	1
101	286	21	1
217	286	21	2
223	286	21	1
152	287	21	1
251	287	21	2
205	288	21	1
271	288	21	1
217	289	21	1
223	289	21	1
106	291	21	1
244	292	21	2
271	292	21	1
187	294	21	1
218	294	21	1
235	294	21	1
140	295	21	1
217	295	21	1
218	295	21	3
245	295	21	1
126	296	21	1
194	297	21	1
262	297	21	2
177	298	21	1
230	298	21	2
232	298	21	1
192	299	21	2
214	300	21	2
239	300	21	1
267	300	21	1
230	301	21	1
269	301	21	1
236	302	21	1
186	303	21	1
207	303	21	2
187	304	21	1
190	304	21	2
208	304	21	1
240	304	21	1
267	304	21	1
96	305	21	2
204	305	21	1
210	305	21	2
223	305	21	2
242	305	21	1
234	306	21	2
258	306	21	1
203	307	21	1
204	307	21	1
243	307	21	1
180	308	21	1
240	308	21	1
259	308	21	1
260	308	21	1
264	308	21	1
129	309	21	2
170	309	21	1
242	309	21	1
261	309	21	2
265	309	21	1
112	310	21	1
114	310	21	1
166	310	21	1
252	310	21	1
257	310	21	1
261	310	21	3
204	311	21	2
212	311	21	2
260	311	21	1
201	312	21	2
256	312	21	1
258	312	21	1
116	313	21	1
241	313	21	1
258	313	21	1
260	313	21	1
262	313	21	2
172	314	21	1
203	314	21	1
204	314	21	1
230	314	21	1
115	315	21	2
163	315	21	1
214	315	21	3
257	315	21	2
258	315	21	1
181	316	21	1
203	316	21	1
208	316	21	1
254	316	21	1
260	316	21	1
166	317	21	1
180	317	21	1
257	317	21	1
240	318	21	1
260	318	21	1
264	318	21	1
152	319	21	1
241	319	21	1
247	319	21	1
261	319	21	1
92	320	21	1
257	320	21	2
258	320	21	1
262	320	21	1
118	321	21	2
183	321	21	2
249	321	21	2
264	321	21	2
199	322	21	1
258	322	21	1
98	323	21	1
126	323	21	1
200	323	21	2
201	323	21	2
141	324	21	1
180	324	21	1
184	324	21	1
187	324	21	1
177	325	21	1
181	325	21	1
190	325	21	1
195	325	21	1
199	325	21	1
181	326	21	2
94	327	21	1
202	328	21	1
260	328	21	1
131	330	21	2
228	330	21	1
105	331	21	1
138	332	21	1
181	333	21	1
121	334	21	2
142	336	21	1
173	336	21	1
177	336	21	1
183	336	21	2
259	336	21	1
260	336	21	1
180	338	21	1
240	338	21	1
148	339	21	1
189	339	21	1
242	339	21	1
177	340	21	2
237	340	21	1
244	341	21	1
241	345	21	2
180	346	21	1
236	348	21	1
173	349	21	1
179	360	21	1
195	361	21	1
126	226	22	1
154	229	22	2
162	230	22	1
147	234	22	2
132	235	22	1
143	235	22	1
145	235	22	1
148	235	22	1
132	236	22	1
133	236	22	2
129	237	22	1
132	239	22	2
141	239	22	1
149	239	22	1
216	239	22	1
139	240	22	1
132	241	22	1
136	241	22	3
215	241	22	1
129	242	22	1
134	242	22	1
215	242	22	1
149	243	22	1
152	243	22	1
135	247	22	1
216	249	22	2
223	252	22	1
224	253	22	1
226	254	22	1
161	255	22	2
163	256	22	3
196	256	22	2
199	257	22	1
163	258	22	1
162	259	22	1
232	259	22	1
161	260	22	1
162	260	22	1
197	260	22	1
163	264	22	1
120	267	22	1
121	267	22	1
122	267	22	2
132	267	22	1
160	267	22	3
121	268	22	1
122	268	22	1
157	268	22	2
158	268	22	2
165	268	22	2
195	268	22	1
122	269	22	1
159	269	22	1
127	270	22	1
155	270	22	1
165	271	22	1
176	271	22	1
181	271	22	2
120	272	22	1
177	272	22	1
118	273	22	1
174	273	22	1
177	273	22	1
154	274	22	1
168	274	22	1
169	274	22	1
164	275	22	1
165	275	22	2
176	276	22	2
177	276	22	2
176	277	22	1
169	278	22	1
176	278	22	1
217	279	22	1
230	279	22	1
170	280	22	1
173	280	22	1
178	280	22	1
227	280	22	2
170	281	22	1
172	281	22	2
172	282	22	1
175	282	22	1
226	282	22	1
202	284	22	1
219	292	22	1
222	292	22	1
269	294	22	1
215	296	22	2
269	296	22	2
217	297	22	2
268	297	22	1
210	301	22	1
211	301	22	1
238	302	22	3
238	303	22	3
266	303	22	2
207	307	22	4
238	307	22	1
262	307	22	2
238	308	22	1
260	308	22	3
206	309	22	2
231	309	22	2
204	310	22	3
209	310	22	1
259	310	22	1
260	310	22	1
206	311	22	1
231	311	22	1
260	312	22	1
261	313	22	1
236	314	22	1
261	314	22	2
262	316	22	1
236	317	22	1
256	317	22	1
258	318	22	1
184	320	22	1
260	320	22	1
182	321	22	1
181	322	22	2
185	323	22	1
187	323	22	2
179	324	22	2
180	324	22	3
184	324	22	2
194	324	22	1
196	324	22	2
184	325	22	1
188	325	22	1
199	325	22	1
259	326	22	1
184	328	22	1
200	328	22	2
94	331	22	1
181	331	22	1
259	331	22	1
100	332	22	1
240	343	22	2
242	343	22	2
242	344	22	1
244	344	22	2
180	360	22	1
180	225	23	1
154	228	23	2
157	229	23	1
152	231	23	2
157	231	23	2
158	231	23	1
134	234	23	1
138	234	23	1
143	234	23	1
146	234	23	1
140	235	23	1
141	235	23	1
144	235	23	1
145	235	23	1
148	235	23	2
133	237	23	1
214	237	23	1
139	238	23	1
140	238	23	1
145	238	23	1
217	238	23	1
142	240	23	1
130	241	23	2
136	241	23	1
140	241	23	1
141	241	23	1
132	242	23	2
138	242	23	1
149	242	23	1
132	243	23	2
134	243	23	1
214	243	23	1
145	244	23	1
215	246	23	1
218	250	23	1
222	253	23	2
224	253	23	1
196	254	23	1
223	254	23	1
197	255	23	1
231	255	23	1
163	256	23	1
198	256	23	1
193	257	23	1
224	257	23	1
228	257	23	1
220	262	23	3
119	263	23	1
119	264	23	1
122	264	23	1
124	266	23	2
124	267	23	1
127	268	23	1
117	269	23	1
240	269	23	1
156	270	23	1
183	270	23	1
168	271	23	1
154	272	23	1
164	273	23	1
168	273	23	1
177	273	23	1
169	274	23	1
167	275	23	1
224	275	23	2
179	276	23	1
169	278	23	1
176	278	23	1
177	278	23	2
170	279	23	1
219	279	23	3
176	280	23	1
168	281	23	1
169	281	23	3
173	282	23	1
206	282	23	1
174	283	23	1
172	284	23	1
173	284	23	1
176	284	23	1
202	285	23	2
271	285	23	1
203	287	23	1
222	291	23	1
268	292	23	2
271	292	23	1
266	293	23	1
271	293	23	1
219	294	23	1
266	294	23	1
266	295	23	1
215	296	23	1
190	299	23	2
267	299	23	1
211	302	23	1
236	302	23	1
239	302	23	1
212	304	23	1
234	305	23	1
265	305	23	1
205	307	23	1
206	307	23	2
207	307	23	1
235	307	23	1
236	307	23	1
240	307	23	2
259	307	23	1
241	308	23	1
261	308	23	1
262	308	23	1
266	308	23	1
203	309	23	2
257	309	23	1
261	309	23	1
230	311	23	3
240	311	23	1
176	312	23	2
203	312	23	1
237	312	23	2
261	312	23	1
176	313	23	1
203	313	23	2
239	313	23	1
204	314	23	2
232	314	23	2
257	314	23	2
179	315	23	1
238	315	23	1
258	315	23	1
172	316	23	1
258	316	23	1
179	317	23	1
181	317	23	1
256	317	23	1
257	317	23	1
265	317	23	1
182	318	23	1
261	318	23	2
262	318	23	1
166	319	23	1
261	319	23	1
183	321	23	1
187	321	23	1
260	321	23	1
236	322	23	1
256	322	23	1
259	322	23	2
182	323	23	1
185	323	23	1
162	324	23	1
188	325	23	1
192	326	23	1
99	327	23	1
184	327	23	1
199	328	23	2
183	329	23	1
184	330	23	1
102	331	23	1
260	332	23	1
260	336	23	1
235	340	23	1
242	342	23	1
181	223	24	1
178	224	24	1
176	225	24	1
174	226	24	1
157	227	24	1
154	229	24	1
153	232	24	1
138	234	24	3
143	234	24	1
146	234	24	1
137	236	24	1
139	236	24	2
137	237	24	2
138	237	24	1
145	237	24	2
150	237	24	1
132	238	24	1
143	238	24	1
146	238	24	1
149	238	24	3
150	238	24	1
132	239	24	2
133	239	24	1
142	239	24	2
145	239	24	1
108	240	24	1
142	240	24	2
132	241	24	1
144	241	24	1
140	242	24	3
143	242	24	1
146	244	24	1
135	245	24	2
137	245	24	2
142	246	24	1
139	247	24	1
228	247	24	1
215	248	24	1
139	249	24	1
140	249	24	1
230	249	24	2
220	253	24	1
143	255	24	1
142	256	24	2
194	257	24	1
199	258	24	3
118	260	24	2
116	262	24	1
117	262	24	1
118	262	24	1
115	263	24	2
117	263	24	3
120	263	24	3
121	263	24	1
221	263	24	1
119	264	24	1
124	265	24	1
127	265	24	1
165	267	24	1
130	269	24	1
156	269	24	1
162	269	24	1
165	269	24	1
163	270	24	1
184	270	24	2
131	271	24	1
181	271	24	1
128	272	24	1
165	273	24	1
177	273	24	1
169	274	24	3
179	274	24	1
166	275	24	2
167	275	24	2
178	275	24	1
171	276	24	1
168	277	24	1
168	278	24	1
180	278	24	1
170	279	24	1
173	279	24	1
180	279	24	2
170	280	24	2
168	281	24	1
174	281	24	2
179	281	24	1
176	282	24	1
176	284	24	1
177	284	24	2
204	285	24	1
276	286	24	1
275	288	24	1
270	290	24	1
269	292	24	3
197	293	24	1
271	293	24	1
237	294	24	1
191	296	24	1
266	298	24	2
264	299	24	1
235	300	24	2
238	301	24	1
265	301	24	1
267	301	24	2
242	302	24	1
263	302	24	2
266	302	24	2
237	303	24	2
188	304	24	2
235	304	24	1
236	304	24	1
241	304	24	1
262	305	24	1
264	305	24	1
206	306	24	1
239	306	24	2
242	306	24	1
262	306	24	2
266	306	24	1
263	307	24	1
206	308	24	2
209	308	24	1
260	308	24	1
263	308	24	1
232	309	24	1
259	309	24	1
260	309	24	2
261	309	24	2
263	309	24	2
178	310	24	1
238	310	24	1
206	311	24	1
234	311	24	1
235	311	24	1
257	311	24	1
260	311	24	2
266	311	24	1
255	312	24	1
263	312	24	2
177	313	24	1
199	313	24	1
261	313	24	2
175	314	24	1
176	314	24	2
211	314	24	1
234	314	24	1
237	314	24	2
257	314	24	1
260	314	24	1
173	315	24	1
175	315	24	1
177	315	24	1
260	315	24	1
167	317	24	1
169	317	24	1
259	317	24	1
167	318	24	1
169	318	24	1
253	318	24	1
260	318	24	1
182	320	24	1
164	321	24	1
186	321	24	2
259	321	24	1
185	322	24	1
242	322	24	1
187	323	24	1
186	324	24	1
259	324	24	2
182	325	24	1
185	325	24	2
183	326	24	1
261	326	24	1
157	327	24	1
183	327	24	2
184	327	24	2
201	327	24	1
259	328	24	1
99	329	24	2
154	329	24	1
185	329	24	1
186	329	24	1
261	329	24	1
96	330	24	1
103	330	24	1
104	331	24	1
153	331	24	2
181	331	24	2
261	331	24	1
102	332	24	1
258	333	24	1
259	333	24	1
258	334	24	1
259	334	24	1
181	335	24	1
181	336	24	1
259	336	24	1
181	223	25	1
179	224	25	1
157	226	25	1
155	228	25	1
158	228	25	1
161	228	25	1
155	229	25	1
159	230	25	1
161	232	25	1
150	233	25	2
163	233	25	3
137	234	25	1
152	234	25	1
135	235	25	1
136	235	25	2
140	235	25	2
142	235	25	2
143	235	25	1
144	235	25	1
150	235	25	2
141	237	25	2
145	237	25	1
247	237	25	1
249	237	25	1
246	238	25	1
131	239	25	1
135	239	25	2
132	240	25	3
136	241	25	1
134	242	25	1
135	244	25	1
133	246	25	2
229	249	25	1
229	250	25	1
140	253	25	1
225	258	25	1
121	259	25	1
223	260	25	1
118	261	25	1
121	261	25	3
121	262	25	2
119	263	25	1
123	266	25	1
261	266	25	1
180	274	25	1
175	276	25	2
165	278	25	2
173	278	25	1
177	278	25	1
178	278	25	1
165	279	25	1
170	279	25	3
177	279	25	1
170	280	25	1
274	280	25	3
176	281	25	1
165	282	25	2
172	282	25	1
277	288	25	3
199	289	25	1
270	290	25	2
271	291	25	1
266	292	25	3
268	292	25	1
270	293	25	1
269	294	25	1
266	296	25	1
266	297	25	1
268	297	25	1
238	299	25	1
240	301	25	2
264	301	25	1
236	305	25	2
236	307	25	1
243	308	25	2
230	309	25	1
262	309	25	1
260	310	25	2
206	311	25	1
230	311	25	1
258	311	25	1
262	311	25	1
208	312	25	2
259	312	25	1
260	312	25	2
209	314	25	1
262	316	25	2
257	317	25	1
258	318	25	2
259	318	25	1
261	318	25	2
241	320	25	1
257	320	25	2
259	324	25	1
107	331	25	1
259	331	25	1
182	222	26	1
183	222	26	1
180	223	26	1
178	226	26	1
157	230	26	1
159	230	26	1
168	230	26	1
156	231	26	3
142	233	26	2
144	234	26	1
152	234	26	1
140	235	26	1
145	235	26	1
250	236	26	1
135	237	26	1
140	237	26	1
142	237	26	2
143	237	26	1
134	239	26	2
135	240	26	1
136	240	26	1
110	241	26	1
226	241	26	1
132	243	26	2
226	243	26	1
235	243	26	2
226	246	26	1
228	247	26	1
223	248	26	1
226	248	26	1
124	252	26	1
226	252	26	1
224	253	26	1
227	253	26	1
121	258	26	2
