x	y	z	Mismatch repair (MMR) directed by MSH2:MSH6 (MutSalpha)
238	297	27	1
245	297	27	1
226	298	27	1
236	298	27	1
237	298	27	1
245	298	27	1
241	299	27	1
243	299	27	1
226	300	27	1
231	300	27	1
237	300	27	1
240	300	27	1
248	300	27	1
238	301	27	1
239	301	27	1
240	301	27	2
245	301	27	1
238	302	27	1
237	304	27	1
235	305	27	1
232	264	28	2
232	266	28	1
234	266	28	1
231	267	28	1
231	268	28	1
237	268	28	1
237	269	28	1
238	269	28	1
236	270	28	1
237	270	28	1
238	270	28	1
237	271	28	2
233	272	28	1
250	272	28	1
235	274	28	1
235	276	28	1
235	277	28	1
237	277	28	1
238	277	28	1
237	279	28	1
241	280	28	1
237	283	28	1
238	283	28	1
246	283	28	1
235	284	28	1
246	284	28	1
250	284	28	1
242	285	28	1
244	285	28	1
246	286	28	1
248	287	28	1
228	289	28	1
245	289	28	1
249	289	28	1
237	291	28	1
239	291	28	1
250	291	28	1
222	292	28	1
239	292	28	1
240	292	28	2
241	292	28	1
242	292	28	1
247	292	28	1
240	293	28	1
243	293	28	1
241	294	28	1
248	295	28	1
225	300	28	1
236	300	28	1
229	255	29	1
233	256	29	1
235	256	29	1
237	258	29	1
234	260	29	1
230	261	29	1
227	262	29	1
232	263	29	1
245	263	29	2
216	264	29	1
234	265	29	2
239	265	29	2
234	266	29	1
237	266	29	1
192	267	29	1
199	267	29	1
214	267	29	1
226	267	29	1
230	267	29	1
235	267	29	1
217	268	29	1
235	268	29	1
237	268	29	1
238	268	29	1
232	269	29	1
235	269	29	1
240	269	29	1
175	270	29	1
182	271	29	1
214	271	29	1
216	271	29	1
240	271	29	1
224	272	29	1
236	272	29	1
250	273	29	1
234	274	29	1
235	274	29	1
247	274	29	1
208	276	29	1
240	276	29	1
252	276	29	2
240	277	29	1
250	277	29	1
239	278	29	1
244	278	29	3
247	279	29	1
234	280	29	1
236	280	29	2
233	281	29	1
235	281	29	1
247	281	29	1
242	282	29	1
246	282	29	2
251	282	29	1
231	283	29	2
236	283	29	1
244	283	29	1
249	283	29	1
250	283	29	3
222	284	29	1
233	284	29	1
242	284	29	1
226	285	29	1
233	285	29	1
234	285	29	2
240	285	29	1
242	285	29	1
243	285	29	1
244	285	29	1
250	285	29	1
211	286	29	1
252	286	29	1
234	287	29	1
244	287	29	1
249	287	29	1
224	288	29	1
235	288	29	1
224	289	29	1
227	289	29	1
228	289	29	1
236	289	29	1
245	289	29	1
246	289	29	1
254	289	29	1
226	290	29	1
237	290	29	1
243	290	29	1
245	290	29	1
238	291	29	1
240	291	29	2
241	291	29	1
227	292	29	1
238	292	29	1
239	292	29	1
245	292	29	2
248	292	29	1
223	293	29	1
225	293	29	1
246	293	29	1
249	293	29	1
240	294	29	1
223	295	29	1
240	295	29	1
245	295	29	2
247	295	29	1
219	296	29	2
253	296	29	1
227	297	29	3
239	297	29	2
246	297	29	1
248	297	29	1
245	298	29	1
221	299	29	1
226	300	29	1
235	300	29	1
223	301	29	1
225	301	29	1
238	301	29	1
235	302	29	1
229	250	30	1
233	252	30	2
231	253	30	1
237	253	30	1
232	254	30	1
229	256	30	2
203	257	30	1
229	257	30	1
236	257	30	2
237	257	30	1
231	258	30	1
237	258	30	1
205	259	30	2
206	259	30	1
209	259	30	1
214	259	30	1
226	259	30	1
229	259	30	1
239	259	30	1
190	260	30	1
219	260	30	1
223	260	30	1
232	260	30	1
238	260	30	2
199	261	30	1
211	261	30	1
212	261	30	1
224	261	30	1
230	261	30	1
241	261	30	1
178	262	30	1
186	262	30	1
218	262	30	1
220	262	30	1
221	262	30	1
225	262	30	1
247	262	30	1
251	262	30	2
222	263	30	1
230	263	30	2
191	265	30	1
193	265	30	1
208	265	30	1
211	265	30	1
213	265	30	1
232	266	30	1
241	266	30	1
243	266	30	1
247	266	30	1
193	267	30	2
196	267	30	1
219	267	30	1
228	267	30	1
232	267	30	1
236	267	30	2
240	267	30	2
245	267	30	1
246	267	30	1
249	267	30	1
182	268	30	1
188	268	30	1
195	268	30	1
217	268	30	1
226	268	30	2
230	268	30	1
237	268	30	1
238	268	30	1
240	268	30	1
241	268	30	1
244	268	30	1
245	268	30	1
249	268	30	1
243	269	30	1
245	269	30	1
247	269	30	1
250	269	30	1
179	270	30	1
183	270	30	1
200	270	30	1
217	270	30	1
238	270	30	1
244	270	30	1
181	271	30	1
215	271	30	1
216	271	30	1
225	271	30	2
243	271	30	1
180	272	30	1
184	272	30	1
185	272	30	1
216	272	30	1
236	272	30	2
239	272	30	1
203	273	30	1
206	273	30	1
231	273	30	1
177	274	30	2
181	274	30	1
182	274	30	1
236	274	30	1
241	274	30	1
211	275	30	1
212	275	30	1
215	275	30	1
233	275	30	1
237	275	30	1
242	275	30	2
179	276	30	1
236	276	30	1
249	276	30	1
232	277	30	2
249	277	30	1
201	278	30	1
226	278	30	1
237	278	30	1
238	278	30	1
243	278	30	1
238	279	30	1
239	279	30	1
250	279	30	1
254	279	30	1
233	280	30	1
236	280	30	1
242	280	30	1
244	280	30	1
254	280	30	1
246	281	30	1
249	281	30	1
172	282	30	1
174	282	30	1
187	282	30	1
210	282	30	1
220	282	30	1
222	282	30	1
229	282	30	1
247	282	30	2
253	282	30	1
202	283	30	1
209	283	30	1
215	283	30	1
219	283	30	1
234	283	30	1
244	283	30	2
250	283	30	1
180	284	30	1
220	284	30	2
226	284	30	2
236	284	30	1
238	284	30	1
253	284	30	1
254	284	30	2
258	284	30	2
206	285	30	1
223	285	30	1
224	285	30	2
225	285	30	1
227	285	30	1
232	285	30	1
246	285	30	1
248	285	30	1
227	286	30	1
228	286	30	1
229	286	30	1
230	286	30	1
244	286	30	1
250	286	30	2
255	286	30	1
207	287	30	1
228	287	30	1
234	287	30	1
237	287.5	30.5	2
248	287	30	1
251	287	30	1
199	288	30	1
226	288	30	1
228	288	30	2
232	288	30	1
234	288	30	1
241	288	30	1
222	289	30	1
226	289	30	1
233	289	30	1
238	289	30	1
239	289	30	1
240	289	30	1
250	289	30	1
232	290	30	1
233	290	30	1
240	290	30	1
250	290	30	1
257	290	30	2
225	291	30	1
226	291	30	2
229	291	30	1
232	291	30	1
234	291	30	1
247	291	30	1
249	291	30	1
251	291	30	1
258	291	30	1
194	292	30	1
197	292	30	2
198	292	30	3
228	292	30	2
232	292	30	1
241	292	30	1
246	292	30	1
220	293	30	1
221	293	30	1
229	293	30	1
232	293	30	1
241	293	30	1
229	294	30	1
230	294	30	1
231	294	30	1
237	294	30	1
241	294	30	1
249	294	30	1
252	294	30	1
253	294	30	1
197	295	30	1
222	295	30	1
228	295	30	1
229	295	30	1
234	295	30	1
252	295	30	2
257	295	30	1
233	296	30	1
242	296	30	1
243	296	30	1
244	296	30	1
246	296	30	1
247	296	30	1
252	296	30	1
220	297	30	1
223	297	30	1
229	298	30	2
230	298	30	1
237	298	30	1
246	298	30	1
250	299	30	1
223	300	30	1
225	300	30	1
228	300	30	1
232	300	30	1
242	300	30	1
251	300	30	1
225	301	30	1
235	301	30	1
244	301	30	1
247	301	30	1
226	302	30	1
236	302	30	2
239	302	30	1
217	303	30	2
237	303	30	1
240	303	30	1
235	304	30	1
242	304	30	1
236	305	30	1
238	305	30	1
242	305	30	1
238	306	30	1
226	250	31	2
235	251	31	1
216	252	31	1
229	252	31	1
225	253	31	1
232	253	31	1
238	253	31	2
226	254	31	1
227	254	31	1
195	255	31	1
226	255	31	1
237	255	31	1
240	255	31	1
215	256	31	1
216	256	31	1
233	256	31	1
236	256	31	1
215	257	31	1
232	257	31	1
190	258	31	1
228	258	31	1
229	258	31	1
188	259	31	3
216	259	31	1
218	259	31	1
235	259	31	1
186	260	31	1
209	260	31	1
218	260	31	1
224	260	31	1
227	260	31	1
238	260	31	1
239	260	31	1
187	261	31	1
208	261	31	1
229	261	31	1
243	261	31	2
193	262	31	1
220	262	31	1
223	262	31	1
229	262	31	1
233	262	31	1
246	262	31	1
249	262	31	1
200	263	31	2
216	263	31	1
217	263	31	1
220	263	31	1
222	263	31	1
227	263	31	2
240	263	31	1
248	263	31	2
187	264	31	1
204	264	31	1
215	264	31	1
217	264	31	1
218	264	31	1
220	264	31	1
223	264	31	1
224	264	31	2
227	264	31	1
185	265	31	1
186	265	31	1
196	265	31	1
215	265	31	1
222	265	31	1
229	265	31	1
232	265	31	1
235	265	31	1
236	265	31	1
238	265	31	1
240	265	31	1
246	265	31	1
250	265	31	1
211	266	31	1
244	266	31	1
246	266	31	1
251	266	31	1
183	267	31	1
194	267	31	1
211	267	31	2
223	267	31	1
227	267	31	1
229	267	31	1
231	267	31	1
233	267	31	1
235	267	31	2
238	267	31	1
242	267	31	1
245	267	31	1
246	267	31	1
198	268	31	1
213	268	31	1
245	268	31	1
183	269	31	1
198	269	31	1
199	269	31	1
249	269	31	1
173	270	31	1
186	270	31	1
196	270	31	1
198	270	31	2
201	270	31	1
212	270	31	1
231	270	31	1
242	270	31	1
248	270	31	1
174	271	31	1
178	271	31	2
198	271	31	2
204	271	31	1
212	271	31	1
216	271	31	2
238	271	31	1
241	271	31	1
244	271	31	1
247	271	31	1
249	271	31	1
251	271	31	1
182	272	31	1
183	272	31	1
184	272	31	1
215	272	31	1
227	272	31	2
230	272	31	2
239	272	31	1
251	272	31	1
176	273	31	1
184	273	31	1
209	273	31	1
210	273	31	1
211	273	31	1
242	273	31	1
244	273	31	2
203	274	31	1
210	274	31	1
211	274	31	1
225	274	31	1
206	275	31	1
231	275	31	1
238	275	31	1
176	276	31	1
226	276	31	1
233	276	31	2
240	276	31	1
244	276	31	1
236	277	31	1
239	277	31	1
249	277	31	1
177	278	31	1
180	278	31	1
203	278	31	1
205	278	31	1
238	278	31	1
242	278	31	1
243	278	31	2
247	278	31	1
180	279	31	1
205	279	31	1
219	279	31	2
234	279	31	1
246	279	31	1
219	280	31	1
236	280	31	1
237	280	31	1
245	280	31	1
249	280	31	1
184	281	31	1
219	281	31	1
222	281	31	1
228	281	31	1
234	281	31	1
235	281	31	1
240	281	31	2
245	281	31	1
250	281	31	1
251	281	31	1
181	282	31	1
221	282	31	1
233	282	31	1
235	282	31	1
241	282	31	1
246	282	31	1
176	283	31	1
230	283	31	1
232	283	31	1
235	283	31	2
253	283	31	1
175	284	31	1
206	284	31	1
212	284	31	1
220	284	31	1
223	284	31	1
243	284	31	1
244	284	31	1
173	285	31	1
177	285	31	1
178	285	31	1
218	285	31	1
226	285	31	1
243	285	31	1
248	285	31	1
252	285	31	1
204	286	31	1
224	286	31	1
227	286	31	1
229	286	31	1
231	286	31	2
187	287	31	1
220	287	31	1
231	287	31	1
238	287	31	1
241	287	31	1
244	287	31	1
252	287	31	1
223	288	31	1
234	288	31	1
242	288	31	1
253	288	31	3
200	289	31	1
221	289	31	1
235	289	31	1
242	289	31	2
252	289	31	1
221	290	31	1
231	290	31	1
235	290	31	1
237	290	31	1
241	290	31	1
247	290	31	1
197	291	31	1
199	291	31	1
223	291	31	1
226	291	31	3
242	291	31	1
227	292	31	1
242	292	31	1
243	292	31	1
250	292	31	1
251	292	31	1
253	292	31	1
221	293	31	1
241	294	32.8	1
242	293	31	1
247	293	31	1
224	294	31	1
227	294	31	1
228	294	31	1
232	294	31	1
235	294	31	1
237	294	31	1
240	294	31	1
242	294	31	2
251	294	31	1
221	295	31	3
222	295	31	2
232	295	31	2
234	295	31	2
250	295	31	1
257	295	31	1
215	296	31	1
224	296	31	1
225	296	31	1
228	296	31	1
242	296	31	1
243	296	31	1
252	296	31	1
224	297	31	1
225	297	31	1
227	297	31	1
230	297	31	2
231	297	31	1
241	297	31	1
255	297	31	1
196	298	31	1
228	298	31	1
232	298	31	1
245	298	31	1
248	298	31	1
249	298	31	2
250	298	31	1
253	298	31	1
221	299	31	1
224	299	31	2
230	299	31	2
236	299	31	1
237	299	31	1
240	299	31	1
232	300	31	1
235	300	31	1
236	300	31	1
247	300	31	1
229	301	31	2
223	302	31	1
235	302	31	1
239	302	31	1
223	303	31	1
244	303	31	1
246	303	31	1
232	304	31	1
235	304	31	1
238	304	31	1
237	305	31	1
233	306	31	1
223	307	31	1
224	307	31	1
231	252	32	1
193	253	32	1
216	253	32	1
232	253	32	1
237	253	32	1
225	254	32	1
221	255	32	1
224	255	32	1
240	255	32	1
240	256	32	1
208	257	32	1
218	257	32	1
240	257	32	2
207	258	32	1
216	258	32	1
219	258	32	1
226	258	32	1
231	258	32	2
237	258	32	1
239	258	32	1
240	258	32	1
207	259	32	1
222	259	32	2
229	259	32	2
237	259	32	1
242	259	32	1
245	259	32	1
192	260	32	2
210	260	32	1
220	260	32	1
221	260	32	2
228	260	32	1
240	260	32	1
242	260	32	1
245	260	32	1
246	260	32	1
194	261	32	1
212	261	32	1
217	261	32	1
226	261	32	1
228	261	32	1
244	261	32	1
245	261	32	1
194	262	32	1
210	262	32	1
218	262	32	1
225	262	32	1
231	262	32	1
233	262	32	2
235	262	32	1
243	262	32	2
244	262	32	1
246	262	32	1
250	262	32	1
184	263	32	1
193	263	32	1
198	263	32	1
211	263	32	1
216	263	32	1
225	263	32	1
237	263	32	1
245	263	32	1
249	263	32	2
250	263	32	1
192	264	32	1
199	264	32	1
210	264	32	1
215	264	32	1
176	265	32	1
192	265	32	1
195	265	32	1
215	265	32	1
217	265	32	1
230	265	32	1
231	265	32	1
233	265	32	1
234	265	32	1
248	265	32	1
178	266	32	1
188	266	32	1
195	266	32	1
216	266	32	1
229	266	32	1
238	266	32	2
241	266	32	1
243	266	32	1
191	267	32	1
196	267	32	1
197	267	32	1
205	267	32	1
211	267	32	1
233	267	32	1
239	267	32	1
240	267	32	2
242	267	32	1
243	267	32	1
247	267	32	1
248	267	32	1
183	268	32	1
198	268	32	1
216	268	32	2
231	268	32	1
233	268	32	2
241	268	32	1
248	268	32	1
181	269	32	1
193	269	32	1
210	269	32	1
215	269	32	1
228	269	32	1
233	269	32	1
238	269	32	1
240	269	32	2
252	269	32	1
181	270	32	1
203	270	32	1
206	270	32	1
233	270	32	1
244	270	32	1
249	270	32	1
250	270	32	2
173	271	32	2
174	271	32	1
180	271	32	1
209	271	32	1
211	271	32	1
212	271	32	1
214	271	32	1
215	271	32	1
234	271	32	1
235	271	32	2
243	271	32	1
247	271	32	1
250	271	32	2
251	271	32	1
175	272	32	1
182	272	32	1
202	272	32	1
208	272	32	1
226	272	32	1
234	272	32	1
238	272	32	1
246	272	32	1
250	272	32	1
252	272	32	1
174	273	32	1
183	273	32	1
201	273	32	1
205	273	32	1
207	273	32	1
208	273	32	1
212	273	32	1
213	273	32	3
214	273	32	1
215	273	32	1
225	273	32	1
236	273	32	1
240	273	32	1
242	273	32	1
249	273	32	1
173	274	32	1
174	274	32	1
234	274	32	2
237	274	32	1
243	274	32	2
244	274	32	2
184	275	32	1
226	275	32	1
236	275	32	1
247	275	32	1
184	276	32	2
210	276	32	2
233	276	32	1
238	276	32	1
175	277	32	2
205	277	32	1
210	277	32	1
224	277	32	1
236	277	32	1
237	277	32	1
242	277	32	1
247	277	32	2
176	278	32	1
206	278	32	1
225	278	32	1
246	278	32	1
255	278	32	2
179	279	32	1
214	279	32	1
223	279	32	1
234	279	32	1
243	279	32	1
173	280	32	1
189	280	32	1
229	280	32	1
239	280	32	1
248	280	32	1
251	280	32	1
186	281	32	1
221	281	32	1
222	281	32	1
237	281	32	1
240	281	32	1
241	281	32	1
243	281	32	1
178	282	32	1
182	282	32	1
188	282	32	1
218	282	32	1
222	282	32	2
231	282	32	1
245	282	32	1
246	282	32	1
250	282	32	1
251	282	32	1
254	282	32	2
181	283	32	1
208	283	32	1
221	283	32	1
222	283	32	1
226	283	32	1
230	283	32	1
240	283	32	1
251	283	32	1
177	284	32	1
184	284	32	1
206	284	32	1
210	284	32	3
240	284	32	1
248	284	32	1
249	284	32	1
257	284	32	1
180	285	32	1
182	285	32	1
206	285	32	2
219	285	32	2
223	285	32	1
225	285	32	1
230	285	32	1
231	285	32	1
236	285	32	1
244	285	32	2
255	285	32	1
177	286	32	1
178	286	32	1
218	286	32	1
226	286	32	1
234	286	32	1
239	286	32	1
242	286	32	1
246	286	32	1
249	286	32	1
250	286	32	1
225	287	32	2
227	287	32	1
236.5	287.5	32.5	1
238	287	32	1
232	288	32	1
235	288	32	1
240	288	32	1
245	288	32	1
248	288	32	1
250	288	32	1
258	288	32	1
185	289	32	1
222	289	32	2
233	289	32	1
242	289	32	1
248	289	32	1
253	289	32	1
256	289	32	1
185	290	32	1
234	290	32	1
250	290	32	1
198	291	32	2
231	291	32	1
239	291	32	1
244	291	32	1
246	291	32	1
247	291	32	1
254	291	32	1
255	291	32	1
198	292	32	1
204	292	32	1
221	292	32	1
224	292	32	1
227	292	32	1
228	292	32	1
238	292	32	1
243	292	32	1
254	292	32	1
198	293	32	1
207	293	32	3
230	293	32	1
241	293	32	1
245	293	32	1
250	293	32	1
253	293	32	1
199	294	32	1
204	294	32	1
225	294	32	2
227	294	32	1
239	294	32	1
245	294	32	1
228	295	32	1
230	295	32	1
231	295	32	1
236	295	32	1
239	295	32	1
241	295	32	1
245	295	32	1
247	295	32	1
250	295	32	1
187	296	32	1
198	296	32	1
202	296	32	1
220	296	32	1
226	296	32	1
230	296	32	2
235	296	32	1
243	296	32	1
247	296	32	1
249	296	32	2
250	296	32	2
251	296	32	1
219	297	32	1
221	297	32	1
234	297	32	1
237	297	32	1
244	297	32	1
247	297	32	1
250	297	32	1
220	298	32	2
223	298	32	1
227	298	32	1
233	298	32	1
238	298	32	2
244	298	32	1
250	298	32	1
197	299	32	1
235	299	32	1
240	299	32	2
241	299	32	1
248	299	32	1
197	300	32	1
225	300	32	1
227	300	32	1
236	300	32	1
239	300	32	1
244	300	32	1
245	300	32	1
246	300	32	1
247	300	32	1
224	301	32	1
227	301	32	1
229	301	32	1
232	301	32	1
237	301	32	1
231	302	32	1
234	302	32	1
249	302	32	1
207	303	32	1
223	303	32	1
232	303	32	1
239	303	32	1
242	303	32	1
217	304	32	1
220	304	32	1
225	304	32	1
234	304	32	1
237	304	32	1
238	304	32	1
241	304	32	1
242	305	32	1
208	306	32	1
230	306	32	1
234	306	32	1
222	307	32	1
220	308	32	1
227	308	32	1
220	309	32	1
224	309	32	1
231	309	32	1
232	309	32	1
225	310	32	1
227	310	32	1
230	310	32	1
225	311	32	1
228	250	33	1
227	252	33	1
231	252	33	1
240	252	33	1
217	254	33	1
227	254	33	1
240	254	33	1
217	255	33	1
218	255	33	1
237	255	33	1
216	256	33	1
222	256	33	1
223	256	33	1
232	256	33	1
238	256	33	1
240	256	33	1
214	257	33	2
230	257	33	1
215	258	33	1
216	258	33	1
217	258	33	1
223	258	33	1
234	258	33	2
201	259	33	1
209	259	33	1
211	259	33	1
218	259	33	1
224	259	33	1
225	259	33	1
228	259	33	2
231	259	33	1
188	261	33	1
214	261	33	2
219	261	33	1
229	261	33	1
241	261	33	1
242	261	33	1
247	261	33	1
191	262	33	1
210	262	33	1
211	262	33	1
214	262	33	1
223	262	33	1
224	262	33	1
226	262	33	2
227	262	33	1
233	262	33	1
236	262	33	1
239	262	33	1
185	263	33	2
193	263	33	1
199	263	33	1
200	263	33	2
218	263	33	1
220	263	33	1
242	263	33	1
248	263	33	2
188	264	33	1
194	264	33	1
209	264	33	1
210	264	33	1
218	264	33	1
223	264	33	1
229	264	33	2
239	264	33	1
246	264	33	1
247	264	33	1
188	265	33	1
207	265	33	2
212	265	33	1
213	265	33	1
224	265	33	3
184	266	33	1
197	266	33	1
214	266	33	1
221	266	33	1
241	266	33	1
247	266	33	2
250	266	33	1
183	267	33	1
186	267	33	1
192	267	33	2
193	267	33	1
214	267	33	2
216	267	33	1
220	267	33	3
225	267	33	2
242	267	33	1
245	267	33	1
192	268	33	1
193	268	33	1
196	268	33	1
206	268	33	2
209	268	33	1
210	268	33	1
213	268	33	2
214	268	33	1
225	268	33	1
232	268	33	1
240	268	33	1
249	268	33	1
252	268	33	1
193	269	33	1
201	269	33	1
204	269	33	1
209	269	33	1
212	269	33	1
216	269	33	1
224	269	33	2
244	269	33	1
245	269	33	1
174	270	33	1
178	270	33	2
183	270	33	1
186	270	33	1
198	270	33	1
216	270	33	1
233	270	33	1
245	270	33	1
251	270	33	1
173	271	33	1
209	271	33	1
216	271	33	1
226	271	33	1
235	271	33	1
237	271	33	1
243	271	33	1
247	271	33	1
173	272	33	1
176	272	33	1
186	272	33	1
189	272	33	2
203	272	33	1
205	272	33	1
207	272	33	1
242	272	33	1
246	272	33	2
247	272	33	1
183	273	33	1
185	273	33	2
201	273	33	1
202	273	33	1
205	273	33	1
216	273	33	1
238	273	33	1
249	273	33	2
253	273	33	1
177	274	33	1
190	274	33	1
205	274	33	1
209	274	33	1
214	274	33	1
188	275	33	1
200	275	33	1
205	275	33	1
211	275	33	1
237	275	33	1
239	275	33	1
240	275	33	1
246	275	33	1
174	276	33	1
205	276	33	1
232	276	33	1
236	276	33	1
239	276	33	1
178	277	33	2
180	277	33	1
187	277	33	1
206	277	33	3
207	277	33	1
210	277	33	2
