x	y	z	Pyruvate metabolism
115	224	20	1
175	224	20	1
176	224	20	1
135	225	20	1
141	225	20	1
176	225	20	2
158	226	20	1
172	226	20	2
155	227	20	1
119	228	20	1
155	228	20	1
157	228	20	2
158	228	20	1
197	228	20	1
126	229	20	1
153	229	20	2
169	230	20	2
190	230	20	1
204	230	20	1
132	231	20	1
160	231	20	1
170	231	20	1
199	231	20	1
135	232	20	1
137	232	20	1
146	232	20	2
190	232	20	1
130	233	20	1
169	233	20	2
114	234	20	1
154	234	20	2
213	234	20	1
136	235	20	1
137	235	20	1
141	235	20	1
145	235	20	1
222	235	20	2
139	236	20	1
163	236	20	1
137	237	20	1
148	237	20	2
154	237	20	1
173	237	20	1
204	237	20	1
150	238	20	1
128	239	20	2
142	239	20	1
160	239	20	2
183	239	20	1
131	240	20	1
108	241	20	2
122	241	20	1
139	241	20	1
141	241	20	1
145	241	20	1
237	241	20	1
121	242	20	1
123	242	20	1
128	242	20	1
130	242	20	1
141	242	20	1
185	242	20	1
214	242	20	1
237	242	20	1
124	243	20	1
140	243	20	3
123	244	20	2
135	244	20	1
242	244	20	1
108	245	20	1
226	245	20	1
241	245	20	1
117	246	20	1
221	246	20	1
237	246	20	1
240	246	20	1
102	247	20	1
139	247	20	1
163	247	20	1
114	248	20	1
166	248	20	1
210	248	20	1
215	248	20	2
230	248	20	1
145	249	20	1
151	249	20	1
215	249	20	1
101	250	20	1
119	250	20	1
121	250	20	1
157	250	20	1
227	250	20	1
101	251	20	1
207	251	20	1
218	252	20	1
234	252	20	2
120	253	20	2
122	253	20	1
140	253	20	1
222	253	20	1
124	254	20	1
148	254	20	1
154	254	20	1
180	254	20	1
121	255	20	1
149	255	20	1
197	255	20	1
233	255	20	2
246	255	20	1
251	255	20	1
196	256	20	2
198	256	20	1
204	256	20	1
234	256	20	1
262	256	20	1
134	257	20	1
146	257	20	1
164	257	20	1
177	257	20	1
230	257	20	1
232	257	20	1
243	257	20	1
251	257	20	1
163	258	20	1
172	258	20	2
176	258	20	2
198	258	20	1
144	259	20	1
197	259	20	1
229	259	20	1
232	259	20	2
250	259	20	1
134	260	20	1
142	260	20	1
102	261	20	1
130	261	20	1
141	261	20	1
142	261	20	1
156	261	20	1
191	261	20	1
215	261	20	1
228	261	20	2
118	262	20	2
156	262	20	2
225	262	20	1
230	262	20	1
142	263	20	1
163	263	20	1
246	263	20	2
136	264	20	1
187	264	20	1
250	264	20	1
254	264	20	1
264	264	20	1
124	265	20	1
137	265	20	1
179	265	20	1
113	266	20	1
136	266	20	2
160	266	20	1
172	266	20	1
225	266	20	1
117	267	20	1
262	267	20	1
141	268	20	2
209	268	20	1
132	269	20	2
140	269	20	1
149	269	20	1
159	269	20	2
167	269	20	1
173	269	20	2
214	269	20	1
246	269	20	1
257	269	20	1
114	270	20	1
115	270	20	1
155	270	20	1
162	270	20	1
165	270	20	1
177	270	20	1
217	270	20	1
226	270	20	1
261	270	20	1
163	271	20	1
201	271	20	1
225	271	20	1
266	271	20	1
268	271	20	2
107	272	20	1
113	272	20	1
116	272	20	1
117	272	20	1
169	272	20	1
170	272	20	2
175	272	20	1
264	272	20	1
119	273	20	3
123	273	20	1
165	273	20	1
167	273	20	2
170	273	20	2
176	273	20	2
178	273	20	1
201	273	20	1
207	273	20	1
159	274	20	2
185	274	20	1
214	274	20	1
229	274	20	2
200	275	20	1
221	275	20	2
235	275	20	1
268	275	20	1
122	276	20	1
130	276	20	1
136	276	20	1
142	276	20	2
158	276	20	2
174	276	20	1
221	276	20	1
222	276	20	1
231	276	20	1
258	276	20	1
154	277	20	2
211	277	20	1
227	277	20	1
260	277	20	1
160	278	20	1
120	279	20	1
150	279	20	1
156	279	20	1
204	279	20	3
225	279	20	1
232	279	20	1
234	279	20	1
125	280	20	1
132	280	20	1
166	280	20	1
176	280	20	1
224	280	20	2
131	281	20	2
134	281	20	1
218	281	20	1
116	282	20	1
162	282	20	1
167	283	20	1
170	283	20	2
171	283	20	1
203	283	20	1
214	283	20	1
216	283	20	1
226	283	20	3
232	283	20	1
266	283	20	1
272	283	20	1
153	284	20	2
163	284	20	1
224	284	20	2
267	284	20	1
145	285	20	1
171	285	20	1
218	285	20	1
223	285	20	1
250	285	20	1
268	285	20	1
271	286	20	1
155	287	20	1
221	287	20	1
226	287	20	1
268	287	20	2
126	288	20	2
170	288	20	1
196	288	20	1
215	288	20	1
218	288	20	2
124	289	20	2
152	289	20	1
179	289	20	1
271	289	20	1
142	290	20	1
143	290	20	1
195	290	20	1
226	290	20	1
271	290	20	1
106	291	20	1
108	291	20	2
117	291	20	1
149	291	20	1
151	291	20	1
104	292	20	1
140	292	20	1
146	292	20	2
157	292	20	1
189	292	20	1
207	292	20	1
242	292	20	2
244	292	20	1
264	292	20	1
133	293	20	2
134	293	20	1
165	293	20	1
226	293	20	1
118	294	20	1
161	294	20	1
174	294	20	2
211	294	20	1
220	294	20	2
222	294	20	1
264	294	20	1
116	295	20	1
116	296	20	1
143	296	20	1
162	296	20	1
178	296	20	1
201	297	20	1
238	297	20	1
159	298	20	1
165	298	20	1
177	298	20	1
203	298	20	1
230	298	20	1
246	298	20	1
265	298	20	1
269	298	20	1
207	299	20	1
219	299	20	1
235	299	20	1
174	300	20	1
191	300	20	1
114	301	20	1
118	301	20	1
149	301	20	1
155	301	20	1
159	301	20	2
206	302	20	2
219	302	20	1
223	302	20	1
101	303	20	1
156	303	20	1
194	303	20	1
96	304	20	2
238	304	20	1
239	304	20	2
124	305	20	1
249	305	20	1
172	306	20	1
177	306	20	1
182	306	20	2
191	306	20	1
249	306	20	1
259	306	20	1
261	306	20	1
100	307	20	1
241	307	20	1
197	308	20	3
219	308	20	1
220	308	20	1
227	308	20	1
229	308	20	1
249	308	20	1
257	308	20	1
134	309	20	1
202	309	20	1
238	309	20	1
242	309	20	1
267	309	20	1
178	310	20	1
182	310	20	1
198	310	20	1
263	310	20	2
107	311	20	1
264	311	20	1
211	312	20	1
247	312	20	1
94	313	20	1
164	313	20	1
174	313	20	1
176	313	20	1
201	313	20	1
217	313	20	1
227	313	20	1
229	313	20	1
241	313	20	1
250	313	20	1
142	314	20	1
201	314	20	1
259	314	20	1
150	315	20	1
169	315	20	1
215	315	20	1
260	315	20	2
265	315	20	1
119	316	20	1
131	316	20	1
182	316	20	2
204	316	20	2
228	316	20	1
234	316	20	1
235	316	20	1
129	317	20	2
145	317	20	1
162	317	20	1
163	317	20	1
172	317	20	1
233	317	20	1
251	317	20	1
267	317	20	1
129	318	20	1
247	318	20	1
256	318	20	1
258	318	20	1
260	318	20	2
263	318	20	1
100	319	20	2
171	319	20	1
218	319	20	1
242	319	20	2
141	320	20	2
168	320	20	1
182	320	20	1
187	320	20	2
200	320	20	2
204	320	20	1
243	320	20	2
250	320	20	1
183	321	20	1
195	321	20	2
257	321	20	1
92	322	20	1
127	322	20	1
200	322	20	1
226	322	20	1
258	322	20	1
111	323	20	1
153	323	20	2
177	323	20	2
186	323	20	1
233	323	20	1
234	323	20	1
237	323	20	1
135	324	20	1
177	324	20	1
188	324	20	1
194	324	20	1
198	324	20	1
224	324	20	1
101	325	20	1
111	325	20	1
181	325	20	1
183	325	20	2
187	325	20	2
190	325	20	1
195	325	20	2
196	325	20	2
207	325	20	1
216	325	20	1
188	326	20	1
191	326	20	2
196	326	20	1
219	326	20	1
240	326	20	1
106	327	20	1
188	327	20	1
212	327	20	1
256	327	20	1
258	327	20	2
156	328	20	1
183	328	20	1
200	328	20	2
260	328	20	1
120	329	20	1
158	329	20	1
210	329	20	1
221	329	20	3
124	330	20	2
157	330	20	2
195	330	20	1
258	330	20	1
259	330	20	2
260	330	20	1
262	330	20	1
136	331	20	1
180	331	20	1
104	332	20	1
106	332	20	1
113	332	20	2
140	332	20	1
176	332	20	1
191	332	20	1
232	332	20	2
117	333	20	1
137	333	20	1
235	333	20	1
244	333	20	2
261	333	20	1
153	334	20	1
158	334	20	1
205	334	20	1
179	335	20	1
182	335	20	1
237	335	20	1
144	336	20	1
169	336	20	2
175	336	20	1
188	336	20	1
194	336	20	1
248	336	20	2
173	337	20	1
205	337	20	1
246	337	20	1
173	338	20	2
190	338	20	1
198	338	20	1
249	339	20	1
177	340	20	1
201	340	20	2
157	341	20	1
238	341	20	1
246	341	20	1
194	343	20	1
219	343	20	1
223	343	20	1
209	345	20	2
243	345	20	1
190	347	20	2
202	347	20	1
173	348	20	1
236	348	20	1
186	349	20	1
195	349	20	1
229	349	20	1
207	350	20	1
221	350	20	1
231	350	20	1
183	352	20	1
186	352	20	1
231	352	20	1
184	353	20	1
178	354	20	1
210	354	20	2
215	357	20	1
220	358	20	1
222	358	20	1
176	359	20	1
191	359	20	1
200	359	20	1
173	360	20	2
176	360	20	1
179	360	20	1
206	360	20	1
176	361	20	1
185	361	20	1
205	361	20	1
192	362	20	1
193	364	20	1
129	222	21	1
142	224	21	1
180	225	21	1
139	228	21	2
182	228	21	1
173	230	21	1
110	231	21	1
129	231	21	1
137	231	21	1
136	233	21	1
133	236	21	1
214	236	21	1
137	237	21	1
144	237	21	1
154	237	21	1
164	237	21	2
128	238	21	1
131	238	21	2
137	238	21	1
148	238	21	1
131	239	21	2
178	239	21	1
212	240	21	1
133	241	21	2
147	241	21	1
174	241	21	1
214	241	21	1
116	243	21	2
136	243	21	1
146	243	21	1
213	243	21	1
116	245	21	1
139	245	21	1
194	245	21	1
215	245	21	2
132	247	21	1
149	247	21	1
197	247	21	1
232	247	21	1
134	249	21	1
131	250	21	1
217	251	21	1
220	252	21	1
197	253	21	1
225	253	21	1
199	254	21	1
225	254	21	1
161	255	21	1
169	255	21	1
223	255	21	1
225	255	21	1
226	255	21	2
230	255	21	1
122	256	21	1
107	257	21	1
197	257	21	1
200	257	21	2
232	257	21	1
160	259	21	1
137	262	21	2
219	263	21	1
181	264	21	2
160	268	21	1
117	269	21	1
120	270	21	1
156	270	21	1
164	270	21	1
235	270	21	1
159	271	21	1
159	272	21	1
163	272	21	1
166	272	21	1
167	272	21	2
173	272	21	1
133	273	21	1
164	273	21	2
177	273	21	1
178	273	21	1
225	273	21	1
134	274	21	1
154	274	21	2
227	274	21	1
265	274	21	1
219	275	21	1
116	276	21	1
119	277	21	1
218	277	21	2
117	278	21	1
186	279	21	1
216	279	21	1
225	279	21	1
125	280	21	1
172	280	21	1
177	280	21	1
204	280	21	1
218	280	21	1
169	281	21	1
219	281	21	1
224	282	21	1
270	282	21	2
215	284	21	1
222	284	21	3
125	285	21	1
223	285	21	1
237	285	21	1
217	286	21	1
220	286	21	2
152	287	21	1
186	288	21	1
225	289	21	1
106	291	21	1
219	291	21	1
244	292	21	2
268	292	21	1
218	294	21	1
269	294	21	1
140	295	21	1
218	295	21	1
218	296	21	1
154	297	21	1
214	297	21	1
162	298	21	1
232	298	21	1
239	300	21	1
189	302	21	1
105	303	21	1
186	303	21	1
240	303	21	1
187	304	21	1
208	304	21	1
235	304	21	2
266	304	21	1
242	305	21	1
231	306	21	3
235	306	21	2
258	306	21	1
207	307	21	1
236	307	21	1
231	308	21	1
260	308	21	1
239	309	21	1
264	309	21	1
132	310	21	2
162	310	21	1
180	310	21	1
230	310	21	1
252	310	21	2
177	311	21	1
204	311	21	1
148	312	21	1
203	312	21	1
227	312	21	1
256	312	21	2
257	312	21	1
200	313	21	1
241	313	21	1
261	313	21	1
230	314	21	1
237	314	21	1
256	314	21	2
179	315	21	1
257	315	21	1
208	316	21	2
256	316	21	2
166	317	21	1
232	317	21	2
264	317	21	1
177	318	21	1
233	318	21	1
152	319	21	1
241	319	21	1
258	319	21	1
261	319	21	1
258	320	21	2
132	321	21	1
183	321	21	1
258	321	21	1
264	321	21	1
178	322	21	1
98	323	21	1
185	323	21	1
192	323	21	1
243	323	21	1
178	324	21	1
186	324	21	1
195	325	21	1
96	326	21	1
94	327	21	1
180	327	21	1
173	328	21	1
260	328	21	1
99	329	21	1
105	331	21	1
183	331	21	3
181	333	21	1
210	333	21	1
223	334	21	1
142	336	21	1
260	336	21	1
175	337	21	1
189	339	21	1
175	340	21	1
231	340	21	1
225	341	21	1
241	344	21	1
243	345	21	1
236	348	21	1
212	349	21	1
231	350	21	2
179	355	21	1
181	355	21	1
169	356	21	1
175	356	21	1
179	360	21	1
154	230	22	1
142	235	22	1
143	235	22	1
132	236	22	1
140	236	22	1
133	237	22	1
135	237	22	1
143	237	22	1
129	238	22	1
139	238	22	1
132	239	22	2
213	239	22	2
139	240	22	2
152	240	22	1
154	240	22	1
216	240	22	1
132	241	22	1
136	241	22	1
137	241	22	1
140	241	22	1
146	241	22	1
150	241	22	1
214	241	22	2
117	242	22	1
131	242	22	1
144	242	22	1
136	243	22	1
152	243	22	1
136	245	22	1
135	247	22	1
223	252	22	1
227	254	22	1
161	255	22	2
150	256	22	1
162	259	22	2
120	267	22	1
132	267	22	2
195	268	22	1
121	270	22	1
125	270	22	1
127	270	22	1
165	271	22	1
116	272	22	1
120	272	22	1
170	273	22	2
177	273	22	2
156	274	22	1
165	275	22	1
169	278	22	2
170	278	22	1
176	278	22	1
169	279	22	2
171	279	22	1
174	280	22	1
227	280	22	1
271	287	22	2
217	297	22	1
214	300	22	1
267	300	22	1
211	301	22	1
264	302	22	1
268	303	22	1
185	304	22	1
263	304	22	2
264	306	22	2
182	307	22	1
207	307	22	1
234	307	22	1
238	307	22	1
207	308	22	1
238	308	22	1
201	309	22	1
206	309	22	1
250	310	22	2
259	310	22	2
176	312	22	2
175	313	22	1
233	313	22	1
200	314	22	2
179	315	22	1
180	319	22	1
191	321	22	1
258	322	22	1
259	322	22	2
185	323	22	2
187	323	22	1
197	323	22	1
259	323	22	1
261	323	22	1
181	324	22	1
183	324	22	1
184	324	22	2
196	324	22	1
199	328	22	2
200	328	22	1
184	330	22	1
178	334	22	1
176	335	22	1
179	339	22	1
240	343	22	1
157	225	23	1
158	226	23	1
157	228	23	1
157	230	23	1
157	231	23	1
134	234	23	1
146	234	23	1
146	236	23	1
133	237	23	1
214	237	23	1
138	238	23	1
140	238	23	1
150	238	23	1
138	239	23	1
142	240	23	1
135	241	23	1
140	241	23	2
143	241	23	2
145	241	23	1
132	242	23	1
138	242	23	1
215	242	23	1
134	243	23	1
140	243	23	1
214	243	23	2
227	243	23	2
142	244	23	2
219	251	23	1
222	253	23	1
223	254	23	2
197	259	23	1
119	263	23	1
119	267	23	1
121	267	23	2
124	267	23	1
163	268	23	1
240	269	23	1
156	270	23	1
183	270	23	3
169	274	23	1
178	274	23	2
179	274	23	1
226	274	23	2
176	277	23	1
176	278	23	2
170	279	23	1
219	279	23	1
177	281	23	1
210	281	23	1
206	282	23	1
271	286	23	2
203	287	23	1
269	293	23	1
271	293	23	2
217	294	23	1
269	297	23	1
266	298	23	1
267	298	23	1
190	299	23	1
264	299	23	1
239	302	23	1
237	304	23	1
208	305	23	1
264	305	23	2
241	306	23	1
236	307	23	2
262	308	23	1
266	308	23	1
261	309	23	1
257	310	23	2
257	311	23	1
261	312	23	1
176	313	23	1
258	313	23	2
204	314	23	1
257	314	23	1
238	315	23	1
259	315	23	2
260	315	23	1
262	315	23	2
257	317	23	1
265	317	23	1
184	318	23	1
254	318	23	1
259	318	23	1
261	318	23	1
182	319	23	2
256	319	23	1
183	321	23	1
256	321	23	1
236	322	23	1
182	323	23	1
182	325	23	1
183	326	23	1
94	328	23	1
94	330	23	1
184	330	23	1
201	331	23	1
260	332	23	1
235	340	23	1
242	342	23	2
243	343	23	1
180	223	24	1
181	223	24	1
160	225	24	2
176	225	24	2
157	226	24	1
174	226	24	1
157	228	24	2
157	229	24	1
153	232	24	1
135	234	24	1
138	234	24	2
141	234	24	1
146	234	24	2
135	235	24	1
151	235	24	2
146	236	24	1
151	236	24	1
137	237	24	2
138	237	24	1
145	237	24	2
150	237	24	2
143	238	24	1
145	239	24	1
148	239	24	1
108	240	24	1
140	242	24	1
226	242	24	1
147	244	24	1
138	249	24	1
131	252	24	1
134	252	24	1
225	252	24	1
220	253	24	1
196	258	24	1
118	260	24	1
198	261	24	3
223	262	24	2
221	263	24	2
117	264	24	2
118	264	24	1
118	265	24	2
120	265	24	1
127	265	24	1
117	266	24	1
165	267	24	2
166	268	24	1
130	269	24	1
163	270	24	1
131	271	24	2
181	271	24	1
166	272	24	1
165	273	24	1
167	273	24	1
182	273	24	1
166	274	24	1
178	275	24	1
177	277	24	2
180	277	24	1
220	277	24	1
178	278	24	1
168	279	24	2
173	279	24	1
179	279	24	1
169	280	24	1
174	280	24	1
171	281	24	1
174	281	24	2
179	281	24	2
176	282	24	1
173	283	24	1
177	284	24	1
276	286	24	3
277	288	24	1
276	289	24	1
274	290	24	1
271	293	24	1
194	294	24	1
219	296	24	1
237	299	24	1
264	299	24	1
235	300	24	2
263	300	24	1
265	301	24	1
267	301	24	1
263	302	24	1
237	303	24	1
262	305	24	1
263	305	24	1
264	305	24	1
241	306	24	1
263	306	24	2
260	307	24	1
202	308	24	1
235	308	24	3
260	308	24	1
264	308	24	1
237	309	24	1
259	309	24	2
204	310	24	1
239	312	24	1
263	312	24	1
199	313	24	2
264	313	24	1
175	314	24	1
203	314	24	2
237	314	24	1
258	315	24	1
172	316	24	2
167	317	24	1
253	318	24	2
257	319	24	1
262	319	24	3
166	320	24	1
237	322	24	1
179	323	24	1
161	324	24	1
185	325	24	1
188	325	24	1
183	326	24	1
157	327	24	2
184	327	24	1
259	328	24	1
157	329	24	1
261	329	24	1
97	330	24	2
105	330	24	1
153	331	24	1
181	331	24	2
261	331	24	1
102	332	24	1
257	332	24	2
259	333	24	1
178	334	24	2
257	334	24	1
257	335	24	2
259	336	24	1
181	359	24	1
179	222	25	1
158	228	25	3
158	231	25	1
163	233	25	1
152	234	25	1
135	235	25	1
143	235	25	1
133	237	25	2
249	237	25	1
131	239	25	1
135	239	25	1
138	239	25	1
132	240	25	1
228	240	25	1
134	241	25	1
136	241	25	2
226	241	25	1
237	241	25	1
135	242	25	1
134	243	25	1
135	244	25	1
133	246	25	1
135	246	25	1
195	249	25	1
136	251	25	1
136	253	25	1
224	257	25	2
121	258	25	1
223	260	25	2
122	261	25	1
123	262	25	2
120	264	25	1
126	265	25	1
123	266	25	1
178	276	25	3
164	278	25	2
170	279	25	1
165	282	25	1
169	282	25	2
277	288	25	1
199	289	25	1
271	290	25	2
271	291	25	1
268	292	25	1
262	301	25	3
232	308	25	1
243	308	25	1
262	309	25	2
208	310	25	2
206	311	25	1
230	311	25	1
230	312	25	1
260	312	25	1
260	313	25	1
256	314	25	1
258	314	25	1
262	314	25	1
257	317	25	2
260	317	25	1
261	317	25	1
256	319	25	1
239	323	25	4
237	324	25	1
259	324	25	1
183	329	25	1
178	225	26	1
157	228	26	1
159	230	26	1
160	230	26	1
168	230	26	2
157	231	26	1
142	233	26	1
142	234	26	1
144	234	26	1
152	234	26	1
249	235	26	2
248	236	26	1
142	237	26	1
143	237	26	1
137	238	26	1
136	240	26	2
131	241	26	1
136	244	26	1
134	245	26	1
226	246	26	1
228	247	26	2
224	249	26	1
123	253	26	1
121	258	26	1
120	259	26	1
125	267	26	1
120	268	26	1
127	268	26	1
211	268	26	1
122	269	26	1
126	269	26	2
178	277	26	1
163	279	26	1
171	279	26	1
176	279	26	2
165	280	26	1
174	280	26	1
273	281	26	2
275	282	26	2
272	293	26	1
271	294	26	1
268	295	26	1
266	297	26	1
267	298	26	1
260	311	26	1
209	313	26	2
262	314	26	1
261	315	26	1
257	316	26	1
241	320	26	2
242	321	26	1
186	360	26	1
160	229	27	1
155	231	27	1
164	231	27	1
144	234	27	1
153	234	27	1
154	234	27	1
137	236	27	1
249	236	27	1
135	237	27	1
136	237	27	1
137	237	27	1
138	237	27	2
176	237	27	1
138	238	27	1
243	238	27	1
244	238	27	1
182	239	27	1
242	240	27	1
133	241	27	1
134	242	27	1
226	244	27	1
250	245	27	1
227	251	27	2
226	252	27	1
225	253	27	1
122	256	27	1
125	257	27	1
259	267	27	1
121	268	27	1
123	270	27	1
178	278	27	1
274	280	27	1
173	281	27	1
174	281	27	1
274	281	27	1
271	283	27	1
170	284	27	1
173	284	27	1
273	285	27	1
271	291	27	1
177	294	27	1
192	295	27	1
199	299	27	2
232	302	27	1
202	311	27	1
209	311	27	1
206	313	27	1
209	315	27	1
210	315	27	2
259	316	27	2
239	318	27	1
239	319	27	1
259	319	27	2
240	320	27	1
261	324	27	2
260	328	27	1
183	361	27	1
115	228	28	1
162	231	28	2
165	231	28	2
