x	y	z	DNA Replication
239	256	31	2
177	257	31	2
202	257	31	2
218	257	31	2
233	257	31	2
236	257	31	1
237	257	31	1
205	258	31	2
215	258	31	1
227	258	31	1
228	258	31	1
229	258	31	1
230	258	31	1
233	258	31	1
234	258	31	1
239	258	31	1
240	258	31	1
206	259	31	1
209	259	31	1
216	259	31	1
218	259	31	2
219	259	31	2
226	259	31	1
229	259	31	2
230	259	31	1
231	259	31	2
232	259	31	2
235	259	31	1
242	259	31	2
188	260	31	1
190	260	31	1
191	260	31	1
212	260	31	1
216	260	31	1
218	260	31	1
221	260	31	2
227	260	31	1
235	260	31	1
237	260	31	1
240	260	31	1
245	260	31	1
184	261	31	1
187	261	31	1
195	261	31	1
216	261	31	1
225	261	31	1
227	261	31	1
228	261	31	2
229	261	31	1
230	261	31	1
231	261	31	2
239	261	31	1
243	261	31	2
245	261	31	1
249	261	31	2
193	262	31	1
194	262	31	1
207	262	31	1
210	262	31	1
216	262	31	1
220	262	31	1
221	262	31	1
227	262	31	2
235	262	31	1
236	262	31	1
238	262	31	1
242	262	31	1
248	262	31	2
249	262	31	1
185	263	31	1
188	263	31	1
189	263	31	1
198	263	31	1
200	263	31	2
216	263	31	1
217	263	31	1
218	263	31	1
222	263	31	2
223	263	31	1
227	263	31	1
230	263	31	1
233	263	31	1
235	263	31	2
244	263	31	1
245	263	31	2
249	263	31	1
184	264	31	1
197	264	31	1
210	264	31	1
215	264	31	1
217	264	31	2
220	264	31	1
223	264	31	2
224	264	31	1
226	264	31	2
227	264	31	2
228	264	31	1
231	264	31	2
237	264	31	1
244	264	31	1
245	264	31	2
248	264	31	1
184	265	31	2
196	265	31	1
205	265	31	3
214	265	31	1
215	265	31	1
216	265	31	1
223	265	31	2
226	265	31	1
229	265	31	2
231	265	31	2
234	265	31	1
235	265	31	1
243	265	31	1
245	265	31	1
246	265	31	4
250	265	31	1
186	266	31	1
191	266	31	1
193	266	31	1
213	266	31	1
215	266	31	1
217	266	31	1
219	266	31	1
220	266	31	1
228	266	31	1
231	266	31	1
232	266	31	1
241	266	31	1
246	266	31	1
248	266	31	1
182	267	31	1
186	267	31	1
211	267	31	2
219	267	31	1
222	267	31	2
223	267	31	1
229	267	31	2
231	267	31	1
235	267	31	2
236	267	31	1
241	267	31	1
244	267	31	1
245	267	31	1
247	267	31	1
184	268	31	1
193	268	31	2
197	268	31	1
203	268	31	1
210	268	31	1
213	268	31	1
215	268	31	1
216	268	31	1
219	268	31	1
220	268	31	1
224	268	31	1
231	268	31	1
232	268	31	3
240	268	31	1
243	268	31	2
244	268	31	1
247	268	31	1
191	269	31	2
193	269	31	2
194	269	31	1
199	269	31	2
201	269	31	1
204	269	31	1
209	269	31	1
213	269	31	1
214	269	31	1
215	269	31	1
238	269	31	1
246	269	31	1
247	269	31	1
252	269	31	2
181	270	31	1
185	270	31	1
186	270	31	1
198	270	31	2
200	270	31	1
207	270	31	1
215	270	31	2
239	270	31	1
247	270	31	2
248	270	31	1
249	270	31	1
182	271	31	1
185	271	31	1
200	271	31	1
212	271	31	1
213	271	31	1
215	271	31	1
225	271	31	1
233	271	31	1
235	271	31	3
244	271	31	2
176	272	31	1
183	272	31	2
204	272	31	1
205	272	31	1
210	272	31	1
212	272	31	1
225	272	31	2
227	272	31	2
232	272	31	1
234	272	31	1
235	272	31	1
236	272	31	1
237	272	31	1
240	272	31	2
243	272	31	2
248	272	31	1
250	272	31	1
251	272	31	2
181	273	31	1
211	273	31	3
212	273	31	2
213	273	31	2
214	273	31	1
232	273	31	1
234	273	31	1
236	273	31	2
239	273	31	1
179	274	31	1
182	274	31	1
204	274	31	3
205	274	31	2
209	274	31	1
210	274	31	1
211	274	31	2
214	274	31	1
225	274	31	2
230	274	31	1
239	274	31	2
241	274	31	1
250	274	31	2
182	275	31	1
201	275	31	1
205	275	31	1
211	275	31	1
231	275	31	2
235	275	31	1
236	275	31	1
237	275	31	1
238	275	31	1
239	275	31	1
241	275	31	2
244	275	31	1
250	275	31	1
176	276	31	1
181	276	31	1
234	276	31	1
238	276	31	3
239	276	31	2
241	276	31	1
246	276	31	1
252	276	31	1
253	276	31	1
204	277	31	2
233	277	31	1
238	277	31	1
239	277	31	1
240	277	31	2
244	277	31	1
177	278	31	2
180	278	31	2
206	278	31	1
207	278	31	1
236	278	31	2
240	278	31	1
242	278	31	1
245	278	31	2
246	278	31	1
247	278	31	1
180	279	31	3
208	279	31	1
234	279	31	2
236	279	31	1
238	279	31	1
245	279	31	1
249	279	31	1
253	279	31	1
175	280	31	1
176	280	31	2
205	280	31	1
219	280	31	2
221	280	31	1
226	280	31	1
236	280	31	2
237	280	31	1
238	280	31	2
241	280	31	2
247	280	31	1
248	280	31	2
249	280	31	2
181	281	31	2
210	281	31	1
219	281	31	1
224	281	31	1
231	281	31	1
235	281	31	1
248	281	31	1
173	282	31	1
179	282	31	1
181	282	31	1
223	282	31	1
225	282	31	1
232	282	31	1
233	282	31	2
234	282	31	1
246	282	31	1
254	282	31	1
179	283	31	2
182	283	31	1
209	283	31	1
221	283	31	1
234	283	31	1
235	283	31	1
239	283	31	1
243	283	31	1
244	283	31	1
253	283	31	1
175	284	31	2
177	284	31	1
179	284	31	2
182	284	31	2
219	284	31	1
222	284	31	1
224	284	31	1
231	284	31	1
235	284	31	1
236	284	31	1
238	284	31	2
244	284	31	1
248	284	31	2
249	284	31	1
250	284	31	2
257	284	31	1
177	285	31	1
178	285	31	1
218	285	31	1
219	285	31	1
220	285	31	1
224	285	31	1
225	285	31	2
234	285	31	1
235	285	31	1
236	285	31	1
238	285.5	31.5	1
240	285	31	2
244	285	31	2
247	285	31	1
250	285	31	1
251	285	31	2
252	285	31	1
255	285	31	1
180	286	31	2
204	286	31	1
218	286	31	3
220	286	31	3
221	286	31	1
231	286	31	1
238	286	31	1
240	286	31	1
244	286	31	1
252	286	31	1
187	287	31	1
190	287	31	1
219	287	31	1
223	287	31	2
224	287	31	1
226	287	31	1
229	287	31	1
230	287	31	1
237	287	31	2
238	287	31	1
240	287	31	1
241	287	31	1
246	287	31	1
251	287	31	1
252	287	31	1
255	287	31	1
187	288	31	2
222	288	31	2
223	288	31	1
225	288	31	1
234	288	31	1
242	288	31	1
245	288	31	1
246	288	31	1
247	288	31	2
251	288	31	1
253	288	31	2
205	289	31	1
222	289	31	2
224	289	31	1
227	289	31	2
231	289	31	3
234	289	31	1
235	289	31	1
237	289	31	1
240	289	31	1
246	289	31	1
247	289	31	1
250	289	31	2
254	289	31	1
200	290	31	2
225	290	31	1
226	290	31	1
231	290	31	1
234	290	31	2
237	290	31	1
239	290	31	2
240	290	31	1
241	290	31	1
248	290	31	1
250	290	31	1
197	291	31	1
198	291	31	1
199	291	31	2
200	291	31	1
222	291	31	2
223	291	31	1
227	291	31	1
229	291	31	1
230	291	31	1
231	291	31	1
237	291	31	1
245	291	31	1
247	291	31	1
249	291	31	2
254	291	31	3
197	292	31	1
201	292	31	1
222	292	31	1
230	292	31	1
231	292	31	2
238	292	31	2
243	292	31	2
246	292	31	1
252	292	31	1
256	292	31	1
198	293	31	2
222	293	31	1
228	293	31	1
230	293	31	1
231	293	31	1
235	293	31	2
239	293	31	1
246	293	31	1
256	293	31	1
202	294	31	1
209	294	31	1
220	294	31	1
224	294	31	2
230	294	31	1
232	294	31	1
233	294	31	1
244	294	31	1
245	294	31	2
253	294	31	1
220	295	31	2
226	295	31	1
228	295	31	1
234	295	31	1
248	295	31	1
249	295	31	1
252	295	31	2
199	296	31	2
231	296	31	3
235	296	31	1
242	296	31	1
253	296	31	2
195	297	31	1
221	297	31	1
225	297	31	1
241	297	31	1
242	297	31	1
243	297	31	2
248	297	31	1
255	297	31	1
196	298	31	1
223	298	31	1
224	298	31	1
226	298	31	1
232	298	31	1
238	298	31	1
240	298	31	1
242	298	31	1
245	298	31	1
247	298	31	1
248	298	31	1
249	298	31	1
251	298	31	1
224	299	31	2
240	299	31	1
243	299	31	3
245	299	31	1
248	299	31	4
251	299	31	2
224	300	31	1
226	300	31	1
228	300	31	1
229	300	31	1
235	300	31	1
237	300	31	1
238	300	31	1
246	300	31	1
248	300	31	3
224	301	31	1
227	301	31	1
229	301	31	1
232	301	31	1
234	301	31	1
236	301	31	1
237	301	31	2
243	301	31	1
246	301	31	2
248	301	31	2
249	301	31	2
220	302	31	1
229	302	31	1
232	302	31	1
235	302	31	1
240	302	31	2
243	302	31	1
244	302	31	2
246	302	31	2
231	303	31	2
232	303	31	1
235	303	31	1
239	303	31	3
241	303	31	1
242	303	31	2
243	303	31	2
244	303	31	2
245	303	31	2
246	303	31	1
243	304	31	2
223	305	31	1
224	305	31	1
225	305	31	1
236	305	31	2
233	306	31	1
223	307	31	1
224	307	31	1
223	308	31	1
225	308	31	1
226	309	31	1
226	250	32	1
231	250	32	1
215	251	32	1
226	251	32	1
228	251	32	1
229	251	32	1
226	252	32	1
227	252	32	2
231	252	32	1
193	253	32	1
214	253	32	1
216	253	32	1
217	253	32	1
218	253	32	1
223	253	32	1
225	253	32	1
227	253	32	1
232	253	32	1
230	254	32	1
236	254	32	1
238	254	32	1
214	255	32	2
216	255	32	2
236	255	32	1
237	255	32	1
238	255	32	2
177	256	32	2
210	256	32	1
215	256	32	1
219	256	32	1
236	256	32	2
237	256	32	1
240	256	32	1
209	257	32	1
218	257	32	1
219	257	32	2
229	257	32	1
230	257	32	1
238	257	32	3
190	258	32	3
215	258	32	1
216	258	32	1
217	258	32	1
218	258	32	1
219	258	32	1
228	258	32	1
231	258	32	1
246	258	32	1
188	259	32	2
191	259	32	1
207	259	32	1
216	259	32	1
217	259	32	2
220	259	32	1
229	259	32	1
234	259	32	2
240	259	32	1
182	260	32	1
192	260	32	1
210	260	32	1
211	260	32	4
221	260	32	1
222	260	32	1
235	260	32	2
236	260	32	2
238	260	32	1
240	260	32	1
242	260	32	1
243	260	32	1
244	260	32	1
246	260	32	1
211	261	32	1
212	261	32	1
215	261	32	1
216	261	32	1
218	261	32	1
219	261	32	1
220	261	32	1
222	261	32	1
238	261	32	2
246	261	32	5
186	262	32	1
194	262	32	1
203	262	32	1
209	262	32	1
210	262	32	1
215.5	262.5	32.5	1
217	262	32	1
218	262	32	1
219	262	32	1
225	262	32	1
227	262	32	2
231	262	32	1
235	262	32	2
236	262	32	5
248	262	32	1
250	262	32	1
184	263	32	1
193	263	32	1
200	263	32	1
213	263	32	1
216	263	32	1
218	263	32	1
221	263	32	2
222	263	32	1
224	263	32	2
225	263	32	1
226	263	32	2
227	263	32	1
230	263	32	1
235	263	32	2
236	263	32	1
243	263	32	1
247	263	32	1
249	263	32	1
251	263	32	2
191	264	32	2
192	264	32	1
193	264	32	1
194	264	32	1
200	264	32	1
202	264	32	1
204	264	32	1
210	264	32	1
212	264	32	1
215	264	32	2
216	264	32	1
221	264	32	2
224	264	32	1
227	264	32	1
228	264	32	1
230	264	32	1
240	264	32	1
246	264	32	1
247	264	32	1
250	264	32	1
185	265	32	1
186	265	32	1
188	265	32	1
189	265	32	1
193	265	32	2
194	265	32	2
195	265	32	1
198	265	32	1
213	265	32	2
216	265	32	1
220	265	32	1
222	265	32	1
229	265	32	2
231	265	32	1
233	265	32	1
234	265	32	1
239	265	32	1
243	265	32	1
244	265	32	1
251	265	32	2
178	266	32	1
184	266	32	1
188	266	32	1
189	266	32	1
196	266	32	1
203	266	32	3
212	266	32	1
214	266	32	3
217	266	32	1
224	266	32	1
229	266	32	2
232	266	32	2
236	266	32	1
237	266	32	1
240	266	32	2
241	266	32	3
243	266	32	3
245	266	32	1
249	266	32	2
184	267	32	1
188	267	32	1
191	267	32	1
193	267	32	1
194	267	32	2
196	267	32	2
214	267	32	1
215	267	32	1
216	267	32	1
225	267	32	3
231	267	32	1
237	267	32	1
238	267	32	1
243	267	32	1
245.5	267.5	32.5	1
247	267	32	1
248	267	32	1
252	267	32	1
186	268	32	4
188	268	32	1
195	268	32	4
198	268	32	1
207	268	32	1
212	268	32	1
215	268	32	1
228	268	32	1
231	268	32	1
233	268	32	1
238	268	32	1
248	268	32	3
253	268	32	1
175	269	32	1
177	269	32	2
181	269	32	1
182	269	32	1
184	269	32	1
193	269	32	3
196	269	32	1
204	269	32	1
209	269	32	1
211	269	32	1
214	269	32	1
215	269	32	1
222	269	32	1
223	269	32	2
238	269	32	1
239	269	32	1
241	269	32	2
243	269	32	1
244	269	32	1
245	269	32	1
246	269	32	1
249	269	32	1
250	269	32	1
252	269	32	1
172	270	32	1
174	270	32	2
180	270	32	1
185	270	32	1
196	270	32	1
197	270	32	1
200	270	32	1
203	270	32	2
206	270	32	1
207	270	32	1
211	270	32	1
212	270	32	1
216	270	32	2
222	270	32	1
234	270	32	2
241	270	32	1
243	270	32	1
244	270	32	1
173	271	32	3
174	271	32	1
182	271	32	1
183	271	32	1
184	271	32	1
186	271	32	2
202	271	32	2
207	271	32	2
209	271	32	1
210	271	32	1
211	271	32	1
212	271	32	1
214	271	32	1
216	271	32	1
231	271	32	1
235	271	32	2
237	271	32	1
241	271	32	2
243	271	32	1
244	271	32	1
246	271	32	3
247	271	32	1
250	271	32	1
177	272	32	1
183	272	32	2
186	272	32	1
198	272	32	1
201	272	32	2
206	272	32	1
207	272	32	1
208	272	32	2
212	272	32	1
214	272	32	1
226	272	32	1
227	272	32	1
230	272	32	4
235	272	32	2
237	272	32	1
239	272	32	1
240	272	32	1
241	272	32	1
244	272	32	1
245	272	32	1
246	272	32	1
248	272	32	1
249	272	32	1
174	273	32	2
182	273	32	1
204	273	32	1
207	273	32	1
208	273	32	1
210	273	32	1
211	273	32	1
212	273	32	5
213	273	32	1
214	273	32	1
225	273	32	1
228	273	32	2
229	273	32	1
234	273	32	1
235	273	32	1
240	273	32	1
243	273	32	1
245	273	32	2
249	273	32	1
182	274	32	1
184	274	32	1
185	274	32	2
203	274	32	1
211	274	32	1
213	274	32	1
214	274	32	1
234	274	32	2
235	274	32	2
237	274	32	1
238	274	32	1
240	274	32	1
241	274	32	1
246	274	32	1
250	274	32	1
181	275	32	2
183	275	32	1
184	275	32	1
186	275	32	1
208	275	32	1
211	275	32	1
215	275	32	1
226	275	32	1
235	275	32	2
238	275	32	3
247	275	32	3
252	275	32	1
174	276	32	1
204	276	32	1
205	276	32	1
215	276	32	1
228	276	32	1
233	276	32	1
234	276	32	1
235	276	32	2
242	276	32	1
204	277	32	1
210	277	32	1
216	277	32	1
236	277	32	1
239	277	32	2
240	277	32	1
241	277	32	2
242	277	32	1
243	277	32	1
244	277	32	1
245	277	32	2
247	277	32	1
254	277	32	1
177	278	32	1
224	278	32	2
225	278	32	1
236	278	32	2
237	278	32	2
244	278	32	1
246	278	32	1
248	278	32	2
177	279	32	2
178	279	32	1
205	279	32	1
207	279	32	2
219	279	32	3
234	279	32	1
236	279	32	1
240	279	32	1
242	279	32	1
245	279	32	2
246	279	32	2
247	279	32	1
250	279	32	1
255	279	32	1
173	280	32	2
175	280	32	1
177	280	32	1
217	280	32	2
219	280	32	1
220	280	32	1
221	280	32	1
223	280	32	1
238	280	32	1
239	280	32	2
240	280	32	2
246	280	32	1
249	280	32	1
251	280	32	1
173	281	32	2
175	281	32	1
182	281	32	1
210	281	32	1
219	281	32	2
220	281	32	1
221	281	32	1
222	281	32	1
223	281	32	1
226	281	32	2
232	281	32	1
236	281	32	2
242	281	32	1
244	281	32	1
250	281	32	1
254	281	32	1
174	282	32	1
182	282	32	1
220	282	32	1
221	282	32	2
223	282	32	2
226	282	32	1
231	282	32	2
232	282	32	1
237	282	32	1
244	282	32	1
246	282	32	1
251	282	32	1
256	282	32	1
175	283	32	2
176	283	32	2
179	283	32	1
181	283	32	1
222	283	32	1
223	283	32	1
226	283	32	2
242	283	32	1
244	283	32	1
248	283	32	2
178	284	32	1
208	284	32	1
210	284	32	2
219	284	32	1
221	284	32	1
222	284	32	1
225	284	32	1
226	284	32	1
229	284	32	2
234	284	32	1
237	284	32	1
240	284	32	1
241	284	32	1
245	284	32	1
247	284	32	1
248	284	32	1
251	284	32	3
252	284	32	1
176	285	32	1
177	285	32	3
182	285	32	1
204	285	32	1
205	285	32	2
206	285	32	1
208	285	32	1
222	285	32	1
229	285	32	1
231	285	32	1
235	285	32	2
237	285	32	1
241	285	32	1
245	285	32	2
249	285	32	1
253	285	32	2
255	285	32	1
177	286	32	2
180	286	32	1
183	286	32	2
207	286	32	1
209	286	32	2
218	286	32	1
221	286	32	1
222	286	32	1
224	286	32	1
226	286	32	1
228	286	32	1
229	286	32	1
231	286	32	3
236	286	32	1
237	286	32	2
240	286	32	1
242	286	32	1
243	286	32	1
247	286	32	2
249	286	32	1
250	286	32	1
177	287	32	1
219	287	32	1
221	287	32	1
223	287	32	1
225	287	32	2
230	287	32	1
231	287	32	1
236.5	287.5	32.5	1
238	287	32	1
240	287	32	2
241	287	32	1
245	287	32	1
246	287	32	1
247	287	32	1
249	287	32	1
202	288	32	1
220	288	32	1
221	288	32	1
226	288	32	2
227	288	32	1
232	288	32	1
239	288	32	1
244	288	32	1
246	288	32	1
248	288	32	2
249	288	32	3
253	288	32	3
187	289	32	1
200	289	32	1
201	289	32	1
224	289	32	1
229	289	32	1
230	289	32	1
233	289	32	1
237	289	32	1
242	289	32	3
243	289	32	1
247	289	32	1
248	289	32	2
187	290	32	2
199	290	32	1
206	290	32	1
220	290	32	2
222	290	32	1
225	290	32	2
229	290	32	1
230	290	32	1
231	290	32	1
232	290	32	1
234	290	32	2
237	290	32	2
241	290	32	1
244	290	32	3
245	290	32	2
247	290	32	1
252	290	32	1
255	290	32	1
198	291	32	3
200	291	32	2
224	291	32	1
229	291	32	1
231	291	32	2
241	291	32	1
242	291	32	1
244	291	32	2
245	291	32	1
247	291	32	1
255	291	32	1
256	291	32	2
198	292	32	1
201	292	32	1
203	292	32	2
221	292	32	1
225	292	32	1
228	292	32	1
234	292	32	1
238	292	32	1
242	292	32	1
246	292	32	1
250	292	32	2
251	292	32	2
254	292	32	1
255	292	32	1
197	293	32	1
198	293	32	1
199	293	32	1
200	293	32	1
221	293	32	1
225	293	32	1
234	293	32	1
237	293	32	2
241	293	32	1
244	293	32	2
247	293	32	1
250	293	32	2
251	293	32	2
256	293	32	1
180	294	32	2
198	294	32	1
199	294	32	1
204	294	32	2
221	294	32	2
224	294	32	1
227	294	32	1
228	294	32	2
236	294	32	1
237	294	32	1
239	294	32	2
242	294	32	1
245	294	32	1
246	294	32	1
181	295	32	1
192	295	32	2
217	295	32	1
223	295	32	1
224	295	32	1
227	295	32	2
229	295	32	1
232	295	32	1
239	295	32	1
249	295	32	1
251	295	32	1
253	295	32	1
198	296	32	1
202	296	32	1
220	296	32	2
225	296	32	2
232	296	32	1
235	296	32	1
241	296	32	1
245	296	32	2
247	296	32	1
249	296	32	2
250	296	32	2
252	296	32	1
255	296	32	2
221	297	32	1
226	297	32	1
227	297	32	1
229	297	32	1
234	297	32	1
244	297	32	1
246	297	32	1
249	297	32	1
250	297	32	1
252	297	32	1
255	297	32	1
197	298	32	2
202	298	32	2
219	298	32	1
220	298	32	1
221	298	32	2
230	298	32	1
232	298	32	1
233	298	32	1
237	298	32	1
239	298	32	1
246	298	32	1
248	298	32	2
249	298	32	1
250	298	32	2
253	298	32	1
227	299	32	1
228	299	32	1
231	299	32	1
237	299	32	1
241	299	32	1
244	299	32	2
247	299	32	1
185	300	32	1
227	300	32	1
228	300	32	2
232	300	32	1
236	300	32	2
237	300	32	3
244	300	32	1
247	300	32	1
210	301	32	1
221	301	32	2
223	301	32	3
225	301	32	1
227	301	32	3
231	301	32	4
234	301	32	2
235	301	32	1
237	301	32	2
239	301	32	1
240	301	32	1
241	301	32	1
244	301	32	3
245	301	32	1
246	301	32	1
222	302	32	2
224	302	32	2
231	302	32	1
233	302	32	2
236	302	32	1
239	302	32	1
240	302	32	1
243	302	32	1
248	302	32	1
207	303	32	1
222	303	32	1
223	303	32	1
225	303	32	4
234	303	32	1
239	303	32	1
241	303	32	1
217	304	32	1
220	304	32	1
230	304	32	1
231	304	32	1
236	304	32	2
237	304	32	1
239	304	32	1
244	304	32	1
204	305	32	1
226	305	32	2
234	305	32	2
242	305	32	2
208	306	32	1
222	306	32	1
233	306	32	1
237	306	32	1
241	306	32	2
242	306	32	1
225	307	32	2
234	307	32	1
221	308	32	1
223	308	32	2
229	308	32	1
220	309	32	1
225	309	32	1
231	309	32	1
235	309	32	1
227	310	32	1
229	310	32	1
230	310	32	1
231	310	32	2
225	311	32	1
227	312	32	1
229	312	32	1
235	313	32	2
228	249	33	2
232	249	33	1
230	251	33	2
223	252	33	1
226	252	33	1
231	252	33	1
240	252	33	2
216	253	33	1
217	253	33	2
218	253	33	1
221	253	33	2
222	253	33	1
225	253	33	1
228	253	33	1
231	253	33	1
240	253	33	1
223	254	33	1
230	254	33	2
231	254	33	2
235	254	33	1
236	254	33	1
240	254	33	1
220	255	33	1
224	255	33	2
216	256	33	2
221	256	33	1
225	256	33	1
232	256	33	3
238	256	33	1
240	256	33	1
216	257	33	2
218	257	33	2
221	257	33	1
224	257	33	1
230	257	33	1
235	257	33	1
215	258	33	1
216	258	33	1
217	258	33	1
219	258	33	1
223	258	33	1
230	258	33	1
233	258	33	1
239	258	33	2
242	258	33	2
243	258	33	2
244	258	33	2
189	259	33	1
194	259	33	1
201	259	33	1
217	259	33	2
218	259	33	1
220	259	33	1
223	259	33	1
225	259	33	1
237	259	33	2
246	259	33	3
192	260	33	1
213	260	33	1
215	260	33	1
219	260	33	2
224	260	33	1
230	260	33	1
231	260	33	1
233	260	33	1
236	260	33	1
238	260	33	1
239	260	33	1
240	260	33	1
241	260	33	1
243	260	33	1
246	260	33	1
195	261	33	1
205	261	33	1
208	261	33	2
211	261	33	1
219	261	33	1
225	261	33	2
226	261	33	3
227	261	33	1
230	261	33	1
231	261	33	1
238	261	33	1
244	261	33	1
245	261	33	2
247	261	33	1
191	262	33	2
211	262	33	1
214	262	33	1
221	262	33	2
224	262	33	1
231	262	33	1
236	262	33	1
238	262	33	2
242	262	33	1
246	262	33	1
249	262	33	3
250	262	33	2
188	263	33	1
189	263	33	1
191	263	33	2
203	263	33	2
211	263	33	1
213	263	33	1
218	263	33	1
223	263	33	1
224	263	33	2
227	263	33	1
228	263	33	1
233	263	33	2
236	263	33	1
237	263	33	1
247	263	33	1
248	263	33	3
251	263	33	1
185	264	33	1
187	264	33	1
189	264	33	1
191	264	33	1
195	264	33	1
209	264	33	1
210	264	33	1
212	264	33	2
216	264	33	1
221	264	33	1
223	264	33	2
224	264	33	1
225	264	33	1
228	264	33	1
231	264	33	2
239	264	33	2
249	264	33	1
186	265	33	1
188	265	33	1
207	265	33	1
214	265	33	2
218	265	33	1
220	265	33	1
222	265	33	1
225	265	33	1
226	265	33	1
233	265	33	1
235	265	33	1
242	265	33	2
243	265	33	1
244	265	33	1
245	265	33	1
248	265	33	1
251	265	33	2
252	265	33	1
184	266	33	1
185	266	33	1
186	266	33	1
187	266	33	2
189	266	33	1
190	266	33	1
191	266	33	1
192	266	33	1
193	266	33	2
194	266	33	2
195	266	33	1
204	266	33	1
215	266	33	1
218	266	33	1
222	266	33	1
224	266	33	2
225	266	33	1
228	266	33	1
242	266	33	1
247	266	33	1
250	266	33	1
182	267	33	1
184	267	33	1
191	267	33	2
192	267	33	1
193	267	33	1
194	267	33	3
197	267	33	1
212	267	33	1
220	267	33	1
221	267	33	1
228	267	33	1
240	267	33	2
247	267	33	1
248	267	33	1
250	267	33	1
252	267	33	1
253	267	33	2
183	268	33	1
188	268	33	3
191	268	33	1
195	268	33	1
196	268	33	1
206	268	33	2
207	268	33	3
208	268	33	1
209	268	33	1
211	268	33	1
215	268	33	1
219	268	33	2
231	268	33	1
232	268	33	1
245	268	33	1
249	268	33	1
250	268	33	1
185	269	33	1
191	269	33	1
193	269	33	1
194	269	33	1
196	269	33	1
208	269	33	1
209	269	33	1
211	269	33	1
212	269	33	2
219	269	33	1
227	269	33	1
235	269	33	1
241	269	33	2
243	269	33	1
244	269	33	2
246	269	33	1
251	269	33	2
174	270	33	1
178	270	33	1
184	270	33	1
188	270	33	2
194	270	33	2
205	270	33	1
207	270	33	1
209	270	33	1
239	270	33	1
247	270	33	2
249	270	33	3
173	271	33	1
175	271	33	2
178	271	33	1
179	271	33	1
185	271	33	1
187	271	33	1
190	271	33	1
208	271	33	1
211	271	33	2
216	271	33	1
224	271	33	1
225	271	33	1
229	271	33	1
231	271	33	1
233	271	33	1
235	271	33	2
238	271	33	1
239	271	33	1
240	271	33	1
241	271	33	1
243	271	33	1
245	271	33	1
247	271	33	1
172	272	33	1
176	272	33	1
182	272	33	1
183	272	33	1
184	272	33	2
186	272	33	2
187	272	33	1
189	272	33	1
201	272	33	1
205	272	33	2
207	272	33	2
208	272	33	2
217	272	33	2
231	272	33	1
232	272	33	2
239	272	33	2
240	272	33	1
241	272	33	1
242	272	33	1
244	272	33	2
245	272	33	1
247	272	33	2
249	272	33	1
174	273	33	1
176	273	33	2
182	273	33	1
183	273	33	1
184	273	33	2
186	273	33	1
188	273	33	1
196	273	33	1
201	273	33	1
202	273	33	1
205	273	33	1
210	273	33	2
211	273	33	1
214	273	33	1
215	273	33	1
216	273	33	1
226	273	33	2
239	273	33	1
243	273	33	1
247	273	33	1
170	274	33	1
185	274	33	3
190	274	33	2
193	274	33	2
202	274	33	2
203	274	33	1
204	274	33	1
205	274	33	1
209	274	33	1
210	274	33	1
212	274	33	1
214	274	33	2
232	274	33	1
233	274	33	1
237	274	33	2
238	274	33	3
240	274	33	1
243	274	33	1
244	274	33	1
245	274	33	2
175	275	33	1
186	275	33	2
188	275	33	2
206	275	33	1
209	275	33	1
211	275	33	2
212	275	33	3
213	275	33	1
214	275	33	1
215	275	33	1
216	275	33	1
237	275	33	1
239	275	33	1
241	275	33	1
244	275	33	3
251	275	33	1
174	276	33	2
190	276	33	1
192	276	33	2
201	276	33	1
206	276	33	2
214	276	33	2
215	276	33	1
232	276	33	1
235	276	33	1
242	276	33	1
244	276	33	2
173	277	33	1
174	277	33	2
180	277	33	1
183	277	33	3
187	277	33	1
202	277	33	1
205	277	33	1
210	277	33	1
216	277	33	1
232	277	33	1
234	277	33	1
238	277	33	1
239	277	33	1
241	277	33	1
243	277	33	1
244	277	33	1
245	277	33	2
246	277	33	2
247	277	33	1
174	278	33	1
204	278	33	1
207	278	33	1
209	278	33	2
210	278	33	1
223	278	33	1
232	278	33	1
234	278	33	3
237	278	33	1
240	278	33	1
243	278	33	1
245	278	33	2
175	279	33	1
176	279	33	1
178	279	33	2
181	279	33	1
208	279	33	3
210	279	33	2
220	279	33	1
231	279	33	1
234	279	33	1
240	279	33	1
245	279	33	2
175	280	33	1
176	280	33	2
177	280	33	2
208	280	33	1
209	280	33	1
223	280	33	1
225	280	33	2
241	280	33	1
247	280	33	1
248	280	33	1
249	280	33	1
173	281	33	1
175	281	33	2
178	281	33	1
179	281	33	1
180	281	33	1
204	281	33	3
221	281	33	1
222	281	33	3
224	281	33	1
239	281	33	1
243	281	33	2
244	281	33	1
175	282	33	1
179	282	33	1
185	282	33	2
188	282	33	1
205	282	33	2
210	282	33	1
213	282	33	1
214	282	33	1
220	282	33	1
223	282	33	1
226	282	33	1
229	282	33	1
233	282	33	1
235	282	33	2
237	282	33	1
238	282	33	2
242	282	33	1
243	282	33	2
245	282	33	1
247	282	33	1
248	282	33	1
250	282	33	1
251	282	33	2
253	282	33	3
185	283	33	1
189	283	33	1
206	283	33	1
221	283	33	1
226	283	33	1
230	283	33	4
232	283	33	2
233	283	33	1
237	283	33	1
239	283	33	1
240	283	33	1
241	283	33	1
246	283	33	2
250	283	33	2
176	284	33	1
180	284	33	1
188	284	33	1
207	284	33	1
219	284	33	3
221	284	33	1
222	284	33	2
224	284	33	2
225	284	33	1
