x	y	z	Integration of energy metabolism
235	259	31	2
237	259	31	1
239	259	31	1
188	260	31	1
190	260	31	1
195	260	31	1
209	260	31	1
221	260	31	1
224	260	31	1
228	260	31	1
234	260	31	3
237	260	31	2
240	260	31	1
181	261	31	1
187	261	31	1
188	261	31	1
211	261	31	2
213	261	31	1
216	261	31	1
217	261	31	1
228	261	31	1
229	261	31	4
234	261	31	1
243	261	31	3
244	261	31	1
246	261	31	1
186	262	31	1
210	262	31	1
216	262	31	1
219	262	31	1
223	262	31	1
225	262	31	1
226	262	31	2
227	262	31	1
236	262	31	2
238	262	31	1
246	262	31	1
249	262	31	2
186	263	31	1
189	263	31	2
193	263	31	1
194	263	31	2
197	263	31	1
198	263	31	1
216	263	31	3
217	263	31	4
218	263	31	1
223	263	31	1
228	263	31	1
230	263	31	1
232	263	31	1
234	263	31	2
238	263	31	1
244	263	31	1
249	263	31	1
178	264	31	3
184	264	31	1
194	264	31	2
195	264	31	1
197	264	31	2
214	264	31	1
216	264	31	1
217	264	31	1
220	264	31	1
222	264	31	1
226	264	31	1
227	264	31	1
231	264	31	1
232	264	31	1
238	264	31	1
240	264	31	4
244	264	31	2
245	264	31	1
185	265	31	2
192	265	31	1
194	265	31	1
200	265	31	1
213	265	31	2
215	265	31	1
226	265	31	1
229	265	31	2
233	265	31	1
234	265	31	1
239	265	31	1
245	265	31	1
249	265	31	2
187	266	31	1
189	266	31	1
191	266	31	1
194	266	31	1
198	266	31	1
211	266	31	2
212	266	31	2
213	266	31	2
217	266	31	1
219	266	31	1
228	266	31	1
231	266	31	1
232	266	31	2
241	266	31	1
245	266	31	2
247	266	31	1
251	266	31	2
183	267	31	1
186	267	31	1
192	267	31	1
195	267	31	1
196	267	31	2
197	267	31	1
199	267	31	1
219	267	31	1
222	267	31	2
229	267	31	1
231	267	31	3
233	267	31	2
246	267	31	1
248	267	31	2
184	268	31	1
193	268	31	2
197	268	31	2
213	268	31	2
218	268	31	2
219	268	31	2
220	268	31	1
222	268	31	2
224	268	31	1
225	268	31	1
231	268	31	1
232	268	31	2
234	268	31	1
241	268	31	2
242	268	31	1
245	268	31	2
247	268	31	1
188	269	31	1
191	269	31	2
193	269	31	1
206	269	31	1
213	269	31	2
230	269	31	1
232	269	31	1
234	269	31	1
238	269	31	1
239	269	31	1
240	269	31	1
243	269	31	1
247	269	31	1
178	270	31	1
180	270	31	1
186	270	31	1
199	270	31	1
201	270	31	1
217	270	31	1
237	270	31	1
239	270	31	2
244	270	31	1
249	270	31	1
250	270	31	1
171	271	31	1
172	271	31	1
174	271	31	3
176	271	31	1
204	271	31	1
209	271	31	2
212	271	31	2
214	271	31	2
215	271	31	1
216	271	31	2
225	271	31	1
231	271	31	2
232	271	31	1
237	271	31	1
239	271	31	1
240	271	31	1
244	271	31	1
245	271	31	1
246	271	31	2
251	271	31	3
199	272	31	2
205	272	31	2
206	272	31	1
208	272	31	1
210	272	31	1
214	272	31	1
215	272	31	1
218	272	31	1
227	272	31	1
230	272	31	1
235	272	31	1
236	272	31	2
237	272	31	1
238	272	31	1
254	272	31	1
176	273	31	1
212	273	31	1
215	273	31	2
229	273	31	2
232	273	31	1
234	273	31	1
237	273	31	1
240	273	31	2
248	273	31	1
249	273	31	1
250	273	31	1
175	274	31	1
179	274	31	1
180	274	31	1
185	274	31	1
204	274	31	1
209	274	31	2
210	274	31	1
214	274	31	1
216	274	31	1
225	274	31	1
230	274	31	1
232	274	31	1
233	274	31	1
236	274	31	2
243	274	31	1
252	274	31	2
201	275	31	1
205	275	31	2
206	275	31	2
235	275	31	1
236	275	31	2
238	275	31	1
239	275	31	1
243	275	31	1
244	275	31	1
176	276	31	1
181	276	31	1
184	276	31	1
205	276	31	2
237	276	31	2
238	276	31	1
240	276	31	1
241	276	31	3
244	276	31	1
174	277	31	1
205	277	31	1
234	277	31	1
235	277	31	1
236	277	31	1
237	277	31	1
238	277	31	1
240	277	31	1
245	277	31	1
177	278	31	2
178	278	31	2
203	278	31	1
204	278	31	1
206	278	31	2
207	278	31	1
236	278	31	1
238	278	31	1
245	278	31	3
180	279	31	1
208	279	31	1
236	279	31	2
237	279	31	2
242	279	31	1
246	279	31	1
247	279	31	1
232	280	31	2
246	280	31	1
248	280	31	1
249	280	31	1
250	280	31	1
179	281	31	3
184	281	31	1
204	281	31	1
206	281	31	1
210	281	31	1
228	281	31	1
233	281	31	1
243	281	31	2
244	281	31	1
245	281	31	1
251	281	31	1
254	281	31	1
173	282	31	1
175	282	31	2
179	282	31	1
180	282	31	1
219	282	31	4
223	282	31	1
225	282	31	1
231	282	31	1
248	282	31	1
250	282	31	3
253	282	31	1
256	282	31	1
176	283	31	3
179	283	31	2
218	283	31	2
221	283	31	1
224	283	31	1
230	283	31	4
231	283	31	1
235	283	31	2
239	283	31	1
240	283	31	1
242	283	31	2
243	283	31	1
246	283	31	1
252	283	31	1
181	284	31	1
209	284	31	4
220	284	31	1
223	284	31	1
236	284	31	2
250	284	31	2
257	284	31	1
173	285	31	1
177	285	31	2
178	285	31	1
179	285	31	2
206	285	31	1
219	285	31	1
220	285	31	1
224	285	31	1
225	285	31	1
231	285	31	1
234	285	31	1
245	285	31	1
251	285	31	1
255	285	31	1
256	285	31	1
204	286	31	3
221	286	31	1
222	286	31	1
224	286	31	2
246	286	31	1
249	286	31	1
187	287	31	1
190	287	31	1
222	287	31	1
225	287	31	1
227	287	31	1
228	287	31	1
230	287	31	1
237	287	31	1
243	287	31	1
244	287	31	1
246	287	31	2
248	287	31	1
252	287	31	2
253	287	31	1
255	287	31	1
186	288	31	1
187	288	31	2
221	288	31	1
222	288	31	1
223	288	31	1
230	288	31	1
236	288	31	2
240.5	288.5	31.5	1
245	288	31	1
246	288	31	1
247	288	31	1
249	288	31	1
251	288	31	1
253	288	31	3
224	289	31	1
225	289	31	1
227	289	31	3
232	289	31	1
233	289	31	1
234	289	31	2
238	289	31	1
245	289	31	1
246	289	31	1
247	289	31	1
250	289	31	1
252	289	31	3
222	290	31	1
225	290	31	1
227	290	31	1
230	290	31	1
234	290	31	3
239	290	31	2
240	290	31	1
243	290	31	2
247	290	31	1
248	290	31	1
197	291	31	1
199	291	31	1
222	291	31	1
226	291	31	3
235	291	31	1
238	291	31	1
240	291	31	1
241	291	31	1
242	291	31	1
245	291	31	1
247	291	31	1
254	291	31	1
197	292	31	1
199	292	31	1
227	292	31	1
230	292	31	1
242	292	31	1
243	292	31	1
247	292	31	1
251	292	31	1
252	292	31	1
253	292	31	1
198	293	31	2
221	293	31	1
222	293	31	1
231	293	31	1
232	293	31	1
233	293	31	1
235	293	31	2
238	293	31	1
241	294	32.8	1
248	293	31	1
202	294	31	1
209	294	31	1
226	294	31	1
228	294	31	1
230	294	31	1
233	294	31	1
235	294	31	2
237	294	31	1
242	294	31	2
243	294	31	2
244	294	31	1
246	294	31	2
252	294	31	1
253	294	31	1
198	295	31	1
220	295	31	1
221	295	31	2
222	295	31	1
226	295	31	2
228	295	31	1
229	295	31	1
233	295	31	1
234	295	31	1
235	295	31	1
240	295	31	2
243	295	31	2
247	295	31	1
249	295	31	2
250	295	31	3
252	295	31	1
255	295	31	1
257	295	31	2
188	296	31	2
197	296	31	2
199	296	31	1
200	296	31	1
215	296	31	2
223	296	31	1
229	296	31	1
234	296	31	2
235	296	31	1
242	296	31	2
245	296	31	2
246	296	31	1
247	296	31	1
250	296	31	1
253	296	31	1
231	297	31	1
236	297	31	3
241	297	31	2
243	297	31	1
248	297	31	1
252	297	31	1
255	297	31	1
205	298	31	1
228	298	31	3
235	298	31	2
239	298	31	1
247	298	31	1
249	298	31	3
230	299	31	2
233	299	31	1
237	299	31	2
243	299	31	1
245	299	31	1
246	299	31	1
248	299	31	1
251	299	31	2
224	300	31	1
225	300	31	4
226	300	31	1
228	300	31	1
230	300	31	1
232	300	31	1
235	300	31	1
237	300	31	2
238	300	31	2
241	300	31	1
244	300	31	1
248	300	31	3
250	300	31	4
216	301	31	1
225	301	31	1
229	301	31	2
230	301	31	1
233	301	31	1
234	301	31	1
242	301	31	2
245	301	31	3
224	302	31	1
226	302	31	1
232	302	31	2
240	302	31	2
243	302	31	1
245	302	31	1
248	302	31	1
224	303	31	1
234	303	31	2
235	303	31	6
241	303	31	1
243	303	31	1
232	304	31	1
243	304	31	1
224	305	31	1
225	305	31	1
236	305	31	2
237	305	31	1
238	305	31	1
242	305	31	1
223	306	31	1
231	306	31	1
233	306	31	1
223	307	31	1
224	307	31	1
234	307	31	1
237	307	31	1
223	308	31	1
231	250	32	1
227	251	32	3
217	252	32	2
226	252	32	1
227	252	32	1
215	253	32	2
216	253	32	1
217	253	32	1
223	253	32	3
224	253	32	2
227	253	32	1
237	253	32	1
240	253	32	2
227	254	32	1
228	254	32	1
235	254	32	2
238	254	32	1
239	254	32	1
188	255	32	1
214	255	32	1
215	255	32	1
216	255	32	1
221	255	32	2
228	255	32	1
230	255	32	2
232	255	32	1
235	255	32	1
240	255	32	1
227	256	32	1
234	256	32	1
240	256	32	2
242	256	32	2
192	257	32	1
203	257	32	2
208	257	32	1
209	257	32	1
210	257	32	2
238	257	32	1
240	257	32	1
182	258	32	1
190	258	32	1
192	258	32	1
193	258	32	2
213	258	32	1
218	258	32	2
226	258	32	1
230	258	32	1
232	258	32	1
233	258	32	1
235	258	32	1
237	258	32	1
239	258	32	2
246	258	32	1
191	259	32	4
192	259	32	1
193	259	32	1
209	259	32	1
211	259	32	2
213	259	32	1
214	259	32	1
215	259	32	1
216	259	32	1
228	259	32	1
229	259	32	2
234	259	32	1
237	259	32	1
243	259	32	2
182	260	32	1
211	260	32	1
216	260	32	1
228	260	32	1
236	260	32	1
238	260	32	1
240	260	32	1
242	260	32	1
244	260	32	2
211	261	32	1
212	261	32	1
215	261	32	1
216	261	32	1
218	261	32	1
220	261	32	2
226	261	32	1
229	261	32	1
230	261	32	1
231	261	32	1
242	261	32	1
245	261	32	1
189	262	32	1
196	262	32	1
203	262	32	1
207	262	32	3
209	262	32	1
216	262	32	2
217	262	32	3
227	262	32	1
228	262	32	1
238	262	32	1
242	262	32	1
243	262	32	1
246	262	32	1
249	262	32	1
250	262	32	1
189	263	32	2
193	263	32	1
208	263	32	2
213	263	32	1
216	263	32	1
218	263	32	3
220	263	32	1
221	263	32	1
224	263	32	1
228	263	32	1
230	263	32	2
231	263	32	2
233	263	32	1
236	263	32	1
241	263	32	1
242	263	32	2
243	263	32	1
246	263	32	1
247	263	32	2
250	263	32	1
251	263	32	2
186	264	32	1
188	264	32	1
191	264	32	1
193	264	32	2
200	264	32	1
215	264	32	1
217	264	32	1
221	264	32	3
223	264	32	2
224	264	32	1
227	264	32	1
231	264	32	2
233	264	32	1
236	264	32	1
238	264	32	1
240	264	32	1
245	264	32	2
246	264	32	1
248	264	32	1
176	265	32	1
184	265	32	1
185	265	32	1
187	265	32	1
188	265	32	1
192	265	32	1
196	265	32	1
198	265	32	1
212	265	32	2
213	265	32	1
216	265	32	1
217	265	32	1
224	265	32	2
231	265	32	1
232	265	32	1
234	265	32	1
235	265	32	1
238	265	32	2
243	265	32	1
244	265	32	2
178	266	32	1
184	266	32	1
189	266	32	1
194	266	32	2
196	266	32	1
213	266	32	1
217	266	32	1
229	266	32	3
234	266	32	2
236	266	32	1
237	266	32	1
239	266	32	1
241	266	32	1
251	266	32	1
183	267	32	2
188	267	32	1
192	267	32	3
194	267	32	1
197	267	32	2
208	267	32	1
209	267	32	1
211	267	32	1
214	267	32	1
215	267	32	2
225	267	32	1
228	267	32	1
230	267	32	1
231	267	32	2
243	267	32	1
246	267	32	1
252	267	32	2
186	268	32	1
188	268	32	1
195	268	32	1
198	268	32	1
206	268	32	1
211	268	32	1
212	268	32	1
215	268	32	1
219	268	32	1
231	268	32	2
238	268	32	1
239	268	32	1
243	268	32	1
245	268	32	1
252	268	32	2
175	269	32	1
177	269	32	1
186	269	32	1
187	269	32	2
191	269	32	1
194	269	32	1
196	269	32	1
210	269	32	1
211	269	32	2
218	269	32	1
223	269	32	1
228	269	32	1
232	269	32	1
233	269	32	2
238	269	32	1
239	269	32	1
240	269	32	2
242	269	32	1
243	269	32	1
244	269	32	1
251	269	32	1
252	269	32	1
184	270	32	1
185	270	32	1
207	270	32	2
211	270	32	1
212	270	32	2
224	270	32	2
232	270	32	1
234	270	32	1
241	270	32	1
245	270	32	1
249	270	32	2
250	270	32	1
176	271	32	1
177	271	32	1
180	271	32	1
182	271	32	1
183	271	32	1
184	271	32	1
196	271	32	3
202	271	32	1
206	271	32	1
207	271	32	5
208	271	32	2
209	271	32	1
210	271	32	1
215	271	32	1
233	271	32	1
234	271	32	1
237	271	32	1
240	271	32	1
241	271	32	1
244	271	32	1
251	271	32	2
173	272	32	1
176	272	32	2
182	272	32	3
184	272	32	2
185	272	32	2
198	272	32	2
200	272	32	3
201	272	32	1
208	272	32	1
210	272	32	3
213	272	32	2
214	272	32	1
216	272	32	2
225	272	32	1
227	272	32	1
228	272	32	1
235	272	32	2
237	272	32	1
238	272	32	1
239	272	32	2
240	272	32	1
246	272	32	1
250	272	32	1
251	272	32	1
252	272	32	1
255	272	32	1
185	273	32	1
205	273	32	1
206	273	32	1
211	273	32	1
213	273	32	1
214	273	32	1
215	273	32	1
225	273	32	1
228	273	32	2
238	273	32	1
242	273	32	1
173	274	32	1
179	274	32	1
181	274	32	2
183	274	32	2
185	274	32	1
202	274	32	1
203	274	32	1
205	274	32	2
210	274	32	1
211	274	32	1
213	274	32	1
215	274	32	1
235	274	32	2
237	274	32	1
241	274	32	1
181	275	32	1
184	275	32	1
202	275	32	1
203	275	32	1
210	275	32	1
213	275	32	1
215	275	32	3
238	275	32	1
240	275	32	2
249	275	32	1
250	275	32	1
174	276	32	3
203	276	32	1
205	276	32	2
228	276	32	3
235	276	32	1
236	276	32	1
239	276	32	2
241	276	32	1
242	276	32	1
246	276	32	1
174	277	32	2
204	277	32	4
205	277	32	2
210	277	32	2
224	277	32	1
236	277	32	1
237	277	32	1
238	277	32	1
240	277	32	1
241	277	32	1
247	277	32	2
248	277	32	2
250	277	32	1
254	277	32	1
204	278	32	1
225	278	32	1
235	278	32	1
238	278	32	1
239	278	32	1
240	278	32	1
243	278	32	1
244	278	32	1
245	278	32	1
249	278	32	1
178	279	32	1
181	279	32	1
207	279	32	1
223	279	32	1
244	279	32	1
246	279	32	1
255	279	32	1
178	280	32	1
180	280	32	1
208	280	32	3
229	280	32	1
237	280	32	1
239	280	32	2
242	280	32	1
248	280	32	2
182	281	32	3
210	281	32	1
217	281	32	2
219	281	32	1
220	281	32	1
222	281	32	1
223	281	32	1
226	281	32	1
234	281	32	1
236	281	32	1
237	281	32	1
239	281	32	1
240	281	32	1
241	281	32	1
242	281	32	2
244	281	32	1
246	281	32	1
251	281	32	1
254	281	32	1
174	282	32	1
182	282	32	2
187	282	32	1
222	282	32	1
224	282	32	2
226	282	32	1
229	282	32	1
231	282	32	1
233	282	32	1
237	282	32	1
240	282	32	1
241	282	32	1
246	282	32	1
250	282	32	2
254	282	32	1
181	283	32	1
183	283	32	2
222	283	32	1
224	283	32	1
226	283	32	1
230	283	32	1
237	283	32	3
240	283	32	1
246	283	32	1
248	283	32	1
253	283	32	1
176	284	32	1
178	284	32	1
181	284	32	1
184	284	32	1
208	284	32	2
219	284	32	3
221	284	32	2
222	284	32	1
225	284	32	1
227	284	32	1
232	284	32	1
237	284	32	2
241	284	32	1
242	284	32	1
244	284	32	2
247	284	32	1
249	284	32	1
178	285	32	2
179	285	32	1
180	285	32	1
206	285	32	1
220	285	32	1
221	285	32	1
225	285	32	1
231	285	32	1
232	285	32	1
233	285	32	1
234	285	32	2
235	285	32	1
237	285	32	1
241	285	32	2
245	285	32	1
252	285	32	1
254	285	32	3
255	285	32	1
177	286	32	3
178	286	32	2
183	286	32	1
204	286	32	1
218	286	32	1
221	286	32	1
223	286	32	1
224	286	32	2
226	286	32	2
227	286	32	1
228	286	32	1
229	286	32	1
237	286	32	1
240	286	32	1
243	286	32	2
247	286	32	1
248	286	32	1
252	286	32	1
254	286	32	1
256	286	32	3
177	287	32	1
207	287	32	2
226	287	32	2
228	287	32	1
230	287	32	1
236.5	287.5	32.5	1
237	287	32	1
238	287	32	1
240	287	32	1
243	287	32	1
245	287	32	1
248	287	32	2
249	287	32	1
201	288	32	1
220	288	32	1
234	288	32	1
235	288	32	1
240	288	32	2
243	288	32	1
245	288	32	1
248	288	32	1
249	288	32	1
250	288	32	1
253	288	32	1
187	289	32	2
201	289	32	3
222	289	32	1
223	289	32	1
224	289	32	1
230	289	32	1
231	289	32	2
237	289	32	1
239	289	32	1
243	289	32	1
248	289	32	1
200	290	32	1
206	290	32	3
221	290	32	1
225	290	32	1
226	290	32	1
232	290	32	1
235	290	32	2
236	290	32	2
243	290	32	1
247	290	32	1
248	290	32	1
252	290	32	1
186	291	32	2
198	291	32	1
222	291	32	1
223	291	32	1
231	291	32	1
233.333333333333	291.333333333333	33	3
239	291	32	1
243	291	32	1
246	291	32	1
250	291	32	1
254	291	32	1
256	291	32	1
188	292	32	1
197	292	32	1
221	292	32	1
223	292	32	1
224	292	32	1
228	292	32	1
238	292	32	1
243	292	32	1
249	292	32	1
255	292	32	1
257	292	32	1
179	293	32	1
198	293	32	1
221	293	32	3
222	293	32	1
223	293	32	1
225	293	32	1
227	293	32	1
230	293	32	1
237	293	32	1
238	293	32	3
241	293	32	1
242	293	32	2
245	293	32	1
248	293	32	1
256	293	32	1
180	294	32	1
197	294	32	2
198	294	32	1
199	294	32	1
202	294	32	2
221	294	32	1
223	294	32	1
224	294	32	1
225	294	32	1
228	294	32	1
230	295	33	1
230	294	32	1
231	294	32	1
233	294	32	1
244	294	32	1
247	294	32	1
251	294	32	2
252	294	32	1
253	294	32	1
256	294	32	1
195	295	32	1
224	295	32	1
225	295	32	2
228	295	32	1
229	295	32	2
231	295	32	1
232	295	32	1
243	295	32	1
244	295	32	1
249	295	32	1
253	295	32	1
187	296	32	1
197	296	32	1
198	296	32	2
223	296	32	1
225	296	32	2
228	296	32	1
229	296	32	1
232	296	32	1
233	296	32	1
241	296	32	1
245	296	32	1
247	296	32	2
251	296	32	1
198	297	32	1
219	297	32	1
225	297	32	1
226	297	32	1
227	297	32	1
229	297	32	2
233	297	32	1
241	297	32	1
244	297	32	1
247	297	32	1
249	297	32	1
250	297	32	2
255	297	32	1
195	298	32	1
197	298	32	1
199	298	32	2
202	298	32	1
219	298	32	1
220	298	32	2
233	298	32	1
237	298	32	1
240	298	32	1
241	298	32	1
244	298	32	1
246	298	32	1
247	298	32	2
251	298	32	1
252	298	32	1
253	298	32	1
196	299	32	1
197	299	32	1
227	299	32	1
236	299	32	1
237	299	32	1
240	299	32	1
241	299	32	1
242	299	32	1
243	299	32	1
185	300	32	1
225	300	32	3
227	300	32	2
228	300	32	2
232	300	32	1
239	300	32	1
240	300	32	2
224	301	32	1
225	301	32	1
232	301	32	1
235	301	32	1
237	301	32	2
239	301	32	2
245	301	32	1
246	301	32	1
248	301	32	1
222	302	32	1
223	302	32	1
224	302	32	2
231	302	32	1
236	302	32	1
241	302	32	1
242	302	32	2
243	302	32	1
247	302	32	2
249	302	32	1
222	303	32	2
223	303	32	1
225	303	32	1
229	303	32	1
232	303	32	2
235	303	32	1
239	303	32	1
241	303	32	1
242	303	32	1
217	304	32	1
235	304	32	1
236	304	32	1
239	304	32	1
226	305	32	2
234	305	32	1
235	305	32	1
242	305	32	1
208	306	32	1
222	306	32	2
224	306	32	2
230	306	32	1
233	306	32	2
235	306	32	3
236	306	32	1
237	306	32	1
241	306	32	1
225	307	32	1
234	307	32	1
235	307	32	1
221	308	32	2
227	308	32	2
225	309	32	1
226	309	32	2
231	309	32	1
232	309	32	1
225	310	32	1
227	310	32	1
229	310	32	1
233	310	32	2
227	312	32	1
226	251	33	1
230	251	33	1
226	252	33	3
227	252	33	1
229	252	33	1
231	252	33	1
218	253	33	1
224	253	33	2
232	253	33	2
241	253	33	1
219	254	33	2
220	254	33	1
223	254	33	1
225	254	33	1
231	254	33	1
232	254	33	1
239	254	33	1
241	254	33	1
219	255	33	1
220	255	33	1
226	255	33	1
223	256	33	1
227	256	33	2
228	256	33	1
238	256	33	2
216	257	33	2
217	257	33	1
218	257	33	1
219	257	33	2
220	257	33	3
221	257	33	1
222	257	33	1
227	257	33	1
239	257	33	1
215	258	33	1
217	258	33	1
219	258	33	1
220	258	33	1
221	258	33	1
222	258	33	1
231	258	33	1
233	258	33	1
235	258	33	1
239	258	33	1
243	258	33	1
244	258	33	1
189	259	33	1
201	259	33	2
211	259	33	1
216	259	33	1
217	259	33	1
224	259	33	1
228	259	33	1
232	259	33	1
235	259	33	1
237	259	33	1
239	259	33	2
244	259	33	1
246	259	33	1
192	260	33	1
213	260	33	1
215	260	33	1
217	260	33	1
220	260	33	1
230	260	33	2
231	260	33	1
233	260	33	2
241	260	33	1
246	260	33	1
188	261	33	2
195	261	33	1
205	261	33	1
208	261	33	1
211	261	33	1
214	261	33	1
216	261	33	1
220	261	33	1
224	261	33	2
229	261	33	1
231	261	33	1
235	261	33	1
236	261	33	1
238	261	33	1
239	261	33	1
240	261	33	1
245	261	33	2
209	262	33	2
211	262	33	1
212	262	33	1
214	262	33	1
215	262	33	1
216	262	33	3
219	262	33	2
224	262	33	1
227	262	33	1
229	262	33	1
230	262	33	2
231	262	33	1
233	262	33	1
236	262	33	2
239	262	33	1
240	262	33	1
242	262	33	1
248	262	33	1
250	262	33	2
185	263	33	1
193	263	33	2
194	263	33	1
199	263	33	2
200	263	33	2
211	263	33	1
214	263	33	1
217	263	33	1
219	263	33	1
220	263	33	1
224	263	33	2
225	263	33	3
233	263	33	1
237	263	33	2
238	263	33	1
240	263	33	2
242	263	33	2
244	263	33	1
251	263	33	1
185	264	33	1
189	264	33	1
190	264	33	3
191	264	33	1
192	264	33	1
193	264	33	1
195	264	33	2
209	264	33	1
212	264	33	1
215	264	33	1
217	264	33	1
218	264	33	3
221	264	33	1
224	264	33	2
231	264	33	1
233	264	33	1
235	264	33	1
238	264	33	1
249	264	33	2
250	264	33	1
212	265	33	2
214	265	33	1
217	265	33	1
218	265	33	2
219	265	33	1
221	265	33	1
222	265	33	1
224	265	33	1
233	265	33	1
244	265	33	1
245	265	33	1
185	266	33	1
186	266	33	1
190	266	33	1
191	266	33	1
193	266	33	2
197	266	33	1
211	266	33	2
215	266	33	1
216	266	33	1
217	266	33	1
220	266	33	1
221	266	33	1
224	266	33	2
242	266	33	1
184	267	33	1
194	267	33	2
196	267	33	1
197	267	33	1
205	267	33	2
209	267	33	1
210	267	33	1
219	267	33	1
220	267	33	1
221	267	33	1
223	267	33	1
227	267	33	2
228	267	33	2
229	267	33	1
240	267	33	1
244	267	33	1
245	267	33	1
250	267	33	1
189	268	33	1
191	268	33	1
206	268	33	1
209	268	33	1
210	268	33	3
211	268	33	1
214	268	33	1
216	268	33	2
218	268	33	1
219	268	33	1
220	268	33	1
225	268	33	2
226	268	33	1
231	268	33	4
232	268	33	2
243	268	33	1
245	268	33	1
184	269	33	1
185	269	33	2
187	269	33	1
188	269	33	1
191	269	33	2
193	269	33	1
195	269	33	2
198	269	33	1
204	269	33	1
211	269	33	1
215	269	33	2
216	269	33	1
227	269	33	3
241	269	33	2
243	269	33	1
244	269	33	1
246	269	33	1
250	269	33	2
251	269	33	1
183	270	33	2
185	270	33	1
188	270	33	1
194	270	33	1
198	270	33	1
205	270	33	1
209	270	33	1
212	270	33	1
214	270	33	1
215	270	33	1
216	270	33	1
223	270	33	1
239	270	33	2
240	270	33	1
241	270	33	1
243	270	33	2
244	270	33	1
180	271	33	1
182	271	33	1
187	271	33	1
190	271	33	2
192	271	33	2
204	271	33	2
215	271	33	1
225	271	33	1
226	271	33	4
233	271	33	4
239	271	33	1
240	271	33	2
241	271	33	2
243	271	33	2
244	271	33	1
246	271	33	1
247	271	33	2
253	271	33	2
175	272	33	1
177	272	33	1
178	272	33	1
184	272	33	1
185	272	33	1
186	272	33	1
189	272	33	1
204	272	33	1
205	272	33	1
207	272	33	1
208	272	33	1
213	272	33	1
216	272	33	1
217	272	33	3
232	272	33	1
237	272	33	1
238	272	33	1
239	272	33	1
242	272	33	1
247	272	33	1
254	272	33	1
173	273	33	1
174	273	33	1
181	273	33	1
182	273	33	1
186	273	33	1
196	273	33	1
201	273	33	1
202	273	33	1
203	273	33	1
209	273	33	4
210	273	33	2
213	273	33	1
226	273	33	1
227	273	33	1
241	273	33	1
243	273	33	1
247	273	33	1
248	273	33	2
253	273	33	1
174	274	33	1
176	274	33	1
177	274	33	1
182	274	33	1
183	274	33	1
185	274	33	1
186	274	33	2
193	274	33	1
201	274	33	1
204	274	33	1
206	274	33	1
209	274	33	1
212	274	33	1
217	274	33	1
229	274	33	1
233	274	33	1
238	274	33	2
239	274	33	1
250	274	33	1
176	275	33	2
185	275	33	2
188	275	33	1
202	275	33	1
205	275	33	3
207	275	33	2
209	275	33	1
210	275	33	1
211	275	33	2
212	275	33	1
213	275	33	1
214	275	33	2
215	275	33	1
237	275	33	2
239	275	33	2
240	275	33	1
241	275	33	1
242	275	33	1
251	275	33	1
174	276	33	1
190	276	33	1
206	276	33	2
207	276	33	1
215	276	33	1
235	276	33	1
237	276	33	1
242	276	33	2
243	276	33	2
244	276	33	1
176	277	33	2
178	277	33	1
180	277	33	1
183	277	33	1
202	277	33	1
208	277	33	1
209	277	33	1
210	277	33	2
224	277	33	1
236	277	33	2
238	277	33	2
239	277	33	1
243	277	33	2
244	277	33	1
245	277	33	1
246	277	33	1
174	278	33	1
210	278	33	1
223	278	33	2
232	278	33	2
235	278	33	2
237	278	33	3
239	278	33	3
245	278	33	1
175	279	33	1
181	279	33	1
201	279	33	1
220	279	33	1
222	279	33	2
231	279	33	1
240	279	33	1
241	279	33	1
243	279	33	1
244	279	33	2
251	279	33	2
174	280	33	1
208	280	33	1
209	280	33	1
211	280	33	3
214	280	33	1
220	280	33	1
224	280	33	1
225	280	33	1
229	280	33	1
232	280	33	1
237	280	33	1
239	280	33	2
241	280	33	1
242	280	33	2
250	280	33	1
251	280	33	2
179	281	33	2
204	281	33	1
206	281	33	1
207	281	33	1
217	281	33	1
221	281	33	1
225	281	33	1
230	281	33	2
232	281	33	1
233	281	33	1
234	281	33	1
239	281	33	1
243	281	33	1
245	281	33	2
247	281	33	1
248	281	33	1
250	281	33	1
177	282	33	1
188	282	33	1
205	282	33	1
214	282	33	1
218	282	33	2
220	282	33	1
223	282	33	1
224	282	33	1
226	282	33	1
230	282	33	1
231	282	33	1
233	282	33	1
234	282	33	1
242	282	33	1
244	282	33	3
247	282	33	1
253	282	33	1
174	283	33	1
176	283	33	1
183	283	33	1
189	283	33	1
204	283	33	2
207	283	33	2
211	283	33	2
215	283	33	1
220	283	33	1
221	283	33	1
227	283	33	1
232	283	33	1
233	283	33	2
239	283	33	1
241	283	33	2
242	283	33	1
247	283	33	1
249	283	33	1
175	284	33	2
176	284	33	1
180	284	33	2
186	284	33	2
187	284	33	1
188	284	33	2
208	284	33	1
210	284	33	1
219	284	33	2
225	284	33	2
229	284	33	2
230	284	33	1
233	284	33	1
235	284	33	1
237	284	33	3
240	284	33	1
244	284	33	1
246	284	33	1
247	284	33	1
249	284	33	3
252	284	33	1
254	284	33	1
175	285	33	1
178	285	33	1
208	285	33	1
219	285	33	1
221	285	33	2
225	285	33	1
227	285	33	1
230	285	33	1
234	285	33	2
241	285	33	1
243	285	33	1
245	285	33	2
247	285	33	2
248	285	33	1
253	285	33	1
254	285	33	1
178	286	33	1
204	286	33	2
208	286	33	1
218	286	33	1
223	286	33	3
226	286	33	1
228	286	33	2
229	286	33	2
239	286	33	2
243	286	33	2
244	286	33	3
248	286	33	2
255	286	33	1
185	287	33	1
