x	y	z	Vitamin B5 (pantothenate) metabolism
175	248	20	1
210	248	20	1
102	249	20	1
138	249	20	1
167	249	20	2
101	250	20	1
113	250	20	1
119	250	20	2
162	250	20	1
225	250	20	2
227	250	20	1
260	250	20	2
175	251	20	1
207	251	20	1
216	251	20	1
251	251	20	2
161	252	20	1
175	253	20	1
194	253	20	1
222	253	20	1
252	253	20	1
111	254	20	2
124	254	20	1
148	254	20	5
154	254	20	2
217	254	20	1
223	254	20	1
228	254	20	2
243	254	20	1
255	254	20	1
197	255	20	1
233	255	20	1
251	255	20	1
166	256	20	2
172	256	20	1
196	256	20	1
198	256	20	1
205	256	20	1
241	256	20	1
146	257	20	1
159	257	20	1
164	257	20	1
197	257	20	2
228	257	20	1
232	257	20	1
255	257	20	1
128	258	20	1
163	258	20	1
175	258	20	1
215	258	20	1
220	258	20	1
231	258	20	1
145	259	20	1
203	259	20	1
231	259	20	2
232	259	20	1
252	259	20	1
108	260	20	1
127	260	20	1
134	260	20	1
147	260	20	1
158	260	20	1
184	260	20	3
224	260	20	1
102	261	20	1
141	261	20	1
142	261	20	1
156	261	20	2
163	261	20	2
191	261	20	1
199	261	20	2
207	261	20	2
118	262	20	2
124	262	20	1
152	262	20	1
156	262	20	1
170	262	20	1
225	262	20	4
166	263	20	3
229	263	20	1
259	263	20	2
105	264	20	1
249	264	20	1
254	264	20	1
124	265	20	1
137	265	20	1
176	265	20	1
190	265	20	2
218	265	20	1
232	265	20	1
118	266	20	1
120	266	20	1
132	266	20	1
136	266	20	2
160	266	20	1
172	266	20	1
179	266	20	1
184	266	20	1
117	267	20	1
132	267	20	1
262	267	20	3
109	268	20	1
113	268	20	1
141	268	20	1
145	268	20	1
157	268	20	1
167	268	20	1
118	269	20	1
119	269	20	1
132	269	20	1
149	269	20	1
151	269	20	2
159	269	20	1
165	269	20	1
167	269	20	2
173	269	20	1
184	269	20	1
197	269	20	2
246	269	20	1
100	270	20	2
114	270	20	2
118	270	20	2
147	270	20	1
162	270	20	2
177	270	20	2
224	270	20	1
226	270	20	1
250	270	20	1
261	270	20	1
118	271	20	3
145	271	20	1
159	271	20	1
165	271	20	1
167	271	20	1
171	271	20	2
201	271	20	1
222	271	20	1
268	271	20	1
113	272	20	2
121	272	20	1
168	272	20	1
169	272	20	1
225	272	20	1
226	272	20	1
101	273	20	1
119	273	20	1
123	273	20	1
165	273	20	1
178	273	20	1
211	273	20	1
223	273	20	1
139	274	20	1
165	274	20	1
167	274	20	1
185	274	20	1
230	274	20	1
148	275	20	1
169	275	20	3
172	275	20	1
174	275	20	1
177	275	20	1
204	275	20	1
208	275	20	2
221	275	20	1
236	275	20	1
268	275	20	1
110	276	20	2
122	276	20	1
126	276	20	2
130	276	20	1
137	276	20	1
157	276	20	1
158	276	20	1
162	276	20	2
174	276	20	1
222	276	20	1
231	276	20	1
154	277	20	2
211	277	20	1
220	277	20	2
227	277	20	1
249	277	20	1
137	278	20	1
152	278	20	2
160	278	20	1
164	278	20	3
170	278	20	1
176	278	20	1
183	278	20	1
208	278	20	1
270	278	20	1
120	279	20	1
150	279	20	1
156	279	20	1
178	279	20	1
186	279	20	1
204	279	20	1
218	279	20	1
228	279	20	1
232	279	20	2
234	279	20	1
269	279	20	2
132	280	20	1
166	280	20	1
173	280	20	2
174	280	20	1
175	280	20	2
176	280	20	1
193	280	20	1
256	280	20	1
131	281	20	1
176	281	20	1
227	281	20	3
149	282	20	1
152	282	20	1
172	282	20	1
269	282	20	1
165	283	20	1
171	283	20	1
179	283	20	1
203	283	20	2
214	283	20	1
219	283	20	1
153	284	20	1
186	284	20	1
213	284	20	1
214	284	20	1
223	284	20	1
224	284	20	1
265	284	20	2
267	284	20	1
109	285	20	1
141	285	20	1
157	285	20	1
202	285	20	2
223	285	20	1
231	285	20	2
250	285	20	1
268	285	20	1
101	286	20	2
129	286	20	1
133	286	20	1
271	286	20	1
112	287	20	1
129	287	20	1
199	287	20	2
205	287	20	1
220	287	20	1
261	287	20	2
268	287	20	2
269	287	20	1
113	288	20	1
136	288	20	2
162	288	20	1
167	288	20	1
169	288	20	1
170	288	20	1
196	288	20	1
218	288	20	2
223	288	20	1
225	288	20	1
238	288	20	1
125	289	20	1
143	289	20	1
147	289	20	1
221	289	20	1
222	289	20	1
140	290	20	1
143	290	20	1
173	290	20	1
189	290	20	1
195	290	20	1
226	290	20	2
250	290	20	1
271	290	20	1
106	291	20	1
192	291	20	1
227	291	20	1
112	292	20	1
157	292	20	1
189	292	20	3
199	292	20	1
207	292	20	1
219	292	20	1
236	292	20	2
242	292	20	1
244	292	20	1
249	292	20	1
268	292	20	1
106	293	20	1
134	293	20	1
148	293	20	1
219	293	20	1
226	293	20	1
118	294	20	1
194	294	20	1
199	294	20	2
219	294	20	1
222	294	20	1
269	294	20	1
116	295	20	1
136	295	20	1
173	295	20	1
189	295	20	1
196	295	20	1
220	295	20	1
266	295	20	2
271	295	20	1
116	296	20	2
131	296	20	1
136	296	20	1
157	296	20	1
162	296	20	1
170	296	20	1
180	296	20	1
196	296	20	1
202	296	20	1
217	296	20	1
270	296	20	1
137	297	20	1
151	297	20	1
172	297	20	2
249	297	20	2
257	297	20	1
270	297	20	2
110	298	20	1
147	298	20	1
159	298	20	1
165	298	20	1
177	298	20	1
192	298	20	1
230	298	20	1
246	298	20	2
269	298	20	1
161	299	20	2
219	299	20	1
243	299	20	3
270	299	20	1
120	300	20	1
232	300	20	2
253	300	20	1
149	301	20	1
155	301	20	2
159	301	20	1
186	301	20	1
216	301	20	1
268	301	20	1
114	302	20	2
187	302	20	1
204	302	20	1
206	302	20	1
213	302	20	1
219	302	20	1
223	302	20	1
257	302	20	3
261	302	20	1
141	303	20	1
156	303	20	1
187	303	20	1
234	303	20	3
203	304	20	2
209	304	20	1
210	304	20	2
237	304	20	2
238	304	20	1
239	304	20	2
262	304	20	1
234	305	20	2
258	305	20	1
172	306	20	3
182	306	20	1
200	306	20	1
209	306	20	1
236	306	20	1
240	306	20	1
249	306	20	1
259	306	20	1
261	306	20	1
118	307	20	1
124	307	20	1
182	307	20	1
239	307	20	1
200	308	20	1
201	308	20	1
205	308	20	1
208	308	20	2
219	308	20	1
227	308	20	1
229	308	20	1
232	308	20	2
233	308	20	1
249	308	20	1
260	308	20	2
124	309	20	1
201	309	20	1
202	309	20	3
224	309	20	2
239	309	20	1
242	309	20	1
246	309	20	1
260	309	20	1
267	309	20	1
121	310	20	1
178	310	20	1
185	310	20	2
198	310	20	1
107	311	20	1
143	311	20	1
200	311	20	1
201	311	20	1
210	311	20	1
238	311	20	1
246	311	20	1
93	312	20	3
168	312	20	1
205	312	20	1
247	312	20	2
258	312	20	1
94	313	20	1
158	313	20	2
164	313	20	1
176	313	20	2
182	313	20	1
212	313	20	1
229	313	20	1
142	314	20	1
237	314	20	1
110	315	20	1
133	315	20	1
150	315	20	1
180	315	20	1
243	315	20	1
250	315	20	1
265	315	20	1
119	316	20	1
131	316	20	1
177	316	20	1
202	316	20	2
203	316	20	1
235	316	20	1
259	316	20	1
95	317	20	1
103	317	20	1
129	317	20	1
232	317	20	1
98	318	20	1
113	318	20	1
117	318	20	2
121	318	20	1
185	318	20	2
198	318	20	2
237	318	20	1
247	318	20	1
257	318	20	1
258	318	20	3
260	318	20	1
263	318	20	1
98	319	20	1
100	319	20	1
140	319	20	1
168	319	20	1
190	319	20	1
193	319	20	1
218	319	20	2
233	319	20	2
237	319	20	2
242	319	20	1
258	319	20	1
141	320	20	2
168	320	20	1
179	320	20	1
195	320	20	1
200	320	20	3
234	320	20	1
259	320	20	1
183	321	20	4
196	321	20	2
197	321	20	2
231	321	20	2
256	321	20	1
257	321	20	1
157	322	20	1
178	322	20	2
185	322	20	1
187	322	20	2
258	322	20	1
99	323	20	1
111	323	20	1
178	323	20	1
180	323	20	1
198	323	20	1
214	323	20	2
234	323	20	1
237	323	20	1
149	324	20	2
165	324	20	1
177	324	20	2
185	324	20	1
188	324	20	1
200	324	20	1
203	324	20	1
111	325	20	1
179	325	20	1
180	325	20	1
183	325	20	1
185	325	20	3
187	325	20	1
205	325	20	1
188	326	20	2
194	326	20	2
196	326	20	1
211	326	20	1
106	327	20	1
153	327	20	1
161	327	20	1
179	327	20	2
190	327	20	2
233	327	20	1
256	327	20	2
261	327	20	1
144	328	20	1
156	328	20	1
200	328	20	1
214	328	20	1
221	328	20	1
260	328	20	1
117	329	20	1
137	329	20	2
158	329	20	2
180	329	20	2
187	329	20	1
210	329	20	1
253	329	20	2
97	330	20	1
150	330	20	1
179	330	20	1
195	330	20	2
213	330	20	1
260	330	20	1
118	331	20	1
201	331	20	1
205	331	20	1
104	332	20	1
114	332	20	1
176	332	20	1
179	332	20	5
180	332	20	1
191	332	20	1
192	332	20	1
199	332	20	1
232	332	20	1
132	333	20	1
137	333	20	1
174	333	20	1
193	333	20	1
210	333	20	1
227	333	20	1
250	333	20	1
261	333	20	1
131	334	20	1
151	334	20	1
177	334	20	1
183	334	20	1
207	334	20	1
244	334	20	1
253	334	20	1
256	334	20	1
182	335	20	2
246	335	20	1
137	336	20	2
163	336	20	1
200	336	20	1
205	336	20	1
207	336	20	1
230	336	20	1
248	336	20	2
260	336	20	1
217	337	20	1
236	337	20	1
183	338	20	1
190	338	20	1
186	339	20	1
225	340	20	2
233	340	20	3
242	340	20	1
248	340	20	1
230	341	20	1
234	341	20	1
237	341	20	2
173	342	20	1
217	342	20	1
227	342	20	1
194	343	20	2
229	343	20	1
240	343	20	3
245	343	20	2
161	344	20	1
181	344	20	1
183	345	20	1
209	345	20	2
223	345	20	1
240	345	20	1
187	346	20	1
217	346	20	1
201	347	20	1
202	347	20	2
179	349	20	1
195	349	20	1
229	349	20	1
235	349	20	1
169	350	20	1
231	350	20	1
203	351	20	1
183	352	20	1
197	352	20	1
216	352	20	1
231	352	20	1
165	353	20	2
184	353	20	1
212	353	20	3
170	354	20	1
178	354	20	1
208	354	20	1
210	354	20	3
230	354	20	1
218	355	20	1
229	356	20	1
180	357	20	1
199	357	20	1
215	357	20	2
220	357	20	1
169	358	20	1
178	358	20	1
171	359	20	2
176	359	20	1
178	359	20	1
191	359	20	1
218	359	20	1
179	360	20	1
180	360	20	1
219	360	20	1
176	361	20	1
185	361	20	1
199	361	20	2
182	362	20	2
192	362	20	1
159	225	21	1
175	225	21	1
183	226	21	1
146	228	21	2
147	228	21	1
161	228	21	1
182	228	21	1
173	230	21	2
188	230	21	1
137	231	21	1
162	232	21	1
136	233	21	1
144	233	21	1
141	235	21	2
215	235	21	1
131	236	21	1
132	236	21	1
133	236	21	1
141	236	21	1
147	236	21	1
127	237	21	1
144	237	21	1
172	237	21	1
178	237	21	1
137	238	21	1
149	238	21	1
129	239	21	2
135	239	21	1
139	239	21	1
178	239	21	1
126	240	21	1
138	240	21	1
141	240	21	1
151	240	21	1
214	240	21	1
241	240	21	1
126	241	21	2
133	241	21	1
134	241	21	1
135	241	21	1
137	241	21	1
147	241	21	1
136	242	21	2
137	242	21	1
140	242	21	1
143	242	21	1
109	243	21	1
116	243	21	1
128	243	21	1
129	243	21	1
141	243	21	1
143	243	21	2
146	243	21	1
152	243	21	2
213	243	21	1
135	244	21	1
214	245	21	1
137	246	21	1
232	247	21	1
173	248	21	1
126	250	21	2
158	252	21	1
201	252	21	3
219	252	21	1
225	253	21	2
223	254	21	1
169	255	21	2
225	255	21	1
230	255	21	1
231	255	21	1
227	256	21	1
231	256	21	1
161	257	21	2
124	258	21	2
163	259	21	1
160	260	21	1
181	260	21	1
137	262	21	2
189	262	21	1
219	263	21	1
161	264	21	1
162	264	21	1
161	265	21	1
162	265	21	1
215	265	21	3
222	265	21	1
162	267	21	1
164	267	21	1
114	269	21	2
117	269	21	1
124	269	21	1
154	269	21	1
160	269	21	1
177	269	21	1
178	269	21	1
120	271	21	2
159	271	21	2
174	271	21	3
117	272	21	1
124	272	21	1
129	272	21	2
149	272	21	1
159	272	21	1
164	272	21	3
166	272	21	1
173	272	21	1
175	272	21	1
122	273	21	2
164	273	21	1
177	273	21	1
225	273	21	2
134	274	21	1
149	274	21	1
154	274	21	1
167	274	21	1
175	275	21	1
176	275	21	1
219	275	21	1
116	276	21	1
136	276	21	1
221	276	21	1
223	276	21	1
119	277	21	2
172	277	21	1
174	277	21	1
171	278	21	1
178	279	21	2
186	279	21	1
220	279	21	1
225	279	21	1
266	279	21	1
125	280	21	1
167	280	21	1
168	280	21	1
174	280	21	1
227	280	21	2
169	281	21	1
175	281	21	1
219	281	21	1
225	281	21	1
216	283	21	1
222	284	21	2
224	284	21	1
230	284	21	1
123	285	21	1
125	285	21	1
217	286	21	1
220	286	21	1
152	287	21	1
220	287	21	2
223	287	21	1
134	288	21	2
186	288	21	1
205	288	21	1
224	288	21	1
271	288	21	1
217	289	21	1
223	289	21	1
219	290	21	1
220	290	21	1
222	290	21	1
106	291	21	1
218	291	21	1
219	291	21	3
244	292	21	1
268	292	21	3
196	293	21	1
216	293	21	1
217	293	21	2
187	294	21	1
193	294	21	1
194	294	21	1
269	294	21	1
215	295	21	1
271	295	21	1
126	296	21	1
217	297	21	1
250	297	21	1
162	298	21	1
232	298	21	2
153	300	21	1
214	300	21	1
239	300	21	1
267	300	21	2
210	301	21	1
252	301	21	1
189	302	21	1
236	302	21	1
146	303	21	2
239	303	21	1
186	304	21	1
190	304	21	1
208	304	21	1
235	304	21	1
96	305	21	1
204	305	21	1
209	305	21	1
210	305	21	1
223	305	21	2
181	306	21	1
203	306	21	1
231	306	21	1
234	306	21	3
235	306	21	1
258	306	21	1
180	308	21	1
201	308	21	1
240	308	21	1
260	308	21	1
200	309	21	2
239	309	21	1
242	309	21	1
265	309	21	2
114	310	21	1
149	310	21	1
162	310	21	1
166	310	21	1
230	310	21	1
261	310	21	1
199	311	21	1
212	311	21	1
199	312	21	1
201	312	21	1
227	312	21	1
256	312	21	1
241	313	21	3
262	313	21	1
204	314	21	1
230	314	21	1
256	314	21	2
179	315	21	1
211	315	21	2
256	315	21	1
181	316	21	2
203	316	21	1
256	316	21	1
260	316	21	1
180	317	21	1
232	317	21	1
264	317	21	1
146	318	21	1
177	318	21	3
182	318	21	1
233	318	21	2
264	318	21	2
266	318	21	1
152	319	21	1
184	319	21	1
258	319	21	1
261	319	21	2
92	320	21	1
258	320	21	2
262	320	21	2
183	321	21	1
249	321	21	1
260	321	21	1
178	322	21	2
258	322	21	1
259	322	21	2
98	323	21	1
181	323	21	2
192	323	21	2
200	323	21	2
243	323	21	1
141	324	21	1
187	324	21	1
195	324	21	1
181	325	21	1
195	325	21	1
199	325	21	1
96	326	21	1
181	326	21	1
156	327	21	1
180	327	21	1
188	327	21	1
147	328	21	1
173	328	21	2
100	329	21	1
157	329	21	1
131	330	21	1
153	331	21	1
260	331	21	1
138	332	21	1
261	332	21	1
259	333	21	1
255	334	21	2
260	334	21	1
170	335	21	1
237	335	21	1
259	335	21	1
173	336	21	1
178	336	21	1
259	336	21	3
180	338	21	1
240	338	21	1
173	339	21	1
175	339	21	1
189	339	21	2
160	340	21	1
163	340	21	1
231	340	21	1
225	341	21	1
239	342	21	1
240	344	21	2
244	344	21	1
243	345	21	2
180	346	21	1
236	348	21	3
173	349	21	1
190	351	21	1
221	354	21	1
181	355	21	1
169	356	21	1
179	360	21	1
126	226	22	1
162	230	22	1
131	234	22	2
136	235	22	1
145	235	22	1
134	238	22	1
139	238	22	2
132	239	22	1
216	239	22	1
129	240	22	1
139	240	22	2
146	240	22	2
154	240	22	1
216	240	22	1
132	241	22	1
133	241	22	1
137	241	22	1
146	241	22	1
150	241	22	1
215	241	22	1
117	242	22	1
129	242	22	1
131	242	22	2
134	242	22	1
144	242	22	1
139	243	22	1
145	244	22	1
133	245	22	1
216	249	22	1
216	251	22	1
224	253	22	1
221	254	22	1
226	254	22	2
161	255	22	1
150	256	22	1
228	256	22	1
163	257	22	1
199	257	22	1
237	257	22	1
163	258	22	1
197	258	22	1
232	259	22	1
161	260	22	3
163	261	22	1
160	264	22	1
163	264	22	2
162	268	22	2
165	268	22	3
155	269	22	1
121	270	22	3
155	270	22	1
158	270	22	1
165	270	22	1
179	270	22	1
119	271	22	1
164	271	22	1
181	271	22	2
116	272	22	2
177	272	22	1
118	273	22	1
170	273	22	1
174	274	22	1
165	275	22	1
178	275	22	1
227	275	22	1
176	277	22	1
170	278	22	1
176	278	22	1
227	278	22	1
171	279	22	1
226	279	22	1
178	280	22	1
227	280	22	1
170	282	22	1
175	282	22	1
224	285	22	1
226	285	22	1
271	287	22	1
224	288	22	1
219	292	22	1
222	292	22	1
269	294	22	1
217	297	22	1
219	297	22	2
216	299	22	1
210	301	22	1
212	303	22	1
238	303	22	1
185	304	22	2
236	304	22	1
240	305	22	1
258	305	22	1
182	307	22	2
204	307	22	1
207	307	22	1
234	307	22	2
262	307	22	2
235	308	22	1
206	309	22	1
208	309	22	1
231	309	22	1
259	310	22	1
206	311	22	1
231	311	22	1
264	311	22	1
260	312	22	1
175	313	22	1
233	313	22	1
260	313	22	1
261	313	22	1
200	314	22	1
261	314	22	1
179	315	22	1
257	315	22	1
179	317	22	1
256	317	22	1
240	318	22	1
258	318	22	1
260	318	22	1
180	319	22	1
184	320	22	1
182	321	22	1
256	321	22	1
185	322	22	1
187	323	22	1
191	323	22	1
258	323	22	1
261	323	22	2
179	324	22	1
180	324	22	1
182	324	22	2
184	324	22	1
194	324	22	1
200	324	22	1
146	325	22	1
188	325	22	1
199	325	22	2
202	326	22	1
202	327	22	1
184	328	22	1
200	328	22	1
201	329	22	1
181	331	22	1
259	331	22	1
260	331	22	1
178	334	22	1
180	334	22	1
179	337	22	2
235	340	22	1
243	343	22	1
242	344	22	1
156	225	23	1
157	225	23	1
175	225	23	2
154	228	23	1
157	230	23	1
146	234	23	1
141	235	23	3
133	236	23	1
146	236	23	3
150	236	23	1
133	237	23	2
133	238	23	1
138	238	23	1
139	238	23	1
150	238	23	1
131	239	23	1
148	239	23	1
130	240	23	2
132	241	23	1
135	241	23	1
136	241	23	1
138	241	23	1
140	241	23	1
143	241	23	1
150	241	23	1
149	242	23	1
132	243	23	2
227	243	23	1
134	244	23	1
142	244	23	1
215	248	23	1
218	250	23	2
222	253	23	2
226	255	23	1
198	256	23	1
178	258	23	1
197	259	23	1
220	262	23	1
119	264	23	2
124	266	23	1
121	267	23	1
124	267	23	2
117	269	23	1
165	270	23	2
158	273	23	2
164	273	23	1
168	273	23	1
169	274	23	2
178	274	23	1
179	274	23	1
167	275	23	1
173	275	23	1
140	276	23	1
172	276	23	2
179	276	23	1
174	277	23	1
176	277	23	1
176	278	23	1
174	281	23	1
177	281	23	1
210	281	23	1
271	285	23	1
203	287	23	2
220	291	23	2
269	291	23	1
271	292	23	1
220	293	23	1
217	294	23	1
266	294	23	1
269	294	23	1
218	296	23	1
269	297	23	1
266	298	23	2
268	298	23	1
190	299	23	2
215	299	23	3
264	301	23	1
236	302	23	1
239	302	23	1
208	305	23	1
264	305	23	1
265	305	23	1
239	306	23	1
241	306	23	1
205	307	23	1
206	307	23	1
207	307	23	1
235	307	23	1
241	308	23	1
261	308	23	2
179	309	23	1
182	309	23	1
203	309	23	2
204	309	23	2
176	310	23	1
257	310	23	1
260	310	23	2
230	311	23	1
257	311	23	1
173	312	23	3
260	312	23	1
261	312	23	1
258	313	23	1
176	314	23	1
179	315	23	1
203	315	23	1
238	315	23	1
258	315	23	1
259	315	23	2
265	315	23	1
258	316	23	1
258	317	23	1
265	317	23	1
184	318	23	1
254	318	23	2
261	318	23	1
166	319	23	1
182	319	23	1
256	319	23	2
258	319	23	1
261	319	23	1
262	319	23	1
256	321	23	2
260	321	23	1
182	323	23	1
178	324	23	2
260	324	23	2
188	325	23	1
192	326	23	1
259	326	23	1
259	327	23	1
97	328	23	1
183	329	23	1
259	329	23	1
184	330	23	1
257	330	23	1
102	331	23	2
180	332	23	1
182	333	23	1
259	333	23	1
175	336	23	2
260	336	23	1
243	343	23	1
244	344	23	1
240	345	23	1
242	345	23	1
176	358	23	1
182	221	24	1
178	223	24	1
181	223	24	1
182	223	24	2
178	224	24	1
156	226	24	1
157	226	24	1
174	226	24	1
178	226	24	1
160	227	24	1
157	228	24	2
154	229	24	1
157	229	24	1
151	231	24	2
162	231	24	3
149	232	24	2
135	234	24	1
141	234	24	1
135	235	24	2
136	235	24	1
151	235	24	1
137	236	24	1
141	236	24	1
144	236	24	1
146	236	24	1
151	236	24	2
137	237	24	1
138	237	24	3
145	237	24	1
132	238	24	1
132	239	24	1
133	239	24	1
142	239	24	1
148	239	24	1
108	240	24	2
132	240	24	1
137	240	24	1
140	241	24	1
142	241	24	1
132	243	24	1
134	243	24	1
141	244	24	2
146	244	24	3
135	245	24	1
228	247	24	2
224	248	24	1
134	252	24	1
220	253	24	1
143	255	24	2
142	256	24	1
163	256	24	1
196	258	24	1
118	260	24	3
225	260	24	2
118	262	24	2
119	262	24	1
124	262	24	1
115	263	24	2
120	263	24	1
217	263	24	1
221	263	24	1
117	264	24	1
119	264	24	1
122	264	24	1
163	264	24	1
119	265	24	1
120	265	24	3
124	265	24	1
117	266	24	1
126	266	24	1
215	266	24	1
123	267	24	1
165	267	24	1
184	270	24	1
131	271	24	1
181	271	24	2
167	273	24	1
166	274	24	1
166	275	24	1
167	275	24	1
170	276	24	1
171	276	24	1
178	276	24	2
181	276	24	1
176	277	24	1
168	279	24	1
170	279	24	2
173	279	24	1
180	279	24	1
168	280	24	1
174	280	24	1
176	284	24	2
177	284	24	2
206	284	24	2
275	288	24	1
277	288	24	3
201	289	24	1
270	290	24	1
274	290	24	1
275	290	24	1
198	291	24	2
197	293	24	1
237	294	24	1
271	295	24	1
191	296	24	1
219	296	24	1
236	297	24	1
268	298	24	1
237	299	24	1
264	299	24	1
265	299	24	1
238	300	24	1
263	300	24	2
235	301	24	1
266	302	24	1
207	303	24	2
237	303	24	1
188	304	24	1
237	304	24	1
263	305	24	2
264	305	24	1
266	306	24	2
259	307	24	1
263	307	24	1
202	308	24	1
209	308	24	1
235	308	24	1
264	308	24	1
259	309	24	1
260	309	24	1
204	310	24	1
260	310	24	1
206	311	24	1
231	311	24	1
234	311	24	3
240	312	24	2
257	312	24	1
238	313	24	2
261	313	24	1
175	314	24	2
203	314	24	1
234	314	24	2
259	314	24	1
260	314	24	1
263	314	24	1
171	315	24	1
175	315	24	1
211	315	24	2
258	315	24	1
260	315	24	1
258	316	24	1
185	317	24	1
167	318	24	1
168	318	24	1
169	318	24	1
258	318	24	1
259	318	24	3
253	319	24	1
257	319	24	1
261	319	24	2
166	320	24	1
182	320	24	1
185	320	24	1
239	320	24	1
165	321	24	1
186	321	24	1
259	321	24	2
237	322	24	1
187	323	24	1
236	323	24	1
161	324	24	2
182	325	24	2
185	325	24	2
188	325	24	1
183	326	24	1
185	326	24	2
157	327	24	1
183	327	24	2
201	327	24	1
99	329	24	1
185	329	24	1
186	329	24	1
261	329	24	1
96	330	24	1
97	330	24	1
132	330	24	1
104	331	24	2
180	331	24	1
97	332	24	1
257	332	24	2
258	333	24	2
178	334	24	1
258	334	24	1
259	334	24	1
181	335	24	1
245	335	24	1
259	335	24	1
181	359	24	1
186	360	24	1
179	223	25	1
181	223	25	1
179	224	25	1
157	228	25	1
161	228	25	1
155	229	25	1
155	231	25	1
163	233	25	1
136	235	25	1
144	235	25	1
135	236	25	1
133	237	25	1
134	237	25	1
139	237	25	1
141	237	25	1
145	237	25	1
249	237	25	1
246	238	25	3
131	239	25	1
133	239	25	1
135	239	25	2
138	239	25	1
132	240	25	1
228	240	25	1
134	241	25	1
136	241	25	1
226	241	25	1
134	242	25	1
131	243	25	1
227	243	25	1
133	244	25	1
135	244	25	2
134	245	25	2
133	246	25	1
139	246	25	1
144	246	25	1
140	247	25	1
195	249	25	1
229	250	25	2
136	251	25	3
230	251	25	1
224	257	25	1
121	258	25	1
225	258	25	1
223	260	25	1
118	261	25	1
119	261	25	1
122	261	25	1
199	261	25	1
123	262	25	1
120	264	25	1
122	266	25	2
178	276	25	1
165	277	25	1
164	278	25	2
173	278	25	1
165	279	25	1
170	279	25	1
273	279	25	1
276	280	25	2
177	281	25	2
165	282	25	2
277	288	25	1
199	289	25	1
277	290	25	1
266	292	25	1
270	293	25	1
266	296	25	1
238	299	25	1
265	301	25	2
237	302	25	1
235	305	25	2
236	305	25	1
236	307	25	1
264	307	25	2
243	308	25	2
208	312	25	1
259	312	25	1
260	312	25	1
263	312	25	1
260	313	25	1
262	314	25	1
176	315	25	2
210	316	25	1
256	316	25	1
261	317	25	1
259	318	25	1
261	318	25	1
258	319	25	3
240	320	25	1
241	320	25	2
239	323	25	2
188	327	25	1
258	327	25	1
259	331	25	1
180	221	26	1
183	222	26	1
178	225	26	2
178	226	26	1
157	228	26	1
157	229	26	1
157	230	26	1
160	230	26	1
168	230	26	2
157	231	26	1
144	234	26	1
136	235	26	1
139	235	26	1
246	235	26	1
249	235	26	1
250	235	26	1
145	236	26	1
134	237	26	1
142	237	26	1
246	237	26	2
249	237	26	1
133	238	26	1
136	238	26	1
137	238	26	2
143	238	26	1
248	238	26	1
131	239	26	4
134	239	26	1
135	240	26	1
110	241	26	1
131	241	26	1
226	241	26	2
132	242	26	1
226	243	26	1
235	243	26	1
134	245	26	2
137	245	26	1
223	248	26	1
224	249	26	1
125	251	26	2
229	251	26	1
124	252	26	1
226	252	26	2
123	253	26	1
224	253	26	1
121	257	26	1
121	258	26	2
125	266	26	1
126	268	26	1
119	269	26	1
122	270	26	2
171	276	26	1
175	278	26	1
177	278	26	3
163	279	26	1
171	279	26	1
274	282	26	1
176	283	26	1
183	288	26	3
271	294	26	1
268	295	26	2
266	297	26	1
237	306	26	1
