x	y	z	Leading Strand Synthesis
248	298	29	1
221	299	29	1
239	299	29	1
227	301	29	1
236	301	29	1
224	302	29	1
237	253	30	1
236	254	30	1
238	254	30	2
191	255	30	1
227	255	30	1
232	255	30	1
236	255	30	1
235	256	30	1
183	257	30	1
204	257	30	1
230	257	30	1
239	257	30	2
176	258	30	1
215	258	30	1
233	258	30	1
237	258	30	1
239	258	30	1
183	259	30	1
209	259	30	1
214	259	30	1
222	259	30	1
227	259	30	1
229	259	30	1
230	259	30	1
197	260	30	1
223	260	30	1
235	260	30	1
196	261	30	1
199	261	30	1
211	261	30	1
239	261	30	1
186	262	30	1
193	262	30	1
216	262	30	1
221	262	30	1
225	262	30	1
197	263	30	1
216	263	30	1
222	263	30	1
227	263	30	1
211	264	30	1
228	264	30	2
246	264	30	1
192	265	30	2
212	265	30	1
216	265	30	1
229	265	30	1
231	265	30	1
232	265	30	1
235	265	30	1
239	265	30	1
246	265	30	1
248	265	30	1
188	266	30	1
194	266	30	1
213	266	30	1
215	266	30	1
219	266	30	1
229	266	30	1
232	266	30	1
182	267	30	1
196	267	30	1
228	267	30	1
232	267	30	1
246	267	30	2
191	268	30	1
196	268	30	1
205	268	30	1
206	268	30	1
211	268	30	1
231	268	30	1
235	268	30	1
243	268	30	1
246	268	30	2
248	268	30	1
172	269	30	1
191	269	30	1
204	269	30	1
216	269	30	1
233	269	30	1
242	269	30	2
249	269	30	1
250	269	30	1
181	270	30	1
186	270	30	1
194	270	30	1
198	270	30	1
238	270	30	1
176	271	30	1
181	271	30	1
183	271	30	2
211	271	30	1
244	271	30	1
180	272	30	2
203	272	30	1
224	272	30	1
227	272	30	1
233	272	30	1
247	272	30	2
182	273	30	1
214	273	30	1
231	273	30	1
232	273	30	1
239	273	30	1
177	274	30	1
181	274	30	1
209	274	30	1
211	274	30	1
214	274	30	1
233	274	30	1
236	274	30	2
238	274	30	1
239	274	30	1
184	275	30	1
185	275	30	1
203	275	30	1
233	275	30	1
238	275	30	1
186	276	30	1
206	276	30	1
241	276	30	1
232	277	30	1
241	277	30	1
250	277	30	1
203	278	30	1
205	278	30	1
243	278	30	1
247	278	30	1
248	278	30	1
250	278	30	1
221	279	30	1
234	279	30	1
247	279	30	1
250	279	30	1
252	279	30	1
176	280	30	2
232	280	30	1
233	280	30	1
235	280	30	1
239	280	30	1
245	280	30	2
214	281	30	1
218	281	30	2
223	281	30	1
233	281	30	1
187	282	30	1
219	282	30	1
222	282	30	1
233	282	30	1
240	282	30	1
215	283	30	1
219	283	30	2
221	283	30	1
234	283	30	2
240	283	30	1
242	283	30	1
251	283	30	1
233	284	30	1
250	284	30	1
256	284	30	1
258	284	30	1
225	285	30	1
233	285	30	1
234	285	30	1
226	286	30	1
227	286	30	1
228	286	30	1
230	286	30	1
225	287	30	2
226	287	30	1
234	287	30	1
238.5	287.5	30.5	1
250	287	30	1
226	288	30	2
228	288	30	1
229	288	30	1
236	288	30	1
249	288	30	1
231	289	30	2
224	290	30	1
250	290	30	1
223	291	30	1
232	291	30	1
234	291	30	1
238	291	30	2
197	292	30	1
220	292	30	1
223	292	30	1
232	292	30	1
236	292	30	1
238	292	30	1
251	292	30	1
221	293	30	1
245	293	30	1
247	293	30	1
249	293	30	1
250	293	30	1
189	294	30	1
220	294	30	1
227	294	30	1
257	294	30	1
225	295	30	1
226	295	30	1
244	295	30	1
250	295	30	1
186	296	30	2
220	296	30	2
232	296	30	1
241	296	30	1
244	296	30	1
246	296	30	2
237	297	30	1
252	297	30	1
226	298	30	1
230	298	30	1
235	298	30	2
240	298	30	1
245	298	30	1
252	298	30	1
215	299	30	1
218	299	30	1
224	299	30	1
230	299	30	1
250	299	30	1
226	300	30	1
232	300	30	1
237	300	30	1
248	300	30	1
239	301	30	2
241	301	30	1
242	301	30	1
247	301	30	1
249	301	30	2
237	302	30	1
223	303	30	2
234	304	30	1
238	304	30	1
240	304	30	1
240	306	30	1
227	250	31	1
229	252	31	1
191	255	31	1
238	255	31	1
216	257	31	2
218	257	31	1
233	257	31	1
227	258	31	1
234	258	31	1
216	259	31	1
235	259	31	1
242	259	31	1
187	260	31	1
191	260	31	1
209	260	31	1
237	260	31	1
241	260	31	1
246	260	31	1
225	261	31	1
227	261	31	1
234	261	31	1
243	261	31	1
246	261	31	1
218	262	31	1
226	262	31	1
229	262	31	1
236	262	31	1
240	262	31	1
246	262	31	1
185	263	31	1
200	263	31	1
215	263	31	1
223	263	31	1
227	263	31	1
228	263	31	1
233	263	31	1
244	263	31	1
245	263	31	1
190	264	31	2
204	264	31	1
218	264	31	2
228	264	31	1
238	264	31	1
200	265	31	1
215	265	31	1
229	265	31	1
240	265	31	1
197	266	31	1
198	266	31	1
211	266	31	1
217	266	31	2
182	267	31	1
197	267	31	1
224	267	31	1
198	268	31	1
219	268	31	1
242	268	31	1
184	269	31	1
230	269	31	1
238	269	31	1
240	269	31	1
181	270	31	1
194	270	31	1
198	270	31	1
200	270	31	1
207	270	31	1
217	270	31	1
231	270	31	2
242	270	31	1
244	270	31	1
250	270	31	1
175	271	31	1
198	271	31	1
199	271	31	1
215	271	31	1
217	271	31	1
225	271	31	1
226	271	31	1
240	271	31	1
245	271	31	1
182	272	31	1
199	272	31	1
204	272	31	1
206	272	31	1
210	272	31	1
230	272	31	1
232	272	31	1
241	272	31	1
248	272	31	1
251	272	31	1
184	273	31	1
232	273	31	1
242	273	31	1
204	274	31	1
214	274	31	1
225	274	31	1
230	274	31	1
232	274	31	1
233	274	31	1
237	274	31	1
248	274	31	1
231	275	31	1
198	276	31	1
226	276	31	1
234	276	31	1
240	276	31	1
204	277	31	1
233	277	31	1
238	277	31	1
240	277	31	1
245	277	31	1
174	278	31	1
177	278	31	1
178	278	31	1
205	278	31	1
237	278	31	1
178	279	31	1
180	279	31	1
238	279	31	2
242	279	31	1
246	279	31	1
232	280	31	1
236	280	31	1
238	280	31	1
176	281	31	1
210	281	31	1
219	281	31	1
223	281	31	1
228	281	31	1
239	281	31	1
173	282	31	1
180	282	31	1
244	282	31	1
246	282	31	1
250	282	31	1
253	282	31	1
254	282	31	1
233	283	31	1
235	283	31	1
243	283	31	1
244	283	31	1
252	283	31	1
175	284	31	1
180	284	31	1
244	284	31	1
254	284	31	1
179	285	31	1
206	285	31	1
236	285	31	1
245	285	31	1
250	285	31	1
251	285	31	1
222	286	31	1
224	286	31	1
231	286	31	1
244	286	31	1
223	287	31	1
225	287	31	1
226	287	31	1
228	287	31	1
237	287	31	1
250	287	31	1
220	288	31	1
231	288	31	1
240.5	288.5	31.5	1
249	288	31	1
253	288	31	1
205	289	31	2
222	289	31	1
224	289	31	1
225	289	31	1
226	289	31	1
237	289	31	1
240	289	31	1
246	289	31	1
254	289	31	1
200	290	31	1
230	290	31	2
231	290	31	2
240	290	31	1
242	290	31	1
243	290	31	1
226	291	31	1
242	291	31	1
248	291	31	1
197	292	31	1
222	292	31	1
226	292	31	1
242	292	31	1
246	292	31	1
252	292	31	1
221	293	31	1
223	293	31	1
243	293	31	1
247	293	31	1
248	293	31	2
202	294	31	1
209	294	31	1
221	294	31	1
225	294	31	1
226	294	31	1
227	294	31	1
233	294	31	1
234	295	31	1
200	296	31	1
225	296	31	1
231	296	31	1
235	296	31	1
240	296	31	1
224	297	31	1
227	297	31	1
234	297	31	1
243	297	31	1
237	298	31	1
238	298	31	2
252	298	31	1
230	299	31	1
240	299	31	1
247	299	31	1
224	300	31	1
237	300	31	1
238	300	31	1
241	300	31	1
246	300	31	1
248	300	31	1
250	300	31	1
224	301	31	1
241	301	31	1
246	301	31	2
249	301	31	1
236	302	31	1
244	302	31	1
232	303	31	1
239	303	31	1
232	304	31	1
243	304	31	1
240	305	31	1
236	306	31	1
224	307	31	1
231	250	32	1
227	251	32	1
214	252	32	1
216	252	32	1
227	252	32	1
218	253	32	1
227	253	32	1
232	253	32	1
225	254	32	2
228	254	32	1
215	255	32	1
226	255	32	1
230	255	32	1
238	255	32	1
229	256	32	1
192	257	32	1
193	257	32	1
229	257	32	1
192	258	32	1
207	258	32	1
220	258	32	1
231	258	32	1
239	258	32	1
240	258	32	1
211	259	32	1
219	259	32	1
220	259	32	1
227	259	32	1
242	259	32	1
245	259	32	1
203	260	32	2
214	260	32	1
221	260	32	1
222	260	32	1
244	260	32	1
211	261	32	1
229	261	32	1
238	261	32	1
216	262	32	1
218	262	32	1
238	262	32	1
244	262	32	1
245	262	32	1
246	262	32	1
198	263	32	1
213	263	32	1
215	263	32	1
216	263	32	1
220	263	32	1
221	263	32	1
233	263	32	1
189	264	32	1
191	264	32	1
193	264	32	1
214	264	32	1
215	264	32	1
244	264	32	1
246	264	32	1
250	264	32	1
184	265	32	1
186	265	32	1
188	265	32	1
195	265	32	1
198	265	32	1
216	265	32	1
221	265	32	1
233	265	32	1
235	265	32	1
184	266	32	1
214	266	32	2
216	266	32	1
218	266	32	1
230	266	32	1
232	266	32	1
205	267	32	1
211	267	32	2
231	267	32	1
245.5	267.5	32.5	1
249	267	32	1
252	267	32	1
206	268	32	1
207	268	32	1
219	268	32	1
238	268	32	2
239	268	32	1
243	268	32	2
180	269	32	1
191	269	32	1
193	269	32	2
209	269	32	1
210	269	32	1
214	269	32	1
228	269	32	1
240	269	32	1
174	270	32	1
187	270	32	1
222	270	32	1
231	270	32	1
232	270	32	1
243	270	32	1
175	271	32	1
180	271	32	1
184	271	32	1
196	271	32	1
212	271	32	1
234	271	32	1
173	272	32	1
175	272	32	1
176	272	32	1
182	272	32	1
210	272	32	1
226	272	32	1
227	272	32	1
245	272	32	1
182	273	32	1
206	273	32	1
211	273	32	1
212	273	32	1
213	273	32	1
235	273	32	3
249	273	32	1
184	274	32	1
205	274	32	1
206	274	32	1
213	274	32	1
235	274	32	1
240	274	32	1
243	274	32	1
244	274	32	3
246	274	32	1
252	274	32	2
181	275	32	2
208	275	32	1
240	275	32	1
249	275	32	1
252	275	32	1
175	276	32	2
204	276	32	1
233	276	32	2
235	276	32	1
243	276	32	2
175	277	32	1
216	277	32	1
232	277	32	1
236	277	32	1
240	277	32	1
247	277	32	1
176	278	32	1
184	278	32	2
234	278	32	1
237	278	32	1
246	278	32	1
181	279	32	1
240	279	32	1
175	280	32	1
176	281	32	1
221	281	32	1
222	281	32	1
226	281	32	2
232	281	32	1
236	281	32	1
241	281	32	1
246	281	32	1
223	282	32	1
237	282	32	1
246	282	32	2
247	282	32	1
173	283	32	2
176	283	32	1
208	283	32	1
222	283	32	1
237	283	32	1
251	283	32	1
176	284	32	1
220	284	32	1
232	284	32	2
180	285	32	1
204	285	32	1
208	285	32	1
218	285	32	1
233	285	32	2
238	285	32	1
243	285	32	1
246	285	32	1
252	285	32	1
221	286	32	1
239	286	32	1
240	286	32	1
252	286	32	1
227	287	32	1
228	287	32	1
236.5	287.5	32.5	1
238	287	32	1
248	287	32	1
249	287	32	1
254	287	32	1
202	288	32	1
225	288	32	2
229	288	32	1
235	288	32	1
242	288	32	1
244	288	32	2
247	288	32	1
249	288	32	1
187	289	32	1
200	289	32	1
201	289	32	2
224	289	32	1
239	289	32	1
253	289	32	1
226	290	32	1
230	290	32	1
234	290	32	1
244	290	32	1
246	290	32	1
248	290	32	1
252	290	32	1
197	291	32	1
198	291	32	1
241	291	32	1
250	291	32	1
255	291	32	1
199	292	32	1
201	292	32	1
227	292	32	1
228	292	32	1
229	292	32	2
234	292	32	1
236.75	292.75	33	1
250	292	32	1
251	292	32	1
252	292	32	1
254	292	32	1
257	292	32	1
198	293	32	1
200	293	32	1
227	293	32	1
233	293	32	1
242	293	32	1
245	293	32	1
236	294	32	1
244	294	32	1
246	294	32	1
247	294	32	1
252	294	32	1
181	295	32	1
217	295	32	1
218	295	32	1
239	295	32	1
243	295	32	1
244	295	32	1
245	295	32	1
247	295	32	1
226	296	32	1
231	296	32	1
234	296	32	1
241	296	32	1
243	296	32	2
219	297	32	1
227	297	32	1
233	297	32	1
237	297	32	1
244	297	32	1
202	298	32	1
223	298	32	1
228	298	32	1
234	298	32	1
238	298	32	1
196	299	32	1
237	299	32	1
240	299	32	1
241	299	32	1
242	299	32	1
228	300	32	1
235	300	32	1
239	300	32	1
247	300	32	1
227	301	32	1
234	301	32	1
237	301	32	1
245	301	32	1
249	301	32	1
222	302	32	1
224	302	32	1
233	302	32	1
238	302	32	1
243	302	32	2
234	303	32	1
230	304	32	1
233	304	32	1
234	304	32	1
245	304	32	1
204	305	32	1
225	307	32	1
227	308	32	1
224	309	32	1
226	309	32	1
228	309	32	1
225	310	32	1
229	310	32	1
230	313	32	1
232	249	33	1
230	251	33	1
231	252	33	1
216	253	33	1
217	253	33	1
222	253	33	1
241	253	33	1
235	254	33	1
219	255	33	1
221	255	33	1
236	255	33	1
223	256	33	2
227	256	33	1
237	256	33	1
218	257	33	1
221	257	33	1
237	257	33	1
219	258	33	2
201	259	33	1
209	259	33	1
237	259	33	1
244	259	33	1
212	260	33	2
219	260	33	1
223	260	33	1
231	260	33	1
243	260	33	1
246	260	33	1
218	261	33	1
219	261	33	1
222	261	33	1
229	261	33	1
235	261	33	1
238	261	33	1
244	261	33	1
218	262	33	1
219	262	33	1
228	262	33	1
249	262	33	2
189	263	33	1
213	263	33	1
233	263	33	2
236	263	33	1
237	263	33	1
190	264	33	1
191	264	33	1
195	264	33	1
199	264	33	1
211	264	33	1
212	264	33	1
226	264	33	1
223	265	33	1
224	265	33	1
225	265	33	1
184	266	33	1
193	266	33	1
194	266	33	1
197	266	33	1
220	266	33	1
224	266	33	1
237	266	33	1
239	266	33	2
182	267	33	1
183	267	33	1
184	267	33	1
192	267	33	1
196	267	33	1
227	267	33	1
228	267	33	1
248	267	33	1
253	267	33	1
208	268	33	1
214	268	33	1
215	268	33	1
217	268	33	1
226	268	33	1
240	268	33	2
249	268	33	1
192	269	33	1
196	269	33	2
212	269	33	2
235	269	33	1
239	269	33	1
244	269	33	1
246	269	33	1
174	270	33	1
183	270	33	1
188	270	33	1
194	270	33	1
205	270	33	1
207	270	33	1
239	270	33	1
241	270	33	1
242	270	33	1
251	270	33	1
173	271	33	1
178	271	33	1
187	271	33	1
210	271	33	1
214	271	33	1
229	271	33	1
237	271	33	1
238	271	33	2
239	271	33	1
241	271	33	1
245	271	33	1
247	271	33	1
172	272	33	1
173	272	33	1
176	272	33	1
182	272	33	1
205	272	33	1
241	272	33	1
244	272	33	1
247	272	33	1
250	272	33	1
171	273	33	1
226	273	33	1
174	274	33	1
182	274	33	1
183	274	33	1
186	274	33	1
190	274	33	1
214	274	33	1
244	274	33	1
245	274	33	1
175	275	33	1
200	275	33	1
206	275	33	1
212	275	33	1
237	275	33	1
243	275	33	1
251	275	33	1
189	276	33	1
232	276	33	1
178	277	33	1
216	277	33	1
227	277	33	1
247	277	33	1
178	278	33	1
234	278	33	1
237	278	33	1
238	278	33	1
181	279	33	1
231	279	33	1
244	279	33	2
174	280	33	1
175	280	33	1
211	280	33	2
223	280	33	1
225	280	33	1
247	280	33	1
178	281	33	1
222	281	33	1
225	281	33	1
239	281	33	1
245	281	33	4
179	282	33	1
205	282	33	1
207	282	33	1
210	282	33	2
213	282	33	1
220	282	33	1
231	282	33	1
250	282	33	2
253	282	33	1
174	283	33	1
181	283	33	1
189	283	33	1
209	283	33	1
211	283	33	2
225	283	33	1
227	283	33	1
229	283	33	1
237	283	33	1
241	283	33	1
243	283	33	1
247	283	33	4
180	284	33	1
207	284	33	1
219	284	33	1
230	284	33	1
237	284	33	2
176	285	33	1
230	285	33	1
233	285	33	1
236	285	33	1
247	285	33	1
185	286	33	1
201	286	33	1
225	286	33	1
245	286	33	1
249	286	33	1
252	286	33	1
185	287	33	1
204	287	33	1
219	287	33	1
222	287	33	1
224	287	33	2
227	287	33	1
228	287	33	1
234	287	33	1
246	287	33	1
246	288	33	1
184	289	33	1
200	289	33	1
202	289	33	1
205	289	33	1
223	289	33	1
244	289	33	1
247	289	33	1
249	289	33	1
184	290	33	1
207	290	33	1
222	290	33	1
239	290	33	1
242	290	33	1
248	290	33	1
250	290	33	2
255	290	33	1
186	291	33	1
198	291	33	1
200	291	33	1
229	291	33	1
231	291	33	1
233	291	33	1
201	292	33	1
226	292	33	1
229	292	33	1
242	292	33	1
245	292	33	1
256	292	33	1
188	293	33	1
220	293	33	1
228	293	33	1
229	293	33	1
213	294	33	1
237	294	33	2
218	295	33	1
246	295	33	1
248	295	33	1
250	295	33	2
228	296	33	1
243	296	33	1
245	296	33	1
255	296	33	1
202	297	33	1
228	297	33	1
245	297	33	1
194	298	33	1
195	298	33	1
223	298	33	1
238	298	33	1
239	298	33	2
195	299	33	1
197	299	33	1
201	299	33	1
224	299	33	1
243	299	33	1
225	300	33	1
229	300	33	1
235	300	33	1
244	300	33	1
227	301	33	1
238	301	33	1
243	301	33	1
246	301	33	1
237	302	33	1
244	302	33	1
229	303	33	1
231	303	33	1
232	303	33	2
236	303	33	1
243	303	33	1
227	304	33	1
233	304	33	1
235	304	33	1
238	304	33	1
239	304	33	1
207	305	33	1
222	305	33	1
233	305	33	1
201	307	33	1
223	307	33	2
229	308	33	1
239	308	33	2
221	309	33	1
221	310	33	1
225	310	33	1
229	310	33	1
234	310	33	1
238	310	33	1
239	310	33	1
232	311	33	1
233	311	33	1
235	311	33	1
222	312	33	1
234	313	33	1
226	250	34	1
224	252	34	1
226	252	34	1
216	253	34	1
226	253	34	1
229	253	34	1
232	253	34	1
226	254	34	1
227	254	34	1
239	254	34	1
224	255	34	1
230	255	34	1
237	255	34	1
242	255	34	1
215	256	34	1
218	256	34	1
219	256	34	1
227	256	34	1
241	256	34	1
243	256	34	1
220	257	34	2
241	257	34	1
243	257	34	1
220	258	34	1
227	258	34	1
234	258	34	1
189	259	34	1
226	259	34	1
229	259	34	1
233	259	34	1
234	259	34	1
235	259	34	2
244	259	34	2
211	260	34	1
212	260	34	1
221	260	34	1
225	260	34	1
226	260	34	1
228	260	34	3
229	260	34	1
208	261	34	1
211	261	34	1
219	261	34	1
220	261	34	1
227	261	34	1
230	261	34	2
235	261	34	1
214	262	34	1
215	262	34	1
230	262	34	1
234	262	34	1
243	262	34	1
193	263	34	1
213	263	34	1
218	263	34	1
225	263	34	1
234	263	34	1
209	264	34	1
220	264	34	1
221	264	34	1
232	264	34	1
235	264	34	1
240	264	34	1
188	265	34	1
189	265	34	2
192	265	34	2
194	265	34	1
204	265	34	1
205	265	34	1
217	265	34	1
218	265	34	1
228	265	34	1
175	266	34	1
178	266	34	1
211	266	34	1
220	266	34	1
189	267	34	1
195	267	34	1
215	267	34	1
216	267	34	1
217	267	34	1
218	267	34	1
231	267	34	1
240	267	34	1
243	267	34	1
189	268	34	1
191	268	34	1
214	268	34	1
217	268	34	1
221	268	34	1
171	269	34	2
197	269	34	1
215	269	34	1
242	269	34	1
183	270	34	1
206	270	34	1
245	270	34	1
177	271	34	1
179	271	34	2
186	271	34	1
201	271	34	1
205	271	34	1
206	271	34	1
209	271	34	1
226	271	34	1
235	271	34	2
237	271	34	1
242	271	34	1
244	271	34	1
247	271	34	2
185	272	34	1
205	272	34	1
216	272	34	1
225	272	34	1
226	272	34	2
230	272	34	1
238	272	34	1
173	273	34	2
186	273	34	1
208	273	34	1
211	273	34	1
170	274	34	1
185	274	34	1
187	274	34	2
215	274	34	1
216	274	34	1
181	275	34	1
203	275	34	1
206	275	34	1
208	275	34	1
214	275	34	1
216	275	34	1
226	275	34	1
239	275	34	1
240	275	34	1
175	276	34	1
203	276	34	1
206	276	34	1
209	276	34	1
210	276	34	1
232	276	34	1
244	276	34	1
245	276	34	1
250	276	34	1
183	277	34	1
189	277	34	1
202	277	34	1
206	277	34	1
229	277	34	2
236	277	34	1
237	277	34	2
244	277	34	1
245	277	34	1
178	278	34	1
202	278	34	1
207	278	34	1
243	278	34	1
244	278	34	1
175	279	34	1
