x	y	z	Cholesterol biosynthesis
235	302	27	1
235	304	27	1
238	304	27	1
232	266	28	1
234	266	28	2
235	266	28	1
234	267	28	1
236	267	28	1
236	268	28	1
238	268	28	2
249	275	28	1
235	280	28	1
241	280	28	1
208	281	28	1
248	281	28	1
238	283	28	1
235	284	28	1
248	285	28	1
235	286	28	1
244	288	28	1
237	290	28	1
245	291	28	1
248	291	28	1
249	291	28	1
241	292	28	1
242	294	28	1
233	256	29	1
182	257	29	1
230	257	29	1
190	258	29	1
235	258	29	1
240	260	29	1
187	261	29	1
199	261	29	1
227	261	29	1
229	261	29	1
221	262	29	1
245	263	29	1
229	264	29	1
232	264	29	1
232	265	29	1
233	265	29	1
249	265	29	1
195	266	29	1
230	266	29	1
193	267	29	1
197	267	29	1
226	267	29	1
235	267	29	1
236	267	29	1
193	269	29	1
249	269	29	1
200	270	29	1
227	270	29	1
231	270	29	1
239	270	29	1
182	271	29	1
203	271	29	1
215	271	29	1
235	271	29	1
241	271	29	1
211	272	29	2
214	272	29	1
215	272	29	1
249	272	29	1
182	273	29	1
225	273	29	1
236	273	29	1
184	275	29	1
215	275	29	1
237	275	29	1
239	275	29	1
206	276	29	1
208	276	29	1
205	277	29	1
251	277	29	1
235	278	29	1
238	279	29	1
245	279	29	1
236	280	29	1
245	280	29	1
246	280	29	1
249	280	29	1
248	281	29	1
249	281	29	1
250	281	29	1
212	282	29	1
246	282	29	1
248	282	29	1
245	283	29	1
246	283	29	2
247	283	29	1
251	283	29	2
222	284	29	1
237	284	29	1
240	284	29	1
243	284	29	1
250	284	29	1
233	285	29	1
240	285	29	1
240	286	29	2
241	286	29	1
231	287	29	1
233	287	29	1
234	287	29	1
240	287	29	1
246	287	29	1
224	288	29	1
225	288	29	1
233	288	29	1
236	288	29	1
249	288	29	1
224	289	29	2
240	289	29	1
247	289	29	1
254	289	29	1
243	290	29	1
226	291	29	2
245	291	29	1
225	292	29	2
238	292	29	1
242	292	29	1
248	292	29	1
225	293	29	1
246	293	29	2
245	294	29	2
251	294	29	1
241	295	29	1
252	296	29	1
253	296	29	1
237	299	29	1
227	300	29	1
235	300	29	1
225	301	29	1
230	301	29	1
250	302	29	1
228	251	30	1
231	253	30	1
232	254	30	1
191	255	30	1
230	255	30	1
234	255	30	1
229	256	30	1
232	256	30	1
235	256	30	1
181	257	30	1
227	257	30	1
226	258	30	2
189	259	30	1
206	259	30	1
216	259	30	1
224	259	30	1
228	259	30	1
237	259	30	1
239	259	30	1
238	260	30	1
245	260	30	1
208	261	30	1
225	261	30	1
230	261	30	1
231	261	30	1
244	261	30	2
179	262	30	1
209	262	30	1
216	262	30	2
223	262	30	1
242	262	30	1
245	262	30	1
246	262	30	1
248	262	30	1
182	263	30	1
197	263	30	1
210	263	30	1
211	263	30	1
222	263	30	1
233	263	30	3
242	263	30	1
247	263	30	1
188	264	30	1
195	264	30	1
232	264	30	1
241	264	30	1
245	264	30	1
249	264	30	1
192	265	30	1
205	265	30	1
212	265	30	1
219	265	30	1
231	265	30	2
232	265	30	1
236	265	30	1
238	265	30	1
189	266	30	1
230	266	30	1
233	266	30	1
238	266	30	1
247	266	30	1
189	267	30	1
196	267	30	1
208	267	30	1
232	267	30	1
247	267	30	1
194	268	30	2
195	268	30	1
230	268	30	1
248	268	30	1
194	269	30	1
204	269	30	1
214	269	30	1
237	269	30	1
239	269	30	2
245	269	30	1
178	270	30	1
179	270	30	1
183	270	30	1
186	270	30	1
196	270	30	1
232	270	30	1
235	270	30	1
244	270	30	1
183	271	30	1
185	271	30	2
193	271	30	1
194	271	30	1
198	271	30	1
215	271	30	2
229	271	30	1
243	271	30	1
179	272	30	1
181	272	30	1
197	272	30	1
216	272	30	1
235	272	30	1
250	272	30	1
181	273	30	1
204	273	30	1
214	273	30	1
235	273	30	1
229	274	30	2
233	274	30	2
247	274	30	1
180	275	30	1
203	275	30	1
213	275	30	1
240	275	30	1
242	275	30	1
250	275	30	2
251	275	30	1
239	276	30	1
243	276	30	1
246	276	30	1
253	276	30	1
237	277	30	1
247	277	30	1
226	278	30	1
249	278	30	1
206	279	30	1
241	279	30	1
248	279	30	1
251	279	30	1
176	280	30	1
183	280	30	1
219	280	30	1
235	280	30	1
238	280	30	1
241	280	30	1
244	280	30	1
249	280	30	1
217	281	30	1
224	281	30	1
234	281	30	1
246	281	30	1
210	282	30	1
213	282	30	1
235	282	30	1
241	282	30	1
245	282	30	1
254	282	30	1
256	282	30	1
202	283	30	1
209	283	30	1
220	283	30	1
222	283	30	1
246	283	30	1
249	283	30	1
180	284	30	1
230	284	30	1
236	284	30	1
244	284	30	1
252	284	30	1
256	284	30	1
258	284	30	1
223	285	30	3
252	285	30	1
219	286	30	1
222	286	30	1
223	286	30	1
240	286	30	1
245	286	30	1
252	286	30	1
226	287	30	1
226	288	30	1
237	288	30	1
239	288	30	1
241	288	30	1
244	288	30	1
245	288	30	1
246	288	30	1
250	288	30	2
200	289	30	1
240	289	30	1
252	289	30	1
220	290	30	1
225	290	30	1
227	290	30	1
231	290	30	1
233	290	30	1
250	290	30	1
198	291	30	2
227	291	30	1
229	291	30	1
237	291	30	1
239	291	30	1
241	291	30	2
247	291	30	1
250	291	30	1
232	292	30	2
235	292	30	1
243	292	30	1
257	292	30	1
236	293	30	1
249	293	30	1
225	294	30	1
230	294	30	1
238	294	30	1
240	294	30	1
258	294	30	1
220	295	30	1
222	295	30	1
228	295	30	2
247	295	30	1
251	295	30	1
253	295	30	1
254	295	30	2
256	295	30	1
244	296	30	1
247	296	30	1
252	296	30	1
221	297	30	1
240	297	30	1
243	297	30	1
220	298	30	1
236	298	30	1
240	298	30	1
242	298	30	1
247	298	30	1
249	298	30	1
251	298	30	1
252	298	30	1
224	299	30	1
227	299	30	1
242	299	30	1
232	300	30	1
233	300	30	1
236	300	30	1
237	300	30	1
249	300	30	1
235	301	30	1
245	301	30	1
246	301	30	1
247	301	30	1
249	301	30	1
226	302	30	1
229	302	30	1
231	302	30	1
237	302	30	1
240	302	30	1
242	302	30	1
223	303	30	1
241	303	30	1
234	304	30	1
236	304	30	1
238	304	30	1
240	304	30	1
242	304	30	1
233	305	30	1
235	252	31	1
215	253	31	1
217	253	31	1
225	253	31	1
228	253	31	1
232	253	31	1
238	253	31	1
235	254	31	1
238	254	31	1
229	255	31	1
216	257	31	1
188	258	31	1
190	258	31	1
215	258	31	1
227	258	31	1
228	258	31	1
230	258	31	1
229	259	31	1
235	259	31	1
239	259	31	1
188	260	31	1
228	260	31	1
228	261	31	1
231	261	31	1
244	261	31	1
249	261	31	1
194	262	31	1
210	262	31	1
211	262	31	1
218	262	31	1
225	262	31	1
235	262	31	1
238	262	31	1
248	262	31	1
185	263	31	1
193	263	31	1
194	263	31	1
200	263	31	1
211	263	31	1
222	263	31	2
229	263	31	1
233	263	31	1
236	263	31	1
245	263	31	1
248	263	31	2
178	264	31	1
184	264	31	1
185	264	31	1
187	264	31	1
199	264	31	1
209	264	31	1
217	264	31	1
245	264	31	1
246	264	31	1
184	265	31	1
185	265	31	1
219	266	31	1
232	266	31	1
236	266	31	1
177	267	31	1
183	267	31	1
217	267	31	1
222	267	31	1
241	267	31	1
246	267	31	1
210	268	31	1
215	268	31	1
222	268	31	1
224	268	31	1
234	268	31	1
241	268	31	1
245	268	31	1
183	269	31	1
193	269	31	1
194	269	31	1
199	269	31	1
215	269	31	2
243	269	31	1
247	269	31	1
250	269	31	2
180	270	31	1
201	270	31	1
231	270	31	1
237	270	31	1
242	270	31	2
250	270	31	2
171	271	31	2
210	271	31	3
216	271	31	1
225	271	31	3
232	271	31	1
246	271	31	1
247	271	31	1
182	272	31	1
216	272	31	2
227	272	31	1
232	272	31	2
234	272	31	1
249	272	31	1
236	273	31	1
237	273	31	1
240	273	31	2
248	273	31	1
175	274	31	1
179	274	31	1
203	274	31	1
229	274	31	1
182	275	31	1
201	275	31	1
236	275	31	1
253	276	31	1
235	277	31	1
241	277	31	1
244	277	31	1
208	278	31	1
238	278	31	1
240	278	31	1
242	278	31	2
246	278	31	1
247	278	31	2
235	279	31	1
242	279	31	1
247	279	31	1
254	279	31	1
175	280	31	1
236	280	31	1
245	280	31	1
251	280	31	1
179	281	31	1
206	281	31	1
222	281	31	1
231	281	31	1
237	281	31	1
250	281	31	1
251	281	31	2
179	282	31	1
181	282	31	1
232	282	31	1
234	282	31	1
238	282	31	1
245	282	31	1
254	282	31	1
209	283	31	1
232	283	31	1
241	283	31	2
242	283	31	3
176	284	31	2
206	284	31	1
212	284	31	1
224	284	31	1
231	284	31	1
237	284	31	1
249	284	31	1
177	285	31	2
220	285	31	1
229	285	31	1
235	285	31	1
238	285.5	31.5	1
240	285	31	1
251	285	31	1
239	286	31	1
244	286	31	2
249	286	31	1
252	286	31	1
187	287	31	1
219	287	31	2
221	287	31	1
226	288	31	1
253	288	31	1
222	289	31	1
234	289	31	1
238	289	31	1
252	289	31	1
200	290	31	1
222	290	31	1
227	290	31	1
228	291	31	1
244	291	31	1
254	291	31	1
255	291	31	1
197	292	31	2
221	292	31	1
222	292	31	1
230	292	31	1
250	292	31	1
254	292	31	2
222	293	31	2
223	293	31	1
248	293	31	1
251	293	31	1
202	294	31	1
233	294	31	1
223	295	31	1
229	295	31	1
240	295	31	1
242	295	31	2
243	295	31	1
250	295	31	1
188	296	31	1
197	296	31	1
199	296	31	1
253	296	31	1
223	297	31	1
231	297	31	1
236	297	31	1
241	297	31	1
246	297	31	2
248	297	31	1
228	298	31	1
232	298	31	1
239	298	31	1
251	298	31	2
224	299	31	1
247	299	31	1
248	299	31	1
251	299	31	1
226	300	31	2
229	300	31	1
244	300	31	1
226	301	31	1
228	301	31	1
229	301	31	1
236	301	31	1
237	301	31	2
242	301	31	1
243	301	31	2
220	302	31	1
222	302	31	1
235	302	31	1
245	302	31	1
224	303	31	1
234	303	31	1
235	303	31	1
237	303	31	1
243	303	31	1
237	304	31	1
234	305	31	1
235	305	31	1
236	305	31	1
223	306	31	2
229	251	32	1
221	253	32	1
227	253	32	1
232	253	32	1
215	254	32	1
232	254	32	2
236	254	32	1
221	255	32	1
177	256	32	1
210	256	32	1
219	256	32	1
237	256	32	1
242	256	32	1
209	257	32	1
218	257	32	1
229	257	32	1
232	257	32	1
193	258	32	1
226	258	32	1
239	258	32	1
246	258	32	1
193	259	32	1
216	259	32	1
220	259	32	1
227	259	32	1
229	259	32	1
231	259	32	2
234	259	32	2
237	259	32	1
243	259	32	2
245	259	32	1
236	260	32	1
238	260	32	1
242	260	32	1
243	260	32	1
246	260	32	1
194	261	32	1
195	261	32	2
211	261	32	1
212	261	32	1
219	261	32	1
238	261	32	1
197	262	32	2
207	262	32	1
209	262	32	1
218	262	32	1
228	262	32	1
235	262	32	1
238	262	32	2
240	262	32	1
249	262	32	1
250	262	32	1
204	263	32	1
218	263	32	1
230	263	32	1
242	263	32	3
188	264	32	2
191	264	32	1
200	264	32	1
215	264	32	1
222	264	32	1
227	264	32	1
230	264	32	1
245	264	32	1
185	265	32	1
188	265	32	1
203	265	32	1
217	265	32	1
239	265	32	1
244	265	32	1
188	266	32	1
214	266	32	1
218	266	32	1
235	266	32	1
243	266	32	1
182	267	32	3
184	267	32	1
186	267	32	1
193	267	32	1
194	267	32	1
205	267	32	1
211	267	32	1
216	267	32	1
225	267	32	2
240	267	32	1
242	267	32	1
243	267	32	1
245.5	267.5	32.5	2
246	267	32	1
247	267	32	2
189	268	32	1
193	268	32	1
206	268	32	1
213	268	32	1
214	268	32	1
228	268	32	1
233	268	32	1
253	268	32	1
175	269	32	1
209	269	32	1
240	269	32	1
244	269	32	1
246	269	32	1
251	269	32	1
172	270	32	1
196	270	32	1
203	270	32	2
231	270	32	1
243	270	32	1
180	271	32	1
188	271	32	1
209	271	32	1
210	271	32	2
234	271	32	1
239	271	32	1
244	271	32	1
250	271	32	1
181	272	32	1
186	272	32	1
198	272	32	1
216	272	32	1
235	272	32	1
249	272	32	1
252	272	32	1
183	273	32	2
204	273	32	1
205	273	32	1
211	273	32	1
212	273	32	1
243	273	32	1
245	273	32	2
246	273	32	1
183	274	32	2
185	274	32	1
205	274	32	1
207	274	32	1
183	275	32	2
203	275	32	1
211	275	32	1
214	275	32	1
235	275	32	1
236	275	32	1
250	275	32	1
228	276	32	2
239	276	32	1
249	276	32	1
175	277	32	1
176	277	32	1
204	277	32	1
239	277	32	1
249	277	32	1
224	278	32	1
225	278	32	1
241	278	32	1
250	278	32	1
237	279	32	2
239	279	32	1
240	279	32	2
242	279	32	1
223	280	32	1
251	280	32	1
176	281	32	1
217	281	32	1
231	281	32	1
239	281	32	1
254	281	32	1
179	282	32	1
187	282	32	1
223	282	32	1
224	282	32	1
232	282	32	2
246	282	32	1
181	283	32	1
207	283	32	1
223	283	32	1
226	283	32	1
236	283	32	2
248	283	32	1
249	283	32	1
251	283	32	1
253	283	32	1
254	283	32	1
177	284	32	1
208	284	32	1
209	284	32	1
222	284	32	1
232	284	32	1
254	284	32	1
185	285	32	1
206	285	32	1
221	285	32	1
233	285	32	1
238	285	32	1
241	285	32	1
243	285	32	1
244	285	32	1
253	285	32	1
209	286	32	1
218	286	32	1
237	286	32	1
249	286	32	1
254	286	32	1
223	287	32	1
226	287	32	1
230	287	32	1
231	287	32	1
249	287	32	1
203	288	32	1
222	288	32	1
223	288	32	1
240	288	32	1
245	288	32	1
246	288	32	1
250	288	32	1
200	289	32	1
201	289	32	1
233	289	32	1
238	289	32	1
187	290	32	1
230	290	32	1
232	290	32	1
233	290	32	1
234	290	32	1
235	290	32	1
244	290	32	1
246	290	32	1
223	291	32	1
224	291	32	1
244	291	32	1
254	291	32	1
255	291	32	1
201	292	32	1
203	292	32	1
218	292	32	1
225	292	32	1
238	292	32	2
256	292	32	1
179	293	32	1
225	293	32	1
228	293	32	1
230	293	32	1
198	294	32	1
235	294	32	1
244	294	32	1
192	295	32	1
243	295	32	1
251	295	32	1
223	296	32	1
251	296	32	1
242	297	32	1
246	298	32	1
247	298	32	1
226	299	32	1
233	299	32	1
232	300	32	1
240	300	32	1
223	301	32	1
229	301	32	1
232	301	32	1
235	301	32	1
239	301	32	1
233	302	32	1
234	302	32	1
239	302	32	1
242	302	32	1
223	303	32	1
229	303	32	1
234	303	32	1
239	304	32	1
245	304	32	1
221	305	32	1
222	305	32	1
226	305	32	1
238	305	32	1
222	306	32	1
230	306	32	1
235	307	32	2
236	307	32	1
225	308	32	1
229	308	32	1
227	312	32	1
232	249	33	1
226	251	33	1
223	252	33	1
226	252	33	2
217	253	33	3
221	253	33	1
228	253	33	1
232	253	33	1
241	253	33	1
220	254	33	1
230	254	33	1
223	255	33	2
226	255	33	1
230	256	33	1
238	256	33	1
219	257	33	1
220	257	33	1
230	257	33	2
215	258	33	1
219	258	33	1
234	258	33	1
189	259	33	1
220	259	33	1
224	259	33	1
227	259	33	1
231	259	33	1
235	259	33	1
192	260	33	1
212	260	33	1
223	260	33	1
229	260	33	1
239	260	33	1
240	260	33	1
241	260	33	1
193	261	33	1
205	261	33	1
208	261	33	1
209	261	33	1
217.5	261.5	33.5	1
224	261	33	1
229	261	33	1
239	261	33	1
241	261	33	1
242	261	33	1
244	261	33	1
211	262	33	1
216	262	33	1
226	262	33	1
228	262	33	1
240	262	33	1
245	262	33	1
248	262	33	1
185	263	33	1
188	263	33	1
194	263	33	1
198	263	33	1
212	263	33	1
220	263	33	2
222	263	33	1
225	263	33	1
227	263	33	2
233	263	33	1
251	263	33	1
189	264	33	2
194	264	33	1
214	264	33	1
229	264	33	1
231	264	33	1
233	264	33	1
235	264	33	1
186	265	33	1
188	265	33	1
191	265	33	1
194	265	33	1
220	265	33	1
223	265	33	1
235	265	33	1
242	265	33	1
189	266	33	1
193	266	33	1
197	266	33	2
218	266	33	1
220	266	33	1
221	266	33	1
237	266	33	1
241	266	33	1
194	267	33	1
209	267	33	1
221	267	33	1
246	267	33	1
247	267	33	1
193	268	33	1
206	268	33	1
208	268	33	1
245	268	33	1
250	268	33	1
252	268	33	1
191	269	33	1
192	269	33	1
195	269	33	2
196	269	33	1
204	269	33	1
208	269	33	1
209	269	33	1
234	269	33	1
243	269	33	1
183	270	33	1
188	270	33	1
194	270	33	1
212	270	33	1
240	270	33	1
245	270	33	1
247	270	33	1
204	271	33	1
206	271	33	1
208	271	33	1
215	271	33	1
229	271	33	1
239	271	33	1
241	271	33	1
242	271	33	3
246	271	33	1
173	272	33	1
175	272	33	1
177	272	33	1
213	272	33	1
234	272	33	1
242	272	33	1
247	272	33	1
250	272	33	2
171	273	33	1
183	273	33	2
184	273	33	1
238	273	33	2
239	273	33	2
240	273	33	1
174	274	33	2
177	274	33	1
203	274	33	1
209	274	33	2
212	274	33	1
214	274	33	1
237	274	33	1
239	274	33	1
244	274	33	1
250	274	33	1
212	275	33	1
246	275	33	1
250	275	33	2
232	276	33	1
209	277	33	1
210	277	33	1
211	277	33	1
215	277	33	1
247	277	33	1
178	278	33	1
204	278	33	1
209	278	33	1
232	278	33	1
235	278	33	2
237	278	33	1
249	279	33	1
206	280	33	1
210	280	33	1
226	280	33	1
229	280	33	1
246	280	33	1
248	280	33	1
251	280	33	1
175	281	33	1
230	281	33	1
243	281	33	1
245	281	33	1
247	281	33	1
249	281	33	1
175	282	33	1
190	282	33	1
205	282	33	1
211	282	33	1
230	282	33	1
232	282	33	1
237	282	33	1
242	282	33	1
244	282	33	1
253	282	33	1
176	283	33	1
179	283	33	1
209	283	33	2
218	283	33	1
227	283	33	1
241	283	33	1
184	284	33	1
205	284	33	1
222	284	33	1
236	284	33	1
241	284	33	1
175	285	33	1
206	285	33	1
226	285	33	3
232	285	33	1
233	285	33	1
236	285	33	1
237.5	285.5	33.5	1
246	285	33	1
253	285	33	1
204	286	33	2
209	286	33	1
226	286	33	1
239	286	33	1
252	286	33	1
208	287	33	1
242	287	33	1
244	287	33	1
251	287	33	1
202	288	33	1
231	288	33	1
184	289	33	1
203	289	33	1
223	289	33	1
224	289	33	1
249	289	33	2
184	290	33	1
185	290	33	2
231	290	33	1
239	290	33	2
243	290	33	1
257	290	33	1
236	291	33	1
238	291	33	1
246	291	33	1
197	292	33	1
221	292	33	1
239	292	33	1
242	292	33	1
253	292	33	1
256	292	33	1
177	293	33	1
185	293	33	1
226	293	33	1
231	293	33	1
237	293	33	1
243	293	33	1
251	293	33	1
195	294	33	1
213	294	33	1
228	294	33	1
229	294	33	1
235	294	33	1
251	294	33	2
182	295	33	1
231	295	33	1
245	295	33	1
254	295	33	1
194	296	33	1
195	296	33	1
198	296	33	1
201	296	33	1
220	296	33	1
228	296	33	1
229	296	33	1
237	296	33	1
202	297	33	1
226	297	33	1
195	298	33	1
200	298	33	1
228	298	33	1
240	298	33	1
241	298	33	1
248	298	33	1
196	299	33	1
198	299	33	1
224	299	33	1
237	299	33	1
242	299	33	1
246	299	33	1
247	299	33	1
196	300	33	1
227	300	33	1
228	300	33	1
237	300	33	1
246	300	33	1
247	300	33	1
196	301	33	1
224	301	33	1
240	301	33	1
223	302	33	1
227	302	33	1
232	302	33	1
240	302	33	1
228	303	33	1
229	303	33	1
232	303	33	1
233	303	33	2
234	303	33	2
240	303	33	1
231	304	33	1
238	304	33	1
243	304	33	1
227	305	33	1
235	305	33	1
238	305	33	1
240	305	33	1
235	306	33	1
235	307	33	1
220	308	33	1
237	308	33	1
240	308	33	1
228	310	33	1
226	311	33	1
235	311	33	1
238	311	33	1
229	313	33	1
230	313	33	1
235	313	33	1
216	253	34	1
225	253	34	1
228	253	34	1
232	253	34	1
239	254	34	1
241	254	34	1
218	255	34	1
227	255	34	1
242	255	34	1
223	256	34	1
241	256	34	1
210	257	34	1
220	257	34	2
223	257	34	1
225	257	34	1
242	257	34	1
216	258	34	1
218	258	34	1
228	258	34	1
239	258	34	1
241	258	34	1
209	259	34	1
220	259	34	2
227	259	34	1
237	259	34	1
192	260	34	1
217	260	34	2
226	260	34	1
230	260	34	1
244	260	34	1
190	261	34	2
208	261	34	1
211	261	34	1
219	261	34	1
225	261	34	1
193	262	34	1
214	262	34	1
223	262	34	1
238	262	34	1
244	262	34	1
250	262	34	1
210	263	34	1
224	263	34	1
228	263	34	1
235	263	34	1
193	264	34	1
194	264	34	1
200	264	34	1
210	264	34	1
217	264	34	1
220	264	34	1
224	264	34	1
229	264	34	1
233	264	34	1
235	264	34	1
188	265	34	1
205	265	34	1
207	265	34	1
211	265	34	1
217	265	34	1
219	265	34	1
223	265	34	1
226	265	34	1
228	265	34	1
184	266	34	1
193	266	34	1
221	266	34	1
230	266	34	1
237	266	34	1
240	266	34	1
183	267	34	1
192	267	34	1
194	267	34	1
215	267	34	1
216	267	34	1
223	267	34	1
235	267	34	3
240	267	34	2
246	267	34	1
249	267	34	1
221	268	34	2
227	268	34	1
233	268	34	1
183	269	34	1
210	269	34	1
212	269	34	1
213	269	34	1
216	269	34	1
222	269	34	1
233	269	34	1
236	269	34	1
242	269	34	1
249	269	34	1
254	269	34	1
175	270	34	1
184	270	34	1
187	270	34	1
188	270	34	1
203	270	34	1
218	270	34	1
221	270	34	1
223	270	34	1
205	271	34	1
211	271	34	1
216	271	34	1
226	271	34	1
231	271	34	1
237	271	34	2
239	271	34	1
243	271	34	1
176	272	34	1
184	272	34	1
197	272	34	1
211	272	34	1
218	272	34	1
226	272	34	1
227	272	34	1
236	272	34	1
237	272	34	1
211	273	34	1
236	273	34	1
241	273	34	1
174	274	34	1
213	274	34	2
232	274	34	1
235	274	34	2
239	274	34	1
240	274	34	3
250	274	34	1
181	275	34	1
203	275	34	1
208	275	34	1
209	275	34	1
212	275	34	1
235	275	34	1
240	275	34	1
184	276	34	1
208	276	34	1
212	276	34	1
229	276	34	1
232	276	34	1
239	276	34	1
241	276	34	1
245	276	34	1
209	277	34	1
211	277	34	1
186	278	34	1
193	278	34	1
202	278	34	1
208	278	34	1
234	278	34	1
175	279	34	2
192	279	34	1
205	279	34	1
219	279	34	1
232	279	34	1
178	280	34	1
187	280	34	1
208	280	34	1
239	280	34	1
240	280	34	1
247	280	34	1
173	281	34	1
207	281	34	1
209	281	34	1
210	281	34	3
230	281	34	1
250	281	34	1
189	282	34	1
209	282	34	1
210	282	34	1
230	282	34	1
234	282	34	1
187	283	34	1
208	283	34	1
209	283	34	1
210	283	34	1
226	283	34	1
230	283	34	1
233	283	34	1
235	283	34	1
184	284	34	1
237	284	34	1
248	284	34	1
206	285	34	2
209	285	34	1
211	285	34	1
218	285	34	1
226	285	34	1
229	285	34	1
232	285	34	1
233	285	34	1
237	285	34	1
240	285	34	1
202	286	34	1
220	286	34	1
231	286	34	2
239	286	34	1
247	286	34	1
199	287	34	1
219	287	34	2
221	287	34	1
223	287	34	1
