x	y	z	Interconversion of nucleotide di- and triphosphates
245	284	24	1
247	289	24	1
233	269	25	1
238	274	25	1
239	276	25	1
247	277	25	2
245	280	25	1
237	281	25	1
235	282	25	1
239	283	25	1
246	283	25	1
213	284	25	1
236	284	25	1
239	285	25	1
240	286	25	1
239	288	25	1
238	289	25	2
244	289	25	1
250	289	25	1
225	290	25	1
243	290	25	1
226	291	25	1
236	291	25	1
235	292	25	3
238	292	25	1
243	293	25	1
240	294	25	1
241	294	25	1
239	296	25	1
176	259	26	1
215	265	26	1
237	266	26	1
235	267	26	1
233	268	26	1
228	269	26	1
227	270	26	1
234	270	26	1
238	270	26	1
217	272	26	1
248	273	26	1
237	275	26	1
207	276	26	1
239	277	26	1
231	278	26	1
243	278	26	1
241	280	26	1
248	281	26	1
229	282	26	1
231	282	26	1
254	282	26	1
227	283	26	1
233	283	26	1
248	283	26	1
214	285	26	1
235	285	26	1
236	285	26	1
247	286	26	1
238	287	26	1
232	288	26	1
235	288	26	1
240	289	26	1
243	290	26	1
226	291	26	1
232	291	26	1
236	291	26	1
242	291	26	1
249	291	26	2
237	292	26	1
236	293	26	1
247	293	26	1
220	294	26	4
240	295	26	1
239	296	26	1
244	297	26	1
245	297	26	1
246	297	26	1
225	300	26	1
215	258	27	1
231	259	27	1
232	259	27	1
176	260	27	1
237	260	27	1
181	261	27	1
187	261	27	1
233	262	27	1
238	262	27	1
234	263	27	1
235	263	27	1
180	264	27	1
219	264	27	1
228	264	27	1
234	264	27	1
237	264	27	1
248	264	27	1
212	265	27	1
225	265	27	1
240	265	27	1
231	266	27	1
234	266	27	1
237	266	27	1
230	267	27	1
235	267	27	1
241	267	27	1
238	268	27	1
243	268	27	1
225	269	27	1
238	269	27	1
227	270	27	1
181	271	27	2
182	271	27	1
234	271	27	1
235	271	27	1
179	272	27	1
181	272	27	1
203	272	27	1
223	272	27	1
249	272	27	1
205	273	27	1
211	273	27	1
241	273	27	1
249	273	27	1
204	274	27	1
208	274	27	1
212	274	27	1
216	274	27	1
221	274	27	1
238	274	27	1
254	274	27	1
211	275	27	1
213	275	27	1
228	275	27	1
247	275	27	1
211	276	27	1
218	277	27	1
245	277	27	1
239	278	27	1
230	279	27	1
234	279	27	1
235	279	27	2
236	279	27	1
241	280	27	1
252	280	27	1
209	281	27	1
233	281	27	1
249	281	27	1
210	282	27	1
215	282	27	1
242	282	27	1
248	282	27	1
254	282	27	1
201	283	27	1
218	283	27	1
234	283	27	1
245	283	27	1
214	284	27	1
215	284	27	1
230	284	27	1
254	284	27	1
257	284	27	1
204	285	27	1
209	285	27	1
242	285	27	1
249	285	27	1
219	286	27	2
220	286	27	1
226	286	27	1
244	286	27	1
245	286	27	1
256	286	27	1
258	286	27	1
237	287	27	1
236	288	27	1
243	288	27	1
247	288	27	1
251	288	27	1
255	288	27	1
248	289	27	1
249	289	27	1
252	289	27	1
214	290	27	1
222	290	27	1
231	290	27	1
233	290	27	1
236	290	27	1
247	290	27	1
211	292	27	1
225	292	27	1
219	293	27	1
222	293	27	1
237	293	27	1
249	293	27	1
254	293	27	1
226	295	27	1
241	295	27	1
246	296	27	1
249	296	27	1
242	297	27	1
249	297	27	1
237	298	27	1
247	301	27	1
235	268	28	1
238	270	28	2
240	271	28	1
247	282	28	1
254	283	28	1
244	285	28	1
248	285	28	1
235	286	28	1
248	289	28	1
226	290	28	1
237	290	28	1
240	290	28	1
250	291	28	1
241	292	28	1
240	294	28	1
248	295	28	1
245	297	28	1
240	299	28	1
240	300	28	1
182	260	29	1
248	262	29	1
178	264	29	1
215	264	29	1
216	264	29	1
224	264	29	1
233	265	29	1
239	265	29	1
250	268	29	1
193	269	29	2
200	270	29	1
215	270	29	1
231	270	29	1
235	270	29	1
216	271	29	1
229	271	29	1
211	272	29	1
232	272	29	1
238	272	29	1
182	273	29	1
249	273	29	1
232	274	29	1
235	274	29	1
235	275	29	1
245	275	29	1
238	276	29	2
248	276	29	1
250	276	29	1
238	277	29	1
245	279	29	1
246	279	29	1
249	279	29	1
251	280	29	1
233	281	29	1
234	281	29	1
243	281	29	1
