x	y	z	Mitochondrial translation
178	258	23	3
197	259	23	1
220	262	23	1
119	264	23	2
119	267	23	1
124	267	23	1
162	267	23	1
127	268	23	2
163	268	23	1
117	269	23	2
240	269	23	1
120	270	23	2
156	270	23	2
165	270	23	1
183	270	23	3
166	271	23	2
168	271	23	1
154	272	23	1
167	272	23	1
164	273	23	2
165	273	23	1
166	273	23	1
168	273	23	1
177	273	23	2
169	274	23	3
179	274	23	1
167	275	23	2
173	275	23	1
140	276	23	1
172	276	23	1
166	277	23	1
174	277	23	2
168	278	23	2
169	278	23	1
177	278	23	1
178	278	23	2
179	279	23	2
170	281	23	1
173	282	23	1
206	282	23	2
172	284	23	2
173	284	23	2
176	284	23	1
271	285	23	2
271	286	23	1
203	287	23	2
222	291	23	1
269	291	23	1
268	292	23	1
271	292	23	3
220	293	23	2
217	294	23	2
219	294	23	1
266	294	23	4
266	295	23	2
269	297	23	3
266	298	23	1
267	298	23	4
268	298	23	3
269	298	23	1
215	299	23	2
267	299	23	2
207	301	23	1
235	301	23	2
268	301	23	1
236	302	23	1
239	302	23	2
264	303	23	3
212	304	23	1
237	304	23	1
208	305	23	2
264	305	23	1
265	305	23	1
206	306	23	1
241	306	23	1
185	307	23	2
205	307	23	1
235	307	23	3
236	307	23	1
241	307	23	1
262	307	23	1
261	308	23	1
266	308	23	1
181	309	23	1
182	309	23	1
257	309	23	3
257	310	23	3
260	310	23	1
234	311	23	2
257	311	23	1
260	311	23	1
175	312	23	2
176	312	23	1
260	312	23	1
203	313	23	1
239	313	23	1
262	313	23	4
176	314	23	1
232	314	23	1
257	314	23	1
263	314	23	1
179	315	23	1
203	315	23	2
245	315	23	2
258	315	23	1
259	315	23	1
265	315	23	1
264	316	23	2
181	317	23	1
256	317	23	1
258	317	23	1
184	318	23	2
254	318	23	1
257	318	23	1
258	318	23	1
261	318	23	1
166	319	23	2
182	319	23	1
241	319	23	1
256	319	23	2
258	319	23	2
261	319	23	1
262	319	23	1
183	321	23	1
256	321	23	2
187	322	23	1
236	322	23	2
182	323	23	1
185	323	23	1
183	326	23	1
259	326	23	1
99	327	23	1
184	327	23	2
259	327	23	1
94	328	23	1
97	328	23	2
199	328	23	2
96	329	23	3
259	329	23	2
184	330	23	1
102	331	23	1
260	331	23	1
182	333	23	2
192	334	23	1
175	336	23	1
260	336	23	3
235	340	23	2
244	344	23	2
240	345	23	1
242	345	23	4
176	358	23	2
182	221	24	1
179	222	24	1
178	223	24	2
160	225	24	1
156	226	24	2
157	226	24	2
157	227	24	1
160	227	24	1
157	228	24	1
156	229	24	3
157	229	24	1
151	231	24	2
149	232	24	1
153	232	24	3
138	234	24	1
141	234	24	2
143	234	24	1
135	235	24	1
136	235	24	2
151	235	24	1
136	236	24	2
139	236	24	3
146	236	24	1
151	236	24	1
137	237	24	1
138	237	24	1
150	237	24	1
132	238	24	1
137	238	24	3
143	238	24	3
148	238	24	1
149	238	24	3
151	238	24	1
132	239	24	3
133	239	24	1
132	240	24	1
137	240	24	2
142	240	24	2
145	240	24	1
146	240	24	2
132	241	24	2
140	241	24	4
142	241	24	4
144	241	24	1
140	242	24	2
226	242	24	2
132	243	24	1
139	243	24	2
149	243	24	2
141	244	24	1
147	244	24	1
135	245	24	2
137	245	24	1
141	246	24	2
227	246	24	1
139	247	24	2
228	247	24	1
230	249	24	1
222	251	24	1
225	252	24	2
141	253	24	1
220	253	24	1
222	253	24	2
140	254	24	1
140	255	24	1
143	255	24	2
142	256	24	1
163	256	24	1
194	257	24	1
197	257	24	1
199	258	24	1
118	260	24	1
120	261	24	2
199	261	24	1
117	262	24	1
118	262	24	1
119	262	24	2
219	262	24	3
222	262	24	1
115	263	24	1
120	263	24	1
121	263	24	3
217	263	24	3
221	263	24	1
117	264	24	1
119	264	24	1
122	264	24	1
163	264	24	2
118	265	24	2
119	265	24	2
124	265	24	1
127	265	24	1
117	266	24	1
126	266	24	2
166	268	24	1
210	268	24	4
130	269	24	2
162	269	24	1
165	269	24	1
127	270	24	2
163	270	24	1
184	270	24	1
181	271	24	1
165	273	24	1
167	273	24	1
177	273	24	1
182	273	24	1
166	274	24	1
166	275	24	1
178	275	24	2
181	276	24	2
168	277	24	1
169	277	24	1
170	277	24	1
180	277	24	1
168	278	24	1
171	278	24	1
175	278	24	1
178	278	24	2
180	278	24	1
168	279	24	2
171	279	24	1
173	279	24	1
179	279	24	1
180	279	24	2
168	280	24	2
169	280	24	1
170	280	24	2
172	280	24	1
174	280	24	1
174	281	24	1
179	281	24	1
204	283	24	1
206	284	24	2
204	285	24	1
275	288	24	1
277	288	24	1
276	289	24	1
225	290	24	1
270	290	24	1
275	290	24	2
197	291	24	1
198	291	24	1
275	291	24	2
269	292	24	2
271	293	24	1
237	294	24	1
271	295	24	2
236	297	24	3
269	297	24	2
268	298	24	1
213	299	24	1
236	299	24	1
237	299	24	2
264	299	24	1
235	300	24	2
235	301	24	2
267	301	24	2
242	302	24	2
263	302	24	3
266	302	24	1
207	303	24	1
234	303	24	1
237	303	24	2
186	304	24	3
188	304	24	1
236	304	24	1
238	304	24	1
241	304	24	2
259	305	24	1
262	305	24	1
206	306	24	2
238	306	24	1
239	306	24	2
241	306	24	1
262	306	24	2
263	306	24	1
259	307	24	2
260	307	24	2
265	307	24	2
206	308	24	1
209	308	24	1
235	308	24	1
264	308	24	1
232	309	24	1
257	309	24	1
259	309	24	1
260	309	24	2
202	310	24	1
204	310	24	2
260	310	24	1
206	311	24	1
260	311	24	1
239	312	24	1
257	312	24	1
263	312	24	1
209	313	24	1
264	313	24	1
175	314	24	1
203	314	24	1
211	314	24	2
234	314	24	1
237	314	24	1
257	314	24	2
259	314	24	1
260	314	24	1
263	314	24	2
173	315	24	3
175	315	24	1
177	315	24	3
211	315	24	2
260	315	24	2
172	316	24	1
213	316	24	2
258	316	24	1
167	317	24	1
169	317	24	1
185	317	24	1
258	318	24	2
261	319	24	1
262	319	24	1
263	319	24	2
166	320	24	3
182	320	24	1
185	320	24	1
239	320	24	2
164	321	24	1
165	321	24	2
181	321	24	1
260	321	24	1
241	322	24	1
242	322	24	1
187	323	24	1
161	324	24	2
186	324	24	1
185	325	24	1
258	326	24	3
261	326	24	1
157	327	24	1
183	327	24	1
184	327	24	1
201	327	24	1
154	329	24	1
157	329	24	1
183	329	24	1
185	329	24	2
261	329	24	1
96	330	24	1
97	330	24	1
105	330	24	1
104	331	24	3
180	331	24	1
97	332	24	1
102	332	24	1
258	333	24	3
259	333	24	3
178	334	24	1
259	334	24	1
181	335	24	1
259	335	24	1
259	337	24	3
186	360	24	2
179	222	25	1
179	223	25	1
179	224	25	2
155	228	25	1
158	228	25	3
161	228	25	1
155	229	25	3
152	230	25	1
155	231	25	1
158	231	25	1
163	233	25	2
137	234	25	1
134	235	25	2
135	235	25	4
143	235	25	1
135	236	25	1
133	237	25	1
141	237	25	2
247	237	25	1
249	237	25	1
140	238	25	1
133	239	25	1
135	239	25	1
136	239	25	1
228	240	25	2
136	241	25	2
134	242	25	1
135	242	25	2
135	244	25	1
139	246	25	1
144	246	25	1
139	248	25	2
230	248	25	1
229	249	25	1
230	251	25	1
136	253	25	2
225	253	25	2
121	258	25	1
121	259	25	1
118	261	25	2
121	261	25	3
122	261	25	1
199	261	25	1
123	262	25	4
119	263	25	2
219	263	25	1
120	264	25	2
215	264	25	1
126	265	25	1
123	266	25	3
128	266	25	1
181	271	25	2
175	276	25	1
177	276	25	1
178	276	25	2
177	278	25	1
178	278	25	1
165	279	25	1
177	279	25	1
273	279	25	3
274	280	25	1
177	281	25	1
169	282	25	1
172	282	25	1
275	285	25	1
277	287	25	1
277	288	25	2
199	289	25	1
277	290	25	1
271	291	25	1
266	292	25	1
268	292	25	1
270	293	25	1
269	294	25	2
266	296	25	1
269	296	25	1
238	297	25	1
266	297	25	2
268	297	25	2
268	298	25	1
238	299	25	2
268	299	25	1
240	301	25	1
264	301	25	1
265	301	25	1
237	302	25	3
238	302	25	1
234	305	25	1
236	305	25	1
233	306	25	1
236	307	25	1
243	308	25	2
230	309	25	1
208	310	25	1
260	310	25	2
206	311	25	3
208	311	25	1
230	311	25	3
233	311	25	1
258	311	25	1
260	311	25	1
230	312	25	1
259	312	25	2
260	312	25	2
263	312	25	3
232	314	25	2
256	314	25	2
258	314	25	1
262	314	25	1
176	315	25	2
256	316	25	2
257	317	25	1
260	317	25	1
259	318	25	3
261	318	25	2
256	319	25	1
258	319	25	1
240	320	25	3
241	320	25	2
257	320	25	2
238	321	25	1
241	321	25	1
258	321	25	2
237	324	25	1
259	324	25	1
258	325	25	3
258	327	25	4
183	329	25	5
180	221	26	2
180	222	26	2
182	222	26	2
180	223	26	1
181	223	26	2
178	225	26	2
174	226	26	2
178	226	26	1
157	229	26	1
157	230	26	1
160	230	26	2
168	230	26	3
159	231	26	1
144	234	26	1
152	234	26	1
136	235	26	2
145	235	26	1
246	235	26	1
249	235	26	1
145	236	26	1
250	236	26	1
134	237	26	1
140	237	26	1
143	237	26	1
246	237	26	2
248	237	26	3
249	237	26	2
136	238	26	1
137	238	26	1
143	238	26	2
144	238	26	2
246	238	26	1
248	238	26	1
240	239	26	1
242	239	26	1
135	240	26	1
136	240	26	1
226	241	26	5
132	242	26	1
132	243	26	1
226	243	26	1
235	243	26	3
136	244	26	1
134	245	26	1
226	246	26	1
228	247	26	2
223	248	26	2
226	248	26	1
230	248	26	2
224	249	26	1
227	250	26	1
125	251	26	3
229	251	26	1
124	252	26	2
123	253	26	1
124	255	26	2
122	257	26	1
121	258	26	1
123	259	26	2
123	267	26	3
125	267	26	1
126	268	26	1
127	268	26	2
121	269	26	1
123	269	26	3
126	269	26	2
122	270	26	1
127	270	26	2
124	271	26	1
171	276	26	1
178	277	26	1
169	278	26	1
175	278	26	2
177	278	26	3
163	279	26	1
171	279	26	1
173	280	26	1
274	280	26	2
169	281	26	1
273	281	26	1
177	282	26	4
175	283	26	2
176	283	26	1
274	283	26	1
268	293	26	1
272	293	26	2
271	294	26	1
268	295	26	2
266	297	26	4
267	298	26	2
237	306	26	1
231	307	26	1
237	307	26	2
229	308	26	2
231	309	26	2
259	311	26	2
260	311	26	3
262	311	26	1
209	312	26	1
208	313	26	1
209	313	26	2
259	313	26	1
260	314	26	2
262	314	26	1
211	315	26	2
261	315	26	1
210	316	26	1
257	316	26	1
258	316	26	2
263	316	26	1
256	317	26	1
262	317	26	1
241	320	26	1
242	322	26	1
238	323	26	1
259	331	26	1
186	359	26	3
186	360	26	1
183	222	27	1
160	229	27	1
155	231	27	1
161	231	27	2
162	231	27	3
162	232	27	1
163	232	27	2
164	232	27	1
166	232	27	1
155	233	27	3
164	233	27	1
146	234	27	1
152	234	27	1
154	234	27	3
145	235	27	1
146	235	27	1
136	236	27	1
137	236	27	1
245	236	27	2
249	236	27	1
135	237	27	1
243	237	27	1
138	238	27	2
139	238	27	1
146	238	27	1
132	239	27	1
182	239	27	1
234	239	27	1
243	239	27	1
139	240	27	1
135	241	27	4
226	244	27	1
250	245	27	1
228	246	27	1
194	247	27	1
193	251	27	3
227	251	27	2
125	255	27	2
120	256	27	1
122	256	27	1
121	257	27	1
122	257	27	1
125	257	27	1
124	258	27	2
125	267	27	1
259	267	27	1
121	268	27	1
124	268	27	1
122	270	27	1
123	270	27	2
126	270	27	2
127	270	27	2
128	270	27	2
127	271	27	2
173	277	27	2
175	278	27	1
167	279	27	2
175	279	27	1
176	279	27	1
274	280	27	1
170	281	27	1
173	281	27	2
177	281	27	2
275	281	27	1
173	282	27	1
175	282	27	1
178	283	27	2
272	283	27	1
173	284	27	1
273	285	27	1
178	286	27	1
270	290	27	2
271	291	27	1
177	294	27	1
195	294	27	1
270	294	27	1
199	299	27	1
232	302	27	1
266	303	27	2
237	304	27	2
240	308	27	1
201	309	27	4
203	309	27	2
261	309	27	1
230	310	27	1
202	311	27	1
209	311	27	2
259	312	27	1
206	313	27	1
213	313	27	1
259	313	27	2
208	314	27	1
209	315	27	3
210	315	27	1
258	316	27	1
259	316	27	1
261	317	27	1
259	319	27	1
240	320	27	1
238	322	27	1
261	324	27	2
233	326	27	2
260	328	27	2
183	361	27	1
160	231	28	1
162	231	28	1
163	231	28	1
165	231	28	2
166	231	28	2
167	231	28	1
162	232	28	1
164	232	28	2
165	232	28	3
152	233	28	1
156	233	28	1
166	234	28	3
146	235	28	3
153	235	28	2
243	235	28	2
244	235	28	3
250	235	28	2
138	236	28	2
249	236	28	2
138	237	28	1
242	237	28	1
243	237	28	2
247	237	28	1
139	238	28	1
141	238	28	2
147	238	28	2
185	238	28	1
244	238	28	1
137	239	28	1
144	239	28	2
232	239	28	3
134	240	28	1
139	240	28	1
184	240	28	2
179	241	28	1
186	241	28	2
227	243	28	1
233	243	28	1
235	243	28	1
230	245	28	1
231	245	28	1
194	247	28	2
226	250	28	1
235	250	28	2
125	251	28	2
193	251	28	1
123	252	28	1
124	252	28	1
127	252	28	1
124	254	28	1
126	254	28	2
124	255	28	1
125	255	28	1
124	256	28	2
127	256	28	1
128	256	28	1
121	264	28	1
259	266	28	1
124	267	28	1
127	267	28	1
262	268	28	1
121	270	28	2
126	270	28	1
121	271	28	3
123	271	28	2
127	271	28	3
167	272	28	2
129	275	28	3
134	276	28	1
171	277	28	1
175	277	28	1
128	278	28	2
176	279	28	1
172	280	28	1
174	280	28	1
177	280	28	1
276	280	28	1
172	281	28	1
174	281	28	1
274	281	28	1
165	282	28	3
176	282	28	2
275	282	28	1
165	283	28	1
170	283	28	1
171	283	28	1
174	283	28	2
275	283	28	1
175	284	28	3
176	284	28	1
274	284	28	2
164	285	28	2
167	285	28	1
169	285	28	1
170	285	28	1
178	285	28	1
179	285	28	3
275	285	28	3
166	287	28	3
271	289	28	2
192	292	28	1
193	294	28	1
232	304	28	1
236	305	28	1
230	306	28	1
232	306	28	2
227	307	28	2
228	307	28	1
234	307	28	1
207	308	28	1
225	308	28	2
208	310	28	3
222	310	28	2
230	310	28	1
211	311	28	3
247	311	28	2
257	312	28	2
261	313	28	2
260	314	28	2
209	315	28	1
211	315	28	2
210	316	28	2
259	316	28	2
240	317	28	1
259	317	28	1
262	318	28	1
239	321	28	1
240	321	28	1
242	322	28	2
232	325	28	1
96	327	28	1
133	328	28	2
185	357	28	1
218	360	28	1
112	226	29	1
112	228	29	1
171	231	29	1
162	232	29	2
160	233	29	2
164	233	29	1
191	236	29	1
250	236	29	1
142	237	29	1
250	237	29	1
140	238	29	1
250	238	29	1
179	240	29	2
182	240	29	1
190	240	29	1
180	241	29	1
185	241	29	2
134	242	29	2
235	242	29	2
237	242	29	1
188	243	29	1
190	243	29	1
234	243	29	1
186	244	29	1
189	244	29	1
192	244	29	1
235	244	29	1
190	245	29	3
191	245	29	1
236	246	29	1
189	249	29	1
226	250	29	1
127	253	29	2
128	254	29	3
132	254	29	2
134	255	29	1
125	257	29	1
131	257	29	1
133	257	29	3
132	259	29	1
134	259	29	4
135	263	29	1
259	266	29	2
125	268	29	1
123	270	29	1
168	270	29	1
124	271	29	1
129	271	29	1
167	271	29	1
121	272	29	1
124	272	29	1
135	272	29	1
136	272	29	2
137	272	29	1
137	273	29	2
166	273	29	1
167	273	29	2
168	273	29	1
170	273	29	1
128	274	29	1
168	274	29	1
137	275	29	1
168	275	29	1
170	275	29	2
171	275	29	2
174	277	29	1
167	278	29	1
168	278	29	1
169	278	29	1
174	278	29	2
170	279	29	1
175	279	29	1
164	280	29	1
172	280	29	1
175	280	29	3
175	281	29	2
162	282	29	3
167	282	29	1
174	282	29	1
274	282	29	1
165	283	29	2
166	283	29	1
276	283	29	1
161	284	29	1
274	284	29	1
276	284	29	1
277	284	29	1
176	285	29	1
177	285	29	1
275	285	29	3
276	285	29	1
168	286	29	1
169	287	29	1
176	295	29	1
181	299	29	1
183	300	29	1
204	307	29	2
236	307	29	2
199	308	29	1
204	308	29	1
206	308	29	2
211	308	29	3
225	308	29	3
204	309	29	1
227	309	29	2
229	309	29	1
111	310	29	1
202	311	29	1
209	311	29	1
211	311	29	2
204	312	29	1
212	312	29	1
209	313	29	1
221	313	29	2
258	313	29	1
207	314	29	2
211	314	29	1
212	315	29	1
245	315	29	1
262	317	29	1
241	318	29	1
239	320	29	3
126	325	29	1
121	326	29	1
94	327	29	2
125	327	29	2
95	328	29	1
96	328	29	1
98	329	29	1
134	329	29	1
95	331	29	1
97	331	29	2
94	332	29	1
95	332	29	1
143	332	29	1
95	333	29	1
185	360	29	1
187	360	29	1
187	361	29	1
192	234	30	1
197	235	30	3
176	237	30	2
175	238	30	1
179	238	30	2
181	238	30	1
117	239	30	1
172	239	30	1
184	239	30	1
178	241	30	1
183	241	30	5
172	242	30	1
181	242	30	2
182	242	30	1
182	243	30	1
183	243	30	1
184	244	30	2
193	244	30	1
250	255	30	2
126	256	30	1
129	256	30	1
132	256	30	2
123	257	30	3
125	257	30	3
126	258	30	2
250	258	30	2
129	259	30	1
133	259	30	1
257	261	30	2
136	263	30	2
259	266	30	1
262	267	30	3
260	268	30	3
126	269	30	1
123	270	30	1
125	270	30	1
126	270	30	1
134	270	30	1
137	270	30	1
165	270	30	1
127	271	30	1
139	271	30	3
165	271	30	1
123	272	30	2
125	272	30	1
129	272	30	1
165	272	30	1
123	273	30	1
124	273	30	1
138	273	30	1
140	273	30	1
168	273	30	2
142	274	30	1
167	274	30	1
170	274	30	1
139	275	30	3
163	279	30	1
276	280	30	3
276	281	30	2
175	282	30	1
275	282	30	1
163	283	30	1
276	283	30	1
163	284	30	2
274	284	30	1
275	284	30	1
276	284	30	1
165	285	30	1
275	285	30	3
276	285	30	2
170	287	30	1
162	288	30	2
177	296	30	1
180	299	30	1
194	305	30	2
194	306	30	1
198	307	30	2
189	308	30	1
210	309	30	1
211	311	30	3
207	312	30	2
206	313	30	1
210	316	30	1
246	316	30	3
246	317	30	1
242	318	30	1
213	322	30	1
124	323	30	1
128	324	30	1
99	329	30	2
98	330	30	1
97	331	30	1
98	331	30	1
141	331	30	1
95	332	30	1
96	333	30	4
96	334	30	3
186	349	30	1
218	361	30	2
220	362	30	1
220	363	30	2
139	239	31	2
174	239	31	1
178	240	31	2
179	240	31	2
185	240	31	1
240	240	31	2
175	241	31	2
185	241	31	1
187	241	31	1
174	242	31	1
179	242	31	1
176	243	31	3
188	243	31	1
190	244	31	1
185	245	31	1
187	245	31	3
188	245	31	2
174	246	31	1
123	256	31	3
124	256	31	2
127	256	31	1
128	256	31	2
129	256	31	1
123	257	31	1
147	257	31	2
131	260	31	2
256	262	31	1
257	263	31	2
127	264	31	2
129	265	31	1
262	266	31	1
264	266	31	2
258	267	31	2
260	267	31	1
261	267	31	3
125	268	31	1
127	269	31	1
129	269	31	1
125	270	31	1
132	270	31	1
134	270	31	1
125	271	31	2
129	271	31	2
135	271	31	1
136	271	31	1
260	271	31	2
127	272	31	2
163	273	31	2
140	274	31	1
143	274	31	2
141	275	31	2
166	275	31	1
259	280	31	1
159	281	31	3
261	281	31	1
276	281	31	1
159	282	31	1
162	282	31	1
259	282	31	2
262	282	31	1
275	282	31	2
276	282	31	1
167	283	31	1
276	283	31	1
162	284	31	1
275	284	31	1
276	284	31	1
165	285	31	1
276	285	31	1
162	286	31	2
163	286	31	1
166	286	31	1
163	287	31	2
167	287	31	1
162	288	31	2
164	288	31	1
166	290	31	1
170	292	31	2
182	298	31	1
191	307	31	1
193	307	31	1
197	307	31	2
206	307	31	1
187	308	31	1
188	308	31	1
193	308	31	1
205	308	31	2
190	309	31	1
204	310	31	1
203	311	31	2
210	311	31	1
245	311	31	1
210	312	31	2
222	312	31	2
225	312	31	1
190	313	31	2
200	315	31	1
211	315	31	1
211	317	31	2
206	319	31	1
212	319	31	1
242	322	31	1
236	323	31	1
128	325	31	1
98	327	31	2
98	329	31	1
95	330	31	2
95	331	31	2
96	331	31	1
97	331	31	1
94	332	31	1
96	332	31	1
96	333	31	2
97	333	31	1
96	334	31	1
174	339	31	1
184	347	31	1
183	348	31	1
182	349	31	1
188	349	31	1
184	350	31	2
113	225	32	2
114	225	32	1
180	241	32	1
185	242	32	3
186	242	32	1
187	242	32	2
174	243	32	1
181	244	32	1
190	244	32	2
181	245	32	1
188	245	32	1
190	245	32	1
175	247	32	1
186	247	32	1
149	251	32	1
134	254	32	1
250	255	32	1
132	257	32	1
134	257	32	1
147	257	32	1
149	257	32	2
254	257	32	1
157	259	32	4
128	260	32	1
168	260	32	2
256	261	32	1
130	263	32	1
261	263	32	2
126	264	32	3
259	265	32	1
261	265	32	3
262	265	32	2
124	267	32	2
130	267	32	3
259	267	32	1
260	267	32	1
261	267	32	1
263	267	32	2
260	268	32	2
126	269	32	1
127	269	32	3
129	269	32	1
130	269	32	2
259	269	32	1
262	269	32	2
139	271	32	1
165	272	32	3
166	272	32	2
140	273	32	1
166	273	32	2
165	274	32	1
141	275	32	1
164	276	32	2
157	277	32	1
262	277	32	1
161	279	32	2
261	280	32	2
165	283	32	1
167	284	32	1
163	285	32	3
162	286	32	2
162	287	32	1
163	287	32	1
167	287	32	1
167	288	32	3
167	289	32	1
165	295	32	2
177	298	32	1
118	304	32	1
114	308	32	2
187	308	32	1
194	308	32	1
195	308	32	1
196	308	32	2
205	308	32	3
112	309	32	1
186	309	32	1
188	309	32	3
210	309	32	4
258	309	32	2
113	310	32	1
195	310	32	2
196	310	32	1
202	310	32	1
111	311	32	1
113	311	32	1
198	311	32	3
203	311	32	1
210	311	32	1
112	312	32	1
193	312	32	1
199	312	32	2
200	312	32	1
247	312	32	2
112	313	32	1
212	313	32	1
225	313	32	1
211	315	32	1
223	315	32	1
245	315	32	1
243	316	32	1
246	316	32	1
243	317	32	1
245	318	32	1
207	319	32	1
246	319	32	2
201	320	32	1
211	320	32	3
240	320	32	3
245	320	32	1
246	320	32	1
242	321	32	1
236	322	32	1
99	327	32	2
97	328	32	1
92	330	32	1
97	330	32	4
94	331	32	1
97	333	32	1
204	333	32	2
187	348	32	1
188	348	32	1
180	352	32	3
175	359	32	2
220	363	32	1
113	225	33	2
114	227	33	1
173	241	33	1
176	242	33	2
181	244	33	2
188	244	33	1
194	244	33	1
178	245	33	1
183	245	33	1
185	245	33	1
200	246	33	1
208	246	33	2
210	246	33	2
134	253	33	1
136	254	33	1
134	255	33	1
149	255	33	2
133	257	33	2
147	257	33	1
254	258	33	2
257	258	33	2
129	259	33	1
258	259	33	1
131	260	33	3
132	260	33	1
149	260	33	1
255	260	33	2
257	260	33	1
258	260	33	1
128	261	33	2
129	261	33	1
158	261	33	1
256	261	33	1
158	262	33	1
164	262	33	1
128	263	33	3
132	263	33	2
169	263	33	1
127	264	33	1
126	266	33	2
128	266	33	1
129	266	33	2
124	267	33	1
261	267	33	1
262	267	33	1
266	267	33	3
128	268	33	2
163	268	33	1
127	269	33	1
128	269	33	2
129	269	33	1
130	269	33	1
263	269	33	1
125	270	33	3
127	270	33	1
266	270	33	2
127	271	33	1
263	271	33	2
261	272	33	3
157	273	33	1
262	273	33	2
261	274	33	2
159	276	33	1
261	276	33	1
163	278	33	1
152	280	33	1
261	281	33	1
162	282	33	1
160	283	33	2
161	283	33	2
163	283	33	1
165	283	33	1
161	284	33	2
164	284	33	4
165	284	33	1
124	285	33	1
161	286	33	1
162	286	33	1
125	292	33	1
118	298	33	1
169	299	33	2
117	301	33	2
118	301	33	1
120	301	33	1
118	303	33	2
119	303	33	1
194	304	33	3
195	306	33	2
115	307	33	1
183	307	33	2
115	308	33	1
189	308	33	1
190	308	33	1
198	308	33	3
199	308	33	1
207	308	33	2
115	309	33	1
186	309	33	3
190	309	33	3
198	309	33	2
248	309	33	1
193	310	33	1
208	310	33	2
114	311	33	2
115	311	33	1
187	311	33	2
194	311	33	1
196	311	33	1
197	311	33	1
206	311	33	2
189	312	33	2
190	312	33	2
192	312	33	1
198	312	33	1
205	312	33	3
248	313	33	1
207	314	33	1
209	314	33	2
245	314	33	2
246	314	33	2
120	318	33	1
198	318	33	1
243	318	33	2
246	318	33	1
201	319	33	1
206	319	33	2
238	321	33	1
243	322	33	1
126	323	33	2
95	329	33	1
98	329	33	2
92	330	33	1
199	332	33	3
198	333	33	1
204	333	33	1
205	333	33	1
205	334	33	1
217	339	33	1
214	341	33	3
212	344	33	2
206	345	33	1
187	346	33	2
182	348	33	3
183	348	33	1
187	348	33	2
188	348	33	1
190	348	33	1
197	348	33	3
210	348	33	2
183	349	33	1
186	349	33	3
192	349	33	1
207	349	33	1
208	349	33	2
180	350	33	2
211	352	33	1
177	353	33	3
178	354	33	1
178	360	33	2
116	225	34	1
115	226	34	1
114	227	34	1
113	228	34	1
115	229	34	1
139	234	34	2
137	237	34	1
139	239	34	2
140	240	34	1
174	240	34	3
139	242	34	1
138	243	34	1
176	243	34	2
197	244	34	3
179	245	34	1
199	245	34	2
193	246	34	1
212	247	34	1
134	250	34	1
130	252	34	1
135	252	34	1
131	254	34	1
138	254	34	1
131	255	34	1
133	255	34	1
138	256	34	1
139	256	34	2
143	256	34	1
151	256	34	2
131	257	34	3
133	257	34	1
147	257	34	2
252	257	34	1
131	258	34	1
252	258	34	1
133	259	34	3
134	259	34	1
131	261	34	2
133	261	34	1
156	261	34	1
167	261	34	1
159	262	34	1
127	263	34	2
126	265	34	1
129	265	34	1
154	265	34	1
129	266	34	1
130	266	34	2
130	267	34	4
128	268	34	2
266	268	34	1
129	269	34	1
157	269	34	1
264	269	34	2
127	270	34	1
157	270	34	2
265	270	34	1
266	270	34	1
166	271	34	3
157	272	34	1
158	272	34	2
163	272	34	1
260	272	34	1
159	273	34	3
161	273	34	3
139	274	34	2
157	274	34	3
165	274	34	2
260	274	34	1
261	274	34	1
162	275	34	2
164	277	34	1
263	278	34	3
144	279	34	2
151	279	34	1
158	279	34	2
161	279	34	2
163	279	34	1
158	280	34	2
261	281	34	1
262	281	34	1
259	282	34	1
157	283	34	2
125	284	34	1
159	284	34	2
124	287	34	1
161	290	34	1
120	294	34	1
164	294	34	3
165	294	34	2
166	294	34	1
121	296	34	1
118	298	34	2
170	298	34	1
118	301	34	1
119	301	34	2
121	302	34	3
116	303	34	1
114	305	34	1
177	305	34	3
116	306	34	1
182	306	34	1
183	308	34	1
190	308	34	2
191	308	34	3
192	308	34	1
112	309	34	2
116	309	34	1
187	309	34	1
193	309	34	1
197	309	34	3
244	309	34	1
185	310	34	1
190	310	34	2
191	310	34	1
197	310	34	1
200	310	34	2
252	310	34	1
112	311	34	2
113	311	34	1
114	311	34	2
115	311	34	1
192	311	34	1
199	311	34	1
248	311	34	2
249	311	34	2
252	311	34	3
115	312	34	2
197	312	34	2
198	312	34	1
198	313	34	1
205	313	34	2
111	314	34	1
112	316	34	1
242	316	34	1
244	316	34	1
124	317	34	1
242	317	34	1
244	317	34	1
245	317	34	1
123	318	34	1
241	318	34	2
120	319	34	2
240	319	34	1
241	319	34	1
202	320	34	2
198	321	34	2
201	321	34	1
127	322	34	1
131	322	34	1
199	322	34	1
200	322	34	1
201	322	34	1
234	323	34	1
238	323	34	1
239	323	34	1
234	324	34	1
236	324	34	2
239	324	34	2
235	325	34	1
98	328	34	2
100	329	34	1
100	330	34	5
96	331	34	1
98	332	34	2
98	333	34	1
126	333	34	1
194	333	34	1
191	334	34	1
197	334	34	1
202	334	34	1
194	335	34	1
192	336	34	1
194	336	34	1
217	336	34	1
192	337	34	2
194	337	34	2
215	337	34	2
191	340	34	1
211	340	34	1
213	341	34	1
211	342	34	1
192	344	34	3
201	344	34	2
205	345	34	1
211	346	34	4
191	347	34	1
196	347	34	1
213	347	34	1
214	347	34	1
182	348	34	2
185	348	34	2
186	348	34	1
207	348	34	1
212	348	34	1
188	349	34	2
198	349	34	2
205	349	34	1
208	349	34	4
187	350	34	2
196	350	34	2
180	351	34	1
185	351	34	1
179	352	34	3
181	352	34	2
198	352	34	2
