x	y	z	DNA Damage/Telomere Stress Induced Senescence
241.5	286.5	33.5	2
242	286	33	3
243	286	33	1
245	286	33	3
248	286	33	1
249	286	33	4
255	286	33	1
185	287	33	2
204	287	33	1
208	287	33	3
220	287	33	1
222	287	33	1
223	287	33	2
224	287	33	1
225	287	33	1
226	287	33	2
227	287	33	2
228	287	33	1
229	287	33	1
230	287	33	2
233	287	33	2
234	287	33	1
235	287	33	2
236	287	33	2
242	287	33	1
245	287	33	1
246	287	33	4
247	287	33	1
251	287	33	1
184	288	33	2
202	288	33	1
219	288	33	1
230	288	33	2
236	288	33	3
245	288	33	2
246	288	33	1
248	288	33	1
249	288	33	1
250	288	33	1
184	289	33	1
186	289	33	2
201	289	33	1
202	289	33	1
203	289	33	1
205	289	33	1
222	289	33	1
223	289	33	2
224	289	33	2
230	289	33	3
234	289	33	1
237	289	33	2
241.5	289.5	33.5	2
244	289	33	1
245	289	33	1
246	289	33	1
247	289	33	3
250	289	33	1
253	289	33	3
185	290	33	2
187	290	33	1
197	290	33	1
199	290	33	2
200	290	33	3
202	290	33	2
207	290	33	2
222	290	33	3
223	290	33	3
228	290	33	2
231	290	33	3
232	290	33	1
235	290	33	3
236	290	33	1
238	290	33	1
242	290	33	1
246	290	33	2
247	290	33	1
248	290	33	1
255	290	33	1
257	290	33	1
185	291	33	1
186	291	33	1
198	291	33	3
199	291	33	4
203	291	33	1
223	291	33	1
225	291	33	2
226	291	33	1
229	291	33	1
231	291	33	2
232	291	33	1
233	291	33	1
234	291	33	2
236	291	33	1
237	291	33	1
240	291	33	1
241	291	33	1
242	291	33	2
245	291	33	1
247	291	33	2
248	291	33	2
249	291	33	1
257	291	33	5
183	292	33	2
197	292	33	1
200	292	33	2
201	292	33	2
202	292	33	2
223	292	33	1
225	292	33	1
227	292	33	3
232	292	33	1
235	292	33	3
236	292	33	3
237	292	33	1
238	292	33	1
239	292	33	1
242	292	33	1
246	292	33	2
247	292	33	3
253	292	33	2
254	292	33	1
185	293	33	3
188	293	33	1
197	293	33	1
223	293	33	2
224	293	33	2
225	293	33	1
229	293	33	1
230	293	33	2
231	293	33	2
239	293	33	3
240	293	33	1
243	293	33	2
244	293	33	2
246	293	33	2
247	293	33	5
248	293	33	2
251	293	33	1
252	293	33	1
254	293	33	1
180	294	33	2
187	294	33	3
199	294	33	2
204	294	33	3
223	294	33	1
227	294	33	2
228	294	33	1
229	294	33	2
235	294	33	1
236	294	33	2
237	294	33	1
243	294	33	2
244	294	33	2
245	294	33	1
246	294	33	1
252	294	33	2
256	294	33	2
182	295	33	1
201	295	33	1
228	295	33	1
229	295	33	1
232	295	33	1
233	295	33	1
235	295	33	2
245	295	33	1
246	295	33	1
248	295	33	1
250	295	33	1
253	295	33	2
254	295	33	1
180	296	33	2
194	296	33	2
195	296	33	3
198	296	33	1
200	296	33	2
220	296	33	2
226	296	33	1
231	296	33	1
233	296	33	2
236	296	33	3
237	296	33	1
243	296	33	2
245	296	33	2
246	296	33	1
252	296	33	1
255	296	33	1
195	297	33	1
196	297	33	1
198	297	33	2
202	297	33	2
223	297	33	1
224	297	33	2
226	297	33	1
228	297	33	1
231	297	33	2
232	297	33	1
233	297	33	3
234	297	33	2
235	297	33	3
236	297	33	1
240	297	33	1
241	297	33	1
245	297	33	2
246	297	33	3
195	298	33	2
198	298	33	1
200	298	33	4
220	298	33	1
226	298	33	1
228	298	33	1
233	298	33	2
234	298	33	2
236	298	33	1
238	298	33	1
239	298	33	2
240	298	33	1
243	298	33	1
244	298	33	1
245	298	33	2
197	299	33	2
198	299	33	1
201	299	33	3
227	299	33	2
228	299	33	1
230	299	33	1
232	299	33	2
234	299	33	2
236	299	33	4
239	299	33	1
240	299	33	3
241	299	33	3
242	299	33	4
243	299	33	4
245	299	33	1
247	299	33	1
196	300	33	4
226	300	33	1
227	300	33	1
228	300	33	2
229	300	33	2
231	300	33	1
238	300	33	2
240	300	33	3
246	300	33	2
247	300	33	3
196	301	33	1
223	301	33	1
224	301	33	1
227	301	33	1
228	301	33	1
235	301	33	1
236	301	33	1
238	301	33	2
239	301	33	1
242	301	33	5
243	301	33	1
244	301	33	1
245	301	33	1
246	301	33	1
249	301	33	3
199	302	33	1
209	302	33	1
223	302	33	2
225	302	33	1
226	302	33	1
227	302	33	1
229	302	33	3
230	302	33	1
231	302	33	2
232	302	33	1
234	302	33	1
236	302	33	1
237	302	33	2
243	302	33	1
245	302	33	1
246	302	33	1
222	303	33	1
223	303	33	1
225	303	33	2
228	303	33	1
229	303	33	2
231	303	33	1
232	303	33	2
233	303	33	1
236	303	33	1
237	303	33	1
240	303	33	1
242	303	33	2
220	304	33	1
223	304	33	1
227	304	33	1
229	304	33	1
231	304	33	2
233	304	33	2
236	304	33	1
237	304	33	1
238	304	33	1
239	304	33	2
243	304	33	1
208	305	33	1
222	305	33	3
230	305	33	3
233	305	33	3
235	305	33	3
237	305	33	2
240	305	33	1
199	306	33	2
220	306	33	1
223	306	33	2
224	306	33	2
230	306	33	1
231	306	33	1
232	306	33	1
235	306	33	4
237	306	33	3
238	306	33	1
201	307	33	1
221	307	33	1
222	307	33	3
224	307	33	1
225	307	33	1
227	307	33	2
233	307	33	1
235	307	33	1
241	307	33	1
217	308	33	1
220	308	33	1
222	308	33	4
227	308	33	2
229	308	33	3
235	308	33	3
237	308	33	2
239	308	33	2
242	308	33	2
221	309	33	1
222	309	33	3
223	309	33	1
224	309	33	1
225	309	33	1
226	309	33	1
228	309	33	1
229	309	33	1
233	309	33	1
235	309	33	1
217	310	33	1
223	310	33	2
224	310	33	1
225	310	33	2
226	310	33	3
228	310	33	1
229	310	33	1
231	310	33	2
234	310	33	1
238	310	33	2
239	310	33	1
218	311	33	2
224	311	33	1
226	311	33	2
227	311	33	1
228	311	33	1
230	311	33	1
232	311	33	2
233	311	33	1
236	311	33	2
238	311	33	2
222	312	33	1
226	312	33	3
231	312	33	2
232	312	33	1
223	313	33	2
228	313	33	1
229	313	33	1
230	313	33	2
233	313	33	1
234	313	33	1
235	313	33	3
236	313	33	1
232	314	33	1
234	314	33	4
235	314	33	1
230	315	33	3
230	318	33	1
226	250	34	1
228	251	34	1
229	251	34	2
224	252	34	2
226	252	34	1
229	252	34	2
230	252	34	3
216	253	34	2
226	253	34	3
228	253	34	4
229	253	34	1
232	253	34	1
217	254	34	5
219	254	34	4
225	254	34	2
226	254	34	1
231	254	34	1
233	254	34	1
235	254	34	2
239	254	34	4
218	255	34	2
221	255	34	1
223	255	34	1
225	255	34	1
226	255	34	2
227	255	34	1
230	255	34	3
237	255	34	2
215	256	34	1
219	256	34	1
221	256	34	2
223	256	34	1
225	256	34	1
232	256	34	2
233	256	34	1
237	256	34	1
241	256	34	1
210	257	34	1
217	257	34	2
219	257	34	2
220	257	34	1
221	257	34	1
223	257	34	2
227	257	34	1
228	257	34	1
235	257	34	1
237	257	34	1
241	257	34	3
242	257	34	1
243	257	34	3
201	258	34	2
212	258	34	2
216	258	34	2
219	258	34	1
220	258	34	1
221	258	34	2
223	258	34	3
224	258	34	1
225	258	34	1
226	258	34	1
227	258	34	1
233	258	34	1
234	258	34	1
235	258	34	1
237	258	34	3
240	258	34	2
242	258	34	1
209	259	34	1
216	259	34	2
217	259	34	2
218	259	34	1
219	259	34	2
220	259	34	1
222	259	34	1
223	259	34	1
226	259	34	2
227	259	34	2
231	259	34	2
232	259	34	1
233	259	34	1
234	259	34	3
238	259	34	2
241	259	34	2
211	260	34	1
212	260	34	2
214	260	34	3
215	260	34	2
216	260	34	2
218	260	34	2
219	260	34	3
220	260	34	2
221	260	34	1
223	260	34	1
224	260	34	2
225	260	34	4
226	260	34	1
228	260	34	1
229	260	34	2
230	260	34	2
237	260	34	1
238	260	34	1
240	260	34	1
243	260	34	1
245	260	34	2
188	261	34	1
190	261	34	1
195	261	34	1
204	261	34	2
208	261	34	1
211	261	34	1
214	261	34	2
215	261	34	2
217	261	34	3
219	261	34	1
220	261	34	1
221	261	34	1
222	261	34	1
223	261	34	1
225	261	34	1
226	261	34	4
227	261	34	2
228	261	34	2
229	261	34	1
230	261	34	2
231	261	34	1
232	261	34	1
240	261	34	1
241	261	34	2
246	261	34	2
190	262	34	1
193	262	34	1
210	262	34	2
211	262	34	1
215	262	34	1
216	262	34	2
219	262	34	3
220	262	34	1
221	262	34	1
223	262	34	2
229	262	34	2
230	262	34	3
233	262	34	1
234	262	34	1
235	262	34	3
238	262	34	2
240	262	34	3
241	262	34	2
243	262	34	2
245	262	34	2
185	263	34	1
188	263	34	1
189	263	34	1
192	263	34	1
197	263	34	1
204	263	34	1
206	263	34	1
207	263	34	1
210	263	34	2
213	263	34	1
217	263	34	4
222	263	34	1
223	263	34	2
224	263	34	3
226	263	34	1
227	263	34	4
228	263	34	1
229	263	34	2
233	263	34	1
234	263	34	2
236	263	34	1
237	263	34	1
239	263	34	2
240	263	34	2
241	263	34	2
244	263	34	1
248	263	34	1
249	263	34	1
252	263	34	2
189	264	34	2
191	264	34	2
192	264	34	1
193	264	34	1
194	264	34	4
201	264	34	1
202	264	34	2
203	264	34	2
205	264	34	2
206	264	34	2
210	264	34	2
212	264	34	3
213	264	34	3
214	264	34	1
215	264	34	1
216	264	34	1
217	264	34	3
218	264	34	2
219	264	34	2
220	264	34	1
221	264	34	1
226	264	34	1
227	264	34	3
228	264	34	1
232	264	34	4
233	264	34	3
235	264	34	1
236	264	34	3
237	264	34	2
239	264	34	2
242	264	34	1
243	264	34	1
245	264	34	1
249	264	34	1
188	265	34	1
189	265	34	1
191	265	34	1
192	265	34	1
193	265	34	1
204	265	34	1
205	265	34	1
207	265	34	2
209	265	34	2
210	265	34	1
211	265	34	1
217	265	34	2
218	265	34	1
220	265	34	1
222	265	34	5
226	265	34	3
228	265	34	1
230	265	34	2
231	265	34	1
241	265	34	1
243	265	34	2
244	265	34	1
245	265	34	1
248	265	34	1
249	265	34	1
250	265	34	1
184	266	34	1
186	266	34	1
188	266	34	2
193	266	34	1
195	266	34	3
196	266	34	2
208	266	34	1
209	266	34	2
211	266	34	2
214	266	34	1
220	266	34	1
225	266	34	2
228	266	34	1
229	266	34	2
230	266	34	1
233	266	34	1
235	266	34	1
237	266	34	1
240	266	34	1
241	266	34	1
242	266	34	2
243	266	34	1
244	266	34	2
246	266	34	1
249	266	34	1
250	266	34	1
251	266	34	1
183	267	34	1
186	267	34	2
189	267	34	1
192	267	34	1
193	267	34	1
208	267	34	1
209	267	34	3
210	267	34	1
211	267	34	1
214	267	34	1
216	267	34	1
217	267	34	1
218	267	34	1
220	267	34	4
221	267	34	1
224	267	34	2
225	267	34	1
228	267	34	1
229	267	34	2
230	267	34	1
231	267	34	1
232	267	34	1
235	267	34	1
245	267	34	2
246	267	34	1
248	267	34	3
249	267	34	1
250	267	34	1
173	268	34	2
188	268	34	1
189	268	34	1
195	268	34	2
207	268	34	1
210	268	34	1
214	268	34	2
215	268	34	1
216	268	34	4
231	268	34	1
233	268	34	2
240	268	34	2
242	268	34	5
244	268	34	1
246	268	34	1
247	268	34	1
250	268	34	1
251	268	34	1
171	269	34	1
176	269	34	1
184	269	34	2
191	269	34	2
192	269	34	1
194	269	34	1
198	269	34	1
208	269	34	1
209	269	34	2
210	269	34	1
212	269	34	1
215	269	34	3
216	269	34	2
217	269	34	1
218	269	34	1
220	269	34	3
222	269	34	1
230	269	34	1
231	269	34	1
233	269	34	2
234	269	34	1
235	269	34	1
236	269	34	2
241	269	34	2
242	269	34	2
243	269	34	1
245	269	34	1
248	269	34	2
249	269	34	1
250	269	34	1
251	269	34	1
252	269	34	2
254	269	34	3
175	270	34	2
179	270	34	1
180	270	34	2
183	270	34	1
185	270	34	1
186	270	34	2
187	270	34	1
188	270	34	1
192	270	34	1
196	270	34	4
197	270	34	2
199	270	34	2
200	270	34	1
201	270	34	1
203	270	34	1
210	270	34	1
214	270	34	2
215	270	34	2
216	270	34	1
217	270	34	1
218	270	34	1
223	270	34	3
228	270	34	1
231	270	34	2
233	270	34	4
241	270	34	1
242	270	34	1
244	270	34	1
245	270	34	1
248	270	34	1
251	270	34	1
172	271	34	1
173	271	34	1
175	271	34	1
178	271	34	2
180	271	34	1
181	271	34	1
185	271	34	1
186	271	34	3
187	271	34	2
188	271	34	2
189	271	34	1
205	271	34	1
206	271	34	1
210	271	34	1
212	271	34	2
213	271	34	4
217	271	34	1
218	271	34	1
221	271	34	1
226	271	34	1
230	271	34	2
234	271	34	4
241	271	34	1
242	271	34	1
243	271	34	1
244	271	34	1
247	271	34	4
248	271	34	3
249	271	34	2
250	271	34	1
173	272	34	1
176	272	34	1
177	272	34	1
181	272	34	4
182	272	34	3
185	272	34	1
186	272	34	2
188	272	34	2
190	272	34	3
198	272	34	3
205	272	34	3
206	272	34	2
207	272	34	1
211	272	34	1
212	272	34	1
213	272	34	2
214	272	34	1
216	272	34	2
218	272	34	2
227	272	34	1
230	272	34	1
232	272	34	3
235	272	34	1
237	272	34	2
238	272	34	2
239	272	34	1
245	272	34	2
247	272	34	1
248	272	34	1
249	272	34	2
170	273	34	2
173	273	34	1
176	273	34	2
182	273	34	4
186	273	34	2
188	273	34	1
197	273	34	1
203	273	34	4
204	273	34	1
207	273	34	3
209	273	34	2
210	273	34	2
212	273	34	2
213	273	34	1
214	273	34	1
216	273	34	3
218	273	34	3
229	273	34	1
230	273	34	4
233	273	34	1
241	273	34	3
245	273	34	1
249	273	34	1
170	274	34	1
174	274	34	1
178	274	34	1
179	274	34	2
180	274	34	2
182	274	34	2
185	274	34	1
187	274	34	1
196	274	34	1
203	274	34	1
204	274	34	1
206	274	34	2
207	274	34	2
210	274	34	3
211	274	34	2
212	274	34	1
216	274	34	3
217	274	34	2
218	274	34	3
229	274	34	1
233	274	34	2
234	274	34	3
235	274	34	2
236	274	34	2
238	274	34	2
239	274	34	1
240	274	34	1
246	274	34	2
250	274	34	2
179	275	34	2
181	275	34	1
184	275	34	3
185	275	34	2
201	275	34	2
203	275	34	1
206	275	34	1
207	275	34	1
208	275	34	1
209	275	34	3
213	275	34	2
215	275	34	1
219	275	34	2
226	275	34	1
231	275	34	4
235	275	34	2
237	275	34	4
239	275	34	2
240	275	34	2
174	276	34	1
175	276	34	4
187	276	34	1
203	276	34	4
206	276	34	2
207	276	34	1
209	276	34	2
210	276	34	2
219	276	34	2
229	276	34	1
233	276	34	2
236	276	34	1
237	276	34	3
241	276	34	1
243	276	34	2
244	276	34	2
245	276	34	1
250	276	34	1
175	277	34	1
176	277	34	1
183	277	34	1
184	277	34	1
186	277	34	1
202	277	34	2
206	277	34	1
207	277	34	1
208	277	34	1
211	277	34	1
212	277	34	2
213	277	34	1
229	277	34	1
237	277	34	3
238	277	34	1
241	277	34	1
245	277	34	3
176	278	34	1
178	278	34	1
186	278	34	2
188	278	34	1
190	278	34	1
193	278	34	1
201	278	34	1
202	278	34	1
203	278	34	1
204	278	34	1
205	278	34	1
206	278	34	1
207	278	34	2
208	278	34	3
209	278	34	1
210	278	34	2
211	278	34	1
212	278	34	1
231	278	34	1
232	278	34	3
236	278	34	1
243	278	34	1
244	278	34	2
174	279	34	1
175	279	34	1
176	279	34	3
177	279	34	3
179	279	34	1
180	279	34	1
204	279	34	3
205	279	34	1
207	279	34	1
208	279	34	3
209	279	34	1
210	279	34	2
214	279	34	1
217	279	34	1
219	279	34	1
227	279	34	1
231	279	34	2
232	279	34	1
237	279	34	1
238	279	34	4
241	279	34	3
243	279	34	3
246	279	34	1
248	279	34	2
249	279	34	1
173	280	34	2
174	280	34	1
175	280	34	1
176	280	34	1
178	280	34	1
181	280	34	2
188	280	34	2
192	280	34	1
193	280	34	1
204	280	34	1
205	280	34	2
206	280	34	1
207	280	34	2
208	280	34	2
210	280	34	1
212	280	34	1
215	280	34	1
224	280	34	1
233	280	34	4
234	280	34	1
236	280	34	2
238	280	34	2
239	280	34	2
240	280	34	1
242	280	34	2
173	281	34	1
174	281	34	2
175	281	34	3
176	281	34	1
180	281	34	3
189	281	34	1
191	281	34	1
192	281	34	2
203	281	34	1
204	281	34	1
205	281	34	1
206	281	34	1
207	281	34	1
208	281	34	2
209	281	34	2
210	281	34	2
213	281	34	1
221	281	34	1
222	281	34	2
223	281	34	2
226	281	34	1
227	281	34	2
228	281	34	2
229	281	34	2
231	281	34	1
232	281	34	2
233	281	34	1
237	281	34	1
241	281	34	2
244	281	34	1
245	281	34	3
248	281	34	3
250	281	34	1
175	282	34	1
178	282	34	1
179	282	34	4
182	282	34	3
187	282	34	1
189	282	34	1
190	282	34	3
204	282	34	1
206	282	34	1
207	282	34	1
208	282	34	5
210	282	34	1
211	282	34	4
212	282	34	1
213	282	34	1
214	282	34	1
215	282	34	2
218	282	34	1
220	282	34	1
222	282	34	1
224	282	34	3
226	282	34	2
229	282	34	2
230	282	34	1
232	282	34	2
233	282	34	2
235	282	34	1
240	282	34	1
245	282	34	2
247	282	34	2
248	282	34	2
179	283	34	1
187	283	34	3
204	283	34	1
207	283	34	2
209	283	34	3
210	283	34	1
215	283	34	3
218	283	34	1
222	283	34	1
223	283	34	1
226	283	34	2
227	283	34	2
228	283	34	1
230	283	34	4
231	283	34	3
234	283	34	1
237	283	34	2
239	283	34	2
240	283	34	1
243	283	34	1
245	283	34	2
247	283	34	2
249	283	34	1
250	283	34	3
176	284	34	1
177	284	34	2
178	284	34	1
184	284	34	1
186	284	34	2
205	284	34	1
207	284	34	3
208	284	34	1
210	284	34	2
211	284	34	2
212	284	34	2
215	284	34	3
219	284	34	1
220	284	34	1
222	284	34	1
223	284	34	1
224	284	34	2
225	284	34	2
226	284	34	3
227	284	34	1
229	284	34	1
234	284	34	3
235	284	34	1
237	284	34	2
241	284	34	2
242	284	34	2
245	284	34	3
246	284	34	1
249	284	34	3
176	285	34	1
179	285	34	2
185	285	34	2
203	285	34	1
204	285	34	3
205	285	34	1
210	285	34	1
211	285	34	1
218	285	34	1
220	285	34	2
221	285	34	1
222	285	34	3
223	285	34	2
224	285	34	1
230	285	34	1
231	285	34	1
233	285	34	3
238	285	34	2
240	285	34	2
242	285	34	1
243	285	34	1
246	285	34	1
248	285	34	2
176	286	34	2
177	286	34	3
187	286	34	1
189	286	34	2
190	286	34	1
199	286	34	2
202	286	34	2
203	286	34	1
205	286	34	1
208	286	34	1
209	286	34	3
218	286	34	1
220	286	34	2
222	286	34	2
223	286	34	1
226	286	34	1
227	286	34	3
229	286	34	1
234	286	34	2
237	286	34	2
239	286	34	1
240	286	34	1
243	286	34	2
246	286	34	1
247	286	34	2
254	286	34	2
255	286	34	1
184	287	34	2
187	287	34	2
207	287	34	1
208	287	34	1
209	287	34	1
219	287	34	1
220	287	34	2
221	287	34	1
222	287	34	1
224	287	34	1
225	287	34	1
226	287	34	1
229	287	34	2
230	287	34	1
231	287	34	1
233	287	34	1
234	287	34	2
235	287	34	2
236	287	34	1
238	287	34	2
239	287	34	1
241	287	34	1
245	287	34	2
247	287	34	1
251	287	34	1
177	288	34	1
184	288	34	2
186	288	34	2
187	288	34	4
199	288	34	1
201	288	34	2
202	288	34	1
203	288	34	2
205	288	34	1
206	288	34	2
220	288	34	2
222	288	34	2
227	288	34	1
228	288	34	2
229	288	34	2
231	288	34	1
235	288	34	2
237	288	34	2
238	288	34	1
240	288	34	1
247	288	34	1
249	288	34	1
253	288	34	2
255	288	34	3
175	289	34	1
185	289	34	2
186	289	34	2
198	289	34	2
199	289	34	1
202	289	34	1
203	289	34	1
219	289	34	1
224	289	34	2
226	289	34	3
228	289	34	1
232	289	34	1
233	289	34	3
235	289	34	1
238	289	34	2
241	289	34	2
242	289	34	1
245	289	34	1
246	289	34	1
248	289	34	1
249	289	34	1
257	289	34	1
185	290	34	1
187	290	34	3
197	290	34	3
199	290	34	2
204	290	34	2
222	290	34	1
223	290	34	2
224	290	34	2
229	290	34	1
232	290	34	1
233	290	34	2
235	290	34	2
237	290	34	2
239	290	34	1
240	290	34	1
244	290	34	2
247	290	34	1
248	290	34	2
182	291	34	1
199	291	34	2
203	291	34	1
221	291	34	2
229	291	34	2
231	291	34	2
235	291	34	2
236	291	34	2
239	291	34	2
244	291	34	1
246	291	34	2
247	291	34	1
250	291	34	1
255	291	34	2
187	292	34	1
196	292	34	1
198	292	34	4
199	292	34	1
202	292	34	3
204	292	34	4
221	292	34	2
225	292	34	1
226	292	34	1
229	292	34	2
230	292	34	1
231	292	34	2
232	292	34	1
233	292	34	2
234	292	34	1
235	292	34	1
242	292	34	1
244	292	34	1
247	292	34	2
252	292	34	2
196	293	34	1
201	293	34	2
204	293	34	2
205	293	34	2
223	293	34	1
224	293	34	1
225	293	34	3
229	293	34	1
231	293	34	1
233	293	34	1
235	293	34	2
237	293	34	3
241	293	34	2
243	293	34	1
244	293	34	1
247	293	34	1
248	293	34	1
251	293	34	2
182	294	34	2
183	294	34	2
198	294	34	1
217	294	34	1
221	294	34	1
223	294	34	1
235	294	34	1
236	294	34	1
237	294	34	2
242	294	34	2
243	294	34	1
245	294	34	1
179	295	34	4
194	295	34	1
198	295	34	1
204	295	34	2
218	295	34	1
220	295	34	1
224	295	34	1
225	295	34	2
229	295	34	2
230	295	34	1
232	295	34	1
233	295	34	2
238	295	34	1
239	295	34	1
240	295	34	2
244	295	34	2
182	296	34	2
183	296	34	1
184	296	34	2
191	296	34	2
194	296	34	3
196	296	34	1
198	296	34	1
200	296	34	1
201	296	34	1
202	296	34	1
205	296	34	1
217	296	34	1
222	296	34	1
223	296	34	1
225	296	34	1
228	296	34	1
229	296	34	1
230	296	34	1
236	296	34	1
237	296	34	2
238	296	34	1
242	296	34	1
243	296	34	1
245	296	34	1
179	297	34	3
195	297	34	1
196	297	34	2
200	297	34	1
203	297	34	1
204	297	34	1
220	297	34	1
223	297	34	1
224	297	34	3
227	297	34	1
229	297	34	2
232	297	34	2
233	297	34	2
234	297	34	2
235	297	34	2
236	297	34	3
238	297	34	1
244	297	34	1
247	297	34	3
194	298	34	1
197	298	34	3
203	298	34	3
220	298	34	1
228	298	34	1
234	298	34	1
235	298	34	1
237	298	34	1
242	298	34	1
244	298	34	1
246	298	34	1
180	299	34	2
182	299	34	2
195	299	34	1
196	299	34	1
197	299	34	1
198	299	34	2
199	299	34	4
200	299	34	1
203	299	34	1
207	299	34	1
224	299	34	2
226	299	34	1
228	299	34	2
232	299	34	2
239	299	34	1
241	299	34	1
242	299	34	1
243	299	34	1
244	299	34	2
224	300	34	1
226	300	34	2
228	300	34	1
229	300	34	2
233	300	34	3
238	300	34	1
243	300	34	1
244	300	34	2
246	300	34	2
207	301	34	1
224	301	34	2
225	301	34	3
229	301	34	3
231	301	34	3
241	301	34	1
242	301	34	1
243	301	34	1
244	301	34	1
223	302	34	1
226	302	34	1
229	302	34	2
230	302	34	3
239	302	34	2
242	302	34	2
225	303	34	4
226	303	34	3
227	303	34	1
228	303	34	3
233	303	34	1
235	303	34	1
236	303	34	1
239	303	34	1
241	303	34	1
244	303	34	1
245	303	34	2
226	304	34	1
227	304	34	2
230	304	34	1
231	304	34	1
232	304	34	2
233	304	34	1
235	304	34	4
236	304	34	1
240	304	34	2
241	304	34	1
244	304	34	2
204	305	34	2
223	305	34	1
227	305	34	3
228	305	34	2
232	305	34	1
233	305	34	1
239	305	34	1
224	306	34	4
225	306	34	2
227	306	34	2
228	306	34	1
232	306	34	1
233	306	34	1
234	306	34	2
236	306	34	1
238	306	34	1
241	306	34	1
201	307	34	1
206	307	34	1
221	307	34	1
223	307	34	1
224	307	34	1
230	307	34	2
234	307	34	1
235	307	34	1
241	307	34	2
222	308	34	1
224	308	34	2
225	308	34	1
226	308	34	1
229	308	34	1
232	308	34	4
233	308	34	2
236	308	34	1
237	308	34	1
239	308	34	3
242	308	34	3
243	308	34	1
220	309	34	3
221	309	34	1
222	309	34	2
225	309	34	3
227	309	34	3
228	309	34	1
232	309	34	2
233	309	34	1
234	309	34	2
235	309	34	1
242	309	34	3
216	310	34	1
221	310	34	1
224	310	34	3
226	310	34	1
228	310	34	1
230	310	34	2
233	310	34	1
234	310	34	2
236	310	34	2
241	310	34	2
218	311	34	3
222	311	34	3
224	311	34	1
227	311	34	1
228	311	34	2
230	311	34	1
232	311	34	1
235	311	34	1
236	311	34	1
216	312	34	1
221	312	34	1
224	312	34	1
229	312	34	1
230	312	34	1
237	312	34	4
224	313	34	1
225	313	34	4
227	313	34	1
228	313	34	1
231	313	34	1
232	313	34	1
234	313	34	2
225	314	34	2
226	314	34	3
232	314	34	2
229	315	34	1
230	315	34	1
233	315	34	2
226	316	34	4
232	316	34	5
233	316	34	3
234	316	34	2
231	317	34	2
232	317	34	1
211	318	34	1
230	248	35	1
226	250	35	1
229	250	35	2
224	251	35	1
225	251	35	1
226	251	35	3
228	251	35	2
223	252	35	2
225	252	35	1
226	252	35	1
229	252	35	1
219	253	35	1
221	253	35	2
223	253	35	3
224	253	35	1
229	253	35	3
232	253	35	2
219	254	35	1
223	254	35	1
224	254	35	2
226	254	35	1
227	254	35	4
230	254	35	1
235	254	35	1
209	255	35	2
218	255	35	2
219	255	35	1
221	255	35	1
222	255	35	2
224	255	35	2
225	255	35	1
226	255	35	1
230	255	35	1
231	255	35	1
215	256	35	1
216	256	35	3
220	256	35	1
221	256	35	2
225	256	35	2
226	256	35	1
228	256	35	3
230	256	35	1
240	256	35	1
241	256	35	3
243	256	35	3
191	257	35	1
210	257	35	3
215	257	35	1
216	257	35	1
218	257	35	2
221	257	35	1
224	257	35	1
226	257	35	1
227	257	35	1
230	257	35	2
239	257	35	1
241	257	35	3
243	257	35	2
203	258	35	3
216	258	35	1
217	258	35	1
218	258	35	1
221	258	35	3
223	258	35	1
225	258	35	3
226	258	35	3
229	258	35	1
230	258	35	1
234	258	35	1
235	258	35	1
239	258	35	4
240	258	35	3
242	258	35	1
182	259	35	2
201	259	35	4
210	259	35	2
211	259	35	1
217	259	35	1
219	259	35	2
220	259	35	1
222	259	35	1
223	259	35	2
224	259	35	1
225	259	35	1
226.5	259.5	35.5	2
227	259	35	1
230	259	35	1
233	259	35	3
234	259	35	2
239	259	35	1
240	259	35	1
241	259	35	1
190	260	35	1
191	260	35	1
214	260	35	2
215	260	35	1
216	260	35	2
217	260	35	1
218	260	35	1
220	260	35	3
221	260	35	1
222	260	35	3
225	260	35	1
226	260	35	1
227	260	35	1
229	260	35	1
230	260	35	1
233	260	35	1
234	260	35	2
235	260	35	2
236	260	35	2
237	260	35	3
238	260	35	1
240	260	35	2
241	260	35	3
242	260	35	1
243	260	35	1
245	260	35	2
247	260	35	1
188	261	35	1
189	261	35	3
208	261	35	2
210	261	35	1
212	261	35	2
213	261	35	3
218	261	35	1
219	261	35	1
220	261	35	1
221	261	35	1
224	261	35	1
226	261	35	1
227	261	35	2
228	261	35	1
229	261	35	2
230	261	35	3
232	261	35	3
234	261	35	4
236	261	35	2
238	261	35	2
241	261	35	1
242	261	35	1
243	261	35	3
244	261	35	1
245	261	35	2
189	262	35	1
190	262	35	1
193	262	35	1
203	262	35	1
208	262	35	1
211	262	35	1
213	262	35	1
218	262	35	2
219	262	35	1
220	262	35	2
221	262	35	1
222	262	35	1
223	262	35	1
226	262	35	1
228	262	35	3
230	262	35	1
233	262	35	3
236	262	35	2
237	262	35	3
238	262	35	2
239	262	35	2
240	262	35	1
248	262	35	1
188	263	35	1
190	263	35	1
191	263	35	1
192	263	35	2
196	263	35	2
205	263	35	1
208	263	35	2
209	263	35	1
212	263	35	2
213	263	35	1
214	263	35	3
217	263	35	2
219	263	35	1
225	263	35	1
227	263	35	2
231	263	35	1
233	263	35	3
235	263	35	1
236	263	35	1
240	263	35	1
241	263	35	2
243	263	35	1
244	263	35	2
246	263	35	2
247	263	35	1
248	263	35	1
250	263	35	3
188	264	35	2
191	264	35	2
209	264	35	1
212	264	35	1
213	264	35	1
