x	y	z	tRNA processing
239	296	39	3
194	297	39	1
196	297	39	1
197	297	39	1
198	297	39	1
200	297	39	1
205	297	39	1
216	297	39	1
221	297	39	1
224	297	39	2
225	297	39	2
230	297	39	1
231	297	39	1
232	297	39	1
233	297	39	1
235	297	39	3
240	297	39	2
243	297	39	1
201	298	39	1
213	298	39	1
214	298	39	2
219	298	39	1
226	298	39	1
228	298	39	1
230	298	39	1
231	298	39	1
232	298	39	1
240	298	39	1
214	299	39	1
222	299	39	1
227	299	39	1
229	299	39	2
230	299	39	1
239	299	39	1
242	299	39	2
243	299	39	2
214	300	39	1
229	300	39	2
230	300	39	2
232	300	39	1
233	300	39	2
227	301	39	2
230	301	39	1
233	301	39	1
234	301	39	1
228	302	39	1
229	302	39	1
226	303	39	2
227	303	39	1
228	303	39	1
231	303	39	1
233	303	39	1
235	303	39	1
228	304	39	1
230	304	39	1
231	304	39	3
235	304	39	1
243	304	39	1
212	305	39	1
223	305	39	1
224	305	39	1
228	305	39	1
238	305	39	1
240	305	39	1
242	305	39	5
210	306	39	1
211	306	39	3
223	306	39	1
236	306	39	1
242	306	39	1
223	307	39	1
224	307	39	1
225	307	39	1
226	307	39	2
229	307	39	2
216	308	39	1
221	308	39	1
223	308	39	1
226	308	39	1
235	308	39	1
195	309	39	1
215	309	39	1
216	309	39	1
221	309	39	1
223	309	39	1
226	309	39	1
227	309	39	4
228	309	39	2
232	309	39	2
233	309	39	1
234	309	39	2
240	309	39	1
242	309	39	3
195	310	39	1
217	310	39	1
218	310	39	1
219	310	39	3
220	310	39	1
221	310	39	1
222	310	39	1
223	310	39	1
224	310	39	1
225	310	39	1
228	310	39	3
242	310	39	1
217	311	39	2
218	311	39	2
229	311	39	2
230	311	39	1
231	311	39	1
232	311	39	2
236	311	39	2
244	311	39	1
196	312	39	3
217	312	39	1
220	312	39	1
229	312	39	1
230	312	39	1
238	312	39	2
239	312	39	1
242	312	39	1
244	312	39	1
217	313	39	1
218	313	39	1
225	313	39	1
228	313	39	1
229	313	39	2
235	313	39	1
236	313	39	1
239	313	39	1
240	313	39	1
242	313	39	1
216	314	39	2
218	314	39	2
227	314	39	1
229	314	39	1
235	314	39	1
239	314	39	1
240	314	39	2
242	314	39	1
217	315	39	1
220	315	39	1
225	315	39	1
229	315	39	1
230	315	39	1
237	315	39	1
238	315	39	1
239	315	39	1
240	315	39	1
217	316	39	2
238	316	39	1
239	316	39	2
242	316	39	1
211	317	39	3
225	317	39	1
240	317	39	1
229	318	39	1
230	318	39	2
237	318	39	1
238	318	39	2
228	319	39	2
233	319	39	1
214	320	39	1
226	320	39	4
230	320	39	1
231	320	39	1
234	320	39	1
230	321	39	1
231	322	39	4
233	322	39	1
232	323	39	1
234	323	39	1
212	325	39	1
208	327	39	2
212	327	39	1
197	328	39	2
201	278	40	1
193	280	40	2
192	283	40	4
197	283	40	3
197	284	40	1
191	285	40	1
194	285	40	1
206	285	40	1
196	286	40	2
194	287	40	1
206	288	40	1
192	289	40	1
193	289	40	2
211	290	40	1
218	290	40	1
191	291	40	1
206	291	40	1
225	291	40	1
191	292	40	2
193	292	40	1
199	292	40	1
209	292	40	2
210	292	40	1
221	292	40	1
192	293	40	2
194	293	40	1
204	293	40	1
213	293	40	1
223	293	40	1
229	293	40	1
207	294	40	1
209	294	40	2
210	294	40	2
221	294	40	1
225	294	40	1
227	294	40	1
228	294	40	1
238	294	40	2
220	295	40	1
227	295	40	1
198	296	40	2
203	296	40	1
205	296	40	2
206	296	40	1
235	296	40	1
240	296	40	1
188	297	40	1
205	297	40	1
207	297	40	2
216	297	40	1
221	297	40	1
212	298	40	1
215	298	40	1
216	298	40	1
222	298	40	1
223	298	40	1
230	298	40	2
225	299	40	1
225	300	40	1
227	300	40	2
229	300	40	2
228	301	40	1
237	301	40	2
219	302	40	1
231	302	40	2
232	302	40	1
234	303	40	1
229	304	40	2
235	304	40	1
245	304	40	2
230	305	40	1
232	305	40	1
234	305	40	3
242	305	40	1
212	306	40	1
224	306	40	1
226	306	40	3
230	306	40	1
241	306	40	2
194	307	40	1
202	307	40	2
223	307	40	1
226	307	40	2
228	307	40	1
234	307	40	2
238	307	40	1
241	307	40	1
242	307	40	1
243	307	40	1
224	308	40	1
225	308	40	2
233	308	40	1
239	308	40	3
240	308	40	2
203	309	40	2
218	309	40	1
222	309	40	3
224	309	40	3
222	310	40	1
224	310	40	1
225	310	40	2
229	310	40	1
231	310	40	1
234	310	40	1
239	310	40	2
196	311	40	1
219	311	40	2
221	311	40	1
222	311	40	1
225	311	40	1
237	311	40	1
240	311	40	1
217	312	40	1
219	312	40	3
220	312	40	1
221	312	40	1
229	312	40	1
232	312	40	2
240	312	40	1
242	312	40	1
215	313	40	1
216	313	40	1
217	313	40	2
218	313	40	1
223	313	40	1
235	313	40	1
238	313	40	1
217	314	40	2
225	314	40	1
237	314	40	2
238	314	40	1
239	314	40	3
243	314	40	3
217	315	40	2
220	315	40	1
229	315	40	1
235	315	40	1
237	315	40	2
239	315	40	1
240	315	40	1
243	315	40	1
245	315	40	1
221	316	40	2
234	316	40	1
237	316	40	1
238	316	40	1
240	316	40	2
243	316	40	1
221	317	40	1
227	317	40	2
235	317	40	1
242	317	40	1
236	318	40	1
238	318	40	1
241	318	40	1
243	318	40	2
215	319	40	1
219	319	40	1
230	319	40	1
238	319	40	2
217	320	40	1
223	320	40	1
232	320	40	1
240	320	40	1
227	321	40	1
230	321	40	1
240	321	40	1
233	322	40	1
212	324	40	2
208	330	40	3
197	282	41	1
217	292	41	1
226	292	41	2
225	293	41	1
209	294	41	1
204	297	41	1
213	297	41	1
224	297	41	1
237	299	41	1
230	300	41	1
234	301	41	1
235	301	41	1
220	304	41	1
227	304	41	2
228	304	41	2
243	304	41	1
228	305	41	1
229	305	41	1
230	305	41	1
231	305	41	1
217	306	41	1
223	306	41	1
227	306	41	1
228	306	41	1
219	307	41	1
223	307	41	1
222	308	41	1
226	308	41	1
243	308	41	1
220	309	41	1
240	309	41	2
196	310	41	2
221	310	41	1
223	310	41	3
224	310	41	1
239	310	41	1
221	311	41	2
223	311	41	2
233	311	41	1
236	311	41	1
216	312	41	3
217	312	41	1
221	312	41	1
241	312	41	1
221	313	41	1
222	313	41	1
239	313	41	1
241	313	41	1
244	313	41	2
245	313	41	2
220	314	41	1
221	314	41	2
228	314	41	1
232	314	41	1
238	314	41	1
243	314	41	2
218	315	41	1
238	315	41	3
216	316	41	1
238	316	41	1
249	316	41	1
218	317	41	1
221	317	41	1
244	317	41	1
217	318	41	2
218	318	41	3
217	319	41	1
223	319	41	3
242	319	41	2
243	319	41	3
240	320	41	1
241	320	41	1
216	321	41	2
231	321	41	2
228	322	41	2
230	322	41	1
231	322	41	2
228	323	41	1
230	323	41	1
214	326	41	1
228	299	42	1
231	300	42	1
223	302	42	3
220	303	42	1
220	304	42	1
212	305	42	1
214	305	42	1
227	305	42	1
229	305	42	1
232	306	42	3
226	307	42	1
220	308	42	2
223	308	42	1
227	308	42	1
240	308	42	2
220	309	42	2
223	309	42	1
236	309	42	1
219	310	42	1
221	310	42	2
222	310	42	1
238	310	42	1
239	310	42	1
240	310	42	1
222	311	42	3
240	311	42	1
242	311	42	2
214	312	42	1
220	312	42	1
217	313	42	2
218	313	42	1
224	313	42	2
244	313	42	1
221	314	42	1
236	314	42	2
242	314	42	1
204	315	42	1
217	315	42	1
219	315	42	1
222	315	42	1
226	315	42	2
230	315	42	1
241	315	42	1
227	316	42	3
231	316	42	2
239	316	42	2
242	316	42	1
243	316	42	1
219	317	42	1
221	317	42	1
223	317	42	1
224	317	42	2
226	317	42	3
232	317	42	1
239	317	42	1
217	318	42	1
219	318	42	1
220	318	42	2
228	318	42	1
231	318	42	2
247	318	42	1
224	319	42	1
228	319	42	1
229	319	42	1
230	319	42	1
231	319	42	1
241	319	42	1
226	320	42	1
228	320	42	1
229	320	42	2
230	320	42	3
231	320	42	1
241	320	42	1
218	321	42	1
229	321	42	1
239	321	42	1
227	304	43	2
221	305	43	2
221	307	43	1
211	308	43	1
220	308	43	1
222	308	43	1
223	308	43	1
242	309	43	1
218	310	43	1
234	310	43	1
221	311	43	1
222	311	43	2
234	311	43	1
236	311	43	1
241	311	43	1
219	312	43	1
242	312	43	1
236	313	43	2
238	313	43	1
237	314	43	1
238	314	43	2
223	315	43	1
230	315	43	1
219	316	43	2
217	318	43	1
218	318	43	1
228	318	43	1
217	319	43	1
244	319	43	1
227	321	43	1
229	321	43	1
220	305	44	1
219	306	44	1
223	308	44	1
219	310	44	1
224	310	44	1
219	311	44	1
225	311	44	1
243	312	44	1
223	313	44	2
211	314	44	1
221	314	44	1
237	314	44	1
204	316	44	1
222	316	44	2
225	317	44	1
242	317	44	1
243	318	44	1
206	319	44	1
226	320	44	1
228	320	44	1
231	320	44	1
230	321	44	1
224	322	44	1
220	312	45	2
123	222	20	1
132	222	20	1
178	222	20	1
144	224	20	1
155	224	20	1
167	224	20	1
172	224	20	1
176	224	20	1
176	225	20	1
155	227	20	2
160	227	20	1
189	227	20	1
132	228	20	1
127	230	20	1
169	230	20	1
135	232	20	1
137	232	20	1
190	232	20	1
197	232	20	1
143	233	20	1
170	233	20	1
114	234	20	1
154	234	20	1
215	234	20	1
137	235	20	1
143	235	20	1
151	235	20	1
218	235	20	1
137	237	20	1
140	237	20	1
146	237	20	1
147	237	20	1
154	237	20	1
168	237	20	1
169	237	20	1
204	237	20	1
140	238	20	1
168	238	20	2
141	239	20	1
144	239	20	1
160	240	20	1
138	241	20	1
145	241	20	1
146	241	20	1
157	241	20	1
237	241	20	1
132	242	20	1
130	243	20	1
141	243	20	1
181	243	20	1
118	244	20	1
126	244	20	1
145	244	20	1
108	245	20	1
111	245	20	1
137	245	20	1
182	245	20	2
241	245	20	1
246	246	20	1
133	247	20	1
163	247	20	1
191	249	20	1
113	250	20	1
101	251	20	1
207	252	20	1
140	253	20	1
127	254	20	1
161	254	20	1
110	256	20	1
131	256	20	1
205	256	20	1
146	257	20	1
171	257	20	1
177	257	20	1
265	257	20	1
163	258	20	1
176	258	20	1
198	258	20	1
231	258	20	1
232	258	20	1
107	259	20	1
184	260	20	1
200	260	20	1
141	261	20	1
142	261	20	1
156	261	20	1
199	261	20	1
226	261	20	1
124	262	20	1
152	262	20	1
156	262	20	1
170	262	20	1
230	262	20	1
246	263	20	1
265	263	20	1
105	264	20	1
146	264	20	1
168	264	20	1
264	264	20	1
163	265	20	1
179	265	20	1
218	265	20	1
232	265	20	1
113	266	20	1
118	266	20	1
211	266	20	1
132	267	20	1
154	267	20	1
262	267	20	1
121	268	20	1
141	268	20	1
145	268	20	1
151	268	20	1
213	268	20	1
114	270	20	1
147	270	20	1
156	270	20	1
224	270	20	1
133	271	20	1
201	271	20	1
115	272	20	2
162	272	20	1
175	272	20	2
226	272	20	1
117	273	20	1
165	273	20	1
178	273	20	1
122	274	20	1
139	274	20	1
174	274	20	1
147	275	20	1
226	275	20	1
126	276	20	1
136	276	20	1
142	276	20	1
163	276	20	1
246	276	20	1
220	277	20	1
226	277	20	1
137	278	20	1
160	278	20	1
170	278	20	1
269	278	20	2
120	279	20	1
156	279	20	1
175	279	20	1
186	279	20	2
200	279	20	1
204	279	20	1
218	279	20	1
224	279	20	1
269	279	20	1
174	280	20	1
176	280	20	1
193	280	20	1
197	280	20	1
224	280	20	2
214	281	20	1
222	281	20	1
149	282	20	1
152	282	20	1
172	282	20	1
219	282	20	2
276	282	20	1
167	283	20	1
189	283	20	1
214	283	20	2
228	284	20	1
265	284	20	1
267	284	20	1
223	285	20	1
133	286	20	1
112	287	20	2
268	287	20	1
113	288	20	1
196	288	20	1
224	288	20	1
125	289	20	1
222	289	20	1
226	290	20	1
213	292	20	1
219	292	20	1
236	292	20	1
242	292	20	1
106	293	20	1
117	293	20	1
161	293	20	1
118	294	20	1
161	294	20	1
194	294	20	1
209	294	20	1
218	295	20	1
220	295	20	1
266	295	20	1
116	296	20	1
157	296	20	1
193	296	20	1
196	296	20	1
217	296	20	1
193	298	20	1
230	298	20	1
246	298	20	2
156	299	20	1
235	299	20	1
243	299	20	1
264	299	20	1
120	300	20	1
114	302	20	1
257	302	20	1
156	303	20	1
96	304	20	1
174	304	20	1
236	305	20	2
258	305	20	1
172	306	20	1
128	307	20	1
142	307	20	1
166	307	20	2
239	307	20	1
186	308	20	1
197	308	20	1
201	308	20	1
232	308	20	1
134	309	20	1
267	309	20	1
198	310	20	1
200	311	20	1
201	311	20	1
246	311	20	1
264	311	20	1
115	312	20	2
115	313	20	2
212	313	20	1
250	313	20	1
262	313	20	3
100	314	20	1
201	314	20	1
169	315	20	1
182	316	20	1
202	316	20	1
204	316	20	1
95	317	20	1
162	317	20	2
172	317	20	1
202	317	20	1
251	317	20	1
98	318	20	1
121	318	20	1
129	318	20	1
172	318	20	2
263	318	20	1
218	319	20	1
233	319	20	1
168	320	20	1
195	320	20	1
201	320	20	1
234	320	20	1
244	320	20	1
195	321	20	2
257	321	20	1
264	321	20	1
180	322	20	1
226	322	20	1
214	323	20	1
264	323	20	1
135	324	20	1
161	324	20	1
177	324	20	1
188	324	20	1
111	325	20	1
126	325	20	1
187	325	20	1
188	326	20	1
194	326	20	1
233	327	20	1
258	327	20	1
156	328	20	1
183	328	20	1
198	328	20	1
180	329	20	1
187	329	20	1
253	329	20	1
213	330	20	1
179	331	20	1
200	331	20	1
114	332	20	1
180	332	20	1
232	332	20	1
96	333	20	1
132	333	20	1
174	333	20	1
176	333	20	1
193	333	20	1
244	333	20	1
151	334	20	1
153	334	20	2
158	334	20	1
177	334	20	1
186	334	20	1
256	334	20	2
144	336	20	2
194	336	20	1
199	336	20	1
200	336	20	1
207	336	20	1
205	337	20	1
220	337	20	1
183	338	20	1
226	338	20	1
177	340	20	1
201	340	20	1
185	342	20	2
245	343	20	1
178	344	20	1
242	344	20	1
187	346	20	1
198	347	20	1
192	349	20	1
169	350	20	1
221	350	20	1
231	350	20	1
237	350	20	1
212	353	20	1
170	354	20	1
178	354	20	1
230	354	20	1
207	357	20	1
178	359	20	1
176	360	20	2
192	362	20	1
172	224	21	1
188	230	21	1
129	231	21	1
215	235	21	1
132	236	21	2
133	236	21	1
144	237	21	1
137	238	21	1
151	238	21	1
129	239	21	1
135	239	21	1
147	239	21	1
195	239	21	1
126	240	21	1
128	240	21	1
130	240	21	1
132	240	21	1
137	240	21	1
241	240	21	1
132	241	21	1
214	241	21	1
136	242	21	1
140	242	21	1
143	242	21	1
129	243	21	1
138	243	21	1
143	243	21	1
145	244	21	1
135	246	21	1
217	251	21	2
148	252	21	2
220	252	21	1
228	254	21	1
169	255	21	1
226	255	21	1
227	256	21	1
107	257	21	1
160	259	21	2
231	260	21	1
130	261	21	1
139	266	21	1
221	266	21	2
162	267	21	1
155	268	21	1
183	268	21	1
117	269	21	1
154	269	21	1
115	271	21	1
125	272	21	1
149	272	21	1
167	272	21	3
120	273	21	1
122	273	21	1
164	273	21	1
166	273	21	1
265	274	21	1
114	275	21	1
169	276	21	1
176	279	21	2
218	279	21	1
220	279	21	2
147	280	21	1
172	280	21	1
227	280	21	1
173	282	21	1
217	282	21	1
224	282	21	1
216	283	21	1
206	284	21	1
215	284	21	1
219	287	21	1
186	288	21	1
220	288	21	1
218	291	21	1
215	295	21	1
193	296	21	1
218	296	21	1
162	298	21	1
214	300	21	1
230	301	21	2
264	302	21	2
105	303	21	1
146	303	21	1
210	305	21	2
223	305	21	1
241	305	21	1
209	306	21	1
258	306	21	1
236	307	21	1
232	308	21	1
209	309	21	1
265	309	21	2
186	310	21	2
93	311	21	1
148	312	21	2
257	312	21	1
116	313	21	1
258	313	21	1
205	314	21	1
179	315	21	1
265	315	21	1
254	316	21	2
166	317	21	1
232	317	21	1
170	318	21	1
182	318	21	1
258	319	21	1
179	323	21	1
201	323	21	1
149	324	21	1
184	324	21	2
181	326	21	1
173	328	21	2
183	331	21	1
220	333	21	1
173	336	21	1
260	336	21	1
240	338	21	1
175	339	21	1
242	339	21	1
169	342	21	1
180	346	21	1
173	349	21	1
179	355	21	1
169	356	21	1
179	360	21	1
195	361	21	1
191	364	21	1
162	230	22	1
139	234	22	1
132	235	22	1
145	235	22	1
130	237	22	1
135	237	22	1
141	239	22	1
216	239	22	1
125	240	22	1
139	240	22	1
141	240	22	1
216	240	22	1
150	241	22	1
117	242	22	1
131	242	22	1
135	242	22	1
139	243	22	1
149	243	22	1
136	245	22	1
135	247	22	1
223	252	22	1
229	255	22	1
163	256	22	1
196	256	22	1
161	257	22	1
160	258	22	1
197	258	22	1
161	263	22	1
119	267	22	1
122	268	22	1
162	268	22	1
155	269	22	1
159	269	22	1
179	270	22	1
179	273	22	1
169	274	22	1
177	276	22	2
170	277	22	1
176	278	22	1
167	280	22	1
178	280	22	1
224	280	22	2
170	282	22	1
172	282	22	2
202	284	22	1
271	287	22	1
271	289	22	1
215	296	22	1
189	301	22	1
185	304	22	1
186	304	22	1
240	305	22	2
182	307	22	1
204	307	22	1
207	307	22	1
260	308	22	1
201	309	22	1
175	313	22	1
233	313	22	1
261	313	22	1
179	315	22	1
226	315	22	2
179	317	22	2
176	318	22	1
260	318	22	1
262	318	22	1
260	320	22	1
256	321	22	1
185	323	22	1
179	324	22	1
196	324	22	1
200	324	22	1
184	325	22	1
184	330	22	1
181	331	22	1
242	344	22	1
180	225	23	1
158	231	23	1
141	235	23	1
146	235	23	1
150	236	23	1
136	241	23	1
138	241	23	1
142	241	23	1
213	242	23	1
132	243	23	1
227	249	23	1
198	256	23	1
122	264	23	1
162	267	23	1
117	269	23	1
165	270	23	2
183	270	23	1
166	271	23	1
176	274	23	1
169	278	23	1
169	281	23	1
170	281	23	1
210	281	23	1
174	282	23	1
203	287	23	1
269	291	23	2
271	293	23	1
217	294	23	1
266	294	23	1
215	296	23	1
236	302	23	1
266	302	23	1
208	305	23	1
239	306	23	1
179	309	23	1
230	311	23	1
234	311	23	1
260	311	23	2
203	313	23	1
176	314	23	1
204	314	23	1
257	314	23	1
257	315	23	2
260	315	23	1
258	317	23	2
241	319	23	1
256	319	23	1
185	323	23	1
99	327	23	1
259	330	23	1
102	331	23	1
242	342	23	1
181	223	24	1
157	226	24	1
174	226	24	1
178	226	24	1
160	227	24	1
157	228	24	1
154	229	24	1
156	229	24	1
151	231	24	1
138	234	24	1
151	236	24	1
132	238	24	1
146	238	24	1
148	238	24	1
148	239	24	1
137	240	24	1
226	242	24	1
131	244	24	1
141	244	24	2
139	249	24	1
140	249	24	1
225	252	24	1
141	253	24	1
194	257	24	1
196	258	24	1
118	260	24	1
198	261	24	1
199	261	24	1
117	262	24	1
119	262	24	1
219	262	24	1
121	263	24	1
217	263	24	2
124	265	24	1
119	266	24	1
165	267	24	1
210	268	24	1
131	271	24	1
167	273	24	1
220	277	24	1
179	278	24	1
180	278	24	1
179	279	24	1
171	281	24	1
173	283	24	1
176	284	24	1
206	284	24	1
276	286	24	1
276	287	24	1
275	288	24	1
276	289	24	1
197	291	24	1
198	291	24	1
275	291	24	1
236	299	24	1
265	299	24	1
263	300	24	2
235	301	24	1
237	303	24	1
237	304	24	1
263	304	24	1
263	305	24	1
238	306	24	1
263	308	24	1
257	309	24	1
257	311	24	1
209	313	24	1
203	314	24	2
211	314	24	1
259	314	24	1
177	315	24	1
258	316	24	1
169	317	24	1
185	317	24	1
259	318	24	1
253	319	24	1
187	320	24	2
164	321	24	1
181	321	24	1
186	321	24	1
187	323	24	1
184	327	24	1
96	330	24	2
103	330	24	1
102	332	24	1
257	335	24	1
180	222	25	1
155	228	25	2
157	228	25	1
158	228	25	1
158	231	25	1
161	232	25	1
163	233	25	1
137	234	25	1
136	235	25	1
144	235	25	1
150	235	25	1
134	237	25	1
132	240	25	1
135	241	25	1
237	241	25	1
135	242	25	1
131	243	25	1
135	246	25	1
144	246	25	1
140	247	25	1
138	250	25	1
140	253	25	1
224	257	25	1
223	260	25	1
121	261	25	1
126	265	25	1
181	271	25	1
173	278	25	1
170	279	25	1
170	280	25	1
276	280	25	1
266	295	25	1
268	298	25	1
238	299	25	1
237	302	25	1
264	307	25	1
258	309	25	1
262	309	25	1
260	311	25	1
263	312	25	1
258	314	25	1
258	318	25	1
238	321	25	1
258	327	25	1
107	331	25	1
182	222	26	2
174	226	26	1
157	229	26	1
168	230	26	1
159	231	26	1
246	235	26	1
250	235	26	1
145	236	26	1
135	237	26	1
248	237	26	1
249	237	26	1
144	238	26	1
242	239	26	1
110	241	26	1
226	243	26	1
134	245	26	1
226	248	26	1
229	251	26	1
226	252	26	1
122	257	26	1
120	268	26	1
121	269	26	1
122	270	26	1
176	275	26	1
171	276	26	1
172	281	26	1
274	282	26	1
273	283	26	1
235	298	26	1
267	298	26	1
231	307	26	1
229	308	26	1
260	311	26	2
209	313	26	2
258	313	26	2
260	314	26	1
262	314	26	1
211	315	26	1
261	315	26	1
260	316	26	1
258	318	26	1
183	222	27	1
155	231	27	2
162	231	27	1
163	232	27	1
250	235	27	1
139	238	27	2
246	238	27	1
249	238	27	1
132	239	27	1
135	239	27	1
234	239	27	1
242	240	27	2
125	267	27	1
126	267	27	1
121	268	27	1
124	268	27	1
175	278	27	1
174	279	27	1
275	281	27	1
173	282	27	1
274	282	27	2
271	283	27	1
273	285	27	1
233	303	27	2
237	304	27	1
237	309	27	2
202	314	27	1
256	319	27	1
96	328	27	1
167	231	28	1
156	233	28	1
138	236	28	1
249	236	28	1
138	237	28	1
147	238	28	1
246	238	28	1
250	238	28	1
246	239	28	1
137	242	28	1
194	247	28	1
126	252	28	1
126	254	28	1
124	256	28	1
134	257	28	1
124	267	28	1
121	271	28	1
171	277	28	2
175	279	28	1
172	280	28	1
178	280	28	1
275	280	28	1
176	282	28	1
168	284	28	1
166	287	28	1
204	310	28	1
211	311	28	1
259	313	28	2
208	314	28	1
259	315	28	1
210	316	28	1
259	316	28	1
242	317	28	1
239	319	28	1
240	321	28	2
186	239	29	1
115	240	29	1
180	241	29	1
185	241	29	1
236	243	29	1
235	244	29	1
127	253	29	2
128	254	29	1
131	257	29	1
135	263	29	1
259	266	29	1
121	272	29	1
136	272	29	1
167	273	29	1
138	274	29	1
171	275	29	1
167	278	29	1
275	282	29	1
276	282	29	2
164	284	29	2
167	284	29	1
168	284	29	1
274	284	29	1
235	307	29	1
225	308	29	1
203	310	29	1
204	312	29	1
221	313	29	1
249	314	29	2
239	320	29	1
96	328	29	1
143	332	29	1
96	333	29	1
185	360	29	2
220	360	29	1
176	237	30	1
179	238	30	1
117	239	30	1
189	242	30	1
184	244	30	2
250	255	30	1
125	257	30	1
250	258	30	1
136	263	30	2
168	270	30	1
166	271	30	1
123	273	30	1
167	273	30	1
163	279	30	1
164	283	30	1
165	283	30	1
276	285	30	1
162	288	30	1
176	292	30	1
204	310	30	1
208	312	30	1
245	317	30	1
128	325	30	1
98	330	30	1
93	331	30	1
96	334	30	2
218	359	30	1
139	239	31	1
178	240	31	1
175	241	31	1
178	241	31	1
183	241	31	1
185	241	31	1
187	241	31	1
176	242	31	1
174	243	31	1
190	244	31	1
123	256	31	2
124	256	31	1
127	256	31	1
147	257	31	1
133	258	31	1
124	259	31	1
255	259	31	1
256	263	31	1
257	263	31	1
259	265	31	1
125	268	31	1
127	269	31	1
134	270	31	1
125	271	31	2
260	271	31	1
135	272	31	1
142	273	31	1
143	274	31	1
162	274	31	1
141	275	31	1
146	276	31	1
168	277	31	1
159	282	31	1
276	283	31	1
274	284	31	1
174	293	31	1
181	301	31	1
191	307	31	1
187	308	31	2
193	308	31	1
222	312	31	1
246	318	31	1
206	319	31	1
212	319	31	1
242	322	31	1
93	327	31	1
96	332	31	1
174	339	31	1
184	347	31	1
219	363	31	1
114	225	32	1
185	242	32	1
173	244	32	1
178	244	32	1
132	258	32	1
165	258	32	1
130	263	32	2
126	264	32	1
126	265	32	1
259	265	32	1
126	268	32	1
129	269	32	1
126	270	32	1
124	271	32	1
140	273	32	1
167	273	32	1
167	274	32	1
159	279	32	1
167	280	32	1
261	280	32	1
163	287	32	1
118	303	32	3
116	304	32	1
195	308	32	1
112	309	32	1
196	311	32	1
245	318	32	1
99	327	32	1
188	346	32	1
220	363	32	1
115	224	33	1
114	227	33	2
200	246	33	1
149	255	33	1
129	259	33	1
255	260	33	1
258	260	33	1
129	261	33	1
132	263	33	2
169	263	33	1
126	264	33	1
257	265	33	1
264	267	33	1
125	268	33	1
263	268	33	1
157	273	33	1
261	274	33	1
155	275	33	1
164	275	33	1
164	278	33	1
157	279	33	1
152	280	33	1
161	283	33	1
162	283	33	2
166	287	33	1
169	299	33	1
117	301	33	2
120	301	33	1
118	303	33	1
194	304	33	1
116	308	33	1
186	309	33	1
193	310	33	1
208	310	33	1
115	311	33	1
199	311	33	1
111	314	33	1
207	314	33	1
249	316	33	1
198	318	33	2
246	318	33	1
199	319	33	1
203	319	33	1
236	321	33	1
98	333	33	1
203	333	33	1
214	341	33	1
182	348	33	1
209	349	33	1
181	350	33	1
184	352	33	1
178	360	33	2
113	228	34	1
115	229	34	1
139	234	34	1
174	243	34	1
176	243	34	1
199	245	34	2
208	247	34	1
212	247	34	1
130	252	34	1
131	254	34	1
136	254	34	1
133	255	34	1
137	258	34	1
132	259	34	1
131	261	34	1
133	261	34	1
134	261	34	1
127	263	34	1
126	265	34	1
264	267	34	1
128	268	34	1
264	269	34	1
127	270	34	1
166	275	34	1
151	279	34	1
259	282	34	1
162	283	34	1
124	287	34	1
125	289	34	1
159	290	34	1
120	296	34	1
120	297	34	1
122	297	34	1
117	302	34	1
118	302	34	1
119	304	34	1
190	308	34	1
187	310	34	1
114	311	34	2
199	311	34	1
252	311	34	1
191	312	34	2
247	312	34	1
244	316	34	1
241	319	34	1
243	320	34	1
127	322	34	1
199	322	34	2
239	324	34	1
146	327	34	1
96	328	34	1
188	328	34	1
199	333	34	1
199	345	34	1
214	346	34	1
196	347	34	1
197	348	34	1
198	349	34	1
187	350	34	2
181	352	34	1
182	355	34	1
113	227	35	1
114	229	35	1
121	234	35	1
129	238	35	1
139	239	35	1
129	257	35	1
133	258	35	1
138	258	35	1
136	259	35	1
127	260	35	1
132	261	35	1
156	261	35	1
127	264	35	2
146	264	35	1
157	265	35	1
264	265	35	1
266	266	35	1
264	271	35	1
163	272	35	1
161	274	35	1
145	277	35	1
146	285	35	1
124	290	35	1
255	295	35	1
120	298	35	1
121	298	35	1
169	300	35	1
175	303	35	1
118	304	35	1
117	306	35	1
246	306	35	2
116	307	35	2
118	308	35	1
187	308	35	2
188	309	35	1
184	311	35	1
250	311	35	1
199	312	35	1
245	315	35	2
125	317	35	1
126	317	35	1
202	319	35	1
124	320	35	1
241	320	35	1
132	321	35	1
242	321	35	2
127	322	35	1
237	322	35	1
240	324	35	1
235	327	35	1
237	329	35	1
200	331	35	1
189	333	35	1
195	334	35	1
186	335	35	1
191	336	35	1
192	337	35	1
213	339	35	2
214	339	35	1
189	341	35	1
212	342	35	1
190	348	35	1
212	350	35	1
188	351	35	1
208	354	35	1
205	355	35	1
179	356	35	1
119	234	36	1
138	239	36	1
136	242	36	1
173	244	36	1
141	254	36	1
144	254	36	1
129	257	36	1
132	257	36	2
252	259	36	1
265	261	36	1
262	263	36	1
129	265	36	1
136	271	36	1
143	273	36	1
257	274	36	1
262	279	36	1
125	283	36	1
124	288	36	1
147	290	36	2
122	292	36	1
126	292	36	1
171	298	36	1
249	299	36	1
167	300	36	1
171	300	36	1
115	304	36	1
118	306	36	1
121	306	36	1
186	309	36	1
190	310	36	1
196	311	36	1
249	311	36	1
190	312	36	1
240	324	36	1
126	326	36	1
127	328	36	1
194	337	36	1
198	337	36	1
212	341	36	1
200	344	36	1
213	348	36	1
211	353	36	1
185	354	36	1
181	356	36	1
183	356	36	1
176	357	36	1
179	357	36	1
