x	y	z	Leading Strand Synthesis
251	289	26	1
236	290	26	2
237	290	26	1
238	290	26	1
235	291	26	1
240	292	26	1
242	292	26	1
247	292	26	1
251	292	26	1
252	292	26	1
225	293	26	1
238	293	26	2
240	293	26	1
253	293	26	2
244	294	26	1
234	295	26	2
244	295	26	1
245	295	26	1
235	296	26	1
242	296	26	2
237	297	26	1
244	297	26	1
241	299	26	1
227	300	26	1
236	300	26	1
235	301	26	1
182	255	27	1
184	255	27	1
186	257	27	1
184	258	27	1
180	259	27	1
226	259	27	1
228	259	27	1
183	260	27	1
184	260	27	1
226	260	27	1
237	260	27	1
177	261	27	1
182	261	27	1
184	261	27	1
185	261	27	1
186	261	27	1
222	261	27	3
227	261	27	1
237	261	27	2
229	262	27	2
232	262	27	1
233	262	27	1
182	263	27	1
183	263	27	1
184	263	27	1
185	263	27	1
227	263	27	1
231	263	27	2
238	263	27	1
209	264	27	1
234	264	27	1
240	264	27	1
184	265	27	1
231	265	27	1
201	266	27	1
215	266	27	1
216	266	27	1
221	266	27	1
224	266	27	1
237	266	27	1
217	267	27	1
235	267	27	1
179	268	27	3
180	268	27	1
213	268	27	1
226	268	27	1
229	268	27	1
243	268	27	2
180	269	27	1
211	269	27	1
218	269	27	1
231	269	27	1
232	269	27	1
241	269	27	1
181	270	27	1
207	270	27	2
218	270	27	1
230	270	27	1
234	270	27	1
236	270	27	1
240	270	27	1
180	271	27	1
217	271	27	1
226	271	27	1
239	271	27	1
250	271	27	1
181	272	27	1
204	272	27	3
220	272	27	1
223	272	27	1
225	272	27	2
232	272	27	2
238	272	27	1
239	272	27	1
211	273	27	1
213	273	27	1
217	273	27	1
224	273	27	1
227	273	27	1
241	273	27	1
207	274	27	1
212	274	27	1
214	274	27	1
221	274	27	1
226	274	27	2
228	274	27	1
237	274	27	1
240	274	27	2
247	274	27	1
252	274	27	1
254	274	27	1
213	275	27	1
217	275	27	1
230	275	27	1
232	275	27	1
235	275	27	1
239	275	27	2
249	275	27	2
206	276	27	1
207	276	27	1
210	276	27	1
215	276	27	1
219	276	27	1
244	276	27	1
245	276	27	1
211	277	27	1
213	277	27	1
236	277	27	1
239	277	27	1
243	277	27	1
245	277	27	1
248	277	27	1
252	277	27	1
209	278	27	1
210	278	27	1
213	278	27	1
220	278	27	1
225	278	27	1
229	278	27	1
231	278	27	1
240	278	27	1
245	278	27	1
249	278	27	1
252	278	27	1
220	279	27	1
231	279	27	1
238	279	27	1
240	279	27	1
248	279	27	2
251	279	27	1
242	280	27	1
247	280	27	1
209	281	27	1
215	281	27	1
217	281	27	2
218	281	27	1
235	281	27	1
243	281	27	1
244	281	27	2
245	281	27	1
248	281	27	1
249	281	27	1
252	281	27	1
256	281	27	1
210	282	27	2
227	282	27	1
239	282	27	1
242	282	27	1
245	282	27	1
246	282	27	1
250	282	27	1
201	283	27	1
206	283	27	1
209	283	27	1
216	283	27	1
228	283	27	1
206	284	27	1
207	284	27	1
208	284	27	1
232	284	27	1
243	284	27	2
250	284	27	1
253	284	27	1
255	284	27	1
257	284	27	1
206	285	27	1
212	285	27	1
223	285	27	2
238	285	27	1
239	285	27	1
255	285	27	1
204	286	27	1
209	286	27	1
211	286	27	1
224	286	27	3
226	286	27	1
235	286	27	2
219	287	27	1
241	287	27	1
242	287	27	1
246	287	27	1
247	287	27	1
252	287	27	1
255	287	27	1
204	288	27	1
211	288	27	1
222	288	27	1
223	288	27	2
226	288	27	1
228	288	27	2
232	288	27	1
234	288	27	1
236	288	27	1
237	288	27	1
243	288	27	1
245	288	27	1
247	288	27	2
251	288	27	1
203	289	27	2
224	289	27	1
232	289	27	1
241	289	27	1
253	289	27	1
219	290	27	1
225	290	27	1
227	290	27	1
232	290	27	1
234	290	27	1
235	290	27	1
237	290	27	1
244	290	27	1
246	290	27	2
249	290	27	1
253	290	27	1
222	291	27	1
228	291	27	1
235	291	27	1
242	291	27	1
257	291	27	1
213	292	27	1
229	292	27	1
230	292	27	1
247	292	27	1
248	292	27	1
250	292	27	1
254	292	27	2
217	293	27	1
223	293	27	1
227	293	27	1
229	293	27	1
234	293	27	2
237	293	27	1
247	293	27	1
250	293	27	2
219	294	27	1
236	294	27	2
238	294	27	1
249	294	27	1
243	295	27	1
247	295	27	1
252	295	27	1
237	296	27	1
241	296	27	1
244	296	27	2
245	296	27	1
236	297	27	2
251	297	27	1
221	298	27	1
237	298	27	2
238	298	27	1
243	298	27	1
248	298	27	1
230	299	27	1
239	299	27	1
249	299	27	1
252	299	27	1
236	300	27	1
238	300	27	1
242	300	27	1
224	301	27	1
227	301	27	1
234	301	27	3
237	301	27	1
239	301	27	1
251	301	27	1
235	302	27	1
232	264	28	2
231	266	28	1
237	268	28	1
236	270	28	1
250	272	28	1
232	274	28	1
249	275	28	1
234	276	28	1
237	276	28	1
235	277	28	1
237	278	28	1
237	279	28	1
238	283	28	1
246	283	28	1
248	284	28	1
250	284	28	2
248	285	28	2
245	287	28	1
246	287	28	1
248	287	28	1
251	287	28	1
227	289	28	1
231	289	28	1
246	289	28	1
249	289	28	1
253	289	28	2
226	290	28	1
244	290	28	1
226	291	28	1
240	291	28	1
222	292	28	1
242	292	28	1
242	295	28	1
229	255	29	1
234	256	29	1
235	256	29	1
228	258	29	1
234	258	29	2
182	259	29	1
230	259	29	1
181	260	29	1
229	262	29	1
248	262	29	1
231	263	29	1
232	263	29	1
248	263	29	1
178	264	29	2
237	264	29	1
181	265	29	2
238	265	29	1
249	265	29	1
229	266	29	1
230	266	29	1
245	266	29	1
248	266	29	1
193	267	29	1
199	267	29	1
226	267	29	1
235	267	29	1
234	268	29	1
235	268	29	2
204	269	29	1
232	269	29	1
234	269	29	1
235	269	29	2
175	270	29	1
227	270	29	1
214	271	29	1
234	271	29	1
237	271	29	1
238	271	29	1
249	271	29	2
251	271	29	1
233	272	29	1
225	273	29	1
236	273	29	1
180	274	29	1
235	274	29	1
206	275	29	1
231	275	29	1
240	275	29	1
242	275	29	1
204	276	29	1
205	276	29	1
208	276	29	2
233	276	29	1
234	276	29	1
236	276	29	1
240	276	29	1
248	276	29	1
232	277	29	1
234	277	29	1
239	277	29	2
240	277	29	1
247	277	29	1
251	277	29	1
236	278	29	1
244	278	29	1
235	279	29	1
237	280	29	1
247	280	29	1
250	280	29	1
251	280	29	1
208	281	29	1
232	281	29	1
246	281	29	1
247	281	29	1
250	281	29	1
245	282	29	1
248	282	29	1
249	282	29	1
250	282	29	1
251	282	29	1
254	282	29	1
231	283	29	1
233	283	29	1
236	283	29	1
238	283	29	1
249	283	29	1
235	284	29	2
242	284	29	1
250	284	29	1
252	284	29	1
227	285	29	1
234	285	29	2
238	285	29	2
239	285	29	1
242	285	29	1
244	285	29	1
211	286	29	1
240	286	29	1
242	286	29	2
228	287	29	1
232	287	29	1
232	288	29	1
236	288	29	2
246	288	29	1
247	289	29	1
222	290	29	1
226	290	29	1
227	290	29	1
237	290	29	1
239	291	29	2
241	291	29	1
249	291	29	1
223	293	29	1
242	293	29	1
247	293	29	1
240	294	29	1
242	294	29	1
240	295	29	1
244	295	29	1
253	296	29	1
238	297	29	1
239	297	29	1
243	297	29	2
247	297	29	1
248	297	29	1
215	298	29	1
219	298	29	1
221	298	29	1
238	298	29	1
247	298	29	1
252	299	29	1
236	301	29	2
238	301	29	1
231	253	30	2
230	254	30	1
232	254	30	2
227	255	30	1
234	255	30	1
236	255	30	1
236	256	30	1
183	257	30	1
203	257	30	1
204	257	30	1
209	257	30	1
227	257	30	1
228	257	30	1
239	257	30	1
203	258	30	1
229	258	30	2
236	258	30	1
237	258	30	1
183	259	30	2
210	259	30	1
220	259	30	1
232	259	30	1
238	259	30	1
206	260	30	3
217	260	30	1
236	260	30	1
239	260	30	2
186	261	30	1
188	261	30	1
194	261	30	1
226	261	30	1
236	261	30	1
244	261	30	1
246	261	30	2
188	262	30	1
206	262	30	1
218	262	30	1
221	262	30	1
222	262	30	2
231	262	30	1
240	262	30	2
188	263	30	1
193	263	30	1
197	263	30	1
232	263	30	1
233	263	30	2
242	263	30	1
249	263	30	1
188	264	30	1
195	264	30	1
211	264	30	1
230	264	30	1
231	264	30	1
241	264	30	1
183	265	30	1
205	265	30	1
208	265	30	1
230	265	30	2
236	265	30	1
238	265	30	1
239	265	30	1
244	265	30	1
246	265	30	1
247	265	30	1
187	266	30	1
193	266	30	1
194	266	30	2
212	266	30	1
240	266	30	1
249	266	30	1
182	267	30	1
196	267	30	1
237	267	30	1
238	267	30	1
244	267	30	1
249	267	30	1
196	268	30	1
206	268	30	1
207	268	30	1
216	268	30	1
217	268	30	1
238	268	30	2
248	268	30	1
249	268	30	1
194	269	30	2
196	269	30	1
222	269	30	1
235	269	30	1
242	269	30	1
243	269	30	1
247	269	30	1
181	270	30	1
184	270	30	1
187	270	30	1
232	270	30	1
235	270	30	1
245	270	30	1
176	271	30	1
194	271	30	1
201	271	30	1
211	271	30	1
212	271	30	1
215	271	30	1
225	271	30	1
232	271	30	1
243	271	30	1
179	272	30	1
180	272	30	2
206	272	30	1
207	272	30	1
236	272	30	1
250	272	30	1
181	273	30	1
183	273	30	1
204	273	30	1
206	273	30	1
214	273	30	1
227	273	30	1
203	274	30	1
233	274	30	1
241	274	30	1
247	274	30	1
184	275	30	2
211	275	30	1
213	275	30	1
239	275	30	2
242	275	30	1
244	275	30	1
250	275	30	2
238	276	30	1
239	276	30	1
243	276	30	1
253	276	30	1
205	277	30	1
247	278	30	1
206	279	30	1
237	279	30	1
240	279	30	1
243	279	30	1
245	279	30	1
247	279	30	1
248	279	30	1
178	280	30	1
206	280	30	3
246	280	30	1
173	281	30	1
217	281	30	1
235	281	30	1
240	281	30	2
244	281	30	2
247	281	30	1
249	281	30	1
251	281	30	1
254	281	30	1
213	282	30	2
215	282	30	1
233	282	30	1
240	282	30	1
248	282	30	1
202	283	30	1
215	283	30	1
234	283	30	1
238	283	30	2
249	283	30	1
181	284	30	1
226	284	30	2
230	284	30	1
236	284	30	1
242	284	30	1
244	284	30	1
249	284	30	1
206	285	30	1
211	285	30	2
226	285	30	2
227	285	30	1
232	285	30	2
251	285	30	2
252	285	30	1
255	285	30	1
256	285	30	1
226	286	30	1
240	286	30	1
252	286	30	1
222	287	30	1
231	287	30	1
250	287	30	2
251	287	30	1
236	288	30	1
249	288	30	1
253	288	30	1
221	289	30	1
226	289	30	1
230	289	30	1
233	289	30	1
238	289	30	1
239	289	30	1
240	289	30	3
248	289	30	1
227	290	30	1
246	290	30	1
197	291	30	1
242	291	30	1
258	291	30	1
194	292	30	1
197	292	30	2
203	292	30	1
231	292	30	1
238	292	30	1
246	292	30	2
201	293	30	1
225	293	30	1
234	293	30	1
243	293	30	1
230	294	30	2
233	294	30	1
235	294	30	1
237	294	30	1
251	294	30	2
252	294	30	1
253	294	30	2
218	295	30	1
220	295	30	1
222	295	30	2
227	295	30	1
243	295	30	1
247	295	30	1
251	295	30	1
226	296	30	1
234	296	30	1
239	296	30	1
244	296	30	1
247	296	30	1
221	297	30	1
232	297	30	1
241	297	30	1
244	297	30	1
250	297	30	1
228	298	30	3
230	298	30	1
239	298	30	1
241	298	30	1
248	298	30	1
251	298	30	1
224	299	30	1
230	299	30	1
242	299	30	1
244	299	30	2
248	299	30	2
228	300	30	1
241	300	30	1
247	300	30	1
248	300	30	1
249	300	30	1
235	301	30	1
236	301	30	1
237	301	30	1
238	301	30	1
242	301	30	1
243	301	30	1
247	301	30	1
249	301	30	1
251	301	30	1
236	302	30	2
247	302	30	1
248	302	30	1
241	303	30	1
244	303	30	2
246	303	30	1
235	304	30	2
236	304	30	1
237	304	30	1
238	304	30	1
236	306	30	1
240	306	30	1
226	249	31	1
226	250	31	1
235	250	31	1
215	251	31	1
235	251	31	1
229	252	31	2
227	253	31	1
228	253	31	1
232	253	31	1
231	254	31	1
229	255	31	1
207	256	31	1
216	256	31	2
233	256	31	1
236	256	31	2
177	257	31	1
214	257	31	1
233	257	31	1
236	257	31	1
239	257	31	2
190	258	31	2
227	258	31	1
229	258	31	1
233	258	31	2
235	258	31	1
237	258	31	2
239	258	31	1
206	259	31	1
216	259	31	1
226	259	31	2
229	259	31	1
242	259	31	1
227	260	31	2
231	260	31	1
244	260	31	1
246	260	31	1
181	261	31	1
187	261	31	2
228	261	31	4
243	261	31	1
207	262	31	1
211	262	31	1
221	262	31	3
222	262	31	1
249	262	31	1
188	263	31	1
197	263	31	1
215	263	31	1
217	263	31	1
220	263	31	1
223	263	31	1
235	263	31	1
178	264	31	2
184	264	31	1
190	264	31	1
197	264	31	1
210	264	31	1
220	264	31	1
221	264	31	2
231	264	31	1
184	265	31	1
213	265	31	1
216	265	31	1
223	265	31	1
233	265	31	1
235	265	31	1
239	265	31	1
250	265	31	1
187	266	31	1
189	266	31	1
191	266	31	3
197	266	31	2
220	266	31	1
229	266	31	1
248	266	31	1
251	266	31	1
182	267	31	1
186	267	31	1
194	267	31	1
195	267	31	1
196	267	31	1
216	267	31	2
222	267	31	1
223	267	31	1
224	267	31	1
231	267	31	1
235	267	31	1
236	267	31	1
241	267	31	1
242	267	31	1
183	268	31	1
197	268	31	1
216	268	31	1
218	268	31	2
224	268	31	2
244	268	31	2
245	268	31	1
182	269	31	1
183	269	31	1
206	269	31	1
213	269	31	1
214	269	31	1
234	269	31	1
240	269	31	1
173	270	31	1
180	270	31	1
181	270	31	1
207	270	31	1
217	270	31	1
250	270	31	1
176	271	31	1
177	271	31	1
199	271	31	2
200	271	31	2
204	271	31	1
215	271	31	1
216	271	31	1
237	271	31	1
240	271	31	1
244	271	31	1
246	271	31	1
249	271	31	1
185	272	31	1
203	272	31	1
204	272	31	1
232	272	31	1
251	272	31	1
176	273	31	1
181	273	31	1
207	273	31	1
232	273	31	1
240	273	31	1
242	273	31	1
244	273	31	2
248	273	31	1
249	273	31	1
250	273	31	1
182	274	31	2
205	274	31	1
209	274	31	1
225	274	31	1
236	274	31	1
239	274	31	1
248	274	31	1
184	275	31	1
206	275	31	1
231	275	31	1
237	275	31	1
198	276	31	1
226	276	31	1
237	276	31	1
233	277	31	1
234	277	31	1
236	277	31	1
238	277	31	1
240	277	31	1
243	277	31	1
245	277	31	2
178	278	31	1
203	278	31	1
236	278	31	1
243	278	31	1
246	278	31	1
175	279	31	1
180	279	31	2
207	279	31	1
234	279	31	1
235	279	31	1
238	279	31	1
242	279	31	1
205	280	31	2
217	280	31	1
226	280	31	1
236	280	31	1
204	281	31	1
210	281	31	1
223	281	31	1
237	281	31	1
245	281	31	1
250	281	31	1
175	282	31	1
180	282	31	1
221	282	31	1
223	282	31	1
235	282	31	2
245	282	31	1
253	282	31	2
256	282	31	1
182	283	31	1
208	283	31	1
218	283	31	1
235	283	31	1
236	283	31	1
241	283	31	1
209	284	31	1
237	284	31	1
244	284	31	2
173	285	31	1
219	285	31	1
240	285	31	1
251	285	31	1
218	286	31	1
227	286	31	1
238	286	31	1
246	286	31	1
219	287	31	1
221	287	31	1
225	287	31	1
227	287	31	1
229	287	31	1
236	287	31	2
237	287	31	1
243	287	31	1
248	287	31	1
186	288	31	1
222	288	31	1
226	288	31	1
231	288	31	1
233	288	31	1
236	288	31	1
242	288	31	1
224	289	31	1
232	289	31	1
247	289	31	1
231	290	31	1
241	290	31	1
246	290	31	1
199	291	31	1
227	291	31	1
237	291	31	2
238	291	31	2
240	291	31	1
242	291	31	1
244	291	31	1
249	291	31	1
198	292	31	3
222	292	31	2
242	292	31	1
246	292	31	1
251	292	31	1
198	293	31	1
222	293	31	1
238	293	31	1
248	293	31	1
251	293	31	1
198	294	31	1
221	294	31	1
224	294	31	1
228	294	31	1
233	294	31	1
237	294	31	1
243	294	31	1
252	294	31	1
223	295	31	1
225	295	31	1
235	295	31	1
244	295	31	1
255	295	31	1
257	295	31	1
199	296	31	1
235	296	31	1
236	296	31	1
247	296	31	1
195	297	31	1
221	297	31	2
224	297	31	1
225	297	31	1
230	297	31	1
239	297	31	1
248	297	31	1
226	298	31	1
229	298	31	1
247	298	31	1
250	298	31	1
252	298	31	1
224	299	31	1
230	299	31	1
240	299	31	2
238	300	31	1
249	300	31	2
225	301	31	1
243	301	31	1
220	302	31	2
240	302	31	1
242	302	31	1
243	302	31	1
244	302	31	1
245	302	31	1
248	302	31	1
223	303	31	1
233	303	31	1
242	303	31	1
244	303	31	1
235	304	31	1
237	304	31	1
225	305	31	1
235	305	31	1
240	305	31	1
236	306	31	2
234	307	31	2
231	250	32	2
227	251	32	1
216	252	32	1
226	252	32	1
224	253	32	1
215	254	32	1
225	254	32	1
226	254	32	1
227	254	32	1
228	254	32	1
230	254	32	1
232	254	32	1
239	254	32	2
214	255	32	1
216	255	32	1
228	255	32	1
234	255	32	1
177	256	32	1
210	256	32	1
208	257	32	1
219	257	32	1
182	258	32	1
213	258	32	1
215	258	32	1
216	258	32	1
218	258	32	1
220	258	32	1
230	258	32	1
231	258	32	1
237	258	32	1
240	258	32	1
241	258	32	1
246	258	32	1
191	259	32	1
193	259	32	1
211	259	32	1
216	259	32	1
228	259	32	1
230	259	32	1
234	259	32	1
242	259	32	1
182	260	32	1
234	260	32	1
238	260	32	1
239	260	32	1
244	260	32	3
248	260	32	1
212	261	32	1
216	261	32	1
230	261	32	2
216	262	32	1
217	262	32	1
224	262	32	1
227	262	32	1
231	262	32	1
240	262	32	1
245	262	32	1
250	262	32	1
184	263	32	1
213	263	32	1
222	263	32	1
228	263	32	1
230	263	32	3
231	263	32	1
242	263	32	1
243	263	32	1
190	264	32	1
191	264	32	1
192	264	32	1
193	264	32	1
210	264	32	1
223	264	32	1
228	264	32	1
246	264	32	1
250	264	32	1
188	265	32	1
194	265	32	1
198	265	32	2
211	265	32	1
218	265	32	1
224	265	32	1
230	265	32	1
231	265	32	1
233	265	32	1
234	265	32	1
188	266	32	1
196	266	32	1
197	266	32	1
203	266	32	1
212	266	32	1
217	266	32	1
228	266	32	1
240	266	32	1
241	266	32	1
243	266	32	1
183	267	32	1
188	267	32	1
197	267	32	1
230	267	32	1
233	267	32	1
239	267	32	1
243	267	32	1
247	267	32	1
193	268	32	1
213	268	32	1
215	268	32	1
176	269	32	1
181	269	32	1
184	269	32	1
191	269	32	1
196	269	32	1
215	269	32	1
232	269	32	1
233	269	32	1
238	269	32	1
239	269	32	1
251	269	32	1
174	270	32	1
180	270	32	1
197	270	32	1
231	270	32	1
239	270	32	2
243	270	32	1
173	271	32	2
183	271	32	1
210	271	32	1
216	271	32	1
231	271	32	1
237	271	32	1
238	271	32	1
241	271	32	1
250	271	32	1
177	272	32	1
184	272	32	1
200	272	32	1
201	272	32	2
202	272	32	1
205	272	32	1
207	272	32	1
208	272	32	1
213	272	32	1
235	272	32	1
237	272	32	1
241	272	32	2
185	273	32	1
186	273	32	1
204	273	32	1
205	273	32	1
206	273	32	1
214	273	32	2
225	273	32	1
240	273	32	1
241	273	32	1
210	274	32	3
238	274	32	2
250	274	32	1
202	275	32	1
208	275	32	1
212	275	32	1
213	275	32	1
238	275	32	1
240	275	32	1
247	275	32	1
249	275	32	2
206	276	32	1
236	276	32	1
239	276	32	1
241	276	32	1
175	277	32	1
176	277	32	1
204	277	32	1
232	277	32	2
237	277	32	1
238	277	32	1
242	277	32	1
243	277	32	1
249	277	32	1
184	278	32	1
220	278	32	1
237	278	32	1
238	278	32	1
175	279	32	1
178	279	32	1
220	279	32	1
223	279	32	1
240	279	32	1
245	279	32	1
205	280	32	1
232	280	32	1
238	280	32	1
240	280	32	1
241	280	32	1
176	281	32	1
181	281	32	2
223	281	32	1
226	281	32	1
237	281	32	1
241	281	32	1
245	281	32	1
246	281	32	1
174	282	32	1
218	282	32	1
221	282	32	1
223	282	32	1
244	282	32	1
246	282	32	1
251	282	32	1
256	282	32	1
183	283	32	2
221	283	32	1
236	283	32	1
239	283	32	1
244	283	32	1
178	284	32	1
181	284	32	1
184	284	32	1
226	284	32	1
227	284	32	1
233	284	32	1
236	284	32	1
244	284	32	1
252	284	32	1
180	285	32	1
182	285	32	1
206	285	32	1
208	285	32	1
236	285	32	1
237	285	32	1
243	285	32	1
175	286	32	1
180	286	32	1
218	286	32	1
219	286	32	1
224	286	32	3
228	286	32	1
229	286	32	2
234	286	32	1
239	286	32	1
240	286	32	1
247	286	32	1
249	286	32	1
256	286	32	1
207	287	32	1
222	287	32	1
226	287	32	1
236.5	287.5	32.5	1
237	287	32	3
243	287	32	1
250	287	32	1
201	288	32	1
234	288	32	1
239	288	32	1
240	288	32	1
244	288	32	1
245	288	32	1
246	288	32	2
253	288	32	1
185	289	32	1
200	289	32	1
222	289	32	1
227	289	32	1
231	289	32	1
233	289	32	2
234	289	32	1
206	290	32	1
222	290	32	2
225	290	32	2
229	290	32	2
239	290	32	1
224	291	32	1
233.333333333333	291.333333333333	33	2
241	291	32	1
245	291	32	1
246	291	32	1
218	292	32	2
222	292	32	1
225	292	32	1
243	292	32	1
248	292	32	2
257	292	32	1
199	293	32	1
220	293	32	1
222	293	32	1
233	293	32	2
248	293	32	2
250	293	32	1
227	294	32	2
233	294	32	1
236	294	32	1
247	294	32	1
253	294	32	1
181	295	32	1
225	295	32	3
236	295	32	3
239	295	32	1
241	295	32	1
243	295	32	2
253	295	32	1
226	296	32	1
244	296	32	1
233	297	32	1
234	297	32	1
244	297	32	1
248	297	32	1
254	297	32	1
198	298	32	1
220	298	32	1
228	298	32	1
233	298	32	1
236	298	32	1
246	298	32	1
247	298	32	1
251	298	32	1
226	299	32	1
228	299	32	1
233	299	32	1
240	299	32	1
241	299	32	1
197	300	32	1
237	300	32	1
196	301	32	1
225	301	32	2
231	301	32	1
237	301	32	1
239	301	32	1
246	301	32	1
222	302	32	1
229	302	32	1
233	302	32	1
238	302	32	1
240	302	32	1
241	302	32	1
245	302	32	1
248	302	32	1
233	304	32	1
244	304	32	2
204	305	32	1
238	305	32	1
242	305	32	1
235	306	32	1
237	306	32	1
221	307	32	1
225	307	32	1
234	307	32	1
235	307	32	1
236	307	32	1
220	308	32	1
221	308	32	1
225	309	32	1
228	309	32	1
235	309	32	1
234	311	32	1
230	313	32	1
235	313	32	1
228	249	33	1
228	250	33	2
226	251	33	1
226	252	33	1
221	253	33	1
240	253	33	2
217	254	33	1
223	254	33	1
217	255	33	1
219	255	33	1
223	255	33	1
236	255	33	1
215	256	33	1
221	256	33	2
225	256	33	1
237	256	33	2
241	256	33	1
214	257	33	1
235	257	33	1
215	258	33	1
216	258	33	3
217	258	33	2
218	258	33	1
220	258	33	1
215	259	33	2
223	259	33	2
225	259	33	1
237	259	33	2
246	259	33	1
212	260	33	1
220	260	33	1
223	260	33	1
238	260	33	1
241	260	33	2
243	260	33	1
188	261	33	2
195	261	33	1
219	261	33	1
220	261	33	1
229	261	33	1
245	261	33	2
209	262	33	1
212	262	33	1
230	262	33	1
239	262	33	1
241	262	33	1
243	262	33	1
246	262	33	1
249	262	33	1
211	263	33	2
217	263	33	1
219	263	33	1
222	263	33	1
223	263	33	2
224	263	33	1
225	263	33	1
233	263	33	1
243	263	33	1
244	263	33	1
251	263	33	2
185	264	33	1
187	264	33	1
192	264	33	3
193	264	33	1
210	264	33	2
212	264	33	1
215	264	33	1
217	264	33	1
223	264	33	1
224	264	33	1
225	264	33	1
228	264	33	2
231	264	33	1
245	264	33	1
246	264	33	1
247	264	33	2
250	264	33	1
214	265	33	2
244	265	33	1
248	265	33	1
185	266	33	1
195	266	33	1
217	266	33	1
219	266	33	1
224	266	33	1
228	266	33	2
237	266	33	1
239	266	33	1
240	266	33	1
241	266	33	1
249	266	33	1
182	267	33	1
191	267	33	1
194	267	33	1
202	267	33	1
210	267	33	1
214	267	33	1
215	267	33	1
216	267	33	1
217	267	33	1
220	267	33	1
228	267	33	1
242	267	33	1
244	267	33	1
246	267	33	1
250	267	33	1
192	268	33	1
208	268	33	1
212	268	33	1
213	268	33	3
214	268	33	1
217	268	33	2
241	268	33	2
184	269	33	1
194	269	33	1
196	269	33	1
233	269	33	3
234	269	33	2
246	269	33	1
250	269	33	1
239	270	33	1
241	270	33	1
244	270	33	1
248	270	33	1
251	270	33	1
179	271	33	1
185	271	33	1
187	271	33	1
208	271	33	2
224	271	33	1
226	271	33	1
247	271	33	2
248	271	33	1
176	272	33	1
186	272	33	2
187	272	33	1
203	272	33	1
216	272	33	1
235	272	33	3
239	272	33	2
240	272	33	1
245	272	33	1
246	272	33	1
184	273	33	1
185	273	33	2
190	273	33	1
202	273	33	1
205	273	33	1
214	273	33	1
215	273	33	1
217	273	33	1
226	273	33	1
230	273	33	1
243	273	33	1
247	273	33	1
169	274	33	1
177	274	33	1
193	274	33	1
201	274	33	1
204	274	33	1
212	274	33	1
236	274	33	1
184	275	33	2
185	275	33	1
188	275	33	1
200	275	33	1
211	275	33	1
212	275	33	1
235	275	33	1
242	275	33	2
244	275	33	1
176	276	33	2
186	276	33	1
189	276	33	4
192	276	33	1
205	276	33	1
207	276	33	1
208	276	33	1
243	276	33	1
174	277	33	1
202	277	33	1
208	277	33	1
224	277	33	2
237	277	33	2
191	278	33	1
210	278	33	1
211	278	33	1
223	278	33	1
235	278	33	1
244	278	33	1
168	279	33	1
241	279	33	1
177	280	33	1
210	280	33	1
226	280	33	1
242	280	33	1
248	280	33	1
251	280	33	1
180	281	33	2
186	281	33	1
225	281	33	2
232	281	33	1
241	281	33	1
185	282	33	1
210	282	33	1
211	282	33	1
213	282	33	1
223	282	33	1
225	282	33	1
231	282	33	1
233	282	33	1
237	282	33	1
