x	y	z	The NLRP3 inflammasome
245	278	29	1
206	279	29	1
245	279	29	1
234	280	29	1
236	280	29	1
237	281	29	1
213	282	29	1
233	282	29	1
250	282	29	1
232	283	29	1
222	284	29	1
244	285	29	1
253	285	29	1
232	286	29	1
242	286	29	1
225	287	29	1
238	287	29	1
226	288	29	1
246	288	29	1
254	289	29	1
246	290	29	1
247	290	29	1
222	292	29	1
237	292	29	2
242	292	29	1
227	293	29	1
248	293	29	1
236	294	29	1
223	295	29	1
222	296	29	1
223	296	29	1
239	296	29	1
239	297	29	1
243	297	29	1
245	297	29	1
247	297	29	1
242	298	29	1
245	298	29	1
239	300	29	1
215	252	30	1
215	257	30	1
203	258	30	1
236	258	30	2
238	258	30	1
195	259	30	1
206	259	30	1
214	259	30	1
227	259	30	1
228	259	30	1
235	259	30	1
238	259	30	1
216	260	30	1
236	260	30	1
240	260	30	1
184	261	30	1
196	261	30	2
212	261	30	1
216	261	30	1
219	261	30	1
231	261	30	1
236	261	30	1
238	261	30	1
206	262	30	1
246	262	30	1
179	263	30	1
211	263	30	1
216	263	30	1
233	263	30	1
229	264	30	1
232	264	30	1
233	264	30	1
246	264	30	1
249	264	30	1
197	265	30	1
232	265	30	1
233	265	30	1
242	265	30	1
246	265	30	1
184	266	30	1
187	266	30	2
213	266	30	1
219	266	30	1
176	267	30	1
182	267	30	1
192	267	30	1
194	267	30	1
239	267	30	1
245	267	30	1
191	268	30	1
207	268	30	2
241	268	30	1
245	268	30	1
180	269	30	1
222	269	30	1
181	270	30	1
175	271	30	3
185	271	30	1
211	271	30	1
212	271	30	1
244	271	30	1
181	272	30	1
203	272	30	1
238	272	30	1
244	272	30	1
204	273	30	1
231	273	30	1
235	273	30	1
240	273	30	1
177	274	30	1
244	274	30	1
183	275	30	2
185	275	30	1
215	275	30	2
236	275	30	1
250	275	30	1
205	276	30	1
232	276	30	1
236	276	30	1
246	276	30	1
206	277	30	1
208	277	30	1
237	277	30	1
238	278	30	1
239	278	30	1
248	278	30	1
206	279	30	1
234	279	30	1
239	279	30	1
178	280	30	1
183	280	30	1
219	280	30	1
238	280	30	1
239	280	30	1
241	280	30	1
249	280	30	1
173	281	30	1
179	281	30	1
214	281	30	1
224	281	30	1
235	281	30	1
240	281	30	1
187	282	30	1
233	282	30	2
254	282	30	1
236	283	30	1
238	283	30	2
219	284	30	1
230	284	30	1
236	284	30	1
242	284	30	1
243	284	30	1
223	285	30	1
224	285	30	1
237	285	30	1
206	286	30	1
230	286	30	1
231	286	30	1
252	286	30	1
257	286	30	1
224	287	30	1
225	287	30	1
234	287	30	2
246	287	30	1
223	288	30	1
225	288	30	1
233	288	30	1
236	288	30	1
222	289	30	1
226	289	30	1
232	289	30	1
235	289	30	1
224	290	30	1
236	290	30	1
242	290	30	1
253	290	30	1
232	291	30	1
234	291	30	1
238	291	30	1
247	291	30	1
248	291	30	1
258	291	30	1
198	292	30	1
203	292	30	1
220	292	30	1
226	292	30	1
229	292	30	1
237	292	30	1
241	292	30	1
245	292	30	1
222	293	30	1
225	293	30	2
232	293	30	1
239	293	30	1
220	294	30	2
226	294	30	1
233	294	30	1
236	294	30	1
243	294	30	1
247	295	30	1
250	295	30	1
237	296	30	1
247	296	30	1
238	297	30	2
241	297	30	1
244	297	30	1
236	298	30	2
237	298	30	1
239	298	30	1
246	298	30	1
250	298	30	1
252	298	30	1
215	299	30	1
218	299	30	1
230	299	30	1
214	300	30	1
228	300	30	1
225	301	30	1
238	301	30	1
240	301	30	1
248	301	30	1
226	302	30	1
231	302	30	1
247	302	30	1
248	302	30	1
217	303	30	1
238	305	30	1
236	306	30	1
238	306	30	1
215	251	31	1
229	251	31	2
216	252	31	1
217	253	31	1
228	253	31	1
193	254	31	1
215	255	31	1
233	255	31	1
216	256	31	1
236	257	31	1
240	257	31	1
205	258	31	1
227	258	31	1
229	258	31	1
234	258	31	1
206	259	31	2
186	260	31	1
188	260	31	1
195	260	31	1
235	260	31	1
244	260	31	1
245	260	31	1
239	261	31	1
245	261	31	1
195	262	31	1
219	262	31	1
221	262	31	1
229	262	31	1
249	262	31	1
185	263	31	1
197	263	31	1
198	263	31	1
216	263	31	1
227	263	31	1
235	263	31	2
245	263	31	1
248	263	31	1
222	264	31	1
238	264	31	1
244	264	31	1
216	265	31	1
235	265	31	1
236	265	31	1
198	266	31	1
229	266	31	1
244	266	31	1
176	267	31	1
196	267	31	1
199	267	31	1
228	267	31	1
244	267	31	2
197	268	31	2
215	268	31	1
219	268	31	2
232	268	31	1
238	268	31	1
240	268	31	1
245	268	31	1
182	269	31	1
204	269	31	2
206	269	31	1
209	269	31	1
213	269	31	1
183	270	31	1
196	270	31	1
198	270	31	2
237	270	31	1
174	271	31	1
176	271	31	1
200	271	31	1
203	271	31	1
225	271	31	1
235	271	31	1
238	271	31	1
249	271	31	1
183	272	31	1
210	272	31	1
230	272	31	1
232	272	31	1
235	272	31	1
238	272	31	1
241	272	31	2
243	272	31	1
181	273	31	1
207	273	31	1
236	273	31	1
239	273	31	1
180	274	31	1
203	274	31	2
232	274	31	1
244	274	31	1
252	274	31	1
235	275	31	1
241	275	31	2
243	275	31	1
205	276	31	1
240	276	31	1
241	276	31	1
252	276	31	1
204	277	31	1
203	278	31	1
208	278	31	1
238	278	31	1
180	279	31	1
205	279	31	2
235	279	31	1
242	279	31	1
243	279	31	1
244	279	31	1
246	279	31	1
247	279	31	1
253	279	31	1
221	280	31	1
236	280	31	1
238	280	31	1
251	280	31	1
176	281	31	1
235	281	31	1
245	281	31	2
175	282	31	1
219	282	31	1
221	282	31	1
250	282	31	1
252	282	31	1
231	283	31	1
180	284	31	1
181	284	31	1
206	285	31	1
249	286	31	1
227	287	31	1
238	287	31	1
251	287	31	1
186	288	31	2
242	288	31	1
245	288	31	1
249	288	31	1
253	288	31	1
233	289	31	1
234	289	31	1
235	289	31	1
240	289	31	1
243	289	31	1
252	289	31	1
200	290	31	1
225	290	31	1
230	290	31	1
248	290	31	1
228	291	31	1
230	291	31	1
242	291	31	1
197	292	31	1
226	292	31	1
235	292	31	1
236	292	31	1
223	293	31	1
233	293	31	1
242	293	31	1
228	294	31	1
240	294	31	1
251	294	31	1
247	295	31	1
249	295	31	1
188	296	31	1
222	296	31	1
234	296	31	1
243	296	31	1
254	296	31	1
225	297	31	1
205	298	31	1
223	298	31	1
247	298	31	1
250	298	31	1
252	298	31	1
251	299	31	1
228	300	31	1
229	300	31	1
225	301	31	1
227	301	31	2
228	301	31	1
245	301	31	1
247	301	31	1
226	302	31	1
236	302	31	1
240	302	31	1
243	302	31	1
237	303	31	1
241	303	31	1
244	303	31	1
246	303	31	1
225	305	31	1
214	252	32	1
227	252	32	1
218	253	32	1
221	253	32	1
225	253	32	1
227	253	32	1
229	253	32	1
231	253	32	1
216	254	32	1
232	254	32	1
235	254	32	1
216	255	32	1
218	255	32	1
240	255	32	1
219	256	32	1
232	256	32	1
192	257	32	1
208	257	32	1
192	258	32	1
246	258	32	1
191	259	32	1
201	259	32	1
209	259	32	1
220	259	32	1
230	259	32	1
242	259	32	2
182	260	32	1
214	260	32	1
228	260	32	1
236	260	32	1
237	260	32	1
240	260	32	1
248	260	32	1
195	261	32	1
219	261	32	1
224	261	32	1
237	261	32	1
238	261	32	1
244	261	32	1
246	261	32	1
225	262	32	1
228	262	32	1
200	263	32	1
208	263	32	1
243	263	32	1
188	264	32	1
193	264	32	1
202	264	32	1
210	264	32	1
244	264	32	1
245	264	32	1
247	264	32	1
248	264	32	1
191	265	32	1
196	265	32	1
206	265	32	1
221	265	32	1
224	265	32	1
230	265	32	1
235	265	32	1
178	266	32	3
186	266	32	1
188	266	32	2
194	266	32	1
195	266	32	1
217	266	32	1
218	266	32	1
222	266	32	1
245	266	32	1
247	266	32	1
249	266	32	2
219	267	32	1
239	267	32	1
240	267	32	2
247	267	32	1
249	267	32	1
212	268	32	1
239	268	32	1
243	268	32	1
177	269	32	2
194	269	32	1
246	269	32	1
248	269	32	1
251	269	32	1
196	270	32	1
222	270	32	1
232	270	32	1
243	270	32	1
244	270	32	1
248	270	32	1
206	271	32	1
209	271	32	1
211	271	32	1
216	271	32	1
227	271	32	1
233	271	32	1
240	271	32	1
246	271	32	1
201	272	32	1
202	272	32	1
205	272	32	1
208	272	32	1
209	272	32	1
214	272	32	1
216	272	32	1
225	272	32	1
244	272	32	1
245	272	32	1
248	272	32	1
183	273	32	1
205	273	32	1
229	273	32	1
236	273	32	1
202	274	32	2
213	274	32	1
250	274	32	1
183	275	32	1
235	275	32	1
238	275	32	1
247	275	32	1
250	275	32	1
215	276	32	1
236	276	32	1
232	277	32	1
247	277	32	1
249	277	32	2
181	279	32	1
207	279	32	1
214	279	32	2
236	279	32	1
255	279	32	1
174	280	32	1
205	280	32	1
220	280	32	1
239	280	32	1
220	281	32	1
222	281	32	1
237	281	32	1
178	282	32	1
220	282	32	1
224	282	32	1
247	282	32	1
248	282	32	1
250	282	32	1
179	283	32	1
181	283	32	1
223	283	32	1
245	283	32	1
248	283	32	2
177	284	32	1
179	284	32	1
236	284	32	1
241	284	32	1
242	284	32	1
177	285	32	2
180	285	32	1
182	285	32	1
246	285	32	1
237	286	32	1
246	286	32	2
219	287	32	1
222	287	32	1
224	287	32	1
234	287	32	1
241	287	32	1
244	287	32	1
242	288	32	1
248	288	32	1
185	289	32	1
224	289	32	1
235	289	32	1
243	289	32	1
247	289	32	1
256	289	32	1
185	290	32	1
200	290	32	1
222	290	32	1
239	290	32	1
241	290	32	1
255	290	32	1
224	291	32	1
226	291	32	1
238	291	32	1
239	291	32	1
229	292	32	1
248	292	32	1
249	292	32	1
197	293	32	1
247	293	32	2
253	293	32	1
197	294	32	1
230	294	32	1
246	294	32	1
224	295	32	1
230	295	32	1
232	295	32	1
244	295	32	1
200	296	32	1
223	296	32	1
245	296	32	1
219	297	32	1
229	297	32	2
230	297	32	1
234	297	32	1
242	297	32	1
255	297	32	1
197	298	32	1
202	298	32	1
236	298	32	1
241	298	32	1
244	298	32	1
246	298	32	1
197	299	32	1
235	300	32	1
210	301	32	1
237	301	32	1
229	302	32	1
233	302	32	1
239	302	32	1
243	302	32	1
245	302	32	1
247	302	32	1
249	302	32	1
222	303	32	1
225	303	32	1
239	303	32	1
225	304	32	1
237	304	32	1
238	305	32	1
224	306	32	1
225	307	32	1
226	307	32	1
235	307	32	1
227	309	32	1
232	309	32	1
235	309	32	1
227	310	32	1
225	311	32	1
232	249	33	2
231	252	33	1
237	253	33	2
217	254	33	1
227	254	33	1
232	254	33	1
239	254	33	1
240	254	33	1
226	255	33	1
236	255	33	1
223	256	33	1
230	256	33	1
240	256	33	1
241	256	33	2
215	257	33	1
239	257	33	1
223	258	33	1
239	258	33	1
224	259	33	1
228	259	33	1
229	259	33	1
239	259	33	1
243	259	33	1
212	260	33	1
188	261	33	1
225	261	33	1
227	261	33	1
232	261	33	1
238	261	33	1
192	262	33	1
196	262	33	1
224	262	33	1
228	262	33	1
233	262	33	1
238	262	33	1
245	262	33	1
217	263	33	1
231	263	33	1
237	263	33	1
245	263	33	1
249	263	33	1
187	264	33	1
189	264	33	1
191	264	33	1
224	264	33	1
226	264	33	1
242	264	33	1
247	264	33	1
248	264	33	1
189	265	33	1
191	265	33	1
192	265	33	2
229	265	33	1
245	265	33	1
248	265	33	1
185	266	33	1
208	266	33	1
216	266	33	1
240	266	33	1
247	266	33	1
182	267	33	1
183	267	33	1
214	267	33	1
226	267	33	1
228	267	33	1
250	267	33	1
210	268	33	1
215	268	33	1
220	268	33	1
249	268	33	1
184	269	33	1
187	269	33	1
208	269	33	2
219	269	33	1
224	269	33	1
241	269	33	1
250	269	33	1
198	270	33	1
214	270	33	1
223	270	33	1
209	271	33	1
231	271	33	1
243	271	33	1
244	271	33	1
247	271	33	1
187	272	33	1
204	272	33	1
216	272	33	1
233	272	33	1
249	272	33	1
173	273	33	1
176	273	33	1
183	273	33	1
184	273	33	1
189	273	33	1
196	273	33	1
239	273	33	2
241	273	33	1
186	274	33	1
190	274	33	1
201	274	33	1
203	274	33	1
244	274	33	1
188	275	33	1
206	275	33	1
209	275	33	1
177	276	33	1
186	276	33	1
215	276	33	1
242	276	33	1
176	277	33	1
205	277	33	1
207	277	33	1
236	277	33	1
247	277	33	1
191	278	33	1
205	278	33	1
240	278	33	1
168	279	33	1
234	279	33	1
249	279	33	1
223	280	33	1
226	280	33	1
237	280	33	1
241	280	33	1
224	281	33	1
243	281	33	1
179	282	33	1
222	282	33	1
224	282	33	1
226	282	33	1
231	282	33	1
250	282	33	1
211	283	33	1
221	283	33	1
226	283	33	1
238	283	33	1
239	283	33	1
246	283	33	1
229	284	33	1
236	284	33	1
249	284	33	1
221	285	33	1
229	285	33	1
232	285	33	1
234	285	33	1
238	285	33	1
242	285	33	1
226	286	33	1
235	286	33	1
238	286	33	1
239	286	33	1
249	286	33	1
252	286	33	1
199	287	33	1
225	287	33	1
245	287	33	1
251	287	33	1
184	288	33	1
186	288	33	1
233	288	33	1
244	288	33	1
184	289	33	2
205	289	33	1
222	289	33	1
253	289	33	1
185	290	33	1
232	290	33	1
233	290	33	1
238	290	33	1
241	290	33	1
242	290	33	1
198	291	33	1
232	291	33	1
236	291	33	1
249	291	33	1
227	292	33	1
230	293	33	1
247	293	33	1
248	293	33	2
199	294	33	1
231	294	33	1
252	294	33	1
197	295	33	1
204	295	33	1
179	296	33	1
191	296	33	1
194	296	33	1
220	296	33	1
222	296	33	1
229	296	33	1
233	296	33	1
236	296	33	1
195	297	33	1
226	297	33	1
234	297	33	1
236	297	33	1
195	298	33	1
198	298	33	1
220	298	33	1
239	298	33	1
227	299	33	1
230	299	33	1
235	299	33	1
239	299	33	1
246	299	33	1
235	300	33	1
246	300	33	2
239	301	33	1
241	301	33	1
243	301	33	1
226	302	33	1
229	302	33	1
245	302	33	3
246	302	33	1
235	303	33	2
206	304	33	1
229	304	33	1
243	304	33	1
235	305	33	1
240	305	33	1
241	307	33	1
240	308	33	1
242	308	33	1
221	309	33	1
217	310	33	2
238	310	33	1
239	310	33	1
230	311	33	1
232	311	33	1
225	313	33	1
228	251	34	1
227	254	34	1
228	254	34	1
226	255	34	1
230	255	34	2
218	256	34	1
218	257	34	1
241	257	34	1
226	258	34	1
228	258	34	1
242	258	34	1
219	259	34	1
223	259	34	1
227	259	34	1
244	259	34	1
192	260	34	1
214	260	34	1
215	260	34	1
220	260	34	1
225	260	34	1
223	261	34	1
229	261	34	1
219	262	34	1
230	262	34	1
247	262	34	1
197	263	34	1
204	263	34	1
206	263	34	1
228	263	34	1
234	263	34	2
238	263	34	1
244	263	34	2
189	264	34	2
210	264	34	1
214	264	34	1
215	264	34	1
218	264	34	1
219	264	34	1
221	264	34	1
235	264	34	1
243	264	34	1
190	265	34	1
204	265	34	1
207	265	34	1
245	265	34	1
175	266	34	1
186	266	34	1
210	266	34	1
211	266	34	1
183	267	34	1
188	267	34	1
194	267	34	1
211	267	34	1
217	267	34	1
232	267	34	1
188	268	34	1
208	268	34	1
210	268	34	1
242	268	34	1
247	268	34	1
249	268	34	1
250	268	34	2
171	269	34	1
176	269	34	1
193	269	34	1
196	269	34	1
215	269	34	1
220	269	34	1
234	269	34	1
250	269	34	2
189	270	34	1
223	270	34	1
240	270	34	1
244	270	34	1
248	270	34	1
172	271	34	1
188	271	34	1
205	271	34	1
206	271	34	1
211	271	34	1
230	271	34	1
244	271	34	1
250	271	34	1
188	272	34	1
197	272	34	1
216	272	34	1
232	272	34	2
176	273	34	1
181	273	34	1
186	273	34	2
230	273	34	1
231	273	34	1
245	273	34	2
248	273	34	2
187	274	34	1
209	274	34	1
211	274	34	1
213	274	34	1
218	274	34	1
232	274	34	1
238	274	34	1
239	274	34	1
179	275	34	2
185	275	34	1
201	275	34	1
214	275	34	1
226	275	34	1
231	275	34	1
206	276	34	1
235	276	34	1
245	276	34	1
184	277	34	1
186	277	34	1
235	277	34	1
237	277	34	1
244	277	34	3
176	278	34	1
188	278	34	1
190	278	34	1
236	278	34	1
174	279	34	1
209	279	34	1
210	279	34	1
219	279	34	1
227	279	34	1
247	279	34	1
176	280	34	1
192	280	34	1
208	280	34	1
236	280	34	2
238	280	34	1
242	280	34	1
189	281	34	1
191	281	34	1
203	281	34	1
204	281	34	1
206	281	34	1
210	281	34	1
222	281	34	1
241	281	34	1
175	282	34	1
179	282	34	1
212	282	34	1
213	282	34	1
214	282	34	1
218	282	34	1
224	282	34	1
235	282	34	1
207	283	34	1
224	283	34	1
227	283	34	1
228	283	34	1
232	283	34	1
249	283	34	1
177	284	34	1
184	284	34	1
206	284	34	1
222	284	34	1
237	284	34	1
243	284	34	1
245	284	34	1
188	285	34	1
203	285	34	1
243	285	34	1
245	285	34	1
246	285	34	1
189	286	34	1
190	286	34	1
204	286	34	1
205	286	34	1
229	286	34	1
243	286	34	1
254	286	34	1
208	287	34	1
219	287	34	1
233	287	34	1
238	287	34	1
243	287	34	1
176	288	34	1
206	288	34	1
209	288	34	1
222	288	34	1
231	288	34	1
235	288	34	1
186	289	34	2
235	289	34	1
222	290	34	1
235	290	34	1
244	290	34	1
235	291	34	1
242	291	34	1
202	292	34	1
182	293	34	1
229	293	34	1
231	293	34	1
232	293	34	1
237	293	34	1
241	293	34	1
197	294	34	2
206	294	34	1
221	294	34	1
225	294	34	1
197	295	34	1
236	295	34	1
240	295	34	1
182	296	34	1
194	296	34	1
200	296	34	1
229	296	34	1
237	296	34	2
179	297	34	1
194	297	34	1
234	297	34	1
235	297	34	1
238	297	34	1
243	297	34	2
247	297	34	1
196	298	34	1
220	298	34	1
235	298	34	1
239	298	34	1
196	299	34	1
232	299	34	2
242	299	34	1
244	299	34	1
241	300	34	1
245	301	34	1
226	302	34	1
230	302	34	1
226	303	34	1
236	303	34	1
194	304	34	1
226	304	34	1
226	305	34	1
222	306	34	1
228	306	34	1
230	306	34	1
238	306	34	1
206	307	34	1
223	307	34	1
226	307	34	1
235	307	34	1
240	307	34	1
222	308	34	1
225	308	34	1
232	308	34	1
233	308	34	2
240	308	34	1
229	309	34	1
242	309	34	1
222	310	34	1
227	310	34	1
236	311	34	1
230	312	34	1
232	312	34	1
221	313	34	1
235	313	34	1
236	313	34	1
225	314	34	1
226	314	34	1
232	314	34	1
230	315	34	1
233	315	34	1
211	318	34	2
226	250	35	1
225	251	35	1
226	251	35	1
229	252	35	1
227	255	35	1
230	255	35	1
231	255	35	1
223	256	35	1
228	256	35	1
230	256	35	1
191	257	35	1
215	257	35	1
239	257	35	1
216	258	35	1
225	258	35	1
228	258	35	1
234	258	35	1
182	259	35	1
215	259	35	1
219	259	35	1
224	259	35	1
228	259	35	1
233	259	35	1
240	259	35	1
244	259	35	1
190	260	35	1
214	260	35	1
218	260	35	1
221	260	35	1
222	260	35	2
245	260	35	1
217	261	35	1
219	261	35	1
221	261	35	1
230	261	35	1
236	261	35	1
242	261	35	1
207	262	35	1
208	263	35	1
214	263	35	1
216	263	35	1
231	263	35	1
245	263	35	1
247	263	35	2
190	264	35	1
211	264	35	1
217	264	35	1
218	264	35	1
223	264	35	1
226	264	35	1
232	264	35	1
233	264	35	1
236	264	35	1
242	264	35	2
243	264	35	1
187	265	35	3
189	265	35	1
190	265	35	1
194	265	35	1
214	265	35	1
224	265	35	1
232	265	35	2
184	266	35	1
209	266	35	1
228	266	35	1
233	266	35	1
176	267	35	1
191	267	35	1
212	267	35	1
217	267	35	1
231	267	35	1
242	267	35	1
248	267	35	1
183	268	35	1
203	268	35	1
205	268	35	2
210	268	35	1
218	268	35	1
240	268	35	1
174	269	35	1
188	269	35	1
201	269	35	1
212	269	35	1
215	269	35	1
217	269	35	1
238	269	35	1
247	269	35	2
178	270	35	1
185	270	35	1
216	270	35	1
220	270	35	1
233	270	35	1
243	270	35	1
246	270	35	1
173	271	35	1
178	271	35	1
179	271	35	1
225	271	35	1
228	271	35	1
237	271	35	1
250	271	35	1
180	272	35	1
202	272	35	1
206	272	35	1
211	272	35	1
213	272	35	1
218	272	35	1
235	272	35	1
179	273	35	1
212	273	35	1
216	273	35	1
187	274	35	1
203	274	35	1
213	274	35	1
245	274	35	1
184	275	35	1
200	275	35	1
203	275	35	1
210	275	35	1
213	275	35	1
237	275	35	1
188	276	35	1
203	276	35	1
212	276	35	1
230	276	35	1
239	276	35	2
248	276	35	1
173	277	35	1
202	277	35	1
229	277	35	1
232	277	35	1
203	278	35	1
210	278	35	1
214	278	35	1
229	278	35	1
192	279	35	2
209	279	35	1
236	279	35	1
174	280	35	1
207	280	35	1
212	280	35	1
219	280	35	1
237	280	35	1
205	281	35	1
206	281	35	1
173	282	35	1
224	282	35	1
226	282	35	1
173	283	35	1
175	283	35	2
183	283	35	2
202	283	35	2
214	283	35	1
228	283	35	1
232	283	35	1
233	283	35	1
245	283	35	1
186	284	35	1
205	284	35	1
220	284	35	2
235	284	35	2
189	285	35	1
198	285	35	1
200	285	35	1
209	285	35	1
221	285	35	1
230	285	35	1
174	286	35	1
199	286	35	1
218	286	35	1
221	286	35	1
228	286	35	1
205	287	35	1
221	287	35	2
223	287	35	1
225	287	35	1
233	287	35	1
242	287	35	1
196	288	35	1
200	288	35	1
230	288	35	2
232	288	35	1
237	288	35	1
185	289	35	1
195	289	35	1
199	289	35	1
224	289	35	1
239	289	35	1
241	289	35	1
185	290	35	1
200	290	35	1
205	290	35	1
223	290	35	1
225	290	35	1
244	290	35	1
248	290	35	1
183	291	35	1
194	291	35	1
216	291	35	1
231	291	35	1
223	292	35	1
230	292	35	1
238	292	35	1
243	292	35	1
248	292	35	1
201	293	35	1
204	293	35	1
227	293	35	1
183	294	35	1
201	294	35	1
218	294	35	1
222	294	35	1
231	294	35	1
245	294	35	1
184	295	35	1
194	295	35	1
203	295	35	1
220	295	35	1
225	295	35	1
230	295	35	1
245	295	35	1
182	296	35	1
195	296	35	1
197	296	35	1
220	296	35	1
223	296	35	1
228	296	35	1
245	296	35	1
196	297	35	2
230	297	35	1
243	297	35	2
200	298	35	1
228	298	35	1
236	298	35	1
239	298	35	1
195	299	35	1
228	299	35	1
241	299	35	1
194	300	35	1
208	300	35	1
225	300	35	1
229	301	35	1
235	301	35	1
242	301	35	1
244	301	35	2
236	302	35	1
236	303	35	1
207	304	35	1
226	304	35	1
235	304	35	1
243	304	35	1
207	305	35	1
227	305	35	1
206	306	35	1
224	306	35	1
