x	y	z	STING mediated induction of host immune responses
234	288	31	2
244	288	31	1
251	288	31	2
205	289	31	1
225	289	31	1
233	289	31	3
238	289	31	2
242	289	31	2
245	289	31	2
246	289	31	3
254	289	31	1
231	290	31	1
243	290	31	1
247	290	31	1
248	290	31	3
250	290	31	1
197	291	31	1
198	291	31	1
199	291	31	1
200	291	31	1
222	291	31	1
226	291	31	2
227	291	31	2
229	291	31	1
230	291	31	1
235	291	31	1
237	291	31	1
240	291	31	1
245	291	31	1
247	291	31	1
197	292	31	1
201	292	31	1
238	292	31	1
243	292	31	1
254	292	31	1
222	293	31	2
229	293	31	2
237	293	31	1
239	293	31	1
242	293	31	1
243	293	31	1
248	293	31	2
251	293	31	1
256	293	31	1
198	294	31	1
224	294	31	1
226	294	31	1
232	294	31	1
242	294	31	1
246	294	31	1
250	294	31	1
252	294	31	1
220	295	31	1
222	295	31	2
226	295	31	1
234	295	31	1
244	295	31	1
249	295	31	2
199	296	31	1
222	296	31	1
225	296	31	2
234	296	31	3
240	296	31	2
250	296	31	1
253	296	31	2
254	296	31	2
230	297	31	1
231	297	31	1
234	297	31	1
241	297	31	1
246	297	31	1
248	297	31	1
224	298	31	1
226	298	31	2
235	298	31	1
238	298	31	1
242	298	31	1
249	298	31	1
250	298	31	1
252	298	31	1
253	298	31	1
229	299	31	2
245	299	31	1
246	299	31	1
247	299	31	2
218	300	31	2
227	300	31	2
235	300	31	1
236	300	31	1
238	300	31	1
247	300	31	1
248	300	31	1
249	300	31	1
216	301	31	1
224	301	31	1
227	301	31	1
232	301	31	1
236	301	31	2
237	301	31	1
245	301	31	1
248	301	31	1
249	301	31	1
222	302	31	3
224	302	31	2
226	302	31	1
239	302	31	1
243	302	31	1
244	302	31	1
245	302	31	1
246	302	31	1
247	302	31	1
248	302	31	1
232	303	31	1
233	303	31	2
235	303	31	1
236	303	31	1
237	303	31	1
243	303	31	1
245	303	31	1
246	303	31	1
243	304	31	1
224	305	31	1
225	305	31	1
237	305	31	1
223	306	31	1
231	306	31	1
223	307	31	1
224	307	31	2
225	308	31	1
215	251	32	1
214	252	32	1
216	252	32	2
231	252	32	1
214	253	32	1
215	253	32	1
221	253	32	1
223	253	32	1
227	253	32	1
225	254	32	1
226	254	32	1
227	254	32	1
228	254	32	1
232	254	32	1
235	254	32	1
214	255	32	1
216	255	32	1
217	255	32	1
230	255	32	1
235	255	32	1
236	255	32	2
210	256	32	1
216	256	32	1
229	256	32	1
234	256	32	1
237	256	32	1
240	256	32	1
203	257	32	1
209	257	32	1
221	257	32	2
229	257	32	1
232	257	32	2
213	258	32	2
215	258	32	1
232	258	32	1
233	258	32	1
235	258	32	1
246	258	32	1
191	259	32	1
193	259	32	1
209	259	32	1
227	259	32	2
228	259	32	1
229	259	32	2
234	259	32	1
240	259	32	1
245	259	32	1
210	260	32	1
214	260	32	1
216	260	32	1
228	260	32	1
235	260	32	1
236	260	32	2
239	260	32	1
240	260	32	1
242	260	32	1
248	260	32	1
195	261	32	1
211	261	32	2
215	261	32	1
216	261	32	1
222	261	32	1
224	261	32	2
225	261	32	1
228	261	32	1
230	261	32	1
237	261	32	1
239	261	32	1
246	261	32	1
186	262	32	1
194	262	32	1
196	262	32	1
209	262	32	2
210	262	32	1
221	262.666666666667	33	1
242	262	32	1
247	262	32	2
250	262	32	1
189	263	32	1
200	263	32	1
212	263	32	1
213	263	32	1
216	263	32	1
225	263	32	4
227	263	32	2
228	263	32	1
231	263	32	1
235	263	32	1
236	263	32	1
242	263	32	2
245	263	32	1
246	263	32	1
250	263	32	1
186	264	32	1
190	264	32	1
192	264	32	1
194	264	32	1
199	264	32	2
228	264	32	1
230	264	32	1
233	264	32	2
239	264	32	2
245	264	32	3
247	264	32	1
250	264	32	1
176	265	32	1
184	265	32	2
187	265	32	2
188	265	32	1
194	265	32	2
195	265	32	1
196	265	32	1
211	265	32	1
215	265	32	1
216	265	32	1
222	265	32	1
224	265	32	2
230	265	32	1
232	265	32	1
234	265	32	2
196	266	32	2
203	266	32	2
213	266	32	2
217	266	32	1
218	266	32	1
220	266	32	1
221	266	32	2
222	266	32	1
224	266	32	1
230	266	32	2
235	266	32	1
237	266	32	1
240	266	32	1
182	267	32	1
183	267	32	1
191	267	32	1
196	267	32	1
211	267	32	1
215	267	32	1
242	267	32	3
245.5	267.5	32.5	1
248	267	32	1
252	267	32	1
186	268	32	2
188	268	32	1
194	268	32	1
195	268	32	1
211	268	32	1
212	268	32	1
213	268	32	1
215	268	32	1
225	268	32	1
228	268	32	1
233	268	32	1
239	268	32	1
245	268	32	1
248	268	32	1
175	269	32	2
176	269	32	2
180	269	32	3
181	269	32	1
194	269	32	1
204	269	32	2
210	269	32	1
211	269	32	2
213	269	32	1
214	269	32	1
215	269	32	2
222	269	32	1
244	269	32	1
245	269	32	1
172	270	32	1
174	270	32	1
180	270	32	2
181	270	32	1
187	270	32	2
195	270	32	1
200	270	32	1
206	270	32	1
211	270	32	1
212	270	32	2
232	270	32	1
233	270	32	1
241	270	32	1
244	270	32	1
245	270	32	1
248	270	32	1
249	270	32	1
250	270	32	1
173	271	32	1
174	271	32	1
175	271	32	1
182	271	32	1
184	271	32	1
196	271	32	1
207	271	32	1
208	271	32	2
209	271	32	1
215	271	32	1
227	271	32	1
228	271	32	1
234	271	32	1
237	271	32	2
239	271	32	1
247	271	32	2
249	271	32	2
250	271	32	1
181	272	32	1
182	272	32	4
185	272	32	2
200	272	32	1
203	272	32	1
207	272	32	1
208	272	32	2
209	272	32	1
211	272	32	1
212	272	32	1
213	272	32	1
216	272	32	1
234	272	32	2
239	272	32	1
240	272	32	2
246	272	32	1
252	272	32	1
255	272	32	1
183	273	32	1
201	273	32	1
206	273	32	1
207	273	32	1
208	273	32	1
209	273	32	1
211	273	32	1
229	273	32	1
235	273	32	1
238	273	32	1
241	273	32	1
243	273	32	2
245	273	32	1
246	273	32	1
249	273	32	1
250	273	32	1
172	274	32	1
179	274	32	2
202	274	32	2
203	274	32	1
204	274	32	2
205	274	32	1
206	274	32	1
209	274	32	1
211	274	32	1
215	274	32	2
233	274	32	1
236	274	32	1
240	274	32	1
244	274	32	1
246	274	32	1
250	274	32	1
181	275	32	1
202	275	32	1
208	275	32	1
211	275	32	1
212	275	32	1
214	275	32	2
216	275	32	1
236	275	32	1
238	275	32	1
250	275	32	1
175	276	32	1
204	276	32	1
205	276	32	3
210	276	32	1
215	276	32	1
228	276	32	1
242	276	32	1
246	276	32	2
175	277	32	1
176	277	32	1
210	277	32	1
214	277	32	1
240	277	32	1
243	277	32	1
245	277	32	1
247	277	32	1
254	277	32	1
176	278	32	1
177	278	32	1
184	278	32	1
220	278	32	2
239	278	32	1
244	278	32	1
249	278	32	2
255	278	32	1
175	279	32	1
179	279	32	1
181	279	32	1
205	279	32	2
219	279	32	1
223	279	32	1
237	279	32	1
241	279	32	1
243	279	32	1
244	279	32	1
245	279	32	1
174	280	32	1
177	280	32	1
208	280	32	1
222	280	32	1
239	280	32	1
240	280	32	1
241	280	32	2
242	280	32	2
245	280	32	1
251	280	32	1
173	281	32	1
175	281	32	2
179	281	32	1
182	281	32	3
211	281	32	2
219	281	32	1
221	281	32	2
222	281	32	1
226	281	32	1
234	281	32	1
239	281	32	1
240	281	32	3
243	281	32	1
246	281	32	1
252	281	32	2
175	282	32	1
178	282	32	1
182	282	32	1
187	282	32	1
240	282	32	1
241	282	32	1
244	282	32	3
246	282	32	1
250	282	32	1
251	282	32	1
254	282	32	1
256	282	32	1
175	283	32	1
179	283	32	1
208	283	32	1
211	283	32	2
240	283	32	2
241	283	32	1
251	283	32	2
178	284	32	1
184	284	32	1
208	284	32	1
209	284	32	1
219	284	32	3
220	284	32	2
225	284	32	1
230	284	32	1
236	284	32	2
241	284	32	1
242	284	32	2
245	284	32	2
247	284	32	1
248	284	32	1
249	284	32	1
251	284	32	1
252	284	32	1
254	284	32	1
185	285	32	1
204	285	32	1
215	285	32	1
221	285	32	1
222	285	32	1
225	285	32	1
234	285	32	1
235	285	32	1
236	285	32	1
241	285	32	2
245	285	32	1
246	285	32	1
249	285	32	1
253	285	32	1
254	285	32	2
175	286	32	2
183	286	32	2
204	286	32	1
223	286	32	1
227	286	32	1
228	286	32	1
229	286	32	1
231	286	32	2
236	286	32	1
239	286	32	1
240	286	32	1
246	286	32	3
250	286	32	1
254	286	32	1
256	286	32	1
219	287	32	1
221	287	32	1
222	287	32	1
224	287	32	1
228	287	32	1
231	287	32	1
233	287	32	1
236.5	287.5	32.5	1
237	287	32	1
242	287	32	1
244	287	32	1
245	287	32	1
255	287	32	1
202	288	32	1
221	288	32	1
222	288	32	1
223	288	32	1
226	288	32	1
229	288	32	1
232	288	32	1
234	288	32	1
239	288	32	1
244	288	32	1
246	288	32	1
247	288	32	1
248	288	32	1
185	289	32	1
230	289	32	1
231	289	32	1
238	289	32	1
242	289	32	2
247	289	32	1
248	289	32	1
199	290	32	1
206	290	32	1
222	290	32	2
230	290	32	1
231	290	32	2
232	290	32	2
235	290	32	1
239	290	32	1
244	290	32	1
247	290	32	1
253	290	32	1
186	291	32	1
197	291	32	1
198	291	32	1
224	291	32	1
226	291	32	1
229	291	32	1
233.333333333333	291.333333333333	33	1
235	291	32	1
239	291	32	1
246	291	32	1
248	291	32	2
254	291	32	1
255	291	32	2
256	291	32	1
188	292	32	1
198	292	32	1
199	292	32	1
201	292	32	3
222	292	32	1
225	292	32	1
229	292	32	1
242	292	32	1
199	293	32	2
200	293	32	1
218	293	32	2
220	293	32	1
224	293	32	1
225	293	32	2
227	293	32	1
237	293	32	1
245	293	32	3
247	293	32	3
248	293	32	1
250	293	32	1
253	293	32	1
180	294	32	1
197	294	32	1
199	294	32	1
202	294	32	1
204	294	32	1
230	294	32	1
231	294	32	1
233	294	32	1
239	294	32	1
244	294	32	1
253	294	32	1
256	294	32	2
200	295	32	1
218	295	32	1
223	295	32	1
227	295	32	1
230	295	32	2
232	295	32	1
239	295	32	1
243	295	32	1
244	295	32	1
247	295	32	1
250	295	32	1
197	296	32	1
200	296	32	4
218	296	32	1
220	296	32	1
225	296	32	2
226	296	32	1
228	296	32	1
229	296	32	1
232	296	32	1
235	296	32	1
237	296	32	1
241	296	32	2
242	296	32	1
245	296	32	3
249	296	32	1
255	296	32	2
198	297	32	1
199	297	32	1
219	297	32	1
227	297	32	2
230	297	32	1
234	297	32	1
237	297	32	1
241	297	32	1
243	297	32	1
244	297	32	2
248	297	32	1
251	297	32	1
252	297	32	1
198	298	32	1
202	298	32	1
219	298	32	2
220	298	32	2
221	298	32	1
223	298	32	1
227	298	32	1
240	298	32	2
244	298	32	2
247	298	32	1
248	298	32	1
249	298	32	1
251	298	32	2
196	299	32	1
237	299	32	2
247	299	32	2
248	299	32	1
185	300	32	1
197	300	32	1
232	300	32	1
239	300	32	1
248	300	32	1
210	301	32	1
221	301	32	1
223	301	32	1
225	301	32	1
232	301	32	1
237	301	32	1
241	301	32	1
243	301	32	1
244	301	32	1
224	302	32	1
231	302	32	1
233	302	32	1
238	302	32	2
239	302	32	1
240	302	32	1
245	302	32	1
247	302	32	1
249	302	32	1
207	303	32	1
226	303	32	1
229	303	32	1
241	303	32	1
244	303	32	1
225	304	32	1
230	304	32	1
237	304	32	1
239	304	32	1
243	304	32	1
245	304	32	1
221	305	32	2
222	305	32	1
222	306	32	1
236	306	32	1
241	306	32	1
206	307	32	1
221	307	32	2
222	307	32	1
234	307	32	1
236	307	32	2
229	308	32	2
235	308	32	1
220	309	32	3
225	309	32	2
227	309	32	2
231	309	32	2
232	309	32	1
234	309	32	1
235	309	32	1
229	310	32	2
231	310	32	1
233	310	32	1
234	311	32	1
229	312	32	1
230	313	32	1
235	313	32	1
228	250	33	2
226	251	33	3
228	251	33	1
227	252	33	3
231	252	33	4
240	252	33	1
217	253	33	2
222	253	33	2
228	253	33	1
231	253	33	1
240	253	33	1
217	254	33	2
219	254	33	1
227	254	33	1
235	254	33	2
236	254	33	1
239	254	33	2
231	255	33	1
237	255	33	1
221	256	33	1
222	256	33	3
223	256	33	1
227	256	33	1
240	256	33	1
214	257	33	1
215	257	33	2
221	257	33	1
235	257	33	1
217	258	33	2
218	258	33	1
220	258	33	1
222	258	33	1
231	258	33	3
233	258	33	1
189	259	33	3
201	259	33	1
215	259	33	1
217	259	33	2
220	259	33	1
225	259	33	1
229	259	33	1
232	259	33	1
237	259	33	1
243	259	33	1
192	260	33	1
213	260	33	2
215	260	33	1
217	260	33	1
233	260	33	1
237	260	33	1
238	260	33	1
182	261	33	1
188	261	33	2
193	261	33	1
211	261	33	1
214	261	33	1
227	261	33	1
229	261	33	3
238	261	33	2
239	261	33	1
240	261	33	1
241	261	33	1
247	261	33	1
191	262	33	1
192	262	33	1
211	262	33	1
212	262	33	3
214	262	33	1
216	262	33	1
223	262	33	2
226	262	33	2
227	262	33	2
230	262	33	1
241	262	33	2
243	262	33	2
245	262	33	1
188	263	33	1
193	263	33	1
194	263	33	2
198	263	33	1
199	263	33	2
213	263	33	1
215	263	33	1
217	263	33	4
220	263	33	2
223	263	33	3
225	263	33	1
227	263	33	1
231	263	33	1
233	263	33	1
236	263	33	1
238	263	33	1
239	263	33	1
247	263	33	1
248	263	33	1
186	264	33	1
187	264	33	1
193	264	33	2
195	264	33	1
215	264	33	1
217	264	33	2
218	264	33	1
223	264	33	2
231	264	33	1
235	264	33	2
239	264	33	1
242	264	33	1
245	264	33	1
185	265	33	1
188	265	33	3
189	265	33	1
191	265	33	2
192	265	33	1
195	265	33	1
202	265	33	1
211	265	33	1
212	265	33	1
213	265	33	1
214	265	33	1
217	265	33	2
218	265	33	1
219	265	33	1
220	265	33	1
222	265	33	1
224	265	33	1
233	265	33	1
235	265	33	1
242	265	33	1
243	265	33	1
248	265	33	1
251	265	33	1
189	266	33	2
191	266	33	1
193	266	33	1
195	266	33	1
196	266	33	2
204	266	33	1
214	266	33	1
216	266	33	1
217	266	33	1
221	266	33	1
224	266	33	1
228	266	33	2
237	266	33	1
247	266	33	1
249	266	33	1
250	266	33	1
182	267	33	2
183	267	33	2
188	267	33	1
193	267	33	1
197	267	33	1
200	267	33	1
210	267	33	1
214	267	33	1
216	267	33	1
221	267	33	1
223	267	33	1
228	267	33	1
244	267	33	1
245	267	33	1
246	267	33	1
192	268	33	1
195	268	33	1
196	268	33	2
208	268	33	1
209	268	33	1
211	268	33	1
212	268	33	1
215	268	33	1
218	268	33	1
219	268	33	1
220	268	33	1
224	268	33	1
225	268	33	1
226	268	33	1
232	268	33	1
235	268	33	1
240	268	33	1
185	269	33	1
191	269	33	2
193	269	33	1
195	269	33	1
196	269	33	2
201	269	33	1
209	269	33	2
215	269	33	4
217	269	33	1
224	269	33	2
234	269	33	1
235	269	33	1
244	269	33	2
245	269	33	3
251	269	33	1
174	270	33	2
185	270	33	1
186	270	33	2
188	270	33	1
194	270	33	1
206	270	33	1
223	270	33	1
233	270	33	1
239	270	33	1
243	270	33	1
245	270	33	1
247	270	33	1
248	270	33	1
249	270	33	1
175	271	33	1
177	271	33	1
180	271	33	1
185	271	33	1
186	271	33	1
187	271	33	1
192	271	33	1
204	271	33	1
215	271	33	2
229	271	33	1
235	271	33	1
237	271	33	1
240	271	33	1
243	271	33	1
244	271	33	1
245	271	33	1
248	271	33	1
173	272	33	1
175	272	33	1
178	272	33	2
180	272	33	1
201	272	33	1
210	272	33	1
215	272	33	1
217	272	33	1
233	272	33	1
234	272	33	2
249	272	33	1
250	272	33	1
251	272	33	1
254	272	33	1
173	273	33	1
176	273	33	2
182	273	33	1
185	273	33	1
186	273	33	2
190	273	33	1
196	273	33	1
210	273	33	1
216	273	33	1
230	273	33	1
235	273	33	1
238	273	33	3
239	273	33	2
174	274	33	1
176	274	33	1
181	274	33	1
186	274	33	1
193	274	33	1
202	274	33	1
203	274	33	1
208	274	33	1
212	274	33	1
227	274	33	1
235	274	33	1
237	274	33	2
239	274	33	1
242	274	33	3
175	275	33	1
188	275	33	1
210	275	33	1
211	275	33	1
214	275	33	1
215	275	33	1
216	275	33	1
217	275	33	1
239	275	33	1
240	275	33	1
241	275	33	1
242	275	33	2
243	275	33	1
251	275	33	1
174	276	33	1
177	276	33	1
189	276	33	1
190	276	33	1
232	276	33	1
243	276	33	2
180	277	33	1
187	277	33	2
227	277	33	1
243	277	33	1
245	277	33	2
246	277	33	1
174	278	33	1
204	278	33	1
205	278	33	2
207	278	33	1
209	278	33	1
210	278	33	1
234	278	33	1
237	278	33	1
243	278	33	1
178	279	33	1
201	279	33	1
234	279	33	1
240	279	33	1
245	279	33	1
248	279	33	1
187	280	33	1
208	280	33	1
210	280	33	1
211	280	33	1
217	280	33	1
223	280	33	1
224	280	33	1
225	280	33	1
226	280	33	1
229	280	33	1
239	280	33	1
242	280	33	1
246	280	33	2
249	280	33	1
173	281	33	1
208	281	33	1
219	281	33	1
223	281	33	1
233	281	33	1
239	281	33	1
245	281	33	1
248	281	33	1
250	281	33	1
177	282	33	2
179	282	33	1
185	282	33	1
188	282	33	1
205	282	33	1
210	282	33	1
221	282	33	1
222	282	33	2
223	282	33	2
224	282	33	1
230	282	33	1
231	282	33	1
232	282	33	1
233	282	33	2
237	282	33	1
238	282	33	1
242	282	33	1
247	282	33	2
250	282	33	1
174	283	33	1
204	283	33	1
221	283	33	1
225	283	33	1
233	283	33	1
236	283	33	1
238	283	33	1
242	283	33	1
243	283	33	1
247	283	33	1
250	283	33	1
176	284	33	1
180	284	33	1
188	284	33	1
210	284	33	1
219	284	33	1
220	284	33	1
224	284	33	3
225	284	33	1
230	284	33	1
234	284	33	3
236	284	33	2
237	284	33	1
241	284	33	1
246	284	33	1
247	284	33	1
249	284	33	1
254	284	33	1
204	285	33	2
206	285	33	1
208	285	33	1
219	285	33	1
221	285	33	1
223	285	33	1
225	285	33	1
238	285	33	1
242	285	33	1
178	286	33	1
208	286	33	1
211	286	33	1
218	286	33	1
225	286	33	1
228	286	33	1
235	286	33	1
236	286	33	1
239	286	33	1
241.5	286.5	33.5	1
185	287	33	1
198	287	33	3
199	287	33	1
205	287	33	1
220	287	33	2
221	287	33	1
233	287	33	1
245	287	33	1
219	288	33	2
223	288	33	1
230	288	33	1
234	288	33	2
244	288	33	1
245	288	33	2
200	289	33	1
201	289	33	1
223	289	33	2
241.5	289.5	33.5	1
246	289	33	3
249	289	33	1
250	289	33	1
199	290	33	1
200	290	33	1
202	290	33	1
228	290	33	2
231	290	33	1
232	290	33	1
239	290	33	1
243	290	33	1
246	290	33	1
255	290	33	2
185	291	33	2
186	291	33	1
198	291	33	1
222	291	33	1
223	291	33	2
226	291	33	1
231	291	33	2
237	291	33	1
238	291	33	2
241	291	33	1
248	291	33	1
197	292	33	3
200	292	33	2
201	292	33	1
226	292	33	2
232	292	33	1
238	292	33	1
239	292	33	1
245	292	33	1
248	292	33	1
253	292	33	2
254	292	33	1
225	293	33	1
234	293	33	1
240	293	33	1
244	293	33	1
247	293	33	1
248	293	33	1
252	293	33	1
177	294	33	3
187	294	33	1
213	294	33	1
223	294	33	1
235	294	33	1
236	294	33	1
239	294	33	1
182	295	33	2
197	295	33	1
198	295	33	1
201	295	33	1
228	295	33	1
232	295	33	1
233	295	33	2
235	295	33	2
238	295	33	1
250	295	33	1
254	295	33	1
200	296	33	1
201	296	33	2
225	296	33	1
228	296	33	1
235	296	33	1
236	296	33	1
252	296	33	2
255	296	33	1
223	297	33	1
224	297	33	1
228	297	33	1
235	297	33	1
236	297	33	1
245	297	33	2
196	298	33	1
198	298	33	1
220	298	33	1
226	298	33	1
234	298	33	3
236	298	33	1
242	298	33	1
245	298	33	1
195	299	33	1
201	299	33	1
222	299	33	1
228	299	33	1
234	299	33	1
236	299	33	1
241	299	33	2
246	299	33	1
197	300	33	1
225	300	33	2
231	300	33	1
237	300	33	3
223	301	33	1
226	301	33	1
229	301	33	1
238	301	33	2
242	301	33	1
244	301	33	1
245	301	33	1
249	301	33	1
199	302	33	1
225	302	33	1
229	302	33	1
233	302	33	1
234	302	33	1
240	302	33	2
244	302	33	2
222	303	33	1
228	303	33	2
229	303	33	1
231	303	33	1
234	303	33	1
237	303	33	1
240	303	33	1
241	303	33	1
242	303	33	1
206	304	33	2
223	304	33	1
229	304	33	1
231	304	33	1
232	304	33	1
235	304	33	1
207	305	33	1
208	305	33	1
230	305	33	1
234	305	33	1
238	305	33	1
231	306	33	1
242	306	33	1
206	307	33	1
221	307	33	1
222	307	33	1
223	307	33	1
225	307	33	1
227	307	33	1
233	307	33	1
235	307	33	1
220	308	33	1
221	308	33	1
229	308	33	1
233	308	33	1
240	308	33	1
242	308	33	1
223	309	33	1
224	309	33	2
228	309	33	2
221	310	33	1
225	310	33	2
226	310	33	1
227	310	33	1
233	310	33	1
234	310	33	2
239	310	33	1
224	311	33	1
227	311	33	1
230	311	33	1
232	311	33	2
233	311	33	1
235	311	33	1
226	312	33	1
232	312	33	1
223	313	33	1
228	313	33	1
229	313	33	3
230	313	33	3
234	313	33	1
235	313	33	1
228	314	33	1
232	314	33	2
230	315	33	1
230	252	34	2
225	253	34	1
232	253	34	1
225	254	34	1
227	254	34	1
228	254	34	1
231	254	34	1
241	254	34	1
220	255	34	1
226	255	34	1
190	256	34	1
218	256	34	1
219	256	34	1
224	256	34	1
226	256	34	1
237	256	34	2
241	256	34	1
219	257	34	2
221	257	34	2
228	257	34	1
235	257	34	1
216	258	34	1
219	258	34	1
220	258	34	1
223	258	34	1
225	258	34	2
233	258	34	1
237	258	34	1
239	258	34	1
216	259	34	1
226	259	34	2
230	259	34	1
232	259	34	1
237	259	34	2
238	259	34	3
192	260	34	1
217	260	34	1
218	260	34	1
219	260	34	1
235	260	34	1
236	260	34	1
237	260	34	1
238	260	34	1
244	260	34	1
190	261	34	1
195	261	34	1
214	261	34	1
217	261	34	1
219	261	34	1
221	261	34	1
222	261	34	1
223	261	34	1
225	261	34	1
228	261	34	1
231	261	34	1
232	261	34	1
240	261	34	1
241	261	34	1
242	261	34	1
246	261	34	1
193	262	34	1
216	262	34	1
217	262	34	1
219	262	34	1
226	262	34	1
229	262	34	1
230	262	34	1
233	262	34	1
234	262	34	2
235	262	34	1
238	262	34	1
244	262	34	1
245	262	34	1
247	262	34	1
189	263	34	1
192	263	34	1
216	263	34	2
219	263	34	1
222	263	34	1
225	263	34	1
228	263	34	1
232	263	34	1
233	263	34	1
234	263	34	3
235	263	34	1
236	263	34	2
237	263	34	3
240	263	34	1
248	263	34	1
250	263	34	1
186	264	34	1
194	264	34	1
200	264	34	1
202	264	34	1
215	264	34	1
216	264	34	3
219	264	34	1
220	264	34	1
226	264	34	2
227	264	34	1
228	264	34	2
232	264	34	1
237	264	34	1
242	264	34	1
245	264	34	1
247	264	34	1
248	264	34	1
191	265	34	1
192	265	34	1
193	265	34	1
196	265	34	1
203	265	34	1
204	265	34	1
205	265	34	1
211	265	34	1
213	265	34	1
220	265	34	4
229	265	34	3
230	265	34	2
231	265	34	1
239	265	34	1
243	265	34	2
175	266	34	3
195	266	34	1
197	266	34	1
225	266	34	1
233	266	34	1
240	266	34	1
242	266	34	1
246	266	34	1
189	267	34	1
192	267	34	1
195	267	34	1
206	267	34	1
215	267	34	2
217	267	34	1
220	267	34	1
221	267	34	1
224	267	34	1
229	267	34	1
232	267	34	2
242	267	34	1
243	267	34	1
245	267	34	1
247	267	34	1
176	268	34	2
188	268	34	1
189	268	34	1
193	268	34	3
210	268	34	2
214	268	34	1
221	268	34	1
222	268	34	1
231	268	34	1
244	268	34	2
249	268	34	1
250	268	34	1
171	269	34	1
176	269	34	1
182	269	34	1
189	269	34	1
192	269	34	1
193	269	34	1
194	269	34	1
196	269	34	1
204	269	34	1
212	269	34	1
215	269	34	2
219	269	34	3
220	269	34	1
222	269	34	1
234	269	34	1
239	269	34	1
243	269	34	1
248	269	34	1
254	269	34	2
175	270	34	2
179	270	34	2
183	270	34	1
185	270	34	1
188	270	34	4
194	270	34	1
199	270	34	2
200	270	34	1
203	270	34	1
215	270	34	1
221	270	34	2
223	270	34	1
231	270	34	1
233	270	34	1
239	270	34	1
246	270	34	2
249	270	34	2
175	271	34	2
178	271	34	1
179	271	34	1
180	271	34	1
187	271	34	1
211	271	34	1
230	271	34	1
234	271	34	1
241	271	34	1
248	271	34	1
173	272	34	1
179	272	34	1
180	272	34	1
188	272	34	1
190	272	34	2
197	272	34	1
205	272	34	1
206	272	34	1
213	272	34	1
227	272	34	1
228	272	34	1
229	272	34	1
238	272	34	1
245	272	34	2
170	273	34	1
173	273	34	1
176	273	34	1
197	273	34	1
203	273	34	1
204	273	34	1
205	273	34	1
209	273	34	1
210	273	34	1
212	273	34	2
213	273	34	1
214	273	34	1
216	273	34	2
236	273	34	1
239	273	34	2
180	274	34	1
183	274	34	1
185	274	34	1
197	274	34	1
204	274	34	2
207	274	34	1
210	274	34	3
211	274	34	1
212	274	34	1
226	274	34	1
229	274	34	2
232	274	34	1
235	274	34	1
239	274	34	1
179	275	34	1
184	275	34	1
185	275	34	2
212	275	34	2
214	275	34	1
219	275	34	1
231	275	34	1
235	275	34	1
240	275	34	2
246	275	34	1
180	276	34	1
202	276	34	1
203	276	34	2
207	276	34	2
210	276	34	1
235	276	34	3
236	276	34	1
237	276	34	1
240	276	34	2
241	276	34	1
242	276	34	1
244	276	34	1
245	276	34	1
203	277	34	1
238	277	34	1
241	277	34	1
244	277	34	1
175	278	34	1
176	278	34	3
178	278	34	1
188	278	34	1
193	278	34	1
201	278	34	2
205	278	34	1
206	278	34	1
210	278	34	1
211	278	34	2
214	278	34	2
234	278	34	1
239	278	34	1
174	279	34	1
177	279	34	1
207	279	34	1
208	279	34	1
223	279	34	1
242	279	34	1
246	279	34	1
247	279	34	1
248	279	34	2
175	280	34	1
176	280	34	1
178	280	34	1
180	280	34	1
204	280	34	1
206	280	34	1
209	280	34	2
212	280	34	1
236	280	34	3
238	280	34	2
239	280	34	1
249	280	34	1
179	281	34	1
180	281	34	1
191	281	34	1
204	281	34	1
207	281	34	1
222	281	34	1
223	281	34	1
227	281	34	1
229	281	34	1
230	281	34	1
231	281	34	1
232	281	34	1
233	281	34	2
244	281	34	2
250	281	34	1
175	282	34	2
188	282	34	2
204	282	34	1
206	282	34	1
207	282	34	1
208	282	34	1
212	282	34	2
214	282	34	2
229	282	34	1
233	282	34	3
240	282	34	1
248	282	34	2
249	282	34	1
251	282	34	1
175	283	34	1
179	283	34	1
192	283	34	1
207	283	34	1
208	283	34	1
224	283	34	2
226	283	34	2
227	283	34	1
231	283	34	1
234	283	34	1
237	283	34	1
243	283	34	1
250	283	34	1
253	283	34	2
177	284	34	1
178	284	34	1
184	284	34	1
205	284	34	2
206	284	34	1
214	284	34	1
219	284	34	1
220	284	34	1
227	284	34	1
229	284	34	1
233	284	34	1
236	284	34	1
243	284	34	3
245	284	34	1
247	284	34	1
176	285	34	1
177	285	34	2
179	285	34	2
202	285	34	1
208	285	34	1
209	285	34	1
218	285	34	1
219	285	34	1
220	285	34	1
223	285	34	2
230	285	34	1
232	285	34	1
240	285	34	3
245	285	34	1
177	286	34	2
188	286	34	1
199	286	34	1
205	286	34	1
208	286	34	1
209	286	34	2
220	286	34	1
248	286	34	1
254	286	34	1
184	287	34	2
187	287	34	1
199	287	34	1
207	287	34	1
208	287	34	1
209	287	34	1
221	287	34	1
223	287	34	1
225	287	34	1
229	287	34	1
230	287	34	1
245	287	34	1
247	287	34	1
251	287	34	1
177	288	34	1
185	288	34	1
190	288	34	1
199	288	34	1
202	288	34	2
204	288	34	1
206	288	34	1
221	288	34	1
224	288	34	1
226	288	34	1
228	288	34	1
230	288	34	1
235	288	34	1
237	288	34	1
238	288	34	1
239	288	34	1
247	288	34	2
248	288	34	1
249	288	34	1
255	288	34	2
186	289	34	1
199	289	34	1
