x	y	z	Regulation of gene expression in late stage (branching morphogenesis) pancreatic bud precursor cells
183	268	34	1
189	268	34	1
191	268	34	1
207	268	34	1
210	268	34	1
215	268	34	2
240	268	34	1
246	268	34	1
247	268	34	1
249	268	34	2
251	268	34	1
252	268	34	1
182	269	34	1
185	269	34	2
188	269	34	1
198	269	34	2
204	269	34	1
213	269	34	1
215	269	34	1
219	269	34	1
222	269	34	1
241	269	34	2
250	269	34	1
189	270	34	1
200	270	34	1
203	270	34	1
209	270	34	1
215	270	34	1
221	270	34	1
242	270	34	1
246	270	34	1
252	270	34	1
178	271	34	1
179	271	34	1
209	271	34	1
217	271	34	1
237	271	34	1
182	272	34	1
184	272	34	1
185	272	34	1
197	272	34	1
198	272	34	1
213	272	34	1
229	272	34	1
236	272	34	1
181	273	34	1
182	273	34	1
197	273	34	1
207	273	34	1
210	273	34	1
218	273	34	1
229	273	34	1
236	273	34	1
170	274	34	1
203	274	34	1
216	274	34	1
217	274	34	1
226	274	34	1
232	274	34	1
233	274	34	2
234	274	34	1
238	274	34	1
246	274	34	1
179	275	34	1
189	275	34	1
208	275	34	2
226	275	34	1
231	275	34	1
245	275	34	1
175	276	34	2
180	276	34	1
206	276	34	1
209	276	34	1
212	276	34	1
219	276	34	1
245	276	34	2
175	277	34	2
176	277	34	1
183	277	34	1
186	277	34	2
189	277	34	1
202	277	34	1
203	277	34	1
207	277	34	1
208	277	34	1
215	277	34	1
234	277	34	1
241	277	34	1
176	278	34	1
201	278	34	1
204	278	34	1
206	278	34	1
177	279	34	1
181	279	34	1
214	279	34	1
217	279	34	1
231	279	34	1
245	279	34	1
246	279	34	1
175	280	34	1
176	280	34	1
180	280	34	1
206	280	34	1
210	280	34	1
212	280	34	2
215	280	34	1
234	280	34	1
235	280	34	2
238	280	34	1
176	281	34	1
180	281	34	1
189	281	34	1
191	281	34	2
205	281	34	1
227	281	34	2
230	281	34	2
241	281	34	1
244	281	34	2
182	282	34	1
190	282	34	1
209	282	34	1
212	282	34	1
214	282	34	1
223	282	34	1
229	282	34	1
245	282	34	1
175	283	34	1
179	283	34	1
192	283	34	2
209	283	34	1
210	283	34	1
218	283	34	1
223	283	34	1
226	283	34	1
227	283	34	1
239	283	34	1
250	283	34	1
215	284	34	1
219	284	34	1
225	284	34	1
236	284	34	1
238	284	34	1
243	284	34	1
247	284	34	1
249	284	34	1
181	285	34	1
188	285	34	1
206	285	34	2
209	285	34	1
211	285	34	1
218	285	34	1
233	285	34	1
177	286	34	1
189	286	34	2
202	286	34	1
222	286	34	1
234	286	34	1
248	286	34	1
199	287	34	1
207	287	34	1
219	287	34	2
220	287	34	1
235	287	34	1
245	287	34	1
186	288	34	1
199	288	34	1
200	288	34	1
202	288	34	3
209	288	34	1
239	288	34	1
245	288	34	1
249	288	34	1
185	289	34	1
199	289	34	1
245	289	34	1
248	289	34	1
249	289	34	2
204	290	34	1
233	290	34	1
244	290	34	1
185	291	34	1
199	291	34	1
222	291	34	1
229	291	34	1
232	291	34	1
234	291	34	1
239	291	34	1
241	291	34	1
242	291	34	1
250	291	34	1
203	292	34	1
225	292	34	1
231	292	34	1
233	292	34	2
235	292	34	1
241	292	34	1
242	292	34	1
182	293	34	1
188	293	34	1
196	293	34	1
222	293	34	1
230	293	34	1
235	293	34	1
182	294	34	1
198	294	34	3
199	294	34	1
226	294	34	1
246	294	34	1
192	295	34	1
203	295	34	1
228	295	34	2
229	295	34	1
232	295	34	1
239	295	34	1
182	296	34	1
201	296	34	1
217	296	34	1
221	296	34	2
239	296	34	1
240	296	34	1
244	296	34	1
199	297	34	1
200	297	34	1
220	297	34	1
223	297	34	1
225	297	34	1
242	297	34	1
228	298	34	1
233	298	34	1
241	298	34	1
244	298	34	3
182	299	34	1
236	299	34	1
241	299	34	1
242	299	34	1
243	299	34	1
226	300	34	1
237	300	34	1
239	300	34	1
242	300	34	1
246	300	34	1
196	301	34	1
224	301	34	1
232	301	34	1
240	301	34	1
246	301	34	1
232	302	34	1
235	302	34	1
232	303	34	1
236	303	34	1
243	303	34	2
204	305	34	2
223	305	34	1
226	305	34	1
228	305	34	1
239	305	34	1
230	306	34	1
232	306	34	1
234	306	34	1
238	306	34	1
241	306	34	2
206	307	34	1
236	307	34	1
222	308	34	1
225	308	34	1
232	308	34	1
233	308	34	1
239	308	34	1
222	309	34	1
224	309	34	1
227	309	34	1
228	309	34	1
232	309	34	1
233	309	34	2
216	310	34	1
221	310	34	1
227	310	34	1
237	310	34	1
224	311	34	1
228	311	34	1
224	312	34	1
226	312	34	1
236	312	34	1
227	313	34	1
236	313	34	1
232	314	34	1
227	315	34	1
230	315	34	1
228	316	34	2
232	317	34	1
233	317	34	1
211	318	34	1
235	318	34	1
230	248	35	1
229	250	35	1
225	251	35	1
225	253	35	1
226	254	35	1
227	254	35	2
235	254	35	1
209	255	35	1
220	255	35	1
222	255	35	1
229	255	35	1
221	256	35	1
241	256	35	1
223	257	35	1
203	258	35	1
225	258	35	1
237	258	35	1
240	258	35	1
190	259	35	2
219	259	35	1
229	259	35	1
216	260	35	1
220	260	35	1
224	260	35	2
225	260	35	1
230	260	35	1
235	260	35	2
236	260	35	1
238	260	35	1
242	260	35	1
247	260	35	1
213	261	35	1
227	261	35	1
229	261	35	1
231	261	35	1
246	261	35	2
211	262	35	1
215	262	35	1
220	262	35	1
221	262	35	1
222	262	35	2
224	262	35	1
226	262	35	1
236	262	35	1
192	263	35	1
208	263	35	1
212	263	35	1
214	263	35	1
222	263	35	1
231	263	35	1
243	263	35	3
248	263	35	2
192	264	35	2
200	264	35	1
223	264	35	1
224	264	35	1
227	264	35	1
233	264	35	1
235	264	35	1
236	264	35	1
237	264	35	1
239	264	35	2
248	264	35	1
202	265	35	2
207	265	35	1
211	265	35	1
219	265	35	1
220	265	35	1
231	265	35	1
232	265	35	1
238	265	35	1
241	265	35	1
190	266	35	1
209	266	35	1
211	266	35	1
214	266	35	1
221	266	35	1
234	266	35	1
240	266	35	1
246	266	35	1
191	267	35	1
195	267	35	1
209	267	35	1
218	267	35	1
222	267	35	1
226	267	35	1
231	267	35	1
232	267	35	2
243	267	35	1
248	267	35	1
249	267	35	1
185	268	35	1
194	268	35	1
202	268	35	1
209	268	35	1
216	268	35	1
225	268	35	1
240	268	35	1
243	268	35	1
245	268	35	1
184	269	35	1
194	269	35	1
196	269	35	1
210	269	35	1
218	269	35	1
238	269	35	1
173	270	35	1
188	270	35	1
190	270	35	1
194	270	35	1
199	270	35	1
221	270	35	1
223	270	35	1
237	270	35	2
238	270	35	1
179	271	35	1
180	271	35	1
189	271	35	1
193	271	35	1
194	271	35	1
205	271	35	1
210	271	35	1
216	271	35	2
225	271	35	1
233	271	35	1
241	271	35	1
182	272	35	1
183	272	35	1
189	272	35	1
210	272	35	1
215	272	35	1
219	272	35	2
235	272	35	1
238	272	35	1
246	272	35	1
181	273	35	1
187	273	35	2
208	273	35	1
215	273	35	1
216	273	35	1
228	273	35	1
248	273	35	1
231	274	35	1
236	274	35	1
242	274	35	1
176	275	35	1
191	275	35	1
200	275	35	1
210	275	35	1
231	275	35	1
238	275	35	1
240	275	35	1
243	275	35	1
245	275	35	1
186	276	35	1
188	276	35	1
202	276	35	1
209	276	35	1
217	276	35	1
219	276	35	1
230	276	35	1
248	276	35	1
175	277	35	1
176	277	35	1
202	277	35	1
235	277	35	1
238	277	35	1
174	278	35	1
176	278	35	1
223	278	35	1
224	278	35	1
243	278	35	1
245	278	35	1
172	279	35	1
205	279	35	2
209	279	35	1
210	279	35	1
214	279	35	2
245	279	35	1
173	280	35	1
177	280	35	1
179	280	35	2
189	280	35	1
190	280	35	1
191	280	35	1
193	280	35	1
208	280	35	1
210	280	35	1
223	280	35	1
226	280	35	1
173	281	35	1
174	281	35	1
203	281	35	2
208	281	35	1
214	281	35	2
221	281	35	1
228	281	35	1
175	282	35	1
179	282	35	1
189	282	35	1
202	282	35	1
205	282	35	3
213	282	35	1
221	282	35	1
223	282	35	1
180	283	35	1
189	283	35	1
191	283	35	1
215	283	35	1
227	283	35	1
229	283	35	1
238	283	35	1
241	283	35	2
245	283	35	1
206	284	35	1
212	284	35	1
215	284	35	1
222	284	35	1
225	284	35	2
238	284	35	1
241	284	35	1
177	285	35	1
178	285	35	1
180	285	35	2
201	285	35	1
203	285	35	2
205	285	35	1
208	285	35	1
222	285	35	1
225	285	35	1
230	285	35	1
199	286	35	1
201	286	35	1
219	286	35	3
223	286	35	1
224	286	35	2
227	286	35	1
229	286	35	1
233	286	35	1
243	286	35	1
174	287	35	1
182	287	35	1
187	287	35	1
190	287	35	1
194	287	35	1
199	287	35	1
203	287	35	1
204	287	35	1
208	287	35	1
237	287	35	1
242	287	35	1
243	287	35	1
247	287	35	1
190	288	35	1
192	288	35	1
194	288	35	1
196	288	35	2
199	288	35	1
204	288	35	1
221	288	35	1
184	289	35	1
186	289	35	1
221	289	35	1
226	289	35	1
247	289	35	1
227	290	35	1
232	290	35	1
241	290	35	1
242	290	35	1
187	291	35	1
198	291	35	1
201	291	35	1
216	291	35	1
222	291	35	1
232	291	35	1
247	291	35	1
174	292	35	2
182	292	35	1
188	292	35	1
197	292	35	1
223	292	35	1
226	292	35	1
231	292	35	1
233	292	35	1
247	292	35	1
250	292	35	1
200	293	35	1
204	293	35	1
228	293	35	1
231	293	35	1
232	293	35	1
233	293	35	1
234	293	35	1
188	294	35	2
219	294	35	1
221	294	35	1
223	294	35	1
244	294	35	1
184	295	35	2
227	295	35	1
236	295	35	1
238	295	35	1
241	295	35	1
245	295	35	1
205	296	35	1
220	296	35	1
241	296	35	1
242	296	35	1
243	296	35	1
196	297	35	1
227	297	35	1
230	297	35	1
238	297	35	1
191	298	35	1
194	298	35	1
195	299	35	1
238	299	35	1
197	300	35	1
208	300	35	1
227	300	35	1
236	300	35	1
227	301	35	1
236	301	35	1
237	301	35	1
239	301	35	1
243	301	35	1
199	302	35	1
223	302	35	1
225	302	35	1
230	302	35	1
231	302	35	1
226	303	35	1
232	303	35	1
242	303	35	2
225	304	35	1
234	304	35	1
239	304	35	1
240	304	35	1
243	304	35	1
222	305	35	2
229	305	35	1
230	305	35	1
235	305	35	1
237	305	35	1
242	305	35	1
223	306	35	1
229	306	35	1
239	306	35	1
242	306	35	1
195	307	35	1
225	307	35	2
232	307	35	1
234	307	35	1
236	307	35	1
239	307	35	1
224	308	35	1
226	308	35	1
227	308	35	1
234	309	35	1
237	309	35	1
218	310	35	1
219	310	35	1
220	310	35	1
230	310	35	1
238	310	35	1
220	311	35	1
221	311	35	1
234	311	35	1
237	311	35	1
241	311	35	1
214	312	35	2
217	312	35	2
225	312	35	1
229	312	35	1
234	312	35	1
228	313	35	1
230	313	35	1
235	313	35	1
236	313	35	1
238	313	35	1
227	314	35	1
227	317	35	1
233	317	35	1
235	317	35	1
238	317	35	1
239	317	35	1
240	317	35	1
238	318	35	1
228	253	36	2
219	256	36	1
219	257	36	1
225	257	36	1
226	257	36	1
228	257	36	1
221	258	36	1
223	258	36	1
224	258	36	1
227	258	36	2
220	259	36	1
225	259	36	1
228	259	36	1
237	259	36	1
219	260	36	1
229	260	36	1
232	260	36	1
240	260	36	2
223	261	36	2
228	261	36	2
234	261	36	1
238	261	36	1
242	261	36	1
192	262	36	1
214	262	36	1
226	262	36	1
230	262	36	2
211	263	36	1
229	263	36	1
233	263	36	1
249	263	36	1
209	264	36	1
214	264	36	1
225	264	36	1
226	264	36	1
232	264	36	1
240	264	36	1
185	265	36	1
194	265	36	1
207	265	36	1
215	265	36	1
226	265	36	1
231	265	36	1
232	265	36	1
246	265	36	1
247	265	36	1
217	266	36	1
221	266	36	1
228	266	36	1
238	266	36	1
186	267	36	1
192	267	36	1
196	267	36	1
202	267	36	1
211	267	36	2
229	267	36	1
241	267	36	1
195	268	36	1
235	268	36	1
237	268	36	1
238	268	36	1
247	268	36	1
188	269	36	1
191	269	36	1
208	269	36	1
210	269	36	1
211	269	36	1
222	269	36	1
234	269	36	1
236	269	36	1
193	270	36	1
206	270	36	1
217	270	36	1
230	270	36	1
232	270	36	1
237	270	36	2
238	270	36	1
240	270	36	1
198	271	36	1
207	271	36	1
217	271	36	3
238	271	36	1
249	271	36	1
179	272	36	2
181	272	36	1
193	272	36	1
197	272	36	1
203	272	36	1
215	272	36	1
198	273	36	1
204	273	36	1
212	273	36	1
241	273	36	1
204	274	36	1
239	274	36	1
240	274	36	1
184	275	36	1
220	275	36	1
181	276	36	1
186	276	36	1
219	276	36	1
220	276	36	1
228	276	36	1
240	276	36	1
205	277	36	1
206	277	36	1
226	277	36	1
204	278	36	1
210	278	36	1
213	278	36	2
224	278	36	1
239	278	36	1
179	279	36	1
201	279	36	1
208	279	36	1
215	279	36	2
223	279	36	2
174	280	36	1
204	280	36	1
205	280	36	1
207	280	36	1
209	280	36	1
212	280	36	1
224	280	36	1
232	280	36	1
234	280	36	1
187	281	36	1
189	281	36	1
190	281	36	1
207	281	36	1
208	281	36	1
214	281	36	1
217	281	36	1
243	281	36	2
181	282	36	1
206	282	36	1
232	282	36	1
207	283	36	1
225	283	36	2
227	283	36	1
177	284	36	1
209	284	36	1
213	284	36	1
214	284	36	1
220	284	36	1
224	284	36	1
231	284	36	1
240	284	36	1
176	285	36	1
190	285	36	1
191	285	36	1
207	285	36	1
210	285	36	1
212	285	36	1
223	285	36	1
231	285	36	1
242	285	36	1
243	285	36	1
193	286	36	1
211	286	36	1
216	286	36	1
239	286	36	1
185	287	36	1
203	287	36	1
219	287	36	1
224	287	36	1
225	287	36	1
238	287	36	2
240	287	36	1
184	288	36	2
185	288	36	1
192	288	36	1
203	288	36	1
220	288	36	1
229	288	36	1
234	288	36	1
241	288	36	1
242	288	36	1
187	289	36	1
231	289	36	1
232	289	36	1
234	289	36	1
237	289	36	1
241	289	36	1
201	290	36	1
206	290	36	1
225	290	36	1
243	290	36	2
224	291	36	1
231	291	36	1
233	291	36	1
238	291	36	1
242	291	36	1
187	292	36	1
189	292	36	1
200	292	36	2
203	292	36	1
230	292	36	1
235	292	36	1
244	292	36	1
199	293	36	1
208	293	36	2
229	293	36	1
234	293	36	1
236	293	36	1
241	293	36	1
202	294	36	1
237	294	36	1
201	295	36	1
202	295	36	1
230	295	36	1
234	295	36	1
236	295	36	2
244	295	36	1
245	295	36	3
229	296	36	1
234	296	36	1
238	296	36	1
241	296	36	1
245	296	36	1
199	297	36	1
230	297	36	1
242	297	36	1
244	297	36	1
205	298	36	1
228	299	36	1
229	299	36	1
237	299	36	1
238	299	36	1
244	299	36	2
228	300	36	1
225	301	36	1
228	301	36	1
232	301	36	1
233	301	36	1
240	301	36	1
223	302	36	2
233	302	36	1
243	302	36	2
228	303	36	1
232	303	36	1
241	303	36	1
225	304	36	1
230	304	36	1
223	306	36	1
244	306	36	1
223	308	36	1
224	308	36	1
239	308	36	1
229	309	36	1
236	309	36	1
231	310	36	1
221	311	36	1
232	311	36	1
213	312	36	1
217	312	36	1
220	312	36	1
230	312	36	1
233	312	36	1
235	312	36	1
236	312	36	1
226	313	36	1
232	313	36	1
238	313	36	1
225	314	36	1
226	314	36	1
235	314	36	1
238	314	36	1
241	314	36	1
242	314	36	1
230	315	36	1
233	315	36	1
238	315	36	2
236	317	36	1
240	318	36	1
224	260	37	1
230	260	37	1
234	260	37	1
211	264	37	1
215	265	37	1
189	267	37	1
229	267	37	1
237	267	37	1
239	267	37	1
211	268	37	1
219	268	37	1
238	268	37	1
241	268	37	1
193	269	37	2
210	269	37	1
211	269	37	1
237	269	37	1
196	270	37	2
210	270	37	1
192	271	37	1
221	271	37	1
213	273	37	1
211	274	37	1
216	274	37	2
207	275	37	1
216	275	37	1
211	276	37	1
215	276	37	2
217	276	37	1
188	277	37	1
210	277	37	1
211	277	37	1
208	278	37	1
212	278	37	1
191	279	37	1
231	279	37	1
193	281	37	1
214	281	37	1
211	282	37	2
212	282	37	2
214	282	37	1
215	282	37	1
189	283	37	1
193	283	37	1
204	283	37	1
207	283	37	1
214	283	37	1
215	283	37	1
202	284	37	2
237	285	37	1
188	286	37	1
202	286	37	2
215	286	37	1
202	287	37	1
207	287	37	1
208	287	37	1
219	287	37	1
233	287	37	1
234	287	37	1
236	287	37	2
240	287	37	1
194	288	37	1
202	288	37	1
233	288	37	2
237	288	37	2
240	288	37	1
200	289	37	2
201	289	37	1
208	289	37	1
224	289	37	1
239	289	37	2
186	290	37	1
222	290	37	1
231	290	37	1
221	291	37	1
224	291	37	1
233	291	37	1
236	291	37	1
239	291	37	1
190	293	37	1
201	293	37	1
205	293	37	1
238	293	37	2
201	294	37	1
224	294	37	1
225	294	37	1
230	294	37	1
245	294	37	2
232	295	37	1
244	295	37	1
202	296	37	1
203	296	37	1
215	296	37	1
225	296	37	1
229	296	37	2
240	296	37	1
243	296	37	1
230	297	37	1
243	297	37	1
231	298	37	1
233	298	37	1
237	298	37	1
228	299	37	1
241	299	37	1
231	300	37	1
232	300	37	1
232	301	37	1
233	302	37	1
235	303	37	1
228	304	37	1
228	305	37	1
241	308	37	1
224	309	37	2
226	309	37	1
229	309	37	1
224	310	37	1
228	311	37	1
232	311	37	1
216	313	37	1
228	313	37	1
235	314	37	1
242	314	37	1
229	315	37	1
239	315	37	1
236	317	37	1
232	319	37	1
238	319	37	1
231	322	37	1
226	260	38	1
228	260	38	1
232	263	38	1
219	264	38	1
230	265	38	2
237	266	38	1
211	268	38	1
213	268	38	1
211	269	38	1
219	269	38	1
193	272	38	1
215	273	38	2
212	274	38	1
203	275	38	1
207	275	38	1
216	275	38	1
191	276	38	1
214	276	38	1
219	276	38	1
206	277	38	1
211	278	38	1
213	278	38	2
214	278	38	1
218	278	38	1
209	279	38	1
210	280	38	1
189	282	38	1
191	282	38	1
211	282	38	1
210	283	38	1
217	283	38	1
219	283	38	1
193	284	38	1
195	284	38	1
196	284	38	1
201	284	38	1
211	284	38	1
222	284	38	1
188	285	38	1
191	285	38	1
201	285	38	2
212	285	38	1
196	286	38	1
208	286	38	1
216	286	38	1
218	286	38	1
219	286	38	1
232	286	38	1
193	287	38	1
198	287	38	1
207	287	38	1
230	287	38	1
188	288	38	1
219	288	38	1
235	288	38	1
236	288	38	1
187	289	38	3
204	289	38	1
231	289	38	1
236	289	38	1
200	290	38	1
211	290	38	1
220	290	38	1
224	290	38	1
197	291	38	1
206	291	38	1
210	291	38	1
211	291	38	1
232	291	38	2
189	292	38	1
197	292	38	1
238	292	38	1
240	292	38	2
196	293	38	1
197	293	38	1
200	293	38	1
204	293	38	1
218	293	38	1
224	293	38	1
227	293	38	1
231	293	38	2
238	293	38	1
240	293	38	1
199	294	38	1
221	294	38	1
236	294	38	1
237	294	38	1
198	295	38	1
225	295	38	1
237	295	38	1
221	296	38	1
235	296	38	1
237	296	38	1
239	296	38	1
243	296	38	1
203	297	38	1
205	297	38	1
220	297	38	1
233	297	38	1
234	297	38	1
200	298	38	1
225	298	38	1
228	298	38	1
227	299	38	1
232	299	38	1
241	299	38	1
245	299	38	1
234	300	38	1
229	301	38	1
233	301	38	1
238	301	38	1
233	302	38	1
237	302	38	2
245	302	38	1
228	303	38	1
229	303	38	1
233	304	38	1
236	304	38	3
227	305	38	1
229	305	38	1
233	305	38	1
244	305	38	1
232	306	38	2
239	306	38	1
227	307	38	1
241	307	38	1
246	307	38	1
223	308	38	1
229	308	38	1
195	309	38	1
222	309	38	1
226	309	38	1
224	310	38	1
225	310	38	1
228	310	38	1
232	310	38	2
241	310	38	1
219	311	38	1
221	311	38	1
225	311	38	1
218	312	38	1
219	312	38	1
222	312	38	1
223	312	38	1
227	312	38	1
232	312	38	1
234	312	38	1
219	313	38	1
234	313	38	1
238	313	38	1
200	314	38	1
237	314	38	1
239	314	38	1
221	315	38	1
239	315	38	1
236	316	38	1
238	316	38	1
244	316	38	1
211	317	38	1
226	317	38	1
235	318	38	2
237	318	38	1
242	319	38	1
221	321	38	1
231	322	38	1
219	323	38	2
237	265	39	1
188	269	39	1
206	279	39	1
212	279	39	1
217	279	39	1
195	282	39	1
212	282	39	1
215	282	39	1
201	283	39	1
203	283	39	1
215	283	39	1
205	284	39	1
192	285	39	1
201	286	39	1
205	286	39	1
196	287	39	1
206	288	39	1
210	288	39	1
217	289	39	1
190	290	39	1
199	291	39	1
204	291	39	1
206	291	39	1
207	291	39	1
213	291	39	1
208	292	39	1
213	292	39	1
232	292	39	1
222	293	39	1
241	293	39	2
201	294	39	1
202	294	39	1
233	294	39	1
235	294	39	1
238	294	39	1
241	294	39	1
242	294	39	1
203	295	39	1
207	295	39	1
229	295	39	1
240	295	39	1
243	295	39	1
205	296	39	1
213	296	39	1
235	296	39	1
195	297	39	2
197	297	39	1
230	297	39	2
231	297	39	1
232	297	39	2
233	297	39	1
241	297	39	1
230	298	39	1
233	298	39	1
224	299	39	1
227	299	39	1
237	299	39	1
241	299	39	1
233	300	39	1
233	301	39	2
226	302	39	1
228	302	39	1
240	302	39	2
226	303	39	3
233	303	39	1
225	304	39	1
227	304	39	1
228	304	39	1
230	304	39	1
231	304	39	1
235	304	39	1
223	305	39	1
226	305	39	1
229	305	39	2
238	305	39	2
241	305	39	1
236	306	39	1
242	306	39	1
223	307	39	1
216	308	39	1
223	308	39	1
241	308	39	2
242	308	39	1
218	309	39	1
220	309	39	1
222	309	39	1
239	309	39	1
222	310	39	1
211	312	39	1
217	312	39	1
229	312	39	1
241	312	39	1
217	313	39	1
218	313	39	1
216	314	39	1
219	314	39	1
220	314	39	1
229	314	39	1
240	314	39	1
229	315	39	1
239	315	39	1
233	316	39	1
236	316	39	2
232	317	39	1
235	318	39	1
220	319	39	1
217	320	39	1
229	320	39	1
230	320	39	1
234	320	39	1
241	320	39	1
229	321	39	1
232	321	39	1
211	324	39	1
197	328	39	1
190	283	40	1
191	285	40	1
206	285	40	1
198	286	40	1
204	287	40	1
193	288	40	1
206	288	40	1
193	289	40	1
206	291	40	1
225	291	40	1
197	293	40	1
204	293	40	1
210	294	40	1
217	294	40	1
238	294	40	1
239	294	40	1
197	295	40	1
220	295	40	1
227	295	40	1
236	296	40	1
234	298	40	1
236	299	40	1
225	300	40	1
236	300	40	1
229	301	40	1
233	302	40	1
214	305	40	1
232	305	40	1
227	307	40	1
228	307	40	1
225	308	40	1
226	309	40	1
219	310	40	1
241	310	40	1
242	310	40	1
219	311	40	1
225	311	40	2
234	311	40	1
220	312	40	1
221	312	40	2
213	313	40	1
217	313	40	1
219	313	40	1
235	315	40	1
237	315	40	1
245	315	40	1
235	317	40	1
231	318	40	1
243	318	40	1
240	320	40	1
231	322	40	1
230	323	40	1
208	330	40	1
197	282	41	1
217	292	41	2
213	294	41	2
224	297	41	1
214	298	41	1
227	304	41	1
229	305	41	2
230	305	41	1
220	308	41	1
229	308	41	1
196	309	41	1
240	309	41	1
219	310	41	1
220	310	41	1
223	310	41	1
236	310	41	1
216	312	41	1
219	313	41	1
239	313	41	1
245	313	41	1
228	314	41	1
243	315	41	1
246	316	41	1
249	316	41	2
235	317	41	1
240	317	41	1
242	317	41	1
245	317	41	1
219	318	41	1
230	318	41	1
246	318	41	1
230	319	41	1
243	319	41	1
229	321	41	1
230	323	41	1
221	301	42	1
223	302	42	1
220	303	42	1
222	303	42	1
220	304	42	2
227	305	42	1
231	306	42	1
239	308	42	1
241	308	42	1
225	309	42	1
235	309	42	1
236	309	42	1
219	310	42	1
241	310	42	1
222	311	42	1
223	311	42	1
236	311	42	1
220	312	42	1
221	312	42	1
242	312	42	1
226	314	42	1
226	315	42	1
220	316	42	1
226	316	42	1
240	316	42	1
227	317	42	1
232	317	42	1
240	317	42	1
220	318	42	1
226	319	42	3
230	319	42	2
224	321	42	1
219	304	43	1
221	305	43	1
242	309	43	1
218	310	43	1
222	310	43	1
219	311	43	1
234	311	43	1
211	312	43	1
219	312	43	1
242	312	43	1
237	314	43	1
238	315	43	1
223	316	43	1
217	318	43	1
227	321	43	1
229	321	43	1
220	304	44	1
220	309	44	1
211	310	44	1
225	311	44	1
238	315	44	2
225	317	44	1
228	320	44	2
