x	y	z	CREB1 phosphorylation through the activation of Adenylate Cyclase
175	279	33	1
176	279	33	2
178	279	33	1
207	279	33	1
244	279	33	1
245	279	33	2
207	280	33	1
208	280	33	1
225	280	33	1
226	280	33	1
241	280	33	1
248	280	33	1
250	280	33	2
175	281	33	1
179	281	33	1
217	281	33	1
223	281	33	1
232	281	33	2
239	281	33	1
250	281	33	1
178	282	33	2
190	282	33	1
209	282	33	1
212	282	33	1
220	282	33	1
224	282	33	1
174	283	33	1
181	283	33	2
189	283	33	1
212	283	33	1
215	283	33	1
218	283	33	1
225	283	33	1
228	283	33	2
232	283	33	1
233	283	33	1
236	283	33	1
241	283	33	1
250	283	33	1
205	284	33	1
206	284	33	1
207	284	33	1
209	284	33	2
210	284	33	1
211	284	33	1
219	284	33	1
221	284	33	1
224	284	33	1
233	284	33	1
236	284	33	1
237	284	33	1
242	284	33	1
247	284	33	1
249	284	33	1
202	285	33	3
212	285	33	1
220	285	33	1
224	285	33	1
225	285	33	1
226	285	33	1
229	285	33	1
236	285	33	1
245	285	33	1
254	285	33	2
178	286	33	2
185	286	33	1
203	286	33	1
208	286	33	2
221	286	33	1
235	286	33	1
224	287	33	1
225	287	33	1
227	287	33	2
251	287	33	1
220	288	33	1
223	288	33	1
230	288	33	1
239	288	33	1
247	288	33	1
249	288	33	1
255	288	33	1
202	289	33	1
232	289	33	1
237	289	33	1
244	289	33	1
249	289	33	2
187	290	33	1
223	290	33	2
225	290	33	1
236	290	33	1
242	290	33	1
248	290	33	1
250	290	33	1
185	291	33	3
186	291	33	1
200	291	33	1
223	291	33	2
234	291	33	2
244	291	33	1
246	291	33	2
221	292	33	1
226	292	33	2
232	292	33	1
253	292	33	1
254	292	33	1
256	292	33	1
199	293	33	1
230	293	33	1
231	293	33	2
234	293	33	2
243	293	33	1
244	293	33	1
246	293	33	2
248	293	33	2
254	293	33	2
223	294	33	2
236	294	33	1
238	294	33	2
251	294	33	1
252	294	33	1
204	295	33	2
225	295	33	1
237	295	33	1
245	295	33	1
246	295	33	1
180	296	33	1
194	296	33	2
199	296	33	1
220	296	33	1
222	296	33	1
225	296	33	1
226	296	33	1
231	296	33	1
235	296	33	1
224	297	33	1
226	297	33	2
233	297	33	1
236	297	33	1
240	297	33	1
194	298	33	1
195	298	33	1
200	298	33	1
228	298	33	1
240	298	33	1
241	298	33	1
244	298	33	1
222	299	33	2
227	299	33	2
228	299	33	1
230	299	33	1
232	299	33	2
237	299	33	1
196	300	33	1
197	300	33	1
230	300	33	1
244	300	33	1
229	301	33	1
234	301	33	1
239	301	33	1
244	301	33	1
245	301	33	1
249	301	33	1
211	302	33	1
227	302	33	2
231	302	33	1
234	302	33	2
243	302	33	1
207	303	33	1
229	303	33	1
232	303	33	1
236	303	33	1
243	303	33	1
209	304	33	2
242	304	33	1
199	306	33	1
224	306	33	1
242	306	33	1
221	307	33	1
224	307	33	1
226	307	33	1
233	307	33	1
233	308	33	1
226	309	33	2
225	310	33	1
226	310	33	1
227	310	33	1
234	310	33	1
238	310	33	1
232	311	33	4
235	311	33	1
236	311	33	1
238	311	33	1
226	312	33	1
231	312	33	1
223	313	33	1
228	313	33	1
230	313	33	2
233	313	33	1
230	314	33	1
230	315	33	1
230	318	33	2
226	250	34	1
225	252	34	1
227	252	34	1
228	252	34	1
226	253	34	2
228	253	34	1
228	254	34	1
231	254	34	2
233	254	34	1
239	254	34	1
218	255	34	2
230	255	34	2
221	256	34	1
241	256	34	2
243	256	34	1
237	257	34	1
217	258	34	1
220	258	34	1
221	258	34	1
224	258	34	1
237	258	34	1
239	258	34	1
242	258	34	1
209	259	34	1
211	259	34	1
216	259	34	1
241	259	34	1
242	259	34	1
192	260	34	1
211	260	34	1
217	260	34	1
218	260	34	1
226	260	34	1
229	260	34	1
190	261	34	1
195	261	34	1
215	261	34	1
222	261	34	2
227	261	34	1
240	261	34	2
190	262	34	1
192	262	34	1
210	262	34	1
214	262	34	1
236	262	34	2
250	262	34	1
188	263	34	1
192	263	34	1
197	263	34	1
210	263	34	2
217	263	34	1
218	263	34	2
225	263	34	1
248	263	34	2
250	263	34	1
187	264	34	1
194	264	34	1
205	264	34	3
216	264	34	2
218	264	34	1
224	264	34	1
226	264	34	1
235	264	34	1
176	265	34	1
189	265	34	1
203	265	34	1
209	265	34	1
217	265	34	1
218	265	34	1
222	265	34	1
234	265	34	1
175	266	34	1
188	266	34	1
194	266	34	1
211	266	34	1
214	266	34	1
220	266	34	1
221	266	34	1
225	266	34	1
251	266	34	1
252	266	34	1
183	267	34	1
188	267	34	2
191	267	34	1
194	267	34	1
195	267	34	2
215	267	34	1
217	267	34	1
218	267	34	1
220	267	34	1
232	267	34	1
247	267	34	1
249	267	34	1
173	268	34	1
183	268	34	1
189	268	34	1
191	268	34	1
227	268	34	1
233	268	34	1
245	268	34	1
246	268	34	1
251	268	34	1
175	269	34	1
184	269	34	1
185	269	34	1
187	269	34	1
188	269	34	1
197	269	34	2
210	269	34	1
231	269	34	1
232	269	34	1
245	269	34	1
249	269	34	1
183	270	34	1
184	270	34	2
186	270	34	1
192	270	34	1
200	270	34	1
201	270	34	1
203	270	34	1
210	270	34	1
215	270	34	1
228	270	34	1
231	270	34	1
241	270	34	1
248	270	34	1
249	270	34	1
251	270	34	1
252	270	34	1
182	271	34	1
186	271	34	1
214	271	34	1
220	271	34	2
226	271	34	1
235	271	34	1
242	271	34	1
243	271	34	1
245	271	34	1
179	272	34	2
181	272	34	1
183	272	34	1
188	272	34	1
198	272	34	2
206	272	34	1
213	272	34	1
216	272	34	1
228	272	34	1
230	272	34	1
235	272	34	1
236	272	34	1
238	272	34	1
241	272	34	1
245	272	34	1
170	273	34	1
173	273	34	2
176	273	34	1
184	273	34	1
188	273	34	3
203	273	34	1
209	273	34	1
229	273	34	1
243	273	34	1
245	273	34	1
170	274	34	1
179	274	34	1
197	274	34	1
203	274	34	1
213	274	34	1
216	274	34	1
229	274	34	1
231	274	34	2
233	274	34	1
236	274	34	1
237	274	34	2
238	274	34	1
250	274	34	2
181	275	34	1
183	275	34	1
208	275	34	1
213	275	34	2
215	275	34	1
216	275	34	1
237	275	34	1
245	275	34	1
246	275	34	1
184	276	34	1
187	276	34	1
214	276	34	1
232	276	34	1
237	276	34	1
243	276	34	1
184	277	34	1
189	277	34	1
206	277	34	1
178	278	34	1
188	278	34	1
202	278	34	1
210	278	34	1
214	278	34	1
226	278	34	1
232	278	34	1
177	279	34	1
207	279	34	1
227	279	34	1
238	279	34	1
244	279	34	1
175	280	34	1
178	280	34	1
180	280	34	1
205	280	34	1
207	280	34	1
208	280	34	2
234	280	34	1
191	281	34	1
207	281	34	1
209	281	34	1
226	281	34	1
228	281	34	2
232	281	34	1
245	281	34	1
250	281	34	1
189	282	34	2
204	282	34	1
213	282	34	1
240	282	34	1
248	282	34	1
181	283	34	1
204	283	34	1
206	283	34	1
210	283	34	1
227	283	34	2
231	283	34	1
235	283	34	1
238	283	34	1
239	283	34	1
249	283	34	2
176	284	34	2
184	284	34	1
185	284	34	3
207	284	34	1
224	284	34	1
225	284	34	1
226	284	34	1
229	284	34	2
235	284	34	1
238	284	34	1
248	284	34	1
254	284	34	1
219	285	34	1
220	285	34	1
230	285	34	1
237	285	34	1
242	285	34	1
245	285	34	1
186	286	34	1
189	286	34	1
203	286	34	1
209	286	34	1
222	286	34	1
224	286	34	1
243	286	34	1
255	286	34	1
208	287	34	1
221	287	34	1
226	287	34	1
239	287	34	1
186	288	34	1
187	288	34	1
199	288	34	2
201	288	34	1
204	288	34	1
206	288	34	2
224	288	34	1
226	288	34	1
229	288	34	1
237	288	34	2
245	288	34	1
255	288	34	1
185	289	34	1
199	289	34	1
228	289	34	1
241	289	34	1
245	289	34	1
249	289	34	1
257	289	34	1
199	290	34	1
229	290	34	1
230	290	34	2
232	290	34	1
244	290	34	1
246	290	34	1
253	290	34	1
231	291	34	1
232	291	34	1
241	291	34	1
244	291	34	1
249	291	34	1
198	292	34	1
227	292	34	1
228	292	34	1
233	292	34	1
234	292	34	2
238	292	34	1
241	292	34	1
244	292	34	1
247	292	34	1
182	293	34	1
222	293	34	1
223	293	34	2
230	293	34	1
242	293	34	1
243	293	34	1
244	293	34	1
251	293	34	1
177	294	34	1
182	294	34	2
198	294	34	1
206	294	34	1
229	294	34	1
246	294	34	1
184	295	34	1
197	295	34	2
218	295	34	1
220	295	34	1
224	295	34	1
236	295	34	1
244	295	34	1
183	296	34	1
194	296	34	1
201	296	34	1
205	296	34	1
222	296	34	1
225	296	34	1
226	296	34	1
234	296	34	1
238	296	34	1
239	296	34	1
202	297	34	1
225	297	34	1
227	297	34	1
233	297	34	1
239	297	34	1
242	297	34	1
194	298	34	1
220	298	34	1
242	298	34	1
248	298	34	2
180	299	34	1
203	299	34	1
227	299	34	1
232	299	34	1
243	299	34	1
229	300	34	1
237	300	34	1
239	300	34	1
244	300	34	1
225	301	34	1
243	301	34	1
223	302	34	1
236	302	34	1
242	302	34	1
241	303	34	1
226	304	34	1
230	304	34	1
233	304	34	1
237	304	34	1
204	305	34	1
225	305	34	1
232	305	34	1
236	305	34	1
225	306	34	1
226	306	34	1
227	306	34	1
244	306	34	1
221	307	34	1
223	307	34	1
241	307	34	1
242	307	34	1
222	308	34	2
224	308	34	1
233	308	34	1
225	309	34	1
229	309	34	1
234	309	34	2
237	309	34	1
232	310	34	1
238	310	34	1
218	311	34	1
227	311	34	1
230	311	34	2
232	311	34	3
221	312	34	1
222	312	34	2
224	312	34	1
225	312	34	2
226	312	34	1
230	312	34	1
236	312	34	2
212	313	34	1
231	313	34	1
236	313	34	1
228	314	34	1
232	314	34	1
238	315	34	2
226	316	34	2
228	316	34	1
230	316	34	1
233	316	34	2
234	316	34	1
227	317	34	1
235	318	34	1
237	318	34	1
230	248	35	1
228	250	35	1
225	251	35	1
227	251	35	2
226	252	35	1
229	252	35	1
219	253	35	1
221	253	35	1
224	253	35	1
226	253	35	1
223	254	35	1
224	254	35	2
235	254	35	1
218	255	35	1
220	255	35	2
221	255	35	1
215	256	35	1
218	256	35	1
222	256	35	1
229	256	35	1
241	256	35	1
215	257	35	1
216	257	35	1
218	257	35	1
224	257	35	1
225	257	35	1
237	257	35	1
239	257	35	2
218	258	35	1
226	258	35	1
227	258	35	1
229	258	35	1
234	258	35	1
201	259	35	1
211	259	35	1
229	259	35	1
231	259	35	1
240	259	35	1
191	260	35	1
212	260	35	1
216	260	35	1
217	260	35	1
221	260	35	1
222	260	35	1
223	260	35	1
224	260	35	1
225	260	35	1
236	260	35	1
245	260	35	1
247	260	35	1
208	261	35	2
210	261	35	1
211	261	35	1
230	261	35	1
232	261	35	1
234	261	35	2
236	261	35	1
241	261	35	1
242	261	35	1
207	262	35	1
219	262	35	2
224	262	35	1
232	262	35	1
233	262	35	1
196	263	35	1
216	263	35	1
220	263	35	1
235	263	35	1
236	263	35	1
237	263	35	1
241	263	35	1
243	263	35	1
248	263	35	1
190	264	35	2
232	264	35	1
237	264	35	1
238	264	35	1
242	264	35	1
243	264	35	1
245	264	35	1
250	264	35	1
205	265	35	1
208	265	35	1
211	265	35	1
213	265	35	2
220	265	35	2
223	265	35	1
226	265	35	1
231	265	35	2
234	265	35	1
238	265	35	1
243	265	35	1
249	265	35	1
178	266	35	1
192	266	35	1
194	266	35	1
210	266	35	1
220	266	35	1
221	266	35	1
224	266	35	2
233	266	35	1
246	266	35	1
247	266	35	1
176	267	35	1
188	267	35	1
191	267	35	1
194	267	35	1
207	267	35	1
210	267	35	1
214	267	35	1
215	267	35	1
227	267	35	1
228	267	35	1
233	267	35	1
246	267	35	1
249	267	35	1
250	267	35	1
177	268	35	1
183	268	35	1
188	268	35	1
189	268	35	1
192	268	35	1
193	268	35	1
202	268	35	1
205	268	35	1
214	268	35	1
215	268	35	1
218	268	35	1
172	269	35	1
174	269	35	1
184	269	35	1
185	269	35	1
202	269	35	1
214	269	35	1
215	269	35	1
222	269	35	1
238	269	35	1
240	269	35	1
173	270	35	1
190	270	35	1
193	270	35	1
199	270	35	1
207	270	35	1
217	270	35	1
220	270	35	1
221	270	35	1
231	270	35	1
235	270	35	1
238	270	35	1
240	270	35	1
241	270	35	2
243	270	35	1
245	270	35	1
250	270	35	1
178	271	35	1
181	271	35	1
187	271	35	1
189	271	35	1
193	271	35	1
206	271	35	1
218	271	35	1
231	271	35	1
234	271	35	2
235	271	35	2
243	271	35	1
245	271	35	1
180	272	35	1
189	272	35	1
192	272	35	1
202	272	35	2
205	272	35	1
209	272	35	1
235	272	35	1
239	272	35	1
178	273	35	1
179	273	35	1
182	273	35	1
208	273	35	1
215	273	35	1
231	273	35	1
171	274	35	1
181	274	35	1
183	274	35	1
196	274	35	2
210	274	35	1
212	274	35	1
223	274	35	1
224	274	35	1
233	274	35	1
238	274	35	1
242	274	35	2
244	274	35	1
245	274	35	1
178	275	35	1
191	275	35	1
205	275	35	1
209	275	35	1
225	275	35	1
238	275	35	1
243	275	35	2
175	276	35	1
178	276	35	1
210	276	35	1
211	276	35	2
218	276	35	1
219	276	35	1
220	276	35	1
243	276	35	2
248	276	35	1
204	277	35	1
205	277	35	1
210	277	35	1
218	277	35	1
238	277	35	1
171	278	35	2
176	278	35	1
188	278	35	2
198	278	35	1
205	278	35	1
223	278	35	1
230	278	35	1
231	278	35	1
236	278	35	1
245	278	35	1
201	279	35	1
205	279	35	1
207	279	35	1
233	279	35	1
234	279	35	1
172	280	35	1
177	280	35	1
179	280	35	1
203	280	35	1
214	280	35	1
217	280	35	1
219	280	35	1
232	280	35	1
233	280	35	1
238	280	35	1
245	280	35	1
182	281	35	1
191	281	35	1
211	281	35	1
221	281	35	2
224	281	35	1
230	281	35	1
240	281	35	1
245	281	35	1
187	282	35	1
205	282	35	1
209	282	35	2
214	282	35	1
216	282	35	1
218	282	35	1
219	282	35	1
224	282	35	1
226	282	35	1
175	283	35	1
211	283	35	1
215	283	35	1
226	283	35	1
229	283	35	2
243	283	35	1
244	283	35	1
246	283	35	1
176	284	35	2
207	284	35	2
212	284	35	1
215	284	35	1
237	284	35	1
238	284	35	1
241	284	35	1
247	284	35	1
198	285	35	1
206	285	35	1
209	285	35	1
220	285	35	1
226	285	35	1
229	285	35	1
245	285	35	1
175	286	35	1
185	286	35	1
191	286	35	1
207	286	35	1
208	286	35	1
215	286	35	1
219	286	35	1
225	286	35	1
228	286	35	1
231	286	35	1
234	286	35	1
246	286	35	2
247	286	35	1
185	287	35	1
187	287	35	1
198	287	35	1
199	287	35	1
202	287	35	2
203	287	35	1
204	287	35	1
205	287	35	2
226	287	35	1
228	287	35	1
230	287	35	1
236	287	35	2
247	287	35	1
189	288	35	1
190	288	35	1
194	288	35	1
204	288	35	1
220	288	35	1
222	288	35	1
230	288	35	1
232	288	35	2
245	288	35	1
174	289	35	1
176	289	35	1
177	289	35	1
188	289	35	1
230	289	35	1
236	289	35	1
250	289	35	2
190	290	35	1
195	290	35	1
203	290	35	1
204	290	35	1
206	290	35	1
220	290	35	1
231	290	35	1
242	290	35	1
191	291	35	1
195	291	35	1
196	291	35	1
200	291	35	2
234	291	35	1
242	291	35	1
244	291	35	1
186	292	35	1
197	292	35	1
199	292	35	2
205	292	35	1
224	292	35	1
226	292	35	1
228	292	35	1
230	292	35	2
233	292	35	1
238	292	35	1
248	292	35	1
185	293	35	1
195	293	35	1
196	293	35	1
201	293	35	1
231	293	35	2
234	293	35	1
235	293	35	1
239	293	35	1
246	293	35	1
195	294	35	1
197	294	35	1
204	294	35	1
218	294	35	1
224	294	35	1
228	294	35	1
236	294	35	1
237	294	35	1
193	295	35	1
203	295	35	1
204	295	35	1
218	295	35	1
241	295	35	2
244	295	35	1
197	296	35	1
223	296	35	1
228	296	35	1
229	296	35	2
236	296	35	1
237	296	35	1
242	296	35	1
202	297	35	1
235	297	35	1
220	298	35	1
234	298	35	1
246	298	35	1
247	298	35	1
196	299	35	1
239	299	35	1
245	299	35	1
208	300	35	2
224	300	35	1
225	300	35	1
228	300	35	2
229	300	35	1
241	300	35	1
242	300	35	1
198	301	35	1
244	301	35	1
199	302	35	1
200	302	35	1
222	302	35	2
224	302	35	1
226	302	35	1
230	302	35	1
233	302	35	2
236	302	35	1
238	302	35	2
199	303	35	1
229	303	35	1
232	303	35	1
234	303	35	1
236	303	35	1
244	303	35	1
227	304	35	1
240	304	35	1
227	305	35	3
230	305	35	1
232	305	35	2
233	305	35	1
238	305	35	1
240	305	35	1
204	306	35	1
220	306	35	1
225	306	35	1
229	306	35	1
231	306	35	1
235	306	35	1
198	307	35	1
207	307	35	1
221	307	35	2
226	307	35	1
232	307	35	1
233	307	35	1
236	307	35	1
220	308	35	1
228	308	35	1
229	308	35	1
236	308	35	2
240	308	35	1
241	308	35	1
202	309	35	2
223	309	35	1
228	309	35	1
220	310	35	1
223	310	35	1
234	310	35	1
235	310	35	1
238	310	35	2
214	311	35	1
222	311	35	1
228	311	35	2
229	311	35	1
217	312	35	1
229	312	35	1
234	312	35	1
236	312	35	1
217	313	35	1
230	313	35	1
237	313	35	2
234	314	35	1
230	315	35	1
233	315	35	1
234	315	35	1
238	315	35	1
240	315	35	1
234	316	35	1
236	316	35	1
227	317	35	1
238	317	35	1
240	317	35	1
212	318	35	1
229	254	36	1
217	257	36	2
226	257	36	1
217	258	36	1
224	258	36	1
227	258	36	1
228	258	36	1
229	258	36	1
222	259	36	1
224	259	36	1
226	259	36	2
228	259	36	1
225	260	36	1
217	261	36	2
220	261	36	1
222	261	36	1
224	261	36	2
232	261	36	1
246	261	36	1
210	262	36	1
212	262	36	1
221	262	36	1
227	262	36	1
231	262	36	1
214	263	36	1
218	263	36	1
225	263	36	1
227	263	36	1
234	263	36	1
239	263	36	1
245	263	36	1
249	263	36	1
188	264	36	2
214	264	36	2
215	264	36	1
234	264	36	1
249	264	36	1
194	265	36	1
211	265	36	1
222	265	36	1
195	266	36	1
223	266	36	1
238	266	36	1
189	267	36	1
208	267	36	2
218	267	36	1
229	267	36	1
233	267	36	1
236	267	36	1
240	267	36	1
189	268	36	2
194	268	36	1
214	268	36	2
222	268	36	1
238	268	36	1
239	268	36	1
245	268	36	1
191	269	36	1
210	269	36	1
232	269	36	1
238	269	36	1
249	269	36	1
172	270	36	1
193	270	36	1
206	270	36	1
212	270	36	1
214	270	36	1
217	270	36	2
221	270	36	1
176	271	36	1
206	271	36	1
212	271	36	1
225	271	36	1
236	271	36	1
249	271	36	1
175	272	36	1
199	272	36	1
208	272	36	1
217	272	36	1
219	272	36	1
230	272	36	1
233	272	36	1
235	272	36	1
239	272	36	1
198	273	36	1
210	273	36	2
216	273	36	1
217	273	36	1
235	273	36	1
178	274	36	2
179	274	36	1
206	274	36	1
214	274	36	1
233	274	36	2
236	274	36	1
206	275	36	1
209	275	36	1
212	275	36	1
217	275	36	1
218	275	36	2
219	275	36	1
243	275	36	1
181	276	36	1
203	276	36	1
212	276	36	1
219	276	36	1
175	277	36	1
205	277	36	1
207	277	36	1
208	277	36	1
209	277	36	1
210	277	36	1
211	277	36	1
220	277	36	2
181	278	36	2
207	278	36	2
214	278	36	1
219	278	36	2
208	279	36	1
223	279	36	1
234	279	36	1
191	280	36	1
193	280	36	1
206	280	36	1
210	280	36	1
212	280	36	1
214	280	36	1
223	280	36	1
173	281	36	1
191	281	36	1
192	281	36	1
208	281	36	1
209	281	36	1
221	281	36	3
224	281	36	1
229	281	36	1
189	282	36	1
191	282	36	1
221	282	36	1
222	282	36	1
231	282	36	1
226	283	36	1
227	283	36	1
241	283	36	1
176	284	36	1
188	284	36	1
214	284	36	1
225	284	36	1
240	284	36	1
242	284	36	1
191	285	36	1
221	285	36	1
231	285	36	1
233	285	36	1
205	286	36	1
207	286	36	1
209	286	36	1
235	286	36	2
241	286	36	1
244	286	36	1
176	287	36	1
205	287	36	1
207	287	36	1
214	287	36	1
220	287	36	1
225	287	36	1
233	287	36	1
245	287	36	1
192	288	36	1
194	288	36	1
196	288	36	1
229	288	36	1
230	288	36	1
239	288	36	1
193	289	36	1
199	289	36	1
223	289	36	1
227	289	36	1
242	289	36	1
243	289	36	2
185	290	36	1
187	290	36	2
198	290	36	1
200	290	36	1
201	290	36	1
203	290	36	1
222	290	36	1
234	290	36	1
240	290	36	1
186	291	36	1
204	291	36	1
221	291	36	2
234	291	36	2
241	291	36	1
198	292	36	1
225	292	36	1
227	292	36	3
237	292	36	1
206	293	36	1
222	293	36	1
224	293	36	1
226	293	36	2
235	293	36	1
239	293	36	2
240	293	36	1
182	294	36	1
204	294	36	1
224	294	36	1
229	294	36	1
234	294	36	1
238	294	36	1
196	295	36	1
201	295	36	2
223	295	36	1
194	296	36	1
196	296	36	1
201	296	36	1
227	296	36	1
228	296	36	1
230	296	36	2
241	296	36	1
243	296	36	1
201	297	36	1
229	297	36	1
238	297	36	1
241	297	36	1
203	298	36	1
226	298	36	1
240	298	36	1
244	298	36	1
232	299	36	1
238	299	36	1
232	300	36	1
244	300	36	1
227	301	36	1
234	301	36	2
244	302	36	2
226	303	36	1
227	303	36	1
228	303	36	1
231	303	36	1
227	304	36	1
234	305	36	1
242	305	36	1
223	306	36	1
222	307	36	2
223	307	36	2
235	307	36	1
223	308	36	1
237	308	36	1
241	308	36	1
243	308	36	1
229	309	36	1
230	309	36	1
232	309	36	1
216	310	36	2
222	310	36	1
226	310	36	1
234	310	36	1
236	310	36	1
240	310	36	1
214	311	36	1
217	311	36	1
230	312	36	1
232	312	36	1
244	312	36	1
229	313	36	2
230	313	36	1
228	314	36	1
232	314	36	1
238	314	36	1
242	314	36	1
236	315	36	1
243	315	36	1
232	316	36	1
242	316	36	1
236	317	36	1
237	317	36	1
236	318	36	1
239	319	36	1
224	260	37	1
227	260	37	2
230	261	37	1
220	262	37	1
230	262	37	2
232	262	37	1
215	264	37	1
229	264	37	2
231	264	37	1
207	265	37	1
189	267	37	2
229	267	37	1
233	267	37	1
237	267	37	1
189	268	37	1
235	268	37	1
239	269	37	1
188	270	37	1
217	270	37	1
220	270	37	2
238	270	37	1
219	271	37	1
196	272	37	1
214	272	37	1
216	273	37	1
217	273	37	1
236	273	37	1
211	274	37	2
212	274	37	2
220	275	37	1
211	276	37	1
219	276	37	1
210	277	37	1
212	278	37	2
195	279	37	1
214	279	37	2
231	279	37	1
208	280	37	3
210	280	37	1
189	282	37	1
214	282	37	1
219	282	37	2
223	282	37	1
204	283	37	1
228	283	37	1
202	284	37	1
212	284	37	1
195	285	37	1
198	285	37	1
210	285	37	2
241	285	37	1
220	286	37	1
226	286	37	1
230	287	37	1
239	287	37	1
194	288	37	1
196	288	37	1
201	288	37	1
205	288	37	1
210	288	37	1
205	289	37	1
221	289	37	1
224	289	37	1
232	289	37	1
236	289	37	1
202	290	37	1
206	290	37	1
231	290	37	1
234	290	37	1
242	290	37	1
203	291	37	1
235	291	37	1
234	292	37	1
238	292	37	3
240	292	37	1
197	293	37	1
202	293	37	1
205	293	37	1
241	293	37	1
201	294	37	1
204	294	37	1
233	294	37	1
237	294	37	2
240	294	37	1
203	295	37	1
229	295	37	2
231	295	37	1
232	295	37	2
236	295	37	1
240	295	37	1
198	296	37	1
234	296	37	1
235	296	37	2
237	296	37	1
239	296	37	1
244	296	37	1
196	297	37	1
204	297	37	1
229	297	37	1
235	297	37	1
242	297	37	1
199	298	37	2
244	298	37	1
245	298	37	1
231	299	37	1
232	299	37	3
244	299	37	2
229	300	37	2
232	300	37	1
233	300	37	1
227	301	37	1
230	301	37	1
241	301	37	1
232	302	37	1
235	303	37	1
228	304	37	1
226	305	37	2
242	306	37	1
198	307	37	2
241	307	37	1
229	308	37	1
235	308	37	1
220	309	37	1
224	309	37	1
225	310	37	1
219	311	37	1
222	311	37	1
226	311	37	1
237	311	37	1
230	312	37	1
218	313	37	1
221	313	37	2
225	313	37	2
238	313	37	1
219	314	37	1
228	314	37	1
234	314	37	1
242	314	37	1
230	317	37	1
235	317	37	1
236	318	37	1
238	318	37	1
228	320	37	1
226	260	38	1
228	260	38	1
238	262	38	2
219	264	38	1
232	264	38	1
237	265	38	1
214	266	38	1
231	266	38	1
217	269	38	1
217	270	38	1
218	270	38	1
188	271	38	1
215	271	38	1
217	271	38	1
214	272	38	1
215	272	38	2
213	273	38	1
215	273	38	1
216	274	38	1
240	274	38	2
203	275	38	1
216	275	38	1
191	276	38	2
210	276	38	1
211	276	38	1
205	277	38	1
211	277	38	1
214	277	38	1
215	277	38	1
219	277	38	1
194	279	38	1
206	279	38	1
208	279	38	1
211	279	38	1
212	279	38	1
210	280	38	1
221	280	38	1
190	281	38	1
191	281	38	1
216	281	38	1
191	282	38	1
192	282	38	1
208	282	38	1
211	282	38	1
216	283	38	1
217	283	38	1
193	284	38	1
196	284	38	1
215	284	38	1
216	284	38	1
205	285	38	1
208	285	38	1
196	286	38	1
203	286	38	1
211	286	38	1
221	286	38	1
192	287	38	1
204	287	38	1
205	287	38	1
207	287	38	1
219	287	38	1
188	288	38	1
190	288	38	1
193	288	38	1
207	288	38	2
186	289	38	2
200	289	38	1
232	289	38	1
199	290	38	1
200	290	38	1
216	290	38	1
218	290	38	1
237	290	38	1
202	291	38	1
220	291	38	1
234	291	38	1
189	292	38	2
192	292	38	2
197	292	38	3
234	292	38	1
236	292	38	1
239	292	38	1
199	293	38	1
200	293	38	1
204	293	38	1
205	293	38	1
231	293	38	1
210	294	38	1
213	294	38	1
225	294	38	1
198	295	38	1
218	295	38	1
237	295	38	1
240	295	38	1
204	296	38	1
221	296	38	1
228	296	38	1
232	296	38	2
234	296	38	1
223	297	38	2
224	297	38	1
231	297	38	1
236	297	38	2
192	298	38	1
200	298	38	1
216	298	38	1
225	298	38	1
233	298	38	1
193	299	38	1
204	299	38	1
226	299	38	3
232	299	38	1
243	299	38	1
204	300	38	1
240	300	38	1
239	302	38	1
227	303	38	1
227	304	38	1
228	304	38	1
229	304	38	1
233	304	38	1
237	304	38	1
240	304	38	1
245	304	38	1
227	306	38	1
232	306	38	1
239	306	38	1
246	306	38	1
223	307	38	1
239	307	38	1
241	307	38	1
244	307	38	1
222	308	38	1
229	308	38	2
242	308	38	1
222	309	38	1
226	309	38	1
227	309	38	2
233	309	38	1
244	309	38	1
233	310	38	2
241	310	38	1
220	311	38	1
224	311	38	1
227	311	38	1
237	311	38	1
219	312	38	1
227	312	38	1
228	312	38	1
240	312	38	1
242	312	38	1
217	313	38	2
223	313	38	1
236	313	38	1
238	313	38	1
245	313	38	1
232	314	38	1
240	314	38	1
242	314	38	1
220	315	38	1
229	315	38	2
230	315	38	1
239	315	38	1
242	316	38	1
221	317	38	1
231	317	38	1
240	317	38	2
212	318	38	2
220	318	38	2
231	318	38	1
236	318	38	2
218	319	38	2
241	319	38	1
242	319	38	1
229	320	38	1
212	321	38	1
221	321	38	2
229	321	38	1
231	321	38	1
233	322	38	1
235	323	38	1
237	265	39	1
191	268	39	3
188	269	39	1
201	270	39	2
217	270	39	2
214	273	39	1
213	275	39	1
206	279	39	1
221	280	39	1
223	281	39	1
190	282	39	1
212	282	39	2
193	284	39	1
191	285	39	1
192	285	39	1
203	286	39	1
205	286	39	1
207	287	39	1
222	287	39	1
195	288	39	1
210	288	39	1
189	289	39	1
190	289	39	1
193	289	39	1
195	289	39	1
203	289	39	2
239	289	39	1
188	290	39	1
215	290	39	1
202	291	39	1
207	291	39	1
188	292	39	1
213	292	39	2
226	292	39	1
232	292	39	1
235	292	39	1
236	292	39	1
234	294	39	1
238	294	39	1
203	295	39	1
204	295	39	1
216	295	39	1
229	295	39	1
234	295	39	1
241	295	39	1
243	295	39	1
219	296	39	1
220	296	39	1
223	296	39	1
228	296	39	1
239	296	39	2
194	297	39	1
195	297	39	4
197	297	39	3
203	297	39	1
204	297	39	1
220	297	39	1
224	297	39	1
233	297	39	1
