x	y	z	STING mediated induction of host immune responses
168	279	33	1
175	279	33	2
207	279	33	1
245	279	33	1
249	279	33	1
174	280	33	2
175	280	33	1
176	280	33	1
177	280	33	1
191	280	33	2
206	280	33	1
214	280	33	1
232	280	33	1
239	280	33	1
241	280	33	2
225	281	33	1
230	281	33	1
247	281	33	1
249	281	33	1
179	282	33	1
207	282	33	1
211	282	33	1
213	282	33	1
221	282	33	1
229	282	33	1
232	282	33	2
185	283	33	1
207	283	33	1
215	283	33	1
218	283	33	2
227	283	33	1
241	283	33	1
242	283	33	1
206	284	33	1
207	284	33	1
209	284	33	2
219	284	33	1
229	284	33	1
236	284	33	1
237	284	33	1
241	284	33	1
244	284	33	1
247	284	33	1
249	284	33	1
254	284	33	2
178	285	33	1
221	285	33	1
223	285	33	1
224	285	33	1
227	285	33	1
228	285	33	1
229	285	33	1
237.5	285.5	33.5	1
238	285	33	1
243	285	33	1
247	285	33	1
201	286	33	2
204	286	33	1
219	286	33	1
223	286	33	1
225	286	33	1
226	286	33	1
235	286	33	1
237	286	33	1
239	286	33	2
242	286	33	1
245	286	33	1
248	286	33	1
219	287	33	1
225	287	33	1
226	287	33	2
228	287	33	1
233	287	33	1
236	287	33	2
246	287	33	1
186	288	33	2
187	288	33	1
219	288	33	1
233	288	33	1
247	288	33	1
249	288	33	1
250	288	33	1
257	288	33	1
186	289	33	2
202	289	33	1
205	289	33	1
241.5	289.5	33.5	1
246	289	33	1
250	289	33	1
185	290	33	1
200	290	33	1
235	290	33	1
242	290	33	1
250	290	33	1
185	291	33	2
223	291	33	1
231	291	33	1
240	291	33	1
242	291	33	2
245	291	33	3
248	291	33	1
183	292	33	1
197	292	33	1
237	292	33	1
247	292	33	2
248	292	33	1
249	292	33	1
253	292	33	1
256	292	33	1
177	293	33	1
188	293	33	1
199	293	33	1
225	293	33	1
228	293	33	1
233	293	33	1
235	293	33	1
251	293	33	2
252	293	33	1
199	294	33	1
213	294	33	1
223	294	33	1
236	294	33	1
238	294	33	1
239	294	33	1
251	294	33	1
182	295	33	1
198	295	33	1
199	295	33	1
229	295	33	1
232	295	33	2
238	295	33	1
245	295	33	1
254	295	33	1
194	296	33	1
200	296	33	2
225	296	33	1
226	296	33	1
229	296	33	1
233	296	33	1
242	296	33	1
198	297	33	1
223	297	33	1
227	297	33	1
240	297	33	1
245	297	33	1
196	298	33	1
228	298	33	1
231	298	33	1
241	298	33	1
222	299	33	2
230	299	33	1
234	299	33	1
236	299	33	1
241	299	33	1
225	300	33	1
226	300	33	1
228	300	33	1
230	300	33	2
238	300	33	1
244	300	33	2
246	300	33	1
224	301	33	1
249	301	33	1
211	302	33	1
226	302	33	1
240	302	33	1
245	302	33	1
223	303	33	1
232	303	33	1
233	303	33	1
240	303	33	1
209	304	33	1
220	304	33	2
237	304	33	1
208	305	33	1
225	305	33	1
233	305	33	1
223	306	33	1
242	306	33	1
226	307	33	1
234	307	33	2
223	308	33	2
237	308	33	1
222	309	33	1
225	309	33	1
229	309	33	1
223	310	33	1
225	310	33	1
227	310	33	1
231	310	33	1
238	310	33	1
239	310	33	1
230	311	33	2
235	311	33	2
225	312	33	1
226	312	33	1
223	313	33	1
229	313	33	1
228	252	34	1
227	253	34	1
228	253	34	1
232	253	34	2
217	254	34	1
227	254	34	1
241	254	34	1
220	255	34	1
223	255	34	1
237	255	34	1
190	256	34	1
226	256	34	1
241	256	34	1
243	256	34	1
217	258	34	1
219	258	34	1
222	258	34	1
225	258	34	1
227	258	34	1
234	258	34	1
218	259	34	1
227	259	34	1
228	259	34	1
229	259	34	1
231	259	34	1
234	259	34	1
237	259	34	1
241	259	34	1
216	260	34	1
217	260	34	1
220	260	34	1
226	260	34	1
237	260	34	1
245	260	34	1
214	261	34	2
216	261	34	1
225	261	34	1
228	261	34	1
230	261	34	1
232	261	34	1
244	261	34	1
194	262	34	1
219	262	34	2
220	262	34	1
223	262	34	1
235	262	34	1
236	262	34	1
242	262	34	1
244	262	34	1
189	263	34	1
192	263	34	1
197	263	34	1
204	263	34	1
220	263	34	1
222	263	34	2
228	263	34	1
229	263	34	1
231	263	34	1
237	263	34	1
238	263	34	1
239	263	34	1
241	263	34	1
250	263	34	1
186	264	34	1
191	264	34	1
193	264	34	1
201	264	34	1
203	264	34	1
205	264	34	1
214	264	34	1
232	264	34	1
236	264	34	1
239	264	34	1
240	264	34	1
243	264	34	1
244	264	34	1
176	265	34	1
189	265	34	1
190	265	34	1
192	265	34	1
219	265	34	1
223	265	34	1
229	265	34	1
233	265	34	1
244	265	34	1
248	265	34	1
178	266	34	1
188	266	34	2
193	266	34	2
197	266	34	2
210	266	34	1
214	266	34	1
217	266	34	1
220	266	34	1
235	266	34	2
242	266	34	1
250	266	34	1
186	267	34	2
193	267	34	1
210	267	34	1
214	267	34	1
215	267	34	1
217	267	34	1
218	267	34	1
224	267	34	1
229	267	34	1
249	267	34	1
195	268	34	1
218	268	34	1
220	268	34	1
231	268	34	1
245	268	34	1
171	269	34	2
175	269	34	1
192	269	34	2
193	269	34	1
219	269	34	2
232	269	34	1
239	269	34	2
241	269	34	1
253	269	34	1
186	270	34	1
194	270	34	1
195	270	34	1
196	270	34	1
199	270	34	1
210	270	34	1
214	270	34	1
215	270	34	2
228	270	34	1
231	270	34	1
240	270	34	1
251	270	34	2
173	271	34	2
188	271	34	1
209	271	34	1
211	271	34	2
214	271	34	1
215	271	34	1
218	271	34	2
230	271	34	1
246	271	34	1
248	271	34	2
173	272	34	1
175	272	34	1
181	272	34	1
182	272	34	1
188	272	34	1
198	272	34	1
203	272	34	1
214	272	34	1
218	272	34	1
225	272	34	1
230	272	34	1
235	272	34	1
237	272	34	1
241	272	34	1
170	273	34	1
182	273	34	1
184	273	34	2
188	273	34	2
205	273	34	1
208	273	34	1
245	273	34	2
170	274	34	1
183	274	34	1
197	274	34	1
203	274	34	1
216	274	34	1
217	274	34	1
218	274	34	1
226	274	34	1
235	274	34	1
237	274	34	1
246	274	34	1
185	275	34	1
189	275	34	1
203	275	34	1
214	275	34	1
216	275	34	1
233	275	34	1
180	276	34	1
203	276	34	1
219	276	34	1
239	276	34	1
176	277	34	1
186	277	34	1
189	277	34	1
203	277	34	1
205	277	34	1
245	277	34	1
190	278	34	1
193	278	34	1
205	278	34	1
206	278	34	1
207	278	34	1
231	278	34	1
244	278	34	1
174	279	34	1
175	279	34	2
179	279	34	2
192	279	34	1
214	279	34	1
223	279	34	1
232	279	34	1
236	279	34	1
237	279	34	1
173	280	34	1
176	280	34	2
181	280	34	1
204	280	34	1
208	280	34	1
209	280	34	2
242	280	34	1
246	280	34	1
177	281	34	1
222	281	34	2
227	281	34	2
228	281	34	1
232	281	34	1
241	281	34	1
188	282	34	1
206	282	34	2
207	282	34	1
223	282	34	1
235	282	34	2
245	282	34	1
249	282	34	1
251	282	34	1
181	283	34	1
219	283	34	1
223	283	34	1
230	283	34	1
231	283	34	1
233	283	34	2
240	283	34	1
176	284	34	2
186	284	34	1
191	284	34	1
203	284	34	1
205	284	34	1
208	284	34	2
214	284	34	1
224	284	34	1
226	284	34	1
236	284	34	1
241	284	34	1
179	285	34	1
181	285	34	1
188	285	34	1
203	285	34	2
204	285	34	1
209	285	34	1
210	285	34	1
211	285	34	2
219	285	34	1
220	285	34	1
223	285	34	1
238	285	34	1
243	285	34	1
188	286	34	1
189	286	34	2
202	286	34	1
208	286	34	1
213	286	34	1
218	286	34	1
222	286	34	1
237	286	34	1
240	286	34	1
242	286	34	1
243	286	34	1
254	286	34	1
187	287	34	1
188	287	34	1
199	287	34	1
207	287	34	1
209	287	34	1
219	287	34	1
234	287	34	1
177	288	34	1
187	288	34	1
205	288	34	3
221	288	34	1
222	288	34	1
224	288	34	1
231	288	34	1
245	288	34	1
175	289	34	1
185	289	34	1
186	289	34	2
199	289	34	1
228	289	34	1
230	289	34	2
246	289	34	1
187	290	34	1
203	290	34	1
223	290	34	1
230	290	34	1
244	290	34	1
185	291	34	1
199	291	34	1
223	291	34	1
231	291	34	2
232	291	34	1
234	291	34	1
245	291	34	1
250	291	34	1
255	291	34	1
187	292	34	1
221	292	34	1
225	292	34	1
231	292	34	1
234	292	34	2
241	292	34	1
244	292	34	1
188	293	34	1
202	293	34	1
205	293	34	1
223	293	34	2
227	293	34	1
230	293	34	2
232	293	34	1
235	293	34	1
243	293	34	1
247	293	34	1
182	294	34	1
206	294	34	1
221	294	34	1
224	294	34	1
225	294	34	1
236	294	34	1
242	294	34	1
197	295	34	1
198	295	34	1
203	295	34	1
218	295	34	1
222	295	34	1
225	295	34	1
228	295	34	1
230	295	34	1
238	295	34	1
184	296	34	1
194	296	34	1
199	296	34	1
217	296	34	1
221	296	34	1
225	296	34	1
226	296	34	1
229	296	34	1
230	296	34	1
196	297	34	1
202	297	34	1
204	297	34	1
220	297	34	1
234	297	34	1
239	297	34	1
242	297	34	1
196	298	34	1
228	298	34	1
234	298	34	4
246	298	34	1
251	298	34	1
199	299	34	1
243	299	34	3
243	300	34	1
198	301	34	1
233	301	34	1
244	301	34	1
226	302	34	1
242	302	34	1
231	303	34	1
235	303	34	1
237	303	34	1
240	303	34	1
241	303	34	1
194	304	34	1
226	304	34	1
232	304	34	1
240	304	34	1
241	304	34	1
226	305	34	1
227	305	34	1
236	305	34	1
230	306	34	3
232	306	34	1
235	306	34	1
238	306	34	1
241	306	34	1
242	306	34	1
244	306	34	1
201	307	34	1
232	307	34	1
222	308	34	1
225	308	34	1
232	308	34	1
221	309	34	1
222	309	34	2
225	309	34	1
232	309	34	1
234	309	34	1
237	309	34	1
222	310	34	1
229	310	34	3
238	310	34	1
239	310	34	2
241	310	34	2
222	311	34	1
224	311	34	1
228	311	34	1
231	311	34	1
226	312	34	1
212	313	34	1
228	314	34	1
230	314	34	1
232	314	34	1
234	314	34	1
228	315	34	1
231	315	34	1
226	316	34	1
230	316	34	1
232	316	34	1
233	316	34	1
227	317	34	1
233	317	34	1
226	250	35	1
225	251	35	1
226	252	35	1
224	253	35	1
221	254	35	1
235	254	35	1
218	255	35	1
220	255	35	1
221	255	35	1
216	256	35	1
222	256	35	1
240	256	35	1
210	257	35	1
216	257	35	1
226	257	35	1
237	257	35	1
240	257	35	1
216	258	35	1
217	258	35	1
232	258	35	1
234	258	35	1
215	259	35	1
218	259	35	1
222	259	35	1
224	259	35	1
233	259	35	1
216	260	35	1
222	260	35	1
224	260	35	1
228	260	35	1
230	260	35	1
238	260	35	1
240	260	35	1
245	260	35	1
189	261	35	1
211	261	35	3
219	261	35	1
221	261	35	1
222	261	35	1
236	261	35	2
237	261	35	1
240	261	35	1
246	261	35	1
207	262	35	1
221	262	35	1
223	262	35	1
224	262	35	1
226	262	35	1
230	262	35	1
237	262	35	1
238	262	35	2
188	263	35	1
196	263	35	1
209	263	35	1
210	263	35	1
211	263	35	1
213	263	35	1
222	263	35	1
225	263	35	1
230	263	35	1
235	263	35	1
190	264	35	1
200	264	35	1
220	264	35	1
227	264	35	1
228	264	35	1
231	264	35	1
242	264	35	1
245	264	35	1
248	264	35	1
250	264	35	1
184	265	35	1
191	265	35	1
196	265	35	1
205	265	35	1
207	265	35	1
220	265	35	1
226	265	35	2
231	265	35	1
232	265	35	1
233	265	35	1
247	265	35	1
178	266	35	1
184	266	35	1
194	266	35	1
209	266	35	1
240	266	35	1
246	266	35	1
176	267	35	1
189	267	35	1
192	267	35	2
196	267	35	1
206	267	35	1
207	267	35	1
218	267	35	1
219	267	35	1
231	267	35	1
239	267	35	1
249	267	35	1
188	268	35	1
202	268	35	1
203	268	35	1
207	268	35	1
214	268	35	1
215	268	35	1
217	268	35	1
219	268	35	1
229	268	35	1
238	268	35	1
176	269	35	1
186	269	35	1
188	269	35	1
216	269	35	1
217	269	35	1
238	269	35	1
240	269	35	1
181	270	35	1
185	270	35	1
186	270	35	1
191	270	35	1
193	270	35	1
206	270	35	1
217	270	35	1
237	270	35	1
238	270	35	1
249	270	35	1
250	270	35	2
176	271	35	1
177	271	35	1
178	271	35	1
194	271	35	1
198	271	35	1
213	271	35	1
217	271	35	1
219	271	35	1
220	271	35	1
236	271	35	1
237	271	35	1
238	271	35	1
241	271	35	1
197	272	35	1
209	272	35	1
213	272	35	1
231	272	35	1
234	272	35	1
240	272	35	1
181	273	35	1
183	273	35	1
185	273	35	1
187	273	35	2
206	273	35	1
238	273	35	2
242	273	35	2
250	273	35	1
170	274	35	1
181	274	35	1
182	274	35	1
183	274	35	1
212	274	35	1
238	274	35	1
239	274	35	1
176	275	35	1
200	275	35	1
209	275	35	1
237	275	35	1
239	275	35	1
245	275	35	1
175	276	35	1
177	276	35	1
211	276	35	1
217	276	35	1
218	276	35	1
242	276	35	1
244	276	35	1
173	277	35	1
175	277	35	1
183	277	35	1
188	277	35	2
202	277	35	1
211	277	35	1
213	277	35	2
220	277	35	1
236	277	35	2
237	277	35	1
179	278	35	2
187	278	35	2
198	278	35	2
204	278	35	1
213	278	35	1
222	278	35	1
238	278	35	1
243	278	35	1
184	279	35	1
190	279	35	1
206	279	35	2
211	279	35	1
233	279	35	1
236	279	35	1
237	279	35	1
241	279	35	1
179	280	35	1
180	280	35	2
189	280	35	1
191	280	35	2
206	280	35	1
207	280	35	1
214	280	35	1
237	280	35	1
245	280	35	2
174	281	35	2
191	281	35	3
205	281	35	3
207	281	35	1
208	281	35	1
210	281	35	2
211	281	35	1
212	281	35	1
214	281	35	1
222	281	35	1
223	281	35	1
230	281	35	1
232	281	35	1
239	281	35	1
248	281	35	2
209	282	35	1
215	282	35	1
218	282	35	1
222	282	35	1
227	282	35	1
232	282	35	1
180	283	35	1
183	283	35	1
207	283	35	1
211	283	35	1
220	283	35	1
222	283	35	1
232	283	35	1
246	283	35	1
180	284	35	1
181	284	35	1
191	284	35	1
200	284	35	1
205	284	35	1
216	284	35	1
221	284	35	1
224	284	35	1
225	284	35	1
226	284	35	1
229	284	35	1
230	284	35	1
233	284	35	1
246	284	35	1
248	284	35	1
177	285	35	1
189	285	35	1
203	285	35	1
207	285	35	1
209	285	35	1
217	285	35	1
221	285	35	1
229	285	35	1
230	285	35	1
234	285	35	1
241	285	35	1
243	285	35	1
250	285	35	1
175	286	35	2
181	286	35	1
185	286	35	2
191	286	35	1
196	286	35	1
202	286	35	1
209	286	35	1
211	286	35	1
228	286	35	1
231	286	35	1
238	286	35	1
244	286	35	3
190	287	35	2
202	287	35	1
208	287	35	1
219	287	35	1
220	287	35	1
221	287	35	1
247	287	35	1
185	288	35	1
190	288	35	2
196	288	35	2
221	288	35	1
228	288	35	1
230	288	35	1
245	288	35	1
247	288	35	2
199	289	35	1
204	289	35	1
221	289	35	1
222	289	35	1
236	289	35	1
239	289	35	1
243	289	35	2
246	289	35	1
186	290	35	2
187	290	35	1
198	290	35	1
201	290	35	1
224	290	35	2
231	290	35	1
238	290	35	1
185	291	35	1
187	291	35	1
205	291	35	1
222	291	35	1
224	291	35	1
225	291	35	1
226	291	35	1
229	291	35	1
231	291	35	1
232	291	35	1
234	291	35	1
241	291	35	1
185	292	35	1
187	292	35	1
197	292	35	1
204	292	35	1
220	292	35	2
221	292	35	1
228	292	35	2
229	292	35	1
235	292	35	1
238	292	35	3
245	292	35	1
204	293	35	1
228	293	35	1
233	293	35	2
239	293	35	1
190	294	35	1
197	294	35	1
218	294	35	1
222	294	35	2
231	294	35	1
237	294	35	1
239	294	35	1
184	295	35	2
203	295	35	2
218	295	35	1
220	295	35	1
230	295	35	1
233	295	35	1
242	295	35	1
247	295	35	1
180	296	35	1
193	296	35	1
200	296	35	2
201	296	35	1
204	296	35	1
205	296	35	1
221	296	35	2
229	296	35	1
237	296	35	1
242	296	35	1
243	296	35	1
194	297	35	1
196	297	35	1
225	297	35	1
230	297	35	1
233	297	35	1
237	297	35	1
242	297	35	1
198	298	35	2
220	298	35	1
228	298	35	2
229	298	35	2
234	298	35	1
239	298	35	2
241	298	35	1
202	299	35	1
236	300	35	1
237	300	35	2
227	301	35	1
229	301	35	1
237	301	35	1
239	301	35	1
243	301	35	1
199	302	35	1
223	302	35	1
231	302	35	1
233	302	35	1
234	302	35	1
199	303	35	1
227	303	35	1
231	303	35	1
233	303	35	2
236	303	35	1
244	303	35	1
191	304	35	1
225	304	35	1
226	304	35	1
227	304	35	1
243	304	35	1
195	305	35	1
232	305	35	1
242	305	35	1
224	306	35	1
228	306	35	2
230	306	35	2
235	306	35	1
236	306	35	1
239	306	35	1
242	306	35	1
222	307	35	1
231	307	35	2
232	307	35	1
220	308	35	1
227	308	35	1
228	308	35	1
235	309	35	1
242	309	35	3
220	310	35	1
236	310	35	1
214	311	35	1
220	311	35	1
221	311	35	1
222	311	35	1
223	311	35	1
234	311	35	1
237	311	35	1
225	312	35	2
226	312	35	1
236	312	35	1
237	312	35	1
242	312	35	1
230	313	35	1
235	313	35	1
241	313	35	1
234	314	35	1
236	314	35	1
236	315	35	1
240	315	35	1
235	317	35	1
238	317	35	1
233	318	35	2
223	255	36	1
224	255	36	1
218	256	36	1
216	257	36	1
218	257	36	1
219	257	36	1
228	258	36	1
229	258	36	1
221	259	36	2
222	259	36	1
226	259	36	1
237	259	36	1
212	260	36	1
223	260	36	1
226	260	36	1
237	260	36	1
211	261	36	1
217	261	36	1
220	261	36	1
222	261	36	1
229	261	36	2
234	261	36	1
237	261	36	1
215	262	36	1
222	262	36	2
224	262	36	1
226	262	36	2
227	262	36	1
230	262	36	1
231	262	36	1
232	262	36	1
244	262	36	1
245	262	36	1
210	263	36	1
233	263	36	1
242	263	36	1
245	263	36	1
191	264	36	2
206	264	36	1
209	264	36	1
210	264	36	1
217	264	36	2
218	264	36	1
225	264	36	1
238	264	36	1
246	264	36	1
235	265	36	1
189	266	36	1
217	266	36	2
221	266	36	2
234	266	36	1
244	266	36	1
186	267	36	1
194	267	36	1
195	267	36	1
210	267	36	1
216	267	36	1
217	267	36	1
236	267	36	1
239	267	36	1
241	267	36	1
191	268	36	1
197	268	36	1
211	268	36	1
215	268	36	1
232	268	36	1
233	268	36	1
235	268	36	2
236	268	36	1
245	268	36	1
194	269	36	1
208	269	36	1
210	269	36	2
236	269	36	1
238	269	36	1
240	269	36	1
189	270	36	1
196	270	36	1
198	270	36	1
214	270	36	1
230	270	36	1
232	270	36	1
235	270	36	1
238	270	36	1
192	271	36	1
211	271	36	1
248	271	36	1
197	272	36	3
206	272	36	1
207	272	36	1
208	272	36	1
235	272	36	1
240	272	36	1
178	273	36	1
191	273	36	1
205	273	36	1
232	273	36	1
185	274	36	2
203	274	36	1
205	274	36	1
210	274	36	1
213	274	36	1
216	274	36	1
217	275	36	1
220	275	36	1
203	276	36	1
215	276	36	1
237	276	36	1
175	277	36	1
189	277	36	3
208	277	36	1
209	277	36	1
211	277	36	1
213	277	36	1
217	277	36	1
202	278	36	1
205	278	36	2
208	278	36	2
210	278	36	1
224	278	36	1
231	278	36	1
187	279	36	2
209	279	36	2
220	279	36	1
180	280	36	1
193	280	36	1
205	280	36	2
206	280	36	1
208	280	36	1
211	280	36	1
223	280	36	3
234	280	36	1
178	281	36	1
179	281	36	2
193	281	36	1
200	281	36	1
206	281	36	2
211	281	36	1
222	281	36	1
228	281	36	1
229	281	36	1
243	281	36	1
191	282	36	1
215	282	36	1
232	282	36	1
219	283	36	1
225	283	36	2
227	283	36	1
239	283	36	1
241	283	36	1
188	284	36	2
196	284	36	1
209	284	36	1
214	284	36	1
224	284	36	1
240	284	36	2
176	285	36	1
201	285	36	1
202	285	36	1
208	285	36	2
215	285	36	1
217	285	36	1
220	285	36	1
231	285	36	2
235	285	36	1
240	285	36	1
241	285	36	1
242	285	36	1
193	286	36	1
201	286	36	2
205	286	36	1
229	286	36	2
235	286	36	1
238	286	36	1
243	286	36	2
202	287	36	1
207	287	36	1
214	287	36	2
221	287	36	3
230	287	36	1
241	287	36	1
176	288	36	1
186	288	36	1
196	288	36	1
231	288	36	1
233	288	36	1
238	288	36	1
241	288	36	1
195	289	36	1
232	289	36	1
239	289	36	1
241	289	36	1
243	289	36	1
185	290	36	1
195	290	36	1
199	290	36	1
203	290	36	1
204	290	36	1
222	290	36	1
232	290	36	1
233	290	36	1
186	291	36	2
194	291	36	1
195	291	36	1
197	291	36	1
224	291	36	1
237	291	36	1
238	291	36	1
242	291	36	1
244	291	36	1
196	292	36	1
203	292	36	1
220	292	36	1
221	292	36	1
229	292	36	1
230	292	36	1
235	292	36	1
238	292	36	1
195	293	36	1
200	293	36	2
205	293	36	1
226	293	36	1
231	293	36	2
236	293	36	1
229	294	36	1
235	294	36	1
207	295	36	1
221	295	36	1
236	295	36	1
240	295	36	1
200	296	36	2
227	296	36	1
228	296	36	1
230	296	36	2
231	296	36	1
234	296	36	1
243	296	36	1
245	296	36	1
195	297	36	1
228	297	36	1
229	297	36	1
238	297	36	1
245	297	36	1
203	298	36	1
226	298	36	1
236	298	36	2
239	298	36	1
244	298	36	1
199	299	36	1
232	299	36	1
238	299	36	1
226	300	36	2
229	300	36	1
233	300	36	1
237	300	36	1
240	300	36	1
241	300	36	2
226	301	36	1
227	301	36	2
245	301	36	1
223	302	36	1
225	302	36	1
237	302	36	1
243	302	36	1
226	303	36	1
241	303	36	1
230	304	36	1
233	304	36	1
235	304	36	1
228	305	36	1
228	306	36	1
239	306	36	1
194	307	36	1
234	307	36	1
227	308	36	1
237	308	36	1
223	309	36	1
230	309	36	1
223	310	36	1
226	310	36	1
227	310	36	1
228	310	36	1
236	310	36	1
214	311	36	1
238	311	36	1
216	312	36	2
226	312	36	1
232	312	36	1
244	312	36	1
242	314	36	1
214	315	36	1
220	315	36	1
233	315	36	1
236	316	36	1
238	316	36	1
237	317	36	1
230	318	36	1
236	319	36	1
227	257	37	1
227	258	37	2
227	259	37	1
226	260	37	1
242	260	37	1
227	262	37	1
232	262	37	1
231	263	37	1
189	264	37	1
209	264	37	2
215	266	37	1
188	267	37	1
189	267	37	1
191	267	37	1
238	267	37	1
239	267	37	1
189	268	37	1
218	269	37	1
194	270	37	1
210	270	37	1
215	270	37	1
192	271	37	1
194	271	37	1
207	271	37	1
219	271	37	1
196	272	37	1
207	272	37	1
208	273	37	1
214	273	37	1
215	273	37	1
217	273	37	2
216	274	37	1
216	275	37	1
208	276	37	1
188	277	37	1
210	277	37	1
211	277	37	1
214	277	37	1
218	277	37	2
181	278	37	2
205	278	37	1
211	278	37	1
214	278	37	1
175	279	37	1
195	279	37	1
210	279	37	1
208	280	37	1
215	280	37	1
193	281	37	1
210	281	37	1
212	281	37	1
212	282	37	1
223	282	37	1
201	283	37	1
207	283	37	1
237	283	37	1
202	284	37	1
203	284	37	1
187	285	37	1
197	285	37	1
204	285	37	1
233	285	37	1
237	285	37	1
241	285	37	1
199	286	37	1
204	286	37	1
205	286	37	1
206	286	37	1
207	286	37	1
216	286	37	1
230	286	37	1
232	286	37	1
230	287	37	2
236	287	37	1
237	287	37	2
192	288	37	1
204	288	37	1
232	288	37	2
236	288	37	1
238	288	37	2
241	288	37	1
186	289	37	1
191	289	37	1
200	289	37	1
202	289	37	1
230	289	37	1
236	289	37	1
188	291	37	1
240	291	37	1
200	292	37	1
203	292	37	1
208	292	37	2
235	292	37	2
236	292	37	1
238	292	37	1
243	292	37	1
202	293	37	1
225	293	37	1
201	294	37	1
202	294	37	1
204	294	37	1
237	294	37	1
217	295	37	2
225	295	37	1
234	295	37	1
235	295	37	2
201	296	37	1
202	296	37	1
245	296	37	1
194	297	37	1
196	297	37	1
198	297	37	1
220	297	37	1
227	297	37	1
229	297	37	1
229	298	37	1
233	298	37	1
238	298	37	1
240	298	37	1
231	299	37	1
241	300	37	1
241	301	37	1
244	301	37	1
235	303	37	1
228	304	37	1
228	305	37	1
234	305	37	1
242	305	37	1
224	306	37	1
226	307	37	2
239	307	37	1
223	308	37	1
225	308	37	2
240	308	37	1
243	308	37	1
226	309	37	1
229	309	37	1
239	309	37	1
216	310	37	1
225	310	37	1
221	311	37	1
222	311	37	1
224	311	37	1
225	311	37	1
228	311	37	1
232	311	37	1
217	312	37	1
225	312	37	1
227	312	37	1
228	312	37	1
229	312	37	1
242	312	37	1
212	313	37	1
218	313	37	2
238	313	37	1
221	314	37	1
228	314	37	1
229	314	37	1
230	314	37	1
232	314	37	1
234	314	37	1
227	315	37	1
234	316	37	2
238	316	37	1
211	317	37	1
238	317	37	1
232	263	38	2
189	266	38	1
214	266	38	1
193	267	38	1
213	268	38	1
217	269	38	1
215	271	38	1
218	271	38	1
193	272	38	1
217	272	38	1
218	272	38	2
213	273	38	2
217	273	38	1
209	274	38	2
189	275	38	1
217	275	38	1
191	276	38	1
208	276	38	1
210	276	38	1
219	276	38	1
207	277	38	1
220	277	38	1
206	278	38	1
214	278	38	2
208	280	38	1
215	280	38	2
190	281	38	2
191	281	38	1
193	281	38	1
211	281	38	2
216	281	38	1
189	282	38	1
211	282	38	1
195	284	38	1
201	284	38	1
211	284	38	1
202	285	38	1
208	285	38	1
215	285	38	1
217	285	38	1
188	286	38	1
208	286	38	1
219	286	38	1
207	287	38	1
230	287	38	2
187	288	38	1
202	288	38	1
207	288	38	1
214	288	38	2
220	288	38	1
190	289	38	1
192	289	38	1
203	289	38	1
208	289	38	1
217	289	38	1
231	289	38	1
234	289	38	1
203	290	38	2
206	290	38	1
207	290	38	1
209	290	38	1
218	290	38	1
220	290	38	1
200	291	38	1
202	291	38	1
203	291	38	1
204	291	38	1
211	291	38	1
222	291	38	1
223	291	38	1
194	292	38	1
220	292	38	1
221	292	38	1
223	292	38	2
232	292	38	1
236	292	38	1
239	292	38	1
196	293	38	1
197	293	38	1
198	293	38	2
200	293	38	1
204	293	38	1
205	293	38	1
218	293	38	1
223	293	38	1
224	293	38	1
231	293	38	1
237	293	38	1
239	293	38	1
210	294	38	1
213	294	38	1
242	294	38	1
204	295	38	1
220	295	38	2
225	295	38	1
232	295	38	1
234	295	38	1
238	295	38	1
244	295	38	1
200	296	38	1
201	296	38	1
228	296	38	1
234	296	38	1
235	296	38	1
195	297	38	1
201	297	38	2
219	297	38	2
220	297	38	1
230	297	38	1
232	297	38	1
234	297	38	1
244	297	38	1
225	298	38	1
228	298	38	1
240	298	38	1
243	298	38	1
204	299	38	1
239	299	38	1
242	299	38	2
243	299	38	1
204	300	38	1
234	300	38	1
228	301	38	1
234	301	38	1
239	302	38	1
227	303	38	2
229	303	38	1
229	304	38	1
246	304	38	2
227	305	38	1
229	305	38	3
232	305	38	1
241	305	38	1
239	306	38	1
246	306	38	1
223	307	38	1
224	307	38	1
226	307	38	1
244	307	38	1
240	308	38	1
241	308	38	1
220	309	38	1
243	309	38	1
222	310	38	1
224	310	38	1
225	310	38	1
228	310	38	1
233	310	38	1
217	311	38	1
225	311	38	1
226	311	38	1
235	311	38	1
227	312	38	1
239	312	38	1
241	312	38	1
217	313	38	1
221	313	38	1
234	313	38	2
217	314	38	1
238	314	38	2
240	314	38	2
241	314	38	1
242	314	38	1
211	315	38	1
213	315	38	1
214	315	38	2
236	315	38	1
237	315	38	1
236	316	38	1
238	316	38	1
230	317	38	1
236	317	38	1
237	317	38	1
242	317	38	1
220	318	38	1
218	319	38	1
234	319	38	1
233	320	38	1
220	322	38	1
219	323	38	1
217	268	39	2
192	270	39	1
194	270	39	1
218	271	39	1
189	273	39	1
212	275	39	1
204	277	39	1
195	278	39	1
220	278	39	1
206	279	39	1
215	280	39	1
221	280	39	3
204	281	39	1
212	282	39	1
214	282	39	1
191	283	39	1
203	284	39	1
206	284	39	1
207	284	39	1
191	285	39	2
199	285	39	1
196	286	39	1
199	286	39	1
187	287	39	1
189	289	39	1
190	289	39	1
192	290	39	1
210	290	39	1
211	290	39	1
225	291	39	1
197	292	39	1
199	292	39	1
213	292	39	1
221	292	39	1
225	292	39	1
232	292	39	2
234	292	39	1
239	292	39	1
240	292	39	1
