x	y	z	Regulation of gene expression in late stage (branching morphogenesis) pancreatic bud precursor cells
182	261	33	1
193	261	33	1
230	261	33	1
232	261	33	3
235	261	33	1
239	261	33	1
191	262	33	1
192	262	33	1
203	262	33	1
216	262	33	1
223	262	33	1
224	262	33	1
226	262	33	1
229	262	33	1
236	262	33	1
239	262	33	1
241	262	33	1
245	262	33	1
248	262	33	1
250	262	33	2
191	263	33	1
194	263	33	2
199	263	33	2
200	263	33	1
212	263	33	1
219	263	33	1
231	263	33	2
237	263	33	1
239	263	33	1
243	263	33	1
248	263	33	1
251	263	33	2
186	264	33	3
189	264	33	1
192	264	33	1
193	264	33	1
194	264	33	1
209	264	33	1
210	264	33	1
211	264	33	1
215	264	33	1
221	264	33	1
231	264	33	2
238	264	33	1
245	264	33	1
247	264	33	1
192	265	33	1
218	265	33	3
221	265	33	1
226	265	33	1
239	265	33	2
244	265	33	1
248	265	33	1
186	266	33	1
190	266	33	3
208	266	33	1
214	266	33	1
215	266	33	1
217	266	33	1
221	266	33	1
224	266	33	1
228	266	33	2
230	266	33	1
240	266	33	2
249	266	33	1
250	266	33	1
182	267	33	1
184	267	33	1
186	267	33	1
192	267	33	1
219	267	33	1
225	267	33	1
226	267	33	1
229	267	33	1
241	267	33	2
244	267	33	1
248	267	33	1
188	268	33	1
195	268	33	1
210	268	33	3
214	268	33	2
216	268	33	1
219	268	33	1
220	268	33	2
224	268	33	1
249	268	33	1
250	268	33	2
187	269	33	1
201	269	33	1
208	269	33	1
209	269	33	1
227	269	33	1
232	269	33	1
239	269	33	2
241	269	33	1
243	269	33	1
250	269	33	1
178	270	33	1
179	270	33	1
183	270	33	1
213	270	33	1
223	270	33	1
244	270	33	3
245	270	33	1
247	270	33	1
175	271	33	1
179	271	33	1
182	271	33	1
186	271	33	2
190	271	33	1
206	271	33	1
211	271	33	1
214	271	33	1
216	271	33	1
226	271	33	1
231	271	33	1
233	271	33	1
253	271	33	2
178	272	33	1
183	272	33	1
185	272	33	1
203	272	33	1
207	272	33	1
215	272	33	1
231	272	33	1
233	272	33	2
239	272	33	1
241	272	33	1
242	272	33	1
250	272	33	1
174	273	33	1
181	273	33	1
182	273	33	1
183	273	33	1
196	273	33	2
201	273	33	1
204	273	33	1
211	273	33	1
226	273	33	1
230	273	33	1
247	273	33	1
248	273	33	1
181	274	33	1
182	274	33	1
183	274	33	1
185	274	33	1
201	274	33	1
203	274	33	1
207	274	33	1
214	274	33	1
217	274	33	1
226	274	33	1
229	274	33	1
233	274	33	1
236	274	33	1
240	274	33	1
245	274	33	1
184	275	33	1
186	275	33	1
205	275	33	1
206	275	33	1
210	275	33	1
212	275	33	1
214	275	33	1
242	275	33	3
243	275	33	1
251	275	33	1
205	276	33	1
206	276	33	1
232	276	33	2
240	276	33	1
174	277	33	1
207	277	33	1
210	277	33	1
211	277	33	1
216	277	33	1
224	277	33	1
232	277	33	2
174	278	33	1
177	278	33	1
207	278	33	1
238	278	33	1
244	278	33	2
246	278	33	1
168	279	33	1
178	279	33	2
208	279	33	5
220	279	33	1
234	279	33	1
244	279	33	1
248	279	33	1
251	279	33	2
174	280	33	1
177	280	33	1
187	280	33	1
206	280	33	2
224	280	33	1
239	280	33	2
241	280	33	1
246	280	33	1
247	280	33	1
250	280	33	1
173	281	33	2
175	281	33	1
217	281	33	2
219	281	33	1
221	281	33	1
223	281	33	1
225	281	33	1
234	281	33	1
239	281	33	1
249	281	33	1
250	281	33	1
175	282	33	1
178	282	33	1
205	282	33	1
212	282	33	1
214	282	33	2
218	282	33	1
233	282	33	1
238	282	33	1
242	282	33	1
253	282	33	1
176	283	33	1
207	283	33	2
215	283	33	1
218	283	33	1
229	283	33	1
236	283	33	2
242	283	33	1
250	283	33	1
175	284	33	1
180	284	33	1
188	284	33	1
210	284	33	1
219	284	33	1
225	284	33	1
229	284	33	2
234	284	33	1
246	284	33	1
252	284	33	1
212	285	33	1
219	285	33	1
220	285	33	1
221	285	33	1
225	285	33	1
232	285	33	1
233	285	33	1
241	285	33	1
245	285	33	1
248	285	33	1
253	285	33	1
178	286	33	1
188	286	33	1
203	286	33	1
207	286	33	1
208	286	33	1
209	286	33	2
218	286	33	1
220	286	33	1
228	286	33	1
236	286	33	1
237	286	33	2
241.5	286.5	33.5	1
243	286	33	2
252	286	33	3
179	287	33	2
204	287	33	1
219	287	33	1
223	287	33	1
236	287	33	1
242	287	33	1
245	287	33	1
251	287	33	3
186	288	33	1
187	288	33	2
230	288	33	1
234	288	33	1
236	288	33	1
245	288	33	1
248	288	33	1
200	289	33	1
202	289	33	1
203	289	33	1
205	289	33	1
230	289	33	1
231	289	33	1
241.5	289.5	33.5	1
187	290	33	1
207	290	33	1
222	290	33	1
223	290	33	1
228	290	33	2
230	290	33	1
231	290	33	1
232	290	33	1
234	290	33	2
238	290	33	1
242	290	33	1
248	290	33	1
250	290	33	1
186	291	33	1
223	291	33	2
231	291	33	1
232	291	33	1
233	291	33	1
237	291	33	1
241	291	33	1
244	291	33	1
246	291	33	1
257	291	33	1
183	292	33	1
197	292	33	1
201	292	33	1
223	292	33	1
225	292	33	2
227	292	33	1
228	292	33	1
239	292	33	2
247	292	33	1
185	293	33	2
220	293	33	1
229	293	33	1
230	293	33	1
233	293	33	1
247	293	33	1
254	293	33	1
223	294	33	2
229	294	33	1
238	294	33	1
197	295	33	1
198	295	33	1
220	295	33	1
229	295	33	1
232	295	33	1
233	295	33	2
235	295	33	1
248	295	33	1
180	296	33	1
222	296	33	1
225	296	33	1
228	296	33	1
229	296	33	1
231	296	33	1
233	296	33	2
237	296	33	1
241	296	33	2
243	296	33	2
195	297	33	1
198	297	33	1
202	297	33	1
223	297	33	1
226	297	33	1
227	297	33	1
231	297	33	1
235	297	33	2
246	297	33	1
182	298	33	1
195	298	33	1
220	298	33	1
226	298	33	1
228	298	33	1
240	298	33	1
241	298	33	1
243	298	33	2
245	298	33	1
248	298	33	1
195	299	33	1
196	299	33	1
201	299	33	1
222	299	33	1
232	299	33	2
234	299	33	1
235	299	33	1
245	299	33	1
196	300	33	2
225	300	33	1
226	300	33	1
227	300	33	2
229	300	33	1
235	300	33	1
244	300	33	1
246	300	33	1
227	301	33	1
238	301	33	1
199	302	33	1
225	302	33	1
226	302	33	1
227	302	33	1
228	302	33	1
231	302	33	1
240	302	33	1
232	303	33	2
241	303	33	2
242	303	33	2
243	303	33	1
206	304	33	1
223	304	33	1
229	304	33	1
235	304	33	1
236	304	33	1
239	304	33	1
225	305	33	1
237	305	33	1
223	306	33	1
230	306	33	2
231	306	33	1
201	307	33	2
223	307	33	1
234	307	33	1
222	308	33	1
235	308	33	1
240	308	33	2
226	309	33	1
217	310	33	1
233	310	33	1
234	310	33	1
239	310	33	1
236	311	33	1
225	312	33	1
231	312	33	1
232	312	33	1
229	313	33	2
234	313	33	1
236	313	33	1
230	318	33	1
226	250	34	1
229	252	34	1
226	253	34	1
217	254	34	1
231	254	34	1
233	254	34	1
241	254	34	1
220	255	34	1
225	255	34	1
226	256	34	2
227	256	34	1
237	256	34	1
210	257	34	1
216	257	34	1
242	257	34	1
219	258	34	1
222	258	34	1
235	258	34	1
226	259	34	1
231	259	34	1
234	259	34	1
238	259	34	2
241	259	34	1
242	259	34	1
192	260	34	1
217	260	34	1
220	260	34	1
223	260	34	1
224	260	34	1
226	260	34	1
228	260	34	1
230	260	34	1
237	260	34	1
240	260	34	1
208	261	34	1
215	261	34	1
222	261	34	1
230	261	34	1
240	261	34	1
224	262	34	1
228	262	34	1
243	262	34	1
250	262	34	1
206	263	34	2
210	263	34	1
213	263	34	1
217	263	34	1
228	263	34	1
231	263	34	1
237	263	34	1
238	263	34	1
240	263	34	1
250	263	34	1
252	263	34	1
186	264	34	1
193	264	34	1
202	264	34	1
206	264	34	1
209	264	34	1
210	264	34	1
220	264	34	1
227	264	34	1
228	264	34	1
235	264	34	1
237	264	34	1
239	264	34	1
243	264	34	1
244	264	34	1
247	264	34	1
188	265	34	1
205	265	34	2
220	265	34	2
222	265	34	1
229	265	34	1
232	265	34	1
239	265	34	1
243	265	34	1
245	265	34	1
175	266	34	2
184	266	34	2
186	266	34	2
193	266	34	1
195	266	34	1
196	266	34	1
204	266	34	1
208	266	34	2
220	266	34	1
235	266	34	1
238	266	34	1
240	266	34	1
243	266	34	2
244	266	34	1
246	266	34	1
182	267	34	1
186	267	34	1
188	267	34	1
191	267	34	1
209	267	34	1
210	267	34	1
223	267	34	1
249	267	34	1
191	268	34	1
193	268	34	1
207	268	34	2
210	268	34	1
214	268	34	1
220	268	34	1
221	268	34	1
227	268	34	1
233	268	34	1
240	268	34	2
242	268	34	2
244	268	34	1
184	269	34	1
185	269	34	1
193	269	34	1
204	269	34	1
208	269	34	1
210	269	34	1
213	269	34	1
215	269	34	1
231	269	34	1
244	269	34	1
248	269	34	1
250	269	34	1
251	269	34	1
252	269	34	1
254	269	34	3
180	270	34	2
186	270	34	1
189	270	34	1
194	270	34	1
197	270	34	1
199	270	34	1
203	270	34	3
206	270	34	1
221	270	34	2
228	270	34	1
231	270	34	1
242	270	34	1
251	270	34	1
182	271	34	1
201	271	34	1
212	271	34	1
215	271	34	2
218	271	34	1
220	271	34	2
231	271	34	1
239	271	34	1
240	271	34	1
242	271	34	1
244	271	34	1
245	271	34	2
249	271	34	1
182	272	34	1
184	272	34	1
203	272	34	1
205	272	34	2
206	272	34	1
212	272	34	1
213	272	34	1
214	272	34	1
216	272	34	1
228	272	34	2
235	272	34	1
236	272	34	1
238	272	34	1
241	272	34	1
173	273	34	1
186	273	34	1
188	273	34	2
205	273	34	1
207	273	34	2
208	273	34	1
212	273	34	1
230	273	34	1
245	273	34	1
176	274	34	1
178	274	34	1
179	274	34	1
182	274	34	1
185	274	34	2
187	274	34	1
207	274	34	2
235	274	34	2
246	274	34	1
185	275	34	1
189	275	34	1
201	275	34	1
207	275	34	1
208	275	34	1
239	275	34	2
175	276	34	1
184	276	34	1
210	276	34	1
235	276	34	1
241	276	34	1
184	277	34	2
189	277	34	2
244	277	34	1
178	278	34	2
190	278	34	1
208	278	34	1
231	278	34	1
236	278	34	1
203	279	34	1
204	279	34	1
214	279	34	1
217	279	34	1
244	279	34	1
247	279	34	1
175	280	34	1
208	280	34	1
236	280	34	1
189	281	34	1
202	281	34	1
204	281	34	1
209	281	34	1
226	281	34	1
248	281	34	1
187	282	34	1
210	282	34	1
211	282	34	1
212	282	34	1
213	282	34	1
226	282	34	2
251	282	34	1
175	283	34	1
179	283	34	1
181	283	34	1
231	283	34	1
249	283	34	1
184	284	34	1
208	284	34	1
211	284	34	1
215	284	34	1
220	284	34	1
222	284	34	1
225	284	34	1
235	284	34	1
236	284	34	1
238	284	34	1
247	284	34	1
248	284	34	2
185	285	34	1
187	285	34	1
204	285	34	1
206	285	34	1
208	285	34	1
210	285	34	1
218	285	34	1
223	285	34	1
226	285	34	1
231	285	34	1
238	285	34	1
240	285	34	1
190	286	34	1
209	286	34	1
228	286	34	1
246	286	34	1
225	287	34	1
227	287	34	1
229	287	34	1
234	287	34	1
235	287	34	1
239	287	34	1
241	287	34	1
247	287	34	1
187	288	34	1
199	288	34	1
201	288	34	1
204	288	34	1
206	288	34	2
209	288	34	1
223	288	34	1
226	288	34	1
230	288	34	1
233	288	34	1
239	288	34	2
175	289	34	1
199	289	34	1
202	289	34	1
233	289	34	2
238	289	34	1
245	289	34	1
249	289	34	1
185	290	34	1
198	290	34	1
220	290	34	1
225	290	34	1
230	290	34	1
232	290	34	1
239	290	34	1
240	290	34	1
246	290	34	1
202	291	34	1
221	291	34	1
223	291	34	2
224	291	34	1
229	291	34	2
232	291	34	1
235	291	34	1
239	291	34	1
242	291	34	1
250	291	34	1
202	292	34	1
221	292	34	1
222	292	34	1
225	292	34	2
227	292	34	1
230	292	34	1
222	293	34	2
223	293	34	1
229	293	34	1
231	293	34	1
242	293	34	1
248	293	34	2
251	293	34	1
182	294	34	3
183	294	34	1
195	294	34	1
220	294	34	1
223	294	34	1
224	294	34	1
236	294	34	3
192	295	34	1
204	295	34	1
228	295	34	1
231	295	34	1
232	295	34	1
240	295	34	1
183	296	34	1
191	296	34	1
200	296	34	1
201	296	34	1
202	296	34	1
225	296	34	1
226	296	34	1
234	296	34	1
237	296	34	1
239	296	34	1
242	296	34	2
243	296	34	1
194	297	34	1
196	297	34	1
220	297	34	1
223	297	34	1
229	297	34	1
234	297	34	2
238	297	34	1
196	298	34	1
203	298	34	1
220	298	34	1
223	298	34	2
233	298	34	1
234	298	34	1
237	298	34	1
242	298	34	1
244	298	34	1
246	298	34	1
251	298	34	1
197	299	34	1
207	299	34	1
236	299	34	1
241	299	34	1
242	299	34	1
245	299	34	1
225	300	34	1
226	300	34	1
233	300	34	1
241	300	34	1
246	300	34	1
240	301	34	1
223	302	34	1
226	302	34	1
239	302	34	1
226	303	34	1
227	303	34	1
228	303	34	1
229	303	34	1
235	303	34	1
237	303	34	1
239	303	34	1
240	303	34	1
241	303	34	1
243	303	34	1
245	303	34	1
226	304	34	3
230	304	34	1
233	304	34	1
222	305	34	1
236	305	34	1
237	305	34	1
223	306	34	1
228	306	34	1
233	306	34	1
224	307	34	1
235	307	34	1
241	307	34	1
243	307	34	1
227	308	34	1
229	308	34	1
233	308	34	1
239	308	34	1
242	308	34	1
221	309	34	1
235	309	34	1
242	309	34	2
221	310	34	2
227	310	34	1
237	310	34	1
238	310	34	1
228	311	34	1
230	311	34	2
231	311	34	1
224	312	34	1
235	312	34	1
237	312	34	1
212	313	34	1
234	314	34	1
227	315	34	1
226	316	34	1
232	316	34	1
233	316	34	1
231	317	34	1
232	317	34	1
211	318	34	1
235	318	34	1
228	250	35	1
226	251	35	1
228	251	35	1
226	252	35	1
223	253	35	1
232	253	35	1
221	254	35	1
225	254	35	1
231	254	35	1
240	254	35	1
218	255	35	1
222	255	35	1
224	255	35	2
241	256	35	1
216	257	35	1
218	257	35	1
224	257	35	1
218	258	35	1
227	258	35	1
232	258	35	1
240	258	35	1
244	258	35	1
182	259	35	1
217	259	35	1
223	259	35	1
224	259	35	1
225	259	35	2
227	259	35	1
244	259	35	1
190	260	35	1
191	260	35	1
221	260	35	2
222	260	35	1
227	260	35	1
229	260	35	1
233	260	35	1
234	260	35	1
235	260	35	1
239	260	35	1
240	260	35	1
244	260	35	2
188	261	35	1
193	261	35	1
212	261	35	1
216	261	35	1
220	261	35	1
223	261	35	1
227	261	35	1
229	261	35	1
234	261	35	2
235	261	35	1
237	261	35	1
240	261	35	1
241	261	35	1
242	261	35	1
243	261	35	1
246	261	35	1
203	262	35	1
206	262	35	1
213	262	35	2
221	262	35	1
224	262	35	1
230	262	35	1
245	262	35	2
248	262	35	1
190	263	35	1
191	263	35	1
192	263	35	1
196	263	35	2
209	263	35	1
210	263	35	1
216	263	35	2
217	263	35	1
226	263	35	2
230	263	35	1
234	263	35	1
236	263	35	1
237	263	35	1
245	263	35	1
246	263	35	1
248	263	35	1
250	263	35	1
191	264	35	1
192	264	35	1
200	264	35	1
209	264	35	2
214	264	35	1
225	264	35	1
234	264	35	1
243	264	35	2
250	264	35	1
188	265	35	1
189	265	35	1
190	265	35	1
194	265	35	2
204	265	35	1
211	265	35	2
217	265	35	1
232	265	35	1
233	265	35	1
247	265	35	1
249	265	35	1
178	266	35	2
183	266	35	1
186	266	35	1
196	266	35	1
205	266	35	2
208	266	35	1
209	266	35	1
210	266	35	2
211	266	35	1
220	266	35	1
224	266	35	1
226	266	35	1
228	266	35	1
229	266	35	1
230	266	35	1
233	266	35	1
241	266	35	1
189	267	35	1
190	267	35	2
205	267	35	1
207	267	35	1
215	267	35	1
220	267	35	1
233	267	35	1
248	267	35	1
177	268	35	1
185	268	35	1
192	268	35	1
193	268	35	1
196	268	35	2
202	268	35	1
206	268	35	1
213	268	35	1
216	268	35	3
222	268	35	2
233	268	35	1
234	268	35	1
239	268	35	1
241	268	35	2
246	268	35	1
248	268	35	1
174	269	35	1
185	269	35	1
186	269	35	1
194	269	35	1
201	269	35	1
210	269	35	2
218	269	35	1
234	269	35	1
240	269	35	2
246	269	35	1
248	269	35	1
186	270	35	1
188	270	35	2
190	270	35	1
198	270	35	1
199	270	35	1
210	270	35	1
211	270	35	1
218	270	35	1
221	270	35	1
227	270	35	1
236	270	35	1
237	270	35	2
239	270	35	1
246	270	35	1
247	270	35	1
248	270	35	1
178	271	35	2
179	271	35	2
180	271	35	1
187	271	35	1
195	271	35	1
196	271	35	1
205	271	35	1
206	271	35	2
207	271	35	1
217	271	35	1
245	271	35	1
249	271	35	1
176	272	35	1
179	272	35	1
184	272	35	1
189	272	35	1
197	272	35	1
201	272	35	1
202	272	35	1
207	272	35	1
210	272	35	2
215	272	35	1
231	272	35	1
246	272	35	1
173	273	35	1
178	273	35	1
182	273	35	1
231	273	35	1
232	273	35	1
235	273	35	1
245	273	35	1
179	274	35	1
187	274	35	1
213	274	35	1
218	274	35	1
223	274	35	1
235	274	35	2
239	274	35	1
243	274	35	1
245	274	35	1
250	274	35	1
184	275	35	1
185	275	35	2
191	275	35	1
210	275	35	1
218	275	35	1
237	275	35	3
238	275	35	1
245	275	35	1
177	276	35	1
187	276	35	1
188	276	35	1
206	276	35	1
218	276	35	1
232	276	35	1
244	276	35	1
248	276	35	1
178	277	35	2
183	277	35	1
187	277	35	1
188	277	35	1
205	277	35	1
206	277	35	1
208	277	35	1
210	277	35	1
220	277	35	1
224	277	35	1
230	277	35	1
234	277	35	1
241	277	35	1
187	278	35	1
190	278	35	1
195	278	35	1
215	278	35	1
216	278	35	1
221	278	35	1
230	278	35	1
235	278	35	1
243	278	35	1
247	278	35	1
203	279	35	1
205	279	35	1
209	279	35	1
211	279	35	1
212	279	35	1
214	279	35	2
221	279	35	1
234	279	35	1
245	279	35	1
246	279	35	1
174	280	35	1
175	280	35	1
205	280	35	1
207	280	35	1
208	280	35	1
220	280	35	1
221	280	35	1
232	280	35	1
245	280	35	1
207	281	35	1
210	281	35	1
211	281	35	1
219	281	35	1
221	281	35	1
239	281	35	1
248	281	35	3
173	282	35	1
187	282	35	1
190	282	35	1
205	282	35	1
209	282	35	1
221	282	35	2
223	282	35	1
224	282	35	1
229	282	35	1
232	282	35	1
242	282	35	1
181	283	35	1
187	283	35	1
205	283	35	1
210	283	35	1
214	283	35	3
216	283	35	1
218	283	35	1
227	283	35	2
232	283	35	1
238	283	35	1
244	283	35	2
206	284	35	1
207	284	35	1
215	284	35	1
219	284	35	1
222	284	35	1
225	284	35	1
232	284	35	1
233	284	35	1
234	284	35	1
243	284	35	1
248	284	35	1
178	285	35	1
180	285	35	1
187	285	35	2
198	285	35	1
221	285	35	1
229	285	35	1
232	285	35	1
234	285	35	1
241	285	35	1
243	285	35	2
185	286	35	1
200	286	35	1
207	286	35	1
209	286	35	1
219	286	35	1
221	286	35	1
224	286	35	1
233	286	35	1
234	286	35	1
238	286	35	1
244	286	35	1
185	287	35	1
186	287	35	1
187	287	35	1
189	287	35	1
194	287	35	1
196	287	35	1
198	287	35	1
202	287	35	2
204	287	35	1
219	287	35	1
230	287	35	1
236	287	35	1
239	287	35	1
246	287	35	1
185	288	35	1
196	288	35	1
199	288	35	1
223	288	35	1
228	288	35	1
174	289	35	1
185	289	35	1
190	289	35	1
195	289	35	1
200	289	35	1
207	289	35	1
220	289	35	1
222	289	35	1
235	289	35	1
238	289	35	1
241	289	35	1
248	289	35	1
250	289	35	1
195	290	35	1
197	290	35	1
198	290	35	1
204	290	35	1
205	290	35	1
222	290	35	1
223	290	35	2
225	290	35	1
231	290	35	1
234	290	35	1
238	290	35	1
241	290	35	1
245	290	35	1
185	291	35	1
191	291	35	1
198	291	35	1
204	291	35	2
231	291	35	1
234	291	35	1
239	291	35	1
241	291	35	1
242	291	35	1
188	292	35	2
198	292	35	1
201	292	35	1
233	292	35	1
248	292	35	1
182	293	35	2
195	293	35	2
203	293	35	1
204	293	35	1
218	293	35	3
229	293	35	1
231	293	35	1
234	293	35	1
236	293	35	1
242	293	35	2
246	293	35	1
183	294	35	1
188	294	35	1
190	294	35	1
201	294	35	1
218	294	35	1
220	294	35	2
244	294	35	1
181	295	35	1
184	295	35	1
193	295	35	1
224	295	35	1
241	295	35	1
249	295	35	1
181	296	35	2
182	296	35	1
198	296	35	1
204	296	35	1
221	296	35	1
228	296	35	1
237	296	35	1
238	296	35	1
242	296	35	1
245	296	35	1
237	297	35	1
238	297	35	1
243	297	35	2
247	297	35	2
194	298	35	2
197	298	35	1
203	298	35	1
219	298	35	1
222	298	35	1
234	298	35	1
202	299	35	1
235	299	35	1
240	299	35	1
241	299	35	1
245	299	35	1
194	300	35	1
195	300	35	2
225	300	35	1
226	300	35	1
227	300	35	2
228	300	35	1
239	300	35	1
196	301	35	1
224	301	35	2
227	301	35	1
229	301	35	1
233	301	35	1
235	301	35	1
237	301	35	1
200	302	35	2
222	302	35	1
223	302	35	1
225	302	35	1
228	302	35	1
233	302	35	1
234	302	35	1
199	303	35	1
229	303	35	1
230	303	35	1
236	303	35	1
223	304	35	1
228	304	35	2
234	304	35	2
241	304	35	1
244	304	35	1
222	305	35	1
242	305	35	1
220	306	35	1
225	306	35	1
227	306	35	1
230	306	35	1
231	306	35	1
233	306	35	1
235	306	35	1
240	306	35	1
226	307	35	1
236	307	35	1
220	308	35	1
224	308	35	1
228	308	35	1
229	308	35	1
237	308	35	2
241	308	35	1
228	309	35	1
229	309	35	1
235	309	35	1
231	310	35	2
234	310	35	1
238	310	35	1
224	311	35	1
228	311	35	1
234	311	35	1
238	311	35	1
240	311	35	1
225	312	35	1
234	312	35	1
242	312	35	1
232	313	35	2
234	313	35	1
235	313	35	1
237	313	35	1
240	313	35	1
241	313	35	1
228	314	35	1
236	314	35	2
230	315	35	2
232	316	35	1
234	317	35	1
239	317	35	1
237	318	35	1
232	319	35	1
222	253	36	1
225	253	36	2
228	253	36	1
229	254	36	1
225	256	36	2
216	257	36	2
219	257	36	1
227	257	36	1
228	257	36	1
223	258	36	1
226	258	36	1
228	258	36	1
229	258	36	1
232	258	36	1
220	259	36	1
221	259	36	2
233	259	36	1
212	260	36	2
225	260	36	1
230	260	36	2
223	261	36	1
228	261	36	1
230	261	36	1
234	261	36	1
190	262	36	1
212	262	36	1
215	262	36	1
228	262	36	1
231	262	36	1
238	262	36	1
240	262	36	1
242	262	36	1
245	262	36	1
216	263	36	1
225	263	36	1
227	263	36	2
229	263	36	2
234	263	36	2
235	263	36	1
236	263	36	1
186	264	36	1
191	264	36	2
206	264	36	1
209	264	36	1
222	264	36	1
234	264	36	1
240	264	36	1
242	264	36	1
188	265	36	1
189	265	36	1
222	265	36	1
230	265	36	1
232	265	36	1
235	265	36	1
237	265	36	1
248	265	36	1
191	266	36	2
208	266	36	1
222	266	36	1
243	266	36	1
244	266	36	1
186	267	36	1
192	267	36	1
193	267	36	2
196	267	36	1
202	267	36	1
211	267	36	1
221	267	36	1
242	267	36	2
193	268	36	1
205	268	36	1
211	268	36	1
213	268	36	1
234	268	36	1
243	268	36	1
247	268	36	1
211	269	36	1
229	269	36	1
248	269	36	1
172	270	36	1
187	270	36	1
188	270	36	3
203	270	36	1
212	270	36	1
217	270	36	1
221	270	36	2
232	270	36	1
237	270	36	1
238	270	36	2
240	270	36	4
246	270	36	1
181	271	36	1
193	271	36	1
207	271	36	1
208	271	36	1
212	271	36	1
215	271	36	1
216	271	36	2
238	271	36	1
239	271	36	1
177	272	36	2
179	272	36	1
211	272	36	1
215	272	36	1
230	272	36	1
232	272	36	1
233	272	36	1
204	273	36	1
235	273	36	1
238	273	36	1
188	274	36	1
203	274	36	2
204	274	36	1
206	274	36	1
210	274	36	1
211	274	36	1
213	274	36	1
217	274	36	3
221	274	36	1
240	274	36	1
205	275	36	1
206	275	36	1
207	275	36	2
214	275	36	1
243	275	36	1
206	276	36	1
212	276	36	2
216	276	36	2
241	276	36	1
175	277	36	1
207	277	36	1
213	277	36	1
215	277	36	1
207	278	36	1
208	278	36	1
213	278	36	1
218	278	36	1
219	278	36	1
239	278	36	1
212	279	36	1
220	279	36	2
234	279	36	1
213	280	36	1
219	280	36	1
226	280	36	1
173	281	36	1
206	281	36	1
212	281	36	1
221	281	36	1
230	281	36	1
190	282	36	1
206	282	36	2
215	282	36	2
187	283	36	1
189	283	36	1
202	283	36	1
207	283	36	1
209	283	36	1
214	283	36	2
222	283	36	1
227	283	36	1
230	283	36	1
231	283	36	2
240	283	36	3
176	284	36	1
203	284	36	1
206	284	36	2
215	284	36	1
221	284	36	1
200	285	36	1
207	285	36	1
221	285	36	1
231	285	36	1
238	285	36	1
243	285	36	1
247	285	36	2
187	286	36	1
188	286	36	1
189	286	36	1
193	286	36	1
200	286	36	1
202	286	36	1
204	286	36	1
205	286	36	1
208	286	36	1
216	286	36	1
222	286	36	1
224	286	36	1
238	286	36	1
240	286	36	1
242	286	36	1
191	287	36	1
202	287	36	1
221	287	36	1
224	287	36	2
225	287	36	1
226	287	36	1
227	287	36	1
231	287	36	1
236	287	36	1
239	287	36	1
243	287	36	1
244	287	36	1
176	288	36	1
184	288	36	1
186	288	36	1
194	288	36	1
202	288	36	2
206	288	36	1
223	288	36	2
234	288	36	1
184	289	36	1
187	289	36	1
196	289	36	1
203	289	36	1
206	289	36	1
217	289	36	1
223	289	36	1
235	289	36	1
242	289	36	1
244	289	36	1
185	290	36	1
187	290	36	1
223	290	36	1
225	290	36	1
226	290	36	1
234	290	36	1
243	290	36	1
247	290	36	1
184	291	36	1
201	291	36	1
233	291	36	1
245	291	36	1
189	292	36	1
200	292	36	1
206	292	36	1
208	292	36	1
227	292	36	1
230	292	36	2
232	292	36	1
238	292	36	1
244	292	36	1
245	292	36	1
201	293	36	2
202	293	36	1
205	293	36	1
223	293	36	2
228	293	36	1
235	293	36	1
239	293	36	1
241	293	36	1
182	294	36	1
198	294	36	2
202	294	36	1
204	294	36	2
223	294	36	2
224	294	36	1
227	294	36	1
228	294	36	1
229	294	36	2
232	294	36	2
235	294	36	1
198	295	36	1
199	295	36	1
242	295	36	1
245	295	36	1
199	296	36	1
227	296	36	1
229	296	36	1
231	296	36	1
237	296	36	1
241	296	36	1
195	297	36	2
199	297	36	1
232	297	36	1
235	297	36	1
236	297	36	1
241	297	36	1
201	298	36	1
205	298	36	1
230	298	36	1
233	298	36	1
239	299	36	1
241	299	36	1
226	300	36	1
230	300	36	1
233	300	36	1
237	300	36	1
240	300	36	1
198	301	36	2
223	301	36	1
228	301	36	1
230	301	36	1
233	301	36	1
235	301	36	1
236	301	36	1
243	301	36	1
245	301	36	1
235	302	36	1
225	303	36	2
231	303	36	1
235	303	36	1
236	303	36	1
241	303	36	1
225	304	36	1
230	304	36	1
234	305	36	1
242	305	36	1
224	306	36	1
244	306	36	2
194	307	36	1
227	307	36	1
234	307	36	1
235	307	36	1
243	307	36	1
225	308	36	1
227	308	36	1
243	308	36	1
224	309	36	1
225	309	36	1
236	309	36	1
242	309	36	1
222	310	36	1
227	310	36	1
229	310	36	1
234	310	36	1
236	310	36	1
240	310	36	1
215	311	36	2
220	311	36	1
221	311	36	1
222	311	36	1
228	311	36	1
229	311	36	1
236	311	36	2
238	311	36	1
218	312	36	1
230	312	36	1
231	312	36	1
216	313	36	1
217	313	36	3
226	313	36	1
227	313	36	1
235	314	36	1
238	314	36	1
242	314	36	1
220	315	36	1
233	315	36	1
238	315	36	1
232	316	36	1
238	316	36	2
242	316	36	2
230	318	36	1
236	318	36	1
231	319	36	1
227	259	37	1
228	259	37	1
224	260	37	1
227	260	37	1
235	260	37	1
242	260	37	1
226	261	37	1
228	261	37	1
229	261	37	1
230	261	37	1
220	262	37	1
230	262	37	1
236	264	37	1
215	265	37	1
228	265	37	1
246	265	37	1
193	266	37	1
194	266	37	1
243	266	37	1
191	267	37	1
