x	y	z	Cholesterol biosynthesis
207	278	31	1
208	278	31	1
224	278	31	1
236	278	31	1
238	278	31	1
240	278	31	1
244	278	31	1
246	278	31	1
178	279	31	1
206	279	31	2
207	279	31	2
208	279	31	1
219	279	31	1
234	279	31	1
236	279	31	3
237	279	31	1
238	279	31	1
246	279	31	1
247	279	31	1
253	279	31	1
205	280	31	1
208	280	31	1
219	280	31	1
220	280	31	1
235	280	31	1
236	280	31	2
237	280	31	2
238	280	31	2
241	280	31	2
179	281	31	1
220	281	31	1
222	281	31	1
224	281	31	1
233	281	31	1
234	281	31	1
237	281	31	2
241	281	31	1
243	281	31	1
245	281	31	1
250	281	31	1
175	282	31	2
178	282	31	1
180	282	31	1
219	282	31	1
225	282	31	1
234	282	31	1
238	282	31	1
240	282	31	1
241	282	31	1
244	282	31	1
247	282	31	2
249	282	31	1
253	282	31	1
254	282	31	1
176	283	31	2
181	283	31	1
184	283	31	1
221	283	31	1
231	283	31	1
233	283	31	3
234	283	31	2
235	283	31	1
239	283	31	1
242	283	31	1
251	283	31	1
180	284	31	1
212	284	31	1
220	284	31	1
237	284	31	1
254	284	31	1
178	285	31	1
179	285	31	1
206	285	31	2
223	285	31	1
224	285	31	2
225	285	31	1
226	285	31	1
231	285	31	1
233	285	31	2
234	285	31	1
236	285	31	1
243	285	31	1
247	285	31	2
178	286	31	1
180	286	31	3
219	286	31	2
221	286	31	1
225	286	31	1
229	286	31	2
231	286	31	1
240	286	31	1
246	286	31	1
249	286	31	1
187	287	31	2
223	287	31	1
224	287	31	2
227	287	31	2
228	287	31	1
231	287	31	1
236	287	31	1
240	287	31	1
244	287	31	1
248	287	31	1
252	287	31	2
255	287	31	1
186	288	31	1
220	288	31	1
225	288	31	1
233	288	31	1
244	288	31	1
245	288	31	1
251	288	31	1
200	289	31	1
205	289	31	2
226	289	31	2
227	289	31	1
228	289	31	1
232	289	31	2
233	289	31	1
237	289	31	1
238	289	31	1
241	289	31	3
243	289	31	1
244	289	31	2
200	290	31	1
225	290	31	1
226	290	31	1
227	290	31	1
232	290	31	2
237	290	31	1
239	290	31	1
241	290	31	2
242	290	31	1
246	290	31	1
248	290	31	1
200	291	31	1
227	291	31	1
238	291	31	1
240	291	31	1
242	291	31	2
247	291	31	1
248	291	31	1
249	291	31	1
254	291	31	1
255	291	31	1
198	292	31	1
221	292	31	1
227	292	31	1
232	292	31	1
235	292	31	1
236	292	31	1
243	292	31	1
250	292	31	1
251	292	31	1
253	292	31	1
257	292	31	1
198	293	31	2
221	293	31	1
225	293	31	2
230	293	31	1
232	293	31	1
236	293	31	1
242	293	31	1
253	293	31	1
224	294	31	1
225	294	31	2
235	294	31	1
237	294	31	1
240	294	31	1
252	294	31	1
253	294	31	1
202	295	31	1
220	295	31	1
226	295	31	1
232	295	31	1
240	295	31	1
242	295	31	1
243	295	31	1
247	295	31	1
199	296	31	1
200	296	31	2
224	296	31	1
229	296	31	1
231	296	31	1
236	296	31	1
243	296	31	1
246	296	31	1
248	296	31	2
250	296	31	1
252	296	31	1
223	297	31	1
227	297	31	1
235	297	31	2
236	297	31	1
239	297	31	1
242	297	31	1
252	297	31	1
224	298	31	2
226	298	31	1
237	298	31	1
240	298	31	1
249	298	31	2
250	298	31	1
224	299	31	2
229	299	31	1
230	299	31	1
236	299	31	1
237	299	31	3
240	299	31	1
245	299	31	1
247	299	31	1
218	300	31	1
225	300	31	1
226	300	31	1
228	300	31	1
229	300	31	1
230	300	31	2
231	300	31	1
232	300	31	2
236	300	31	1
244	300	31	1
224	301	31	1
225	301	31	1
228	301	31	2
229	301	31	2
230	301	31	1
232	301	31	1
233	301	31	1
234	301	31	1
237	301	31	1
241	301	31	1
247	301	31	1
248	301	31	1
220	302	31	1
224	302	31	1
235	302	31	3
242	302	31	1
243	302	31	1
246	302	31	2
247	302	31	1
248	302	31	1
223	303	31	1
234	303	31	1
237	303	31	1
239	303	31	1
242	303	31	1
243	303	31	1
232	304	31	2
237	304	31	1
225	305	31	1
234	305	31	1
240	305	31	1
236	306	31	4
234	307	31	1
226	250	32	1
215	251	32	1
229	251	32	1
226	252	32	1
227	252	32	1
235	252	32	2
215	253	32	1
221	253	32	1
224	253	32	1
225	253	32	1
227	253	32	1
237	253	32	1
240	253	32	3
215	254	32	1
226	254	32	2
227	254	32	1
230	254	32	1
235	254	32	2
188	255	32	2
214	255	32	1
221	255	32	1
226	255	32	1
232	255	32	3
234	255	32	1
237	255	32	2
238	255	32	1
232	256	32	1
242	256	32	1
193	257	32	1
203	257	32	1
210	257	32	1
240	257	32	1
182	258	32	2
190	258	32	1
193	258	32	1
207	258	32	1
213	258	32	1
216	258	32	1
219	258	32	1
230	258	32	1
240	258	32	1
191	259	32	1
201	259	32	1
215	259	32	3
216	259	32	2
217	259	32	1
231	259	32	1
234	259	32	2
237	259	32	1
242	259	32	1
182	260	32	1
218	260	32	1
220	260	32	2
235	260	32	1
237	260	32	1
238	260	32	1
239	260	32	1
243	260	32	1
244	260	32	2
245	260	32	1
248	260	32	1
186	261	32	1
195	261	32	1
210	261	32	2
212	261	32	1
215	261	32	1
217	261	32	1
218	261	32	2
229	261	32	1
237	261	32	1
238	261	32	2
242	261	32	2
244	261	32	1
197	262	32	1
207	262	32	1
216	262	32	1
227	262	32	1
230	262	32	1
240	262	32	1
242	262	32	1
243	262	32	1
244	262	32	2
248	262	32	1
250	262	32	1
189	263	32	2
200	263	32	1
204	263	32	1
208	263	32	1
212	263	32	3
213	263	32	1
221	263	32	2
225	263	32	2
226	263	32	1
227	263	32	1
233	263	32	3
237	263	32	2
241	263	32	1
246	263	32	1
249	263	32	2
193	264	32	1
194	264	32	2
199	264	32	1
200	264	32	1
221	264	32	1
222	264	32	1
223	264	32	1
230	264	32	2
231	264	32	1
245	264	32	1
184	265	32	1
188	265	32	1
192	265	32	1
194	265	32	2
196	265	32	1
206	265	32	2
212	265	32	1
213	265	32	1
216	265	32	2
217	265	32	1
220	265	32	1
221	265	32	1
222	265	32	1
226	265	32	1
229	265	32	2
230	265	32	1
233	265	32	1
244	265	32	1
249	265	32	1
251	265	32	1
195	266	32	1
196	266	32	2
212	266	32	2
214	266	32	1
216	266	32	1
220	266	32	2
224	266	32	1
230	266	32	2
232	266	32	1
235	266	32	2
236	266	32	1
237	266	32	1
240	266	32	1
249	266	32	1
252	266	32	1
183	267	32	1
188	267	32	2
194	267	32	2
205	267	32	2
208	267	32	1
209	267	32	1
215	267	32	1
219	267	32	1
221	267	32	1
222	267	32	2
225	267	32	2
229	267	32	1
230	267	32	1
237	267	32	1
238	267	32	1
239	267	32	1
246	267	32	1
247	267	32	1
248	267	32	1
186	268	32	1
194	268	32	1
211	268	32	2
213	268	32	1
215	268	32	1
225	268	32	1
239	268	32	1
243	268	32	1
252	268	32	1
175	269	32	1
196	269	32	1
210	269	32	4
211	269	32	1
214	269	32	1
233	269	32	1
241	269	32	1
242	269	32	1
245	269	32	1
250	269	32	1
252	269	32	1
172	270	32	1
174	270	32	1
180	270	32	1
184	270	32	1
200	270	32	1
201	270	32	1
216	270	32	1
224	270	32	1
227	270	32	1
239	270	32	1
248	270	32	1
249	270	32	1
175	271	32	1
182	271	32	2
183	271	32	2
188	271	32	1
207	271	32	2
208	271	32	1
214	271	32	1
227	271	32	1
228	271	32	2
231	271	32	1
233	271	32	1
237	271	32	1
238	271	32	1
246	271	32	1
249	271	32	1
251	271	32	1
175	272	32	1
176	272	32	1
181	272	32	2
183	272	32	2
186	272	32	3
201	272	32	1
203	272	32	1
206	272	32	1
208	272	32	2
212	272	32	1
213	272	32	2
216	272	32	1
225	272	32	1
227	272	32	1
230	272	32	1
234	272	32	1
239	272	32	1
246	272	32	1
248	272	32	2
249	272	32	1
174	273	32	1
182	273	32	1
183	273	32	1
185	273	32	3
186	273	32	1
208	273	32	1
209	273	32	2
212	273	32	1
228	273	32	1
234	273	32	1
238	273	32	1
239	273	32	1
243	273	32	1
246	273	32	1
249	273	32	1
250	273	32	2
254	273	32	2
174	274	32	1
183	274	32	1
206	274	32	1
208	274	32	1
213	274	32	1
214	274	32	1
215	274	32	1
233	274	32	2
234	274	32	1
211	275	32	1
214	275	32	1
215	275	32	1
216	275	32	1
226	275	32	2
237	275	32	1
238	275	32	1
249	275	32	1
252	275	32	1
204	276	32	2
215	276	32	1
236	276	32	1
238	276	32	1
249	276	32	1
175	277	32	1
176	277	32	1
204	277	32	1
205	277	32	2
216	277	32	1
232	277	32	1
237	277	32	1
238	277	32	2
241	277	32	1
245	277	32	1
247	277	32	2
248	277	32	1
177	278	32	1
204	278	32	1
206	278	32	1
220	278	32	3
224	278	32	1
236	278	32	1
239	278	32	1
240	278	32	2
243	278	32	2
245	278	32	2
250	278	32	1
207	279	32	2
214	279	32	1
236	279	32	1
237	279	32	2
240	279	32	1
243	279	32	3
244	279	32	2
250	279	32	1
173	280	32	3
174	280	32	1
180	280	32	1
208	280	32	2
229	280	32	1
237	280	32	1
240	280	32	1
245	280	32	1
249	280	32	1
173	281	32	1
175	281	32	1
176	281	32	1
182	281	32	1
217	281	32	1
220	281	32	1
221	281	32	2
222	281	32	1
226	281	32	1
233	281	32	1
237	281	32	2
239	281	32	1
240	281	32	1
241	281	32	1
246	281	32	1
252	281	32	1
254	281	32	1
175	282	32	1
179	282	32	1
187	282	32	1
204	282	32	1
221	282	32	1
222	282	32	1
240	282	32	1
241	282	32	2
242	282	32	1
244	282	32	2
246	282	32	1
248	282	32	1
250	282	32	1
251	282	32	1
181	283	32	1
207	283	32	1
222	283	32	2
230	283	32	1
236	283	32	1
246	283	32	1
254	283	32	2
177	284	32	1
178	284	32	2
181	284	32	2
184	284	32	1
206	284	32	1
208	284	32	1
219	284	32	3
222	284	32	1
227	284	32	1
229	284	32	1
232	284	32	1
236	284	32	1
237	284	32	2
244	284	32	1
245	284	32	1
247	284	32	2
176	285	32	2
178	285	32	1
179	285	32	1
180	285	32	1
215	285	32	1
220	285	32	2
221	285	32	1
225	285	32	2
230	285	32	1
231	285	32	1
234	285	32	1
235	285	32	1
240	285	32	1
244	285	32	1
245	285	32	1
246	285	32	1
249	285	32	1
252	285	32	1
254	285	32	2
174	286	32	1
175	286	32	1
177	286	32	3
178	286	32	2
206	286	32	1
209	286	32	2
221	286	32	1
223	286	32	1
227	286	32	2
228	286	32	1
229	286	32	1
237	286	32	1
249	286	32	1
250	286	32	2
252	286	32	2
177	287	32	1
187	287	32	1
221	287	32	1
223	287	32	1
227	287	32	1
242	287	32	1
243	287	32	2
245	287	32	1
254	287	32	1
255	287	32	1
221	288	32	1
222	288	32	2
225	288	32	3
232	288	32	2
243	288	32	1
246	288	32	1
250	288	32	1
185	289	32	1
222	289	32	1
223	289	32	1
227	289	32	1
231	289	32	1
243	289	32	1
244	289	32	1
248	289	32	2
253	289	32	2
256	289	32	1
226	290	32	2
229	290	32	1
230	290	32	2
231	290	32	1
234	290	32	1
235	290	32	1
243	290	32	1
252	290	32	2
255	290	32	1
197	291	32	2
198	291	32	1
200	291	32	1
222	291	32	2
224	291	32	1
226	291	32	1
235	291	32	1
236	291	32	1
246	291	32	1
247	291	32	1
255	291	32	1
203	292	32	2
218	292	32	1
224	292	32	1
225	292	32	2
234	292	32	1
236.75	292.75	33	1
238	292	32	1
242	292	32	1
243	292	32	1
246	292	32	1
247	292	32	1
248	292	32	1
249	292	32	2
251	292	32	1
252	292	32	1
255	292	32	1
257	292	32	1
198	293	32	1
216	293	32	1
218	293	32	2
224	293	32	1
227	293	32	1
228	293	32	1
229	293	32	2
232	293	32	2
233	293	32	1
234	293	32	1
237	293	32	1
238	293	32	1
241	293	32	1
245	293	32	1
247	293	32	1
248	293	32	1
180	294	32	1
198	294	32	3
228	294	32	1
230	295	33	1
230	294	32	1
231	294	32	1
233	294	32	1
237	294	32	1
239	294	32	3
245	294	32	1
251	294	32	1
253	294	32	5
217	295	32	1
218	295	32	1
224	295	32	1
225	295	32	2
227	295	32	2
230	295	32	1
231	295	32	1
241	295	32	1
244	295	32	1
248	295	32	1
249	295	32	2
250	295	32	1
187	296	32	1
197	296	32	1
198	296	32	2
200	296	32	1
223	296	32	1
226	296	32	2
229	296	32	1
230	296	32	1
231	296	32	1
234	296	32	1
235	296	32	1
237	296	32	1
243	296	32	1
252	296	32	1
255	296	32	1
183	297	32	1
199	297	32	1
226	297	32	2
229	297	32	2
236	297	32	1
237	297	32	1
242	297	32	2
248	297	32	1
249	297	32	3
254	297	32	1
195	298	32	1
197	298	32	1
202	298	32	1
221	298	32	1
223	298	32	1
227	298	32	1
228	298	32	1
236	298	32	2
244	298	32	1
247	298	32	1
250	298	32	2
253	298	32	1
227	299	32	1
231	299	32	2
237	299	32	1
248	299	32	1
249	299	32	1
185	300	32	1
196	300	32	1
225	300	32	1
248	300	32	1
196	301	32	1
223	301	32	1
225	301	32	1
233	301	32	1
236	301	32	1
237	301	32	1
244	301	32	2
245	301	32	3
248	301	32	1
249	301	32	1
229	302	32	1
230	302	32	1
231	302	32	1
243	302	32	2
222	303	32	1
225	303	32	2
235	303	32	1
241	303	32	1
242	303	32	2
245	303	32	3
231	304	32	1
233	304	32	1
234	304	32	1
235	304	32	1
239	304	32	2
244	304	32	2
204	305	32	1
222	305	32	1
234	305	32	2
235	305	32	1
238	305	32	1
242	305	32	1
222	306	32	1
224	306	32	1
230	306	32	1
233	306	32	1
234	306	32	1
235	307	32	2
225	308	32	1
227	308	32	1
235	308	32	1
220	309	32	1
226	309	32	1
231	309	32	1
234	309	32	1
227	310	32	2
229	310	32	1
233	310	32	1
225	311	32	1
234	311	32	1
232	312	32	1
235	313	32	1
230	251	33	1
226	252	33	1
240	252	33	1
218	253	33	1
222	253	33	1
224	253	33	1
228	253	33	1
232	253	33	1
237	253	33	2
240	253	33	2
217	254	33	1
219	254	33	2
220	254	33	1
227	254	33	2
232	254	33	1
235	254	33	1
236	254	33	1
240	254	33	1
221	255	33	1
231	255	33	1
215	256	33	1
221	256	33	1
227	256	33	1
230	256	33	1
232	256	33	1
238	256	33	1
221	257	33	2
224	257	33	1
227	257	33	1
235	257	33	1
217	258	33	1
220	258	33	1
226	258	33	1
230	258	33	1
232	258	33	1
235	258	33	1
189	259	33	1
215	259	33	1
217	259	33	2
218	259	33	1
220	259	33	1
223	259	33	3
224	259	33	1
225	259	33	1
231	259	33	1
239	259	33	1
246	259	33	1
212	260	33	2
223	260	33	1
229	260	33	1
230	260	33	1
231	260	33	2
233	260	33	1
236	260	33	1
237	260	33	1
238	260	33	1
239	260	33	1
241	260	33	1
193	261	33	1
211	261	33	1
216	261	33	2
224	261	33	3
225	261	33	1
226	261	33	1
230	261	33	1
232	261	33	1
234	261	33	1
237	261	33	1
241	261	33	1
242	261	33	1
203	262	33	1
216	262	33	1
219	262	33	2
223	262	33	1
233	262	33	1
242	262	33	2
245	262	33	1
249	262	33	2
183	263	33	1
188	263	33	1
189	263	33	1
193	263	33	1
194	263	33	1
198	263	33	1
213	263	33	2
215	263	33	1
217	263	33	1
218	263	33	1
220	263	33	1
222	263	33	1
237	263	33	1
240	263	33	1
243	263	33	1
244	263	33	1
248	263	33	1
249	263	33	3
186	264	33	1
187	264	33	1
189	264	33	2
192	264	33	1
193	264	33	1
194	264	33	1
195	264	33	2
209	264	33	2
211	264	33	1
215	264	33	2
216	264	33	1
226	264	33	2
228	264	33	1
229	264	33	1
239	264	33	1
245	264	33	1
246	264	33	1
249	264	33	1
189	265	33	1
207	265	33	1
212	265	33	1
213	265	33	2
218	265	33	2
221	265	33	1
222	265	33	2
229	265	33	1
233	265	33	1
235	265	33	1
239	265	33	3
244	265	33	1
251	265	33	1
184	266	33	1
188	266	33	1
190	266	33	1
192	266	33	1
197	266	33	1
204	266	33	1
208	266	33	1
214	266	33	1
219	266	33	1
224	266	33	1
237	266	33	1
239	266	33	2
240	266	33	1
249	266	33	1
184	267	33	3
188	267	33	1
191	267	33	1
192	267	33	3
194	267	33	1
196	267	33	2
197	267	33	1
202	267	33	1
205	267	33	2
210	267	33	1
217	267	33	1
220	267	33	1
223	267	33	2
225	267	33	1
231	267	33	2
240	267	33	2
244	267	33	1
246	267	33	1
192	268	33	1
195	268	33	1
208	268	33	1
211	268	33	1
213	268	33	1
214	268	33	2
216	268	33	1
218	268	33	2
226	268	33	1
235	268	33	1
240	268	33	1
245	268	33	1
250	268	33	1
252	268	33	4
184	269	33	3
187	269	33	1
192	269	33	1
194	269	33	2
198	269	33	1
211	269	33	1
219	269	33	1
233	269	33	3
235	269	33	1
240	269	33	1
241	269	33	1
243	269	33	1
245	269	33	1
251	269	33	1
179	270	33	2
185	270	33	1
186	270	33	1
187	270	33	1
194	270	33	1
207	270	33	1
212	270	33	1
213	270	33	3
223	270	33	1
239	270	33	1
240	270	33	1
242	270	33	1
251	270	33	1
175	271	33	1
177	271	33	1
179	271	33	1
182	271	33	1
185	271	33	1
186	271	33	1
192	271	33	1
206	271	33	2
208	271	33	1
217	271	33	1
225	271	33	1
242	271	33	1
243	271	33	3
253	271	33	1
173	272	33	3
175	272	33	1
182	272	33	2
184	272	33	1
185	272	33	2
186	272	33	1
189	272	33	1
204	272	33	1
205	272	33	1
207	272	33	1
210	272	33	2
216	272	33	1
225	272	33	1
233	272	33	2
237	272	33	1
239	272	33	1
245	272	33	1
246	272	33	1
250	272	33	1
254	272	33	1
171	273	33	1
173	273	33	2
176	273	33	1
181	273	33	1
183	273	33	2
184	273	33	1
186	273	33	1
188	273	33	1
189	273	33	1
202	273	33	1
209	273	33	1
213	273	33	1
214	273	33	1
215	273	33	1
227	273	33	1
238	273	33	1
249	273	33	1
253	273	33	1
169	274	33	2
170	274	33	1
177	274	33	1
186	274	33	1
205	274	33	1
211	274	33	1
214	274	33	3
227	274	33	2
232	274	33	1
235	274	33	1
236	274	33	1
239	274	33	1
240	274	33	1
250	274	33	1
176	275	33	1
183	275	33	1
184	275	33	1
185	275	33	1
186	275	33	1
188	275	33	1
200	275	33	1
202	275	33	1
212	275	33	3
217	275	33	1
227	275	33	1
235	275	33	1
237	275	33	1
242	275	33	1
244	275	33	1
246	275	33	1
186	276	33	1
189	276	33	1
190	276	33	1
205	276	33	1
206	276	33	2
232	276	33	1
236	276	33	1
240	276	33	1
242	276	33	1
208	277	33	1
211	277	33	2
215	277	33	1
224	277	33	1
227	277	33	1
236	277	33	2
238	277	33	1
239	277	33	1
174	278	33	2
176	278	33	3
210	278	33	1
237	278	33	1
243	278	33	1
175	279	33	2
178	279	33	1
181	279	33	1
210	279	33	1
220	279	33	1
234	279	33	1
240	279	33	1
248	279	33	1
175	280	33	1
177	280	33	1
180	280	33	1
187	280	33	2
191	280	33	2
209	280	33	1
211	280	33	1
220	280	33	2
237	280	33	1
241	280	33	2
242	280	33	1
246	280	33	1
247	280	33	1
248	280	33	1
250	280	33	1
251	280	33	1
173	281	33	1
176	281	33	2
186	281	33	1
204	281	33	1
222	281	33	1
230	281	33	1
243	281	33	3
245	281	33	2
247	281	33	1
248	281	33	1
249	281	33	1
175	282	33	1
178	282	33	1
205	282	33	1
214	282	33	1
221	282	33	1
225	282	33	1
229	282	33	1
232	282	33	1
233	282	33	1
234	282	33	1
237	282	33	1
243	282	33	1
251	282	33	1
176	283	33	1
183	283	33	2
212	283	33	1
218	283	33	1
229	283	33	2
230	283	33	1
233	283	33	1
238	283	33	1
242	283	33	1
247	283	33	1
250	283	33	2
253	283	33	1
206	284	33	2
207	284	33	2
208	284	33	1
209	284	33	2
219	284	33	1
220	284	33	2
222	284	33	1
224	284	33	1
230	284	33	2
233	284	33	2
234	284	33	1
236	284	33	1
240	284	33	1
242	284	33	1
246	284	33	1
247	284	33	1
176	285	33	1
208	285	33	1
212	285	33	1
222	285	33	4
226	285	33	1
227	285	33	2
229	285	33	1
230	285	33	2
241	285	33	1
243	285	33	2
245	285	33	2
246	285	33	1
247	285	33	1
253	285	33	1
188	286	33	3
201	286	33	1
204	286	33	1
206	286	33	1
218	286	33	1
221	286	33	1
223	286	33	1
228	286	33	3
230	286	33	1
239	286	33	1
241.5	286.5	33.5	2
243	286	33	1
246	286	33	1
220	287	33	1
228	287	33	1
236	287	33	1
243	287	33	1
244	287	33	1
251	287	33	1
186	288	33	1
202	288	33	1
219	288	33	1
220	288	33	3
223	288	33	1
230	288	33	2
231	288	33	2
234	288	33	2
245	288	33	1
246	288	33	2
247	288	33	2
257	288	33	1
186	289	33	2
202	289	33	1
203	289	33	1
223	289	33	1
224	289	33	1
230	289	33	1
241.5	289.5	33.5	1
244	289	33	1
247	289	33	2
184	290	33	4
197	290	33	1
200	290	33	1
228	290	33	1
230	290	33	1
231	290	33	1
235	290	33	4
236	290	33	1
243	290	33	2
248	290	33	2
250	290	33	1
255	290	33	1
198	291	33	1
199	291	33	1
201	291	33	1
222	291	33	1
225	291	33	2
233	291	33	2
241	291	33	1
244	291	33	1
247	291	33	1
248	291	33	1
257	291	33	1
183	292	33	1
202	292	33	1
221	292	33	1
226	292	33	1
227	292	33	1
232	292	33	3
236	292	33	1
237	292	33	1
242	292	33	1
247	292	33	1
256	292	33	2
185	293	33	2
197	293	33	2
199	293	33	1
223	293	33	1
224	293	33	1
235	293	33	1
251	293	33	1
195	294	33	2
202	294	33	2
235	294	33	1
236	294	33	1
243	294	33	1
244	294	33	1
252	294	33	1
220	295	33	1
225	295	33	1
231	295	33	1
232	295	33	1
233	295	33	1
235	295	33	1
250	295	33	1
253	295	33	1
254	295	33	1
180	296	33	1
194	296	33	1
201	296	33	1
220	296	33	1
222	296	33	1
231	296	33	1
236	296	33	1
237	296	33	1
241	296	33	2
246	296	33	1
196	297	33	1
202	297	33	3
223	297	33	2
227	297	33	1
231	297	33	1
240	297	33	1
246	297	33	1
182	298	33	1
195	298	33	1
234	298	33	1
235	298	33	1
236	298	33	1
239	298	33	1
240	298	33	1
244	298	33	1
246	298	33	1
248	298	33	2
196	299	33	1
198	299	33	1
201	299	33	1
223	299	33	1
228	299	33	1
234	299	33	2
235	299	33	1
239	299	33	1
240	299	33	1
242	299	33	1
245	299	33	1
225	300	33	1
231	300	33	1
235	300	33	1
236	300	33	1
238	300	33	1
240	300	33	1
196	301	33	1
226	301	33	1
228	301	33	1
242	301	33	2
244	301	33	1
199	302	33	1
225	302	33	1
226	302	33	1
228	302	33	1
231	302	33	1
233	302	33	2
236	302	33	2
237	302	33	1
224	303	33	1
225	303	33	1
229	303	33	2
232	303	33	1
236	303	33	1
237	303	33	1
240	303	33	2
243	303	33	1
209	304	33	1
223	304	33	1
227	304	33	2
229	304	33	1
230	304	33	1
231	304	33	1
235	304	33	2
237	304	33	1
238	304	33	1
242	304	33	1
234	305	33	1
238	305	33	1
199	306	33	1
236	306	33	1
237	306	33	1
221	307	33	1
225	307	33	1
226	307	33	1
227	307	33	1
233	307	33	1
241	307	33	1
220	308	33	1
227	308	33	2
229	308	33	1
240	308	33	1
225	309	33	3
233	309	33	1
234	309	33	1
221	310	33	1
223	310	33	1
224	310	33	1
225	310	33	1
228	310	33	1
229	310	33	1
231	310	33	2
228	311	33	2
234	311	33	2
235	311	33	1
225	312	33	1
226	312	33	1
231	312	33	3
232	312	33	1
236	313	33	1
228	314	33	1
230	314	33	1
234	314	33	1
235	314	33	1
236	314	33	2
225	252	34	2
227	252	34	1
228	252	34	1
229	252	34	2
230	252	34	2
226	253	34	1
227	253	34	1
229	253	34	1
219	254	34	2
227	254	34	1
225	255	34	1
227	255	34	1
237	255	34	2
242	255	34	1
219	256	34	1
224	256	34	1
227	256	34	1
233	256	34	1
237	256	34	1
210	257	34	2
220	257	34	1
223	257	34	1
237	257	34	1
200	258	34	1
201	258	34	1
217	258	34	1
220	258	34	1
225	258	34	2
226	258	34	1
232	258	34	1
233	258	34	1
241	258	34	1
218	259	34	1
222	259	34	1
228	259	34	2
234	259	34	1
237	259	34	1
242	259	34	1
192	260	34	2
218	260	34	1
220	260	34	1
223	260	34	2
225	260	34	1
226	260	34	1
235	260	34	1
236	260	34	1
238	260	34	1
243	260	34	1
188	261	34	1
219	261	34	2
222	261	34	1
227	261	34	1
229	261	34	1
230	261	34	1
235	261	34	2
246	261	34	1
211	262	34	1
214	262	34	1
215	262	34	1
220	262	34	1
228	262	34	3
230	262	34	1
235	262	34	1
242	262	34	1
243	262	34	1
245	262	34	2
247	262	34	2
185	263	34	1
192	263	34	1
207	263	34	1
210	263	34	1
211	263	34	1
213	263	34	1
214	263	34	1
218	263	34	1
223	263	34	1
224	263	34	1
225	263	34	2
228	263	34	1
236	263	34	1
240	263	34	1
241	263	34	1
248	263	34	1
249	263	34	1
186	264	34	1
187	264	34	1
188	264	34	1
193	264	34	1
206	264	34	2
212	264	34	1
218	264	34	1
219	264	34	1
222	264	34	1
223	264	34	1
229	264	34	1
237	264	34	1
242	264	34	1
247	264	34	1
187	265	34	1
191	265	34	1
192	265	34	3
193	265	34	1
196	265	34	1
205	265	34	1
207	265	34	1
209	265	34	1
213	265	34	2
217	265	34	1
218	265	34	1
221	265	34	1
223	265	34	1
229	265	34	1
231	265	34	3
249	265	34	1
250	265	34	1
251	265	34	1
175	266	34	1
184	266	34	2
196	266	34	1
209	266	34	1
211	266	34	1
214	266	34	1
217	266	34	1
221	266	34	1
228	266	34	1
237	266	34	1
238	266	34	2
241	266	34	3
242	266	34	2
182	267	34	1
186	267	34	2
189	267	34	1
194	267	34	2
206	267	34	2
209	267	34	1
210	267	34	1
211	267	34	1
216	267	34	1
218	267	34	1
220	267	34	1
223	267	34	1
225	267	34	2
232	267	34	1
235	267	34	1
242	267	34	1
243	267	34	1
245	267	34	2
246	267	34	1
248	267	34	2
250	267	34	1
188	268	34	1
210	268	34	1
214	268	34	1
215	268	34	1
216	268	34	1
227	268	34	1
245	268	34	1
247	268	34	1
171	269	34	1
175	269	34	2
182	269	34	1
188	269	34	1
189	269	34	1
196	269	34	1
204	269	34	1
209	269	34	2
210	269	34	1
215	269	34	1
222	269	34	1
230	269	34	1
234	269	34	1
235	269	34	1
242	269	34	1
243	269	34	1
251	269	34	1
184	270	34	1
185	270	34	2
186	270	34	2
189	270	34	1
196	270	34	1
199	270	34	1
210	270	34	2
216	270	34	1
221	270	34	1
223	270	34	2
242	270	34	1
243	270	34	1
245	270	34	2
246	270	34	1
249	270	34	1
251	270	34	3
252	270	34	1
175	271	34	3
179	271	34	1
180	271	34	2
209	271	34	1
212	271	34	1
213	271	34	2
215	271	34	1
216	271	34	1
218	271	34	3
230	271	34	1
231	271	34	3
235	271	34	1
237	271	34	1
239	271	34	1
242	271	34	1
244	271	34	3
246	271	34	2
247	271	34	1
177	272	34	2
180	272	34	1
184	272	34	1
190	272	34	3
203	272	34	1
205	272	34	1
214	272	34	1
218	272	34	1
227	272	34	2
228	272	34	3
238	272	34	1
240	272	34	2
249	272	34	1
181	273	34	1
188	273	34	1
204	273	34	3
205	273	34	1
207	273	34	1
209	273	34	1
239	273	34	1
249	273	34	2
170	274	34	1
174	274	34	1
176	274	34	3
178	274	34	1
204	274	34	1
207	274	34	1
209	274	34	1
210	274	34	1
211	274	34	2
217	274	34	1
218	274	34	1
229	274	34	1
232	274	34	1
235	274	34	1
238	274	34	1
239	274	34	1
183	275	34	1
203	275	34	2
207	275	34	1
212	275	34	2
213	275	34	1
219	275	34	2
231	275	34	2
233	275	34	1
237	275	34	1
239	275	34	2
245	275	34	1
246	275	34	2
177	276	34	1
180	276	34	1
184	276	34	2
202	276	34	1
206	276	34	1
212	276	34	1
214	276	34	1
229	276	34	1
232	276	34	1
236	276	34	2
189	277	34	2
229	277	34	1
236	277	34	1
237	277	34	1
176	278	34	1
188	278	34	1
190	278	34	1
193	278	34	1
201	278	34	1
203	278	34	1
209	278	34	1
232	278	34	1
244	278	34	1
179	279	34	1
203	279	34	1
204	279	34	1
207	279	34	1
