x	y	z	RIP-mediated NFkB activation via ZBP1
215	265	32	1
216	265	32	1
217	265	32	1
221	265	32	2
222	265	32	1
224	265	32	1
234	265	32	2
235	265	32	1
178	266	32	1
186	266	32	1
194	266	32	1
197	266	32	1
214	266	32	1
218	266	32	1
221	266	32	2
230	266	32	1
234	266	32	1
241	266	32	1
248	266	32	2
251	266	32	1
252	266	32	1
183	267	32	1
186	267	32	1
194	267	32	1
196	267	32	1
209	267	32	1
211	267	32	1
219	267	32	1
225	267	32	1
239	267	32	2
240	267	32	1
242	267	32	1
247	267	32	1
188	268	32	1
189	268	32	2
193	268	32	1
198	268	32	1
211	268	32	1
214	268	32	1
216	268	32	2
224	268	32	1
231	268	32	3
239	268	32	1
241	268	32	1
243	268	32	1
246	268	32	1
248	268	32	1
184	269	32	1
186	269	32	2
187	269	32	2
194	269	32	1
196	269	32	1
210	269	32	1
218	269	32	1
238	269	32	1
239	269	32	1
242	269	32	1
243	269	32	1
244	269	32	1
249	269	32	1
250	269	32	1
180	270	32	1
184	270	32	1
195	270	32	1
200	270	32	1
207	270	32	1
210	270	32	1
214	270	32	1
227	270	32	1
234	270	32	1
239	270	32	1
244	270	32	2
247	270	32	2
248	270	32	1
249	270	32	1
174	271	32	1
175	271	32	1
176	271	32	1
177	271	32	1
180	271	32	1
186	271	32	2
206	271	32	1
209	271	32	2
210	271	32	1
212	271	32	1
214	271	32	1
215	271	32	1
216	271	32	2
235	271	32	1
238	271	32	1
249	271	32	1
250	271	32	1
251	271	32	1
176	272	32	1
181	272	32	1
185	272	32	1
186	272	32	1
198	272	32	1
201	272	32	1
202	272	32	1
203	272	32	1
206	272	32	2
207	272	32	1
209	272	32	1
213	272	32	1
214	272	32	1
227	272	32	1
228	272	32	2
238	272	32	1
240	272	32	1
243	272	32	1
245	272	32	1
251	272	32	1
255	272	32	1
174	273	32	1
181	273	32	1
186	273	32	1
201	273	32	1
208	273	32	1
210	273	32	1
213	273	32	2
241	273	32	1
243	273	32	1
245	273	32	1
249	273	32	1
173	274	32	1
174	274	32	1
181	274	32	1
183	274	32	1
184	274	32	1
204	274	32	2
206	274	32	1
208	274	32	1
215	274	32	2
233	274	32	1
236	274	32	2
237	274	32	1
238	274	32	1
181	275	32	1
183	275	32	1
186	275	32	1
210	275	32	1
211	275	32	1
214	275	32	1
252	275	32	1
228	276	32	1
234	276	32	2
236	276	32	1
246	276	32	1
249	276	32	2
175	277	32	1
204	277	32	1
224	277	32	1
239	277	32	2
241	277	32	1
245	277	32	1
177	278	32	1
206	278	32	2
225	278	32	3
234	278	32	1
239	278	32	2
246	278	32	1
249	278	32	1
175	279	32	1
177	279	32	1
178	279	32	1
179	279	32	1
207	279	32	1
214	279	32	2
234	279	32	2
236	279	32	1
242	279	32	1
244	279	32	1
255	279	32	2
173	280	32	2
174	280	32	1
178	280	32	1
180	280	32	1
205	280	32	1
219	280	32	2
221	280	32	1
223	280	32	1
232	280	32	1
238	280	32	2
239	280	32	1
241	280	32	1
242	280	32	1
245	280	32	1
246	280	32	1
176	281	32	1
222	281	32	1
234	281	32	1
239	281	32	1
241	281	32	2
243	281	32	1
245	281	32	1
246	281	32	1
250	281	32	1
174	282	32	1
178	282	32	1
187	282	32	1
220	282	32	2
222	282	32	1
240	282	32	1
242	282	32	1
244	282	32	1
245	282	32	2
247	282	32	1
248	282	32	1
249	282	32	1
256	282	32	1
173	283	32	1
175	283	32	1
176	283	32	1
178	283	32	1
179	283	32	1
181	283	32	1
211	283	32	1
221	283	32	2
222	283	32	1
224	283	32	1
242	283	32	1
248	283	32	1
249	283	32	1
251	283	32	1
254	283	32	1
178	284	32	1
184	284	32	1
186	284	32	1
206	284	32	1
220	284	32	2
225	284	32	1
226	284	32	1
229	284	32	1
230	284	32	1
244	284	32	1
247	284	32	1
254	284	32	1
177	285	32	1
178	285	32	2
179	285	32	1
206	285	32	1
215	285	32	1
220	285	32	1
231	285	32	1
232	285	32	1
233	285	32	1
237	285	32	2
238	285	32	1
240	285	32	1
243	285	32	1
246	285	32	1
253	285	32	1
254	285	32	1
255	285	32	2
180	286	32	1
207	286	32	1
209	286	32	1
218	286	32	1
222	286	32	2
223	286	32	1
226	286	32	1
229	286	32	1
231	286	32	2
246	286	32	1
247	286	32	1
256	286	32	1
177	287	32	1
187	287	32	1
208	287	32	1
221	287	32	1
222	287	32	1
223	287	32	1
233	287	32	1
237	287	32	1
247	287	32	1
248	287	32	2
254	287	32	1
256	287	32	1
201	288	32	1
203	288	32	1
220	288	32	2
223	288	32	1
231	288	32	4
236	288	32	1
237	288	32	1
239	288	32	1
240	288	32	1
243	288	32	1
245	288	32	1
248	288	32	1
249	288	32	1
250	288	32	1
258	288	32	1
200	289	32	1
223	289	32	1
234	289	32	1
235	289	32	2
238	289	32	2
242	289	32	1
248	289	32	2
256	289	32	1
206	290	32	1
226	290	32	1
232	290	32	1
236	290	32	1
241	290	32	1
244	290	32	1
245	290	32	1
246	290	32	1
247	290	32	2
248	290	32	1
253	290	32	1
222	291	32	1
223	291	32	1
224	291	32	1
233.333333333333	291.333333333333	33	1
236	291	32	1
241	291	32	1
243	291	32	1
248	291	32	1
250	291	32	1
188	292	32	1
201	292	32	1
221	292	32	1
223	292	32	1
225	292	32	2
227	292	32	2
236.75	292.75	33	1
242	292	32	1
255	292	32	1
256	292	32	1
257	292	32	1
179	293	32	1
197	293	32	2
207	293	32	2
220	293	32	1
223	293	32	1
230	293	32	1
236	293	32	1
256	293	32	1
221	294	32	2
224	294	32	1
228	294	32	1
231	294	32	1
233	294	32	1
236	294	32	1
244	294	32	1
245	294	32	1
200	295	32	1
217	295	32	1
224	295	32	1
225	295	32	2
227	295	32	1
230	295	32	1
236	295	32	3
244	295	32	1
247	295	32	1
200	296	32	1
220	296	32	1
226	296	32	2
231	296	32	2
235	296	32	2
241	296	32	1
243	296	32	1
244	296	32	1
249	296	32	2
199	297	32	1
219	297	32	1
221	297	32	1
225	297	32	1
246	297	32	1
247	297	32	2
248	297	32	1
255	297	32	1
202	298	32	1
219	298	32	1
220	298	32	2
232	298	32	1
233	298	32	2
238	298	32	1
239	298	32	1
241	298	32	1
251	298	32	1
228	299	32	1
241	299	32	1
242	299	32	1
197	300	32	1
228	300	32	1
236	300	32	1
245	300	32	1
247	300	32	1
248	300	32	1
224	301	32	1
225	301	32	1
227	301	32	1
229	301	32	1
236	301	32	1
237	301	32	2
239	301	32	1
240	301	32	1
243	301	32	1
244	301	32	2
245	301	32	1
248	301	32	1
233	302	32	2
248	302	32	1
223	303	32	1
226	303	32	1
241	303	32	1
242	303	32	1
244	303	32	2
217	304	32	2
220	304	32	1
225	304	32	1
231	304	32	1
235	304	32	1
236	304	32	1
237	304	32	1
239	304	32	1
221	305	32	1
222	305	32	2
234	305	32	1
235	305	32	1
237	305	32	1
238	305	32	1
224	306	32	2
233	306	32	1
237	306	32	1
241	306	32	1
242	306	32	1
206	307	32	1
236	307	32	1
225	308	32	1
235	308	32	1
236	308	32	2
220	309	32	1
226	309	32	1
232	309	32	2
227	310	32	1
229	310	32	1
230	310	32	1
225	311	32	1
232	249	33	2
228	251	33	1
223	252	33	1
226	252	33	1
218	253	33	1
232	253	33	1
241	253	33	1
225	254	33	1
227	254	33	2
236	254	33	1
239	254	33	2
217	255	33	1
218	255	33	1
219	255	33	1
221	255	33	1
224	255	33	1
231	255	33	1
223	256	33	3
228	256	33	1
232	256	33	2
238	256	33	1
241	256	33	1
215	257	33	1
216	257	33	1
224	257	33	2
227	257	33	1
215	258	33	1
217	258	33	2
221	258	33	1
230	258	33	1
242	258	33	2
223	259	33	1
224	259	33	1
225	259	33	1
226	259	33	1
228	259	33	2
229	259	33	1
239	259	33	1
242	259	33	2
244	259	33	1
212	260	33	2
217	260	33	1
220	260	33	1
223	260	33	1
224	260	33	2
229	260	33	1
238	260	33	2
243	260	33	1
193	261	33	1
208	261	33	1
216	261	33	2
219	261	33	1
229	261	33	1
232	261	33	1
239	261	33	1
191	262	33	1
192	262	33	1
209	262	33	1
221	262	33	1
236	262	33	1
242	262	33	1
243	262	33	1
248	262	33	1
185	263	33	1
188	263	33	1
189	263	33	1
198	263	33	1
200	263	33	1
211	263	33	1
223	263	33	1
227	263	33	1
228	263	33	1
231	263	33	1
242	263	33	1
244	263	33	1
245	263	33	1
248	263	33	1
251	263	33	2
199	264	33	1
211	264	33	1
214	264	33	1
215	264	33	2
216	264	33	1
217	264	33	1
218	264	33	1
224	264	33	1
226	264	33	1
228	264	33	2
235	264	33	2
245	264	33	1
247	264	33	1
191	265	33	1
194	265	33	1
195	265	33	1
202	265	33	1
207	265	33	1
214	265	33	1
220	265	33	1
221	265	33	1
223	265	33	1
224	265	33	1
237	265	33	2
243	265	33	2
244	265	33	1
190	266	33	1
196	266	33	1
219	266	33	1
221	266	33	1
222	266	33	1
224	266	33	1
237	266	33	1
239	266	33	1
240	266	33	1
246	266	33	1
183	267	33	1
194	267	33	2
197	267	33	1
209	267	33	1
212	267	33	1
216	267	33	1
220	267	33	1
221	267	33	1
223	267	33	1
235	267	33	1
242	267	33	1
246	267	33	1
250	267	33	1
252	267	33	1
253	267	33	1
189	268	33	1
192	268	33	1
193	268	33	1
196	268	33	1
208	268	33	1
210	268	33	1
211	268	33	1
216	268	33	1
218	268	33	1
252	268	33	1
184	269	33	2
195	269	33	1
196	269	33	1
198	269	33	1
201	269	33	1
208	269	33	2
209	269	33	2
216	269	33	1
217	269	33	1
227	269	33	1
233	269	33	1
235	269	33	1
241	269	33	1
174	270	33	1
179	270	33	1
206	270	33	1
209	270	33	1
210	270	33	3
214	270	33	1
215	270	33	1
234	270	33	1
239	270	33	1
240	270	33	1
243	270	33	1
244	270	33	1
245	270	33	1
177	271	33	2
205	271	33	1
210	271	33	1
214	271	33	1
215	271	33	1
225	271	33	1
237	271	33	1
239	271	33	1
240	271	33	2
245	271	33	1
246	271	33	1
247	271	33	1
172	272	33	2
173	272	33	1
176	272	33	2
177	272	33	1
178	272	33	1
185	272	33	1
186	272	33	2
189	272	33	1
205	272	33	1
216	272	33	1
225	272	33	1
231	272	33	1
234	272	33	1
237	272	33	1
239	272	33	1
244	272	33	1
247	272	33	1
250	272	33	1
171	273	33	1
176	273	33	1
182	273	33	2
184	273	33	1
188	273	33	1
227	273	33	1
230	273	33	1
238	273	33	1
243	273	33	1
169	274	33	3
185	274	33	1
190	274	33	1
202	274	33	1
203	274	33	1
209	274	33	1
211	274	33	1
212	274	33	1
227	274	33	1
239	274	33	2
185	275	33	1
200	275	33	1
206	275	33	1
215	275	33	1
227	275	33	1
235	275	33	1
239	275	33	1
242	275	33	1
250	275	33	2
176	276	33	1
177	276	33	2
186	276	33	1
192	276	33	1
201	276	33	1
207	276	33	1
214	276	33	1
237	276	33	1
240	276	33	1
241	276	33	2
244	276	33	1
176	277	33	1
178	277	33	1
205	277	33	1
208	277	33	1
209	277	33	1
211	277	33	1
224	277	33	1
227	277	33	1
234	277	33	1
238	277	33	2
241	277	33	2
246	277	33	1
176	278	33	1
204	278	33	1
210	278	33	1
211	278	33	2
223	278	33	1
238	278	33	1
175	279	33	1
178	279	33	1
207	279	33	1
210	279	33	1
234	279	33	2
187	280	33	1
208	280	33	2
224	280	33	1
229	280	33	1
241	280	33	1
248	280	33	1
250	280	33	1
173	281	33	1
175	281	33	1
178	281	33	1
179	281	33	1
186	281	33	1
206	281	33	1
209	281	33	1
217	281	33	1
221	281	33	1
224	281	33	1
232	281	33	1
239	281	33	1
243	281	33	1
250	281	33	1
190	282	33	1
207	282	33	2
212	282	33	1
214	282	33	1
218	282	33	1
234	282	33	1
238	282	33	1
242	282	33	1
253	282	33	1
176	283	33	2
181	283	33	1
183	283	33	1
185	283	33	2
204	283	33	1
207	283	33	1
209	283	33	1
221	283	33	1
225	283	33	1
236	283	33	1
237	283	33	2
243	283	33	1
207	284	33	1
208	284	33	1
209	284	33	1
211	284	33	1
225	284	33	1
230	284	33	1
231	284	33	1
242	284	33	1
178	285	33	1
202	285	33	2
204	285	33	1
220	285	33	1
222	285	33	1
225	285	33	1
226	285	33	1
228	285	33	1
230	285	33	1
233	285	33	1
234	285	33	1
241	285	33	2
245	285	33	2
246	285	33	1
247	285	33	1
248	285	33	1
253	285	33	2
203	286	33	1
209	286	33	2
218	286	33	1
220	286	33	1
226	286	33	3
228	286	33	1
235	286	33	1
236	286	33	1
237	286	33	2
243	286	33	2
199	287	33	1
204	287	33	1
208	287	33	1
223	287	33	1
227	287	33	1
228	287	33	1
229	287	33	1
235	287	33	1
242	287	33	1
244	287	33	1
246	287	33	1
253	287	33	1
202	288	33	1
234	288	33	1
239	288	33	1
244	288	33	1
184	289	33	1
186	289	33	1
200	289	33	1
205	289	33	1
224	289	33	3
232	289	33	1
234	289	33	1
244	289	33	2
245	289	33	1
246	289	33	1
249	289	33	2
184	290	33	2
200	290	33	1
223	290	33	1
232	290	33	1
233	290	33	1
235	290	33	1
247	290	33	1
248	290	33	1
185	291	33	1
199	291	33	2
200	291	33	1
225	291	33	1
229	291	33	1
233	291	33	1
242	291	33	2
244	291	33	1
247	291	33	2
257	291	33	1
183	292	33	1
200	292	33	1
202	292	33	1
221	292	33	1
226	292	33	1
229	292	33	1
236	292	33	1
237	292	33	1
239	292	33	1
242	292	33	1
249	292	33	1
177	293	33	1
185	293	33	1
220	293	33	1
226	293	33	1
230	293	33	2
233	293	33	1
235	293	33	1
239	293	33	3
241	293	33	1
244	293	33	2
251	293	33	1
177	294	33	1
195	294	33	1
228	294	33	1
237	294	33	1
243	294	33	1
252	294	33	1
199	295	33	1
220	295	33	1
228	295	33	1
231	295	33	1
237	295	33	1
243	295	33	1
222	296	33	1
228	296	33	1
229	296	33	1
230	296	33	1
233	296	33	1
237	296	33	1
243	296	33	1
198	297	33	1
202	297	33	1
223	297	33	1
231	297	33	1
232	297	33	2
233	297	33	1
235	297	33	1
241	297	33	1
242	297	33	1
245	297	33	1
182	298	33	1
194	298	33	1
198	298	33	1
200	298	33	1
223	298	33	1
226	298	33	1
233	298	33	1
234	298	33	1
238	298	33	2
243	298	33	1
245	298	33	2
248	298	33	1
197	299	33	1
198	299	33	1
222	299	33	1
224	299	33	1
234	299	33	2
240	299	33	1
228	300	33	1
229	300	33	1
230	300	33	1
235	300	33	1
236	300	33	1
244	300	33	2
246	300	33	2
247	300	33	1
196	301	33	1
225	301	33	1
228	301	33	1
229	301	33	1
238	301	33	1
240	301	33	1
241	301	33	1
243	301	33	1
244	301	33	1
249	301	33	1
211	302	33	1
227	302	33	1
231	302	33	1
234	302	33	1
223	303	33	1
232	303	33	1
233	303	33	1
234	303	33	1
240	303	33	1
241	303	33	1
206	304	33	1
220	304	33	1
223	304	33	1
227	304	33	1
232	304	33	1
233	304	33	1
236	304	33	1
243	304	33	1
207	305	33	1
222	305	33	2
225	305	33	1
230	305	33	2
234	305	33	1
235	305	33	1
236	306	33	1
237	306	33	1
227	307	33	1
241	307	33	1
217	308	33	1
220	308	33	2
221	308	33	1
239	308	33	1
232	309	33	1
237	309	33	1
233	310	33	1
234	310	33	1
225	312	33	2
226	312	33	1
228	312	33	1
231	312	33	1
232	312	33	2
228	313	33	1
230	314	33	1
230	318	33	2
228	251	34	2
224	252	34	1
226	252	34	2
225	253	34	1
227	253	34	1
228	253	34	1
229	253	34	1
232	253	34	1
217	254	34	2
235	254	34	1
221	255	34	1
226	255	34	1
227	255	34	1
242	255	34	1
224	256	34	1
226	256	34	1
210	257	34	1
217	257	34	1
227	257	34	1
201	258	34	1
218	258	34	1
221	258	34	1
223	258	34	2
224	258	34	1
232	258	34	1
233	258	34	1
237	258	34	1
244	258	34	1
219	259	34	1
222	259	34	1
223	259	34	1
227	259	34	1
231	259	34	2
235	259	34	2
241	259	34	1
242	259	34	1
244	259	34	1
228	260	34	2
235	260	34	1
188	261	34	1
190	261	34	1
204	261	34	1
221	261	34	1
223	261	34	2
226	261	34	1
242	261	34	1
244	261	34	1
246	261	34	1
189	262	34	1
210	262	34	1
215	262	34	1
219	262	34	1
223	262	34	1
224	262	34	1
229	262	34	1
235	262	34	1
242	262	34	1
244	262	34	1
245	262	34	2
247	262	34	2
211	263	34	1
218	263	34	1
220	263	34	1
222	263	34	1
224	263	34	1
226	263	34	3
227	263	34	1
228	263	34	1
229	263	34	1
232	263	34	2
238	263	34	1
240	263	34	1
189	264	34	1
193	264	34	1
213	264	34	3
214	264	34	1
218	264	34	1
236	264	34	1
237	264	34	1
239	264	34	3
240	264	34	1
243	264	34	2
247	264	34	2
248	264	34	1
187	265	34	2
190	265	34	1
191	265	34	1
204	265	34	2
207	265	34	1
218	265	34	2
219	265	34	1
222	265	34	1
228	265	34	3
243	265	34	1
245	265	34	1
250	265	34	1
175	266	34	1
186	266	34	1
193	266	34	1
194	266	34	1
211	266	34	1
214	266	34	1
227	266	34	1
233	266	34	1
237	266	34	2
238	266	34	1
250	266	34	1
251	266	34	2
252	266	34	1
183	267	34	2
188	267	34	1
193	267	34	1
197	267	34	1
214	267	34	1
221	267	34	1
232	267	34	1
235	267	34	1
173	268	34	1
194	268	34	2
215	268	34	1
217	268	34	1
222	268	34	1
227	268	34	1
244	268	34	1
250	268	34	1
252	268	34	1
187	269	34	1
189	269	34	1
191	269	34	1
192	269	34	2
194	269	34	1
196	269	34	2
198	269	34	1
210	269	34	1
216	269	34	2
217	269	34	1
231	269	34	1
233	269	34	1
235	269	34	1
245	269	34	1
252	269	34	1
254	269	34	1
179	270	34	1
189	270	34	1
192	270	34	1
194	270	34	1
201	270	34	2
206	270	34	1
215	270	34	1
216	270	34	1
223	270	34	1
233	270	34	1
239	270	34	1
244	270	34	1
245	270	34	1
246	270	34	2
252	270	34	1
172	271	34	1
173	271	34	1
179	271	34	1
180	271	34	1
185	271	34	1
186	271	34	1
205	271	34	2
212	271	34	1
214	271	34	1
218	271	34	1
220	271	34	1
226	271	34	1
230	271	34	1
234	271	34	1
239	271	34	1
248	271	34	2
173	272	34	1
176	272	34	1
198	272	34	1
203	272	34	1
207	272	34	2
225	272	34	1
226	272	34	1
228	272	34	1
235	272	34	1
239	272	34	1
245	272	34	1
249	272	34	1
170	273	34	1
173	273	34	1
181	273	34	1
182	273	34	1
184	273	34	1
207	273	34	1
208	273	34	2
218	273	34	1
219	273	34	1
230	273	34	1
233	273	34	1
239	273	34	1
241	273	34	1
243	273	34	3
178	274	34	1
179	274	34	1
182	274	34	1
185	274	34	1
186	274	34	1
187	274	34	2
203	274	34	3
212	274	34	1
215	274	34	1
216	274	34	1
218	274	34	1
234	274	34	1
236	274	34	1
237	274	34	1
246	274	34	1
250	274	34	1
176	275	34	1
179	275	34	1
181	275	34	2
183	275	34	2
184	275	34	1
201	275	34	1
203	275	34	1
206	275	34	1
207	275	34	1
208	275	34	1
209	275	34	1
213	275	34	1
219	275	34	1
226	275	34	1
227	275	34	1
235	275	34	1
237	275	34	2
239	275	34	2
240	275	34	1
245	275	34	1
175	276	34	1
209	276	34	1
219	276	34	1
233	276	34	1
235	276	34	1
236	276	34	2
237	276	34	1
250	276	34	1
175	277	34	2
186	277	34	1
203	277	34	1
206	277	34	1
208	277	34	1
211	277	34	1
212	277	34	1
213	277	34	1
215	277	34	1
229	277	34	1
193	278	34	1
205	278	34	1
206	278	34	1
207	278	34	1
211	278	34	1
226	278	34	1
239	278	34	2
244	278	34	1
176	279	34	1
181	279	34	2
208	279	34	1
210	279	34	1
215	279	34	2
231	279	34	1
236	279	34	2
237	279	34	2
241	279	34	1
245	279	34	1
178	280	34	1
188	280	34	1
193	280	34	1
204	280	34	2
206	280	34	1
209	280	34	1
212	280	34	1
221	280	34	1
236	280	34	1
239	280	34	1
249	280	34	1
180	281	34	2
206	281	34	1
210	281	34	1
231	281	34	2
241	281	34	1
248	281	34	1
181	282	34	1
206	282	34	1
207	282	34	1
215	282	34	1
232	282	34	2
245	282	34	1
247	282	34	1
251	282	34	1
175	283	34	1
187	283	34	2
192	283	34	1
215	283	34	2
218	283	34	1
224	283	34	1
230	283	34	1
233	283	34	1
234	283	34	1
238	283	34	1
240	283	34	1
243	283	34	1
245	283	34	2
250	283	34	1
251	283	34	1
185	284	34	2
208	284	34	1
210	284	34	1
220	284	34	1
222	284	34	1
225	284	34	1
233	284	34	1
236	284	34	1
238	284	34	1
241	284	34	1
242	284	34	1
247	284	34	2
249	284	34	1
181	285	34	1
208	285	34	1
218	285	34	1
224	285	34	1
231	285	34	1
242	285	34	1
245	285	34	1
190	286	34	1
202	286	34	1
207	286	34	1
213	286	34	2
220	286	34	1
237	286	34	1
242	286	34	1
243	286	34	1
199	287	34	2
220	287	34	1
221	287	34	1
224	287	34	2
227	287	34	1
228	287	34	1
229	287	34	1
238	287	34	2
176	288	34	1
200	288	34	1
201	288	34	2
227	288	34	1
228	288	34	1
230	288	34	1
237	288	34	1
240	288	34	1
245	288	34	1
246	288	34	1
248	288	34	1
255	288	34	2
184	289	34	1
199	289	34	1
232	289	34	1
233	289	34	1
238	289	34	1
242	289	34	2
245	289	34	1
246	289	34	1
176	290	34	1
197	290	34	1
199	290	34	1
203	290	34	1
222	290	34	1
223	290	34	1
224	290	34	1
229	290	34	1
235	290	34	1
244	290	34	1
182	291	34	2
200	291	34	1
222	291	34	2
224	291	34	1
232	291	34	1
236	291	34	1
237	291	34	1
242	291	34	2
245	291	34	1
247	291	34	1
187	292	34	2
198	292	34	1
200	292	34	1
202	292	34	1
223	292	34	1
225	292	34	1
234	292	34	1
235	292	34	1
188	293	34	1
194	293	34	1
196	293	34	1
201	293	34	1
204	293	34	1
222	293	34	1
224	293	34	1
227	293	34	1
230	293	34	2
231	293	34	1
232	293	34	1
235	293	34	1
237	293	34	1
182	294	34	1
195	294	34	1
220	294	34	1
224	294	34	1
225	294	34	1
236	294	34	2
237	294	34	1
243	294	34	1
246	294	34	1
179	295	34	1
192	295	34	3
194	295	34	1
202	295	34	2
204	295	34	1
220	295	34	1
222	295	34	1
225	295	34	1
228	295	34	1
231	295	34	1
233	295	34	1
236	295	34	1
238	295	34	1
239	295	34	1
244	295	34	1
184	296	34	1
191	296	34	1
196	296	34	1
199	296	34	1
201	296	34	1
202	296	34	1
221	296	34	1
223	296	34	2
226	296	34	1
228	296	34	1
230	296	34	1
237	296	34	1
241	296	34	1
244	296	34	2
245	296	34	1
195	297	34	1
196	297	34	1
219	297	34	1
221	297	34	1
233	297	34	1
236	297	34	2
237	297	34	2
242	297	34	1
245	297	34	1
196	298	34	3
200	298	34	1
203	298	34	1
220	298	34	1
223	298	34	1
224	298	34	1
234	298	34	1
236	298	34	1
244	298	34	1
251	298	34	1
180	299	34	1
229	299	34	1
232	299	34	1
236	299	34	1
241	299	34	1
242	299	34	2
244	299	34	1
228	300	34	2
230	300	34	1
237	300	34	1
242	300	34	1
243	300	34	1
244	300	34	1
224	301	34	1
236	301	34	1
240	301	34	1
228	302	34	1
230	302	34	1
232	302	34	1
235	302	34	1
236	302	34	1
228	303	34	1
231	303	34	1
233	303	34	1
199	304	34	1
227	304	34	1
231	304	34	1
232	304	34	1
235	304	34	1
241	304	34	1
222	305	34	1
223	305	34	1
227	305	34	1
239	305	34	1
226	306	34	1
233	306	34	1
234	306	34	1
242	306	34	2
201	307	34	1
221	307	34	1
224	307	34	1
225	307	34	1
230	307	34	2
241	307	34	2
225	308	34	1
226	308	34	2
232	308	34	1
236	308	34	1
237	308	34	1
241	308	34	2
242	308	34	1
243	308	34	1
223	309	34	3
242	309	34	1
222	310	34	1
229	310	34	1
231	310	34	1
233	310	34	2
240	310	34	3
228	311	34	1
231	311	34	1
216	312	34	1
222	312	34	3
224	312	34	1
235	312	34	1
212	313	34	1
225	313	34	1
226	313	34	1
228	313	34	1
232	313	34	1
234	313	34	1
226	314	34	1
229	314	34	1
232	314	34	1
233	315	34	1
226	316	34	1
228	316	34	1
233	316	34	1
227	317	34	2
232	317	34	1
211	318	34	2
237	318	34	1
226	252	35	1
229	252	35	2
225	253	35	1
229	253	35	2
232	253	35	1
221	254	35	1
224	254	35	2
230	254	35	1
231	254	35	1
222	255	35	1
224	255	35	1
225	255	35	1
226	255	35	2
231	255	35	1
216	256	35	1
218	256	35	1
222	256	35	1
223	256	35	1
225	256	35	1
226	256	35	1
241	256	35	1
243	256	35	1
210	257	35	1
218	257	35	2
226	257	35	3
241	257	35	1
203	258	35	1
218	258	35	1
225	258	35	1
226	258	35	1
230	258	35	1
240	258	35	1
242	258	35	1
210	259	35	1
220	259	35	1
221	259	35	1
222	259	35	3
225	259	35	1
226.5	259.5	35.5	2
233	259	35	1
234	259	35	1
242	259	35	1
190	260	35	1
212	260	35	1
215	260	35	1
217	260	35	1
218	260	35	2
222	260	35	1
226	260	35	2
231	260	35	1
234	260	35	1
236	260	35	1
244	260	35	1
245	260	35	1
189	261	35	1
211	261	35	1
212	261	35	1
213	261	35	1
216	261	35	1
228	261	35	2
238	261	35	1
240	261	35	2
190	262	35	1
203	262	35	1
206	262	35	1
208	262	35	1
210	262	35	1
211	262	35	1
215	262	35	2
218	262	35	2
219	262	35	2
223	262	35	1
224	262	35	1
231	262	35	1
245	262	35	1
248	262	35	1
188	263	35	1
205	263	35	1
208	263	35	1
209	263	35	1
216	263	35	1
219	263	35	1
225	263	35	1
227	263	35	1
235	263	35	1
241	263	35	1
245	263	35	1
246	263	35	1
250	263	35	1
186	264	35	1
191	264	35	1
209	264	35	2
212	264	35	1
214	264	35	1
220	264	35	1
224	264	35	2
232	264	35	2
238	264	35	1
240	264	35	1
242	264	35	1
178	265	35	1
184	265	35	1
190	265	35	1
194	265	35	3
196	265	35	1
216	265	35	1
217	265	35	2
219	265	35	1
223	265	35	2
226	265	35	1
229	265	35	2
233	265	35	1
238	265	35	1
241	265	35	1
242	265	35	1
184	266	35	1
190	266	35	1
191	266	35	1
197	266	35	1
220	266	35	1
221	266	35	1
226	266	35	1
229	266	35	2
233	266	35	2
240	266	35	1
247	266	35	1
250	266	35	1
251	266	35	1
185	267	35	1
188	267	35	2
195	267	35	2
206	267	35	1
207	267	35	1
210	267	35	1
212	267	35	1
216	267	35	1
217	267	35	1
223	267	35	1
228	267	35	1
231	267	35	1
238	267	35	1
243	267	35	1
246	267	35	1
247	267	35	1
249	267	35	1
250	267	35	1
177	268	35	3
188	268	35	1
189	268	35	1
192	268	35	1
203	268	35	1
206	268	35	1
207	268	35	2
209	268	35	1
213	268	35	1
214	268	35	2
215	268	35	1
217	268	35	1
219	268	35	2
225	268	35	1
229	268	35	1
232	268	35	2
233	268	35	1
234	268	35	1
242	268	35	1
243	268	35	1
248	268	35	1
250	268	35	1
176	269	35	1
180	269	35	1
181	269	35	1
210	269	35	1
213	269	35	1
216	269	35	1
222	269	35	1
232	269	35	2
234	269	35	2
235	269	35	1
238	269	35	1
179	270	35	1
187	270	35	1
188	270	35	1
195	270	35	1
198	270	35	1
202	270	35	1
206	270	35	1
210	270	35	2
212	270	35	1
231	270	35	3
239	270	35	4
240	270	35	1
245	270	35	2
246	270	35	1
249	270	35	1
173	271	35	1
177	271	35	1
187	271	35	1
189	271	35	1
195	271	35	1
199	271	35	2
201	271	35	1
205	271	35	1
218	271	35	1
225	271	35	1
228	271	35	2
234	271	35	2
237	271	35	1
238	271	35	2
240	271	35	1
241	271	35	1
249	271	35	2
250	271	35	1
191	272	35	1
192	272	35	1
201	272	35	1
207	272	35	1
211	272	35	2
213	272	35	1
215	272	35	2
218	272	35	1
219	272	35	1
235	272	35	2
244	272	35	1
246	272	35	2
176	273	35	1
178	273	35	1
179	273	35	2
181	273	35	2
185	273	35	2
204	273	35	1
212	273	35	1
218	273	35	2
231	273	35	1
232	273	35	1
250	273	35	1
171	274	35	2
181	274	35	1
183	274	35	1
186	274	35	1
187	274	35	1
203	274	35	2
207	274	35	1
210	274	35	1
