x	y	z	Interleukin-1 signaling
222	289	31	1
225	289	31	2
226	289	31	1
227	289	31	1
228	289	31	1
231	289	31	1
245	289	31	1
247	289	31	1
250	289	31	1
221	290	31	1
225	290	31	2
227	290	31	1
231	290	31	1
241	290	31	1
242	290	31	1
246	290	31	1
197	291	31	2
231	291	31	1
237	291	31	1
238	291	31	2
240	291	31	1
245	291	31	1
248	291	31	1
249	291	31	1
254	291	31	1
198	292	31	2
201	292	31	2
221	292	31	1
222	292	31	1
227	292	31	2
231	292	31	1
238	292	31	1
242	292	31	1
243	292	31	3
250	292	31	1
221	293	31	2
222	293	31	1
223	293	31	1
228	293	31	1
232	293	31	1
234	293	31	2
238	293	31	2
243	293	31	2
246	293	31	3
253	293	31	1
198	294	31	1
202	294	31	2
220	294	31	2
221	294	31	1
224	294	31	2
227	294	31	1
230	294	31	1
232	294	31	2
233	294	31	1
250	294	31	1
253	294	31	1
198	295	31	2
202	295	31	1
220	295	31	1
226	295	31	1
235	295	31	2
243	295	31	1
215	296	31	1
222	296	31	1
228	296	31	1
234	296	31	1
236	296	31	1
240	296	31	1
242	296	31	1
248	296	31	1
221	297	31	1
223	297	31	2
230	297	31	1
234	297	31	1
235	297	31	1
239	297	31	2
241	297	31	1
242	297	31	2
243	297	31	2
248	297	31	1
252	297	31	1
255	297	31	1
205	298	31	1
226	298	31	1
228	298	31	1
232	298	31	1
237	298	31	1
242	298	31	2
245	298	31	2
250	298	31	2
221	299	31	2
232	299	31	2
237	299	31	1
243	299	31	1
246	299	31	1
247	299	31	1
218	300	31	1
225	300	31	1
227	300	31	1
230	300	31	2
231	300	31	2
232	300	31	2
235	300	31	1
236	300	31	1
238	300	31	1
244	300	31	2
224	301	31	1
226	301	31	1
228	301	31	1
229	301	31	1
234	301	31	1
236	301	31	1
241	301	31	1
242	301	31	1
243	301	31	1
245	301	31	2
248	301	31	1
249	301	31	1
220	302	31	4
223	302	31	1
232	302	31	1
239	302	31	1
243	302	31	1
245	302	31	1
246	302	31	1
224	303	31	2
231	303	31	2
234	303	31	1
237	303	31	1
239	303	31	1
244	303	31	1
246	303	31	1
232	304	31	1
237	304	31	3
243	304	31	1
223	305	31	3
224	305	31	1
225	305	31	2
235	305	31	1
236	305	31	2
238	305	31	1
242	305	31	1
223	306	31	1
236	306	31	1
223	307	31	1
224	307	31	2
215	251	32	1
228	251	32	3
229	251	32	1
227	252	32	2
214	253	32	1
216	253	32	1
217	253	32	2
218	253	32	2
221	253	32	2
225	253	32	2
228	254	32	1
230	254	32	2
236	254	32	1
238	254	32	1
239	254	32	1
234	255	32	1
235	255	32	1
236	255	32	3
238	255	32	1
219	256	32	1
227	256	32	1
232	256	32	1
209	257	32	2
218	257	32	1
229	257	32	1
230	257	32	1
232	257	32	2
182	258	32	1
190	258	32	2
192	258	32	1
214	258	32	1
215	258	32	1
219	258	32	1
230	258	32	1
232	258	32	2
235	258	32	1
239	258	32	1
240	258	32	2
241	258	32	1
207	259	32	2
209	259	32	3
211	259	32	1
213	259	32	1
215	259	32	2
219	259	32	1
220	259	32	1
227	259	32	1
231	259	32	1
240	259	32	2
243	259	32	1
182	260	32	1
211	260	32	2
214	260	32	1
216	260	32	1
220	260	32	1
228	260	32	1
230	260	32	1
236	260	32	1
237	260	32	2
240	260	32	2
242	260	32	1
248	260	32	1
186	261	32	1
211	261	32	1
215	261	32	1
216	261	32	1
218	261	32	1
222	261	32	2
224	261	32	1
225	261	32	1
226	261	32	1
228	261	32	1
229	261	32	1
245	261	32	1
246	261	32	1
189	262	32	1
194	262	32	1
198	262	32	2
207	262	32	2
216	262	32	1
217	262	32	1
219	262	32	2
221	262.666666666667	33	1
228	262	32	1
233	262	32	1
240	262	32	2
243	262	32	1
247	262	32	1
249	262	32	1
200	263	32	1
213	263	32	1
216	263	32	1
218	263	32	1
221	263	32	2
226	263	32	1
231	263	32	1
232	263	32	1
233	263	32	1
236	263	32	1
237	263	32	1
242	263	32	1
246	263	32	1
186	264	32	1
188	264	32	1
210	264	32	1
215	264	32	1
216	264	32	1
231	264	32	1
238	264	32	1
247	264	32	1
248	264	32	2
250	264	32	2
186	265	32	2
189	265	32	1
191	265	32	4
194	265	32	1
212	265	32	1
215	265	32	1
217	265	32	1
226	265	32	1
231	265	32	1
243	265	32	1
248	265	32	1
178	266	32	1
184	266	32	1
195	266	32	1
196	266	32	1
203	266	32	1
216	266	32	1
218	266	32	1
229	266	32	1
230	266	32	1
234	266	32	1
236	266	32	2
238	266	32	1
243	266	32	2
248	266	32	1
249	266	32	1
182	267	32	1
184	267	32	3
191	267	32	3
196	267	32	1
211	267	32	2
214	267	32	2
221	267	32	1
228	267	32	1
230	267	32	1
239	267	32	1
242	267	32	1
248	267	32	2
183	268	32	1
193	268	32	1
195	268	32	3
206	268	32	1
207	268	32	1
211	268	32	1
213	268	32	1
214	268	32	1
216	268	32	1
219	268	32	1
225	268	32	1
233	268	32	1
245	268	32	2
248	268	32	1
253	268	32	1
182	269	32	1
204	269	32	1
209	269	32	1
211	269	32	2
214	269	32	2
222	269	32	1
228	269	32	1
233	269	32	1
241	269	32	1
245	269	32	1
246	269	32	1
251	269	32	2
172	270	32	2
173	270	32	1
184	270	32	2
185	270	32	1
187	270	32	1
197	270	32	1
207	270	32	2
210	270	32	1
216	270	32	2
224	270	32	2
231	270	32	2
233	270	32	2
234	270	32	1
241	270	32	2
243	270	32	1
244	270	32	1
245	270	32	1
247	270	32	1
249	270	32	1
250	270	32	2
175	271	32	2
180	271	32	2
182	271	32	1
184	271	32	2
202	271	32	1
207	271	32	1
209	271	32	1
210	271	32	3
211	271	32	1
215	271	32	1
231	271	32	1
234	271	32	1
238	271	32	2
239	271	32	1
240	271	32	1
244	271	32	1
246	271	32	1
250	271	32	1
251	271	32	1
175	272	32	1
176	272	32	1
177	272	32	1
181	272	32	1
183	272	32	1
186	272	32	1
200	272	32	1
201	272	32	1
205	272	32	2
207	272	32	1
208	272	32	1
210	272	32	2
212	272	32	1
214	272	32	1
216	272	32	1
226	272	32	1
238	272	32	1
240	272	32	2
244	272	32	2
245	272	32	2
246	272	32	1
251	272	32	2
174	273	32	1
182	273	32	1
186	273	32	1
201	273	32	1
207	273	32	1
208	273	32	2
212	273	32	1
213	273	32	1
214	273	32	2
229	273	32	1
234	273	32	2
240	273	32	1
245	273	32	1
249	273	32	1
250	273	32	1
172	274	32	1
179	274	32	1
183	274	32	1
184	274	32	1
202	274	32	1
205	274	32	2
207	274	32	1
211	274	32	1
234	274	32	1
235	274	32	1
246	274	32	2
250	274	32	1
181	275	32	1
183	275	32	1
214	275	32	1
216	275	32	1
249	275	32	1
174	276	32	1
204	276	32	2
206	276	32	1
233	276	32	1
234	276	32	1
235	276	32	1
236	276	32	1
239	276	32	1
174	277	32	2
204	277	32	1
215	277	32	1
232	277	32	1
236	277	32	1
241	277	32	1
204	278	32	1
206	278	32	1
224	278	32	1
235	278	32	1
237	278	32	1
241	278	32	1
243	278	32	1
246	278	32	1
248	278	32	1
250	278	32	1
175	279	32	1
177	279	32	2
181	279	32	1
241	279	32	2
243	279	32	1
244	279	32	1
250	279	32	2
173	280	32	1
177	280	32	1
180	280	32	1
208	280	32	1
219	280	32	1
221	280	32	1
222	280	32	1
237	280	32	1
238	280	32	1
249	280	32	1
186	281	32	1
210	281	32	1
211	281	32	1
219	281	32	1
223	281	32	1
237	281	32	1
239	281	32	1
173	282	32	2
174	282	32	1
187	282	32	1
204	282	32	1
218	282	32	1
221	282	32	1
222	282	32	2
227	282	32	1
229	282	32	1
231	282	32	2
233	282	32	1
246	282	32	1
249	282	32	1
251	282	32	1
256	282	32	1
173	283	32	1
175	283	32	1
178	283	32	1
179	283	32	1
181	283	32	1
183	283	32	1
222	283	32	1
224	283	32	1
226	283	32	1
238	283	32	1
242	283	32	1
245	283	32	1
246	283	32	1
248	283	32	1
253	283	32	1
176	284	32	1
206	284	32	1
208	284	32	1
210	284	32	1
219	284	32	1
220	284	32	1
222	284	32	1
229	284	32	1
233	284	32	3
244	284	32	1
248	284	32	1
251	284	32	1
254	284	32	1
257	284	32	1
177	285	32	2
179	285	32	1
182	285	32	1
218	285	32	2
220	285	32	1
223	285	32	1
235	285	32	3
246	285	32	1
249	285	32	1
250	285	32	1
206	286	32	1
222	286	32	1
223	286	32	1
226	286	32	2
228	286	32	1
237	286	32	1
239	286	32	1
240	286	32	1
242	286	32	1
246	286	32	1
176	287	32	2
187	287	32	2
208	287	32	1
221	287	32	1
225	287	32	1
226	287	32	1
228	287	32	1
236.5	287.5	32.5	1
238	287	32	1
240	287	32	1
248	287	32	1
250	287	32	1
203	288	32	1
220	288	32	1
222	288	32	2
231	288	32	1
232	288	32	1
234	288	32	1
235	288	32	1
237	288	32	1
243	288	32	1
244	288	32	1
245	288	32	2
249	288	32	1
258	288	32	1
201	289	32	1
226	289	32	2
227	289	32	1
233	289	32	2
234	289	32	1
235	289	32	1
248	289	32	1
185	290	32	1
200	290	32	3
220	290	32	1
221	290	32	1
226	290	32	1
232	290	32	1
234	290	32	1
241	290	32	3
243	290	32	1
247	290	32	1
186	291	32	3
222	291	32	1
223	291	32	2
229	291	32	1
233.333333333333	291.333333333333	33	1
235	291	32	1
244	291	32	1
245	291	32	1
246	291	32	2
198	292	32	1
201	292	32	2
203	292	32	1
204	292	32	3
218	292	32	1
221	292	32	1
223	292	32	1
224	292	32	3
233	292	32	1
236.75	292.75	33	1
242	292	32	1
250	292	32	1
252	292	32	1
255	292	32	1
256	292	32	1
216	293	32	1
218	293	32	3
220	293	32	1
222	293	32	1
224	293	32	2
225	293	32	1
227	293	32	2
228	293	32	1
230	293	32	1
232	293	32	1
233	293	32	1
234	293	32	1
236	293	32	3
253	293	32	2
197	294	32	2
204	294	32	1
223	294	32	1
224	294	32	1
228	294	32	1
230	294	32	1
233	294	32	1
236	294	32	2
242	294	32	2
244	294	32	1
247	294	32	1
252	294	32	1
256	294	32	1
181	295	32	1
192	295	32	3
217	295	32	1
220	295	32	1
223	295	32	1
224	295	32	1
225	295	32	1
229	295	32	1
230	295	32	1
231	295	32	1
232	295	32	1
240	295	32	1
243	295	32	2
247	295	32	1
251	295	32	1
197	296	32	1
198	296	32	2
200	296	32	2
218	296	32	1
223	296	32	1
225	296	32	1
231	296	32	1
242	296	32	1
244	296	32	1
251	296	32	1
252	296	32	1
255	296	32	2
183	297	32	1
221	297	32	1
225	297	32	1
229	297	32	1
230	297	32	1
242	297	32	1
246	297	32	1
247	297	32	1
248	297	32	1
250	297	32	1
252	297	32	1
255	297	32	1
219	298	32	1
228	298	32	1
232	298	32	2
233	298	32	1
237	298	32	2
239	298	32	1
244	298	32	1
249	298	32	1
251	298	32	1
253	298	32	1
196	299	32	1
197	299	32	1
228	299	32	1
231	299	32	1
235	299	32	3
236	299	32	1
247	299	32	1
249	299	32	1
185	300	32	2
196	300	32	1
197	300	32	1
235	300	32	1
237	300	32	1
240	300	32	1
244	300	32	1
245	300	32	1
246	300	32	1
248	300	32	1
198	301	32	1
221	301	32	1
224	301	32	1
225	301	32	1
229	301	32	1
235	301	32	1
236	301	32	1
237	301	32	1
239	301	32	1
241	301	32	2
243	301	32	1
244	301	32	1
223	302	32	2
236	302	32	1
238	302	32	1
239	302	32	1
240	302	32	2
242	302	32	1
247	302	32	1
223	303	32	1
225	303	32	2
232	303	32	1
239	303	32	1
241	303	32	1
245	303	32	1
217	304	32	1
233	304	32	2
234	304	32	1
235	304	32	1
236	304	32	1
237	304	32	2
244	304	32	1
245	304	32	1
235	305	32	1
237	305	32	2
242	305	32	1
230	306	32	1
234	306	32	1
206	307	32	1
221	307	32	1
226	307	32	1
234	307	32	1
236	307	32	2
220	308	32	1
225	308	32	3
227	308	32	1
236	308	32	2
226	309	32	2
228	309	32	1
229	310	32	1
231	310	32	1
233	310	32	1
232	312	32	1
235	313	32	1
232	249	33	1
228	250	33	2
230	251	33	1
217	253	33	1
218	253	33	1
221	253	33	1
224	253	33	1
225	253	33	1
228	253	33	1
232	253	33	1
193	254	33	1
225	254	33	2
230	254	33	1
232	254	33	1
239	254	33	1
240	254	33	1
241	254	33	1
218	255	33	1
221	255	33	1
223	255	33	1
231	255	33	2
237	255	33	1
215	256	33	1
222	256	33	1
223	256	33	1
225	256	33	1
228	256	33	1
237	256	33	1
238	256	33	1
214	257	33	1
215	257	33	2
218	257	33	1
220	257	33	2
221	257	33	1
224	257	33	1
237	257	33	1
239	257	33	1
218	258	33	1
220	258	33	2
226	258	33	1
232	258	33	2
233	258	33	1
244	258	33	1
189	259	33	1
201	259	33	1
211	259	33	1
213	259	33	1
223	259	33	1
226	259	33	1
228	259	33	1
233	259	33	1
237	259	33	1
242	259	33	1
243	259	33	1
246	259	33	2
213	260	33	2
223	260	33	1
231	260	33	1
243	260	33	1
246	260	33	2
188	261	33	1
205	261	33	1
208	261	33	1
218	261	33	1
222	261	33	1
229	261	33	1
234	261	33	2
235	261	33	1
237	261	33	1
238	261	33	2
241	261	33	1
242	261	33	2
247	261	33	1
203	262	33	1
209	262	33	1
211	262	33	2
219	262	33	1
224	262	33	1
230	262	33	2
231	262	33	1
238	262	33	1
242	262	33	1
243	262	33	1
188	263	33	1
190	263	33	1
191	263	33	1
203	263	33	1
218	263	33	1
223	263	33	1
224	263	33	1
225	263	33	2
227	263	33	1
233	263	33	1
236	263	33	1
243	263	33	2
245	263	33	1
247	263	33	1
248	263	33	2
249	263	33	1
187	264	33	1
188	264	33	1
190	264	33	1
191	264	33	1
192	264	33	1
199	264	33	1
214	264	33	1
216	264	33	2
217	264	33	1
220	264	33	2
233	264	33	1
192	265	33	1
195	265	33	1
207	265	33	2
214	265	33	2
219	265	33	1
233	265	33	2
237	265	33	1
239	265	33	1
242	265	33	1
243	265	33	2
245	265	33	1
248	265	33	1
252	265	33	2
184	266	33	2
194	266	33	1
195	266	33	1
215	266	33	1
217	266	33	1
218	266	33	1
219	266	33	1
237	266	33	1
240	266	33	1
246	266	33	1
182	267	33	1
183	267	33	3
184	267	33	2
186	267	33	1
188	267	33	1
196	267	33	1
209	267	33	1
216	267	33	2
226	267	33	1
228	267	33	1
229	267	33	1
240	267	33	1
245	267	33	2
253	267	33	1
189	268	33	1
193	268	33	1
211	268	33	2
217	268	33	1
220	268	33	1
231	268	33	2
235	268	33	4
249	268	33	1
250	268	33	1
185	269	33	2
187	269	33	1
191	269	33	1
194	269	33	2
196	269	33	1
208	269	33	2
217	269	33	1
219	269	33	1
232	269	33	1
233	269	33	2
234	269	33	1
239	269	33	1
244	269	33	1
179	270	33	2
186	270	33	1
198	270	33	1
206	270	33	1
207	270	33	1
209	270	33	1
214	270	33	1
215	270	33	1
223	270	33	1
233	270	33	1
243	270	33	1
244	270	33	1
247	270	33	1
248	270	33	1
252	270	33	1
185	271	33	1
204	271	33	1
208	271	33	1
214	271	33	1
215	271	33	1
233	271	33	1
238	271	33	1
239	271	33	1
241	271	33	2
245	271	33	1
176	272	33	1
177	272	33	1
180	272	33	1
204	272	33	1
216	272	33	1
225	272	33	1
232	272	33	1
237	272	33	1
239	272	33	1
240	272	33	4
241	272	33	1
242	272	33	1
245	272	33	2
246	272	33	1
247	272	33	1
251	272	33	2
171	273	33	1
173	273	33	1
174	273	33	1
182	273	33	2
185	273	33	1
189	273	33	2
196	273	33	1
202	273	33	1
205	273	33	1
210	273	33	1
211	273	33	1
214	273	33	1
216	273	33	1
226	273	33	1
240	273	33	1
241	273	33	2
243	273	33	2
253	273	33	1
176	274	33	1
182	274	33	2
185	274	33	1
203	274	33	1
208	274	33	1
209	274	33	1
210	274	33	1
227	274	33	1
232	274	33	1
237	274	33	1
239	274	33	1
243	274	33	1
245	274	33	1
250	274	33	1
183	275	33	1
186	275	33	1
188	275	33	2
200	275	33	1
213	275	33	1
214	275	33	1
227	275	33	1
237	275	33	1
239	275	33	1
240	275	33	1
246	275	33	1
250	275	33	1
251	275	33	1
176	276	33	2
177	276	33	1
201	276	33	1
206	276	33	1
215	276	33	1
232	276	33	1
236	276	33	1
239	276	33	1
241	276	33	1
242	276	33	1
243	276	33	1
173	277	33	1
205	277	33	1
206	277	33	1
210	277	33	1
211	277	33	1
216	277	33	1
238	277	33	1
242	277	33	1
243	277	33	1
244	277	33	1
245	277	33	1
247	277	33	1
178	278	33	3
204	278	33	1
205	278	33	2
237	278	33	1
240	278	33	2
245	278	33	1
168	279	33	1
175	279	33	1
176	279	33	1
220	279	33	2
234	279	33	1
175	280	33	1
206	280	33	1
208	280	33	1
209	280	33	1
210	280	33	1
220	280	33	2
239	280	33	1
241	280	33	1
246	280	33	2
248	280	33	1
176	281	33	1
178	281	33	2
179	281	33	1
204	281	33	1
207	281	33	1
208	281	33	2
217	281	33	1
219	281	33	1
224	281	33	1
233	281	33	1
239	281	33	1
241	281	33	1
243	281	33	1
244	281	33	3
247	281	33	2
248	281	33	1
249	281	33	1
250	281	33	1
175	282	33	1
177	282	33	3
178	282	33	1
207	282	33	1
209	282	33	1
210	282	33	1
211	282	33	1
212	282	33	1
213	282	33	2
218	282	33	1
225	282	33	1
229	282	33	1
230	282	33	1
231	282	33	1
234	282	33	1
235	282	33	1
241	282	33	1
245	282	33	1
247	282	33	1
251	282	33	1
252	282	33	1
174	283	33	1
183	283	33	1
185	283	33	2
204	283	33	1
211	283	33	1
218	283	33	1
221	283	33	1
227	283	33	1
229	283	33	1
246	283	33	2
253	283	33	1
175	284	33	1
187	284	33	1
219	284	33	1
222	284	33	1
225	284	33	1
230	284	33	1
234	284	33	1
236	284	33	1
243	284	33	2
252	284	33	1
175	285	33	1
178	285	33	1
204	285	33	3
208	285	33	2
220	285	33	1
221	285	33	1
224	285	33	1
225	285	33	1
226	285	33	2
227	285	33	1
228	285	33	1
232	285	33	1
233	285	33	2
241	285	33	1
243	285	33	1
246	285	33	2
247	285	33	2
188	286	33	1
204	286	33	1
206	286	33	1
207	286	33	1
221	286	33	2
223	286	33	1
228	286	33	2
241.5	286.5	33.5	1
244	286	33	2
246	286	33	1
252	286	33	1
255	286	33	1
205	287	33	1
219	287	33	1
221	287	33	1
223	287	33	2
224	287	33	1
225	287	33	3
226	287	33	1
228	287	33	1
233	287	33	1
234	287	33	1
235	287	33	1
244	287	33	1
245	287	33	1
246	287	33	1
247	287	33	1
253	287	33	1
184	288	33	1
196	288	33	1
226	288	33	2
233	288	33	1
239	288	33	2
244	288	33	1
245	288	33	1
249	288	33	1
184	289	33	1
201	289	33	1
224	289	33	1
237	289	33	1
241.5	289.5	33.5	1
246	289	33	2
187	290	33	1
199	290	33	1
223	290	33	1
225	290	33	2
231	290	33	2
233	290	33	1
234	290	33	1
239	290	33	2
241	290	33	1
248	290	33	1
250	290	33	1
185	291	33	1
197	291	33	2
199	291	33	3
200	291	33	2
201	291	33	1
203	291	33	2
223	291	33	1
229	291	33	1
232	291	33	1
233	291	33	1
236	291	33	1
241	291	33	1
245	291	33	1
246	291	33	1
249	291	33	1
200	292	33	1
221	292	33	1
223	292	33	1
225	292	33	2
235	292	33	1
236	292	33	1
248	292	33	1
177	293	33	1
199	293	33	1
220	293	33	1
229	293	33	1
235	293	33	1
237	293	33	1
239	293	33	1
240	293	33	1
244	293	33	1
247	293	33	1
252	293	33	2
254	293	33	1
180	294	33	1
195	294	33	1
199	294	33	1
202	294	33	1
213	294	33	1
227	294	33	2
229	294	33	1
231	294	33	1
237	294	33	3
239	294	33	1
244	294	33	1
251	294	33	1
256	294	33	1
197	295	33	1
229	295	33	1
232	295	33	1
235	295	33	1
247	295	33	1
250	295	33	1
180	296	33	1
194	296	33	1
195	296	33	1
199	296	33	2
200	296	33	1
222	296	33	1
226	296	33	1
228	296	33	1
241	296	33	1
243	296	33	1
255	296	33	1
197	297	33	2
202	297	33	1
224	297	33	1
227	297	33	1
228	297	33	1
231	297	33	1
234	297	33	1
246	297	33	1
182	298	33	1
200	298	33	1
228	298	33	2
231	298	33	1
238	298	33	2
240	298	33	1
242	298	33	1
248	298	33	2
197	299	33	2
222	299	33	1
229	299	33	1
230	299	33	1
232	299	33	3
234	299	33	1
237	299	33	1
239	299	33	1
240	299	33	1
241	299	33	1
245	299	33	1
246	299	33	1
247	299	33	1
225	300	33	1
227	300	33	2
236	300	33	1
238	300	33	2
196	301	33	2
227	301	33	1
234	301	33	1
236	301	33	1
239	301	33	1
242	301	33	2
245	301	33	2
209	302	33	1
223	302	33	2
226	302	33	1
227	302	33	1
228	302	33	1
230	302	33	1
236	302	33	1
243	302	33	2
246	302	33	1
222	303	33	2
234	303	33	1
235	303	33	2
242	303	33	2
206	304	33	1
220	304	33	1
229	304	33	1
231	304	33	1
232	304	33	1
233	304	33	1
208	305	33	2
225	305	33	1
230	305	33	1
233	305	33	1
235	305	33	1
230	306	33	1
231	306	33	1
232	306	33	1
238	306	33	1
206	307	33	1
225	307	33	1
241	307	33	1
217	308	33	2
223	308	33	1
229	308	33	2
235	308	33	2
240	308	33	1
242	308	33	1
221	309	33	1
224	309	33	1
229	309	33	2
233	309	33	1
237	309	33	3
223	310	33	2
224	310	33	2
233	310	33	1
234	310	33	1
224	311	33	1
236	311	33	2
226	312	33	1
231	312	33	1
223	313	33	2
228	313	33	1
229	313	33	1
230	313	33	1
235	314	33	1
236	314	33	3
228	251	34	1
229	251	34	2
227	252	34	1
230	252	34	1
225	253	34	1
226	254	34	2
231	254	34	1
239	254	34	1
218	255	34	1
224	255	34	2
225	255	34	1
223	256	34	1
227	256	34	1
237	256	34	2
217	257	34	1
218	257	34	1
221	257	34	1
225	257	34	1
227	257	34	1
235	257	34	1
242	257	34	1
243	257	34	1
216	258	34	3
217	258	34	2
218	258	34	1
222	258	34	2
223	258	34	1
224	258	34	1
225	258	34	2
226	258	34	1
227	258	34	1
237	258	34	1
239	258	34	2
244	258	34	2
189	259	34	1
211	259	34	1
218	259	34	1
219	259	34	1
226	259	34	1
234	259	34	1
235	259	34	1
242	259	34	1
192	260	34	1
218	260	34	1
219	260	34	1
225	260	34	1
226	260	34	1
230	260	34	1
235	260	34	1
188	261	34	1
195	261	34	1
208	261	34	1
214	261	34	2
215	261	34	3
221	261	34	1
226	261	34	1
227	261	34	1
230	261	34	1
246	261	34	1
190	262	34	1
192	262	34	2
217	262	34	1
219	262	34	1
228	262	34	1
230	262	34	2
238	262	34	1
242	262	34	1
244	262	34	2
246	262	34	2
247	262	34	1
189	263	34	1
193	263	34	1
207	263	34	1
211	263	34	1
216	263	34	1
218	263	34	1
222	263	34	1
224	263	34	1
229	263	34	1
231	263	34	1
235	263	34	1
237	263	34	1
239	263	34	1
244	263	34	1
248	263	34	1
250	263	34	1
251	263	34	1
186	264	34	1
187	264	34	2
189	264	34	1
192	264	34	1
194	264	34	1
201	264	34	1
202	264	34	1
203	264	34	1
209	264	34	1
213	264	34	2
214	264	34	1
217	264	34	1
224	264	34	2
226	264	34	1
229	264	34	1
236	264	34	2
240	264	34	1
242	264	34	1
245	264	34	1
249	264	34	1
191	265	34	1
192	265	34	1
194	265	34	1
203	265	34	1
205	265	34	3
209	265	34	2
220	265	34	1
221	265	34	2
232	265	34	1
243	265	34	2
244	265	34	1
251	265	34	1
178	266	34	1
184	266	34	1
186	266	34	1
193	266	34	1
194	266	34	1
204	266	34	1
209	266	34	1
210	266	34	1
214	266	34	2
217	266	34	1
227	266	34	1
228	266	34	1
229	266	34	1
235	266	34	1
241	266	34	1
242	266	34	2
244	266	34	1
246	266	34	1
249	266	34	1
250	266	34	1
252	266	34	2
182	267	34	2
183	267	34	1
186	267	34	1
188	267	34	2
191	267	34	1
193	267	34	1
195	267	34	1
197	267	34	1
209	267	34	1
210	267	34	1
211	267	34	1
220	267	34	2
221	267	34	1
223	267	34	1
228	267	34	1
231	267	34	2
232	267	34	1
235	267	34	1
240	267	34	1
246	267	34	1
248	267	34	1
189	268	34	1
194	268	34	1
214	268	34	1
217	268	34	2
231	268	34	2
245	268	34	1
247	268	34	1
250	268	34	2
251	268	34	1
252	268	34	1
175	269	34	1
182	269	34	1
185	269	34	1
193	269	34	1
196	269	34	2
215	269	34	1
216	269	34	1
219	269	34	1
233	269	34	2
239	269	34	2
243	269	34	1
245	269	34	2
249	269	34	1
179	270	34	2
183	270	34	1
185	270	34	1
188	270	34	2
189	270	34	1
192	270	34	1
195	270	34	1
199	270	34	1
203	270	34	1
205	270	34	2
206	270	34	1
209	270	34	1
214	270	34	1
215	270	34	1
216	270	34	1
223	270	34	1
231	270	34	1
233	270	34	1
243	270	34	1
244	270	34	1
252	270	34	1
175	271	34	3
177	271	34	1
178	271	34	1
185	271	34	2
186	271	34	1
201	271	34	1
214	271	34	1
218	271	34	1
221	271	34	2
231	271	34	1
234	271	34	1
239	271	34	1
240	271	34	1
242	271	34	1
243	271	34	1
245	271	34	1
249	271	34	1
176	272	34	1
179	272	34	1
190	272	34	1
198	272	34	2
205	272	34	2
213	272	34	1
214	272	34	2
227	272	34	1
232	272	34	2
235	272	34	1
239	272	34	1
247	272	34	1
170	273	34	1
188	273	34	1
201	273	34	2
204	273	34	1
208	273	34	1
209	273	34	1
210	273	34	1
213	273	34	2
215	273	34	2
216	273	34	1
219	273	34	1
231	273	34	1
236	273	34	1
248	273	34	3
170	274	34	1
178	274	34	2
179	274	34	1
183	274	34	1
185	274	34	1
187	274	34	1
197	274	34	1
204	274	34	1
207	274	34	2
211	274	34	1
215	274	34	1
216	274	34	1
231	274	34	1
232	274	34	1
235	274	34	1
237	274	34	1
240	274	34	1
179	275	34	3
189	275	34	1
207	275	34	2
215	275	34	2
231	275	34	1
235	275	34	2
238	275	34	1
240	275	34	2
246	275	34	1
174	276	34	1
177	276	34	1
206	276	34	1
208	276	34	1
210	276	34	1
211	276	34	1
235	276	34	1
237	276	34	2
240	276	34	1
243	276	34	1
244	276	34	2
175	277	34	1
182	277	34	1
184	277	34	1
186	277	34	1
189	277	34	1
202	277	34	1
203	277	34	3
209	277	34	3
211	277	34	2
212	277	34	1
229	277	34	1
237	277	34	1
238	277	34	1
178	278	34	1
193	278	34	1
204	278	34	1
208	278	34	2
210	278	34	1
211	278	34	1
212	278	34	1
214	278	34	1
244	278	34	1
175	279	34	3
179	279	34	1
181	279	34	1
192	279	34	1
208	279	34	1
209	279	34	1
210	279	34	1
215	279	34	1
217	279	34	1
227	279	34	3
231	279	34	1
232	279	34	1
237	279	34	1
238	279	34	1
243	279	34	1
248	279	34	1
174	280	34	1
175	280	34	2
176	280	34	1
178	280	34	1
187	280	34	1
188	280	34	1
192	280	34	2
193	280	34	1
205	280	34	1
207	280	34	1
208	280	34	1
234	280	34	1
245	280	34	1
173	281	34	1
175	281	34	1
177	281	34	1
180	281	34	1
191	281	34	1
207	281	34	1
208	281	34	1
209	281	34	1
210	281	34	1
221	281	34	1
223	281	34	1
227	281	34	1
237	281	34	1
241	281	34	1
244	281	34	1
187	282	34	2
206	282	34	1
208	282	34	1
218	282	34	1
223	282	34	1
232	282	34	1
240	282	34	1
247	282	34	1
251	282	34	2
175	283	34	2
181	283	34	1
187	283	34	1
210	283	34	1
218	283	34	1
222	283	34	1
231	283	34	2
232	283	34	1
234	283	34	1
237	283	34	1
240	283	34	1
247	283	34	1
253	283	34	2
176	284	34	1
184	284	34	1
212	284	34	1
214	284	34	1
220	284	34	2
222	284	34	1
223	284	34	1
224	284	34	1
229	284	34	1
234	284	34	2
237	284	34	1
246	284	34	1
248	284	34	1
254	284	34	1
179	285	34	2
181	285	34	1
188	285	34	2
206	285	34	1
209	285	34	1
211	285	34	1
218	285	34	1
220	285	34	2
221	285	34	1
222	285	34	3
224	285	34	1
226	285	34	2
238	285	34	1
242	285	34	1
243	285	34	1
199	286	34	1
207	286	34	2
218	286	34	1
220	286	34	1
222	286	34	1
223	286	34	1
226	286	34	1
234	286	34	2
246	286	34	2
254	286	34	1
