x	y	z	DNA Replication
247	294	31	2
253	294	31	1
198	295	31	1
202	295	31	1
223	295	31	1
229	295	31	1
231	295	31	2
233	295	31	1
235	295	31	2
241	295	31	2
242	295	31	1
252	295	31	1
257	295	31	1
197	296	31	1
215	296	31	1
223	296	31	1
235	296	31	2
245	296	31	1
250	296	31	1
254	296	31	1
195	297	31	2
227	297	31	1
235	297	31	1
243	297	31	1
248	297	31	1
228	298	31	2
232	298	31	1
235	298	31	1
238	298	31	1
239	298	31	1
242	298	31	4
245	298	31	1
248	298	31	1
221	299	31	1
229	299	31	1
232	299	31	1
236	299	31	1
246	299	31	3
248	299	31	1
251	299	31	1
218	300	31	1
223	300	31	2
224	300	31	1
225	300	31	1
226	300	31	1
231	300	31	2
237	300	31	1
238	300	31	1
241	300	31	1
244	300	31	1
249	300	31	1
216	301	31	2
230	301	31	1
232	301	31	1
233	301	31	1
234	301	31	1
245	301	31	1
222	302	31	1
226	302	31	1
240	302	31	1
242	302	31	2
246	302	31	1
247	302	31	1
231	303	31	1
236	303	31	2
242	303	31	1
244	303	31	1
247	303	31	1
238	304	31	1
223	305	31	2
234	305	31	2
235	305	31	1
238	305	31	1
240	305	31	1
242	305	31	1
234	307	31	1
237	307	31	1
225	308	31	2
227	251	32	1
228	251	32	1
229	251	32	3
214	252	32	1
217	252	32	1
235	252	32	1
216	253	32	2
217	253	32	1
218	253	32	3
224	253	32	1
227	253	32	1
231	253	32	2
232	253	32	1
223	254	32	1
225	254	32	1
235	254	32	1
239	254	32	1
214	255	32	1
226	255	32	1
228	255	32	1
230	255	32	1
238	255	32	1
216	256	32	1
234	256	32	2
237	256	32	2
240	256	32	1
192	257	32	2
218	257	32	2
219	257	32	1
221	257	32	1
207	258	32	1
216	258	32	1
217	258	32	1
218	258	32	2
219	258	32	1
226	258	32	1
231	258	32	1
232	258	32	1
237	258	32	1
239	258	32	1
240	258	32	1
241	258	32	1
192	259	32	1
214	259	32	1
215	259	32	1
216	259	32	1
227	259	32	1
228	259	32	1
230	259	32	1
237	259	32	1
242	259	32	2
243	259	32	1
245	259	32	1
210	260	32	1
211	260	32	1
214	260	32	1
216	260	32	2
218	260	32	1
221	260	32	1
228	260	32	2
230	260	32	1
235	260	32	1
242	260	32	1
248	260	32	2
195	261	32	1
210	261	32	1
212	261	32	1
217	261	32	1
224	261	32	1
226	261	32	2
238	261	32	2
239	261	32	1
194	262	32	1
196	262	32	1
198	262	32	1
203	262	32	1
207	262	32	1
216	262	32	1
224	262	32	2
236	262	32	2
238	262	32	1
245	262	32	1
247	262	32	1
184	263	32	1
189	263	32	1
198	263	32	2
213	263	32	1
215	263	32	2
220	263	32	1
221	263	32	2
222	263	32	1
225	263	32	1
226	263	32	1
230	263	32	1
235	263	32	1
243	263	32	2
245	263	32	1
246	263	32	2
186	264	32	1
188	264	32	1
189	264	32	1
192	264	32	1
193	264	32	2
199	264	32	1
200	264	32	2
202	264	32	2
210	264	32	2
216	264	32	1
221	264	32	1
222	264	32	1
223	264	32	1
224	264	32	2
230	264	32	2
240	264	32	2
244	264	32	1
245	264	32	1
247	264	32	3
248	264	32	2
184	265	32	1
187	265	32	2
188	265	32	1
191	265	32	1
195	265	32	2
198	265	32	2
204	265	32	1
215	265	32	2
217	265	32	1
229	265	32	1
233	265	32	1
234	265	32	1
238	265	32	1
239	265	32	2
248	265	32	1
251	265	32	1
178	266	32	1
188	266	32	1
196	266	32	1
217	266	32	2
218	266	32	1
224	266	32	1
229	266	32	1
235	266	32	1
236	266	32	2
237	266	32	1
241	266	32	1
245	266	32	1
248	266	32	1
182	267	32	1
183	267	32	1
193	267	32	1
194	267	32	1
209	267	32	2
219	267	32	2
221	267	32	1
245.5	267.5	32.5	1
248	267	32	1
249	267	32	1
207	268	32	1
212	268	32	2
220	268	32	1
239	268	32	1
241	268	32	1
175	269	32	1
180	269	32	1
186	269	32	1
191	269	32	1
193	269	32	1
194	269	32	1
204	269	32	1
210	269	32	1
211	269	32	2
214	269	32	2
222	269	32	1
223	269	32	1
232	269	32	1
233	269	32	1
241	269	32	1
245	269	32	1
246	269	32	1
172	270	32	1
173	270	32	1
181	270	32	1
184	270	32	1
195	270	32	2
201	270	32	1
211	270	32	1
214	270	32	1
216	270	32	1
233	270	32	2
239	270	32	1
173	271	32	2
177	271	32	1
186	271	32	1
188	271	32	2
196	271	32	2
202	271	32	1
211	271	32	1
213	271	32	1
235	271	32	1
239	271	32	1
240	271	32	1
244	271	32	1
175	272	32	2
185	272	32	1
186	272	32	1
198	272	32	1
207	272	32	1
208	272	32	1
214	272	32	2
226	272	32	1
228	272	32	1
230	272	32	1
234	272	32	2
237	272	32	1
238	272	32	1
241	272	32	1
243	272	32	2
246	272	32	1
250	272	32	1
251	272	32	1
252	272	32	1
174	273	32	2
182	273	32	1
186	273	32	1
205	273	32	1
206	273	32	2
208	273	32	1
211	273	32	1
212	273	32	1
215	273	32	2
234	273	32	1
235	273	32	2
241	273	32	1
242	273	32	1
249	273	32	1
254	273	32	1
172	274	32	1
183	274	32	1
203	274	32	1
210	274	32	1
215	274	32	1
234	274	32	1
236	274	32	1
240	274	32	1
250	274	32	1
181	275	32	1
183	275	32	1
213	275	32	1
216	275	32	3
226	275	32	1
235	275	32	1
240	275	32	1
247	275	32	1
252	275	32	2
174	276	32	1
234	276	32	1
236	276	32	2
238	276	32	1
239	276	32	1
249	276	32	2
215	277	32	1
224	277	32	2
232	277	32	1
237	277	32	1
239	277	32	1
240	277	32	1
247	277	32	1
175	278	32	1
177	278	32	1
224	278	32	1
236	278	32	1
237	278	32	1
240	278	32	1
241	278	32	1
243	278	32	2
245	278	32	1
248	278	32	1
249	278	32	1
255	278	32	1
179	279	32	1
207	279	32	1
220	279	32	1
223	279	32	1
234	279	32	1
246	279	32	1
173	280	32	1
176	280	32	1
221	280	32	1
222	280	32	1
232	280	32	1
241	280	32	2
246	280	32	1
248	280	32	1
173	281	32	1
176	281	32	1
181	281	32	1
211	281	32	2
217	281	32	1
219	281	32	1
226	281	32	3
231	281	32	2
233	281	32	1
240	281	32	2
248	281	32	1
250	281	32	1
182	282	32	1
187	282	32	1
204	282	32	2
220	282	32	1
221	282	32	1
222	282	32	1
223	282	32	2
247	282	32	1
248	282	32	1
249	282	32	1
250	282	32	1
173	283	32	2
175	283	32	1
178	283	32	2
181	283	32	1
221	283	32	1
223	283	32	1
236	283	32	1
238	283	32	1
240	283	32	1
241	283	32	1
242	283	32	1
245	283	32	1
178	284	32	3
181	284	32	1
184	284	32	1
186	284	32	1
232	284	32	1
233	284	32	1
236	284	32	1
237	284	32	1
240	284	32	1
241	284	32	2
245	284	32	2
249	284	32	1
252	284	32	1
176	285	32	1
205	285	32	1
218	285	32	2
223	285	32	1
225	285	32	2
229	285	32	1
231	285	32	1
234	285	32	1
236	285	32	2
237	285	32	1
243	285	32	2
245	285	32	1
254	285	32	1
255	285	32	1
175	286	32	1
177	286	32	1
178	286	32	1
206	286	32	1
218	286	32	1
219	286	32	1
226	286	32	1
227	286	32	1
229	286	32	2
236	286	32	1
239	286	32	1
242	286	32	2
246	286	32	1
248	286	32	2
249	286	32	1
176	287	32	1
177	287	32	1
222	287	32	1
224	287	32	1
231	287	32	1
241	287	32	1
244	287	32	1
245	287	32	1
248	287	32	1
249	287	32	1
254	287	32	1
201	288	32	1
202	288	32	1
203	288	32	1
221	288	32	1
223	288	32	2
225	288	32	1
226	288	32	1
236	288	32	1
237	288	32	1
240	288	32	1
244	288	32	1
245	288	32	1
246	288	32	1
253	288	32	1
200	289	32	1
201	289	32	2
222	289	32	1
223	289	32	1
226	289	32	2
227	289	32	1
235	289	32	2
238	289	32	1
244	289	32	1
247	289	32	1
253	289	32	1
199	290	32	1
222	290	32	1
225	290	32	1
231	290	32	1
233	290	32	1
234	290	32	2
235	290	32	1
244	290	32	1
248	290	32	1
252	290	32	1
253	290	32	2
255	290	32	1
197	291	32	3
223	291	32	1
231	291	32	1
233.333333333333	291.333333333333	33	1
239	291	32	1
242	291	32	1
243	291	32	1
244	291	32	1
248	291	32	1
254	291	32	1
256	291	32	1
188	292	32	1
199	292	32	1
203	292	32	1
222	292	32	1
228	292	32	1
229	292	32	2
236.75	292.75	33	2
242	292	32	1
248	292	32	1
249	292	32	1
250	292	32	1
252	292	32	1
197	293	32	2
199	293	32	1
207	293	32	1
223	293	32	1
232	293	32	2
233	293	32	1
234	293	32	1
238	293	32	1
247	293	32	2
250	293	32	1
253	293	32	1
256	293	32	1
202	294	32	1
224	294	32	1
225	294	32	1
227	294	32	1
231	294	32	1
233	294	32	1
238	294	32	2
251	294	32	2
253	294	32	1
181	295	32	2
195	295	32	1
217	295	32	3
220	295	32	2
223	295	32	2
225	295	32	1
227	295	32	1
231	295	32	1
241	295	32	1
243	295	32	1
249	295	32	1
250	295	32	1
253	295	32	1
197	296	32	1
220	296	32	1
225	296	32	1
229	296	32	1
230	296	32	2
232	296	32	1
235	296	32	2
241	296	32	1
243	296	32	1
252	296	32	1
198	297	32	1
199	297	32	2
225	297	32	1
227	297	32	1
237	297	32	1
248	297	32	1
251	297	32	1
220	298	32	1
221	298	32	1
228	298	32	1
232	298	32	1
233	298	32	3
234	298	32	1
248	298	32	1
251	298	32	2
197	299	32	1
231	299	32	1
233	299	32	1
242	299	32	1
244	299	32	2
247	299	32	1
248	299	32	3
249	299	32	2
185	300	32	1
197	300	32	1
225	300	32	2
228	300	32	1
235	300	32	1
237	300	32	1
239	300	32	1
244	300	32	1
198	301	32	1
229	301	32	1
232	301	32	2
236	301	32	1
239	301	32	1
241	301	32	1
243	301	32	1
229	302	32	1
230	302	32	2
241	302	32	1
242	302	32	1
249	302	32	1
222	303	32	1
223	303	32	2
229	303	32	1
232	303	32	3
217	304	32	1
225	304	32	2
234	304	32	1
236	304	32	1
241	304	32	1
245	304	32	2
221	305	32	1
222	305	32	1
242	305	32	1
224	306	32	1
230	306	32	2
233	306	32	1
234	306	32	1
237	306	32	1
241	306	32	2
242	306	32	1
206	307	32	2
225	307	32	1
227	308	32	1
236	308	32	1
220	309	32	1
229	310	32	1
230	310	32	2
225	311	32	1
229	312	32	1
228	250	33	1
226	251	33	1
227	251	33	1
228	251	33	1
218	253	33	2
225	253	33	1
232	253	33	2
217	254	33	1
226	254	33	1
227	254	33	1
236	254	33	1
217	255	33	1
221	255	33	1
231	255	33	1
237	255	33	2
228	256	33	2
230	256	33	1
238	256	33	1
240	256	33	1
241	256	33	1
215	257	33	2
217	257	33	1
218	257	33	2
219	257	33	1
222	257	33	1
235	257	33	1
215	258	33	3
221	258	33	1
223	258	33	3
226	258	33	1
234	258	33	1
235	258	33	1
242	258	33	2
189	259	33	1
201	259	33	1
209	259	33	2
226	259	33	1
227	259	33	1
228	259	33	2
229	259	33	1
233	259	33	1
237	259	33	1
242	259	33	1
192	260	33	1
212	260	33	1
224	260	33	1
236	260	33	1
193	261	33	1
209	261	33	1
211	261	33	1
219	261	33	1
224	261	33	1
225	261	33	1
226	261	33	1
231	261	33	1
232	261	33	1
244	261	33	1
191	262	33	2
203	262	33	1
210	262	33	1
214	262	33	2
216	262	33	1
219	262	33	1
223	262	33	1
224	262	33	1
229	262	33	1
236	262	33	1
238	262	33	1
245	262	33	1
248	262	33	1
249	262	33	2
250	262	33	2
191	263	33	2
213	263	33	1
215	263	33	1
218	263	33	1
227	263	33	2
243	263	33	1
244	263	33	2
248	263	33	1
185	264	33	1
189	264	33	2
193	264	33	2
194	264	33	1
211	264	33	1
212	264	33	1
214	264	33	2
216	264	33	1
217	264	33	1
218	264	33	1
221	264	33	1
225	264	33	1
226	264	33	1
229	264	33	1
250	264	33	1
192	265	33	1
208	265	33	1
218	265	33	2
220	265	33	1
221	265	33	2
226	265	33	1
233	265	33	2
235	265	33	1
239	265	33	1
242	265	33	2
243	265	33	1
244	265	33	2
248	265	33	1
185	266	33	1
187	266	33	1
190	266	33	1
195	266	33	1
213	266	33	1
216	266	33	1
224	266	33	1
230	266	33	1
249	266	33	1
183	267	33	1
186	267	33	2
191	267	33	1
192	267	33	1
196	267	33	1
197	267	33	1
202	267	33	1
205	267	33	1
212	267	33	1
214	267	33	1
219	267	33	1
220	267	33	3
223	267	33	1
231	267	33	2
235	267	33	1
242	267	33	1
245	267	33	1
247	267	33	2
250	267	33	1
196	268	33	1
206	268	33	1
207	268	33	1
213	268	33	3
214	268	33	1
218	268	33	1
219	268	33	1
226	268	33	2
231	268	33	1
232	268	33	1
235	268	33	2
241	268	33	1
245	268	33	1
249	268	33	1
252	268	33	2
184	269	33	1
187	269	33	3
188	269	33	1
192	269	33	1
201	269	33	1
219	269	33	2
227	269	33	3
250	269	33	1
174	270	33	1
178	270	33	1
183	270	33	1
184	270	33	1
187	270	33	1
188	270	33	1
194	270	33	1
207	270	33	1
223	270	33	1
231	270	33	1
233	270	33	1
240	270	33	1
241	270	33	2
244	270	33	1
245	270	33	1
249	270	33	1
173	271	33	1
175	271	33	1
182	271	33	1
190	271	33	1
192	271	33	1
205	271	33	1
206	271	33	1
209	271	33	1
211	271	33	1
229	271	33	1
233	271	33	1
235	271	33	1
238	271	33	2
243	271	33	1
245	271	33	3
246	271	33	2
175	272	33	1
178	272	33	1
180	272	33	1
182	272	33	1
186	272	33	1
187	272	33	3
201	272	33	1
205	272	33	1
208	272	33	2
210	272	33	1
213	272	33	1
225	272	33	2
237	272	33	2
238	272	33	1
239	272	33	1
240	272	33	1
244	272	33	2
246	272	33	1
250	272	33	1
251	272	33	1
174	273	33	1
176	273	33	1
184	273	33	1
185	273	33	1
202	273	33	2
209	273	33	2
215	273	33	1
217	273	33	1
240	273	33	1
253	273	33	1
169	274	33	2
177	274	33	1
190	274	33	1
193	274	33	1
201	274	33	1
205	274	33	1
206	274	33	2
207	274	33	1
208	274	33	1
210	274	33	1
211	274	33	1
214	274	33	1
239	274	33	1
240	274	33	1
243	274	33	1
245	274	33	2
250	274	33	1
176	275	33	1
184	275	33	1
185	275	33	1
186	275	33	1
188	275	33	1
205	275	33	1
207	275	33	1
210	275	33	1
213	275	33	2
215	275	33	1
216	275	33	1
240	275	33	1
241	275	33	2
244	275	33	1
186	276	33	2
190	276	33	1
192	276	33	1
201	276	33	1
205	276	33	1
208	276	33	1
232	276	33	1
240	276	33	1
242	276	33	2
180	277	33	2
202	277	33	1
206	277	33	1
208	277	33	1
216	277	33	1
227	277	33	1
232	277	33	1
234	277	33	1
238	277	33	1
176	278	33	1
207	278	33	1
211	278	33	1
232	278	33	1
239	278	33	1
175	279	33	2
201	279	33	1
220	279	33	1
234	279	33	1
240	279	33	1
245	279	33	1
174	280	33	2
175	280	33	1
187	280	33	1
191	280	33	1
203	280	33	1
206	280	33	1
208	280	33	1
217	280	33	1
223	280	33	1
229	280	33	1
237	280	33	1
239	280	33	1
250	280	33	2
173	281	33	1
204	281	33	1
206	281	33	1
209	281	33	1
219	281	33	1
223	281	33	1
230	281	33	2
234	281	33	1
247	281	33	2
248	281	33	1
250	281	33	1
188	282	33	1
207	282	33	1
210	282	33	1
212	282	33	1
221	282	33	1
222	282	33	1
223	282	33	1
225	282	33	1
238	282	33	1
241	282	33	1
243	282	33	1
251	282	33	2
174	283	33	1
215	283	33	1
220	283	33	1
225	283	33	1
232	283	33	1
233	283	33	1
236	283	33	2
240	283	33	1
249	283	33	1
175	284	33	1
186	284	33	1
206	284	33	1
207	284	33	2
208	284	33	1
210	284	33	1
225	284	33	3
231	284	33	1
234	284	33	1
236	284	33	2
237	284	33	2
241	284	33	1
242	284	33	1
246	284	33	2
175	285	33	1
202	285	33	2
206	285	33	1
212	285	33	2
219	285	33	2
220	285	33	2
225	285	33	1
228	285	33	1
230	285	33	2
233	285	33	1
238	285	33	2
242	285	33	2
243	285	33	1
245	285	33	1
248	285	33	1
178	286	33	1
188	286	33	1
206	286	33	1
209	286	33	1
219	286	33	1
220	286	33	1
223	286	33	1
226	286	33	1
229	286	33	1
237	286	33	1
238	286	33	1
239	286	33	1
242	286	33	1
243	286	33	1
199	287	33	1
219	287	33	1
221	287	33	2
222	287	33	1
224	287	33	2
228	287	33	1
245	287	33	1
247	287	33	1
184	288	33	1
186	288	33	1
239	288	33	1
247	288	33	2
255	288	33	1
257	288	33	2
184	289	33	2
200	289	33	1
202	289	33	1
203	289	33	1
237	289	33	1
241.5	289.5	33.5	1
244	289	33	1
246	289	33	1
247	289	33	1
249	289	33	1
185	290	33	1
207	290	33	1
223	290	33	2
228	290	33	1
235	290	33	1
239	290	33	1
246	290	33	1
247	290	33	1
250	290	33	1
255	290	33	2
233	291	33	2
236	291	33	1
237	291	33	1
238	291	33	1
241	291	33	1
242	291	33	1
245	291	33	1
246	291	33	1
249	291	33	1
223	292	33	1
225	292	33	1
226	292	33	1
227	292	33	1
233	292	33	1
236	292	33	1
238	292	33	1
239	292	33	1
242	292	33	1
246	292	33	1
248	292	33	1
177	293	33	1
185	293	33	2
199	293	33	1
223	293	33	1
224	293	33	1
226	293	33	1
229	293	33	1
235	293	33	2
241	293	33	2
244	293	33	2
246	293	33	1
247	293	33	1
251	293	33	1
177	294	33	1
187	294	33	1
213	294	33	1
227	294	33	1
235	294	33	1
236	294	33	1
245	294	33	2
198	295	33	1
204	295	33	1
218	295	33	1
220	295	33	1
243	295	33	2
245	295	33	1
247	295	33	1
198	296	33	1
199	296	33	1
201	296	33	1
222	296	33	2
223	296	33	2
226	296	33	2
230	296	33	1
235	296	33	1
242	296	33	1
243	296	33	1
246	296	33	1
255	296	33	1
202	297	33	1
223	297	33	1
225	297	33	2
231	297	33	1
232	297	33	1
240	297	33	1
242	297	33	1
246	297	33	1
182	298	33	1
194	298	33	1
196	298	33	2
198	298	33	2
200	298	33	1
220	298	33	1
223	298	33	2
238	298	33	1
239	298	33	1
240	298	33	1
242	298	33	2
244	298	33	2
198	299	33	1
201	299	33	1
223	299	33	1
227	299	33	1
229	299	33	1
234	299	33	2
236	299	33	1
237	299	33	1
241	299	33	3
243	299	33	2
245	299	33	1
247	299	33	1
225	300	33	1
228	300	33	1
229	300	33	1
235	300	33	1
237	300	33	2
240	300	33	1
244	300	33	1
247	300	33	2
223	301	33	1
224	301	33	1
228	301	33	1
234	301	33	1
237	301	33	1
246	301	33	1
211	302	33	1
223	302	33	1
229	302	33	1
232	302	33	2
233	302	33	2
240	302	33	1
243	302	33	1
207	303	33	3
222	303	33	1
240	303	33	1
220	304	33	1
229	304	33	1
230	304	33	1
232	304	33	1
237	304	33	2
239	304	33	1
208	305	33	1
225	305	33	1
233	305	33	2
237	305	33	2
238	305	33	1
240	305	33	1
224	306	33	2
231	306	33	1
232	306	33	2
235	306	33	1
242	306	33	2
222	307	33	1
224	307	33	1
227	307	33	1
233	307	33	1
217	308	33	1
221	308	33	1
227	308	33	2
233	308	33	1
222	309	33	2
225	309	33	1
221	310	33	1
224	310	33	1
227	310	33	1
228	310	33	2
239	310	33	1
227	311	33	1
228	311	33	1
230	311	33	1
232	311	33	1
234	311	33	1
236	311	33	2
231	312	33	1
230	313	33	1
233	313	33	1
234	313	33	1
235	313	33	1
230	314	33	1
234	314	33	1
236	314	33	1
230	315	33	1
226	250	34	1
229	250	34	1
228	251	34	1
225	252	34	2
228	252	34	1
225	253	34	1
226	253	34	1
217	254	34	1
225	254	34	3
226	254	34	1
228	254	34	1
231	254	34	2
218	255	34	2
223	255	34	1
225	255	34	1
226	255	34	1
227	255	34	1
230	255	34	3
242	255	34	1
216	256	34	1
221	256	34	1
223	256	34	2
225	256	34	1
233	256	34	1
227	257	34	2
235	257	34	1
200	258	34	1
212	258	34	1
217	258	34	1
220	258	34	1
224	258	34	2
232	258	34	1
233	258	34	1
234	258	34	1
239	258	34	1
240	258	34	1
241	258	34	2
242	258	34	1
189	259	34	1
211	259	34	1
216	259	34	1
218	259	34	1
219	259	34	1
220	259	34	1
232	259	34	1
234	259	34	1
237	259	34	2
241	259	34	1
242	259	34	1
225	260	34	1
226	260	34	1
228	260	34	1
240	260	34	2
242	260	34	3
190	261	34	1
204	261	34	1
214	261	34	2
215	261	34	2
227	261	34	1
229	261	34	1
232	261	34	2
241	261	34	1
242	261	34	1
189	262	34	1
192	262	34	1
214	262	34	1
216	262	34	2
223	262	34	2
228	262	34	1
230	262	34	1
233	262	34	1
241	262	34	1
243	262	34	1
244	262	34	3
185	263	34	1
189	263	34	1
192	263	34	1
206	263	34	1
207	263	34	1
214	263	34	1
219	263	34	1
220	263	34	1
224	263	34	1
226	263	34	1
232	263	34	1
234	263	34	1
235	263	34	1
238	263	34	1
248	263	34	1
251	263	34	1
186	264	34	1
187	264	34	1
188	264	34	1
200	264	34	1
210	264	34	1
213	264	34	1
214	264	34	1
216	264	34	1
219	264	34	1
220	264	34	1
226	264	34	2
227	264	34	1
234	264	34	1
235	264	34	2
236	264	34	1
187	265	34	1
189	265	34	2
191	265	34	1
192	265	34	1
193	265	34	1
203	265	34	1
204	265	34	1
205	265	34	1
210	265	34	2
222	265	34	1
226	265	34	1
228	265	34	1
229	265	34	1
230	265	34	1
239	265	34	1
245	265	34	1
248	265	34	1
251	265	34	1
184	266	34	1
188	266	34	1
209	266	34	1
221	266	34	1
228	266	34	3
233	266	34	1
235	266	34	1
237	266	34	1
246	266	34	3
249	266	34	1
251	266	34	1
189	267	34	1
194	267	34	1
206	267	34	1
208	267	34	1
211	267	34	1
215	267	34	1
216	267	34	1
224	267	34	1
228	267	34	1
232	267	34	1
240	267	34	1
243	267	34	1
246	267	34	2
250	267	34	2
173	268	34	1
176	268	34	1
183	268	34	2
188	268	34	1
191	268	34	1
194	268	34	3
195	268	34	1
208	268	34	2
210	268	34	1
214	268	34	2
221	268	34	1
227	268	34	1
244	268	34	2
245	268	34	1
247	268	34	3
251	268	34	1
171	269	34	1
182	269	34	1
183	269	34	2
184	269	34	2
188	269	34	1
192	269	34	2
197	269	34	2
198	269	34	2
208	269	34	1
209	269	34	2
213	269	34	1
222	269	34	1
233	269	34	2
241	269	34	1
242	269	34	1
243	269	34	1
244	269	34	1
251	269	34	1
254	269	34	1
180	270	34	1
185	270	34	2
187	270	34	1
188	270	34	1
192	270	34	1
195	270	34	1
199	270	34	1
200	270	34	1
201	270	34	1
210	270	34	1
218	270	34	1
231	270	34	1
233	270	34	1
239	270	34	1
240	270	34	2
244	270	34	1
245	270	34	1
249	270	34	2
251	270	34	1
252	270	34	1
173	271	34	2
177	271	34	3
178	271	34	1
180	271	34	1
181	271	34	1
182	271	34	2
187	271	34	1
189	271	34	1
213	271	34	1
214	271	34	1
218	271	34	1
221	271	34	1
234	271	34	1
239	271	34	1
244	271	34	1
246	271	34	1
250	271	34	1
175	272	34	1
176	272	34	2
177	272	34	1
185	272	34	1
186	272	34	1
188	272	34	1
190	272	34	1
197	272	34	1
203	272	34	1
205	272	34	1
206	272	34	1
207	272	34	2
214	272	34	2
228	272	34	1
235	272	34	1
239	272	34	1
240	272	34	1
241	272	34	1
247	272	34	1
248	272	34	1
170	273	34	1
176	273	34	1
204	273	34	1
205	273	34	1
211	273	34	1
212	273	34	1
248	273	34	1
170	274	34	1
178	274	34	1
182	274	34	1
186	274	34	1
196	274	34	2
209	274	34	2
232	274	34	1
235	274	34	1
179	275	34	2
201	275	34	1
207	275	34	3
212	275	34	1
213	275	34	1
216	275	34	1
226	275	34	1
231	275	34	1
245	275	34	1
174	276	34	1
175	276	34	2
180	276	34	1
187	276	34	1
202	276	34	2
208	276	34	1
212	276	34	1
229	276	34	2
233	276	34	1
235	276	34	1
240	276	34	2
245	276	34	1
250	276	34	1
184	277	34	1
207	277	34	1
212	277	34	1
213	277	34	2
215	277	34	1
229	277	34	1
236	277	34	1
237	277	34	1
241	277	34	1
193	278	34	1
208	278	34	1
232	278	34	1
239	278	34	1
244	278	34	1
177	279	34	1
179	279	34	1
209	279	34	1
219	279	34	1
231	279	34	1
237	279	34	2
238	279	34	1
243	279	34	1
246	279	34	2
247	279	34	1
248	279	34	3
173	280	34	1
176	280	34	1
181	280	34	2
187	280	34	1
204	280	34	1
209	280	34	1
224	280	34	1
233	280	34	2
249	280	34	1
175	281	34	2
177	281	34	1
203	281	34	1
222	281	34	1
223	281	34	1
227	281	34	1
228	281	34	1
230	281	34	1
232	281	34	1
250	281	34	1
175	282	34	2
178	282	34	1
179	282	34	1
181	282	34	2
189	282	34	1
190	282	34	2
204	282	34	1
206	282	34	1
210	282	34	1
213	282	34	1
215	282	34	2
218	282	34	1
220	282	34	1
222	282	34	1
233	282	34	1
235	282	34	1
240	282	34	1
248	282	34	1
251	282	34	2
176	283	34	1
192	283	34	1
211	283	34	1
222	283	34	1
226	283	34	1
228	283	34	2
230	283	34	1
232	283	34	1
233	283	34	1
238	283	34	1
243	283	34	2
177	284	34	1
178	284	34	1
185	284	34	1
203	284	34	1
206	284	34	1
210	284	34	1
223	284	34	1
224	284	34	1
234	284	34	1
238	284	34	1
246	284	34	3
247	284	34	1
179	285	34	1
185	285	34	1
187	285	34	1
209	285	34	1
229	285	34	1
233	285	34	1
246	285	34	1
199	286	34	1
203	286	34	1
205	286	34	1
208	286	34	1
222	286	34	1
223	286	34	2
224	286	34	2
228	286	34	1
234	286	34	2
243	286	34	1
187	287	34	1
199	287	34	2
208	287	34	1
227	287	34	1
230	287	34	1
234	287	34	2
236	287	34	1
190	288	34	1
200	288	34	1
201	288	34	1
202	288	34	1
220	288	34	1
226	288	34	1
237	288	34	1
246	288	34	2
247	288	34	1
248	288	34	1
175	289	34	1
184	289	34	1
199	289	34	1
224	289	34	1
235	289	34	2
249	289	34	1
257	289	34	3
182	290	34	1
197	290	34	1
198	290	34	1
203	290	34	1
222	290	34	2
229	290	34	1
233	290	34	2
235	290	34	1
239	290	34	2
240	290	34	1
243	290	34	1
248	290	34	1
253	290	34	1
182	291	34	2
199	291	34	1
202	291	34	2
203	291	34	1
224	291	34	1
229	291	34	2
231	291	34	1
234	291	34	1
235	291	34	2
239	291	34	1
244	291	34	1
247	291	34	1
255	291	34	1
196	292	34	2
198	292	34	1
199	292	34	1
201	292	34	1
228	292	34	1
232	292	34	1
233	292	34	1
241	292	34	1
190	293	34	1
196	293	34	1
201	293	34	1
204	293	34	2
207	293	34	2
223	293	34	1
227	293	34	1
238	293	34	1
243	293	34	1
190	294	34	1
195	294	34	1
198	294	34	1
199	294	34	2
223	294	34	2
224	294	34	1
225	294	34	1
229	294	34	3
242	294	34	2
245	294	34	1
194	295	34	1
204	295	34	1
218	295	34	1
222	295	34	1
224	295	34	1
231	295	34	2
233	295	34	2
240	295	34	1
244	295	34	1
191	296	34	1
205	296	34	1
223	296	34	1
226	296	34	1
237	296	34	1
238	296	34	1
239	296	34	1
196	297	34	2
199	297	34	1
200	297	34	1
219	297	34	1
220	297	34	1
225	297	34	1
229	297	34	1
232	297	34	2
233	297	34	1
235	297	34	1
237	297	34	2
243	297	34	1
247	297	34	1
220	298	34	2
224	298	34	1
233	298	34	1
239	298	34	1
241	298	34	1
195	299	34	1
197	299	34	2
198	299	34	1
207	299	34	1
226	299	34	1
228	299	34	1
236	299	34	1
241	299	34	1
243	299	34	1
225	300	34	2
228	300	34	1
230	300	34	1
236	300	34	1
239	300	34	2
241	300	34	1
198	301	34	1
224	301	34	1
225	301	34	1
227	301	34	1
231	301	34	2
236	301	34	1
240	301	34	1
243	301	34	1
246	301	34	1
223	302	34	1
230	302	34	1
232	302	34	1
239	302	34	1
243	302	34	2
227	303	34	1
232	303	34	1
236	303	34	2
240	303	34	1
241	303	34	1
245	303	34	1
227	304	34	1
235	304	34	1
240	304	34	2
204	305	34	1
222	305	34	2
227	305	34	1
230	305	34	1
232	305	34	1
223	306	34	1
226	306	34	3
227	306	34	2
233	306	34	1
234	306	34	1
238	306	34	1
241	306	34	1
235	307	34	1
237	307	34	1
242	307	34	1
232	308	34	1
