x	y	z	Leading Strand Synthesis
177	285	31	2
183	285	31	2
222	285	31	1
223	285	31	3
224	285	31	1
231	285	31	1
244	285	31	1
248	285	31	1
250	285	31	1
251	285	31	1
252	285	31	1
253	285	31	1
255	285	31	1
256	285	31	2
178	286	31	2
180	286	31	1
219	286	31	1
220	286	31	1
222	286	31	1
231	286	31	1
252	286	31	1
187	287	31	1
221	287	31	1
222	287	31	1
229	287	31	1
230	287	31	1
234	287	31	1
237	287	31	1
240	287	31	1
243	287	31	1
244	287	31	1
246	287	31	2
248	287	31	1
253	287	31	1
255	287	31	1
187	288	31	1
221	288	31	2
222	288	31	1
225	288	31	1
226	288	31	1
244	288	31	1
246	288	31	1
249	288	31	1
251	288	31	1
205	289	31	1
225	289	31	1
228	289	31	1
232	289	31	1
233	289	31	1
235	289	31	1
237	289	31	1
240	289	31	1
241	289	31	1
246	289	31	1
227	290	31	1
230	290	31	2
237	290	31	3
242	290	31	1
250	290	31	1
197	291	31	1
198	291	31	2
200	291	31	1
204	291	31	1
222	291	31	2
229	291	31	1
237	291	31	2
241	291	31	1
242	291	31	1
244	291	31	1
245	291	31	1
247	291	31	1
248	291	31	1
255	291	31	1
227	292	31	2
230	292	31	1
250	292	31	1
251	292	31	1
252	292	31	1
253	292	31	1
256	292	31	1
222	293	31	2
230	293	31	1
231	293	31	1
232	293	31	2
233	293	31	1
243	293	31	1
248	293	31	1
198	294	31	1
202	294	31	1
220	294	31	1
224	294	31	1
225	294	31	1
227	294	31	1
228	294	31	1
230	294	31	1
233	294	31	1
235	294	31	1
237	294	31	1
245	294	31	1
247	294	31	2
252	294	31	1
220	295	31	2
221	295	31	2
232	295	31	1
235	295	31	1
250	295	31	3
197	296	31	1
199	296	31	1
215	296	31	1
222	296	31	1
231	296	31	1
235	296	31	2
240	296	31	2
248	296	31	2
250	296	31	1
252	296	31	1
253	296	31	2
195	297	31	1
225	297	31	1
226	297	31	1
227	297	31	1
234	297	31	1
235	297	31	2
236	297	31	1
241	297	31	1
248	297	31	1
252	297	31	1
226	298	31	1
229	298	31	2
249	298	31	1
253	298	31	2
224	299	31	1
229	299	31	2
236	299	31	1
237	299	31	1
246	299	31	1
218	300	31	3
228	300	31	1
230	300	31	2
231	300	31	1
237	300	31	1
244	300	31	1
246	300	31	1
247	300	31	1
248	300	31	1
250	300	31	1
221	301	31	1
229	301	31	1
230	301	31	1
232	301	31	1
242	301	31	1
243	301	31	1
246	301	31	1
247	301	31	1
224	302	31	1
232	302	31	1
236	302	31	1
239	302	31	2
244	302	31	1
245	302	31	1
247	302	31	1
248	302	31	1
224	303	31	1
231	303	31	1
232	303	31	1
235	303	31	1
236	303	31	2
237	303	31	2
239	303	31	2
241	303	31	1
243	303	31	1
247	303	31	1
235	304	31	1
223	305	31	1
224	305	31	1
237	305	31	1
238	305	31	3
242	305	31	1
223	306	31	1
236	306	31	1
226	309	31	1
227	251	32	1
214	252	32	2
217	252	32	1
193	253	32	1
218	253	32	2
240	253	32	1
223	254	32	1
226	254	32	1
227	254	32	1
216	255	32	1
217	255	32	2
224	255	32	1
230	255	32	1
177	256	32	1
219	256	32	1
195	257	32	1
208	257	32	2
210	257	32	1
219	257	32	1
229	257	32	1
193	258	32	1
216	258	32	2
219	258	32	3
220	258	32	1
233	258	32	1
237	258	32	1
240	258	32	1
211	259	32	2
215	259	32	1
216	259	32	2
219	259	32	5
220	259	32	1
227	259	32	1
229	259	32	2
234	259	32	1
242	259	32	1
243	259	32	1
245	259	32	1
210	260	32	3
220	260	32	1
222	260	32	1
228	260	32	2
236	260	32	1
239	260	32	1
244	260	32	1
248	260	32	1
186	261	32	1
212	261	32	1
218	261	32	2
220	261	32	1
225	261	32	1
228	261	32	1
242	261	32	1
194	262	32	1
196	262	32	2
197	262	32	1
198	262	32	1
216	262	32	1
221	262.666666666667	33	1
230	262	32	2
231	262	32	1
235	262	32	1
236	262	32	1
238	262	32	1
244	262	32	1
247	262	32	1
249	262	32	2
250	262	32	1
184	263	32	1
208	263	32	1
212	263	32	2
216	263	32	1
218	263	32	1
220	263	32	2
221	263	32	1
224	263	32	1
226	263	32	1
228	263	32	2
231	263	32	1
236	263	32	2
246	263	32	1
247	263	32	1
249	263	32	1
251	263	32	1
200	264	32	1
210	264	32	1
216	264	32	1
230	264	32	1
231	264	32	3
233	264	32	1
238	264	32	1
239	264	32	1
240	264	32	1
246	264	32	1
247	264	32	1
248	264	32	2
176	265	32	1
188	265	32	1
191	265	32	2
212	265	32	1
217	265	32	2
220	265	32	1
224	265	32	1
226	265	32	1
229	265	32	2
233	265	32	1
234	265	32	1
239	265	32	1
184	266	32	1
188	266	32	1
213	266	32	2
214	266	32	1
218	266	32	2
221	266	32	1
222	266	32	1
228	266	32	3
235	266	32	1
237	266	32	1
239	266	32	1
241	266	32	2
243	266	32	1
251	266	32	1
182	267	32	1
184	267	32	1
188	267	32	1
192	267	32	2
193	267	32	1
197	267	32	1
205	267	32	2
211	267	32	1
215	267	32	1
222	267	32	1
225	267	32	1
237	267	32	1
240	267	32	1
243	267	32	2
248	267	32	1
183	268	32	1
186	268	32	1
193	268	32	2
194	268	32	2
215	268	32	1
224	268	32	1
231	268	32	2
238	268	32	1
243	268	32	1
182	269	32	1
191	269	32	1
193	269	32	2
196	269	32	1
204	269	32	1
210	269	32	1
222	269	32	2
223	269	32	2
232	269	32	1
238	269	32	1
243	269	32	1
246	269	32	1
248	269	32	2
252	269	32	1
172	270	32	2
187	270	32	2
195	270	32	1
197	270	32	3
201	270	32	1
203	270	32	2
210	270	32	1
211	270	32	1
222	270	32	1
227	270	32	1
233	270	32	1
234	270	32	1
177	271	32	1
183	271	32	1
184	271	32	1
188	271	32	1
207	271	32	1
209	271	32	1
212	271	32	1
215	271	32	1
216	271	32	1
228	271	32	2
235	271	32	1
238	271	32	1
239	271	32	1
240	271	32	1
246	271	32	1
251	271	32	2
176	272	32	1
182	272	32	1
184	272	32	1
200	272	32	1
201	272	32	1
213	272	32	1
214	272	32	1
225	272	32	1
230	272	32	2
249	272	32	1
251	272	32	2
255	272	32	1
182	273	32	1
185	273	32	1
209	273	32	2
210	273	32	1
214	273	32	2
228	273	32	1
235	273	32	2
236	273	32	1
239	273	32	1
240	273	32	3
241	273	32	1
243	273	32	1
249	273	32	1
250	273	32	1
181	274	32	1
182	274	32	1
183	274	32	1
202	274	32	2
210	274	32	2
215	274	32	2
233	274	32	1
234	274	32	2
237	274	32	1
244	274	32	1
246	274	32	2
250	274	32	2
181	275	32	2
184	275	32	1
186	275	32	3
213	275	32	2
214	275	32	1
215	275	32	1
238	275	32	2
240	275	32	1
247	275	32	2
249	275	32	2
174	276	32	2
203	276	32	1
210	276	32	1
228	276	32	1
233	276	32	1
243	276	32	1
249	276	32	1
174	277	32	1
175	277	32	1
176	277	32	1
216	277	32	1
232	277	32	1
236	277	32	1
241	277	32	1
243	277	32	1
245	277	32	1
248	277	32	1
175	278	32	1
203	278	32	1
204	278	32	1
225	278	32	1
240	278	32	1
241	278	32	1
243	278	32	1
246	278	32	1
177	279	32	1
179	279	32	1
207	279	32	1
214	279	32	1
223	279	32	1
236	279	32	3
237	279	32	1
239	279	32	2
244	279	32	1
245	279	32	1
255	279	32	1
176	280	32	1
189	280	32	1
219	280	32	3
222	280	32	1
229	280	32	1
232	280	32	1
239	280	32	1
241	280	32	1
242	280	32	1
248	280	32	1
251	280	32	1
175	281	32	1
179	281	32	1
186	281	32	1
217	281	32	1
220	281	32	1
222	281	32	1
232	281	32	1
233	281	32	2
241	281	32	1
243	281	32	1
244	281	32	1
246	281	32	1
248	281	32	2
187	282	32	2
220	282	32	2
222	282	32	1
223	282	32	1
226	282	32	1
227	282	32	1
231	282	32	1
237	282	32	1
245	282	32	1
246	282	32	1
250	282	32	1
179	283	32	1
236	283	32	1
238	283	32	1
242	283	32	1
244	283	32	1
251	283	32	1
209	284	32	1
210	284	32	1
219	284	32	1
220	284	32	1
225	284	32	2
226	284	32	2
232	284	32	1
237	284	32	2
248	284	32	1
251	284	32	1
254	284	32	1
176	285	32	4
177	285	32	1
178	285	32	1
180	285	32	1
204	285	32	1
205	285	32	1
215	285	32	1
221	285	32	1
222	285	32	1
225	285	32	1
231	285	32	1
232	285	32	1
234	285	32	1
235	285	32	1
240	285	32	1
243	285	32	2
246	285	32	1
249	285	32	1
253	285	32	1
178	286	32	2
204	286	32	1
206	286	32	2
209	286	32	2
219	286	32	1
221	286	32	1
226	286	32	1
231	286	32	1
234	286	32	1
236	286	32	2
239	286	32	1
240	286	32	1
249	286	32	2
250	286	32	2
252	286	32	1
176	287	32	1
187	287	32	1
208	287	32	1
219	287	32	2
223	287	32	1
245	287	32	1
248	287	32	2
225	288	32	1
226	288	32	1
235	288	32	1
236	288	32	2
239	288	32	1
240	288	32	1
243	288	32	2
249	288	32	1
222	289	32	2
224	289	32	1
231	289	32	1
233	289	32	1
234	289	32	1
235	289	32	1
244	289	32	1
247	289	32	1
248	289	32	1
200	290	32	1
220	290	32	1
221	290	32	3
222	290	32	1
232	290	32	1
234	290	32	2
235	290	32	2
239	290	32	2
241	290	32	2
244	290	32	1
246	290	32	1
247	290	32	3
229	291	32	2
236	291	32	1
243	291	32	1
244	291	32	1
246	291	32	1
254	291	32	1
256	291	32	3
197	292	32	1
198	292	32	1
204	292	32	1
218	292	32	1
221	292	32	1
225	292	32	1
227	292	32	2
234	292	32	1
238	292	32	3
246	292	32	1
248	292	32	1
250	292	32	1
252	292	32	1
254	292	32	1
197	293	32	2
198	293	32	2
199	293	32	1
200	293	32	1
227	293	32	1
229	293	32	1
232	293	32	1
241	293	32	1
242	293	32	1
244	293	32	1
249	293	32	1
250	293	32	1
256	293	32	1
202	294	32	1
204	294	32	1
230	295	33	1
230	294	32	1
231	294	32	1
236	294	32	1
237	294	32	1
239	294	32	1
242	294	32	1
244	294	32	2
245	294	32	1
247	294	32	1
252	294	32	3
256	294	32	1
181	295	32	1
192	295	32	2
195	295	32	2
218	295	32	1
223	295	32	1
232	295	32	1
236	295	32	1
239	295	32	3
241	295	32	1
244	295	32	1
247	295	32	1
248	295	32	1
251	295	32	1
253	295	32	2
187	296	32	1
202	296	32	2
223	296	32	1
226	296	32	1
235	296	32	1
237	296	32	1
241	296	32	1
243	296	32	1
245	296	32	1
247	296	32	1
249	296	32	1
252	296	32	4
221	297	32	1
226	297	32	1
227	297	32	1
230	297	32	1
234	297	32	1
236	297	32	1
249	297	32	2
250	297	32	1
251	297	32	2
252	297	32	1
198	298	32	1
220	298	32	1
232	298	32	1
234	298	32	1
236	298	32	2
238	298	32	1
247	298	32	1
249	298	32	1
252	298	32	2
196	299	32	1
231	299	32	1
236	299	32	1
240	299	32	2
243	299	32	1
244	299	32	1
248	299	32	1
185	300	32	1
196	300	32	2
225	300	32	1
237	300	32	1
239	300	32	2
240	300	32	1
245	300	32	1
221	301	32	1
231	301	32	1
233	301	32	1
236	301	32	3
240	301	32	1
241	301	32	2
245	301	32	1
246	301	32	1
248	301	32	1
249	301	32	1
230	302	32	1
231	302	32	1
233	302	32	1
236	302	32	1
245	302	32	2
249	302	32	1
207	303	32	2
223	303	32	1
229	303	32	1
234	303	32	3
241	303	32	1
242	303	32	2
230	304	32	1
231	304	32	1
233	304	32	1
234	304	32	1
237	304	32	1
239	304	32	1
245	304	32	1
204	305	32	1
221	305	32	1
237	305	32	2
238	305	32	1
242	305	32	1
208	306	32	1
224	306	32	1
230	306	32	1
236	306	32	2
221	307	32	2
220	308	32	1
227	308	32	1
229	308	32	1
236	308	32	1
220	309	32	1
228	309	32	1
234	309	32	2
225	311	32	1
234	311	32	2
229	312	32	1
226	251	33	1
227	251	33	1
228	251	33	1
223	252	33	2
227	252	33	1
217	253	33	1
224	253	33	1
193	254	33	1
227	254	33	1
230	254	33	2
231	254	33	1
232	254	33	1
235	254	33	1
236	254	33	1
239	254	33	1
241	254	33	1
220	255	33	1
224	255	33	1
235	255	33	1
237	255	33	1
215	256	33	2
222	256	33	1
225	256	33	1
230	256	33	2
237	256	33	1
214	257	33	1
216	257	33	1
217	257	33	1
218	257	33	1
215	258	33	2
218	258	33	1
222	258	33	1
230	258	33	2
234	258	33	1
243	258	33	1
189	259	33	2
201	259	33	2
213	259	33	1
224	259	33	1
225	259	33	1
226	259	33	1
227	259	33	2
228	259	33	2
243	259	33	1
244	259	33	2
208	260	33	1
213	260	33	2
224	260	33	1
230	260	33	1
231	260	33	1
237	260	33	1
241	260	33	1
182	261	33	1
209	261	33	1
214	261	33	1
217.5	261.5	33.5	1
224	261	33	1
226	261	33	2
228	261	33	1
229	261	33	1
231	261	33	3
232	261	33	2
238	261	33	1
240	261	33	1
241	261	33	1
244	261	33	1
247	261	33	1
211	262	33	1
214	262	33	1
215	262	33	1
216	262	33	2
218	262	33	1
221	262	33	2
233	262	33	1
238	262	33	1
185	263	33	2
188	263	33	1
190	263	33	3
191	263	33	1
203	263	33	1
213	263	33	1
217	263	33	1
218	263	33	2
220	263	33	1
223	263	33	1
231	263	33	1
242	263	33	1
243	263	33	1
244	263	33	1
245	263	33	1
186	264	33	1
190	264	33	1
192	264	33	1
193	264	33	1
195	264	33	2
199	264	33	2
209	264	33	1
210	264	33	1
211	264	33	1
214	264	33	1
215	264	33	1
216	264	33	2
217	264	33	1
218	264	33	1
220	264	33	2
224	264	33	1
225	264	33	1
226	264	33	2
228	264	33	3
231	264	33	2
238	264	33	1
242	264	33	1
245	264	33	1
249	264	33	1
189	265	33	1
195	265	33	2
211	265	33	1
212	265	33	1
214	265	33	1
217	265	33	2
218	265	33	1
220	265	33	1
221	265	33	1
225	265	33	1
226	265	33	1
233	265	33	1
235	265	33	1
243	265	33	1
244	265	33	1
245	265	33	1
247	265	33	2
251	265	33	1
184	266	33	1
185	266	33	1
190	266	33	1
191	266	33	1
192	266	33	1
194	266	33	1
195	266	33	1
211	266	33	1
213	266	33	1
217	266	33	2
222	266	33	1
225	266	33	1
228	266	33	1
237	266	33	1
240	266	33	1
242	266	33	1
246	266	33	1
184	267	33	1
188	267	33	2
192	267	33	3
205	267	33	1
209	267	33	2
216	267	33	1
217	267	33	1
240	267	33	1
241	267	33	3
242	267	33	1
244	267	33	2
245	267	33	1
247	267	33	2
248	267	33	1
253	267	33	2
183	268	33	1
189	268	33	1
206	268	33	1
208	268	33	1
209	268	33	1
210	268	33	2
212	268	33	1
213	268	33	1
216	268	33	1
219	268	33	2
220	268	33	1
231	268	33	2
232	268	33	2
245	268	33	1
252	268	33	1
185	269	33	1
193	269	33	1
204	269	33	1
209	269	33	1
219	269	33	1
227	269	33	1
232	269	33	1
234	269	33	1
239	269	33	1
244	269	33	1
251	269	33	1
178	270	33	1
184	270	33	1
186	270	33	2
187	270	33	1
194	270	33	1
212	270	33	2
223	270	33	1
233	270	33	1
240	270	33	1
241	270	33	1
242	270	33	1
244	270	33	1
245	270	33	1
247	270	33	2
251	270	33	1
252	270	33	1
175	271	33	1
177	271	33	1
181	271	33	1
190	271	33	1
205	271	33	1
211	271	33	1
215	271	33	1
216	271	33	2
217	271	33	1
235	271	33	2
238	271	33	1
239	271	33	1
240	271	33	1
242	271	33	1
246	271	33	1
253	271	33	2
172	272	33	1
180	272	33	1
186	272	33	1
203	272	33	1
210	272	33	2
213	272	33	1
225	272	33	1
232	272	33	1
233	272	33	2
237	272	33	1
238	272	33	1
239	272	33	1
244	272	33	1
245	272	33	2
249	272	33	1
250	272	33	1
251	272	33	1
171	273	33	1
173	273	33	1
176	273	33	1
183	273	33	2
196	273	33	1
201	273	33	1
214	273	33	1
217	273	33	1
226	273	33	1
230	273	33	1
238	273	33	2
247	273	33	1
248	273	33	1
169	274	33	1
174	274	33	2
177	274	33	1
186	274	33	1
203	274	33	1
205	274	33	1
206	274	33	1
207	274	33	1
208	274	33	2
211	274	33	1
212	274	33	1
232	274	33	1
235	274	33	1
237	274	33	1
239	274	33	1
242	274	33	1
243	274	33	2
183	275	33	1
185	275	33	4
186	275	33	1
188	275	33	1
211	275	33	1
214	275	33	1
216	275	33	1
217	275	33	1
227	275	33	1
243	275	33	1
251	275	33	1
174	276	33	1
177	276	33	1
192	276	33	1
214	276	33	1
215	276	33	1
235	276	33	1
239	276	33	1
240	276	33	1
241	276	33	1
242	276	33	1
244	276	33	1
183	277	33	2
202	277	33	1
205	277	33	1
209	277	33	1
234	277	33	1
236	277	33	1
238	277	33	2
239	277	33	1
243	277	33	1
244	277	33	1
245	277	33	2
191	278	33	1
204	278	33	2
207	278	33	1
210	278	33	1
240	278	33	1
244	278	33	1
176	279	33	1
222	279	33	1
231	279	33	2
244	279	33	1
248	279	33	1
175	280	33	1
177	280	33	1
180	280	33	2
191	280	33	1
210	280	33	1
211	280	33	2
217	280	33	2
223	280	33	1
224	280	33	1
226	280	33	1
232	280	33	1
241	280	33	1
173	281	33	2
175	281	33	1
176	281	33	1
178	281	33	1
179	281	33	1
204	281	33	1
207	281	33	1
217	281	33	2
234	281	33	2
241	281	33	1
243	281	33	1
249	281	33	1
250	281	33	1
207	282	33	1
209	282	33	1
212	282	33	1
213	282	33	1
220	282	33	1
222	282	33	1
226	282	33	1
232	282	33	1
233	282	33	3
237	282	33	1
238	282	33	1
242	282	33	1
248	282	33	1
183	283	33	1
189	283	33	2
206	283	33	1
207	283	33	1
220	283	33	1
227	283	33	2
236	283	33	1
246	283	33	1
180	284	33	1
205	284	33	3
206	284	33	1
209	284	33	1
221	284	33	1
222	284	33	1
225	284	33	1
233	284	33	1
235	284	33	1
241	284	33	1
242	284	33	1
244	284	33	1
175	285	33	1
204	285	33	1
208	285	33	1
220	285	33	1
221	285	33	1
226	285	33	1
230	285	33	1
232	285	33	1
233	285	33	1
236	285	33	1
237.5	285.5	33.5	1
241	285	33	1
243	285	33	2
245	285	33	1
253	285	33	1
204	286	33	1
223	286	33	1
225	286	33	1
228	286	33	3
229	286	33	1
230	286	33	1
239	286	33	1
241.5	286.5	33.5	1
243	286	33	1
244	286	33	1
245	286	33	1
249	286	33	1
221	287	33	1
222	287	33	1
223	287	33	1
226	287	33	2
227	287	33	1
228	287	33	1
233	287	33	1
234	287	33	1
236	287	33	2
242	287	33	1
245	287	33	1
246	287	33	2
184	288	33	2
219	288	33	1
223	288	33	1
239	288	33	1
247	288	33	1
249	288	33	1
203	289	33	2
222	289	33	1
223	289	33	1
224	289	33	1
234	289	33	1
235	289	33	1
237	289	33	1
245	289	33	1
253	289	33	1
184	290	33	1
197	290	33	1
199	290	33	1
202	290	33	1
223	290	33	1
228	290	33	1
233	290	33	2
234	290	33	2
235	290	33	2
238	290	33	1
239	290	33	1
246	290	33	1
247	290	33	1
248	290	33	1
257	290	33	1
185	291	33	1
198	291	33	3
203	291	33	1
231	291	33	1
237	291	33	1
241	291	33	1
242	291	33	1
244	291	33	1
249	291	33	1
183	292	33	1
226	292	33	2
232	292	33	2
235	292	33	1
238	292	33	1
239	292	33	1
253	292	33	3
220	293	33	2
226	293	33	1
229	293	33	1
233	293	33	1
239	293	33	1
247	293	33	1
248	293	33	2
251	293	33	1
199	294	33	1
202	294	33	1
213	294	33	1
223	294	33	2
231	294	33	2
235	294	33	1
236	294	33	1
237	294	33	2
238	294	33	1
246	294	33	1
197	295	33	2
204	295	33	1
218	295	33	1
229	295	33	1
231	295	33	2
233	295	33	1
238	295	33	2
246	295	33	1
253	295	33	1
179	296	33	1
198	296	33	1
199	296	33	2
222	296	33	2
223	296	33	1
228	296	33	1
235	296	33	1
246	296	33	1
195	297	33	1
196	297	33	1
198	297	33	1
226	297	33	1
231	297	33	1
235	297	33	1
236	297	33	1
240	297	33	2
182	298	33	2
200	298	33	1
220	298	33	1
223	298	33	1
234	298	33	2
242	298	33	2
248	298	33	1
197	299	33	1
201	299	33	1
223	299	33	2
229	299	33	1
236	299	33	1
241	299	33	1
242	299	33	1
246	299	33	1
247	299	33	1
196	300	33	1
226	300	33	1
227	300	33	1
228	300	33	2
230	300	33	1
244	300	33	1
246	300	33	1
196	301	33	1
224	301	33	1
226	301	33	1
237	301	33	2
249	301	33	1
225	302	33	1
228	302	33	1
229	302	33	1
236	302	33	1
245	302	33	1
246	302	33	1
207	303	33	1
229	303	33	1
231	303	33	1
235	303	33	3
237	303	33	1
229	304	33	1
230	304	33	1
231	304	33	1
232	304	33	1
237	304	33	1
238	304	33	2
243	304	33	1
207	305	33	2
222	305	33	1
234	305	33	1
237	305	33	2
240	305	33	1
220	306	33	1
232	306	33	1
236	306	33	2
221	307	33	1
222	307	33	3
224	307	33	2
225	307	33	2
235	307	33	1
223	308	33	2
227	308	33	1
229	308	33	1
233	308	33	1
240	308	33	2
221	309	33	1
222	309	33	1
223	309	33	1
226	309	33	2
229	309	33	1
237	309	33	1
221	310	33	1
223	310	33	1
225	310	33	1
226	310	33	1
227	310	33	1
218	311	33	1
226	311	33	1
228	311	33	1
232	311	33	1
234	311	33	1
238	311	33	1
225	312	33	1
226	312	33	1
232	312	33	1
228	313	33	2
230	313	33	1
235	313	33	1
228	314	33	1
234	314	33	1
230	315	33	1
226	250	34	1
229	250	34	1
228	251	34	3
225	252	34	1
230	252	34	1
225	253	34	1
226	253	34	1
228	253	34	1
217	254	34	1
219	254	34	2
225	254	34	1
233	254	34	1
235	254	34	2
227	255	34	2
215	256	34	2
218	256	34	1
223	256	34	1
226	256	34	1
227	256	34	1
218	257	34	1
220	257	34	1
221	257	34	1
225	257	34	1
227	257	34	1
242	257	34	1
216	258	34	1
218	258	34	2
226	258	34	2
235	258	34	1
239	258	34	1
244	258	34	2
216	259	34	1
217	259	34	1
227	259	34	2
228	259	34	1
233	259	34	1
235	259	34	1
238	259	34	2
241	259	34	1
242	259	34	1
192	260	34	1
214	260	34	1
219	260	34	1
224	260	34	1
226	260	34	1
228	260	34	1
229	260	34	1
237	260	34	2
240	260	34	1
245	260	34	1
211	261	34	3
215	261	34	1
216	261	34	2
230	261	34	1
232	261	34	1
235	261	34	1
244	261	34	1
190	262	34	1
192	262	34	1
194	262	34	1
215	262	34	2
219	262	34	1
229	262	34	1
230	262	34	1
236	262	34	1
240	262	34	1
244	262	34	1
250	262	34	1
185	263	34	2
188	263	34	3
189	263	34	1
192	263	34	2
193	263	34	1
204	263	34	1
210	263	34	1
213	263	34	1
216	263	34	2
217	263	34	1
223	263	34	1
225	263	34	1
232	263	34	1
233	263	34	1
238	263	34	2
239	263	34	1
240	263	34	1
249	263	34	1
252	263	34	2
188	264	34	3
192	264	34	2
200	264	34	1
202	264	34	1
205	264	34	1
215	264	34	3
220	264	34	3
222	264	34	1
223	264	34	1
226	264	34	1
227	264	34	1
229	264	34	1
237	264	34	2
242	264	34	1
247	264	34	1
249	264	34	1
192	265	34	1
211	265	34	1
223	265	34	1
226	265	34	1
230	265	34	1
232	265	34	1
233	265	34	1
241	265	34	1
250	265	34	2
251	265	34	1
184	266	34	1
188	266	34	1
193	266	34	1
196	266	34	1
204	266	34	1
209	266	34	2
211	266	34	1
221	266	34	2
233	266	34	1
240	266	34	1
242	266	34	1
183	267	34	1
186	267	34	2
194	267	34	1
196	267	34	1
206	267	34	1
208	267	34	1
209	267	34	1
210	267	34	1
214	267	34	1
217	267	34	2
229	267	34	1
242	267	34	1
246	267	34	2
247	267	34	1
248	267	34	1
249	267	34	1
250	267	34	1
194	268	34	1
195	268	34	1
207	268	34	2
214	268	34	2
220	268	34	1
222	268	34	1
227	268	34	1
233	268	34	2
242	268	34	1
245	268	34	1
246	268	34	1
249	268	34	1
250	268	34	1
252	268	34	1
171	269	34	1
184	269	34	2
187	269	34	1
188	269	34	2
189	269	34	1
192	269	34	1
193	269	34	1
194	269	34	1
208	269	34	1
210	269	34	1
230	269	34	2
239	269	34	1
242	269	34	1
180	270	34	1
184	270	34	1
185	270	34	2
186	270	34	1
189	270	34	1
192	270	34	1
197	270	34	1
201	270	34	1
203	270	34	1
206	270	34	1
216	270	34	1
217	270	34	1
218	270	34	2
223	270	34	1
242	270	34	1
244	270	34	1
246	270	34	1
249	270	34	1
172	271	34	1
173	271	34	1
175	271	34	1
177	271	34	2
178	271	34	1
180	271	34	1
187	271	34	1
201	271	34	1
206	271	34	1
212	271	34	1
213	271	34	1
214	271	34	2
220	271	34	1
231	271	34	2
234	271	34	1
237	271	34	1
241	271	34	1
245	271	34	1
248	271	34	1
249	271	34	1
173	272	34	3
176	272	34	1
179	272	34	1
180	272	34	1
181	272	34	1
186	272	34	1
188	272	34	1
211	272	34	1
214	272	34	1
216	272	34	1
226	272	34	1
227	272	34	1
229	272	34	1
232	272	34	1
238	272	34	2
240	272	34	1
247	272	34	1
248	272	34	1
249	272	34	1
170	273	34	2
181	273	34	1
182	273	34	1
184	273	34	1
185	273	34	1
186	273	34	2
205	273	34	1
207	273	34	1
208	273	34	2
212	273	34	1
214	273	34	1
215	273	34	1
219	273	34	1
179	274	34	2
182	274	34	1
183	274	34	1
186	274	34	1
203	274	34	1
206	274	34	1
211	274	34	1
231	274	34	1
233	274	34	1
234	274	34	1
235	274	34	1
236	274	34	2
185	275	34	1
206	275	34	2
208	275	34	2
213	275	34	1
231	275	34	4
233	275	34	1
238	275	34	1
240	275	34	1
175	276	34	1
180	276	34	2
202	276	34	1
210	276	34	1
211	276	34	1
212	276	34	1
232	276	34	3
235	276	34	1
236	276	34	1
241	276	34	1
245	276	34	1
175	277	34	2
176	277	34	1
202	277	34	2
204	277	34	1
206	277	34	1
208	277	34	1
209	277	34	1
215	277	34	3
235	277	34	2
236	277	34	2
237	277	34	1
238	277	34	2
244	277	34	1
186	278	34	2
202	278	34	2
203	278	34	3
209	278	34	1
211	278	34	2
232	278	34	3
174	279	34	1
181	279	34	1
192	279	34	1
203	279	34	1
207	279	34	1
215	279	34	1
217	279	34	1
219	279	34	2
231	279	34	1
232	279	34	1
236	279	34	1
242	279	34	2
243	279	34	1
245	279	34	1
249	279	34	1
178	280	34	1
187	280	34	1
192	280	34	1
193	280	34	1
204	280	34	1
206	280	34	2
207	280	34	1
240	280	34	1
242	280	34	1
245	280	34	1
246	280	34	2
248	280	34	1
173	281	34	1
176	281	34	1
179	281	34	1
180	281	34	1
189	281	34	1
192	281	34	1
203	281	34	1
204	281	34	1
205	281	34	1
207	281	34	1
209	281	34	1
213	281	34	1
223	281	34	1
228	281	34	1
231	281	34	1
232	281	34	1
237	281	34	1
241	281	34	1
175	282	34	1
178	282	34	1
181	282	34	1
187	282	34	1
207	282	34	1
212	282	34	1
213	282	34	1
215	282	34	1
224	282	34	1
226	282	34	1
230	282	34	1
235	282	34	1
240	282	34	1
249	282	34	2
175	283	34	2
181	283	34	1
187	283	34	1
207	283	34	1
215	283	34	1
218	283	34	1
227	283	34	1
237	283	34	2
239	283	34	1
243	283	34	1
245	283	34	2
250	283	34	2
176	284	34	3
178	284	34	1
191	284	34	1
203	284	34	1
208	284	34	1
212	284	34	1
215	284	34	2
219	284	34	1
224	284	34	1
227	284	34	1
236	284	34	2
243	284	34	1
246	284	34	1
247	284	34	1
249	284	34	1
254	284	34	1
177	285	34	1
187	285	34	1
202	285	34	1
206	285	34	1
211	285	34	1
220	285	34	2
221	285	34	1
223	285	34	2
224	285	34	1
233	285	34	1
237	285	34	1
240	285	34	1
242	285	34	3
246	285	34	2
176	286	34	3
186	286	34	1
188	286	34	1
189	286	34	2
190	286	34	1
202	286	34	1
203	286	34	1
204	286	34	2
213	286	34	1
223	286	34	2
239	286	34	1
240	286	34	1
246	286	34	2
247	286	34	1
254	286	34	1
184	287	34	1
187	287	34	1
207	287	34	1
220	287	34	1
223	287	34	1
226	287	34	3
228	287	34	1
235	287	34	1
247	287	34	1
251	287	34	2
252	287	34	1
177	288	34	1
184	288	34	1
187	288	34	2
190	288	34	1
199	288	34	1
201	288	34	1
204	288	34	1
221	288	34	1
222	288	34	2
