x	y	z	The NLRP3 inflammasome
210	263	34	1
223	263	34	1
226	263	34	1
229	263	34	1
231	263	34	1
232	263	34	1
235	263	34	1
236	263	34	2
238	263	34	1
240	263	34	1
241	263	34	2
249	263	34	1
186	264	34	1
187	264	34	3
212	264	34	1
218	264	34	1
222	264	34	1
224	264	34	1
226	264	34	1
245	264	34	2
176	265	34	1
190	265	34	1
211	265	34	1
218	265	34	1
228	265	34	1
229	265	34	1
234	265	34	1
239	265	34	1
248	265	34	1
251	265	34	1
195	266	34	1
214	266	34	1
220	266	34	1
221	266	34	1
235	266	34	1
241	266	34	2
186	267	34	1
194	267	34	1
195	267	34	1
240	267	34	1
242	267	34	2
246	267	34	1
248	267	34	1
249	267	34	1
195	268	34	1
208	268	34	1
218	268	34	1
231	268	34	2
247	268	34	1
188	269	34	2
192	269	34	1
208	269	34	1
210	269	34	1
218	269	34	1
220	269	34	1
222	269	34	1
236	269	34	1
242	269	34	1
244	269	34	1
248	269	34	1
179	270	34	1
197	270	34	1
203	270	34	2
205	270	34	2
215	270	34	1
233	270	34	1
239	270	34	1
249	270	34	1
182	271	34	1
186	271	34	1
205	271	34	1
209	271	34	1
210	271	34	1
235	271	34	1
237	271	34	1
244	271	34	1
245	271	34	1
249	271	34	1
177	272	34	1
214	272	34	1
225	272	34	1
230	272	34	1
235	272	34	1
236	272	34	1
247	272	34	1
248	272	34	1
214	273	34	1
219	273	34	1
233	273	34	1
243	273	34	1
249	273	34	1
176	274	34	1
180	274	34	1
183	274	34	1
186	274	34	1
187	274	34	1
196	274	34	1
210	274	34	1
217	274	34	1
231	274	34	1
250	274	34	1
181	275	34	1
184	275	34	1
201	275	34	1
206	275	34	1
213	275	34	1
214	275	34	1
227	275	34	1
237	275	34	1
238	275	34	1
240	275	34	1
246	275	34	1
214	276	34	2
235	276	34	1
239	276	34	1
241	276	34	1
242	276	34	1
244	276	34	1
175	277	34	1
182	277	34	1
207	277	34	1
212	277	34	3
244	277	34	2
203	278	34	1
204	278	34	2
205	278	34	1
210	278	34	1
212	278	34	1
231	278	34	1
192	279	34	1
204	279	34	1
227	279	34	1
238	279	34	1
241	279	34	1
242	279	34	1
245	279	34	1
246	279	34	1
221	280	34	1
238	280	34	1
249	280	34	1
175	281	34	1
179	281	34	1
180	281	34	1
202	281	34	1
209	281	34	1
221	281	34	1
223	281	34	1
227	281	34	1
178	282	34	1
181	282	34	1
182	282	34	1
187	282	34	1
204	282	34	1
206	282	34	1
208	282	34	2
222	282	34	1
232	282	34	2
234	282	34	1
240	282	34	1
206	283	34	1
209	283	34	1
222	283	34	1
224	283	34	2
230	283	34	2
237	283	34	1
238	283	34	1
205	284	34	1
210	284	34	2
219	284	34	1
220	284	34	1
222	284	34	1
223	284	34	1
226	284	34	1
236	284	34	1
238	284	34	1
247	284	34	1
249	284	34	1
176	285	34	1
188	285	34	1
206	285	34	1
208	285	34	1
219	285	34	1
230	285	34	1
232	285	34	1
187	286	34	1
205	286	34	1
227	286	34	1
229	286	34	1
254	286	34	3
255	286	34	1
187	287	34	1
207	287	34	1
219	287	34	1
229	287	34	1
252	287	34	1
186	288	34	1
190	288	34	1
205	288	34	1
206	288	34	1
226	288	34	1
227	288	34	1
229	288	34	1
231	288	34	1
247	288	34	1
249	288	34	1
175	289	34	1
186	289	34	1
223	289	34	1
246	289	34	1
248	289	34	1
257	289	34	1
182	290	34	1
199	290	34	1
230	290	34	1
232	290	34	1
233	290	34	1
240	290	34	1
253	290	34	1
182	291	34	1
185	291	34	1
200	291	34	1
202	291	34	1
235	291	34	1
246	291	34	1
202	292	34	1
234	292	34	1
237	292	34	1
244	292	34	1
252	292	34	1
182	293	34	1
201	293	34	2
205	293	34	1
222	293	34	1
224	293	34	1
225	293	34	1
229	293	34	1
238	293	34	1
242	293	34	1
247	293	34	2
195	294	34	1
197	294	34	1
184	295	34	1
192	295	34	1
198	295	34	1
224	295	34	1
225	295	34	1
182	296	34	1
183	296	34	1
198	296	34	1
222	296	34	1
228	296	34	1
234	296	34	1
241	296	34	1
244	296	34	1
179	297	34	1
194	297	34	1
195	297	34	1
221	297	34	2
235	297	34	1
236	297	34	1
244	297	34	2
247	297	34	1
194	298	34	1
197	298	34	1
228	298	34	1
234	298	34	1
242	298	34	1
248	298	34	2
182	299	34	1
226	299	34	1
229	299	34	1
233	300	34	1
197	301	34	1
226	302	34	1
232	302	34	2
237	302	34	1
239	302	34	1
242	302	34	1
226	303	34	1
227	303	34	1
236	303	34	2
245	303	34	1
194	304	34	1
233	304	34	1
199	305	34	1
223	305	34	2
198	306	34	1
203	306	34	1
224	306	34	1
226	306	34	1
228	306	34	2
230	306	34	1
201	307	34	1
230	307	34	1
226	308	34	1
233	308	34	1
240	308	34	3
243	308	34	1
228	309	34	1
232	309	34	1
232	310	34	1
238	310	34	2
233	311	34	1
216	312	34	1
225	312	34	1
226	312	34	1
229	312	34	1
221	313	34	1
232	313	34	1
225	314	34	1
232	314	34	1
228	316	34	1
231	317	34	1
230	248	35	2
224	251	35	1
225	251	35	1
228	251	35	1
226	252	35	1
221	253	35	1
226	253	35	1
209	255	35	1
221	256	35	1
228	256	35	1
243	256	35	1
215	257	35	1
216	257	35	1
224	258	35	2
228	258	35	1
232	258	35	1
240	258	35	1
210	259	35	1
211	259	35	1
215	259	35	1
220	259	35	1
222	259	35	1
224	259	35	1
233	259	35	1
218	260	35	1
224	260	35	1
225	260	35	1
227	260	35	2
230	260	35	1
235	260	35	1
245	260	35	1
247	260	35	1
191	261	35	1
210	261	35	1
219	261	35	2
221	261	35	1
224	261	35	1
230	261	35	1
235	261	35	1
241	261	35	1
244	261	35	1
222	262	35	1
231	262	35	1
237	262	35	1
240	262	35	1
224	263	35	1
225	263	35	1
231	263	35	1
214	264	35	1
224	264	35	1
228	264	35	1
229	264	35	1
237	264	35	1
243	264	35	1
185	265	35	1
187	265	35	1
188	265	35	1
193	265	35	1
207	265	35	2
211	265	35	1
213	265	35	1
217	265	35	1
223	265	35	1
231	265	35	1
241	265	35	2
243	265	35	3
245	265	35	1
247	265	35	2
249	265	35	2
178	266	35	1
188	266	35	1
208	266	35	1
209	266	35	1
219	266	35	1
226	266	35	1
229	266	35	1
234	266	35	1
241	266	35	1
250	266	35	1
188	267	35	1
217	267	35	1
220	267	35	1
226	267	35	1
233	267	35	1
247	267	35	1
185	268	35	1
206	268	35	1
210	268	35	1
216	268	35	1
225	268	35	1
229	268	35	1
238	268	35	1
239	268	35	1
242	268	35	1
176	269	35	2
184	269	35	1
188	269	35	1
194	269	35	1
201	269	35	2
215	269	35	1
220	269	35	1
232	269	35	1
247	269	35	1
248	269	35	2
176	270	35	2
178	270	35	1
181	270	35	1
194	270	35	2
207	270	35	1
216	270	35	1
220	270	35	1
235	270	35	1
239	270	35	1
243	270	35	1
244	270	35	2
248	270	35	1
173	271	35	1
176	271	35	1
179	271	35	1
189	271	35	1
190	271	35	1
193	271	35	1
194	271	35	1
199	271	35	1
214	271	35	1
225	271	35	1
233	271	35	1
240	271	35	1
248	271	35	1
250	271	35	2
178	272	35	1
183	272	35	1
185	272	35	1
189	272	35	1
209	272	35	1
211	272	35	1
238	272	35	1
239	272	35	1
241	272	35	1
178	273	35	1
184	273	35	1
185	273	35	1
205	273	35	1
215	273	35	1
216	273	35	1
218	273	35	1
227	273	35	1
232	273	35	1
176	274	35	2
181	274	35	1
184	274	35	1
185	274	35	1
235	274	35	1
236	274	35	1
244	274	35	1
176	275	35	1
184	275	35	1
210	275	35	1
212	275	35	1
213	275	35	1
235	275	35	1
238	275	35	1
243	275	35	1
188	276	35	1
218	276	35	1
220	276	35	1
230	276	35	1
240	276	35	1
242	276	35	2
244	276	35	2
178	277	35	1
211	277	35	1
213	277	35	2
230	277	35	1
232	277	35	1
235	277	35	1
237	277	35	1
242	277	35	1
244	277	35	1
174	278	35	1
175	278	35	1
183	278	35	1
188	278	35	1
213	278	35	1
215	278	35	1
224	278	35	1
234	278	35	1
177	279	35	1
184	279	35	1
203	279	35	1
207	279	35	1
232	279	35	1
233	279	35	1
189	280	35	2
190	280	35	1
207	280	35	2
212	280	35	1
215	280	35	1
220	280	35	1
224	280	35	2
233	280	35	1
248	280	35	1
173	281	35	1
174	281	35	2
179	281	35	1
211	281	35	2
216	281	35	1
221	281	35	1
226	281	35	1
239	281	35	1
208	282	35	1
220	282	35	1
229	282	35	2
231	282	35	1
181	283	35	1
183	283	35	1
187	283	35	1
189	283	35	1
191	283	35	2
204	283	35	1
215	283	35	1
222	283	35	2
232	283	35	3
236	283	35	1
238	283	35	1
246	283	35	1
203	284	35	2
224	284	35	1
230	284	35	1
242	284	35	1
244	284	35	1
249	284	35	1
176	285	35	1
200	285	35	1
201	285	35	1
221	285	35	1
226	285	35	2
231	285	35	1
236	285	35	1
240	285	35	1
245	285	35	1
209	286	35	1
213	286	35	1
234	286	35	1
248	286	35	1
174	287	35	1
175	287	35	2
196	287	35	1
199	287	35	1
205	287	35	1
208	287	35	1
221	287	35	1
224	287	35	1
229	287	35	1
230	287	35	1
242	287	35	1
176	288	35	1
185	288	35	1
186	288	35	1
192	288	35	1
194	288	35	1
219	288	35	1
174	289	35	1
175	289	35	1
188	289	35	1
190	289	35	1
199	289	35	2
200	289	35	2
226	289	35	1
228	289	35	1
248	289	35	1
197	290	35	2
198	290	35	1
200	290	35	1
203	290	35	1
220	290	35	1
222	290	35	1
223	290	35	1
225	290	35	1
227	290	35	1
242	290	35	1
247	290	35	1
176	291	35	1
183	291	35	1
185	291	35	1
196	291	35	1
222	291	35	1
223	291	35	1
224	291	35	1
226	291	35	1
229	291	35	1
174	292	35	1
182	292	35	1
199	292	35	1
221	292	35	1
224	292	35	1
228	292	35	1
230	292	35	1
231	292	35	1
245	292	35	1
248	292	35	1
200	293	35	1
223	293	35	1
231	293	35	1
246	293	35	1
181	294	35	1
187	294	35	1
198	294	35	1
221	294	35	1
225	294	35	1
236	294	35	2
239	294	35	1
244	294	35	1
181	295	35	1
204	295	35	1
223	295	35	1
225	295	35	1
227	295	35	1
231	295	35	2
240	295	35	1
242	295	35	1
197	296	35	1
200	296	35	1
202	296	35	1
205	296	35	1
229	296	35	2
198	297	35	1
200	297	35	1
222	297	35	1
236	297	35	1
238	297	35	1
244	297	35	1
198	298	35	1
220	298	35	1
222	298	35	1
223	298	35	1
244	298	35	1
247	298	35	1
195	299	35	2
228	299	35	1
229	299	35	1
235	299	35	1
239	299	35	1
240	299	35	1
241	299	35	2
242	299	35	1
227	300	35	1
233	300	35	1
235	300	35	1
239	300	35	2
241	300	35	1
194	301	35	1
235	301	35	1
237	301	35	1
238	301	35	1
241	301	35	1
223	302	35	1
225	302	35	1
226	302	35	1
231	302	35	1
238	302	35	1
242	302	35	1
230	303	35	1
231	303	35	1
228	304	35	1
233	304	35	1
195	305	35	1
225	305	35	1
229	305	35	1
230	305	35	1
233	305	35	1
235	305	35	2
206	306	35	1
222	306	35	1
235	306	35	1
236	306	35	1
224	307	35	1
227	307	35	1
234	307	35	1
240	307	35	1
243	307	35	1
221	308	35	1
224	308	35	1
202	309	35	1
223	309	35	1
229	309	35	2
240	309	35	1
229	310	35	1
238	310	35	1
229	311	35	1
228	313	35	1
221	314	35	1
228	314	35	1
230	314	35	1
232	314	35	1
235	314	35	4
236	315	35	1
238	315	35	1
240	315	35	1
236	316	35	1
231	318	35	1
233	319	35	1
224	255	36	1
225	256	36	1
226	256	36	1
217	257	36	1
225	257	36	1
222	258	36	1
220	259	36	1
230	259	36	1
232	259	36	1
233	259	36	1
226	260	36	1
228	260	36	1
232	261	36	1
237	261	36	1
239	261	36	1
212	262	36	1
215	262	36	1
231	262	36	1
232	262	36	1
238	262	36	1
245	262	36	2
189	263	36	1
211	263	36	1
227	263	36	1
229	263	36	1
237	263	36	1
242	263	36	1
209	264	36	1
210	264	36	1
231	264	36	1
234	264	36	1
240	264	36	1
188	265	36	1
196	265	36	1
215	265	36	2
242	265	36	1
247	265	36	1
207	266	36	1
216	266	36	1
217	266	36	1
226	266	36	1
230	266	36	1
238	266	36	1
193	267	36	1
194	267	36	1
229	267	36	1
240	267	36	1
241	267	36	1
249	267	36	1
193	268	36	1
211	268	36	2
236	268	36	1
188	269	36	1
213	269	36	1
216	269	36	1
222	269	36	1
236	269	36	1
238	269	36	1
249	269	36	1
172	270	36	1
185	270	36	1
191	270	36	2
231	270	36	1
232	270	36	1
241	270	36	1
248	270	36	1
178	271	36	1
188	271	36	2
192	271	36	1
213	271	36	2
216	271	36	1
178	272	36	1
203	272	36	1
206	272	36	1
211	272	36	2
217	272	36	1
218	272	36	1
219	272	36	2
233	272	36	1
239	272	36	2
185	273	36	1
205	273	36	1
209	273	36	1
216	273	36	1
241	273	36	1
188	274	36	1
205	274	36	1
208	274	36	1
212	274	36	2
213	274	36	1
215	274	36	1
216	274	36	1
221	274	36	1
217	275	36	1
219	275	36	2
208	276	36	1
217	276	36	1
210	277	36	1
215	277	36	1
223	277	36	1
232	277	36	1
207	278	36	1
208	278	36	1
209	279	36	1
211	279	36	1
219	279	36	1
173	280	36	1
204	280	36	1
219	280	36	1
232	280	36	1
234	280	36	1
200	281	36	1
207	281	36	1
214	281	36	1
217	281	36	1
222	281	36	1
223	281	36	1
224	281	36	1
172	282	36	1
189	283	36	1
222	283	36	1
177	284	36	2
188	284	36	1
202	284	36	1
231	284	36	2
242	284	36	1
190	285	36	1
191	285	36	2
208	285	36	1
210	285	36	1
212	285	36	2
217	285	36	2
237	285	36	1
247	285	36	1
201	286	36	1
203	286	36	1
204	286	36	1
205	286	36	1
229	286	36	1
230	286	36	1
231	286	36	1
240	286	36	1
198	287	36	2
226	287	36	1
228	287	36	1
230	287	36	1
234	287	36	1
241	287	36	1
243	287	36	2
176	288	36	1
185	288	36	1
233	288	36	2
193	289	36	1
195	289	36	1
198	289	36	2
199	289	36	1
219	289	36	1
227	289	36	1
231	289	36	1
241	289	36	1
185	290	36	1
201	290	36	1
206	290	36	1
220	290	36	1
226	290	36	1
238	290	36	1
241	290	36	1
196	291	36	1
199	291	36	1
201	291	36	2
204	291	36	1
231	291	36	1
234	291	36	1
194	292	36	1
206	292	36	1
207	292	36	1
208	292	36	1
219	292	36	1
223	292	36	1
224	292	36	1
227	292	36	1
242	292	36	2
182	293	36	1
199	293	36	1
200	293	36	1
229	293	36	1
231	293	36	1
234	293	36	1
235	293	36	1
237	293	36	1
240	293	36	1
241	293	36	1
242	293	36	1
188	294	36	1
229	294	36	1
234	294	36	1
196	295	36	1
218	295	36	1
223	295	36	1
229	295	36	1
238	295	36	1
245	295	36	1
194	296	36	1
196	296	36	1
202	296	36	1
227	296	36	2
230	296	36	1
231	296	36	1
235	296	36	1
237	296	36	1
239	296	36	1
245	296	36	1
201	297	36	1
219	297	36	1
228	297	36	1
232	297	36	1
233	297	36	1
238	297	36	1
242	297	36	1
203	298	36	1
205	298	36	2
230	298	36	1
236	298	36	1
240	298	36	1
230	299	36	1
236	299	36	1
242	299	36	1
226	301	36	1
232	301	36	1
223	302	36	1
233	302	36	1
235	302	36	1
243	302	36	2
231	303	36	1
245	303	36	1
235	304	36	1
243	306	36	2
224	307	36	1
240	307	36	1
224	308	36	1
228	308	36	1
237	308	36	1
239	308	36	1
224	309	36	1
229	309	36	1
230	309	36	1
234	309	36	2
224	310	36	1
221	311	36	1
228	311	36	1
217	312	36	1
218	312	36	1
233	312	36	1
216	313	36	1
234	313	36	1
228	314	36	1
235	314	36	1
220	315	36	1
230	315	36	1
233	315	36	1
228	316	36	1
231	316	36	1
240	316	36	1
242	316	36	1
227	317	36	1
235	317	36	2
237	317	36	1
236	318	36	1
237	318	36	1
231	319	36	1
227	258	37	2
228	258	37	1
234	260	37	1
215	264	37	1
224	264	37	1
236	264	37	1
188	266	37	1
215	266	37	1
230	266	37	1
183	267	37	1
193	267	37	1
193	268	37	1
220	268	37	1
238	268	37	1
240	268	37	1
211	269	37	1
197	270	37	2
220	270	37	1
221	270	37	1
237	270	37	1
192	271	37	1
219	271	37	1
207	272	37	1
209	273	37	3
213	273	37	1
216	273	37	1
236	273	37	1
211	274	37	2
212	274	37	1
219	275	37	1
208	276	37	3
209	276	37	1
211	276	37	1
219	276	37	1
205	278	37	1
175	279	37	1
207	279	37	2
215	280	37	1
189	281	37	1
192	281	37	1
212	281	37	1
189	282	37	1
191	282	37	1
204	283	37	1
228	283	37	1
205	284	37	1
187	285	37	1
204	285	37	1
202	286	37	2
205	286	37	1
215	286	37	1
219	286	37	1
239	286	37	1
231	287	37	1
233	287	37	1
238	287	37	1
248	287	37	1
194	288	37	1
203	288	37	2
205	288	37	1
210	288	37	1
221	288	37	1
237	288	37	1
240	288	37	1
195	289	37	1
235	289	37	1
239	289	37	1
240	289	37	1
230	290	37	1
232	290	37	1
242	290	37	1
229	291	37	1
208	292	37	1
226	292	37	1
238	292	37	1
240	292	37	1
197	293	37	1
230	293	37	1
240	293	37	1
205	294	37	1
234	295	37	1
237	295	37	2
241	295	37	1
228	296	37	1
239	296	37	1
245	296	37	1
194	297	37	1
218	297	37	1
220	297	37	1
229	297	37	1
245	298	37	1
231	299	37	1
243	299	37	1
230	300	37	1
241	300	37	1
227	301	37	1
232	301	37	2
226	302	37	1
232	303	37	1
240	306	37	1
224	308	37	1
237	311	37	1
217	312	37	1
229	312	37	1
230	312	37	1
235	312	37	1
236	312	37	1
228	313	37	1
236	313	37	1
211	315	37	1
230	315	37	1
237	316	37	1
238	316	37	1
230	317	37	1
236	317	37	2
228	260	38	1
228	261	38	1
238	261	38	1
229	263	38	1
231	264	38	1
218	269	38	1
211	270	38	1
217	270	38	1
217	271	38	1
211	272	38	1
208	273	38	2
209	273	38	1
213	273	38	2
214	273	38	1
217	273	38	1
213	274	38	1
240	274	38	1
206	275	38	1
215	275	38	1
219	276	38	1
207	277	38	1
209	277	38	2
214	277	38	1
220	277	38	1
209	278	38	1
217	278	38	1
222	278	38	1
206	279	38	2
210	279	38	1
212	279	38	1
193	280	38	1
208	280	38	1
189	282	38	1
214	282	38	1
207	283	38	1
219	283	38	1
191	284	38	1
201	284	38	1
214	284	38	1
196	286	38	1
230	286	38	1
232	286	38	1
233	286	38	1
237	286	38	1
193	287	38	1
198	287	38	1
202	287	38	1
205	287	38	2
222	287	38	1
189	288	38	1
197	288	38	2
218	288	38	2
185	289	38	1
187	289	38	1
192	289	38	1
208	289	38	1
217	289	38	1
219	289	38	1
232	289	38	1
236	289	38	1
207	290	38	1
209	290	38	1
223	291	38	2
196	292	38	2
197	292	38	1
199	292	38	1
201	292	38	1
207	292	38	1
220	292	38	1
234	292	38	1
238	292	38	1
198	293	38	1
206	293	38	1
226	293	38	1
230	293	38	1
233	293	38	1
234	293	38	1
239	293	38	1
210	294	38	1
228	294	38	1
236	294	38	1
239	294	38	1
207	295	38	1
220	295	38	1
221	295	38	1
230	295	38	1
232	295	38	1
205	296	38	1
217	296	38	1
234	296	38	2
237	296	38	2
240	296	38	1
242	296	38	1
239	297	38	1
243	297	38	1
192	298	38	1
225	298	38	1
233	298	38	1
234	298	38	1
240	298	38	1
193	299	38	1
203	299	38	1
243	299	38	1
245	299	38	1
204	300	38	2
218	300	38	1
239	300	38	1
234	301	38	1
231	302	38	1
232	302	38	1
237	302	38	1
227	303	38	1
229	303	38	1
241	303	38	1
244	304	38	1
246	304	38	1
232	305	38	1
233	305	38	1
244	305	38	1
226	306	38	1
236	306	38	1
246	306	38	1
225	307	38	1
227	307	38	1
235	308	38	2
240	308	38	1
220	310	38	1
226	310	38	1
236	310	38	1
241	310	38	1
213	311	38	1
221	311	38	1
226	311	38	1
244	311	38	1
218	312	38	1
220	312	38	1
231	312	38	1
219	313	38	1
222	313	38	1
223	313	38	1
228	313	38	1
240	313	38	1
219	314	38	1
230	314	38	1
237	314	38	1
236	315	38	1
226	316	38	1
219	317	38	1
230	317	38	1
237	317	38	1
233	318	38	1
231	319	38	1
242	319	38	1
221	321	38	1
235	323	38	1
215	265	39	1
219	269	39	2
213	274	39	1
204	277	39	2
212	277	39	1
214	277	39	1
201	278	39	1
206	279	39	1
217	281	39	1
195	282	39	1
212	282	39	1
219	282	39	1
201	283	39	1
206	284	39	2
193	286	39	2
201	286	39	1
216	286	39	2
221	286	39	1
233	286	39	1
192	288	39	1
218	288	39	1
186	290	39	1
197	290	39	1
204	290	39	2
218	290	39	1
193	291	39	2
202	291	39	2
213	291	39	1
217	291	39	1
222	291	39	1
188	292	39	1
211	292	39	1
212	292	39	1
213	292	39	2
226	292	39	1
230	292	39	1
242	292	39	1
222	293	39	1
225	293	39	2
213	294	39	1
221	294	39	1
230	294	39	2
233	294	39	1
203	295	39	1
207	295	39	1
238	295	39	1
222	296	39	1
237	296	39	1
205	297	39	1
206	297	39	1
215	297	39	1
225	297	39	1
236	297	39	1
214	298	39	1
215	298	39	1
224	298	39	1
231	298	39	1
239	298	39	2
225	299	39	1
230	299	39	1
237	299	39	2
242	299	39	2
243	299	39	1
230	300	39	1
234	301	39	1
238	301	39	1
235	303	39	1
244	304	39	1
228	305	39	1
229	305	39	1
242	305	39	1
224	306	39	1
236	306	39	1
225	308	39	1
240	308	39	1
243	308	39	1
195	309	39	2
225	309	39	1
226	309	39	1
239	309	39	1
218	310	39	1
224	310	39	1
226	310	39	1
239	310	39	2
206	311	39	1
217	311	39	1
218	311	39	1
219	311	39	1
225	311	39	1
227	311	39	1
232	311	39	1
229	312	39	2
241	312	39	1
218	313	39	1
224	313	39	1
225	313	39	1
229	313	39	1
236	313	39	1
216	314	39	1
227	314	39	1
228	314	39	1
236	314	39	1
242	314	39	1
217	315	39	1
237	315	39	1
245	315	39	1
225	316	39	1
241	316	39	2
242	316	39	1
237	317	39	1
223	319	39	1
228	319	39	1
240	319	39	1
214	320	39	1
238	320	39	2
231	322	39	1
212	324	39	1
193	280	40	1
237	283	40	2
197	284	40	1
206	285	40	1
204	287	40	1
218	290	40	1
210	292	40	1
207	294	40	1
209	294	40	1
210	294	40	1
217	294	40	1
221	294	40	1
239	294	40	1
203	296	40	1
205	296	40	1
206	296	40	1
240	296	40	1
205	297	40	1
216	297	40	1
241	297	40	1
223	298	40	2
225	298	40	1
234	298	40	1
225	299	40	1
229	299	40	1
227	300	40	1
236	300	40	1
237	300	40	1
228	301	40	1
229	301	40	1
224	302	40	1
232	302	40	1
233	302	40	1
235	304	40	1
243	304	40	1
241	306	40	1
194	307	40	1
202	307	40	1
227	307	40	1
228	307	40	2
238	307	40	1
228	308	40	1
218	309	40	1
222	309	40	1
219	310	40	1
229	310	40	1
231	310	40	1
196	311	40	1
238	311	40	2
240	311	40	1
242	311	40	1
242	312	40	1
213	313	40	1
215	313	40	1
219	313	40	2
220	313	40	1
223	313	40	1
240	313	40	2
243	313	40	1
225	314	40	1
217	315	40	1
229	315	40	1
235	315	40	1
239	315	40	1
245	315	40	2
217	316	40	1
240	316	40	1
235	317	40	1
220	318	40	1
237	319	40	1
238	319	40	1
239	319	40	2
227	321	40	1
229	322	40	1
212	324	40	1
226	298	41	2
227	299	41	2
237	299	41	1
231	300	41	1
229	302	41	1
228	304	41	1
223	305	41	1
228	305	41	1
230	305	41	2
241	308	41	1
196	309	41	1
220	309	41	1
225	309	41	1
239	309	41	1
220	310	41	1
222	310	41	1
225	312	41	1
238	314	41	1
242	314	41	1
243	314	41	1
219	316	41	1
220	316	41	1
221	316	41	1
240	316	41	1
241	316	41	1
221	317	41	1
223	317	41	1
240	317	41	1
229	318	41	1
230	318	41	1
242	319	41	1
245	319	41	1
230	321	41	1
231	321	41	1
215	297	42	1
228	299	42	1
220	303	42	1
220	304	42	1
212	305	42	2
236	310	42	1
221	311	42	1
222	311	42	1
240	311	42	1
218	312	42	1
244	313	42	1
226	314	42	1
219	315	42	1
241	315	42	1
221	316	42	1
221	317	42	1
240	317	42	1
228	318	42	1
243	318	42	2
229	319	42	1
242	319	42	1
225	303	43	1
220	309	43	1
218	310	43	1
234	311	43	1
241	311	43	1
242	312	43	1
229	315	43	1
217	319	43	1
227	321	43	1
223	309	44	2
224	310	44	2
219	311	44	1
235	311	44	1
223	313	44	1
237	314	44	1
238	315	44	1
231	317	44	2
238	317	44	1
243	318	44	1
206	319	44	1
