x	y	z	Pyruvate metabolism
173	230	20	2
186	230	20	1
190	230	20	1
204	230	20	2
113	231	20	2
154	231	20	1
161	231	20	1
177	231	20	2
115	232	20	1
135	232	20	1
146	232	20	1
190	232	20	1
197	232	20	1
144	233	20	1
165	233	20	1
138	234	20	2
213	234	20	1
215	234	20	1
126	235	20	3
129	235	20	1
141	235	20	1
143	235	20	1
151	235	20	1
206	235	20	1
139	236	20	1
141	236	20	2
133	237	20	1
137	237	20	3
145	237	20	1
147	237	20	2
148	237	20	1
169	237	20	1
173	237	20	1
202	237	20	1
204	237	20	1
222	237	20	1
117	238	20	1
152	238	20	1
192	238	20	1
213	238	20	1
139	239	20	1
142	239	20	1
183	239	20	1
126	240	20	1
146	240	20	3
149	240	20	1
152	240	20	1
160	240	20	1
191	240	20	3
216	240	20	1
231	240	20	1
111	241	20	1
122	241	20	1
126	241	20	1
131	241	20	1
138	241	20	1
145	241	20	1
157	241	20	1
237	241	20	1
121	242	20	1
128	242	20	2
130	242	20	1
141	242	20	1
148	242	20	1
163	242	20	1
183	242	20	1
116	243	20	1
125	243	20	1
132	243	20	1
141	243	20	1
173	243	20	1
201	243	20	1
240	243	20	2
247	243	20	2
123	244	20	2
126	244	20	1
134	244	20	2
155	244	20	1
188	244	20	2
207	244	20	1
210	244	20	1
108	245	20	1
214	245	20	2
226	245	20	1
126	246	20	1
215	246	20	2
237	246	20	3
240	246	20	2
246	246	20	2
252	246	20	1
122	247	20	1
137	247	20	1
139	247	20	2
140	247	20	3
114	248	20	1
163	248	20	1
210	248	20	1
230	248	20	1
233	248	20	2
143	249	20	1
191	249	20	1
215	249	20	1
218	249	20	1
113	250	20	1
121	250	20	1
155	250	20	1
157	250	20	1
175	250	20	3
227	250	20	1
101	251	20	1
207	251	20	1
216	251	20	1
220	251	20	1
223	251	20	1
251	251	20	2
118	252	20	1
226	252	20	1
120	253	20	1
122	253	20	1
139	253	20	1
161	253	20	1
111	254	20	1
124	254	20	1
127	254	20	2
154	254	20	1
183	254	20	1
223	254	20	1
248	254	20	1
143	255	20	1
198	255	20	2
246	255	20	2
113	256	20	1
128	256	20	2
158	256	20	2
161	256	20	1
166	256	20	1
196	256	20	1
204	256	20	1
262	256	20	3
124	257	20	1
159	257	20	1
175	257	20	1
197	257	20	1
228	257	20	1
229	257	20	1
232	257	20	1
234	257	20	2
251	257	20	1
255	257	20	1
258	257	20	1
172	258	20	2
175	258	20	1
220	258	20	1
231	258	20	1
232	258	20	1
233	258	20	1
144	259	20	1
167	259	20	2
193	259	20	2
197	259	20	3
232	259	20	2
250	259	20	1
130	260	20	2
134	260	20	2
158	260	20	2
156	261	20	3
165	261	20	1
199	261	20	1
226	261	20	1
228	261	20	1
118	262	20	1
124	262	20	1
144	262	20	1
150	262	20	1
156	262	20	1
170	262	20	1
225	262	20	1
230	262	20	2
254	262	20	1
166	263	20	1
229	263	20	1
246	263	20	1
163	264	20	2
187	264	20	1
249	264	20	2
254	264	20	1
264	264	20	1
162	265	20	1
163	265	20	1
176	265	20	1
179	265	20	2
190	265	20	1
218	265	20	2
117	266	20	1
126	266	20	1
132	266	20	3
136	266	20	2
170	266	20	2
172	266	20	1
211	266	20	1
118	267	20	1
239	267	20	1
266	267	20	1
121	268	20	1
141	268	20	1
145	268	20	1
151	268	20	1
154	268	20	1
213	268	20	1
130	269	20	1
147	269	20	1
149	269	20	2
159	269	20	1
184	269	20	1
212	269	20	2
114	270	20	1
147	270	20	1
155	270	20	1
156	270	20	1
166	270	20	1
177	270	20	2
210	270	20	2
226	270	20	1
227	270	20	1
119	271	20	2
128	271	20	1
133	271	20	1
145	271	20	2
152	271	20	1
165	271	20	2
167	271	20	1
173	271	20	2
201	271	20	2
225	271	20	1
268	271	20	1
107	272	20	2
113	272	20	2
119	272	20	1
120	272	20	1
144	272	20	1
158	272	20	1
170	272	20	1
174	272	20	1
218	272	20	1
225	272	20	3
260	272	20	2
101	273	20	1
123	273	20	1
132	273	20	1
149	273	20	1
152	273	20	1
165	273	20	1
178	273	20	2
201	273	20	1
211	273	20	1
217	273	20	2
223	273	20	1
122	274	20	1
139	274	20	1
159	274	20	1
167	274	20	1
174	274	20	1
197	274	20	2
226	274	20	1
230	274	20	3
148	275	20	1
176	275	20	1
200	275	20	1
205	275	20	2
208	275	20	2
268	275	20	1
110	276	20	1
122	276	20	3
163	276	20	3
222	276	20	1
231	276	20	1
246	276	20	1
258	276	20	1
154	277	20	1
189	277	20	1
211	277	20	1
227	277	20	1
137	278	20	1
164	278	20	1
170	278	20	1
180	278	20	3
208	278	20	1
256	278	20	1
269	278	20	1
270	278	20	1
150	279	20	2
156	279	20	1
163	279	20	1
171	279	20	1
178	279	20	1
200	279	20	2
204	279	20	1
224	279	20	2
228	279	20	1
232	279	20	2
172	280	20	2
173	280	20	1
174	280	20	2
176	280	20	1
193	280	20	1
197	280	20	2
224	280	20	1
269	280	20	3
142	281	20	1
147	281	20	1
169	281	20	2
172	281	20	1
214	281	20	1
226	281	20	1
106	282	20	2
149	282	20	1
152	282	20	1
158	282	20	1
162	282	20	1
172	282	20	1
181	282	20	1
203	282	20	1
219	282	20	1
269	282	20	1
130	283	20	2
165	283	20	1
173	283	20	1
176	283	20	1
189	283	20	1
216	283	20	1
217	283	20	1
271	283	20	1
272	283	20	1
149	284	20	2
228	284	20	1
137	285	20	1
157	285	20	1
210	285	20	1
218	285	20	1
223	285	20	1
250	285	20	1
272	285	20	1
129	286	20	2
164	286	20	1
218	286	20	1
225	286	20	1
129	287	20	1
146	287	20	1
198	287	20	1
199	287	20	1
205	287	20	2
221	287	20	1
268	287	20	1
113	288	20	2
169	288	20	1
170	288	20	1
196	288	20	1
215	288	20	1
224	288	20	2
225	288	20	1
230	288	20	1
238	288	20	1
124	289	20	1
143	289	20	2
147	289	20	1
152	289	20	1
181	289	20	2
217	289	20	1
224	289	20	1
252	289	20	4
271	289	20	2
140	290	20	1
161	290	20	1
173	290	20	1
189	290	20	1
195	290	20	1
214	290	20	2
259	290	20	2
271	290	20	2
117	291	20	1
149	291	20	1
104	292	20	1
112	292	20	2
129	292	20	1
189	292	20	2
192	292	20	1
195	292	20	1
213	292	20	1
219	292	20	2
264	292	20	1
265	292	20	1
106	293	20	1
117	293	20	1
142	293	20	1
148	293	20	1
161	293	20	1
219	293	20	2
222	293	20	1
118	294	20	1
180	294	20	1
199	294	20	1
219	294	20	2
116	295	20	1
151	295	20	2
198	295	20	1
218	295	20	1
116	296	20	1
143	296	20	1
157	296	20	2
162	296	20	1
163	296	20	3
178	296	20	1
180	296	20	4
187	296	20	2
194	296	20	1
196	296	20	2
133	297	20	1
137	297	20	2
151	297	20	1
201	297	20	3
256	297	20	1
147	298	20	1
153	298	20	1
159	298	20	1
177	298	20	1
192	298	20	1
203	298	20	1
230	298	20	2
237	298	20	1
265	298	20	1
129	299	20	1
134	299	20	1
161	299	20	1
179	299	20	1
243	299	20	1
257	299	20	2
264	299	20	1
191	300	20	1
114	301	20	1
133	301	20	1
161	301	20	2
116	302	20	1
126	302	20	2
134	302	20	2
167	302	20	1
213	302	20	2
219	302	20	1
257	302	20	1
264	302	20	1
127	303	20	2
150	303	20	1
156	303	20	1
187	303	20	1
222	303	20	1
234	303	20	2
149	304	20	1
157	304	20	1
158	304	20	2
193	304	20	2
203	304	20	1
234	304	20	2
237	304	20	1
239	304	20	1
256	304	20	1
262	304	20	1
130	305	20	1
177	305	20	1
223	305	20	1
236	305	20	2
252	305	20	1
146	306	20	1
182	306	20	1
241	306	20	1
249	306	20	1
259	306	20	1
261	306	20	2
100	307	20	2
118	307	20	1
128	307	20	2
142	307	20	3
177	307	20	1
182	307	20	1
211	307	20	1
213	307	20	1
227	307	20	2
234	307	20	2
205	308	20	1
229	308	20	1
260	308	20	1
124	309	20	1
203	309	20	1
239	309	20	1
260	309	20	1
267	309	20	2
268	309	20	1
269	309	20	3
178	310	20	1
182	310	20	1
198	310	20	1
255	310	20	2
152	311	20	2
201	311	20	1
210	311	20	1
266	311	20	1
93	312	20	1
202	312	20	1
205	312	20	1
233	312	20	1
256	312	20	1
258	312	20	1
107	313	20	1
115	313	20	1
164	313	20	1
174	313	20	1
197	313	20	1
201	313	20	1
217	313	20	2
227	313	20	1
229	313	20	2
241	313	20	2
142	314	20	1
152	314	20	1
266	314	20	1
133	315	20	1
148	315	20	2
169	315	20	1
175	315	20	2
194	315	20	1
198	315	20	2
240	315	20	2
243	315	20	1
265	315	20	2
98	316	20	1
185	316	20	1
202	316	20	1
203	316	20	1
235	316	20	1
103	317	20	1
110	317	20	2
113	317	20	1
129	317	20	1
145	317	20	2
163	317	20	1
242	317	20	1
251	317	20	2
267	317	20	1
113	318	20	1
121	318	20	2
187	318	20	1
198	318	20	1
256	318	20	1
257	318	20	3
258	318	20	1
261	318	20	1
100	319	20	2
153	319	20	1
171	319	20	1
190	319	20	1
233	319	20	1
237	319	20	1
242	319	20	1
141	320	20	1
180	320	20	1
195	320	20	1
200	320	20	2
201	320	20	1
234	320	20	1
241	320	20	2
112	321	20	1
140	321	20	3
183	321	20	2
195	321	20	1
197	321	20	1
237	321	20	1
254	321	20	2
256	321	20	1
264	321	20	1
92	322	20	1
127	322	20	1
183	322	20	1
185	322	20	3
190	322	20	3
198	322	20	1
226	322	20	2
99	323	20	1
111	323	20	1
153	323	20	2
193	323	20	2
198	323	20	1
214	323	20	1
222	323	20	1
233	323	20	1
236	323	20	1
237	323	20	1
264	323	20	1
135	324	20	2
161	324	20	1
165	324	20	1
169	324	20	1
188	324	20	1
194	324	20	2
198	324	20	1
224	324	20	2
101	325	20	2
111	325	20	2
185	325	20	2
187	325	20	2
188	325	20	1
195	325	20	1
228	325	20	1
259	325	20	1
122	326	20	1
128	326	20	1
130	326	20	1
177	326	20	1
188	326	20	2
201	326	20	1
240	326	20	1
261	326	20	1
102	327	20	1
153	327	20	1
188	327	20	2
228	327	20	1
233	327	20	1
244	327	20	1
258	327	20	1
120	328	20	2
144	328	20	1
179	328	20	1
181	328	20	1
183	328	20	1
198	328	20	1
257	328	20	3
117	329	20	2
120	329	20	1
137	329	20	1
147	329	20	1
169	329	20	1
179	329	20	1
180	329	20	1
210	329	20	1
97	330	20	1
122	330	20	2
129	330	20	2
150	330	20	2
157	330	20	1
179	330	20	1
195	330	20	1
213	330	20	1
258	330	20	1
118	331	20	1
136	331	20	2
179	331	20	1
200	331	20	1
201	331	20	1
205	331	20	1
249	331	20	1
113	332	20	2
176	332	20	1
179	332	20	1
180	332	20	1
192	332	20	1
198	332	20	1
226	332	20	1
232	332	20	1
117	333	20	2
137	333	20	1
174	333	20	1
176	333	20	2
179	333	20	1
193	333	20	1
210	333	20	1
227	333	20	1
250	333	20	1
131	334	20	2
160	334	20	2
183	334	20	2
224	334	20	1
256	334	20	1
237	335	20	3
246	335	20	2
137	336	20	1
144	336	20	2
163	336	20	1
169	336	20	2
194	336	20	1
173	337	20	1
220	337	20	1
233	337	20	2
236	337	20	1
173	338	20	1
198	338	20	2
173	339	20	1
242	339	20	1
246	339	20	2
201	340	20	2
248	340	20	1
167	341	20	1
246	341	20	1
227	342	20	1
210	343	20	1
229	343	20	1
240	343	20	2
243	343	20	1
161	344	20	1
178	344	20	1
181	344	20	1
183	345	20	1
240	345	20	1
241	345	20	1
243	345	20	1
187	346	20	2
217	346	20	1
161	348	20	2
173	348	20	1
192	348	20	1
232	348	20	2
178	349	20	2
186	349	20	1
192	349	20	1
165	350	20	1
169	350	20	1
184	350	20	2
221	350	20	1
237	350	20	1
206	351	20	1
178	352	20	3
197	352	20	1
178	353	20	1
224	353	20	2
208	354	20	1
210	354	20	3
230	354	20	1
210	355	20	1
198	357	20	2
199	357	20	1
207	357	20	2
220	357	20	2
211	358	20	1
222	358	20	1
191	359	20	2
200	359	20	4
179	360	20	1
219	360	20	1
176	361	20	1
185	361	20	2
203	361	20	1
197	365	20	1
129	222	21	1
172	224	21	1
180	225	21	4
155	226	21	1
183	226	21	1
139	228	21	4
147	228	21	1
182	228	21	1
154	230	21	2
136	233	21	1
144	233	21	1
140	235	21	1
141	235	21	1
217	235	21	2
131	236	21	1
132	236	21	1
133	236	21	1
141	236	21	1
147	236	21	1
127	237	21	1
131	237	21	1
136	237	21	1
138	237	21	1
146	237	21	1
172	237	21	2
178	237	21	1
131	238	21	2
137	238	21	2
148	238	21	1
149	238	21	1
151	238	21	1
131	239	21	2
136	239	21	1
178	239	21	1
195	239	21	1
128	240	21	1
130	240	21	1
138	240	21	2
151	240	21	1
171	240	21	1
190	240	21	1
126	241	21	1
129	241	21	1
130	241	21	1
135	241	21	2
137	241	21	1
152	241	21	2
215	241	21	1
128	242	21	1
137	242	21	2
144	242	21	2
109	243	21	2
116	243	21	1
128	243	21	1
146	243	21	2
152	243	21	3
213	243	21	1
214	245	21	1
215	245	21	1
245	245	21	1
135	246	21	1
149	247	21	1
173	248	21	3
212	248	21	2
216	249	21	1
126	250	21	1
131	250	21	1
217	250	21	2
117	251	21	1
220	251	21	2
158	252	21	1
201	252	21	1
154	253	21	1
197	253	21	1
228	253	21	1
199	254	21	1
223	254	21	1
228	254	21	1
161	255	21	1
225	255	21	1
230	255	21	1
227	256	21	2
231	256	21	1
197	257	21	1
200	257	21	1
124	258	21	2
160	259	21	1
163	259	21	1
160	260	21	1
196	260	21	1
231	260	21	1
130	261	21	2
201	261	21	1
137	262	21	1
163	262	21	1
189	262	21	1
162	264	21	1
181	264	21	1
158	265	21	2
161	265	21	1
162	265	21	1
215	265	21	1
222	265	21	1
139	266	21	1
161	266	21	1
155	268	21	1
160	269	21	1
178	269	21	1
117	270	21	1
156	270	21	1
164	270	21	1
235	270	21	1
174	271	21	1
117	272	21	1
124	272	21	2
129	272	21	1
158	272	21	1
163	272	21	1
164	272	21	1
175	272	21	3
182	272	21	1
133	273	21	1
164	273	21	1
166	273	21	2
178	273	21	1
224	273	21	1
225	273	21	1
113	274	21	1
149	274	21	1
236	274	21	1
165	275	21	1
176	275	21	1
179	275	21	2
165	276	21	1
175	276	21	1
221	276	21	1
267	276	21	1
119	277	21	1
174	277	21	1
218	277	21	1
124	278	21	2
157	278	21	1
171	278	21	1
218	278	21	1
221	278	21	2
178	279	21	2
186	279	21	1
216	279	21	1
218	279	21	2
220	279	21	2
225	279	21	1
125	280	21	1
147	280	21	1
167	280	21	2
174	280	21	1
204	280	21	1
219	280	21	1
227	280	21	1
175	281	21	1
173	282	21	1
271	282	21	1
216	283	21	2
217	283	21	1
230	284	21	1
125	285	21	2
223	285	21	1
217	286	21	1
221	287	21	1
134	288	21	1
271	288	21	1
217	289	21	2
219	290	21	1
220	290	21	1
216	293	21	1
142	294	21	1
187	294	21	1
194	294	21	2
235	294	21	2
218	295	21	2
271	295	21	2
150	297	21	2
217	297	21	2
262	297	21	1
162	298	21	1
230	298	21	1
239	300	21	2
267	300	21	2
230	301	21	2
252	301	21	2
105	303	21	1
146	303	21	1
186	303	21	1
207	303	21	1
211	303	21	1
240	303	21	1
96	305	21	2
223	305	21	1
241	305	21	2
203	306	21	2
234	306	21	2
235	306	21	1
238	306	21	1
258	306	21	1
203	307	21	1
204	307	21	1
207	307	21	1
210	307	21	1
236	307	21	2
243	307	21	1
201	308	21	1
205	308	21	1
256	308	21	1
260	308	21	1
261	308	21	1
239	309	21	2
264	309	21	1
132	310	21	2
149	310	21	1
180	310	21	2
230	310	21	1
231	310	21	1
252	310	21	1
261	310	21	2
177	311	21	1
204	311	21	1
212	311	21	1
260	311	21	1
148	312	21	1
179	312	21	2
199	312	21	2
201	312	21	1
256	312	21	1
258	312	21	1
116	313	21	1
258	313	21	1
260	313	21	1
172	314	21	1
204	314	21	1
115	315	21	1
179	315	21	1
211	315	21	2
214	315	21	1
257	315	21	2
258	315	21	1
265	315	21	1
181	316	21	1
237	316	21	1
260	316	21	1
180	317	21	2
170	318	21	1
260	318	21	1
264	318	21	1
247	319	21	1
258	319	21	2
262	320	21	1
132	321	21	1
167	321	21	1
249	321	21	2
256	321	21	1
260	321	21	1
178	322	21	1
258	322	21	1
126	323	21	1
201	323	21	3
227	323	21	2
243	323	21	1
141	324	21	1
180	324	21	1
184	324	21	3
