x	y	z	CREB1 phosphorylation through the activation of Adenylate Cyclase
221	258	33	1
226	258	33	1
189	259	33	1
209	259	33	1
211	259	33	2
216	259	33	1
220	259	33	1
222	259	33	1
239	259	33	1
246	259	33	1
208	260	33	1
213	260	33	1
217	260	33	2
220	260	33	1
224	260	33	1
229	260	33	1
230	260	33	1
231	260	33	2
240	260	33	1
246	260	33	2
182	261	33	1
195	261	33	1
218	261	33	1
219	261	33	1
231	261	33	1
235	261	33	1
240	261	33	1
241	261	33	1
245	261	33	1
196	262	33	1
209	262	33	1
216	262	33	2
230	262	33	2
233	262	33	1
248	262	33	2
250	262	33	2
189	263	33	1
193	263	33	1
198	263	33	2
199	263	33	1
224	263	33	1
225	263	33	1
233	263	33	2
239	263	33	1
247	263	33	1
192	264	33	1
209	264	33	1
215	264	33	1
223	264	33	1
224	264	33	1
226	264	33	1
228	264	33	3
231	264	33	1
233	264	33	1
237	264	33	1
238	264	33	1
247	264	33	1
249	264	33	1
188	265	33	1
189	265	33	1
191	265	33	1
207	265	33	1
208	265	33	1
211	265	33	2
217	265	33	1
219	265	33	1
224	265	33	1
226	265	33	3
237	265	33	1
245	265	33	2
247	265	33	1
248	265	33	1
252	265	33	1
184	266	33	2
188	266	33	1
189	266	33	1
213	266	33	1
215	266	33	1
216	266	33	1
240	266	33	2
241	266	33	1
242	266	33	1
249	266	33	1
183	267	33	1
192	267	33	1
194	267	33	1
196	267	33	1
202	267	33	1
209	267	33	1
214	267	33	1
227	267	33	1
242	267	33	1
244	267	33	1
247	267	33	1
189	268	33	1
196	268	33	1
206	268	33	1
210	268	33	1
214	268	33	1
216	268	33	2
217	268	33	1
242	268	33	1
245	268	33	2
191	269	33	1
196	269	33	1
198	269	33	1
211	269	33	1
216	269	33	1
217	269	33	1
219	269	33	1
186	270	33	1
187	270	33	1
188	270	33	1
210	270	33	1
212	270	33	1
215	270	33	1
216	270	33	1
239	270	33	1
240	270	33	1
247	270	33	1
252	270	33	1
173	271	33	1
175	271	33	1
179	271	33	1
205	271	33	1
229	271	33	1
231	271	33	1
233	271	33	1
240	271	33	1
241	271	33	1
172	272	33	1
182	272	33	1
207	272	33	1
215	272	33	1
233	272	33	1
237	272	33	1
238	272	33	1
240	272	33	1
241	272	33	1
242	272	33	1
245	272	33	1
246	272	33	1
249	272	33	1
250	272	33	1
254	272	33	1
173	273	33	1
183	273	33	1
185	273	33	1
188	273	33	2
204	273	33	1
211	273	33	1
227	273	33	1
235	273	33	1
239	273	33	1
240	273	33	1
241	273	33	1
249	273	33	1
169	274	33	1
177	274	33	1
181	274	33	1
183	274	33	1
186	274	33	1
190	274	33	1
193	274	33	1
201	274	33	1
202	274	33	1
204	274	33	1
208	274	33	2
209	274	33	1
210	274	33	2
212	274	33	1
227	274	33	1
229	274	33	1
233	274	33	1
239	274	33	1
242	274	33	1
245	274	33	1
175	275	33	1
183	275	33	1
184	275	33	1
186	275	33	1
200	275	33	1
205	275	33	1
209	275	33	1
214	275	33	2
227	275	33	1
237	275	33	1
242	275	33	1
246	275	33	2
189	276	33	1
192	276	33	1
207	276	33	1
235	276	33	1
176	277	33	1
205	277	33	1
207	277	33	1
211	277	33	1
227	277	33	2
234	277	33	2
243	277	33	1
244	277	33	2
246	277	33	1
247	277	33	1
176	278	33	1
204	278	33	1
235	278	33	1
237	278	33	1
238	278	33	1
168	279	33	2
175	279	33	1
220	279	33	1
222	279	33	1
241	279	33	2
245	279	33	1
176	280	33	1
203	280	33	1
210	280	33	1
221	280	33	2
223	280	33	1
241	280	33	1
246	280	33	1
173	281	33	1
208	281	33	2
225	281	33	1
230	281	33	1
248	281	33	1
250	281	33	1
178	282	33	1
179	282	33	1
185	282	33	1
222	282	33	1
225	282	33	1
231	282	33	2
234	282	33	1
237	282	33	2
242	282	33	2
250	282	33	1
252	282	33	1
207	283	33	1
209	283	33	1
240	283	33	1
242	283	33	1
210	284	33	1
233	284	33	2
234	284	33	1
235	284	33	1
175	285	33	1
202	285	33	1
222	285	33	2
223	285	33	1
224	285	33	1
225	285	33	1
240	285	33	2
247	285	33	2
253	285	33	1
204	286	33	1
208	286	33	1
219	286	33	1
225	286	33	1
229	286	33	1
235	286	33	1
241.5	286.5	33.5	1
244	286	33	1
179	287	33	1
205	287	33	1
219	287	33	1
221	287	33	1
226	287	33	1
227	287	33	1
236	287	33	1
242	287	33	1
243	287	33	1
253	287	33	2
220	288	33	1
226	288	33	2
244	288	33	1
245	288	33	3
246	288	33	1
250	288	33	1
255	288	33	2
257	288	33	1
184	289	33	1
200	289	33	1
202	289	33	1
223	289	33	2
230	289	33	2
232	289	33	1
237	289	33	1
249	289	33	2
250	289	33	1
187	290	33	2
199	290	33	1
202	290	33	3
207	290	33	1
222	290	33	1
233	290	33	1
234	290	33	1
235	290	33	1
236	290	33	1
239	290	33	1
243	290	33	1
255	290	33	1
198	291	33	2
232	291	33	2
242	291	33	1
249	291	33	1
200	292	33	1
201	292	33	1
227	292	33	1
228	292	33	1
229	292	33	1
238	292	33	1
185	293	33	1
188	293	33	2
199	293	33	1
229	293	33	1
230	293	33	1
233	293	33	2
235	293	33	1
241	293	33	1
254	293	33	2
177	294	33	1
202	294	33	1
213	294	33	1
227	294	33	2
229	294	33	1
235	294	33	2
238	294	33	1
239	294	33	1
252	294	33	1
233	295	33	2
243	295	33	2
248	295	33	1
194	296	33	1
195	296	33	1
228	296	33	3
230	296	33	1
233	296	33	1
236	296	33	1
246	296	33	1
255	296	33	1
195	297	33	1
197	297	33	1
236	297	33	1
246	297	33	1
182	298	33	1
196	298	33	1
200	298	33	1
226	298	33	1
234	298	33	3
239	298	33	1
240	298	33	2
246	298	33	1
195	299	33	1
197	299	33	1
201	299	33	1
228	299	33	1
232	299	33	1
235	299	33	1
245	299	33	1
225	300	33	1
229	300	33	2
230	300	33	1
240	300	33	1
247	300	33	1
227	301	33	1
237	301	33	1
246	301	33	2
223	302	33	1
226	302	33	1
228	302	33	2
237	302	33	1
207	303	33	1
222	303	33	2
225	303	33	2
243	303	33	1
206	304	33	1
223	304	33	2
231	304	33	1
233	304	33	1
236	304	33	1
207	305	33	1
235	305	33	1
238	305	33	1
237	306	33	1
238	306	33	1
224	307	33	1
227	307	33	1
220	308	33	1
223	308	33	2
224	308	33	1
232	309	33	1
233	309	33	1
226	310	33	1
233	310	33	1
232	311	33	1
235	311	33	2
222	312	33	1
229	313	33	1
236	313	33	1
235	314	33	1
230	315	33	1
228	251	34	2
229	251	34	1
226	252	34	1
227	252	34	1
231	254	34	1
233	254	34	1
239	254	34	1
220	255	34	1
226	255	34	1
227	255	34	2
219	256	34	1
224	256	34	1
225	256	34	1
241	256	34	2
217	257	34	1
218	257	34	1
220	257	34	1
219	258	34	3
222	258	34	1
223	258	34	1
233	258	34	1
234	258	34	1
235	258	34	1
244	258	34	1
217	259	34	1
192	260	34	1
211	260	34	2
212	260	34	1
218	260	34	1
221	260	34	1
226	260	34	1
228	260	34	1
235	260	34	1
242	260	34	3
244	260	34	1
245	260	34	1
188	261	34	1
208	261	34	1
235	261	34	1
246	261	34	1
192	262	34	1
193	262	34	1
226	262	34	1
228	262	34	1
229	262	34	1
240	262	34	1
247	262	34	1
210	263	34	1
216	263	34	2
225	263	34	1
227	263	34	1
191	264	34	2
209	264	34	1
212	264	34	1
213	264	34	1
216	264	34	1
217	264	34	1
219	264	34	1
221	264	34	1
223	264	34	1
224	264	34	1
235	264	34	1
237	264	34	1
239	264	34	1
248	264	34	1
189	265	34	1
194	265	34	1
196	265	34	1
221	265	34	1
231	265	34	1
233	265	34	1
245	265	34	1
249	265	34	1
175	266	34	2
178	266	34	1
186	266	34	1
210	266	34	1
217	266	34	1
221	266	34	1
225	266	34	1
240	266	34	1
244	266	34	1
246	266	34	2
249	266	34	1
182	267	34	1
189	267	34	1
193	267	34	1
209	267	34	1
211	267	34	1
216	267	34	1
231	267	34	2
249	267	34	1
173	268	34	1
183	268	34	1
188	268	34	1
210	268	34	1
214	268	34	1
215	268	34	1
216	268	34	1
231	268	34	1
246	268	34	1
247	268	34	1
252	268	34	2
187	269	34	1
210	269	34	3
220	269	34	1
222	269	34	1
239	269	34	1
244	269	34	2
248	269	34	1
249	269	34	1
252	269	34	1
253	269	34	1
179	270	34	1
185	270	34	1
186	270	34	1
192	270	34	1
194	270	34	1
203	270	34	2
215	270	34	2
221	270	34	2
240	270	34	1
249	270	34	1
181	271	34	1
206	271	34	1
213	271	34	2
214	271	34	1
218	271	34	1
221	271	34	1
226	271	34	1
239	271	34	1
244	271	34	1
245	271	34	1
247	271	34	1
248	271	34	1
183	272	34	1
214	272	34	1
232	272	34	1
235	272	34	1
240	272	34	1
248	272	34	2
182	273	34	1
185	273	34	1
197	273	34	2
203	273	34	1
204	273	34	1
207	273	34	1
211	273	34	1
213	273	34	1
218	273	34	1
229	273	34	1
233	273	34	1
245	273	34	1
174	274	34	2
180	274	34	1
185	274	34	1
207	274	34	1
209	274	34	2
211	274	34	1
212	274	34	1
218	274	34	1
233	274	34	1
236	274	34	1
241	274	34	1
246	274	34	1
179	275	34	1
183	275	34	1
184	275	34	1
185	275	34	1
216	275	34	2
227	275	34	1
231	275	34	1
238	275	34	1
245	275	34	1
184	276	34	2
187	276	34	1
202	276	34	1
206	276	34	1
212	276	34	1
233	276	34	1
183	277	34	1
208	277	34	1
209	277	34	1
211	277	34	1
235	277	34	1
237	277	34	1
188	278	34	1
232	278	34	1
236	278	34	1
244	278	34	1
180	279	34	1
181	279	34	1
192	279	34	1
209	279	34	1
210	279	34	1
214	279	34	1
215	279	34	1
223	279	34	1
227	279	34	1
231	279	34	1
237	279	34	1
238	279	34	1
244	279	34	1
246	279	34	1
248	279	34	2
249	279	34	1
173	280	34	1
176	280	34	2
178	280	34	1
180	280	34	1
187	280	34	1
210	280	34	2
212	280	34	1
215	280	34	1
245	280	34	1
248	280	34	1
176	281	34	1
189	281	34	1
204	281	34	1
205	281	34	1
206	281	34	1
228	281	34	2
229	281	34	1
232	281	34	1
237	281	34	1
248	281	34	1
250	281	34	1
179	282	34	1
206	282	34	1
209	282	34	2
213	282	34	1
214	282	34	1
215	282	34	1
233	282	34	2
235	282	34	1
245	282	34	1
247	282	34	1
251	282	34	1
204	283	34	1
207	283	34	1
209	283	34	1
223	283	34	1
224	283	34	1
226	283	34	1
232	283	34	2
235	283	34	1
240	283	34	1
243	283	34	1
247	283	34	1
186	284	34	1
191	284	34	1
205	284	34	1
210	284	34	1
219	284	34	2
220	284	34	1
223	284	34	1
224	284	34	1
227	284	34	1
233	284	34	2
235	284	34	1
236	284	34	1
243	284	34	1
246	284	34	1
248	284	34	1
249	284	34	1
176	285	34	3
181	285	34	1
205	285	34	1
208	285	34	1
220	285	34	1
226	285	34	2
229	285	34	1
231	285	34	1
186	286	34	1
187	286	34	1
189	286	34	1
190	286	34	1
202	286	34	2
204	286	34	1
237	286	34	1
239	286	34	1
242	286	34	1
246	286	34	1
247	286	34	1
187	287	34	2
223	287	34	1
225	287	34	1
228	287	34	1
231	287	34	1
236	287	34	3
245	287	34	1
247	287	34	2
184	288	34	1
185	288	34	1
186	288	34	1
190	288	34	1
200	288	34	1
202	288	34	1
204	288	34	1
205	288	34	1
220	288	34	1
221	288	34	1
229	288	34	1
231	288	34	1
238	288	34	1
240	288	34	2
247	288	34	1
184	289	34	1
202	289	34	1
223	289	34	1
232	289	34	1
238	289	34	1
249	289	34	1
197	290	34	2
204	290	34	2
223	290	34	1
246	290	34	1
248	290	34	1
185	291	34	1
229	291	34	1
232	291	34	1
234	291	34	1
250	291	34	2
255	291	34	1
196	292	34	1
198	292	34	1
199	292	34	2
204	292	34	1
228	292	34	1
232	292	34	1
233	292	34	1
235	292	34	1
241	292	34	1
182	293	34	2
188	293	34	1
190	293	34	1
197	293	34	1
229	293	34	1
231	293	34	1
235	293	34	1
241	293	34	1
242	293	34	1
243	293	34	1
244	293	34	2
248	293	34	1
177	294	34	1
183	294	34	1
195	294	34	1
206	294	34	1
220	294	34	1
224	294	34	1
236	294	34	1
245	294	34	1
204	295	34	1
222	295	34	1
228	295	34	1
233	295	34	1
236	295	34	1
239	295	34	1
199	296	34	1
200	296	34	1
205	296	34	1
217	296	34	1
222	296	34	2
238	296	34	1
196	297	34	1
200	297	34	1
204	297	34	1
219	297	34	1
229	297	34	1
231	297	34	1
232	297	34	1
239	297	34	1
197	298	34	1
224	298	34	1
233	298	34	1
236	298	34	1
237	298	34	2
241	298	34	1
242	298	34	1
246	298	34	1
182	299	34	1
196	299	34	1
203	299	34	1
207	299	34	2
224	299	34	1
227	299	34	1
229	299	34	1
239	299	34	1
243	299	34	2
245	299	34	1
225	300	34	1
237	300	34	1
241	300	34	1
242	300	34	1
243	300	34	1
197	301	34	1
198	301	34	1
225	301	34	1
223	302	34	1
236	302	34	2
225	303	34	1
231	303	34	2
233	303	34	1
235	303	34	1
236	303	34	1
237	303	34	1
241	303	34	1
243	303	34	2
226	304	34	1
227	304	34	1
232	304	34	1
241	304	34	1
244	304	34	1
232	305	34	1
233	305	34	2
240	305	34	1
224	306	34	2
227	306	34	1
228	306	34	2
230	306	34	2
225	307	34	1
226	307	34	1
235	307	34	1
236	307	34	1
242	307	34	1
227	308	34	1
237	308	34	1
241	308	34	1
242	308	34	1
221	309	34	2
222	309	34	2
223	309	34	2
233	309	34	1
235	309	34	1
237	309	34	1
216	310	34	1
221	310	34	1
224	310	34	1
226	310	34	1
229	310	34	1
233	310	34	1
218	311	34	1
230	311	34	2
224	312	34	1
229	312	34	1
236	312	34	1
228	314	34	1
229	314	34	1
234	314	34	1
227	315	34	1
233	315	34	1
238	315	34	1
230	316	34	1
234	316	34	1
227	317	34	1
233	317	34	1
235	318	34	1
223	252	35	2
224	253	35	1
225	253	35	2
226	253	35	1
229	253	35	2
232	253	35	1
224	254	35	1
230	254	35	1
235	254	35	1
222	256	35	1
223	256	35	2
226	256	35	1
229	256	35	1
241	256	35	1
210	257	35	1
225	257	35	1
226	257	35	1
240	257	35	1
203	258	35	1
217	258	35	1
221	258	35	1
223	258	35	1
227	258	35	1
228	258	35	3
240	258	35	1
182	259	35	1
190	259	35	1
218	259	35	1
220	259	35	1
230	259	35	1
231	259	35	2
234	259	35	1
238	259	35	1
242	259	35	1
190	260	35	1
215	260	35	1
216	260	35	1
217	260	35	2
227	260	35	1
228	260	35	2
233	260	35	2
234	260	35	1
236	260	35	1
240	260	35	1
188	261	35	1
191	261	35	1
193	261	35	1
208	261	35	1
226	261	35	1
228	261	35	1
231	261	35	1
237	261	35	1
238	261	35	2
240	261	35	1
242	261	35	1
243	261	35	1
193	262	35	1
206	262	35	1
208	262	35	1
210	262	35	1
215	262	35	1
220	262	35	1
224	262	35	1
230	262	35	1
231	262	35	1
232	262	35	1
240	262	35	1
188	263	35	1
189	263	35	1
205	263	35	1
211	263	35	3
218	263	35	1
220	263	35	2
222	263	35	1
233	263	35	1
235	263	35	1
237	263	35	1
240	263	35	1
246	263	35	1
248	263	35	1
211	264	35	1
213	264	35	3
223	264	35	1
224	264	35	2
225	264	35	1
227	264	35	1
230	264	35	1
236	264	35	1
238	264	35	1
243	264	35	1
178	265	35	1
189	265	35	1
194	265	35	1
209	265	35	1
238	265	35	1
178	266	35	2
184	266	35	2
187	266	35	1
206	266	35	1
229	266	35	1
239	266	35	1
240	266	35	1
247	266	35	2
251	266	35	1
184	267	35	1
185	267	35	1
207	267	35	1
210	267	35	1
216	267	35	2
220	267	35	1
222	267	35	1
223	267	35	1
227	267	35	1
228	267	35	1
231	267	35	1
239	267	35	1
242	267	35	1
247	267	35	1
248	267	35	1
250	267	35	1
177	268	35	1
187	268	35	1
188	268	35	1
189	268	35	1
194	268	35	1
203	268	35	1
207	268	35	1
210	268	35	1
215	268	35	1
218	268	35	1
220	268	35	1
238	268	35	1
246	268	35	1
174	269	35	1
185	269	35	1
186	269	35	1
194	269	35	2
196	269	35	1
202	269	35	1
212	269	35	1
217	269	35	1
240	269	35	1
246	269	35	2
247	269	35	2
248	269	35	1
249	269	35	1
176	270	35	1
181	270	35	1
187	270	35	1
193	270	35	1
196	270	35	1
199	270	35	1
202	270	35	1
206	270	35	1
214	270	35	1
220	270	35	2
233	270	35	1
235	270	35	2
243	270	35	1
245	270	35	1
246	270	35	1
176	271	35	1
180	271	35	1
188	271	35	1
192	271	35	1
193	271	35	1
196	271	35	1
198	271	35	1
199	271	35	1
207	271	35	1
209	271	35	1
213	271	35	2
219	271	35	1
233	271	35	1
234	271	35	1
241	271	35	1
245	271	35	2
248	271	35	1
250	271	35	1
176	272	35	1
178	272	35	1
179	272	35	2
180	272	35	1
183	272	35	3
185	272	35	1
197	272	35	2
203	272	35	1
206	272	35	1
207	272	35	1
208	272	35	1
210	272	35	1
216	272	35	1
218	272	35	2
222	272	35	1
238	272	35	1
239	272	35	2
240	272	35	1
244	272	35	1
176	273	35	1
182	273	35	1
184	273	35	2
186	273	35	2
216	273	35	1
227	273	35	1
230	273	35	1
234	273	35	1
235	273	35	1
250	273	35	2
176	274	35	1
181	274	35	1
182	274	35	1
184	274	35	1
187	274	35	1
190	274	35	2
196	274	35	1
204	274	35	1
218	274	35	1
225	274	35	2
232	274	35	1
234	274	35	1
238	274	35	1
244	274	35	1
250	274	35	1
210	275	35	1
220	275	35	1
237	275	35	1
175	276	35	1
187	276	35	3
202	276	35	1
217	276	35	1
239	276	35	1
188	277	35	1
208	277	35	2
218	277	35	1
234	277	35	1
238	277	35	1
195	278	35	1
198	278	35	1
214	278	35	1
222	278	35	1
229	278	35	1
230	278	35	1
243	278	35	1
179	279	35	1
180	279	35	1
194	279	35	1
203	279	35	1
207	279	35	1
209	279	35	2
210	279	35	1
212	279	35	1
222	279	35	2
235	279	35	1
237	279	35	2
238	279	35	1
246	279	35	1
175	280	35	2
190	280	35	1
191	280	35	1
193	280	35	1
199	280	35	1
203	280	35	1
205	280	35	1
206	280	35	1
208	280	35	1
210	280	35	1
211	280	35	1
219	280	35	1
226	280	35	1
234	280	35	1
173	281	35	1
174	281	35	1
187	281	35	2
204	281	35	1
205	281	35	1
211	281	35	1
212	281	35	1
216	281	35	1
222	281	35	1
234	281	35	2
173	282	35	1
175	282	35	1
186	282	35	1
189	282	35	1
209	282	35	1
213	282	35	2
216	282	35	1
221	282	35	1
222	282	35	1
229	282	35	2
173	283	35	1
183	283	35	1
191	283	35	1
221	283	35	1
223	283	35	1
227	283	35	1
228	283	35	1
236	283	35	1
245	283	35	2
247	283	35	1
184	284	35	1
185	284	35	1
186	284	35	1
189	284	35	2
203	284	35	1
208	284	35	1
212	284	35	2
214	284	35	1
215	284	35	1
221	284	35	1
225	284	35	1
244	284	35	1
247	284	35	1
177	285	35	1
187	285	35	1
189	285	35	2
200	285	35	1
203	285	35	2
205	285	35	1
217	285	35	1
229	285	35	1
243	285	35	1
174	286	35	1
183	286	35	2
185	286	35	1
202	286	35	1
207	286	35	1
209	286	35	2
218	286	35	2
223	286	35	1
228	286	35	1
233	286	35	2
247	286	35	1
248	286	35	2
174	287	35	1
175	287	35	1
182	287	35	2
186	287	35	1
194	287	35	1
196	287	35	1
198	287	35	1
203	287	35	1
205	287	35	1
206	287	35	1
228	287	35	1
229	287	35	1
236	287	35	1
237	287	35	1
186	288	35	1
189	288	35	1
190	288	35	2
200	288	35	2
222	288	35	1
223	288	35	2
239	288	35	1
245	288	35	1
246	288	35	2
174	289	35	1
185	289	35	1
187	289	35	1
195	289	35	1
207	289	35	2
238	289	35	1
184	290	35	1
186	290	35	2
198	290	35	1
200	290	35	1
201	290	35	1
204	290	35	1
206	290	35	1
220	290	35	1
224	290	35	1
227	290	35	1
238	290	35	1
241	290	35	1
242	290	35	1
243	290	35	2
244	290	35	1
248	290	35	1
176	291	35	1
179	291	35	1
185	291	35	1
191	291	35	1
200	291	35	1
201	291	35	1
202	291	35	1
222	291	35	1
241	291	35	1
247	291	35	1
194	292	35	1
201	292	35	1
204	292	35	1
223	292	35	2
225	292	35	1
228	292	35	2
245	292	35	1
250	292	35	1
203	293	35	1
204	293	35	2
227	293	35	1
232	293	35	1
236	293	35	1
188	294	35	2
236	294	35	1
244	294	35	1
245	294	35	1
202	295	35	2
204	295	35	1
225	295	35	1
228	295	35	1
233	295	35	1
238	295	35	1
240	295	35	1
241	295	35	1
242	295	35	1
245	295	35	1
195	296	35	1
197	296	35	1
204	296	35	1
219	296	35	1
220	296	35	1
222	296	35	1
223	296	35	1
228	296	35	1
241	296	35	1
200	297	35	1
202	297	35	1
219	297	35	1
226	297	35	1
227	297	35	1
238	297	35	1
242	297	35	2
244	297	35	1
248	297	35	1
197	298	35	1
219	298	35	1
241	298	35	2
244	298	35	1
246	298	35	1
199	299	35	1
229	300	35	1
236	300	35	1
227	301	35	1
231	301	35	2
237	301	35	1
240	301	35	1
241	301	35	2
226	302	35	1
227	302	35	1
229	302	35	2
231	302	35	1
223	303	35	1
225	303	35	1
227	303	35	1
230	303	35	1
233	303	35	1
238	303	35	1
241	303	35	1
242	303	35	2
244	303	35	1
225	304	35	2
240	304	35	1
243	304	35	1
207	305	35	1
235	305	35	1
237	305	35	1
220	306	35	1
222	306	35	1
195	307	35	1
225	307	35	1
233	307	35	1
236	307	35	1
237	307	35	1
206	308	35	1
221	308	35	1
224	308	35	2
227	308	35	1
236	308	35	1
240	308	35	2
222	309	35	1
229	309	35	1
234	309	35	1
237	309	35	2
219	310	35	1
220	310	35	1
235	310	35	1
237	310	35	1
213	311	35	1
215	311	35	1
220	311	35	1
232	311	35	1
231	312	35	1
242	312	35	1
228	313	35	1
229	313	35	1
235	313	35	1
236	313	35	1
237	313	35	1
227	314	35	2
236	314	35	1
226	315	35	1
230	315	35	1
234	315	35	1
238	315	35	1
232	316	35	1
227	317	35	1
231	318	35	2
236	318	35	1
232	319	35	1
233	319	35	2
224	253	36	1
225	253	36	2
223	255	36	1
226	257	36	1
216	258	36	1
218	258	36	1
220	258	36	2
226	258	36	1
231	258	36	1
232	258	36	1
220	259	36	1
221	259	36	1
224	259	36	1
212	260	36	1
216	260	36	1
229	260	36	1
238	260	36	1
240	260	36	2
219	261	36	1
224	261	36	1
229	261	36	2
234	261	36	1
239	261	36	1
242	261	36	1
224	262	36	1
231	262	36	1
238	262	36	1
242	262	36	1
245	262	36	1
211	263	36	1
231	263	36	1
209	264	36	1
210	264	36	1
217	264	36	1
222	264	36	1
223	264	36	1
233	264	36	2
238	264	36	1
242	264	36	1
249	264	36	1
185	265	36	1
189	265	36	1
215	265	36	1
230	265	36	1
231	265	36	1
232	265	36	1
233	265	36	1
234	265	36	1
237	265	36	1
243	265	36	1
247	265	36	2
248	265	36	1
189	266	36	1
193	266	36	2
211	266	36	1
243	266	36	1
186	267	36	1
192	267	36	1
195	267	36	1
208	267	36	1
209	267	36	1
218	267	36	1
219	267	36	1
229	267	36	1
240	267	36	1
189	268	36	1
194	268	36	1
195	268	36	1
196	268	36	1
197	268	36	1
205	268	36	1
206	268	36	3
210	268	36	1
215	268	36	1
222	268	36	1
200	269	36	1
210	269	36	1
214	269	36	1
218	269	36	1
232	269	36	1
233	269	36	2
240	269	36	1
249	269	36	1
192	270	36	1
203	270	36	3
213	270	36	1
216	270	36	1
220	270	36	1
232	270	36	1
238	270	36	1
246	270	36	1
248	270	36	1
176	271	36	1
188	271	36	1
193	271	36	1
198	271	36	1
211	271	36	1
213	271	36	1
216	271	36	1
217	271	36	2
220	271	36	1
233	271	36	1
236	271	36	1
249	271	36	1
179	272	36	1
190	272	36	1
193	272	36	1
197	272	36	1
203	272	36	1
213	272	36	1
214	272	36	1
218	272	36	1
222	272	36	1
231	272	36	1
185	273	36	1
186	273	36	1
191	273	36	1
198	273	36	1
207	273	36	1
211	273	36	1
232	273	36	1
236	273	36	1
238	273	36	1
179	274	36	1
185	274	36	1
188	274	36	1
203	274	36	1
208	274	36	2
211	274	36	1
215	274	36	1
233	274	36	1
239	274	36	1
207	275	36	1
208	275	36	1
209	275	36	1
212	275	36	1
214	275	36	1
219	275	36	1
203	276	36	1
204	276	36	1
208	276	36	1
211	276	36	1
212	276	36	1
213	276	36	1
215	276	36	1
217	276	36	1
228	276	36	1
241	276	36	1
205	277	36	1
210	277	36	1
214	277	36	1
217	277	36	1
205	278	36	1
214	278	36	1
218	278	36	1
219	278	36	2
173	279	36	1
201	279	36	1
212	279	36	1
173	280	36	1
191	280	36	1
210	280	36	1
213	280	36	2
214	280	36	1
226	280	36	1
234	280	36	1
178	281	36	1
189	281	36	1
200	281	36	2
204	281	36	1
206	281	36	2
208	281	36	1
211	281	36	1
228	281	36	2
230	281	36	1
243	281	36	1
181	282	36	2
190	282	36	1
191	282	36	1
205	282	36	1
208	282	36	1
209	282	36	1
215	282	36	1
221	282	36	1
222	282	36	1
231	282	36	1
187	283	36	1
205	283	36	1
208	283	36	2
209	283	36	2
214	283	36	1
226	283	36	1
176	284	36	1
196	284	36	2
201	284	36	1
205	284	36	1
209	284	36	1
191	285	36	1
204	285	36	1
205	285	36	2
212	285	36	1
221	285	36	1
226	285	36	2
237	285	36	1
238	285	36	1
242	285	36	1
244	285	36	1
245	285	36	2
187	286	36	1
188	286	36	1
189	286	36	1
202	286	36	1
204	286	36	1
207	286	36	1
225	286	36	1
228	286	36	1
231	286	36	2
234	286	36	1
190	287	36	1
199	287	36	1
203	287	36	3
204	287	36	1
207	287	36	1
222	287	36	1
228	287	36	1
233	287	36	1
239	287	36	1
240	287	36	1
243	287	36	2
244	287	36	1
245	287	36	1
246	287	36	1
176	288	36	1
202	288	36	2
203	288	36	1
204	288	36	1
220	288	36	2
221	288	36	1
233	288	36	2
245	288	36	1
195	289	36	1
203	289	36	1
227	289	36	1
230	289	36	1
240	289	36	3
204	290	36	1
225	290	36	1
231	290	36	1
232	290	36	1
236	290	36	1
186	291	36	1
194	291	36	1
195	291	36	2
197	291	36	1
201	291	36	1
204	291	36	1
231	291	36	2
244	291	36	1
189	292	36	1
194	292	36	1
231	292	36	1
233	292	36	1
237	292	36	1
238	292	36	1
188	293	36	2
202	293	36	1
205	293	36	1
225	293	36	1
227	293	36	1
228	293	36	1
229	293	36	1
234	293	36	1
235	293	36	1
236	293	36	1
239	293	36	1
240	293	36	2
187	294	36	1
188	294	36	1
198	294	36	2
199	294	36	1
225	294	36	1
228	294	36	1
230	294	36	1
238	294	36	1
201	295	36	1
229	295	36	1
231	295	36	1
232	295	36	1
238	295	36	1
239	295	36	1
201	296	36	1
202	296	36	1
205	296	36	1
227	296	36	1
228	296	36	1
229	296	36	1
235	296	36	1
237	296	36	1
238	296	36	1
243	296	36	1
244	296	36	1
202	297	36	1
230	297	36	1
241	297	36	1
242	297	36	1
239	298	36	1
230	299	36	1
239	299	36	1
241	299	36	2
242	299	36	1
226	300	36	1
232	300	36	1
237	300	36	1
242	300	36	1
198	301	36	1
228	301	36	1
229	301	36	1
233	301	36	1
234	301	36	1
235	301	36	1
243	301	36	1
245	301	36	2
227	302	36	1
233	302	36	1
225	303	36	2
226	303	36	1
234	303	36	1
236	303	36	1
238	303	36	1
245	303	36	1
227	304	36	2
232	304	36	1
226	305	36	1
228	305	36	1
234	305	36	2
242	305	36	3
224	306	36	1
235	306	36	1
239	306	36	1
240	306	36	1
244	306	36	1
222	307	36	1
223	307	36	1
242	307	36	1
239	308	36	2
242	308	36	1
220	309	36	1
223	309	36	1
227	309	36	1
232	309	36	2
233	309	36	1
223	310	36	1
236	310	36	1
243	310	36	1
217	311	36	1
221	311	36	1
222	311	36	1
225	311	36	1
229	311	36	1
231	311	36	1
234	311	36	2
220	312	36	1
226	312	36	1
231	312	36	1
231	313	36	1
234	313	36	1
238	313	36	1
232	314	36	2
238	314	36	2
242	314	36	1
230	315	36	1
236	315	36	1
232	316	36	1
234	316	36	1
240	316	36	1
