x	y	z	Vitamin B5 (pantothenate) metabolism
268	297	20	3
270	297	20	1
147	298	20	2
153	298	20	1
159	298	20	3
192	298	20	1
203	298	20	1
230	298	20	1
237	298	20	1
265	298	20	1
134	299	20	1
179	299	20	1
139	300	20	1
191	300	20	1
232	300	20	2
266	300	20	1
149	301	20	1
161	301	20	1
216	301	20	1
134	302	20	1
206	302	20	1
213	302	20	1
223	302	20	1
252	302	20	1
101	303	20	1
127	303	20	1
150	303	20	2
156	303	20	1
187	303	20	1
194	303	20	1
266	303	20	1
157	304	20	1
234	304	20	1
256	304	20	1
262	304	20	1
130	305	20	1
234	305	20	1
236	305	20	1
237	305	20	1
258	305	20	1
146	306	20	1
200	306	20	1
209	306	20	1
236	306	20	1
246	306	20	1
249	306	20	1
259	306	20	1
158	307	20	1
229	307	20	1
234	307	20	1
238	307	20	1
241	307	20	2
103	308	20	2
184	308	20	1
186	308	20	1
200	308	20	1
201	308	20	1
205	308	20	2
220	308	20	1
233	308	20	2
249	308	20	1
260	308	20	1
134	309	20	2
224	309	20	1
242	309	20	1
246	309	20	1
260	309	20	1
263	309	20	1
267	309	20	1
268	309	20	1
182	310	20	1
255	310	20	1
201	311	20	1
93	312	20	3
100	312	20	1
202	312	20	1
205	312	20	1
211	312	20	1
247	312	20	1
260	312	20	1
94	313	20	1
158	313	20	1
164	313	20	2
181	313	20	2
197	313	20	1
212	313	20	3
241	313	20	1
207	314	20	1
110	315	20	2
194	315	20	1
243	315	20	2
265	315	20	1
119	316	20	1
131	316	20	1
146	316	20	1
234	316	20	1
244	316	20	1
256	316	20	1
259	316	20	1
103	317	20	1
113	317	20	1
115	317	20	1
145	317	20	2
152	317	20	1
162	317	20	1
202	317	20	1
212	317	20	1
121	318	20	1
126	318	20	1
133	318	20	1
198	318	20	1
237	318	20	1
247	318	20	1
140	319	20	1
168	319	20	1
190	319	20	1
233	319	20	1
242	319	20	1
168	320	20	1
180	320	20	1
201	320	20	1
243	320	20	1
196	321	20	1
210	321	20	1
213	321	20	1
237	321	20	1
256	321	20	1
127	322	20	1
178	322	20	1
185	322	20	1
187	322	20	1
193	322	20	1
258	322	20	2
99	323	20	2
111	323	20	1
180	323	20	1
194	323	20	2
236	323	20	1
264	323	20	1
135	324	20	1
177	324	20	2
185	324	20	1
194	324	20	1
196	324	20	1
198	324	20	1
200	324	20	1
224	324	20	1
126	325	20	1
183	325	20	4
187	325	20	1
188	325	20	1
196	325	20	1
228	325	20	2
258	325	20	1
259	325	20	1
128	326	20	1
203	326	20	1
211	326	20	1
212	326	20	1
214	326	20	1
106	327	20	1
145	327	20	1
179	327	20	2
212	327	20	1
120	328	20	2
135	328	20	1
156	328	20	1
167	328	20	1
200	328	20	1
214	328	20	4
260	328	20	1
98	329	20	1
137	329	20	1
169	329	20	1
187	329	20	1
221	329	20	1
97	330	20	2
131	330	20	1
157	330	20	1
258	330	20	1
260	330	20	2
118	331	20	1
136	331	20	2
180	331	20	1
200	331	20	1
205	331	20	1
240	331	20	1
249	331	20	1
255	331	20	1
106	332	20	2
140	332	20	1
180	332	20	2
192	332	20	2
226	332	20	1
260	332	20	1
96	333	20	1
117	333	20	1
137	333	20	2
174	333	20	1
176	333	20	2
235	333	20	1
244	333	20	1
250	333	20	1
131	334	20	1
151	334	20	1
205	334	20	1
210	334	20	2
224	334	20	2
244	334	20	1
253	334	20	1
258	334	20	1
175	336	20	1
188	336	20	2
207	336	20	3
222	336	20	1
260	336	20	1
220	337	20	1
236	337	20	1
190	338	20	1
249	339	20	2
201	340	20	1
167	341	20	1
213	341	20	1
214	341	20	1
230	341	20	2
237	341	20	1
238	341	20	2
173	342	20	2
227	342	20	1
210	343	20	2
178	344	20	2
209	345	20	1
162	346	20	4
217	346	20	2
198	347	20	1
173	348	20	2
232	348	20	2
236	348	20	2
178	349	20	1
190	349	20	1
192	349	20	1
195	349	20	1
212	349	20	1
229	349	20	1
235	349	20	1
221	350	20	1
231	350	20	1
206	351	20	2
178	352	20	1
183	352	20	1
170	354	20	1
178	354	20	1
230	354	20	1
210	355	20	1
218	355	20	2
229	356	20	1
182	357	20	1
198	357	20	1
199	357	20	3
215	357	20	1
222	358	20	1
171	359	20	2
175	359	20	1
176	359	20	1
178	359	20	3
191	359	20	1
200	359	20	1
218	359	20	1
206	360	20	1
185	361	20	1
199	361	20	2
182	362	20	1
193	364	20	1
197	365	20	1
129	222	21	1
172	224	21	1
183	226	21	1
139	228	21	1
147	228	21	1
154	229	21	5
156	229	21	1
154	230	21	1
173	230	21	1
188	230	21	3
137	231	21	1
144	233	21	2
129	234	21	1
134	235	21	2
215	235	21	1
217	235	21	1
131	236	21	1
131	237	21	1
132	237	21	1
137	237	21	1
144	237	21	1
154	237	21	1
137	238	21	2
135	239	21	1
136	239	21	1
178	239	21	2
195	239	21	1
126	240	21	1
128	240	21	1
132	240	21	1
137	240	21	1
138	240	21	1
146	240	21	1
150	240	21	1
151	240	21	2
190	240	21	1
212	240	21	1
214	240	21	1
134	241	21	1
137	241	21	3
147	241	21	1
128	242	21	1
136	242	21	1
144	242	21	1
215	242	21	1
109	243	21	1
116	243	21	1
136	243	21	1
138	243	21	1
141	243	21	2
142	243	21	1
143	243	21	1
152	243	21	1
145	244	21	1
102	245	21	1
139	245	21	2
149	245	21	1
194	245	21	1
149	247	21	2
232	247	21	1
212	248	21	1
126	250	21	2
131	250	21	1
117	251	21	1
158	252	21	2
220	252	21	1
154	253	21	3
225	253	21	1
199	254	21	1
161	255	21	1
169	255	21	1
223	255	21	1
225	255	21	1
122	256	21	1
197	257	21	1
252	258	21	1
160	259	21	2
160	260	21	3
181	260	21	1
130	261	21	1
201	261	21	1
163	262	21	1
133	263	21	2
219	263	21	1
175	264	21	1
158	265	21	1
162	265	21	1
139	266	21	1
221	266	21	1
155	268	21	1
160	269	21	1
115	270	21	1
117	270	21	1
126	270	21	2
156	270	21	1
120	271	21	1
159	271	21	2
174	271	21	1
176	271	21	2
124	272	21	1
125	272	21	1
166	272	21	1
173	272	21	1
122	273	21	1
133	273	21	1
164	273	21	1
113	274	21	1
149	274	21	1
154	274	21	1
167	274	21	1
236	274	21	2
114	275	21	1
177	275	21	1
179	275	21	1
219	275	21	1
116	276	21	1
165	276	21	2
173	276	21	1
175	276	21	1
219	276	21	1
223	276	21	1
267	276	21	1
169	277	21	1
174	277	21	1
218	277	21	1
124	278	21	2
218	278	21	1
221	278	21	1
169	279	21	2
147	280	21	1
168	280	21	1
172	280	21	1
177	280	21	4
219	280	21	2
227	280	21	1
219	281	21	1
140	282	21	2
173	282	21	1
217	282	21	1
220	282	21	2
150	283	21	1
173	283	21	1
216	283	21	2
217	283	21	1
224	284	21	1
123	285	21	1
125	285	21	1
180	285	21	1
217	286	21	2
219	287	21	2
220	287	21	1
186	288	21	1
220	288	21	2
271	288	21	1
219	290	21	1
221	290	21	1
178	291	21	1
219	291	21	2
244	292	21	1
196	293	21	1
187	294	21	1
194	294	21	3
140	295	21	1
218	295	21	2
156	296	21	1
150	297	21	1
154	297	21	2
194	297	21	1
214	297	21	1
177	298	21	3
232	298	21	2
192	299	21	1
211	300	21	1
267	300	21	1
210	301	21	2
270	301	21	1
264	302	21	2
211	303	21	1
239	303	21	1
187	304	21	2
208	304	21	1
240	304	21	1
266	304	21	1
267	304	21	2
223	305	21	1
241	305	21	1
242	305	21	1
234	306	21	1
210	307	21	1
236	307	21	1
238	307	21	1
260	307	21	1
259	308	21	1
264	308	21	1
242	309	21	1
261	309	21	2
264	309	21	3
265	309	21	1
114	310	21	1
162	310	21	1
186	310	21	2
252	310	21	1
257	310	21	1
261	310	21	1
199	311	21	1
212	311	21	1
167	312	21	1
179	312	21	2
203	312	21	2
227	312	21	1
256	312	21	2
258	313	21	2
261	313	21	2
262	313	21	2
182	314	21	1
205	314	21	1
115	315	21	1
163	315	21	1
211	315	21	1
214	315	21	1
257	315	21	1
258	315	21	1
237	316	21	2
254	316	21	1
166	317	21	2
178	317	21	1
146	318	21	1
170	318	21	1
177	318	21	2
182	318	21	1
233	318	21	1
264	318	21	1
166	319	21	1
184	319	21	1
261	319	21	2
92	320	21	1
262	320	21	1
118	321	21	1
167	321	21	1
249	321	21	4
199	322	21	1
126	323	21	1
201	323	21	1
227	323	21	1
243	323	21	2
261	323	21	1
162	324	21	1
180	324	21	1
184	324	21	1
186	324	21	1
187	324	21	1
177	325	21	2
181	325	21	1
186	325	21	1
190	325	21	2
199	325	21	2
202	325	21	1
181	326	21	2
94	327	21	2
180	327	21	1
188	327	21	1
202	328	21	1
157	329	21	1
105	331	21	1
257	331	21	1
138	332	21	1
181	332	21	1
181	333	21	1
259	333	21	1
255	334	21	2
134	335	21	1
181	335	21	1
237	335	21	1
259	335	21	1
142	336	21	1
177	336	21	2
178	336	21	1
211	336	21	1
259	336	21	2
260	336	21	1
177	337	21	1
240	338	21	1
175	339	21	1
189	339	21	1
231	340	21	2
237	340	21	1
231	342	21	1
239	342	21	1
243	345	21	2
236	348	21	1
173	349	21	2
231	350	21	1
181	355	21	1
175	356	21	2
179	360	21	1
191	364	21	1
131	234	22	1
140	234	22	1
142	235	22	1
133	236	22	1
136	236	22	1
140	236	22	1
129	237	22	1
130	237	22	1
135	237	22	2
143	237	22	1
134	238	22	2
141	238	22	1
144	239	22	2
216	239	22	1
125	240	22	1
146	240	22	1
133	241	22	1
148	241	22	1
153	241	22	1
214	241	22	1
215	241	22	1
144	242	22	1
136	243	22	1
133	245	22	2
135	247	22	1
216	251	22	1
219	251	22	1
223	252	22	2
229	255	22	1
163	256	22	1
163	257	22	1
162	260	22	1
119	267	22	1
132	267	22	1
122	268	22	1
158	268	22	1
159	269	22	1
122	270	22	1
158	270	22	1
164	271	22	2
179	273	22	1
226	273	22	1
156	274	22	1
169	274	22	1
174	274	22	1
177	274	22	2
164	275	22	2
177	276	22	1
176	277	22	1
227	278	22	1
217	279	22	1
230	279	22	1
178	280	22	3
224	280	22	1
227	280	22	1
172	281	22	1
226	282	22	1
202	284	22	2
224	285	22	1
198	290	22	1
222	292	22	1
241	293	22	1
266	294	22	1
217	295	22	1
215	296	22	1
217	297	22	1
219	297	22	1
220	297	22	1
185	304	22	1
210	304	22	1
263	304	22	1
204	307	22	1
262	307	22	2
207	308	22	1
235	308	22	1
201	309	22	1
206	309	22	1
204	310	22	2
207	310	22	1
260	310	22	2
264	311	22	1
260	312	22	2
175	313	22	1
260	313	22	1
261	313	22	1
200	314	22	1
257	314	22	1
261	314	22	1
226	315	22	2
191	321	22	1
256	321	22	1
181	322	22	2
258	322	22	1
259	322	22	1
185	323	22	2
191	323	22	1
258	323	22	1
259	323	22	1
179	324	22	1
180	324	22	1
196	324	22	1
200	324	22	1
182	325	22	1
202	327	22	1
184	328	22	2
199	328	22	1
260	331	22	1
180	334	22	1
179	337	22	1
177	338	22	1
179	339	22	1
240	343	22	1
243	343	22	1
245	343	22	1
157	225	23	1
154	228	23	1
156	230	23	1
157	230	23	1
152	231	23	3
158	231	23	2
144	233	23	2
138	234	23	1
146	234	23	1
141	235	23	1
145	235	23	1
130	238	23	1
138	238	23	1
139	238	23	1
150	238	23	1
131	239	23	1
142	240	23	4
135	241	23	1
140	241	23	1
149	241	23	1
150	241	23	1
132	242	23	1
146	242	23	1
130	243	23	2
134	244	23	1
142	244	23	1
227	249	23	2
224	253	23	1
163	256	23	1
198	256	23	1
224	257	23	1
119	263	23	1
218	263	23	1
122	264	23	1
124	267	23	1
162	267	23	1
127	268	23	1
122	269	23	1
156	270	23	1
183	270	23	1
166	271	23	1
164	273	23	1
168	273	23	1
166	277	23	1
174	277	23	2
177	278	23	3
170	279	23	1
179	279	23	1
176	280	23	1
168	281	23	1
210	281	23	1
172	284	23	1
176	284	23	1
226	284	23	1
202	285	23	1
271	286	23	1
268	292	23	1
267	293	23	2
269	293	23	1
271	293	23	1
269	294	23	1
218	296	23	1
264	299	23	1
236	301	23	2
211	302	23	1
212	304	23	1
237	304	23	1
208	305	23	1
234	305	23	1
264	305	23	1
265	305	23	2
183	306	23	2
206	306	23	1
239	306	23	1
241	306	23	1
267	306	23	2
181	307	23	1
205	307	23	1
207	307	23	1
241	308	23	3
262	308	23	1
266	308	23	1
176	310	23	1
260	310	23	1
230	311	23	1
260	312	23	1
263	312	23	1
176	314	23	1
204	314	23	1
257	314	23	1
263	314	23	2
245	315	23	2
260	315	23	1
258	316	23	1
261	316	23	1
264	316	23	1
181	317	23	1
257	318	23	1
259	318	23	1
261	318	23	1
262	318	23	1
262	319	23	1
187	321	23	1
187	322	23	1
236	322	23	2
259	322	23	1
260	324	23	1
182	325	23	1
183	326	23	1
192	326	23	1
194	326	23	1
259	326	23	1
97	328	23	1
96	329	23	1
186	329	23	1
94	330	23	1
260	332	23	1
182	333	23	1
235	340	23	1
243	343	23	1
242	345	23	1
176	358	23	1
179	222	24	1
181	222	24	1
180	223	24	1
178	224	24	1
160	225	24	1
156	226	24	1
157	229	24	1
151	231	24	2
149	232	24	1
153	232	24	1
135	234	24	1
138	234	24	4
136	235	24	1
145	235	24	2
151	235	24	1
144	236	24	1
137	237	24	1
149	238	24	2
145	239	24	1
142	241	24	1
140	242	24	1
132	243	24	1
137	244	24	1
146	244	24	1
141	246	24	1
142	246	24	1
224	248	24	1
138	249	24	1
222	251	24	3
225	252	24	1
140	255	24	1
142	256	24	1
163	256	24	1
120	261	24	1
198	261	24	2
199	261	24	1
219	262	24	1
223	262	24	1
117	263	24	1
217	263	24	1
163	264	24	1
120	265	24	1
216	265	24	1
126	266	24	2
127	268	24	1
130	269	24	3
127	270	24	1
131	271	24	1
165	273	24	1
167	273	24	1
177	273	24	1
167	275	24	1
178	275	24	2
170	276	24	2
168	277	24	1
170	277	24	1
180	277	24	1
171	278	24	1
175	278	24	1
179	279	24	1
168	280	24	1
172	280	24	2
168	281	24	1
174	281	24	1
179	281	24	1
176	282	24	2
173	283	24	1
204	283	24	2
176	284	24	2
177	284	24	1
204	285	24	2
275	288	24	2
270	290	24	2
198	291	24	3
222	291	24	1
275	291	24	2
237	294	24	1
266	295	24	1
271	295	24	2
191	296	24	1
236	297	24	1
266	298	24	1
268	298	24	2
236	299	24	1
237	299	24	1
264	299	24	1
265	299	24	1
235	300	24	3
235	301	24	1
265	301	24	1
266	302	24	1
237	303	24	1
188	304	24	2
237	304	24	1
263	304	24	2
238	306	24	2
241	306	24	1
266	306	24	2
260	307	24	1
265	307	24	1
209	308	24	1
235	308	24	1
260	308	24	1
181	309	24	1
232	309	24	1
257	309	24	1
260	309	24	1
178	310	24	1
238	310	24	1
240	310	24	1
206	311	24	1
235	311	24	1
266	311	24	1
200	312	24	2
255	312	24	1
177	313	24	1
209	313	24	1
264	313	24	1
175	314	24	1
176	314	24	1
203	314	24	1
257	314	24	1
263	314	24	1
260	315	24	1
213	316	24	1
262	317	24	2
169	318	24	1
253	318	24	1
259	318	24	1
257	319	24	1
262	319	24	2
263	319	24	1
239	320	24	1
260	321	24	1
185	322	24	1
241	322	24	1
259	324	24	2
188	325	24	1
258	326	24	1
157	327	24	1
183	327	24	1
99	329	24	2
183	329	24	2
153	331	24	1
261	331	24	1
102	332	24	1
258	334	24	2
146	335	24	2
245	335	24	1
259	335	24	1
180	222	25	1
179	223	25	1
157	226	25	1
155	229	25	2
155	231	25	1
161	232	25	1
163	233	25	1
140	234	25	1
134	235	25	1
135	235	25	1
140	235	25	2
142	235	25	2
143	235	25	2
135	236	25	1
141	237	25	1
247	237	25	1
249	237	25	1
133	239	25	1
136	239	25	1
132	240	25	1
134	240	25	1
134	241	25	1
135	241	25	2
226	241	25	1
237	241	25	1
134	242	25	1
131	243	25	1
227	243	25	1
133	244	25	2
135	244	25	1
135	246	25	2
144	246	25	1
138	250	25	1
229	250	25	1
121	258	25	2
121	259	25	3
198	259	25	1
118	261	25	1
123	262	25	3
261	266	25	2
181	271	25	1
177	276	25	1
165	278	25	2
173	278	25	1
176	278	25	1
178	278	25	1
165	279	25	1
170	279	25	1
177	279	25	1
273	279	25	1
176	281	25	1
165	282	25	1
275	285	25	1
199	289	25	1
268	292	25	1
270	293	25	1
269	294	25	1
266	296	25	1
269	296	25	1
238	297	25	1
268	298	25	2
237	300	25	1
240	301	25	2
265	301	25	1
235	305	25	1
236	307	25	1
232	308	25	1
230	309	25	1
258	309	25	1
260	310	25	1
208	311	25	1
258	311	25	1
260	312	25	1
260	313	25	2
232	314	25	1
258	314	25	1
210	316	25	1
256	316	25	2
262	316	25	1
257	317	25	1
258	318	25	1
256	319	25	1
260	322	25	2
237	324	25	1
107	331	25	1
180	221	26	1
180	222	26	1
181	223	26	2
178	225	26	1
157	228	26	1
160	230	26	1
156	231	26	1
142	233	26	1
246	234	26	1
136	235	26	3
246	235	26	1
145	236	26	1
248	236	26	1
250	236	26	1
134	237	26	2
135	237	26	1
140	237	26	1
142	237	26	3
248	237	26	2
137	238	26	2
246	238	26	1
131	239	26	1
134	239	26	1
136	240	26	2
131	241	26	1
226	241	26	1
101	242	26	2
132	242	26	1
235	243	26	1
136	244	26	1
226	246	26	1
230	248	26	1
227	250	26	1
226	252	26	2
227	253	26	2
124	255	26	1
121	257	26	1
121	258	26	1
126	268	26	1
122	269	26	1
172	276	26	1
169	278	26	1
177	278	26	2
163	279	26	2
165	280	26	1
169	281	26	1
273	281	26	1
175	283	26	1
176	283	26	1
274	283	26	1
268	293	26	1
237	307	26	1
235	308	26	1
231	309	26	1
209	311	26	1
259	311	26	1
260	311	26	1
243	312	26	1
257	312	26	1
208	313	26	2
209	313	26	2
258	313	26	1
211	314	26	1
262	314	26	1
260	316	26	1
258	318	26	1
237	319	26	1
259	319	26	1
239	320	26	1
240	322	26	1
186	360	26	1
183	221	27	1
155	231	27	2
164	232	27	1
166	232	27	2
155	233	27	1
144	234	27	2
146	234	27	1
153	234	27	1
154	234	27	2
250	235	27	1
137	236	27	1
176	237	27	1
243	237	27	1
139	238	27	1
244	238	27	1
182	239	27	1
234	239	27	1
241	239	27	1
242	239	27	1
233	245	27	1
246	245	27	1
227	251	27	1
125	255	27	1
122	257	27	1
125	257	27	1
122	258	27	1
124	258	27	1
126	267	27	1
259	267	27	2
119	268	27	2
124	268	27	2
126	268	27	1
122	270	27	1
123	270	27	2
127	270	27	1
127	271	27	1
174	276	27	1
175	278	27	1
167	279	27	1
174	279	27	1
175	279	27	1
175	280	27	2
274	280	27	1
170	281	27	1
274	281	27	1
274	282	27	1
275	282	27	1
170	284	27	1
173	284	27	1
274	284	27	2
178	286	27	2
199	299	27	1
264	302	27	1
233	303	27	1
237	304	27	1
236	306	27	1
235	308	27	2
201	309	27	1
203	309	27	1
233	309	27	1
237	309	27	1
209	311	27	1
210	315	27	1
240	320	27	1
260	320	27	3
238	322	27	1
236	324	27	1
261	324	27	2
96	328	27	1
259	330	27	1
186	357	27	1
183	361	27	1
165	231	28	1
164	232	28	2
156	233	28	1
243	235	28	1
248	236	28	1
250	236	28	1
136	237	28	1
138	237	28	1
242	237	28	1
140	238	28	1
147	238	28	1
250	238	28	2
144	239	28	1
139	241	28	2
179	241	28	1
227	243	28	1
233	243	28	1
189	244	28	1
230	245	28	1
231	245	28	1
226	250	28	1
125	251	28	2
193	251	28	1
124	252	28	2
127	252	28	1
126	254	28	1
125	255	28	2
124	256	28	2
127	256	28	2
121	264	28	1
124	267	28	1
122	268	28	1
262	268	28	1
127	270	28	1
129	275	28	1
173	277	28	2
171	279	28	1
172	279	28	1
176	279	28	1
177	280	28	1
178	280	28	1
276	280	28	2
172	281	28	1
174	281	28	1
275	281	28	1
172	282	28	1
176	282	28	1
171	283	28	2
173	283	28	1
168	284	28	1
175	284	28	2
275	284	28	1
168	285	28	2
178	285	28	1
271	289	28	1
270	290	28	2
192	292	28	2
193	294	28	1
236	305	28	1
230	306	28	1
207	308	28	1
208	310	28	2
222	310	28	1
204	313	28	2
206	313	28	1
211	313	28	1
261	313	28	1
208	314	28	1
209	315	28	1
259	315	28	4
210	316	28	1
240	317	28	1
261	317	28	2
240	319	28	3
242	322	28	1
96	327	28	1
133	328	28	1
185	357	28	1
171	231	29	1
162	232	29	2
160	233	29	1
191	236	29	1
252	236	29	1
142	237	29	1
251	238	29	1
183	239	29	1
186	239	29	1
178	240	29	1
181	240	29	1
183	240	29	2
190	240	29	1
235	242	29	1
190	243	29	1
193	243	29	1
236	243	29	1
186	244	29	1
235	244	29	2
191	245	29	1
189	249	29	2
127	253	29	1
128	254	29	1
132	254	29	1
134	255	29	1
125	257	29	1
131	257	29	1
132	259	29	1
135	263	29	1
259	266	29	1
125	268	29	1
261	268	29	1
121	272	29	1
135	272	29	1
137	273	29	1
170	273	29	1
128	274	29	3
168	275	29	1
170	275	29	1
174	277	29	2
169	278	29	1
174	278	29	1
164	280	29	1
172	280	29	1
276	281	29	1
174	282	29	1
274	282	29	1
275	282	29	1
276	282	29	1
166	283	29	2
167	284	29	1
177	284	29	2
274	284	29	2
275	284	29	1
276	284	29	1
275	285	29	1
169	286	29	2
167	287	29	1
270	294	29	1
176	295	29	2
177	296	29	1
183	297	29	1
181	299	29	1
235	307	29	2
199	308	29	2
204	308	29	1
225	308	29	2
229	309	29	1
206	311	29	2
209	311	29	1
249	311	29	1
204	312	29	1
208	312	29	2
211	312	29	1
209	313	29	1
221	313	29	1
207	314	29	1
259	317	29	4
241	318	29	2
243	319	29	2
239	321	29	1
126	324	29	1
123	325	29	2
126	325	29	1
