x	y	z	Mismatch repair (MMR) directed by MSH2:MSH6 (MutSalpha)
215	268	27	1
219	268	27	1
222	268	27	1
225	268	27	1
247	268	27	2
248	268	27	1
182	269	27	1
201	269	27	2
205	269	27	1
232	269	27	1
181	270	27	1
231	270	27	1
248	270	27	1
177	271	27	1
209	271	27	1
231	271	27	1
233	271	27	1
236	271	27	1
242	271	27	1
176	272	27	1
205	272	27	1
227	272	27	1
230	272	27	2
214	273	27	1
217	273	27	2
231	273	27	1
237	273	27	1
241	273	27	1
214	274	27	1
224	274	27	3
229	274	27	1
233	274	27	1
239	274	27	1
247	274	27	1
205	275	27	2
217	275	27	1
233	275	27	1
236	275	27	1
246	275	27	1
204	276	27	1
205	276	27	1
220	276	27	1
238	276	27	1
205	277	27	1
232	277	27	1
235	277	27	1
244	277	27	1
248	277	27	1
250	277	27	1
210	278	27	1
220	278	27	1
246	278	27	1
248	278	27	1
201	279	27	1
246	279	27	1
206	280	27	1
214	280	27	1
240	280	27	1
252	280	27	1
206	281	27	1
217	281	27	1
238	281	27	1
240	281	27	1
216	282	27	1
236	282	27	1
250	282	27	1
252	282	27	1
206	283	27	1
209	283	27	1
218	283	27	1
228	283	27	2
231	283	27	2
242	283	27	2
243	283	27	1
245	283	27	2
253	283	27	2
209	284	27	1
214	284	27	1
232	284	27	1
243	284	27	1
204	285	27	1
208	285	27	1
219	285	27	1
223	285	27	1
224	285	27	1
228	285	27	1
236	285	27	1
239	285	27	1
241	285	27	1
246	285	27	1
250	285	27	1
214	286	27	1
234	286	27	1
235	286	27	1
236	286	27	1
241	286	27	1
251	286	27	1
255	286	27	1
210	287	27	2
221	287	27	1
238	287	27	1
232	288	27	2
233	288	27	2
251	288	27	1
219	289	27	1
222	289	27	1
227	289	27	1
230	289	27	1
231	289	27	1
243	289	27	1
246	289	27	1
253	289	27	1
228	290	27	1
233	290	27	1
252	290	27	1
224	291	27	1
227	291	27	1
230	291	27	1
240	291	27	1
241	291	27	1
246	291	27	2
247	291	27	1
211	292	27	1
226	292	27	2
228	292	27	1
229	292	27	1
235	292	27	1
237	292	27	1
246	292	27	1
249	292	27	1
250	292	27	1
251	292	27	1
252	292	27	1
253	292	27	1
219	293	27	1
244	293	27	1
247	293	27	1
249	293	27	2
213	294	27	1
225	294	27	1
226	294	27	1
231	294	27	1
236	294	27	1
246	294	27	1
239	295	27	2
243	295	27	2
211	296	27	1
220	296	27	1
236	296	27	1
246	296	27	1
255	296	27	1
237	297	27	1
241	298	27	2
247	298	27	1
215	299	27	1
230	299	27	1
245	299	27	1
227	300	27	1
228	300	27	1
240	300	27	1
227	301	27	1
245	301	27	1
239	302	27	1
244	304	27	1
234	266	28	1
237	268	28	1
238	269	28	1
250	270	28	1
237	271	28	1
240	271	28	1
234	272	28	1
235	273	28	1
235	275	28	1
235	276	28	1
238	276	28	1
236	278	28	1
237	278	28	1
251	280	28	1
235	282	28	1
247	282	28	1
251	282	28	1
247	283	28	1
245	285	28	2
237	286	28	1
246	286	28	1
244	287	28	1
248	289	28	1
244	290	28	1
239	291	28	1
241	291	28	1
241	292	28	1
249	293	28	1
250	293	28	1
240	294	28	1
239	297	28	1
190	258	29	1
228	258	29	1
233	258	29	1
229	259	29	1
234	260	29	1
240	260	29	1
248	263	29	1
178	264	29	1
224	264	29	1
231	264	29	1
232	264	29	1
232	265	29	1
239	265	29	2
249	265	29	1
178	266	29	1
230	266	29	1
192	267	29	1
199	267	29	1
231	267	29	1
236	267	29	1
237	267	29	2
217	268	29	1
226	268	29	1
231	268	29	1
234	268	29	1
239	268	29	1
235	270	29	1
229	271	29	1
233	271	29	1
237	271	29	1
232	272	29	1
234	272	29	1
207	273	29	2
225	273	29	1
238	273	29	1
180	274	29	1
214	274	29	1
234	274	29	1
250	274	29	1
231	275	29	1
245	275	29	1
228	276	29	1
232	276	29	1
241	276	29	1
248	276	29	1
249	276	29	1
252	276	29	2
247	277	29	1
235	278	29	1
236	278	29	1
247	278	29	1
248	279	29	1
254	279	29	1
235	280	29	1
247	280	29	1
252	280	29	1
256	280	29	1
234	281	29	1
235	281	29	1
246	281	29	1
248	281	29	1
235	282	29	1
245	282	29	1
248	282	29	1
254	282	29	1
215	283	29	1
232	283	29	3
233	283	29	2
246	283	29	2
248	283	29	1
232	284	29	1
234	284	29	1
243	284	29	1
248	284	29	1
252	284	29	1
219	285	29	1
233	285	29	1
238	285	29	1
243	285	29	1
246	285	29	1
233	286	29	1
234	286	29	1
225	287	29	1
246	287	29	1
247	287	29	1
233	288	29	1
241	288	29	1
243	288	29	1
249	288	29	2
227	289	29	1
237	289	29	1
243	289	29	1
227	290	29	1
240	290	29	1
245	290	29	1
247	291	29	2
248	291	29	1
222	292	29	1
242	292	29	1
237	293	29	1
243	294	29	1
244	294	29	1
241	295	29	1
243	295	29	1
245	295	29	1
223	296	29	1
227	297	29	1
245	297	29	1
248	297	29	1
215	298	29	1
221	298	29	1
224	298	29	1
236	300	29	1
237	300	29	1
247	300	29	1
230	301	29	1
238	301	29	1
250	302	29	1
237	304	29	1
225	251	30	1
233	252	30	1
231	254	30	1
233	254	30	1
191	255	30	1
215	255	30	1
229	255	30	1
230	256	30	2
181	257	30	1
203	257	30	1
215	257	30	1
236	257	30	1
237	257	30	2
239	257	30	1
226	258	30	1
228	258	30	1
233	258	30	1
205	259	30	1
214	259	30	1
216	259	30	1
232	259	30	1
184	260	30	1
190	260	30	1
216	260	30	1
217	260	30	1
231	260	30	1
218	261	30	1
224	261	30	1
229	261	30	1
231	261	30	1
232	261	30	1
241	261	30	1
246	261	30	2
178	262	30	1
218	262	30	1
219	262	30	2
227	262	30	1
231	262	30	1
224	263	30	1
228	263	30	1
186	264	30	1
222	264	30	1
227	264	30	1
229	264	30	1
245	264	30	1
250	264	30	1
213	265	30	2
242	265	30	1
232	266	30	1
240	266	30	1
249	266	30	1
192	267	30	1
196	267	30	1
237	267	30	1
241	267	30	1
245	267	30	1
249	267	30	1
191	268	30	1
196	268	30	1
207	268	30	1
247	268	30	1
213	269	30	1
222	269	30	1
240	269	30	1
243	269	30	1
207	270	30	1
230	270	30	1
198	271	30	1
204	271	30	1
223	272	30	1
235	272	30	1
245	272	30	2
247	272	30	1
208	273	30	1
234	273	30	1
239	273	30	1
240	273	30	1
246	273	30	1
181	274	30	1
238	274	30	1
241	274	30	1
182	275	30	1
212	275	30	1
215	275	30	3
233	275	30	1
236	275	30	1
237	275	30	1
240	275	30	1
244	275	30	2
205	276	30	2
206	276	30	1
238	276	30	1
240	276	30	1
249	276	30	3
232	277	30	1
247	277	30	1
175	278	30	1
201	278	30	1
206	278	30	1
208	278	30	1
238	278	30	1
253	278	30	2
241	279	30	1
247	279	30	1
251	279	30	1
206	280	30	1
233	280	30	1
237	280	30	1
239	280	30	1
242	280	30	1
249	280	30	1
173	281	30	1
223	281	30	2
240	281	30	1
243	281	30	1
213	282	30	1
229	282	30	1
232	282	30	1
235	282	30	1
239	282	30	1
245	282	30	1
247	282	30	1
232	283	30	1
238	283	30	1
239	283	30	2
225	284	30	1
236	284	30	2
250	284	30	1
258	284	30	1
224	285	30	1
226	285	30	1
227	285	30	1
233	285	30	1
234	285	30	2
254	285	30	1
227	286	30	1
229	286	30	1
230	286	30	1
251	286	30	1
255	286	30	1
224	287	30	1
226	287	30	1
228	287	30	1
238.5	287.5	30.5	2
241	287	30	1
250	287	30	1
225	288	30	1
228	288	30	1
241	288	30	1
246	288	30	1
237	289	30	2
247	289	30	1
198	290	30	1
225	290	30	1
227	290	30	1
231	290	30	1
232	290	30	1
233	290	30	1
236	290	30	1
239	290	30	1
197	291	30	1
244	291	30	1
247	291	30	1
249	291	30	1
258	291	30	1
198	292	30	2
203	292	30	1
213	292	30	1
223	292	30	1
235	292	30	1
237	292	30	1
239	293	30	1
251	293	30	1
220	294	30	2
229	294	30	1
230	294	30	1
237	294	30	1
244	294	30	2
245	294	30	1
252	294	30	1
253	294	30	1
224	295	30	1
247	295	30	1
250	295	30	1
226	296	30	1
233	296	30	1
239	296	30	1
241	296	30	1
253	296	30	1
240	297	30	1
245	297	30	1
215	298	30	1
237	298	30	1
215	299	30	1
236	299	30	1
244	299	30	1
246	299	30	1
247	299	30	1
218	300	30	1
230	300	30	1
247	300	30	1
249	300	30	1
226	301	30	1
235	301	30	1
236	301	30	1
249	301	30	2
223	302	30	1
239	302	30	1
242	302	30	1
217	303	30	1
223	303	30	1
244	303	30	1
236	304	30	1
242	304	30	1
238	305	30	1
229	252	31	1
217	253	31	1
227	253	31	1
228	253	31	1
229	254	31	1
195	255	31	1
230	255	31	1
238	255	31	1
190	258	31	1
227	258	31	1
234	258	31	1
219	259	31	1
239	259	31	1
209	260	31	1
216	260	31	1
235	260	31	2
241	260	31	1
211	261	31	1
226	261	31	1
231	261	31	1
234	261	31	1
221	262	31	1
226	262	31	1
186	263	31	1
194	263	31	1
211	263	31	1
220	263	31	1
223	263	31	1
228	263	31	1
229	263	31	2
232	263	31	1
240	263	31	1
249	263	31	2
194	264	31	1
204	264	31	1
224	264	31	1
215	265	31	1
226	265	31	1
187	266	31	1
189	266	31	1
213	266	31	1
215	266	31	2
220	266	31	1
243	266	31	1
186	267	31	1
192	267	31	1
197	267	31	1
232	267	31	1
248	267	31	1
203	268	31	1
213	268	31	1
216	268	31	1
222	268	31	1
232	268	31	1
209	269	31	1
246	269	31	1
185	270	31	1
237	270	31	1
244	270	31	1
247	270	31	1
171	271	31	1
178	271	31	1
224	271	31	1
240	271	31	1
245	271	31	1
205	272	31	1
226	272	31	1
237	272	31	1
243	272	31	1
250	272	31	1
254	272	31	1
210	273	31	1
211	273	31	2
239	273	31	1
244	273	31	2
210	274	31	1
216	274	31	1
229	274	31	1
232	274	31	1
233	274	31	2
244	274	31	1
205	275	31	1
241	275	31	1
243	275	31	1
176	276	31	1
239	276	31	1
243	276	31	1
244	276	31	1
234	277	31	2
236	277	31	1
238	277	31	1
241	277	31	1
247	277	31	1
180	278	31	1
204	278	31	1
206	278	31	2
244	278	31	1
245	278	31	1
178	279	31	1
180	279	31	2
208	279	31	1
249	279	31	1
208	280	31	1
221	280	31	2
237	280	31	1
247	280	31	1
206	281	31	1
220	281	31	1
228	281	31	1
233	281	31	1
179	282	31	1
181	282	31	1
219	282	31	1
246	282	31	1
253	282	31	1
179	283	31	2
181	283	31	1
218	283	31	1
236	283	31	1
242	283	31	1
251	283	31	1
177	284	31	1
182	284	31	1
212	284	31	1
219	284	31	1
222	284	31	1
223	284	31	1
231	284	31	1
239	284	31	1
241	284	31	1
249	284	31	1
179	285	31	1
219	285	31	1
224	285	31	1
225	285	31	2
226	285	31	1
243	285	31	1
204	286	31	1
218	286	31	1
244	286	31	1
187	287	31	3
219	287	31	2
227	287	31	1
231	287	31	1
237	287	31	1
240.5	288.5	31.5	2
247	288	31	1
221	289	31	1
222	289	31	1
235	289	31	1
246	289	31	1
252	289	31	1
221	290	31	1
222	290	31	1
239	290	31	1
242	290	31	1
247	290	31	1
248	290	31	1
197	291	31	1
200	291	31	1
204	291	31	1
230	291	31	1
238	291	31	1
240	291	31	1
241	291	31	1
244	291	31	1
245	291	31	1
248	291	31	1
231	292	31	1
235	292	31	1
253	292	31	1
256	292	31	1
223	293	31	1
229	293	31	1
233	293	31	1
237	293	31	2
241	294	32.8	1
198	294	31	1
221	294	31	1
250	294	31	2
202	295	31	2
221	295	31	1
229	295	31	2
231	295	31	1
235	295	31	1
243	295	31	1
244	295	31	1
250	295	31	1
228	296	31	1
231	296	31	1
235	296	31	1
242	296	31	2
224	297	31	2
231	297	31	1
236	297	31	1
241	297	31	1
223	298	31	1
224	298	31	1
228	298	31	1
240	298	31	1
245	298	31	1
251	298	31	1
233	299	31	1
245	299	31	1
228	300	31	1
230	300	31	2
232	300	31	1
246	300	31	1
249	300	31	1
233	301	31	1
236	301	31	1
223	302	31	1
226	302	31	1
232	302	31	1
242	302	31	1
247	302	31	1
244	304	31	1
223	305	31	1
224	305	31	1
242	305	31	1
223	307	31	2
237	307	31	1
225	308	31	1
228	251	32	1
216	252	32	1
217	252	32	1
193	253	32	1
224	253	32	1
225	253	32	1
231	253	32	1
237	253	32	1
223	254	32	1
226	254	32	1
239	254	32	1
188	255	32	2
215	255	32	2
217	255	32	1
235	255	32	1
232	256	32	1
236	256	32	1
193	257	32	1
208	257	32	3
221	257	32	1
228	257	32	1
213	258	32	1
216	258	32	1
239	258	32	1
207	259	32	1
211	259	32	1
217	259	32	1
229	259	32	1
234	259	32	1
242	259	32	1
211	260	32	1
220	260	32	1
221	260	32	1
222	260	32	1
228	260	32	1
235	260	32	1
242	260	32	1
243	260	32	1
248	260	32	1
215	261	32	1
218	261	32	1
197	262	32	1
207	262	32	1
218	262	32	1
224	262	32	1
236	262	32	1
240	262	32	1
243	262	32	1
200	263	32	1
204	263	32	1
213	263	32	1
225	263	32	1
242	263	32	1
243	263	32	1
246	263	32	1
200	264	32	1
215	264	32	1
222	264	32	1
188	265	32	1
191	265	32	1
194	265	32	1
195	265	32	1
196	265	32	1
198	265	32	1
203	265	32	1
206	265	32	1
215	265	32	1
218	265	32	1
226	265	32	1
232	265	32	1
184	266	32	1
194	266	32	1
212	266	32	1
221	266	32	1
228	266	32	1
230	266	32	1
232	266	32	1
239	266	32	1
249	266	32	1
251	266	32	1
182	267	32	1
184	267	32	1
208	267	32	1
229	267	32	1
240	267	32	1
246	267	32	1
186	268	32	1
188	268	32	2
211	268	32	1
212	268	32	1
215	268	32	1
216	268	32	1
225	268	32	1
228	268	32	1
248	268	32	1
253	268	32	1
184	269	32	1
218	269	32	1
222	269	32	1
232	269	32	1
242	269	32	2
245	269	32	1
246	269	32	1
248	269	32	1
249	269	32	1
250	269	32	1
185	270	32	1
216	270	32	1
222	270	32	1
224	270	32	1
250	270	32	1
182	271	32	1
207	271	32	2
213	271	32	1
215	271	32	1
216	271	32	2
233	271	32	1
235	271	32	1
250	271	32	2
175	272	32	1
200	272	32	1
203	272	32	1
214	272	32	1
238	272	32	1
241	272	32	1
244	272	32	1
251	272	32	1
252	272	32	1
186	273	32	1
205	273	32	1
206	273	32	3
210	273	32	1
213	273	32	1
214	273	32	1
215	273	32	1
235	273	32	1
236	273	32	1
246	273	32	1
254	273	32	1
183	274	32	1
185	274	32	2
214	274	32	2
241	274	32	1
250	274	32	1
183	275	32	1
202	275	32	3
247	275	32	1
184	276	32	2
205	276	32	2
215	276	32	1
233	276	32	1
246	276	32	2
214	277	32	1
247	277	32	1
250	277	32	1
254	277	32	1
175	278	32	2
234	278	32	1
240	278	32	1
244	278	32	3
249	278	32	1
178	279	32	1
234	279	32	1
241	279	32	1
242	279	32	1
243	279	32	1
244	279	32	1
245	279	32	1
247	279	32	1
205	280	32	1
208	280	32	1
219	280	32	1
241	280	32	3
242	280	32	2
248	280	32	1
251	280	32	1
175	281	32	1
179	281	32	1
186	281	32	2
217	281	32	1
219	281	32	1
221	281	32	1
223	281	32	2
234	281	32	1
237	281	32	1
241	281	32	1
243	281	32	1
248	281	32	1
175	282	32	2
178	282	32	1
220	282	32	1
222	282	32	1
232	282	32	1
254	282	32	1
226	283	32	1
236	283	32	1
253	283	32	1
208	284	32	2
219	284	32	2
225	284	32	1
227	284	32	1
237	284	32	1
240	284	32	1
247	284	32	1
204	285	32	3
219	285	32	1
234	285	32	1
237	285	32	1
250	285	32	1
253	285	32	2
254	285	32	1
174	286	32	1
175	286	32	1
177	286	32	1
222	286	32	1
229	286	32	1
236	286	32	1
243	286	32	1
248	286	32	1
252	286	32	1
224	287	32	1
246	287	32	1
249	287	32	1
202	288	32	1
221	288	32	1
229	288	32	1
234	288	32	1
236	288	32	1
239	288	32	1
242	288	32	1
258	288	32	1
185	289	32	1
222	289	32	1
224	289	32	1
229	289	32	1
237	289	32	1
242	289	32	1
243	289	32	1
247	289	32	1
200	290	32	1
224	290	32	1
229	290	32	1
235	290	32	1
239	290	32	1
223	291	32	1
224	291	32	1
241	291	32	1
246	291	32	1
250	291	32	1
198	292	32	1
234	292	32	1
238	292	32	1
242	292	32	1
246	292	32	1
248	292	32	1
249	292	32	1
251	292	32	1
252	292	32	2
179	293	32	1
197	293	32	1
198	293	32	1
220	293	32	1
230	293	32	1
232	293	32	1
234	293	32	1
237	293	32	1
256	293	32	1
180	294	32	1
199	294	32	1
202	294	32	2
223	294	32	1
225	294	32	1
227	294	32	1
231	294	32	2
239	294	32	2
242	294	32	2
253	294	32	1
229	295	32	1
248	295	32	1
253	295	32	1
223	296	32	1
226	296	32	1
231	296	32	1
241	296	32	1
245	296	32	1
247	296	32	1
252	296	32	1
226	297	32	1
229	297	32	1
233	297	32	1
236	297	32	1
251	297	32	1
197	298	32	1
219	298	32	1
230	298	32	2
232	298	32	1
234	298	32	1
241	298	32	1
196	299	32	1
228	299	32	1
240	299	32	1
241	299	32	1
249	299	32	2
232	300	32	1
247	300	32	1
223	301	32	1
232	301	32	1
234	301	32	1
243	301	32	1
231	302	32	1
241	302	32	2
243	302	32	2
207	303	32	1
225	303	32	1
226	303	32	1
217	304	32	1
220	304	32	1
230	304	32	1
245	304	32	1
204	305	32	1
238	305	32	1
233	306	32	1
221	307	32	1
225	307	32	1
236	308	32	1
227	309	32	1
228	309	32	1
231	309	32	1
227	310	32	1
235	313	32	1
228	250	33	1
227	251	33	2
222	253	33	1
225	253	33	1
223	254	33	1
240	254	33	1
223	255	33	1
237	255	33	1
237	256	33	1
214	257	33	1
216	258	33	1
243	258	33	1
194	259	33	1
213	259	33	1
229	259	33	1
233	259	33	1
246	259	33	1
230	260	33	2
236	260	33	1
238	260	33	1
240	260	33	1
193	261	33	2
195	261	33	1
219	261	33	1
225	261	33	1
230	261	33	1
232	261	33	2
210	262	33	2
221	262	33	1
231	262	33	1
242	262	33	1
246	262	33	1
250	262	33	1
183	263	33	1
189	263	33	1
203	263	33	1
211	263	33	1
243	263	33	1
188	264	33	1
192	264	33	1
194	264	33	1
209	264	33	1
214	264	33	1
216	264	33	1
220	264	33	1
224	264	33	1
247	264	33	1
186	265	33	1
188	265	33	1
189	265	33	1
210	265	33	1
218	265	33	1
220	265	33	1
223	265	33	2
229	265	33	1
245	265	33	1
247	265	33	1
190	266	33	1
195	266	33	1
208	266	33	1
222	266	33	1
230	266	33	1
239	266	33	1
241	266	33	1
249	266	33	1
184	267	33	1
200	267	33	1
209	267	33	1
210	267	33	1
221	267	33	1
225	267	33	2
229	267	33	1
240	267	33	1
250	267	33	1
195	268	33	1
196	268	33	1
207	268	33	1
212	268	33	1
216	268	33	1
243	268	33	1
185	269	33	1
234	269	33	1
241	269	33	1
206	270	33	1
233	270	33	2
242	270	33	1
249	270	33	1
178	271	33	1
179	271	33	1
180	271	33	1
205	271	33	1
216	271	33	1
217	271	33	1
237	271	33	1
245	271	33	1
247	271	33	1
178	272	33	1
201	272	33	1
208	272	33	1
215	272	33	1
249	272	33	1
251	272	33	2
171	273	33	2
183	273	33	1
186	273	33	1
203	273	33	1
204	273	33	1
215	273	33	1
227	273	33	1
240	273	33	1
253	273	33	2
203	274	33	1
206	274	33	1
214	274	33	1
233	274	33	1
235	274	33	2
184	275	33	1
216	275	33	1
246	275	33	1
177	276	33	1
206	276	33	1
239	276	33	1
209	277	33	1
211	277	33	1
227	277	33	1
236	277	33	1
242	277	33	2
174	278	33	1
238	278	33	1
240	278	33	2
246	278	33	2
178	279	33	1
241	279	33	1
244	279	33	1
249	279	33	1
203	280	33	1
207	280	33	2
211	280	33	2
220	280	33	1
224	280	33	1
225	280	33	1
242	280	33	1
250	280	33	1
208	281	33	1
217	281	33	1
222	281	33	1
223	281	33	1
239	281	33	1
244	281	33	1
249	281	33	1
207	282	33	1
210	282	33	2
212	282	33	1
214	282	33	1
222	282	33	3
233	282	33	1
243	282	33	1
179	283	33	1
183	283	33	1
209	283	33	1
218	283	33	1
236	283	33	1
239	283	33	1
175	284	33	2
237	284	33	1
222	285	33	1
234	285	33	2
226	286	33	2
228	286	33	2
252	286	33	1
205	287	33	1
208	287	33	2
219	287	33	1
245	287	33	1
226	288	33	1
230	288	33	1
231	288	33	1
236	288	33	1
245	288	33	1
246	288	33	1
250	288	33	1
184	289	33	1
186	289	33	1
202	289	33	1
250	289	33	1
199	290	33	1
235	290	33	1
197	291	33	1
223	291	33	1
226	291	33	1
231	291	33	1
237	291	33	1
242	291	33	1
202	292	33	1
232	292	33	1
245	292	33	1
246	292	33	1
248	292	33	1
256	292	33	1
185	293	33	1
224	293	33	1
226	293	33	2
228	293	33	2
246	293	33	1
187	294	33	1
252	294	33	1
204	295	33	1
231	295	33	2
237	295	33	1
250	295	33	1
180	296	33	2
235	296	33	1
236	296	33	1
237	296	33	1
243	296	33	1
252	296	33	1
196	297	33	1
198	297	33	1
228	297	33	1
233	297	33	1
240	297	33	1
220	298	33	1
223	298	33	1
228	298	33	1
245	298	33	1
201	299	33	1
229	299	33	1
234	299	33	1
240	299	33	1
241	299	33	1
243	299	33	1
245	299	33	1
226	300	33	1
231	300	33	1
225	301	33	1
226	301	33	1
228	301	33	1
235	301	33	1
237	301	33	1
239	301	33	1
242	301	33	1
233	302	33	1
240	302	33	1
244	302	33	1
245	302	33	1
232	303	33	1
234	303	33	1
209	304	33	1
227	304	33	1
239	304	33	1
227	305	33	1
235	305	33	1
242	306	33	1
221	307	33	1
226	307	33	1
227	307	33	1
233	308	33	1
223	309	33	1
228	309	33	1
233	309	33	1
234	309	33	1
217	310	33	1
227	310	33	1
229	310	33	1
226	311	33	1
235	311	33	1
229	313	33	1
230	315	33	1
225	252	34	1
226	252	34	1
226	253	34	1
217	254	34	1
235	254	34	1
225	255	34	1
237	255	34	1
218	256	34	1
223	256	34	1
224	256	34	1
237	256	34	1
241	257	34	1
242	257	34	1
235	258	34	1
189	259	34	1
219	259	34	1
234	259	34	1
242	259	34	1
228	260	34	1
236	260	34	1
240	260	34	1
216	261	34	1
221	261	34	1
227	261	34	1
228	261	34	1
229	261	34	1
189	262	34	1
193	262	34	1
217	262	34	1
228	262	34	1
233	262	34	1
240	262	34	1
247	262	34	1
185	263	34	1
207	263	34	1
211	263	34	1
214	263	34	1
217	263	34	1
228	263	34	1
231	263	34	1
232	263	34	1
234	263	34	1
235	263	34	1
236	263	34	1
239	263	34	1
240	263	34	1
251	263	34	1
187	264	34	1
200	264	34	1
201	264	34	1
218	264	34	1
223	264	34	2
228	264	34	2
233	264	34	1
190	265	34	1
193	265	34	1
194	265	34	1
204	265	34	1
209	265	34	1
217	265	34	1
220	265	34	1
231	265	34	1
239	265	34	1
245	265	34	1
248	265	34	1
186	266	34	1
204	266	34	1
208	266	34	1
211	266	34	1
227	266	34	1
229	266	34	1
246	266	34	1
250	266	34	1
251	266	34	1
197	267	34	1
209	267	34	1
220	267	34	1
235	267	34	1
239	267	34	1
247	267	34	1
176	268	34	1
193	268	34	1
216	268	34	1
218	268	34	1
189	269	34	1
194	269	34	1
213	269	34	1
233	269	34	1
244	269	34	1
180	270	34	1
186	270	34	2
195	270	34	1
196	270	34	1
197	270	34	2
210	270	34	1
214	270	34	1
243	270	34	1
249	270	34	1
177	271	34	1
178	271	34	1
180	271	34	1
181	271	34	1
215	271	34	1
217	271	34	1
235	271	34	1
237	271	34	1
244	271	34	1
182	272	34	1
188	272	34	1
198	272	34	1
206	272	34	1
207	272	34	1
228	272	34	1
237	272	34	1
238	272	34	1
247	272	34	1
249	272	34	1
170	273	34	1
185	273	34	1
201	273	34	1
204	273	34	1
218	273	34	1
219	273	34	2
239	273	34	1
243	273	34	1
179	274	34	1
180	274	34	1
183	274	34	1
203	274	34	1
181	275	34	1
209	275	34	2
213	275	34	1
237	275	34	1
240	275	34	1
207	276	34	2
232	276	34	1
236	276	34	1
244	276	34	1
250	276	34	1
183	277	34	1
209	277	34	1
212	277	34	2
215	277	34	1
229	277	34	1
235	277	34	1
175	278	34	1
176	278	34	2
232	278	34	1
236	278	34	1
243	278	34	1
177	279	34	1
215	279	34	1
217	279	34	1
219	279	34	1
243	279	34	2
176	280	34	2
180	280	34	1
207	280	34	2
209	280	34	2
239	280	34	1
175	281	34	1
177	281	34	2
207	281	34	1
208	281	34	1
213	281	34	1
229	281	34	1
231	281	34	1
189	282	34	1
211	282	34	1
212	282	34	2
230	282	34	3
232	282	34	1
206	283	34	1
209	283	34	1
210	283	34	2
224	283	34	1
230	283	34	1
239	283	34	1
203	284	34	1
208	284	34	1
214	284	34	2
219	284	34	1
224	284	34	1
226	284	34	1
227	284	34	1
229	284	34	1
231	284	34	1
237	284	34	1
245	284	34	1
249	284	34	1
211	285	34	1
226	285	34	2
232	285	34	1
243	285	34	1
245	285	34	1
202	286	34	1
209	286	34	1
222	286	34	1
227	286	34	1
242	286	34	1
248	286	34	1
235	287	34	1
239	287	34	1
247	287	34	1
176	288	34	1
186	288	34	1
201	288	34	1
175	289	34	1
184	289	34	1
228	289	34	1
242	289	34	1
245	289	34	1
246	289	34	1
186	290	34	1
239	290	34	1
253	290	34	1
199	291	34	1
203	291	34	1
221	291	34	1
235	291	34	1
249	291	34	1
250	291	34	1
201	292	34	2
