x	y	z	RNA Polymerase II Promoter Escape
232	261	30	1
239	261	30	2
241	261	30	2
244	261	30	3
246	261	30	1
249	261	30	1
178	262	30	1
179	262	30	1
186	262	30	1
187	262	30	1
188	262	30	1
193	262	30	1
194	262	30	2
209	262	30	1
216	262	30	4
219	262	30	3
222	262	30	2
225	262	30	1
226	262	30	1
227	262	30	2
230	262	30	1
233	262	30	1
245	262	30	1
247	262	30	1
248	262	30	1
249	262	30	2
251	262	30	1
186	263	30	2
189	263	30	1
193	263	30	1
197	263	30	1
211	263	30	4
215	263	30	2
219	263	30	5
222	263	30	1
224	263	30	1
226	263	30	2
227	263	30	1
228	263	30	1
232	263	30	2
233	263	30	1
234	263	30	1
240	263	30	2
242	263	30	2
247	263	30	3
248	263	30	1
249	263	30	1
178	264	30	1
186	264	30	1
194	264	30	2
195	264	30	1
211	264	30	2
222	264	30	2
225	264	30	1
229	264	30	1
231	264	30	1
232	264	30	1
236	264	30	2
239	264	30	1
240	264	30	1
245	264	30	3
246	264	30	1
250	264	30	1
183	265	30	2
191	265	30	2
192	265	30	2
193	265	30	2
196	265	30	1
197	265	30	2
205	265	30	2
208	265	30	2
210	265	30	1
211	265	30	2
213	265	30	1
214	265	30	2
216	265	30	1
217	265	30	1
219	265	30	1
224	265	30	1
229	265	30	1
230	265	30	2
231	265	30	1
233	265	30	2
234	265	30	2
236	265	30	1
239	265	30	2
242	265	30	1
248	265	30	1
187	266	30	2
188	266	30	1
189	266	30	1
193	266	30	2
194	266	30	3
211	266	30	4
213	266	30	1
219	266	30	2
228	266	30	1
231	266	30	1
233	266	30	1
239.5	266.5	30.5	1
240	266	30	4
243	266	30	2
247	266	30	1
249	266	30	1
176	267	30	3
183	267	30	1
189	267	30	1
191	267	30	2
192	267	30	4
194	267	30	1
198	267	30	1
199	267	30	1
202	267	30	1
208	267	30	1
214	267	30	1
225	267	30	1
228	267	30	2
229	267	30	1
231	267	30	1
236	267	30	1
238	267	30	2
239	267	30	1
240	267	30	1
244	267	30	1
245	267	30	2
246	267	30	2
247	267	30	2
248	267	30	1
182	268	30	2
189	268	30	4
190	268	30	2
191	268	30	1
194	268	30	3
195	268	30	2
207	268	30	1
214	268	30	1
216	268	30	1
217	268	30	1
223	268	30	1
228	268	30	1
230	268	30	2
231	268	30	1
235	268	30	2
238	268	30	1
239	268	30	2
241	268	30	1
243	268	30	1
244	268	30	2
245	268	30	1
246	268	30	1
248	268	30	1
249	268	30	2
172	269	30	1
177	269	30	2
178	269	30	2
180	269	30	2
191	269	30	1
193	269	30	2
197	269	30	1
198	269	30	1
199	269	30	1
204	269	30	2
211	269	30	3
214	269	30	1
215	269	30	1
216	269	30	2
222	269	30	1
233	269	30	1
235	269	30	4
236	269	30	3
240	269	30	1
242	269	30	1
243	269	30	1
247	269	30	2
248	269	30	1
249	269	30	1
250	269	30	2
252	269	30	2
179	270	30	2
181	270	30	2
183	270	30	2
186	270	30	1
187	270	30	1
194	270	30	1
197	270	30	1
198	270	30	1
201	270	30	1
205	270	30	1
216	270	30	2
217	270	30	3
223	270	30	1
227	270	30	1
230	270	30	4
231	270	30	1
232	270	30	1
234	270	30	3
249	270	30	1
250	270	30	1
175	271	30	1
176	271	30	1
183	271	30	3
194	271	30	1
198	271	30	1
200	271	30	1
201	271	30	1
204	271	30	2
206	271	30	1
207	271	30	1
208	271	30	2
211	271	30	2
215	271	30	2
225	271	30	1
229	271	30	1
233	271	30	3
238	271	30	1
243	271	30	2
244	271	30	2
249	271	30	3
180	272	30	1
181	272	30	3
182	272	30	1
184	272	30	1
185	272	30	3
197	272	30	2
203	272	30	1
206	272	30	1
207	272	30	2
223	272	30	3
224	272	30	1
235	272	30	1
236	272	30	1
238	272	30	1
239	272	30	1
240	272	30	1
242	272	30	1
250	272	30	1
182	273	30	1
183	273	30	1
206	273	30	1
211	273	30	1
213	273	30	1
214	273	30	1
231	273	30	2
232	273	30	1
234	273	30	1
235	273	30	3
239	273	30	1
240	273	30	1
246	273	30	3
177	274	30	1
180	274	30	3
181	274	30	2
182	274	30	2
185	274	30	2
209	274	30	2
214	274	30	1
233	274	30	2
234	274	30	1
236	274	30	1
239	274	30	1
244	274	30	2
251	274	30	2
175	275	30	2
184	275	30	1
185	275	30	1
203	275	30	1
211	275	30	1
213	275	30	3
215	275	30	1
236	275	30	1
238	275	30	2
239	275	30	1
240	275	30	3
244	275	30	2
250	275	30	3
205	276	30	2
206	276	30	1
207	276	30	1
232	276	30	1
233	276	30	1
235	276	30	1
238	276	30	1
239	276	30	1
240	276	30	2
241	276	30	1
243	276	30	2
246	276	30	1
249	276	30	2
250	276	30	3
253	276	30	2
174	277	30	2
180	277	30	2
206	277	30	4
235	277	30	2
238	277	30	1
239	277	30	3
241	277	30	1
247	277	30	1
250	277	30	2
251	277	30	2
175	278	30	1
190	278	30	2
201	278	30	1
203	278	30	1
204	278	30	1
205	278	30	1
206	278	30	2
230	278	30	1
237	278	30	1
243	278	30	1
247	278	30	2
248	278	30	2
250	278	30	1
253	278	30	2
206	279	30	3
219	279	30	2
221	279	30	1
234	279	30	1
235	279	30	1
236	279	30	1
237	279	30	1
238	279	30	1
240	279	30	2
244	279	30	1
245	279	30	2
247	279	30	2
249	279	30	1
250	279	30	1
183	280	30	2
206	280	30	2
226	280	30	2
233	280	30	3
235	280	30	3
238	280	30	1
239	280	30	1
241	280	30	2
242	280	30	1
245	280	30	3
246	280	30	1
248	280	30	3
249	280	30	1
251	280	30	2
252	280	30	1
254	280	30	1
173	281	30	2
175	281	30	1
179	281	30	1
181	281	30	1
214	281	30	1
217	281	30	1
218	281	30	1
223	281	30	1
224	281	30	1
234	281	30	1
239	281	30	2
240	281	30	2
241	281	30	2
242	281	30	1
245	281	30	1
246	281	30	2
247	281	30	1
249	281	30	1
252	281	30	1
254	281	30	2
172	282	30	2
174	282	30	1
179	282	30	2
181	282	30	2
182	282	30	2
210	282	30	1
213	282	30	2
215	282	30	2
221	282	30	1
222	282	30	2
223	282	30	1
229	282	30	3
232	282	30	1
233	282	30	1
234	282	30	1
235	282	30	1
236	282	30	1
238	282	30	2
240	282	30	2
241	282	30	1
245	282	30	1
247	282	30	1
250	282	30	1
251	282	30	2
252	282	30	3
256	282	30	2
202	283	30	1
205	283	30	1
209	283	30	5
220	283	30	1
221	283	30	1
223	283	30	2
234	283	30	1
236	283	30	2
238	283	30	1
239	283	30	1
240	283	30	2
241	283	30	4
249	283	30	2
250	283	30	2
251	283	30	2
254	283	30	1
257	283	30	1
173	284	30	2
177	284	30	2
181	284	30	1
221	284	30	1
224	284	30	2
225	284	30	1
226	284	30	1
231	284	30	2
233	284	30	2
240	284	30	2
241.666666666667	284.666666666667	31	1
242	284	30	2
243	284	30	2
244	284	30	1
245	284	30	1
249	284	30	1
250	284	30	1
251	284	30	2
252	284	30	1
253	284	30	1
254	284	30	1
256	284	30	2
206	285	30	2
211	285	30	2
220	285	30	2
222.5	285.5	30.5	1
223	285	30	3
224	285	30	1
227	285	30	2
232	285	30	1
233	285	30	1
237	285	30	2
242	285	30	2
245	285.666666666667	31	1
246	285	30	1
254	285	30	3
180	286	30	1
206	286	30	2
219	286	30	1
222	286	30	2
223	286	30	1
224	286	30	2
226	286	30	1
228	286	30	2
230	286	30	2
234	286	30	1
236	286	30	4
241	286	30	1
243	286	30	1
244	286	30	2
245	286	30	1
251	286	30	1
252	286	30	2
256	286	30	2
207	287	30	1
222	287	30	1
224	287	30	2
231	287	30	2
233	287	30	1
234	287	30	2
237	287.5	30.5	4
238.5	287.5	30.5	4
241	287	30	3
244	287	30	1
246	287	30	1
250	287	30	1
251	287	30	1
254	287	30	2
199	288	30	1
223	288	30	1
225	288	30	4
226	288	30	4
228	288	30	1
229	288	30	3
231	288	30	1
235	288	30	5
236	288	30	6
237	288	30	1
238	288	30	3
239	288	30	1
243	288	30	1
244	288	30	3
245	288	30	1
247	288	30	2
249	288	30	2
250	288	30	1
184	289	30	2
199	289	30	1
221	289	30	1
222	289	30	1
224	289	30	2
226	289	30	1
228	289	30	1
230	289	30	1
232	289	30	2
234	289	30	2
235	289	30	1
240	289	30	1
243	289	30	1
245	289	30	1
246	289	30	1
247	289	30	2
248	289	30	1
252	289	30	1
198	290	30	2
220	290	30	2
222	290	30	1
224	290	30	2
226	290	30	1
231	290	30	2
235	290	30	2
236	290	30	1
240	290	30	1
241	290	30	1
244	290	30	3
245	290	30	1
248	290	30	1
253	290	30	3
257	290	30	1
197	291	30	2
198	291	30	2
222	291	30	4
223	291	30	1
225	291	30	1
226	291	30	2
227	291	30	1
229	291	30	1
237	291	30	1
238	291	30	1
239	291	30	2
241	291	30	1
242	291	30	1
244	291	30	2
246	291	30	1
251	291	30	3
255	291	30	1
258	291	30	2
197	292	30	2
203	292	30	3
213	292	30	2
220	292	30	3
223	292	30	2
224	292	30	1
228	292	30	1
229	292	30	1
230	292	30	3
231	292	30	3
232	292	30	1
235	292	30	1
236	292	30	1
238	292	30	1
243	292	30	2
246	292	30	2
247	292	30	2
249	292	30	2
257	292	30	2
201	293	30	1
219	293	30	1
220	293	30	1
221	293	30	1
222	293	30	1
224	293	30	1
225	293	30	1
229	293	30	1
231	293	30	1
232	293	30	1
233	293	30	4
234	293	30	3
238	293	30	1
239	293	30	1
240	293	30	3
243	293	30	2
245	293	30	1
246	293	30	1
247	293	30	2
251	293	30	2
253	293	30	1
210	294	30	2
220	294	30	2
221	294	30	2
229	294	30	1
233	294	30	2
235	294	30	3
237	294	30	1
240	294	30	2
243	294	30	1
244	294	30	1
245	294	30	1
249	294	30	2
250	294	30	2
252	294	30	1
254	294	30	1
197	295	30	1
218	295	30	2
220	295	30	1
221	295	30	2
222	295	30	1
227	295	30	1
229	295	30	2
241	295	30	1
243	295	30	1
244	295	30	1
250	295	30	2
252	295	30	1
253	295	30	2
254	295	30	1
255	295	30	3
256	295	30	4
257	295	30	2
220	296	30	2
222	296	30	1
232	296	30	1
234	296	30	1
235	296	30	1
239	296	30	2
241	296	30	1
243	296	30	1
246	296	30	2
220	297	30	1
223	297	30	2
226	297	30	2
227	297	30	1
229	297	30	1
231	297	30	1
232	297	30	1
237	297	30	1
238	297	30	1
239	297	30	1
240	297	30	2
244	297	30	4
246	297	30	1
248	297	30	1
250	297	30	1
252	297	30	2
215	298	30	2
221	298	30	1
222	298	30	2
224	298	30	1
225	298	30	1
227	298	30	2
229	298	30	1
233	298	30	2
235	298	30	1
236	298	30	1
237	298	30	1
239	298	30	1
241	298	30	2
246	298	30	2
215	299	30	1
216	299	30	1
218	299	30	2
224	299	30	1
231	299	30	1
240	299	30	2
241	299	30	1
247	299	30	1
250	299	30	1
222	300	30	1
227	300	30	2
228	300	30	1
230	300	30	3
231	300	30	1
233	300	30	1
236	300	30	2
237	300	30	1
240	300	30	1
241	300	30	1
242	300	30	3
244	300	30	2
246	300	30	2
247	300	30	2
248	300	30	1
249	300	30	2
251	300	30	1
223	301	30	1
224	301	30	1
225	301	30	1
227	301	30	2
230	301	30	2
235	301	30	3
236	301	30	1
238	301	30	2
240	301	30	1
242	301	30	2
244	301	30	1
247	301	30	2
248	301	30	1
251	301	30	1
221	302	30	1
223	302	30	1
231	302	30	2
238	302	30	1
240	302	30	1
248	302	30	3
225	303	30	1
237	303	30	3
238	303	30	1
239	303	30	1
240	303	30	3
243	303	30	2
244	303	30	1
236	304	30	1
240	304	30	2
233	305	30	1
240	305	30	1
242	305	30	1
238	306	30	2
224	250	31	3
226	250	31	1
227	250	31	1
229	251	31	2
235	251	31	2
216	252	31	1
226	252	31	2
229	252	31	1
239	252	31	1
193	253	31	2
217	253	31	1
224	253	31	2
225	253	31	2
228	253	31	1
193	254	31	1
226	254	31	2
227	254	31	2
229	254	31	2
231	254	31	1
232	254	31	1
235	254	31	2
191	255	31	2
195	255	31	1
215	255	31	2
226	255	31	2
235	255	31	1
238	255	31	5
207	256	31	1
215	256	31	2
236	256	31	2
239	256	31	2
177	257	31	1
216	257	31	2
218	257	31	1
232	257	31	1
233	257	31	1
236	257	31	1
237	257	31	1
238	257	31	3
239	257	31	1
240	257	31	1
188	258	31	2
190	258	31	1
228	258	31	1
229	258	31	1
230	258	31	1
231	258	31	2
234	258	31	1
237	258	31	1
239	258	31	1
188	259	31	3
206	259	31	2
209	259	31	3
216	259	31	1
218	259	31	1
219	259	31	1
226	259	31	1
227	259	31	2
229	259	31	1
231	259	31	2
232	259	31	1
237	259	31	3
242	259	31	1
188	260	31	1
190	260	31	1
191	260	31	2
195	260	31	1
209	260	31	1
212	260	31	3
216	260	31	1
218	260	31	1
220	260	31	1
221	260	31	3
224	260	31	2
227	260	31	1
231	260	31	1
234	260	31	2
235	260	31	2
238	260	31	2
239	260	31	1
242	260	31	3
244	260	31	1
246	260	31	1
181	261	31	2
187	261	31	3
188	261	31	2
195	261	31	1
208	261	31	1
210	261	31	2
224	261	31	3
225	261	31	1
226	261	31	2
227	261	31	1
228	261	31	1
229	261	31	1
235	261	31	2
237	261	31	2
239	261	31	1
244	261	31	2
245	261	31	1
246	261	31	1
193	262	31	2
194	262	31	2
195	262	31	2
207	262	31	2
211	262	31	1
216	262	31	3
217	262	31	1
218	262	31	1
219	262	31	1
222	262	31	1
223	262	31	2
225	262	31	2
226	262	31	2
229	262	31	2
233	262	31	3
235	262	31	2
242	262	31	2
246	262	31	1
248	262	31	1
249	262	31	2
185	263	31	1
186	263	31	1
193	263	31	2
197	263	31	1
200	263	31	2
211	263	31	2
215	263	31	3
216	263	31	1
217	263	31	1
219	263	31	2
221	263	31	2
222	263	31	4
226	263	31	2
229	263	31	1
230	263	31	1
232	263	31	1
233	263	31	2
234	263	31	1
236	263	31	1
240	263	31	1
244	263	31	1
249	263	31	2
178	264	31	1
185	264	31	1
188	264	31	1
189	264	31	2
190	264	31	2
199	264	31	2
216	264	31	2
220	264	31	1
222	264	31	2
227	264	31	1
228	264	31	4
231	264	31	1
237	264	31	1
239	264	31	1
245	264	31	1
248	264	31	2
186	265	31	2
192	265	31	2
194	265	31	2
200	265	31	2
214	265	31	2
222	265	31	1
223	265	31	1
229	265	31	2
231	265	31	1
232	265	31	1
233	265	31	3
238	265	31	2
239	265	31	2
240	265	31	1
243	265	31	1
248	265	31	3
249	265	31	2
186	266	31	2
187	266	31	1
189	266	31	1
191	266	31	2
193	266	31	1
194	266	31	2
197	266	31	2
198	266	31	1
211	266	31	1
212	266	31	1
213	266	31	1
215	266	31	2
217	266	31	1
219	266	31	1
220	266	31	4
228	266	31	2
231	266	31	3
233	266	31	3
241	266	31	1
243	266	31	1
246	266	31	1
248	266	31	3
251	266	31	1
176	267	31	1
177	267	31	1
183	267	31	1
193	267	31	1
194	267	31	3
196	267	31	1
197	267	31	3
199	267	31	2
216	267	31	1
219	267	31	1
222	267	31	1
223	267	31	1
224	267	31	1
227	267	31	4
228	267	31	1
230	267	31	3
231	267	31	1
235	267	31	1
236	267	31	3
238	267	31	2
241	267	31	1
242	267	31	2
244	267	31	1
248	267	31	1
184	268	31	2
188	268	31	1
197	268	31	1
198	268	31	2
203	268	31	1
205	268	31	1
210	268	31	5
213	268	31	1
215	268	31	3
216	268	31	3
218	268	31	2
220	268	31	3
224	268	31	1
225	268	31	1
231	268	31	1
232	268	31	1
234	268	31	1
238	268	31	2
240	268	31	2
241	268	31	1
244	268	31	2
245	268	31	1
247	268	31	1
193	269	31	1
198	269	31	1
199	269	31	2
201	269	31	1
209	269	31	2
213	269	31	1
214	269	31	2
215	269	31	1
231	269	31	3
234	269	31	3
235	269	31	1
239	269	31	2
242	269	31	2
243	269	31	1
246	269	31	1
248	269	31	4
249	269	31	3
173	270	31	1
178	270	31	1
181	270	31	2
183	270	31	2
185	270	31	1
186	270	31	1
194	270	31	1
198	270	31	2
199	270	31	3
201	270	31	2
207	270	31	3
216	270	31	1
231	270	31	1
239	270	31	2
240	270	31	1
244	270	31	1
249	270	31	1
250	270	31	3
171	271	31	1
177	271	31	2
178	271	31	1
182	271	31	3
184	271	31	1
185	271	31	1
199	271	31	2
204	271	31	2
210	271	31	1
213	271	31	2
214	271	31	2
215	271	31	4
226	271	31	3
231	271	31	1
232	271	31	1
237	271	31	1
238	271	31	2
239	271	31	3
240	271	31	1
241	271	31	3
245	271	31	1
246	271	31	2
247	271	31	2
251	271	31	1
176	272	31	2
183	272	31	1
184	272	31	2
203	272	31	2
204	272	31	2
205	272	31	1
206	272	31	3
210	272	31	2
211	272	31	1
212	272	31	1
214	272	31	2
215	272	31	1
218	272	31	2
225	272	31	1
226	272	31	1
232	272	31	2
234	272	31	2
235	272	31	2
238	272	31	4
239	272	31	1
240	272	31	1
241	272	31	1
248	272	31	3
249	272	31	2
250	272	31	3
183	273	31	1
184	273	31	3
207	273	31	2
209	273	31	4
210	273	31	1
211	273	31	2
212	273	31	1
215	273	31	2
232	273	31	1
234	273	31	2
239	273	31	1
240	273	31	2
242	273	31	2
244	273	31	2
248	273	31	5
250	273	31	1
179	274	31	1
180	274	31	2
182	274	31	2
185	274	31	1
204	274	31	1
205	274	31	1
209	274	31	1
210	274	31	2
211	274	31	3
213	274	31	1
214	274	31	4
229	274	31	1
230	274	31	1
232	274	31	1
236	274	31	1
237	274	31	2
239	274	31	1
240	274	31	2
241	274	31	1
244	274	31	1
247	274	31	1
248	274	31	1
250	274	31	1
182	275	31	1
201	275	31	3
206	275	31	1
211	275	31	2
235	275	31	1
237	275	31	1
239	275	31	1
241	275	31	2
244	275	31	1
250	275	31	1
181	276	31	2
184	276	31	2
205	276	31	2
226	276	31	1
233	276	31	2
234	276	31	1
236	276	31	3
237	276	31	1
238	276	31	2
240	276	31	2
243	276	31	2
244	276	31	1
246	276	31	1
252	276	31	1
253	276	31	1
204	277	31	1
205	277	31	2
209	277	31	1
233	277	31	2
237	277	31	2
240	277	31	3
241	277	31	1
243	277	31	1
244	277	31	2
174	278	31	2
177	278	31	1
180	278	31	1
203	278	31	1
205	278	31	1
206	278	31	2
207	278	31	1
208	278	31	1
224	278	31	1
236	278	31	1
238	278	31	1
240	278	31	4
242	278	31	2
245	278	31	1
247	278	31	1
249	278	31	1
178	279	31	1
205	279	31	1
206	279	31	2
208	279	31	2
216	279	31	3
219	279	31	1
234	279	31	1
237	279	31	1
238	279	31	1
242	279	31	2
244	279	31	1
245	279	31	3
246	279	31	1
253	279	31	1
254	279	31	1
175	280	31	1
176	280	31	1
181	280	31	2
205	280	31	2
208	280	31	2
217	280	31	1
219	280	31	2
220	280	31	1
221	280	31	2
226	280	31	1
232	280	31	1
235	280	31	1
245	280	31	1
247	280	31	2
249	280	31	3
250	280	31	1
251	280	31	1
176	281	31	2
179	281	31	2
181	281	31	1
184	281	31	1
206	281	31	2
210	281	31	1
219	281	31	1
222	281	31	1
223	281	31	2
224	281	31	1
228	281	31	2
234	281	31	2
235	281	31	2
236	281	31	2
237	281	31	1
241	281	31	1
243	281	31	1
244	281	31	1
245	281	31	2
248	281	31	1
254	281	31	1
173	282	31	1
175	282	31	4
178	282	31	2
181	282	31	2
206	282	31	1
219	282	31	2
221	282	31	1
225	282	31	1
231	282	31	2
234	282	31	1
235	282	31	1
238	282	31	2
240	282	31	1
241	282	31	3
244	282	31	1
245	282	31	1
246	282	31	1
247	282	31	2
252	282	31	1
253	282	31	1
176	283	31	1
181	283	31	1
182	283	31	1
221	283	31	1
230	283	31	2
232	283	31	1
235	283	31	1
240	283	31	1
243	283	31	1
246	283	31	1
251	283	31	1
252	283	31	2
176	284	31	2
177	284	31	2
179	284	31	2
206	284	31	1
212	284	31	3
220	284	31	4
222	284	31	1
223	284	31	2
231	284	31	2
236	284	31	2
237	284	31	1
239	284	31	1
241	284	31	1
243	284	31	1
248	284	31	2
249	284	31	2
250	284	31	2
254	284	31	2
256	284	31	1
257	284	31	1
177	285	31	1
178	285	31	1
179	285	31	2
206	285	31	1
218	285	31	1
222	285	31	1
224	285	31	1
225	285	31	2
229	285	31	3
233	285	31	2
234	285	31	2
235	285	31	1
236	285	31	2
238	285.5	31.5	3
240	285	31	1
247	285	31	1
251	285	31	2
252	285	31	1
253	285	31	3
255	285	31	1
178	286	31	1
218	286	31	2
219	286	31	1
220	286	31	1
221	286	31	2
222	286	31	1
224	286	31	2
227	286	31	1
229	286	31	2
231	286	31	3
237	286	31	1
238	286	31	1
239	286	31	1
240	286	31	1
244	286	31	2
249	286	31	2
252	286	31	1
187	287	31	1
190	287	31	2
219	287	31	2
220	287	31	1
221	287	31	3
223	287	31	2
224	287	31	3
226	287	31	1
227	287	31	1
230	287	31	1
234	287	31	1
236	287	31	2
237	287	31	1
240	287	31	1
241	287	31	1
243	287	31	1
244	287	31	2
248	287	31	3
250	287	31	1
251	287	31	1
252	287	31	2
253	287	31	1
255	287	31	2
256	287	31	2
186	288	31	2
187	288	31	2
220	288	31	1
221	288	31	1
222	288	31	1
223	288	31	1
226	288	31	1
228	288	31	1
230	288	31	1
233	288	31	2
234	288	31	1
236	288	31	1
240.5	288.5	31.5	2
241	288	31	2
242	288	31	1
244	288	31	2
251	288	31	2
253	288	31	1
185	289	31	2
200	289	31	2
205	289	31	1
222	289	31	1
224	289	31	1
226	289	31	1
228	289	31	1
232	289	31	1
233	289	31	3
234	289	31	1
235	289	31	2
240	289	31	2
241	289	31	1
243	289	31	2
245	289	31	1
246	289	31	1
247	289	31	3
200	290	31	1
225	290	31	1
227	290	31	1
234	290	31	1
239	290	31	2
241	290	31	3
243	290	31	1
246	290	31	1
248	290	31	1
250	290	31	2
197	291	31	1
198	291	31	1
199	291	31	2
200	291	31	1
204	291	31	1
222	291	31	1
223	291	31	1
226	291	31	1
227	291	31	3
228	291	31	1
229	291	31	1
231	291	31	1
235	291	31	2
237	291	31	2
238	291	31	1
240	291	31	1
245	291	31	1
248	291	31	1
254	291	31	1
201	292	31	4
221	292	31	2
230	292	31	3
231	292	31	2
235	292	31	1
242	292	31	1
243	292	31	1
246	292	31	1
254	292	31	3
257	292	31	1
198	293	31	5
223	293	31	1
225	293	31	1
229	293	31	1
230	293	31	1
231	293	31	2
232	293	31	3
233	293	31	2
236	293	31	2
237	293	31	1
241	294	32.8	4
242	293	31	1
246	293	31	2
248	293	31	1
251	293	31	1
253	293	31	1
198	294	31	2
202	294	31	1
209	294	31	1
222	294	31	1
225	294	31	1
226	294	31	5
228	294	31	1
230	294	31	1
235	294	31	2
237	294	31	2
242	294	31	1
243	294	31	2
245	294	31	1
246	294	31	1
252	294	31	2
253	294	31	3
220	295	31	1
222	295	31	1
228	295	31	2
229	295	31	1
231	295	31	3
232	295	31	2
233	295	31	3
234	295	31	1
235	295	31	2
241	295	31	1
242	295	31	1
244	295	31	2
248	295	31	1
249	295	31	1
257	295	31	2
188	296	31	1
199	296	31	2
200	296	31	2
215	296	31	3
222	296	31	1
223	296	31	1
224	296	31	3
228	296	31	1
229	296	31	2
231	296	31	1
235	296	31	1
240	296	31	1
242	296	31	3
243	296	31	1
245	296	31	2
246	296	31	1
250	296	31	1
221	297	31	2
226	297	31	1
227	297	31	2
230	297	31	1
234	297	31	4
236	297	31	3
239	297	31	1
241	297	31	4
242	297	31	2
248	297	31	1
255	297	31	1
205	298	31	1
223	298	31	1
224	298	31	1
226	298	31	1
228	298	31	2
237	298	31	2
238	298	31	2
247	298	31	2
248	298	31	1
249	298	31	2
250	298	31	2
252	298	31	1
253	298	31	3
221	299	31	1
230	299	31	1
232	299	31	3
233	299	31	1
236	299	31	2
237	299	31	1
240	299	31	1
246	299	31	1
247	299	31	2
251	299	31	1
224	300	31	1
225	300	31	2
226	300	31	1
227	300	31	1
228	300	31	1
229	300	31	2
230	300	31	1
235	300	31	1
241	300	31	2
244	300	31	3
247	300	31	1
249	300	31	1
250	300	31	2
216	301	31	1
224	301	31	1
225	301	31	1
226	301	31	1
230	301	31	2
234	301	31	2
236	301	31	1
241	301	31	3
242	301	31	2
245	301	31	1
246	301	31	1
247	301	31	1
248	301	31	3
224	302	31	3
226	302	31	2
231	302	31	3
235	302	31	1
236	302	31	2
240	302	31	1
244	302	31	1
245	302	31	1
246	302	31	2
247	302	31	2
232	303	31	3
233	303	31	2
236	303	31	1
241	303	31	1
243	303	31	2
244	303	31	3
245	303	31	1
246	303	31	1
232	304	31	2
235	304	31	1
237	304	31	1
243	304	31	1
244	304	31	1
223	305	31	1
224	305	31	2
225	305	31	3
235	305	31	2
237	305	31	1
240	305	31	3
242	305	31	2
223	306	31	1
231	306	31	1
223	307	31	2
224	307	31	1
225	308	31	2
226	309	31	2
231	250	32	2
227	251	32	2
228	251	32	2
229	251	32	1
214	252	32	1
217	252	32	1
226	252	32	1
227	252	32	3
231	252	32	2
214	253	32	2
221	253	32	1
224	253	32	1
225	253	32	2
227	253	32	1
231	253	32	1
232	253	32	1
237	253	32	2
240	253	32	2
215	254	32	2
216	254	32	1
225	254	32	3
228	254	32	1
230	254	32	2
232	254	32	1
235	254	32	1
236	254	32	2
214	255	32	1
223	255	32	1
227	255	32	4
228	255	32	2
230	255	32	1
232	255	32	1
234	255	32	1
236	255	32	1
237	255	32	1
238	255	32	2
177	256	32	1
210	256	32	1
215	256	32	1
216	256	32	1
232	256	32	1
234	256	32	2
236	256	32	1
237	256	32	3
240	256	32	3
242	256	32	1
192	257	32	2
193	257	32	2
203	257	32	1
208	257	32	1
209	257	32	1
218	257	32	1
219	257	32	2
228	257	32	1
230	257	32	1
240	257	32	2
190	258	32	2
193	258	32	1
207	258	32	1
213	258	32	1
214	258	32	2
216	258	32	3
217	258	32	2
218	258	32	1
219	258	32	1
226	258	32	3
230	258	32	1
232	258	32	1
233	258	32	1
235	258	32	3
237	258	32	5
239	258	32	2
241	258	32	1
193	259	32	2
201	259	32	2
209	259	32	3
215	259	32	2
216	259	32	1
217	259	32	1
220	259	32	1
229	259	32	1
230	259	32	2
231	259	32	2
234	259	32	1
237	259	32	3
240	259	32	1
242	259	32	1
243	259	32	2
244	259	32	3
245	259	32	1
203	260	32	2
211	260	32	1
214	260	32	1
218	260	32	2
220	260	32	2
221	260	32	2
230	260	32	2
234	260	32	1
235	260	32	1
238	260	32	3
239	260	32	1
240	260	32	1
243	260	32	1
245	260	32	4
248	260	32	1
186	261	32	1
194	261	32	3
217	261	32	4
220	261	32	2
222	261	32	1
225	261	32	1
228	261	32	2
229	261	32	1
230	261	32	1
231	261	32	1
237	261	32	2
238	261	32	2
239	261	32	2
242	261	32	3
244	261	32	1
245	261	32	2
246	261	32	1
189	262	32	1
197	262	32	1
198	262	32	2
203	262	32	3
209	262	32	2
210	262	32	1
215.5	262.5	32.5	1
216	262	32	1
219	262	32	2
221	262.666666666667	33	1
224	262	32	3
225	262	32	2
227	262	32	2
228	262	32	1
231	262	32	1
235	262	32	1
240	262	32	2
242	262	32	1
245	262	32	1
248	262	32	3
204	263	32	1
211	263	32	1
212	263	32	1
216	263	32	2
218	263	32	1
221	263	32	2
222	263	32	1
224	263	32	4
226	263	32	1
230	263	32	2
232	263	32	1
233	263	32	2
236	263	32	1
241	263	32	1
242	263	32	1
243	263	32	1
245	263	32	2
246	263	32	2
247	263	32	4
249	263	32	1
250	263	32	3
186	264	32	4
189	264	32	1
190	264	32	1
191	264	32	2
192	264	32	1
194	264	32	1
204	264	32	1
210	264	32	1
217	264	32	2
221	264	32	2
222	264	32	1
224	264	32	1
227	264	32	2
228	264	32	1
230	264	32	1
231	264	32	2
232	264	32	1
233	264	32	3
238	264	32	2
239	264	32	1
245	264	32	4
247	264	32	4
250	264	32	2
176	265	32	1
184	265	32	1
185	265	32	1
186	265	32	2
187	265	32	1
188	265	32	1
192	265	32	1
194	265	32	1
195	265	32	2
198	265	32	1
204	265	32	1
212	265	32	1
213	265	32	3
215	265	32	1
216	265	32	1
217	265	32	1
218	265	32	1
220	265	32	1
221	265	32	1
224	265	32	2
