x	y	z	DNA Damage/Telomere Stress Induced Senescence
228	287	32	1
231	287	32	1
234	287	32	1
238	287	32	1
240	287	32	1
245	287	32	1
250	287	32	1
255	287	32	1
202	288	32	1
203	288	32	1
220	288	32	1
223	288	32	1
225	288	32	2
229	288	32	1
231	288	32	1
234	288	32	1
236	288	32	1
239	288	32	1
240	288	32	2
242	288	32	1
243	288	32	1
248	288	32	3
250	288	32	1
253	288	32	1
185	289	32	1
231	289	32	1
234	289	32	1
200	290	32	1
221	290	32	1
226	290	32	1
233	290	32	2
241	290	32	1
247	290	32	1
250	290	32	1
252	290	32	2
255	290	32	1
186	291	32	1
197	291	32	1
223	291	32	2
231	291	32	1
236	291	32	1
238	291	32	1
239	291	32	1
244	291	32	2
248	291	32	1
198	292	32	2
228	292	32	1
238	292	32	1
243	292	32	1
247	292	32	1
199	293	32	1
207	293	32	1
220	293	32	1
221	293	32	2
229	293	32	1
232	293	32	1
237	293	32	1
245	293	32	1
248	293	32	1
250	293	32	1
198	294	32	1
204	294	32	1
225	294	32	1
227	294	32	1
235	294	32	1
236	294	32	1
242	294	32	1
251	294	32	1
256	294	32	1
181	295	32	1
192	295	32	1
200	295	32	1
227	295	32	1
229	295	32	1
231	295	32	1
232	295	32	1
241	295	32	1
245	295	32	1
248	295	32	1
218	296	32	1
233	296	32	1
234	296	32	1
244	296	32	2
249	296	32	1
251	296	32	1
226	297	32	1
227	297	32	2
233	297	32	2
243	297	32	1
246	297	32	1
254	297	32	2
255	297	32	1
195	298	32	1
219	298	32	1
238	298	32	1
241	298	32	1
246	298	32	1
253	298	32	1
231	299	32	3
233	299	32	1
241	299	32	1
247	299	32	1
196	300	32	1
235	300	32	1
236	300	32	2
246	300	32	1
198	301	32	1
210	301	32	1
225	301	32	1
234	301	32	1
246	301	32	1
248	301	32	1
222	302	32	1
241	302	32	1
247	302	32	3
248	302	32	2
225	303	32	1
241	303	32	1
244	303	32	1
230	304	32	1
237	304	32	1
226	305	32	1
230	306	32	1
234	306	32	2
235	306	32	1
242	306	32	1
221	307	32	1
225	307	32	1
235	307	32	1
221	308	32	1
225	308	32	1
227	308	32	2
225	310	32	1
227	310	32	1
231	310	32	1
233	310	32	1
232	312	32	1
230	313	32	1
235	313	32	1
226	251	33	1
229	252	33	1
216	253	33	1
217	253	33	1
222	253	33	1
229	253	33	1
237	253	33	1
240	253	33	1
241	253	33	1
193	254	33	1
219	254	33	1
231	254	33	1
235	254	33	1
240	254	33	1
219	255	33	1
223	255	33	1
226	255	33	2
235	255	33	1
237	255	33	1
215	256	33	2
221	256	33	2
227	256	33	1
228	256	33	1
241	256	33	1
224	257	33	1
235	257	33	1
237	257	33	1
217	258	33	1
231	258	33	1
233	258	33	2
234	258	33	1
209	259	33	1
211	259	33	1
217	259	33	1
223	259	33	1
228	259	33	1
232	259	33	1
233	259	33	1
235	259	33	2
243	259	33	1
246	259	33	1
192	260	33	1
208	260	33	2
215	260	33	1
219	260	33	1
230	260	33	1
231	260	33	1
241	260	33	2
182	261	33	1
211	261	33	1
214	261	33	2
216	261	33	1
226	261	33	1
218	262	33	1
219	262	33	2
221	262	33	2
231	262	33	1
233	262	33	1
236	262	33	1
241	262	33	1
242	262	33	1
243	262	33	1
246	262	33	2
248	262	33	1
183	263	33	1
188	263	33	1
193	263	33	1
198	263	33	1
203	263	33	1
215	263	33	1
218	263	33	1
223	263	33	1
225	263	33	2
239	263	33	1
242	263	33	1
245	263	33	1
249	263	33	1
190	264	33	1
191	264	33	1
211	264	33	1
215	264	33	1
225	264	33	1
237	264	33	2
249	264	33	2
191	265	33	1
192	265	33	3
210	265	33	1
212	265	33	1
222	265	33	2
224	265	33	1
226	265	33	1
233	265	33	1
248	265	33	2
251	265	33	1
184	266	33	1
185	266	33	1
188	266	33	2
191	266	33	1
208	266	33	1
211	266	33	1
213	266	33	1
215	266	33	1
216	266	33	1
224	266	33	1
225	266	33	1
237	266	33	1
246	266	33	1
183	267	33	1
191	267	33	1
197	267	33	1
202	267	33	1
205	267	33	1
217	267	33	1
225	267	33	1
240	267	33	1
241	267	33	1
247	267	33	1
250	267	33	1
183	268	33	2
191	268	33	1
211	268	33	1
225	268	33	1
240	268	33	1
249	268	33	1
252	268	33	1
184	269	33	1
188	269	33	1
195	269	33	1
196	269	33	1
208	269	33	1
215	269	33	1
216	269	33	1
227	269	33	1
234	269	33	1
244	269	33	1
251	269	33	1
185	270	33	1
187	270	33	1
205	270	33	1
210	270	33	1
214	270	33	1
234	270	33	1
239	270	33	1
241	270	33	1
249	270	33	3
251	270	33	1
173	271	33	1
178	271	33	1
179	271	33	1
181	271	33	1
186	271	33	2
190	271	33	1
192	271	33	1
211	271	33	1
226	271	33	1
229	271	33	1
231	271	33	2
239	271	33	1
242	271	33	2
182	272	33	1
183	272	33	1
201	272	33	1
216	272	33	1
217	272	33	2
239	272	33	1
242	272	33	1
171	273	33	2
182	273	33	1
189	273	33	2
201	273	33	1
202	273	33	1
205	273	33	2
213	273	33	2
217	273	33	3
230	273	33	1
238	273	33	1
241	273	33	1
243	273	33	1
248	273	33	1
249	273	33	1
169	274	33	1
182	274	33	1
193	274	33	1
203	274	33	1
204	274	33	1
214	274	33	1
217	274	33	1
229	274	33	1
236	274	33	1
242	274	33	2
176	275	33	2
184	275	33	1
188	275	33	1
207	275	33	1
211	275	33	1
213	275	33	1
235	275	33	1
241	275	33	1
189	276	33	1
232	276	33	1
237	276	33	1
242	276	33	1
244	276	33	1
187	277	33	1
202	277	33	1
205	277	33	1
206	277	33	1
234	277	33	3
241	277	33	1
243	277	33	1
244	277	33	2
245	277	33	2
177	278	33	1
205	278	33	1
211	278	33	1
237	278	33	1
244	278	33	1
168	279	33	1
176	279	33	1
222	279	33	1
243	279	33	1
245	279	33	2
248	279	33	1
249	279	33	1
174	280	33	2
176	280	33	1
187	280	33	2
191	280	33	2
203	280	33	1
208	280	33	1
210	280	33	1
214	280	33	1
223	280	33	1
224	280	33	1
237	280	33	1
242	280	33	2
250	280	33	1
179	281	33	1
217	281	33	1
221	281	33	1
223	281	33	3
225	281	33	1
243	281	33	1
244	281	33	1
247	281	33	1
250	281	33	1
177	282	33	1
190	282	33	1
205	282	33	1
207	282	33	1
218	282	33	1
238	282	33	1
241	282	33	2
251	282	33	1
189	283	33	1
207	283	33	1
225	283	33	1
230	283	33	1
233	283	33	1
241	283	33	1
243	283	33	1
250	283	33	1
186	284	33	1
188	284	33	2
208	284	33	1
210	284	33	1
211	284	33	1
236	284	33	2
249	284	33	1
202	285	33	1
208	285	33	1
219	285	33	1
220	285	33	1
225	285	33	2
254	285	33	1
188	286	33	1
206	286	33	2
207	286	33	1
226	286	33	1
235	286	33	1
241.5	286.5	33.5	1
242	286	33	2
245	286	33	4
248	286	33	1
255	286	33	1
222	287	33	1
223	287	33	1
226	287	33	1
236	287	33	1
186	288	33	2
219	288	33	1
226	288	33	1
231	288	33	2
244	288	33	1
245	288	33	1
255	288	33	1
184	289	33	2
201	289	33	1
224	289	33	1
231	289	33	1
184	290	33	1
197	290	33	1
223	290	33	1
228	290	33	1
230	290	33	1
231	290	33	1
238	290	33	2
255	290	33	1
201	291	33	3
237	291	33	1
238	291	33	1
240	291	33	1
241	291	33	1
249	291	33	1
200	292	33	1
233	292	33	1
235	292	33	2
237	292	33	3
239	292	33	1
247	292	33	1
248	292	33	1
256	292	33	2
185	293	33	1
197	293	33	1
223	293	33	1
228	293	33	1
230	293	33	2
237	293	33	1
240	293	33	1
254	293	33	1
199	294	33	1
204	294	33	1
223	294	33	1
227	294	33	1
237	294	33	1
238	294	33	1
243	294	33	2
252	294	33	1
256	294	33	1
197	295	33	1
199	295	33	1
232	295	33	2
233	295	33	1
246	295	33	1
247	295	33	2
179	296	33	2
180	296	33	1
191	296	33	1
195	296	33	1
201	296	33	1
220	296	33	1
222	296	33	2
223	296	33	1
230	296	33	2
237	296	33	2
241	296	33	2
246	296	33	1
252	296	33	1
255	296	33	1
198	297	33	1
224	297	33	2
228	297	33	1
233	297	33	1
235	297	33	1
240	297	33	1
241	297	33	1
220	298	33	2
234	298	33	1
235	298	33	1
241	298	33	3
243	298	33	2
246	298	33	1
197	299	33	1
198	299	33	1
227	299	33	1
230	299	33	1
241	299	33	1
242	299	33	2
245	299	33	2
225	300	33	1
226	300	33	1
228	300	33	1
226	301	33	1
227	301	33	1
235	301	33	2
246	301	33	1
249	301	33	1
226	302	33	1
228	302	33	1
230	302	33	1
245	302	33	1
224	303	33	1
233	303	33	1
234	303	33	1
237	303	33	2
229	304	33	1
232	304	33	1
237	304	33	2
238	304	33	1
239	304	33	1
227	305	33	1
235	305	33	1
237	305	33	2
220	306	33	1
224	306	33	2
230	306	33	1
231	306	33	1
235	306	33	1
236	306	33	1
238	306	33	1
206	307	33	1
221	307	33	1
222	307	33	1
225	307	33	1
226	307	33	1
227	307	33	1
241	307	33	1
233	308	33	1
221	309	33	1
222	309	33	1
223	309	33	1
235	309	33	2
217	310	33	1
228	311	33	1
232	311	33	1
226	312	33	1
231	312	33	1
233	313	33	1
234	313	33	2
235	313	33	1
236	313	33	1
228	314	33	1
230	314	33	1
236	314	33	2
230	315	33	1
229	252	34	1
230	252	34	1
216	253	34	1
225	253	34	1
227	253	34	1
225	254	34	1
228	254	34	1
239	254	34	1
224	255	34	1
225	255	34	2
227	255	34	1
230	255	34	1
242	255	34	1
226	256	34	1
237	256	34	1
219	257	34	1
220	257	34	1
221	257	34	1
237	257	34	1
219	258	34	1
224	258	34	1
228	258	34	1
232	258	34	1
233	258	34	2
189	259	34	1
209	259	34	1
222	259	34	2
226	259	34	1
227	259	34	1
230	259	34	1
232	259	34	1
237	259	34	1
214	260	34	1
216	260	34	1
217	260	34	1
218	260	34	1
220	260	34	1
224	260	34	2
229	260	34	3
235	260	34	2
244	260	34	1
245	260	34	1
190	261	34	1
208	261	34	2
223	261	34	1
230	261	34	1
240	261	34	1
216	262	34	1
219	262	34	1
221	262	34	1
224	262	34	1
235	262	34	1
245	262	34	1
247	262	34	2
250	262	34	1
197	263	34	1
204	263	34	1
211	263	34	1
229	263	34	1
231	263	34	1
232	263	34	1
233	263	34	1
234	263	34	1
239	263	34	1
251	263	34	2
191	264	34	1
194	264	34	1
200	264	34	2
203	264	34	1
206	264	34	2
212	264	34	1
215	264	34	1
220	264	34	1
226	264	34	1
229	264	34	1
232	264	34	1
234	264	34	1
189	265	34	1
192	265	34	1
193	265	34	3
203	265	34	1
204	265	34	1
205	265	34	1
209	265	34	1
217	265	34	1
218	265	34	2
222	265	34	3
223	265	34	1
226	265	34	1
231	265	34	2
233	265	34	1
241	265	34	2
243	265	34	1
178	266	34	1
186	266	34	1
195	266	34	1
220	266	34	2
229	266	34	1
237	266	34	1
241	266	34	1
246	266	34	1
250	266	34	1
183	267	34	1
196	267	34	1
211	267	34	1
214	267	34	1
218	267	34	1
220	267	34	1
223	267	34	1
224	267	34	1
248	267	34	1
250	267	34	1
208	268	34	1
220	268	34	1
250	268	34	1
251	268	34	1
252	268	34	1
182	269	34	1
185	269	34	1
187	269	34	2
188	269	34	1
192	269	34	1
236	269	34	1
242	269	34	1
250	269	34	1
251	269	34	1
184	270	34	1
188	270	34	2
201	270	34	2
205	270	34	1
216	270	34	1
221	270	34	1
233	270	34	1
243	270	34	1
251	270	34	2
172	271	34	1
175	271	34	2
178	271	34	1
180	271	34	1
181	271	34	1
182	271	34	2
201	271	34	3
206	271	34	2
220	271	34	2
230	271	34	1
234	271	34	1
242	271	34	1
248	271	34	1
250	271	34	1
175	272	34	2
177	272	34	2
180	272	34	1
181	272	34	1
205	272	34	1
206	272	34	2
216	272	34	1
229	272	34	1
247	272	34	1
248	272	34	1
182	273	34	1
185	273	34	1
186	273	34	1
201	273	34	1
205	273	34	1
210	273	34	2
215	273	34	1
218	273	34	2
219	273	34	1
231	273	34	1
233	273	34	1
243	273	34	2
176	274	34	1
182	274	34	1
187	274	34	1
197	274	34	1
206	274	34	1
207	274	34	1
209	274	34	1
215	274	34	1
217	274	34	1
226	274	34	1
232	274	34	1
236	274	34	1
238	274	34	1
185	275	34	1
201	275	34	1
206	275	34	1
208	275	34	2
214	275	34	2
226	275	34	1
174	276	34	1
203	276	34	1
207	276	34	1
210	276	34	1
214	276	34	1
229	276	34	1
236	276	34	1
237	276	34	1
243	276	34	1
175	277	34	1
184	277	34	1
186	277	34	1
202	277	34	1
203	277	34	2
204	277	34	1
208	277	34	1
215	277	34	1
229	277	34	1
176	278	34	1
186	278	34	1
201	278	34	1
204	278	34	1
207	278	34	1
208	278	34	1
211	278	34	1
212	278	34	1
226	278	34	1
236	278	34	1
239	278	34	1
243	278	34	1
181	279	34	1
209	279	34	1
214	279	34	1
219	279	34	2
231	279	34	1
237	279	34	1
246	279	34	1
247	279	34	1
248	279	34	1
175	280	34	1
177	280	34	1
180	280	34	1
193	280	34	1
204	280	34	1
210	280	34	1
212	280	34	1
240	280	34	1
242	280	34	2
173	281	34	1
174	281	34	1
175	281	34	1
189	281	34	1
191	281	34	1
204	281	34	1
221	281	34	1
222	281	34	1
231	281	34	1
248	281	34	1
175	282	34	1
204	282	34	1
206	282	34	1
207	282	34	1
209	282	34	1
214	282	34	1
218	282	34	1
222	282	34	1
223	282	34	1
224	282	34	1
226	282	34	1
229	282	34	2
230	282	34	1
233	282	34	1
234	282	34	1
247	282	34	2
249	282	34	1
187	283	34	1
206	283	34	1
215	283	34	1
243	283	34	1
247	283	34	1
177	284	34	1
178	284	34	1
209	284	34	1
214	284	34	1
222	284	34	1
223	284	34	2
224	284	34	1
227	284	34	1
231	284	34	1
234	284	34	1
243	284	34	1
249	284	34	1
187	285	34	1
203	285	34	1
205	285	34	1
211	285	34	1
218	285	34	1
221	285	34	1
222	285	34	1
231	285	34	1
240	285	34	1
243	285	34	1
186	286	34	1
203	286	34	1
205	286	34	1
213	286	34	1
224	286	34	1
228	286	34	1
234	286	34	1
237	286	34	1
239	286	34	1
255	286	34	1
184	287	34	2
188	287	34	1
190	287	34	1
208	287	34	1
209	287	34	1
220	287	34	1
221	287	34	1
222	287	34	1
225	287	34	1
226	287	34	3
233	287	34	1
234	287	34	1
235	287	34	1
245	287	34	1
247	287	34	1
177	288	34	1
186	288	34	1
187	288	34	1
190	288	34	1
202	288	34	1
222	288	34	1
228	288	34	2
185	289	34	2
198	289	34	1
203	289	34	1
219	289	34	2
224	289	34	1
228	289	34	1
242	289	34	1
245	289	34	1
248	289	34	2
182	290	34	1
185	290	34	2
186	290	34	1
199	290	34	1
203	290	34	1
204	290	34	1
224	290	34	1
230	290	34	1
235	290	34	3
237	290	34	1
244	290	34	2
248	290	34	1
185	291	34	1
203	291	34	1
221	291	34	2
231	291	34	1
232	291	34	1
235	291	34	1
237	291	34	1
247	291	34	1
249	291	34	1
250	291	34	1
255	291	34	1
198	292	34	1
201	292	34	1
221	292	34	1
222	292	34	1
228	292	34	1
230	292	34	1
231	292	34	1
234	292	34	2
235	292	34	1
237	292	34	1
243	292	34	1
252	292	34	1
190	293	34	1
205	293	34	1
207	293	34	1
229	293	34	1
231	293	34	1
241	293	34	2
244	293	34	1
182	294	34	1
190	294	34	2
195	294	34	1
197	294	34	1
206	294	34	1
225	294	34	1
197	295	34	1
198	295	34	2
218	295	34	1
220	295	34	1
224	295	34	1
225	295	34	1
229	295	34	1
240	295	34	3
182	296	34	1
183	296	34	1
184	296	34	1
191	296	34	1
205	296	34	1
217	296	34	1
222	296	34	1
226	296	34	3
234	296	34	1
238	296	34	1
241	296	34	2
243	296	34	2
245	296	34	1
196	297	34	1
200	297	34	1
204	297	34	1
219	297	34	1
235	297	34	3
236	297	34	1
243	297	34	1
182	298	34	2
200	298	34	1
234	298	34	1
236	298	34	2
182	299	34	1
200	299	34	1
207	299	34	1
228	299	34	1
232	299	34	1
236	299	34	1
241	299	34	2
243	299	34	1
245	299	34	1
224	300	34	1
225	300	34	1
228	300	34	1
233	300	34	1
236	300	34	1
237	300	34	1
238	300	34	1
241	300	34	1
197	301	34	1
231	301	34	1
244	301	34	2
245	301	34	1
228	302	34	1
229	302	34	1
232	302	34	1
236	302	34	1
237	302	34	2
242	302	34	1
225	303	34	1
229	303	34	2
231	303	34	1
233	303	34	2
227	304	34	1
235	304	34	1
240	304	34	3
241	304	34	2
244	304	34	1
227	305	34	1
230	305	34	2
198	306	34	1
203	306	34	1
222	306	34	1
223	306	34	1
244	306	34	1
206	307	34	2
230	307	34	1
241	307	34	1
224	308	34	1
236	308	34	1
239	308	34	1
220	309	34	1
225	309	34	1
228	309	34	1
234	309	34	1
242	309	34	3
221	310	34	1
234	310	34	1
240	310	34	1
218	311	34	1
227	311	34	1
230	311	34	1
236	311	34	2
224	312	34	1
226	312	34	1
235	312	34	1
212	313	34	1
226	313	34	1
225	314	34	1
234	314	34	1
230	315	34	1
238	315	34	1
230	316	34	1
232	317	34	2
235	318	34	1
237	318	34	1
228	250	35	1
226	251	35	1
228	251	35	1
225	252	35	1
229	252	35	2
223	253	35	2
225	253	35	1
226	253	35	1
226	254	35	1
219	255	35	1
221	255	35	1
224	255	35	1
216	256	35	1
223	256	35	1
225	256	35	1
228	256	35	1
230	256	35	1
221	257	35	1
226	257	35	1
237	257	35	1
243	257	35	1
203	258	35	1
225	258	35	1
229	258	35	1
232	258	35	2
237	258	35	1
244	258	35	1
215	259	35	1
217	259	35	1
221	259	35	1
225	259	35	1
230	259	35	1
231	259	35	1
238	259	35	1
240	259	35	1
242	259	35	1
214	260	35	1
217	260	35	1
220	260	35	2
224	260	35	1
227	260	35	1
231	260	35	1
235	260	35	1
236	260	35	2
238	260	35	1
243	260	35	1
245	260	35	1
213	261	35	1
216	261	35	1
220	261	35	1
222	261	35	2
223	261	35	1
224	261	35	2
226	261	35	1
232	261	35	1
234	261	35	1
236	261	35	2
238	261	35	1
242	261	35	1
244	261	35	1
190	262	35	1
193	262	35	1
213	262	35	1
218	262	35	3
232	262	35	1
237	262	35	1
239	262	35	1
240	262	35	1
248	262	35	1
188	263	35	1
191	263	35	1
192	263	35	1
208	263	35	1
213	263	35	1
217	263	35	1
220	263	35	1
221	263	35	2
226	263	35	1
238	263	35	1
248	263	35	1
250	263	35	1
188	264	35	1
211	264	35	1
213	264	35	1
214	264	35	1
219	264	35	1
220	264	35	1
225	264	35	1
237	264	35	2
239	264	35	1
188	265	35	1
193	265	35	1
196	265	35	1
202	265	35	2
212	265	35	1
216	265	35	2
219	265	35	1
220	265	35	1
225	265	35	1
231	265	35	1
239	265	35	1
243	265	35	2
178	266	35	1
188	266	35	1
191	266	35	1
192	266	35	1
211	266	35	1
219	266	35	2
226	266	35	2
229	266	35	2
234	266	35	1
239	266	35	1
242	266	35	2
243	266	35	1
251	266	35	1
185	267	35	1
187	267	35	1
191	267	35	1
195	267	35	1
206	267	35	1
214	267	35	1
217	267	35	1
218	267	35	1
219	267	35	1
232	267	35	1
247	267	35	1
250	267	35	1
193	268	35	1
195	268	35	1
203	268	35	1
206	268	35	1
210	268	35	1
213	268	35	1
215	268	35	1
217	268	35	1
229	268	35	1
233	268	35	1
245	268	35	1
247	268	35	1
248	268	35	1
252	268	35	1
178	269	35	1
191	269	35	1
214	269	35	1
222	269	35	1
240	269	35	1
245	269	35	1
246	269	35	1
247	269	35	1
249	269	35	1
194	270	35	1
195	270	35	1
212	270	35	1
216	270	35	1
221	270	35	1
231	270	35	1
233	270	35	1
240	270	35	2
241	270	35	1
250	270	35	1
173	271	35	2
179	271	35	1
185	271	35	3
187	271	35	1
188	271	35	1
194	271	35	1
196	271	35	1
198	271	35	1
201	271	35	1
209	271	35	1
212	271	35	1
216	271	35	1
219	271	35	1
233	271	35	1
234	271	35	3
235	271	35	1
236	271	35	2
238	271	35	1
241	271	35	1
245	271	35	1
247	271	35	1
174	272	35	1
185	272	35	2
197	272	35	2
214	272	35	1
217	272	35	1
218	272	35	2
233	272	35	1
239	272	35	1
241	272	35	2
179	273	35	2
181	273	35	2
183	273	35	1
186	273	35	1
204	273	35	2
206	273	35	1
212	273	35	1
216	273	35	1
218	273	35	1
234	273	35	1
235	273	35	1
239	273	35	1
241	273	35	1
242	273	35	1
250	273	35	1
181	274	35	1
182	274	35	1
207	274	35	1
210	274	35	2
213	274	35	2
224	274	35	1
231	274	35	1
242	274	35	1
245	274	35	1
178	275	35	2
189	275	35	1
191	275	35	2
210	275	35	1
219	275	35	1
220	275	35	2
235	275	35	1
243	275	35	1
178	276	35	1
203	276	35	1
211	276	35	1
219	276	35	1
221	276	35	1
232	276	35	2
173	277	35	1
176	277	35	1
178	277	35	2
182	277	35	1
183	277	35	1
187	277	35	1
202	277	35	3
204	277	35	1
211	277	35	1
224	277	35	1
235	277	35	1
242	277	35	2
244	277	35	1
175	278	35	1
176	278	35	1
188	278	35	1
198	278	35	1
203	278	35	1
204	278	35	1
205	278	35	1
210	278	35	1
222	278	35	1
223	278	35	1
229	278	35	2
236	278	35	1
238	278	35	1
243	278	35	2
245	278	35	1
192	279	35	1
205	279	35	1
222	279	35	1
229	279	35	1
232	279	35	1
237	279	35	1
238	279	35	1
245	279	35	2
172	280	35	1
173	280	35	2
190	280	35	1
208	280	35	1
210	280	35	1
212	280	35	1
219	280	35	1
223	280	35	1
226	280	35	1
233	280	35	1
180	281	35	1
182	281	35	1
187	281	35	3
191	281	35	1
207	281	35	1
208	281	35	1
216	281	35	1
223	281	35	1
230	281	35	1
234	281	35	1
235	281	35	1
239	281	35	1
175	282	35	1
179	282	35	1
186	282	35	1
190	282	35	1
207	282	35	1
216	282	35	1
221	282	35	1
223	282	35	2
227	282	35	1
229	282	35	1
173	283	35	1
180	283	35	1
187	283	35	1
190	283	35	1
204	283	35	1
208	283	35	1
212	283	35	1
214	283	35	1
220	283	35	1
223	283	35	1
226	283	35	1
227	283	35	2
244	283	35	1
246	283	35	2
185	284	35	1
200	284	35	1
204	284	35	1
206	284	35	1
209	284	35	2
214	284	35	1
215	284	35	2
216	284	35	1
219	284	35	1
220	284	35	1
222	284	35	1
229	284	35	1
230	284	35	1
244	284	35	1
248	284	35	1
249	284	35	1
201	285	35	1
203	285	35	1
205	285	35	1
206	285	35	1
209	285	35	1
221	285	35	1
230	285	35	1
234	285	35	2
236	285	35	1
241	285	35	2
242	285	35	1
178	286	35	1
185	286	35	1
188	286	35	1
198	286	35	1
209	286	35	1
216	286	35	2
219	286	35	1
223	286	35	1
225	286	35	2
227	286	35	1
228	286	35	1
233	286	35	2
234	286	35	1
247	286	35	1
174	287	35	2
175	287	35	1
190	287	35	1
196	287	35	2
198	287	35	1
228	287	35	1
230	287	35	1
237	287	35	1
239	287	35	1
246	287	35	1
176	288	35	2
190	288	35	1
192	288	35	1
195	288	35	1
196	288	35	1
220	288	35	1
237	288	35	1
247	288	35	1
189	289	35	1
200	289	35	1
207	289	35	2
220	289	35	2
224	289	35	1
225	289	35	1
228	289	35	1
236	289	35	1
243	289	35	1
250	289	35	1
184	290	35	1
195	290	35	1
205	290	35	2
227	290	35	1
242	290	35	1
243	290	35	1
191	291	35	1
199	291	35	1
204	291	35	1
216	291	35	1
223	291	35	2
225	291	35	1
229	291	35	1
237	291	35	1
242	291	35	1
182	292	35	1
193	292	35	1
203	292	35	1
205	292	35	1
222	292	35	1
224	292	35	1
225	292	35	1
226	292	35	3
185	293	35	1
198	293	35	1
201	293	35	1
206	293	35	1
222	293	35	1
225	293	35	1
229	293	35	1
232	293	35	1
233	293	35	1
235	293	35	1
246	293	35	1
190	294	35	1
198	294	35	1
223	294	35	1
224	294	35	1
225	294	35	1
231	294	35	1
234	294	35	1
237	294	35	1
239	294	35	2
245	294	35	1
181	295	35	1
184	295	35	1
194	295	35	1
218	295	35	1
223	295	35	2
233	295	35	1
248	295	35	2
249	295	35	2
177	296	35	2
180	296	35	1
181	296	35	2
182	296	35	1
193	296	35	1
200	296	35	1
203	296	35	1
235	296	35	2
238	296	35	1
241	296	35	1
197	297	35	1
199	297	35	1
200	297	35	2
219	297	35	1
226	297	35	1
235	297	35	1
238	297	35	2
240	297	35	1
196	298	35	2
197	298	35	1
198	298	35	1
222	298	35	1
228	298	35	1
246	298	35	1
229	299	35	1
239	299	35	1
242	299	35	1
245	299	35	1
195	300	35	1
197	300	35	1
208	300	35	1
233	300	35	1
236	300	35	1
239	300	35	1
241	300	35	1
198	301	35	1
229	301	35	1
238	301	35	1
241	301	35	1
243	301	35	1
245	301	35	1
200	302	35	1
222	302	35	1
224	302	35	1
226	302	35	1
228	302	35	1
238	302	35	1
239	302	35	2
240	302	35	1
244	302	35	1
223	303	35	1
232	303	35	1
238	303	35	1
242	303	35	1
243	303	35	1
244	303	35	1
207	304	35	1
228	304	35	1
232	304	35	1
235	304	35	2
195	305	35	1
225	305	35	1
227	305	35	1
232	305	35	1
234	305	35	1
236	305	35	1
240	305	35	1
242	305	35	1
227	306	35	1
230	306	35	2
239	306	35	2
242	306	35	1
195	307	35	2
207	307	35	1
221	307	35	1
223	307	35	1
224	307	35	1
225	307	35	1
226	307	35	1
231	307	35	1
232	307	35	1
234	307	35	1
203	308	35	1
206	308	35	1
221	308	35	1
229	308	35	3
228	309	35	1
238	309	35	1
242	309	35	1
218	310	35	1
221	310	35	1
222	310	35	1
223	310	35	2
232	310	35	1
235	310	35	1
238	310	35	1
213	311	35	1
219	311	35	1
221	311	35	1
223	311	35	2
228	311	35	1
230	311	35	1
237	311	35	2
229	312	35	1
232	312	35	1
242	312	35	1
226	313	35	1
234	313	35	1
236	313	35	1
221	314	35	2
235	314	35	1
230	315	35	1
237	315	35	1
234	316	35	1
227	317	35	1
233	317	35	1
237	317	35	1
238	317	35	1
240	319	35	1
228	253	36	1
219	256	36	1
223	256	36	1
219	257	36	2
227	257	36	1
228	257	36	2
223	258	36	1
224	258	36	1
228	258	36	2
231	258	36	1
218	259	36	1
230	259	36	1
232	259	36	2
237	259	36	1
216	260	36	1
224	260	36	1
237	260	36	1
240	260	36	1
217	261	36	1
222	261	36	2
228	261	36	1
230	261	36	1
232	261	36	1
234	261	36	2
238	261	36	1
192	262	36	1
210	262	36	1
212	262	36	1
219	262	36	1
223	262	36	2
227	262	36	1
228	262	36	1
230	262	36	1
232	262	36	1
242	262	36	2
244	262	36	1
245	262	36	1
211	263	36	1
218	263	36	1
229	263	36	1
236	263	36	1
242	263	36	2
188	264	36	1
191	264	36	1
210	264	36	1
216	264	36	1
217	264	36	1
233	264	36	1
185	265	36	1
188	265	36	1
208	265	36	1
209	265	36	1
222	265	36	1
230	265	36	1
234	265	36	1
235	265	36	1
243	265	36	1
247	265	36	1
248	265	36	1
188	266	36	1
205	266	36	1
211	266	36	1
215	266	36	1
216	266	36	1
222	266	36	1
229	266	36	1
232	266	36	1
234	266	36	2
235	266	36	3
237	266	36	1
192	267	36	1
208	267	36	1
216	267	36	1
239	267	36	1
240	267	36	3
242	267	36	1
206	268	36	1
209	268	36	1
214	268	36	1
219	268	36	1
222	268	36	1
232	268	36	2
237	268	36	1
239	268	36	1
241	268	36	1
208	269	36	2
211	269	36	1
216	269	36	1
219	269	36	1
232	269	36	1
236	269	36	1
248	269	36	1
172	270	36	1
185	270	36	1
189	270	36	1
203	270	36	1
211	270	36	1
213	270	36	2
217	270	36	1
239	270	36	1
241	270	36	1
181	271	36	1
191	271	36	1
193	271	36	3
198	271	36	1
214	271	36	1
215	271	36	1
223	271	36	1
236	271	36	1
239	271	36	2
175	272	36	1
177	272	36	1
197	272	36	1
208	272	36	1
218	272	36	1
222	272	36	1
232	272	36	1
233	272	36	1
239	272	36	1
181	273	36	1
208	273	36	1
209	273	36	1
210	273	36	1
235	273	36	1
236	273	36	1
238	273	36	1
188	274	36	1
201	274	36	2
204	274	36	1
205	274	36	1
210	274	36	1
213	274	36	1
215	274	36	1
217	274	36	1
