x	y	z	Calmodulin induced events
222	286	31	1
227	286	31	1
229	286	31	1
231	286	31	1
240	286	31	1
246	286	31	1
252	286	31	1
187	287	31	2
220	287	31	1
227	287	31	1
228	287	31	3
229	287	31	1
231	287	31	2
237	287	31	2
238	287	31	1
241	287	31	2
243	287	31	2
246	287	31	1
248	287	31	1
251	287	31	2
252	287	31	2
253	287	31	1
255	287	31	1
256	287	31	2
187	288	31	2
220	288	31	1
223	288	31	1
228	288	31	1
234	288	31	1
240.5	288.5	31.5	1
241	288	31	1
244	288	31	1
245	288	31	1
247	288	31	1
249	288	31	1
205	289	31	1
225	289	31	1
228	289	31	1
234	289	31	1
244	289	31	2
250	289	31	2
252	289	31	1
200	290	31	1
221	290	31	2
225	290	31	1
226	290	31	1
237	290	31	1
239	290	31	2
242	290	31	1
246	290	31	1
250	290	31	1
198	291	31	1
204	291	31	1
222	291	31	1
229	291	31	1
235	291	31	1
237	291	31	2
242	291	31	1
254	291	31	2
198	292	31	1
199	292	31	3
221	292	31	1
222	292	31	1
227	292	31	1
232	292	31	1
243	292	31	1
250	292	31	1
257	292	31	1
222	293	31	1
225	293	31	1
228	293	31	1
229	293	31	2
231	293	31	1
232	293	31	1
234	293	31	1
237	293	31	1
238	293	31	1
239	293	31	2
241	294	32.8	1
246	293	31	1
248	293	31	2
253	293	31	1
256	293	31	1
209	294	31	1
227	294	31	1
228	294	31	1
232	294	31	1
233	294	31	1
242	294	31	1
243	294	31	3
246	294	31	1
250	294	31	1
252	294	31	1
253	294	31	1
198	295	31	1
223	295	31	1
228	295	31	1
232	295	31	1
235	295	31	1
243	295	31	1
250	295	31	1
200	296	31	2
215	296	31	2
222	296	31	1
224	296	31	1
229	296	31	2
234	296	31	1
235	296	31	1
236	296	31	3
250	296	31	1
253	296	31	2
224	297	31	1
226	297	31	1
230	297	31	1
234	297	31	3
236	297	31	1
242	297	31	1
246	297	31	1
223	298	31	1
224	298	31	1
228	298	31	2
232	298	31	1
238	298	31	1
242	298	31	2
245	298	31	1
247	298	31	2
250	298	31	1
251	298	31	1
253	298	31	1
233	299	31	1
236	299	31	1
240	299	31	2
243	299	31	1
247	299	31	2
223	300	31	1
225	300	31	2
226	300	31	1
227	300	31	1
229	300	31	1
231	300	31	2
236	300	31	1
246	300	31	1
249	300	31	1
225	301	31	1
227	301	31	1
228	301	31	1
234	301	31	1
243	301	31	2
246	301	31	3
248	301	31	1
249	301	31	1
247	302	31	2
248	302	31	1
224	303	31	1
233	303	31	1
235	303	31	1
239	303	31	1
232	304	31	2
238	304	31	1
243	304	31	1
244	304	31	1
224	305	31	1
235	305	31	1
238	305	31	1
240	305	31	1
242	305	31	1
236	306	31	1
224	307	31	1
227	251	32	1
228	251	32	1
235	252	32	1
217	253	32	2
218	253	32	1
223	253	32	2
227	253	32	1
228	254	32	1
232	254	32	1
236	254	32	3
238	254	32	1
214	255	32	1
216	255	32	2
217	255	32	2
219	255	32	1
226	255	32	2
234	255	32	1
236	255	32	3
237	255	32	1
210	256	32	1
219	256	32	1
232	256	32	1
234	256	32	3
237	256	32	1
192	257	32	1
218	257	32	1
228	257	32	1
229	257	32	1
232	257	32	1
182	258	32	1
190	258	32	1
193	258	32	1
214	258	32	1
215	258	32	1
219	258	32	1
220	258	32	1
228	258	32	1
237	258	32	1
239	258	32	1
191	259	32	1
217	259	32	3
219	259	32	1
228	259	32	1
231	259	32	1
243	259	32	1
244	259	32	2
245	259	32	2
192	260	32	1
203	260	32	1
211	260	32	1
214	260	32	1
216	260	32	1
220	260	32	1
221	260	32	1
237	260	32	1
239	260	32	2
244	260	32	1
245	260	32	1
195	261	32	1
210	261	32	1
212	261	32	1
215	261	32	1
216	261	32	2
217	261	32	1
218	261	32	1
220	261	32	1
222	261	32	1
226	261	32	2
237	261	32	1
239	261	32	2
244	261	32	2
245	261	32	2
186	262	32	3
194	262	32	1
196	262	32	1
197	262	32	1
210	262	32	2
216	262	32	1
221	262.666666666667	33	2
228	262	32	1
233	262	32	3
236	262	32	1
238	262	32	1
240	262	32	1
243	262	32	1
244	262	32	3
189	263	32	1
193	263	32	1
194	263	32	1
218	263	32	1
224	263	32	3
225	263	32	1
226	263	32	1
227	263	32	1
230	263	32	2
232	263	32	2
237	263	32	2
243	263	32	1
251	263	32	1
190	264	32	1
191	264	32	1
192	264	32	1
193	264	32	1
194	264	32	1
199	264	32	1
217	264	32	1
223	264	32	1
224	264	32	1
238	264	32	1
239	264	32	1
240	264	32	1
244	264	32	1
250	264	32	1
176	265	32	1
184	265	32	1
186	265	32	2
188	265	32	1
189	265	32	1
195	265	32	1
196	265	32	1
213	265	32	1
215	265	32	1
220	265	32	1
224	265	32	1
226	265	32	1
229	265	32	1
232	265	32	1
233	265	32	1
235	265	32	1
239	265	32	1
243	265	32	1
249	265	32	1
251	265	32	1
178	266	32	2
186	266	32	1
188	266	32	3
195	266	32	1
203	266	32	1
214	266	32	2
221	266	32	1
229	266	32	1
230	266	32	1
245	266	32	1
247	266	32	1
182	267	32	1
183	267	32	3
188	267	32	1
211	267	32	1
216	267	32	1
219	267	32	1
222	267	32	1
225	267	32	1
228	267	32	1
229	267	32	1
231	267	32	2
233	267	32	1
239	267	32	1
240	267	32	1
242	267	32	3
248	267	32	1
183	268	32	1
193	268	32	1
194	268	32	1
213	268	32	2
216	268	32	1
219	268	32	1
220	268	32	1
228	268	32	1
238	268	32	1
246	268	32	1
247	268	32	1
252	268	32	1
175	269	32	1
180	269	32	2
181	269	32	1
184	269	32	1
191	269	32	1
193	269	32	1
194	269	32	1
210	269	32	2
214	269	32	2
222	269	32	1
223	269	32	1
228	269	32	1
232	269	32	1
249	269	32	2
250	269	32	1
251	269	32	1
172	270	32	1
173	270	32	1
180	270	32	1
196	270	32	1
200	270	32	1
201	270	32	2
210	270	32	1
211	270	32	1
216	270	32	1
227	270	32	1
241	270	32	1
245	270	32	2
173	271	32	1
184	271	32	1
188	271	32	1
196	271	32	2
207	271	32	1
208	271	32	2
209	271	32	2
211	271	32	1
212	271	32	1
215	271	32	2
240	271	32	1
244	271	32	1
247	271	32	1
251	271	32	3
173	272	32	1
181	272	32	1
184	272	32	1
185	272	32	1
198	272	32	1
202	272	32	1
206	272	32	1
211	272	32	2
212	272	32	2
216	272	32	1
226	272	32	1
227	272	32	1
243	272	32	1
244	272	32	1
246	272	32	1
248	272	32	1
250	272	32	1
251	272	32	2
181	273	32	1
208	273	32	1
213	273	32	1
235	273	32	2
236	273	32	1
238	273	32	1
240	273	32	2
241	273	32	1
242	273	32	1
245	273	32	1
254	273	32	2
172	274	32	1
174	274	32	1
179	274	32	1
182	274	32	1
184	274	32	1
204	274	32	1
206	274	32	2
207	274	32	1
208	274	32	1
210	274	32	1
213	274	32	1
234	274	32	2
246	274	32	1
252	274	32	2
183	275	32	1
184	275	32	1
186	275	32	1
210	275	32	2
226	275	32	1
235	275	32	1
236	275	32	1
250	275	32	1
175	276	32	1
206	276	32	3
210	276	32	3
228	276	32	1
234	276	32	3
238	276	32	1
242	276	32	1
243	276	32	1
174	277	32	1
175	277	32	2
210	277	32	1
214	277	32	1
239	277	32	1
240	277	32	1
243	277	32	1
247	277	32	1
249	277	32	1
184	278	32	1
206	278	32	1
220	278	32	1
239	278	32	1
241	278	32	1
244	278	32	2
177	279	32	1
179	279	32	1
205	279	32	1
223	279	32	1
237	279	32	1
244	279	32	1
246	279	32	1
247	279	32	1
255	279	32	1
177	280	32	1
178	280	32	2
208	280	32	1
219	280	32	2
221	280	32	1
237	280	32	1
240	280	32	1
242	280	32	1
245	280	32	1
249	280	32	2
173	281	32	2
186	281	32	1
210	281	32	1
211	281	32	1
220	281	32	1
221	281	32	1
222	281	32	1
223	281	32	1
233	281	32	1
236	281	32	1
252	281	32	1
254	281	32	1
178	282	32	1
218	282	32	1
222	282	32	1
224	282	32	3
231	282	32	1
241	282	32	1
246	282	32	1
249	282	32	1
253	282	32	1
179	283	32	1
181	283	32	1
183	283	32	2
208	283	32	1
221	283	32	1
223	283	32	2
236	283	32	1
237	283	32	1
238	283	32	1
241	283	32	1
244	283	32	1
246	283	32	1
248	283	32	1
253	283	32	1
254	283	32	2
178	284	32	1
206	284	32	1
208	284	32	1
221	284	32	1
227	284	32	2
229	284	32	1
230	284	32	1
232	284	32	1
237	284	32	1
240	284	32	1
241	284	32	1
247	284	32	1
248	284	32	1
251	284	32	1
257	284	32	1
179	285	32	1
182	285	32	2
204	285	32	3
215	285	32	1
219	285	32	1
220	285	32	1
221	285	32	2
225	285	32	3
230	285	32	1
231	285	32	1
234	285	32	1
240	285	32	1
241	285	32	1
243	285	32	2
245	285	32	1
252	285	32	1
253	285	32	1
174	286	32	1
175	286	32	1
178	286	32	1
204	286	32	1
207	286	32	1
219	286	32	1
221	286	32	1
223	286	32	1
224	286	32	1
226	286	32	1
227	286	32	1
237	286	32	1
240	286	32	1
249	286	32	1
252	286	32	1
177	287	32	1
187	287	32	2
219	287	32	1
221	287	32	1
224	287	32	1
225	287	32	2
227	287	32	1
230	287	32	1
236.5	287.5	32.5	1
238	287	32	1
240	287	32	1
247	287	32	2
201	288	32	1
202	288	32	1
223	288	32	2
234	288	32	1
235	288	32	1
243	288	32	1
246	288	32	1
250	288	32	1
222	289	32	1
223	289	32	1
229	289	32	1
237	289	32	1
239	289	32	1
242	289	32	1
243	289	32	1
244	289	32	1
256	289	32	3
185	290	32	1
187	290	32	1
199	290	32	1
200	290	32	1
222	290	32	1
229	290	32	1
230	290	32	2
234	290	32	1
237	290	32	2
239	290	32	1
241	290	32	1
247	290	32	2
255	290	32	1
186	291	32	1
198	291	32	1
200	291	32	2
229	291	32	1
236	291	32	1
239	291	32	2
243	291	32	1
244	291	32	1
247	291	32	1
256	291	32	1
197	292	32	2
198	292	32	1
203	292	32	1
204	292	32	2
221	292	32	1
222	292	32	1
223	292	32	1
224	292	32	1
228	292	32	1
236.75	292.75	33	2
238	292	32	1
243	292	32	1
248	292	32	1
249	292	32	1
251	292	32	1
179	293	32	1
197	293	32	2
198	293	32	1
200	293	32	1
218	293	32	1
221	293	32	2
223	293	32	1
229	293	32	1
230	293	32	1
236	293	32	1
238	293	32	1
241	293	32	2
253	293	32	1
256	293	32	1
198	294	32	1
204	294	32	1
224	294	32	1
230	295	33	2
230	294	32	1
236	294	32	1
238	294	32	1
242	294	32	1
247	294	32	1
251	294	32	1
256	294	32	3
217	295	32	2
223	295	32	1
225	295	32	1
227	295	32	1
228	295	32	1
230	295	32	4
239	295	32	1
240	295	32	1
250	295	32	1
251	295	32	1
218	296	32	1
220	296	32	2
223	296	32	1
225	296	32	1
229	296	32	1
231	296	32	2
232	296	32	1
235	296	32	1
242	296	32	3
245	296	32	3
251	296	32	1
252	296	32	1
183	297	32	1
198	297	32	1
199	297	32	1
219	297	32	2
221	297	32	1
226	297	32	1
229	297	32	1
236	297	32	1
237	297	32	1
247	297	32	1
248	297	32	1
249	297	32	2
255	297	32	1
198	298	32	1
199	298	32	1
202	298	32	1
220	298	32	1
228	298	32	1
232	298	32	2
236	298	32	1
241	298	32	2
246	298	32	1
247	298	32	1
248	298	32	1
226	299	32	1
231	299	32	2
233	299	32	2
236	299	32	2
237	299	32	1
240	299	32	1
242	299	32	1
196	300	32	1
197	300	32	2
225	300	32	1
235	300	32	1
237	300	32	1
232	301	32	1
234	301	32	1
236	301	32	1
241	301	32	1
246	301	32	2
222	302	32	2
224	302	32	1
231	302	32	2
239	302	32	1
240	302	32	1
241	302	32	3
245	302	32	1
247	302	32	2
207	303	32	1
222	303	32	1
223	303	32	1
229	303	32	4
232	303	32	1
234	303	32	1
239	303	32	1
244	303	32	1
231	304	32	2
233	304	32	1
234	304	32	1
238	304	32	1
243	304	32	1
226	305	32	1
208	306	32	1
233	306	32	1
237	306	32	1
242	306	32	1
235	307	32	1
236	307	32	2
237	307	32	1
221	308	32	1
223	308	32	1
235	308	32	1
225	309	32	1
225	310	32	1
231	310	32	1
232	312	32	1
230	313	32	3
228	249	33	1
227	251	33	1
230	251	33	1
229	252	33	2
221	253	33	2
224	253	33	1
225	253	33	1
228	253	33	1
229	253	33	1
241	253	33	1
226	254	33	1
227	254	33	1
230	254	33	1
239	254	33	1
241	254	33	1
217	255	33	1
224	255	33	2
231	255	33	1
216	256	33	1
223	256	33	1
227	256	33	2
228	256	33	1
230	256	33	1
241	256	33	1
219	257	33	3
220	257	33	1
227	257	33	2
230	257	33	1
239	257	33	1
222	258	33	1
223	258	33	1
226	258	33	1
230	258	33	1
231	258	33	1
232	258	33	2
233	258	33	1
234	258	33	1
239	258	33	1
216	259	33	1
217	259	33	2
218	259	33	2
223	259	33	1
224	259	33	1
226	259	33	1
228	259	33	1
231	259	33	1
232	259	33	1
233	259	33	1
235	259	33	1
237	259	33	1
244	259	33	1
213	260	33	1
215	260	33	1
217	260	33	1
220	260	33	2
230	260	33	1
233	260	33	1
238	260	33	1
239	260	33	1
241	260	33	1
214	261	33	2
216	261	33	1
217.5	261.5	33.5	1
224	261	33	1
227	261	33	2
228	261	33	1
229	261	33	1
238	261	33	1
247	261	33	1
192	262	33	1
196	262	33	1
203	262	33	1
211	262	33	1
212	262	33	1
215	262	33	1
216	262	33	1
219	262	33	2
223	262	33	1
228	262	33	1
239	262	33	2
240	262	33	1
248	262	33	1
250	262	33	1
183	263	33	2
185	263	33	1
189	263	33	1
191	263	33	1
193	263	33	1
194	263	33	1
199	263	33	1
200	263	33	1
214	263	33	1
218	263	33	1
219	263	33	1
220	263	33	1
222	263	33	1
224	263	33	1
225	263	33	1
239	263	33	1
240	263	33	1
244	263	33	1
247	263	33	1
251	263	33	2
185	264	33	1
187	264	33	1
190	264	33	2
210	264	33	1
211	264	33	1
212	264	33	1
214	264	33	1
223	264	33	1
233	264	33	1
237	264	33	3
242	264	33	1
246	264	33	1
248	264	33	1
249	264	33	1
185	265	33	1
186	265	33	1
188	265	33	1
194	265	33	1
210	265	33	2
211	265	33	1
212	265	33	1
214	265	33	2
218	265	33	2
219	265	33	1
220	265	33	1
222	265	33	1
229	265	33	1
245	265	33	1
247	265	33	2
252	265	33	2
186	266	33	1
192	266	33	2
194	266	33	1
204	266	33	1
214	266	33	1
220	266	33	2
222	266	33	1
225	266	33	1
228	266	33	1
237	266	33	1
239	266	33	1
247	266	33	1
250	266	33	1
182	267	33	1
186	267	33	1
188	267	33	2
191	267	33	3
192	267	33	1
193	267	33	1
194	267	33	1
196	267	33	1
197	267	33	1
202	267	33	1
205	267	33	1
209	267	33	1
210	267	33	1
215	267	33	1
219	267	33	1
220	267	33	2
223	267	33	1
225	267	33	1
226	267	33	1
235	267	33	1
245	267	33	1
250	267	33	1
191	268	33	1
206	268	33	3
207	268	33	2
209	268	33	1
214	268	33	1
215	268	33	1
217	268	33	1
218	268	33	1
231	268	33	2
243	268	33	1
249	268	33	1
252	268	33	1
187	269	33	1
188	269	33	1
191	269	33	2
193	269	33	3
198	269	33	1
201	269	33	1
215	269	33	1
217	269	33	1
239	269	33	1
240	269	33	2
250	269	33	1
174	270	33	1
178	270	33	1
186	270	33	2
198	270	33	1
209	270	33	1
214	270	33	2
216	270	33	3
242	270	33	1
252	270	33	2
178	271	33	1
182	271	33	1
187	271	33	1
192	271	33	1
204	271	33	2
210	271	33	1
239	271	33	1
241	271	33	1
243	271	33	2
247	271	33	2
248	271	33	1
253	271	33	1
172	272	33	1
176	272	33	1
177	272	33	1
187	272	33	1
205	272	33	1
210	272	33	1
213	272	33	1
216	272	33	1
231	272	33	1
232	272	33	1
235	272	33	1
237	272	33	2
239	272	33	1
244	272	33	2
250	272	33	1
254	272	33	1
174	273	33	1
182	273	33	1
183	273	33	1
184	273	33	2
189	273	33	1
190	273	33	1
201	273	33	1
202	273	33	1
203	273	33	1
211	273	33	2
235	273	33	1
243	273	33	1
169	274	33	1
176	274	33	3
177	274	33	1
181	274	33	1
185	274	33	3
186	274	33	1
193	274	33	1
203	274	33	1
205	274	33	1
206	274	33	1
232	274	33	1
235	274	33	1
244	274	33	1
250	274	33	1
175	275	33	1
186	275	33	1
188	275	33	1
206	275	33	2
207	275	33	1
209	275	33	1
215	275	33	1
216	275	33	1
235	275	33	1
241	275	33	1
186	276	33	1
189	276	33	1
192	276	33	1
208	276	33	2
215	276	33	1
236	276	33	1
243	276	33	1
176	277	33	1
178	277	33	1
180	277	33	1
211	277	33	1
215	277	33	1
216	277	33	1
227	277	33	2
232	277	33	1
241	277	33	1
243	277	33	1
191	278	33	1
205	278	33	1
209	278	33	1
234	278	33	2
235	278	33	1
238	278	33	2
239	278	33	1
240	278	33	1
245	278	33	1
168	279	33	1
175	279	33	1
181	279	33	1
201	279	33	2
210	279	33	1
234	279	33	1
245	279	33	1
249	279	33	1
174	280	33	1
175	280	33	1
176	280	33	1
180	280	33	1
206	280	33	1
208	280	33	3
211	280	33	4
217	280	33	1
220	280	33	1
221	280	33	1
225	280	33	1
229	280	33	1
237	280	33	1
239	280	33	1
241	280	33	1
242	280	33	1
246	280	33	1
179	281	33	1
186	281	33	1
204	281	33	2
209	281	33	1
221	281	33	1
223	281	33	1
225	281	33	1
233	281	33	1
234	281	33	1
247	281	33	1
250	281	33	1
175	282	33	2
178	282	33	1
185	282	33	1
190	282	33	1
207	282	33	1
212	282	33	1
221	282	33	1
223	282	33	1
224	282	33	1
225	282	33	1
226	282	33	1
234	282	33	1
235	282	33	2
237	282	33	1
238	282	33	1
241	282	33	1
242	282	33	1
245	282	33	2
248	282	33	1
251	282	33	1
253	282	33	1
176	283	33	1
183	283	33	1
185	283	33	1
218	283	33	1
221	283	33	2
226	283	33	1
228	283	33	2
229	283	33	1
232	283	33	2
237	283	33	2
243	283	33	1
246	283	33	1
247	283	33	2
175	284	33	1
207	284	33	1
208	284	33	1
219	284	33	1
221	284	33	1
222	284	33	1
224	284	33	1
226	284	33	1
233	284	33	1
235	284	33	1
236	284	33	1
247	284	33	3
248	284	33	1
254	284	33	2
178	285	33	1
202	285	33	2
220	285	33	1
221	285	33	1
222	285	33	1
226	285	33	1
227	285	33	1
228	285	33	1
229	285	33	1
233	285	33	1
236	285	33	1
248	285	33	2
253	285	33	1
188	286	33	1
206	286	33	1
208	286	33	1
211	286	33	1
218	286	33	2
220	286	33	1
228	286	33	1
235	286	33	1
238	286	33	1
244	286	33	2
255	286	33	1
185	287	33	1
198	287	33	1
199	287	33	1
204	287	33	1
220	287	33	2
225	287	33	1
226	287	33	1
227	287	33	1
228	287	33	1
229	287	33	1
230	287	33	1
233	287	33	1
236	287	33	1
253	287	33	1
187	288	33	1
202	288	33	1
226	288	33	1
234	288	33	2
247	288	33	2
249	288	33	1
184	289	33	1
200	289	33	2
205	289	33	1
223	289	33	1
224	289	33	1
231	289	33	1
235	289	33	1
244	289	33	1
250	289	33	1
253	289	33	1
197	290	33	1
199	290	33	1
200	290	33	1
207	290	33	1
223	290	33	1
225	290	33	1
228	290	33	1
230	290	33	1
232	290	33	1
233	290	33	1
234	290	33	1
235	290	33	1
242	290	33	1
246	290	33	1
248	290	33	2
257	290	33	1
197	291	33	1
199	291	33	1
223	291	33	1
225	291	33	1
231	291	33	2
232	291	33	1
233	291	33	1
234	291	33	2
241	291	33	1
244	291	33	1
246	291	33	1
197	292	33	1
201	292	33	2
202	292	33	1
223	292	33	1
226	292	33	1
228	292	33	1
229	292	33	1
232	292	33	1
236	292	33	1
245	292	33	3
248	292	33	1
185	293	33	1
188	293	33	1
197	293	33	1
223	293	33	1
224	293	33	2
226	293	33	2
235	293	33	2
240	293	33	1
244	293	33	1
246	293	33	1
177	294	33	1
202	294	33	2
204	294	33	1
227	294	33	1
243	294	33	1
246	294	33	2
252	294	33	1
182	295	33	1
204	295	33	1
218	295	33	1
220	295	33	1
231	295	33	1
243	295	33	1
246	295	33	1
248	295	33	2
191	296	33	1
194	296	33	1
195	296	33	1
198	296	33	1
199	296	33	1
201	296	33	1
220	296	33	1
222	296	33	2
223	296	33	2
230	296	33	1
231	296	33	1
233	296	33	1
242	296	33	2
243	296	33	1
226	297	33	2
231	297	33	1
232	297	33	1
233	297	33	1
182	298	33	2
194	298	33	1
195	298	33	1
196	298	33	2
198	298	33	1
226	298	33	1
228	298	33	1
231	298	33	1
195	299	33	1
201	299	33	1
224	299	33	1
229	299	33	1
230	299	33	3
235	299	33	1
237	299	33	1
241	299	33	1
242	299	33	1
243	299	33	3
197	300	33	2
228	300	33	1
235	300	33	1
236	300	33	1
237	300	33	1
238	300	33	1
240	300	33	1
244	300	33	1
227	301	33	1
229	301	33	1
234	301	33	1
236	301	33	2
239	301	33	1
241	301	33	1
242	301	33	1
244	301	33	1
245	301	33	1
199	302	33	1
209	302	33	1
226	302	33	2
232	302	33	2
233	302	33	1
236	302	33	1
244	302	33	1
222	303	33	1
224	303	33	1
228	303	33	1
229	303	33	1
231	303	33	1
233	303	33	1
235	303	33	1
240	303	33	1
241	303	33	1
242	303	33	2
220	304	33	1
227	304	33	1
231	304	33	1
242	304	33	1
243	304	33	1
207	305	33	1
225	305	33	1
230	305	33	1
234	305	33	2
240	305	33	1
199	306	33	1
224	306	33	1
230	306	33	1
235	306	33	1
221	307	33	1
223	307	33	2
227	307	33	1
241	307	33	1
217	308	33	1
221	308	33	1
222	308	33	1
224	308	33	2
240	308	33	1
242	308	33	1
222	309	33	1
223	309	33	2
226	309	33	1
233	309	33	2
235	309	33	1
224	310	33	2
225	310	33	1
226	310	33	1
229	310	33	2
224	311	33	1
226	311	33	1
230	311	33	2
231	311	33	2
233	311	33	1
235	311	33	1
236	311	33	1
225	312	33	1
228	312	33	1
231	312	33	1
225	313	33	3
228	313	33	1
233	313	33	2
234	313	33	1
235	313	33	3
236	313	33	1
237	313	33	1
228	314	33	2
224	252	34	1
225	252	34	1
228	252	34	1
232	253	34	2
217	254	34	1
225	254	34	2
241	254	34	2
220	255	34	2
221	255	34	1
224	255	34	2
227	255	34	1
237	255	34	3
215	256	34	1
224	256	34	1
225	256	34	1
226	256	34	1
232	256	34	1
233	256	34	1
237	256	34	1
241	256	34	1
210	257	34	1
216	257	34	2
217	257	34	1
227	257	34	1
200	258	34	1
212	258	34	1
217	258	34	1
218	258	34	1
224	258	34	1
226	258	34	1
227	258	34	1
241	258	34	2
242	258	34	1
244	258	34	1
189	259	34	1
209	259	34	1
218	259	34	1
220	259	34	1
222	259	34	1
226	259	34	1
230	259	34	1
234	259	34	1
242	259	34	1
211	260	34	1
218	260	34	1
223	260	34	1
229	260	34	1
240	260	34	2
243	260	34	1
244	260	34	2
188	261	34	1
217	261	34	1
220	261	34	1
223	261	34	3
226	261	34	1
228	261	34	1
230	261	34	1
190	262	34	1
194	262	34	1
211	262	34	1
216	262	34	1
217	262	34	2
219	262	34	1
221	262	34	1
223	262	34	3
224	262	34	1
230	262	34	1
236	262	34	1
240	262	34	1
241	262	34	2
242	262	34	1
244	262	34	2
246	262	34	1
250	262	34	1
185	263	34	1
188	263	34	1
189	263	34	1
197	263	34	2
213	263	34	1
214	263	34	1
217	263	34	1
222	263	34	1
225	263	34	1
227	263	34	1
228	263	34	1
233	263	34	1
235	263	34	1
240	263	34	1
241	263	34	1
251	263	34	1
189	264	34	1
191	264	34	1
193	264	34	1
200	264	34	1
205	264	34	2
206	264	34	2
209	264	34	1
212	264	34	1
214	264	34	1
215	264	34	1
222	264	34	2
224	264	34	1
228	264	34	1
229	264	34	1
234	264	34	2
237	264	34	1
239	264	34	2
245	264	34	1
248	264	34	1
190	265	34	1
207	265	34	1
217	265	34	1
218	265	34	1
221	265	34	1
223	265	34	1
228	265	34	1
232	265	34	1
244	265	34	1
249	265	34	1
250	265	34	1
178	266	34	1
208	266	34	1
209	266	34	1
211	266	34	2
227	266	34	1
229	266	34	1
243	266	34	1
246	266	34	1
250	266	34	1
183	267	34	1
188	267	34	1
189	267	34	2
192	267	34	1
210	267	34	1
214	267	34	1
215	267	34	2
218	267	34	1
228	267	34	1
229	267	34	1
231	267	34	2
232	267	34	2
235	267	34	1
246	267	34	1
248	267	34	1
173	268	34	1
176	268	34	1
191	268	34	1
193	268	34	1
195	268	34	2
216	268	34	1
217	268	34	1
218	268	34	1
221	268	34	1
227	268	34	1
240	268	34	1
250	268	34	1
176	269	34	1
182	269	34	1
188	269	34	1
194	269	34	1
196	269	34	1
208	269	34	1
210	269	34	1
213	269	34	1
215	269	34	1
217	269	34	2
220	269	34	1
222	269	34	4
232	269	34	1
235	269	34	1
239	269	34	1
241	269	34	1
248	269	34	1
254	269	34	1
175	270	34	2
180	270	34	1
194	270	34	1
199	270	34	1
205	270	34	1
206	270	34	1
217	270	34	1
218	270	34	1
223	270	34	1
243	270	34	1
249	270	34	2
172	271	34	3
175	271	34	1
178	271	34	1
185	271	34	1
189	271	34	1
201	271	34	2
205	271	34	1
213	271	34	2
214	271	34	1
221	271	34	2
231	271	34	2
234	271	34	3
240	271	34	1
241	271	34	1
245	271	34	1
246	271	34	1
247	271	34	1
248	271	34	1
250	271	34	2
176	272	34	1
177	272	34	1
179	272	34	1
181	272	34	2
182	272	34	1
183	272	34	2
185	272	34	3
198	272	34	1
207	272	34	1
212	272	34	2
213	272	34	1
214	272	34	2
229	272	34	1
235	272	34	2
237	272	34	1
239	272	34	1
241	272	34	1
247	272	34	1
170	273	34	1
173	273	34	2
185	273	34	1
186	273	34	1
188	273	34	1
197	273	34	1
203	273	34	1
204	273	34	1
205	273	34	1
211	273	34	1
229	273	34	2
243	273	34	1
248	273	34	2
176	274	34	2
178	274	34	1
179	274	34	1
182	274	34	1
183	274	34	1
186	274	34	2
206	274	34	2
211	274	34	2
217	274	34	1
218	274	34	1
226	274	34	1
234	274	34	1
237	274	34	1
238	274	34	1
250	274	34	1
183	275	34	2
209	275	34	1
214	275	34	1
216	275	34	1
226	275	34	1
227	275	34	1
235	275	34	1
237	275	34	1
240	275	34	1
246	275	34	1
180	276	34	1
202	276	34	1
206	276	34	1
208	276	34	3
209	276	34	1
211	276	34	1
219	276	34	1
237	276	34	1
189	277	34	2
206	277	34	2
208	277	34	1
229	277	34	2
236	277	34	1
241	277	34	1
244	277	34	1
175	278	34	2
190	278	34	1
204	278	34	1
212	278	34	1
175	279	34	1
176	279	34	2
177	279	34	1
179	279	34	1
180	279	34	2
207	279	34	1
208	279	34	1
209	279	34	2
210	279	34	2
217	279	34	1
223	279	34	1
231	279	34	2
244	279	34	1
247	279	34	1
249	279	34	1
174	280	34	1
175	280	34	1
177	280	34	1
187	280	34	1
188	280	34	2
204	280	34	1
205	280	34	1
208	280	34	1
224	280	34	1
235	280	34	1
236	280	34	2
248	280	34	1
179	281	34	1
202	281	34	1
205	281	34	2
209	281	34	1
210	281	34	1
213	281	34	1
221	281	34	1
223	281	34	1
226	281	34	1
227	281	34	1
229	281	34	1
237	281	34	1
241	281	34	1
182	282	34	4
187	282	34	3
189	282	34	1
208	282	34	1
209	282	34	1
214	282	34	2
215	282	34	1
222	282	34	2
235	282	34	2
240	282	34	1
245	282	34	3
248	282	34	1
251	282	34	1
176	283	34	1
192	283	34	1
206	283	34	2
208	283	34	1
209	283	34	1
210	283	34	1
219	283	34	1
227	283	34	1
228	283	34	1
247	283	34	2
250	283	34	1
253	283	34	1
178	284	34	2
203	284	34	1
214	284	34	2
215	284	34	1
222	284	34	1
223	284	34	1
227	284	34	1
229	284	34	1
231	284	34	2
236	284	34	1
237	284	34	1
238	284	34	1
243	284	34	1
246	284	34	1
248	284	34	1
185	285	34	2
188	285	34	2
203	285	34	1
204	285	34	1
210	285	34	1
211	285	34	1
221	285	34	1
223	285	34	2
230	285	34	1
231	285	34	1
232	285	34	1
240	285	34	1
243	285	34	1
245	285	34	2
247	285	34	2
186	286	34	1
188	286	34	2
190	286	34	1
208	286	34	1
213	286	34	2
224	286	34	1
226	286	34	2
228	286	34	1
